date,All Employees: Information,state,msa,city,title,id,frequency,seasonal_adjustment
2020-02-01,2.6,PA,"Lancaster, PA",Lancaster,"All Employees: Information in Lancaster, PA (MSA)",LANC542INFO,Monthly,Seasonally Adjusted
2020-03-01,2.6,PA,"Lancaster, PA",Lancaster,"All Employees: Information in Lancaster, PA (MSA)",LANC542INFO,Monthly,Seasonally Adjusted
2020-04-01,2.3,PA,"Lancaster, PA",Lancaster,"All Employees: Information in Lancaster, PA (MSA)",LANC542INFO,Monthly,Seasonally Adjusted
2020-05-01,2.3,PA,"Lancaster, PA",Lancaster,"All Employees: Information in Lancaster, PA (MSA)",LANC542INFO,Monthly,Seasonally Adjusted
2020-06-01,2.3,PA,"Lancaster, PA",Lancaster,"All Employees: Information in Lancaster, PA (MSA)",LANC542INFO,Monthly,Seasonally Adjusted
2020-07-01,2.4,PA,"Lancaster, PA",Lancaster,"All Employees: Information in Lancaster, PA (MSA)",LANC542INFO,Monthly,Seasonally Adjusted
2020-08-01,2.3,PA,"Lancaster, PA",Lancaster,"All Employees: Information in Lancaster, PA (MSA)",LANC542INFO,Monthly,Seasonally Adjusted
2020-09-01,2.4,PA,"Lancaster, PA",Lancaster,"All Employees: Information in Lancaster, PA (MSA)",LANC542INFO,Monthly,Seasonally Adjusted
2020-10-01,2.4,PA,"Lancaster, PA",Lancaster,"All Employees: Information in Lancaster, PA (MSA)",LANC542INFO,Monthly,Seasonally Adjusted
2020-11-01,2.4,PA,"Lancaster, PA",Lancaster,"All Employees: Information in Lancaster, PA (MSA)",LANC542INFO,Monthly,Seasonally Adjusted
2020-12-01,2.4,PA,"Lancaster, PA",Lancaster,"All Employees: Information in Lancaster, PA (MSA)",LANC542INFO,Monthly,Seasonally Adjusted
2021-01-01,2.3,PA,"Lancaster, PA",Lancaster,"All Employees: Information in Lancaster, PA (MSA)",LANC542INFO,Monthly,Seasonally Adjusted
2021-02-01,2.3,PA,"Lancaster, PA",Lancaster,"All Employees: Information in Lancaster, PA (MSA)",LANC542INFO,Monthly,Seasonally Adjusted
2021-03-01,2.3,PA,"Lancaster, PA",Lancaster,"All Employees: Information in Lancaster, PA (MSA)",LANC542INFO,Monthly,Seasonally Adjusted
2021-04-01,2.4,PA,"Lancaster, PA",Lancaster,"All Employees: Information in Lancaster, PA (MSA)",LANC542INFO,Monthly,Seasonally Adjusted
2021-05-01,2.3,PA,"Lancaster, PA",Lancaster,"All Employees: Information in Lancaster, PA (MSA)",LANC542INFO,Monthly,Seasonally Adjusted
2021-06-01,2.3,PA,"Lancaster, PA",Lancaster,"All Employees: Information in Lancaster, PA (MSA)",LANC542INFO,Monthly,Seasonally Adjusted
2021-07-01,2.4,PA,"Lancaster, PA",Lancaster,"All Employees: Information in Lancaster, PA (MSA)",LANC542INFO,Monthly,Seasonally Adjusted
2021-08-01,2.4,PA,"Lancaster, PA",Lancaster,"All Employees: Information in Lancaster, PA (MSA)",LANC542INFO,Monthly,Seasonally Adjusted
2021-09-01,2.4,PA,"Lancaster, PA",Lancaster,"All Employees: Information in Lancaster, PA (MSA)",LANC542INFO,Monthly,Seasonally Adjusted
2021-10-01,2.3,PA,"Lancaster, PA",Lancaster,"All Employees: Information in Lancaster, PA (MSA)",LANC542INFO,Monthly,Seasonally Adjusted
1990-01-01,0.9,VA,"Lynchburg, VA",Lynchburg,"All Employees: Information in Lynchburg, VA (MSA)",SMU51313405000000001SA,Monthly,Seasonally Adjusted
1990-02-01,0.9,VA,"Lynchburg, VA",Lynchburg,"All Employees: Information in Lynchburg, VA (MSA)",SMU51313405000000001SA,Monthly,Seasonally Adjusted
1990-03-01,0.9,VA,"Lynchburg, VA",Lynchburg,"All Employees: Information in Lynchburg, VA (MSA)",SMU51313405000000001SA,Monthly,Seasonally Adjusted
1990-04-01,0.9,VA,"Lynchburg, VA",Lynchburg,"All Employees: Information in Lynchburg, VA (MSA)",SMU51313405000000001SA,Monthly,Seasonally Adjusted
1990-05-01,1.0,VA,"Lynchburg, VA",Lynchburg,"All Employees: Information in Lynchburg, VA (MSA)",SMU51313405000000001SA,Monthly,Seasonally Adjusted
1990-06-01,1.0,VA,"Lynchburg, VA",Lynchburg,"All Employees: Information in Lynchburg, VA (MSA)",SMU51313405000000001SA,Monthly,Seasonally Adjusted
1990-07-01,1.0,VA,"Lynchburg, VA",Lynchburg,"All Employees: Information in Lynchburg, VA (MSA)",SMU51313405000000001SA,Monthly,Seasonally Adjusted
1990-08-01,1.0,VA,"Lynchburg, VA",Lynchburg,"All Employees: Information in Lynchburg, VA (MSA)",SMU51313405000000001SA,Monthly,Seasonally Adjusted
1990-09-01,1.0,VA,"Lynchburg, VA",Lynchburg,"All Employees: Information in Lynchburg, VA (MSA)",SMU51313405000000001SA,Monthly,Seasonally Adjusted
1990-10-01,1.0,VA,"Lynchburg, VA",Lynchburg,"All Employees: Information in Lynchburg, VA (MSA)",SMU51313405000000001SA,Monthly,Seasonally Adjusted
1990-11-01,1.0,VA,"Lynchburg, VA",Lynchburg,"All Employees: Information in Lynchburg, VA (MSA)",SMU51313405000000001SA,Monthly,Seasonally Adjusted
1990-12-01,1.0,VA,"Lynchburg, VA",Lynchburg,"All Employees: Information in Lynchburg, VA (MSA)",SMU51313405000000001SA,Monthly,Seasonally Adjusted
1991-01-01,1.0,VA,"Lynchburg, VA",Lynchburg,"All Employees: Information in Lynchburg, VA (MSA)",SMU51313405000000001SA,Monthly,Seasonally Adjusted
1991-02-01,1.0,VA,"Lynchburg, VA",Lynchburg,"All Employees: Information in Lynchburg, VA (MSA)",SMU51313405000000001SA,Monthly,Seasonally Adjusted
1991-03-01,1.0,VA,"Lynchburg, VA",Lynchburg,"All Employees: Information in Lynchburg, VA (MSA)",SMU51313405000000001SA,Monthly,Seasonally Adjusted
1991-04-01,1.0,VA,"Lynchburg, VA",Lynchburg,"All Employees: Information in Lynchburg, VA (MSA)",SMU51313405000000001SA,Monthly,Seasonally Adjusted
1991-05-01,1.0,VA,"Lynchburg, VA",Lynchburg,"All Employees: Information in Lynchburg, VA (MSA)",SMU51313405000000001SA,Monthly,Seasonally Adjusted
1991-06-01,1.0,VA,"Lynchburg, VA",Lynchburg,"All Employees: Information in Lynchburg, VA (MSA)",SMU51313405000000001SA,Monthly,Seasonally Adjusted
1991-07-01,1.0,VA,"Lynchburg, VA",Lynchburg,"All Employees: Information in Lynchburg, VA (MSA)",SMU51313405000000001SA,Monthly,Seasonally Adjusted
1991-08-01,1.0,VA,"Lynchburg, VA",Lynchburg,"All Employees: Information in Lynchburg, VA (MSA)",SMU51313405000000001SA,Monthly,Seasonally Adjusted
1991-09-01,1.0,VA,"Lynchburg, VA",Lynchburg,"All Employees: Information in Lynchburg, VA (MSA)",SMU51313405000000001SA,Monthly,Seasonally Adjusted
1991-10-01,0.9,VA,"Lynchburg, VA",Lynchburg,"All Employees: Information in Lynchburg, VA (MSA)",SMU51313405000000001SA,Monthly,Seasonally Adjusted
1991-11-01,0.9,VA,"Lynchburg, VA",Lynchburg,"All Employees: Information in Lynchburg, VA (MSA)",SMU51313405000000001SA,Monthly,Seasonally Adjusted
1991-12-01,1.0,VA,"Lynchburg, VA",Lynchburg,"All Employees: Information in Lynchburg, VA (MSA)",SMU51313405000000001SA,Monthly,Seasonally Adjusted
1992-01-01,0.9,VA,"Lynchburg, VA",Lynchburg,"All Employees: Information in Lynchburg, VA (MSA)",SMU51313405000000001SA,Monthly,Seasonally Adjusted
1992-02-01,0.9,VA,"Lynchburg, VA",Lynchburg,"All Employees: Information in Lynchburg, VA (MSA)",SMU51313405000000001SA,Monthly,Seasonally Adjusted
1992-03-01,0.9,VA,"Lynchburg, VA",Lynchburg,"All Employees: Information in Lynchburg, VA (MSA)",SMU51313405000000001SA,Monthly,Seasonally Adjusted
1992-04-01,1.0,VA,"Lynchburg, VA",Lynchburg,"All Employees: Information in Lynchburg, VA (MSA)",SMU51313405000000001SA,Monthly,Seasonally Adjusted
1992-05-01,1.0,VA,"Lynchburg, VA",Lynchburg,"All Employees: Information in Lynchburg, VA (MSA)",SMU51313405000000001SA,Monthly,Seasonally Adjusted
1992-06-01,1.0,VA,"Lynchburg, VA",Lynchburg,"All Employees: Information in Lynchburg, VA (MSA)",SMU51313405000000001SA,Monthly,Seasonally Adjusted
1992-07-01,1.0,VA,"Lynchburg, VA",Lynchburg,"All Employees: Information in Lynchburg, VA (MSA)",SMU51313405000000001SA,Monthly,Seasonally Adjusted
1992-08-01,1.0,VA,"Lynchburg, VA",Lynchburg,"All Employees: Information in Lynchburg, VA (MSA)",SMU51313405000000001SA,Monthly,Seasonally Adjusted
1992-09-01,1.0,VA,"Lynchburg, VA",Lynchburg,"All Employees: Information in Lynchburg, VA (MSA)",SMU51313405000000001SA,Monthly,Seasonally Adjusted
1992-10-01,1.1,VA,"Lynchburg, VA",Lynchburg,"All Employees: Information in Lynchburg, VA (MSA)",SMU51313405000000001SA,Monthly,Seasonally Adjusted
1992-11-01,1.1,VA,"Lynchburg, VA",Lynchburg,"All Employees: Information in Lynchburg, VA (MSA)",SMU51313405000000001SA,Monthly,Seasonally Adjusted
1992-12-01,1.2,VA,"Lynchburg, VA",Lynchburg,"All Employees: Information in Lynchburg, VA (MSA)",SMU51313405000000001SA,Monthly,Seasonally Adjusted
1993-01-01,1.3,VA,"Lynchburg, VA",Lynchburg,"All Employees: Information in Lynchburg, VA (MSA)",SMU51313405000000001SA,Monthly,Seasonally Adjusted
1993-02-01,1.4,VA,"Lynchburg, VA",Lynchburg,"All Employees: Information in Lynchburg, VA (MSA)",SMU51313405000000001SA,Monthly,Seasonally Adjusted
1993-03-01,1.4,VA,"Lynchburg, VA",Lynchburg,"All Employees: Information in Lynchburg, VA (MSA)",SMU51313405000000001SA,Monthly,Seasonally Adjusted
1993-04-01,1.4,VA,"Lynchburg, VA",Lynchburg,"All Employees: Information in Lynchburg, VA (MSA)",SMU51313405000000001SA,Monthly,Seasonally Adjusted
1993-05-01,1.4,VA,"Lynchburg, VA",Lynchburg,"All Employees: Information in Lynchburg, VA (MSA)",SMU51313405000000001SA,Monthly,Seasonally Adjusted
1993-06-01,1.5,VA,"Lynchburg, VA",Lynchburg,"All Employees: Information in Lynchburg, VA (MSA)",SMU51313405000000001SA,Monthly,Seasonally Adjusted
1993-07-01,1.3,VA,"Lynchburg, VA",Lynchburg,"All Employees: Information in Lynchburg, VA (MSA)",SMU51313405000000001SA,Monthly,Seasonally Adjusted
1993-08-01,1.3,VA,"Lynchburg, VA",Lynchburg,"All Employees: Information in Lynchburg, VA (MSA)",SMU51313405000000001SA,Monthly,Seasonally Adjusted
1993-09-01,1.3,VA,"Lynchburg, VA",Lynchburg,"All Employees: Information in Lynchburg, VA (MSA)",SMU51313405000000001SA,Monthly,Seasonally Adjusted
1993-10-01,1.3,VA,"Lynchburg, VA",Lynchburg,"All Employees: Information in Lynchburg, VA (MSA)",SMU51313405000000001SA,Monthly,Seasonally Adjusted
1993-11-01,1.3,VA,"Lynchburg, VA",Lynchburg,"All Employees: Information in Lynchburg, VA (MSA)",SMU51313405000000001SA,Monthly,Seasonally Adjusted
1993-12-01,1.6,VA,"Lynchburg, VA",Lynchburg,"All Employees: Information in Lynchburg, VA (MSA)",SMU51313405000000001SA,Monthly,Seasonally Adjusted
1994-01-01,1.4,VA,"Lynchburg, VA",Lynchburg,"All Employees: Information in Lynchburg, VA (MSA)",SMU51313405000000001SA,Monthly,Seasonally Adjusted
1994-02-01,1.4,VA,"Lynchburg, VA",Lynchburg,"All Employees: Information in Lynchburg, VA (MSA)",SMU51313405000000001SA,Monthly,Seasonally Adjusted
1994-03-01,1.4,VA,"Lynchburg, VA",Lynchburg,"All Employees: Information in Lynchburg, VA (MSA)",SMU51313405000000001SA,Monthly,Seasonally Adjusted
1994-04-01,1.4,VA,"Lynchburg, VA",Lynchburg,"All Employees: Information in Lynchburg, VA (MSA)",SMU51313405000000001SA,Monthly,Seasonally Adjusted
1994-05-01,1.4,VA,"Lynchburg, VA",Lynchburg,"All Employees: Information in Lynchburg, VA (MSA)",SMU51313405000000001SA,Monthly,Seasonally Adjusted
1994-06-01,1.4,VA,"Lynchburg, VA",Lynchburg,"All Employees: Information in Lynchburg, VA (MSA)",SMU51313405000000001SA,Monthly,Seasonally Adjusted
1994-07-01,1.4,VA,"Lynchburg, VA",Lynchburg,"All Employees: Information in Lynchburg, VA (MSA)",SMU51313405000000001SA,Monthly,Seasonally Adjusted
1994-08-01,1.4,VA,"Lynchburg, VA",Lynchburg,"All Employees: Information in Lynchburg, VA (MSA)",SMU51313405000000001SA,Monthly,Seasonally Adjusted
1994-09-01,1.4,VA,"Lynchburg, VA",Lynchburg,"All Employees: Information in Lynchburg, VA (MSA)",SMU51313405000000001SA,Monthly,Seasonally Adjusted
1994-10-01,1.3,VA,"Lynchburg, VA",Lynchburg,"All Employees: Information in Lynchburg, VA (MSA)",SMU51313405000000001SA,Monthly,Seasonally Adjusted
1994-11-01,1.4,VA,"Lynchburg, VA",Lynchburg,"All Employees: Information in Lynchburg, VA (MSA)",SMU51313405000000001SA,Monthly,Seasonally Adjusted
1994-12-01,1.4,VA,"Lynchburg, VA",Lynchburg,"All Employees: Information in Lynchburg, VA (MSA)",SMU51313405000000001SA,Monthly,Seasonally Adjusted
1995-01-01,1.4,VA,"Lynchburg, VA",Lynchburg,"All Employees: Information in Lynchburg, VA (MSA)",SMU51313405000000001SA,Monthly,Seasonally Adjusted
1995-02-01,1.3,VA,"Lynchburg, VA",Lynchburg,"All Employees: Information in Lynchburg, VA (MSA)",SMU51313405000000001SA,Monthly,Seasonally Adjusted
1995-03-01,1.4,VA,"Lynchburg, VA",Lynchburg,"All Employees: Information in Lynchburg, VA (MSA)",SMU51313405000000001SA,Monthly,Seasonally Adjusted
1995-04-01,1.3,VA,"Lynchburg, VA",Lynchburg,"All Employees: Information in Lynchburg, VA (MSA)",SMU51313405000000001SA,Monthly,Seasonally Adjusted
1995-05-01,0.9,VA,"Lynchburg, VA",Lynchburg,"All Employees: Information in Lynchburg, VA (MSA)",SMU51313405000000001SA,Monthly,Seasonally Adjusted
1995-06-01,0.9,VA,"Lynchburg, VA",Lynchburg,"All Employees: Information in Lynchburg, VA (MSA)",SMU51313405000000001SA,Monthly,Seasonally Adjusted
1995-07-01,0.9,VA,"Lynchburg, VA",Lynchburg,"All Employees: Information in Lynchburg, VA (MSA)",SMU51313405000000001SA,Monthly,Seasonally Adjusted
1995-08-01,0.9,VA,"Lynchburg, VA",Lynchburg,"All Employees: Information in Lynchburg, VA (MSA)",SMU51313405000000001SA,Monthly,Seasonally Adjusted
1995-09-01,0.9,VA,"Lynchburg, VA",Lynchburg,"All Employees: Information in Lynchburg, VA (MSA)",SMU51313405000000001SA,Monthly,Seasonally Adjusted
1995-10-01,0.9,VA,"Lynchburg, VA",Lynchburg,"All Employees: Information in Lynchburg, VA (MSA)",SMU51313405000000001SA,Monthly,Seasonally Adjusted
1995-11-01,1.0,VA,"Lynchburg, VA",Lynchburg,"All Employees: Information in Lynchburg, VA (MSA)",SMU51313405000000001SA,Monthly,Seasonally Adjusted
1995-12-01,1.0,VA,"Lynchburg, VA",Lynchburg,"All Employees: Information in Lynchburg, VA (MSA)",SMU51313405000000001SA,Monthly,Seasonally Adjusted
1996-01-01,0.9,VA,"Lynchburg, VA",Lynchburg,"All Employees: Information in Lynchburg, VA (MSA)",SMU51313405000000001SA,Monthly,Seasonally Adjusted
1996-02-01,0.9,VA,"Lynchburg, VA",Lynchburg,"All Employees: Information in Lynchburg, VA (MSA)",SMU51313405000000001SA,Monthly,Seasonally Adjusted
1996-03-01,0.9,VA,"Lynchburg, VA",Lynchburg,"All Employees: Information in Lynchburg, VA (MSA)",SMU51313405000000001SA,Monthly,Seasonally Adjusted
1996-04-01,1.0,VA,"Lynchburg, VA",Lynchburg,"All Employees: Information in Lynchburg, VA (MSA)",SMU51313405000000001SA,Monthly,Seasonally Adjusted
1996-05-01,1.0,VA,"Lynchburg, VA",Lynchburg,"All Employees: Information in Lynchburg, VA (MSA)",SMU51313405000000001SA,Monthly,Seasonally Adjusted
1996-06-01,1.0,VA,"Lynchburg, VA",Lynchburg,"All Employees: Information in Lynchburg, VA (MSA)",SMU51313405000000001SA,Monthly,Seasonally Adjusted
1996-07-01,1.0,VA,"Lynchburg, VA",Lynchburg,"All Employees: Information in Lynchburg, VA (MSA)",SMU51313405000000001SA,Monthly,Seasonally Adjusted
1996-08-01,1.0,VA,"Lynchburg, VA",Lynchburg,"All Employees: Information in Lynchburg, VA (MSA)",SMU51313405000000001SA,Monthly,Seasonally Adjusted
1996-09-01,0.9,VA,"Lynchburg, VA",Lynchburg,"All Employees: Information in Lynchburg, VA (MSA)",SMU51313405000000001SA,Monthly,Seasonally Adjusted
1996-10-01,1.0,VA,"Lynchburg, VA",Lynchburg,"All Employees: Information in Lynchburg, VA (MSA)",SMU51313405000000001SA,Monthly,Seasonally Adjusted
1996-11-01,0.9,VA,"Lynchburg, VA",Lynchburg,"All Employees: Information in Lynchburg, VA (MSA)",SMU51313405000000001SA,Monthly,Seasonally Adjusted
1996-12-01,0.9,VA,"Lynchburg, VA",Lynchburg,"All Employees: Information in Lynchburg, VA (MSA)",SMU51313405000000001SA,Monthly,Seasonally Adjusted
1997-01-01,0.9,VA,"Lynchburg, VA",Lynchburg,"All Employees: Information in Lynchburg, VA (MSA)",SMU51313405000000001SA,Monthly,Seasonally Adjusted
1997-02-01,0.9,VA,"Lynchburg, VA",Lynchburg,"All Employees: Information in Lynchburg, VA (MSA)",SMU51313405000000001SA,Monthly,Seasonally Adjusted
1997-03-01,1.0,VA,"Lynchburg, VA",Lynchburg,"All Employees: Information in Lynchburg, VA (MSA)",SMU51313405000000001SA,Monthly,Seasonally Adjusted
1997-04-01,1.0,VA,"Lynchburg, VA",Lynchburg,"All Employees: Information in Lynchburg, VA (MSA)",SMU51313405000000001SA,Monthly,Seasonally Adjusted
1997-05-01,1.0,VA,"Lynchburg, VA",Lynchburg,"All Employees: Information in Lynchburg, VA (MSA)",SMU51313405000000001SA,Monthly,Seasonally Adjusted
1997-06-01,1.1,VA,"Lynchburg, VA",Lynchburg,"All Employees: Information in Lynchburg, VA (MSA)",SMU51313405000000001SA,Monthly,Seasonally Adjusted
1997-07-01,1.1,VA,"Lynchburg, VA",Lynchburg,"All Employees: Information in Lynchburg, VA (MSA)",SMU51313405000000001SA,Monthly,Seasonally Adjusted
1997-08-01,1.1,VA,"Lynchburg, VA",Lynchburg,"All Employees: Information in Lynchburg, VA (MSA)",SMU51313405000000001SA,Monthly,Seasonally Adjusted
1997-09-01,1.1,VA,"Lynchburg, VA",Lynchburg,"All Employees: Information in Lynchburg, VA (MSA)",SMU51313405000000001SA,Monthly,Seasonally Adjusted
1997-10-01,1.1,VA,"Lynchburg, VA",Lynchburg,"All Employees: Information in Lynchburg, VA (MSA)",SMU51313405000000001SA,Monthly,Seasonally Adjusted
1997-11-01,1.1,VA,"Lynchburg, VA",Lynchburg,"All Employees: Information in Lynchburg, VA (MSA)",SMU51313405000000001SA,Monthly,Seasonally Adjusted
1997-12-01,1.1,VA,"Lynchburg, VA",Lynchburg,"All Employees: Information in Lynchburg, VA (MSA)",SMU51313405000000001SA,Monthly,Seasonally Adjusted
1998-01-01,1.1,VA,"Lynchburg, VA",Lynchburg,"All Employees: Information in Lynchburg, VA (MSA)",SMU51313405000000001SA,Monthly,Seasonally Adjusted
1998-02-01,1.1,VA,"Lynchburg, VA",Lynchburg,"All Employees: Information in Lynchburg, VA (MSA)",SMU51313405000000001SA,Monthly,Seasonally Adjusted
1998-03-01,1.1,VA,"Lynchburg, VA",Lynchburg,"All Employees: Information in Lynchburg, VA (MSA)",SMU51313405000000001SA,Monthly,Seasonally Adjusted
1998-04-01,1.0,VA,"Lynchburg, VA",Lynchburg,"All Employees: Information in Lynchburg, VA (MSA)",SMU51313405000000001SA,Monthly,Seasonally Adjusted
1998-05-01,1.1,VA,"Lynchburg, VA",Lynchburg,"All Employees: Information in Lynchburg, VA (MSA)",SMU51313405000000001SA,Monthly,Seasonally Adjusted
1998-06-01,1.1,VA,"Lynchburg, VA",Lynchburg,"All Employees: Information in Lynchburg, VA (MSA)",SMU51313405000000001SA,Monthly,Seasonally Adjusted
1998-07-01,1.1,VA,"Lynchburg, VA",Lynchburg,"All Employees: Information in Lynchburg, VA (MSA)",SMU51313405000000001SA,Monthly,Seasonally Adjusted
1998-08-01,1.1,VA,"Lynchburg, VA",Lynchburg,"All Employees: Information in Lynchburg, VA (MSA)",SMU51313405000000001SA,Monthly,Seasonally Adjusted
1998-09-01,1.0,VA,"Lynchburg, VA",Lynchburg,"All Employees: Information in Lynchburg, VA (MSA)",SMU51313405000000001SA,Monthly,Seasonally Adjusted
1998-10-01,1.0,VA,"Lynchburg, VA",Lynchburg,"All Employees: Information in Lynchburg, VA (MSA)",SMU51313405000000001SA,Monthly,Seasonally Adjusted
1998-11-01,1.0,VA,"Lynchburg, VA",Lynchburg,"All Employees: Information in Lynchburg, VA (MSA)",SMU51313405000000001SA,Monthly,Seasonally Adjusted
1998-12-01,1.0,VA,"Lynchburg, VA",Lynchburg,"All Employees: Information in Lynchburg, VA (MSA)",SMU51313405000000001SA,Monthly,Seasonally Adjusted
1999-01-01,1.0,VA,"Lynchburg, VA",Lynchburg,"All Employees: Information in Lynchburg, VA (MSA)",SMU51313405000000001SA,Monthly,Seasonally Adjusted
1999-02-01,1.0,VA,"Lynchburg, VA",Lynchburg,"All Employees: Information in Lynchburg, VA (MSA)",SMU51313405000000001SA,Monthly,Seasonally Adjusted
1999-03-01,1.0,VA,"Lynchburg, VA",Lynchburg,"All Employees: Information in Lynchburg, VA (MSA)",SMU51313405000000001SA,Monthly,Seasonally Adjusted
1999-04-01,1.1,VA,"Lynchburg, VA",Lynchburg,"All Employees: Information in Lynchburg, VA (MSA)",SMU51313405000000001SA,Monthly,Seasonally Adjusted
1999-05-01,1.1,VA,"Lynchburg, VA",Lynchburg,"All Employees: Information in Lynchburg, VA (MSA)",SMU51313405000000001SA,Monthly,Seasonally Adjusted
1999-06-01,1.1,VA,"Lynchburg, VA",Lynchburg,"All Employees: Information in Lynchburg, VA (MSA)",SMU51313405000000001SA,Monthly,Seasonally Adjusted
1999-07-01,1.1,VA,"Lynchburg, VA",Lynchburg,"All Employees: Information in Lynchburg, VA (MSA)",SMU51313405000000001SA,Monthly,Seasonally Adjusted
1999-08-01,1.1,VA,"Lynchburg, VA",Lynchburg,"All Employees: Information in Lynchburg, VA (MSA)",SMU51313405000000001SA,Monthly,Seasonally Adjusted
1999-09-01,1.1,VA,"Lynchburg, VA",Lynchburg,"All Employees: Information in Lynchburg, VA (MSA)",SMU51313405000000001SA,Monthly,Seasonally Adjusted
1999-10-01,1.1,VA,"Lynchburg, VA",Lynchburg,"All Employees: Information in Lynchburg, VA (MSA)",SMU51313405000000001SA,Monthly,Seasonally Adjusted
1999-11-01,1.1,VA,"Lynchburg, VA",Lynchburg,"All Employees: Information in Lynchburg, VA (MSA)",SMU51313405000000001SA,Monthly,Seasonally Adjusted
1999-12-01,1.1,VA,"Lynchburg, VA",Lynchburg,"All Employees: Information in Lynchburg, VA (MSA)",SMU51313405000000001SA,Monthly,Seasonally Adjusted
2000-01-01,1.1,VA,"Lynchburg, VA",Lynchburg,"All Employees: Information in Lynchburg, VA (MSA)",SMU51313405000000001SA,Monthly,Seasonally Adjusted
2000-02-01,1.1,VA,"Lynchburg, VA",Lynchburg,"All Employees: Information in Lynchburg, VA (MSA)",SMU51313405000000001SA,Monthly,Seasonally Adjusted
2000-03-01,1.1,VA,"Lynchburg, VA",Lynchburg,"All Employees: Information in Lynchburg, VA (MSA)",SMU51313405000000001SA,Monthly,Seasonally Adjusted
2000-04-01,1.2,VA,"Lynchburg, VA",Lynchburg,"All Employees: Information in Lynchburg, VA (MSA)",SMU51313405000000001SA,Monthly,Seasonally Adjusted
2000-05-01,1.2,VA,"Lynchburg, VA",Lynchburg,"All Employees: Information in Lynchburg, VA (MSA)",SMU51313405000000001SA,Monthly,Seasonally Adjusted
2000-06-01,1.2,VA,"Lynchburg, VA",Lynchburg,"All Employees: Information in Lynchburg, VA (MSA)",SMU51313405000000001SA,Monthly,Seasonally Adjusted
2000-07-01,1.2,VA,"Lynchburg, VA",Lynchburg,"All Employees: Information in Lynchburg, VA (MSA)",SMU51313405000000001SA,Monthly,Seasonally Adjusted
2000-08-01,1.0,VA,"Lynchburg, VA",Lynchburg,"All Employees: Information in Lynchburg, VA (MSA)",SMU51313405000000001SA,Monthly,Seasonally Adjusted
2000-09-01,1.2,VA,"Lynchburg, VA",Lynchburg,"All Employees: Information in Lynchburg, VA (MSA)",SMU51313405000000001SA,Monthly,Seasonally Adjusted
2000-10-01,1.2,VA,"Lynchburg, VA",Lynchburg,"All Employees: Information in Lynchburg, VA (MSA)",SMU51313405000000001SA,Monthly,Seasonally Adjusted
2000-11-01,1.2,VA,"Lynchburg, VA",Lynchburg,"All Employees: Information in Lynchburg, VA (MSA)",SMU51313405000000001SA,Monthly,Seasonally Adjusted
2000-12-01,1.2,VA,"Lynchburg, VA",Lynchburg,"All Employees: Information in Lynchburg, VA (MSA)",SMU51313405000000001SA,Monthly,Seasonally Adjusted
2001-01-01,1.1,VA,"Lynchburg, VA",Lynchburg,"All Employees: Information in Lynchburg, VA (MSA)",SMU51313405000000001SA,Monthly,Seasonally Adjusted
2001-02-01,1.1,VA,"Lynchburg, VA",Lynchburg,"All Employees: Information in Lynchburg, VA (MSA)",SMU51313405000000001SA,Monthly,Seasonally Adjusted
2001-03-01,1.1,VA,"Lynchburg, VA",Lynchburg,"All Employees: Information in Lynchburg, VA (MSA)",SMU51313405000000001SA,Monthly,Seasonally Adjusted
2001-04-01,1.1,VA,"Lynchburg, VA",Lynchburg,"All Employees: Information in Lynchburg, VA (MSA)",SMU51313405000000001SA,Monthly,Seasonally Adjusted
2001-05-01,1.1,VA,"Lynchburg, VA",Lynchburg,"All Employees: Information in Lynchburg, VA (MSA)",SMU51313405000000001SA,Monthly,Seasonally Adjusted
2001-06-01,1.1,VA,"Lynchburg, VA",Lynchburg,"All Employees: Information in Lynchburg, VA (MSA)",SMU51313405000000001SA,Monthly,Seasonally Adjusted
2001-07-01,1.1,VA,"Lynchburg, VA",Lynchburg,"All Employees: Information in Lynchburg, VA (MSA)",SMU51313405000000001SA,Monthly,Seasonally Adjusted
2001-08-01,1.1,VA,"Lynchburg, VA",Lynchburg,"All Employees: Information in Lynchburg, VA (MSA)",SMU51313405000000001SA,Monthly,Seasonally Adjusted
2001-09-01,1.1,VA,"Lynchburg, VA",Lynchburg,"All Employees: Information in Lynchburg, VA (MSA)",SMU51313405000000001SA,Monthly,Seasonally Adjusted
2001-10-01,1.1,VA,"Lynchburg, VA",Lynchburg,"All Employees: Information in Lynchburg, VA (MSA)",SMU51313405000000001SA,Monthly,Seasonally Adjusted
2001-11-01,1.1,VA,"Lynchburg, VA",Lynchburg,"All Employees: Information in Lynchburg, VA (MSA)",SMU51313405000000001SA,Monthly,Seasonally Adjusted
2001-12-01,1.1,VA,"Lynchburg, VA",Lynchburg,"All Employees: Information in Lynchburg, VA (MSA)",SMU51313405000000001SA,Monthly,Seasonally Adjusted
2002-01-01,1.1,VA,"Lynchburg, VA",Lynchburg,"All Employees: Information in Lynchburg, VA (MSA)",SMU51313405000000001SA,Monthly,Seasonally Adjusted
2002-02-01,1.1,VA,"Lynchburg, VA",Lynchburg,"All Employees: Information in Lynchburg, VA (MSA)",SMU51313405000000001SA,Monthly,Seasonally Adjusted
2002-03-01,1.0,VA,"Lynchburg, VA",Lynchburg,"All Employees: Information in Lynchburg, VA (MSA)",SMU51313405000000001SA,Monthly,Seasonally Adjusted
