date,Housing Inventory: Active Listing Count Year-Over-Year,state,msa,city,title,id,frequency,seasonal_adjustment
2018-05-01,-28.21,PA,"Reading, PA",Reading,"Housing Inventory: Active Listing Count Year-Over-Year in Reading, PA (CBSA)",ACTLISCOUYY39740,Monthly,Not Seasonally Adjusted
2018-06-01,-26.22,PA,"Reading, PA",Reading,"Housing Inventory: Active Listing Count Year-Over-Year in Reading, PA (CBSA)",ACTLISCOUYY39740,Monthly,Not Seasonally Adjusted
2018-07-01,-23.77,PA,"Reading, PA",Reading,"Housing Inventory: Active Listing Count Year-Over-Year in Reading, PA (CBSA)",ACTLISCOUYY39740,Monthly,Not Seasonally Adjusted
2018-08-01,-24.24,PA,"Reading, PA",Reading,"Housing Inventory: Active Listing Count Year-Over-Year in Reading, PA (CBSA)",ACTLISCOUYY39740,Monthly,Not Seasonally Adjusted
2018-09-01,-23.73,PA,"Reading, PA",Reading,"Housing Inventory: Active Listing Count Year-Over-Year in Reading, PA (CBSA)",ACTLISCOUYY39740,Monthly,Not Seasonally Adjusted
2018-10-01,-22.67,PA,"Reading, PA",Reading,"Housing Inventory: Active Listing Count Year-Over-Year in Reading, PA (CBSA)",ACTLISCOUYY39740,Monthly,Not Seasonally Adjusted
2018-11-01,-16.24,PA,"Reading, PA",Reading,"Housing Inventory: Active Listing Count Year-Over-Year in Reading, PA (CBSA)",ACTLISCOUYY39740,Monthly,Not Seasonally Adjusted
2018-12-01,-11.87,PA,"Reading, PA",Reading,"Housing Inventory: Active Listing Count Year-Over-Year in Reading, PA (CBSA)",ACTLISCOUYY39740,Monthly,Not Seasonally Adjusted
2019-01-01,-14.13,PA,"Reading, PA",Reading,"Housing Inventory: Active Listing Count Year-Over-Year in Reading, PA (CBSA)",ACTLISCOUYY39740,Monthly,Not Seasonally Adjusted
2019-02-01,-13.52,PA,"Reading, PA",Reading,"Housing Inventory: Active Listing Count Year-Over-Year in Reading, PA (CBSA)",ACTLISCOUYY39740,Monthly,Not Seasonally Adjusted
2019-03-01,-10.68,PA,"Reading, PA",Reading,"Housing Inventory: Active Listing Count Year-Over-Year in Reading, PA (CBSA)",ACTLISCOUYY39740,Monthly,Not Seasonally Adjusted
2019-04-01,-15.16,PA,"Reading, PA",Reading,"Housing Inventory: Active Listing Count Year-Over-Year in Reading, PA (CBSA)",ACTLISCOUYY39740,Monthly,Not Seasonally Adjusted
2019-05-01,-15.5,PA,"Reading, PA",Reading,"Housing Inventory: Active Listing Count Year-Over-Year in Reading, PA (CBSA)",ACTLISCOUYY39740,Monthly,Not Seasonally Adjusted
2019-06-01,-16.23,PA,"Reading, PA",Reading,"Housing Inventory: Active Listing Count Year-Over-Year in Reading, PA (CBSA)",ACTLISCOUYY39740,Monthly,Not Seasonally Adjusted
2019-07-01,-11.55,PA,"Reading, PA",Reading,"Housing Inventory: Active Listing Count Year-Over-Year in Reading, PA (CBSA)",ACTLISCOUYY39740,Monthly,Not Seasonally Adjusted
2019-08-01,-14.75,PA,"Reading, PA",Reading,"Housing Inventory: Active Listing Count Year-Over-Year in Reading, PA (CBSA)",ACTLISCOUYY39740,Monthly,Not Seasonally Adjusted
2019-09-01,-20.22,PA,"Reading, PA",Reading,"Housing Inventory: Active Listing Count Year-Over-Year in Reading, PA (CBSA)",ACTLISCOUYY39740,Monthly,Not Seasonally Adjusted
2019-10-01,-21.7,PA,"Reading, PA",Reading,"Housing Inventory: Active Listing Count Year-Over-Year in Reading, PA (CBSA)",ACTLISCOUYY39740,Monthly,Not Seasonally Adjusted
2019-11-01,-23.25,PA,"Reading, PA",Reading,"Housing Inventory: Active Listing Count Year-Over-Year in Reading, PA (CBSA)",ACTLISCOUYY39740,Monthly,Not Seasonally Adjusted
2019-12-01,-29.5,PA,"Reading, PA",Reading,"Housing Inventory: Active Listing Count Year-Over-Year in Reading, PA (CBSA)",ACTLISCOUYY39740,Monthly,Not Seasonally Adjusted
2020-01-01,-28.73,PA,"Reading, PA",Reading,"Housing Inventory: Active Listing Count Year-Over-Year in Reading, PA (CBSA)",ACTLISCOUYY39740,Monthly,Not Seasonally Adjusted
2020-02-01,-30.78,PA,"Reading, PA",Reading,"Housing Inventory: Active Listing Count Year-Over-Year in Reading, PA (CBSA)",ACTLISCOUYY39740,Monthly,Not Seasonally Adjusted
2020-03-01,-34.12,PA,"Reading, PA",Reading,"Housing Inventory: Active Listing Count Year-Over-Year in Reading, PA (CBSA)",ACTLISCOUYY39740,Monthly,Not Seasonally Adjusted
2020-04-01,-41.01,PA,"Reading, PA",Reading,"Housing Inventory: Active Listing Count Year-Over-Year in Reading, PA (CBSA)",ACTLISCOUYY39740,Monthly,Not Seasonally Adjusted
2020-05-01,-40.87,PA,"Reading, PA",Reading,"Housing Inventory: Active Listing Count Year-Over-Year in Reading, PA (CBSA)",ACTLISCOUYY39740,Monthly,Not Seasonally Adjusted
2020-06-01,-45.91,PA,"Reading, PA",Reading,"Housing Inventory: Active Listing Count Year-Over-Year in Reading, PA (CBSA)",ACTLISCOUYY39740,Monthly,Not Seasonally Adjusted
2020-07-01,-57.19,PA,"Reading, PA",Reading,"Housing Inventory: Active Listing Count Year-Over-Year in Reading, PA (CBSA)",ACTLISCOUYY39740,Monthly,Not Seasonally Adjusted
2020-08-01,-55.66,PA,"Reading, PA",Reading,"Housing Inventory: Active Listing Count Year-Over-Year in Reading, PA (CBSA)",ACTLISCOUYY39740,Monthly,Not Seasonally Adjusted
2020-09-01,-54.22,PA,"Reading, PA",Reading,"Housing Inventory: Active Listing Count Year-Over-Year in Reading, PA (CBSA)",ACTLISCOUYY39740,Monthly,Not Seasonally Adjusted
2020-10-01,-54.82,PA,"Reading, PA",Reading,"Housing Inventory: Active Listing Count Year-Over-Year in Reading, PA (CBSA)",ACTLISCOUYY39740,Monthly,Not Seasonally Adjusted
2020-11-01,-53.8,PA,"Reading, PA",Reading,"Housing Inventory: Active Listing Count Year-Over-Year in Reading, PA (CBSA)",ACTLISCOUYY39740,Monthly,Not Seasonally Adjusted
2020-12-01,-51.23,PA,"Reading, PA",Reading,"Housing Inventory: Active Listing Count Year-Over-Year in Reading, PA (CBSA)",ACTLISCOUYY39740,Monthly,Not Seasonally Adjusted
2021-01-01,-55.1,PA,"Reading, PA",Reading,"Housing Inventory: Active Listing Count Year-Over-Year in Reading, PA (CBSA)",ACTLISCOUYY39740,Monthly,Not Seasonally Adjusted
2021-02-01,-60.94,PA,"Reading, PA",Reading,"Housing Inventory: Active Listing Count Year-Over-Year in Reading, PA (CBSA)",ACTLISCOUYY39740,Monthly,Not Seasonally Adjusted
2021-03-01,-60.57,PA,"Reading, PA",Reading,"Housing Inventory: Active Listing Count Year-Over-Year in Reading, PA (CBSA)",ACTLISCOUYY39740,Monthly,Not Seasonally Adjusted
2021-04-01,-54.88,PA,"Reading, PA",Reading,"Housing Inventory: Active Listing Count Year-Over-Year in Reading, PA (CBSA)",ACTLISCOUYY39740,Monthly,Not Seasonally Adjusted
2021-05-01,-50.57,PA,"Reading, PA",Reading,"Housing Inventory: Active Listing Count Year-Over-Year in Reading, PA (CBSA)",ACTLISCOUYY39740,Monthly,Not Seasonally Adjusted
2021-06-01,-32.17,PA,"Reading, PA",Reading,"Housing Inventory: Active Listing Count Year-Over-Year in Reading, PA (CBSA)",ACTLISCOUYY39740,Monthly,Not Seasonally Adjusted
2021-07-01,-13.9,PA,"Reading, PA",Reading,"Housing Inventory: Active Listing Count Year-Over-Year in Reading, PA (CBSA)",ACTLISCOUYY39740,Monthly,Not Seasonally Adjusted
2021-08-01,-10.37,PA,"Reading, PA",Reading,"Housing Inventory: Active Listing Count Year-Over-Year in Reading, PA (CBSA)",ACTLISCOUYY39740,Monthly,Not Seasonally Adjusted
2021-09-01,-7.51,PA,"Reading, PA",Reading,"Housing Inventory: Active Listing Count Year-Over-Year in Reading, PA (CBSA)",ACTLISCOUYY39740,Monthly,Not Seasonally Adjusted
2021-10-01,-3.3,PA,"Reading, PA",Reading,"Housing Inventory: Active Listing Count Year-Over-Year in Reading, PA (CBSA)",ACTLISCOUYY39740,Monthly,Not Seasonally Adjusted
2021-11-01,-9.56,PA,"Reading, PA",Reading,"Housing Inventory: Active Listing Count Year-Over-Year in Reading, PA (CBSA)",ACTLISCOUYY39740,Monthly,Not Seasonally Adjusted
2017-07-01,-25.3,NV,"Reno, NV",Reno,"Housing Inventory: Active Listing Count Year-Over-Year in Reno, NV (CBSA)",ACTLISCOUYY39900,Monthly,Not Seasonally Adjusted
2017-08-01,-23.95,NV,"Reno, NV",Reno,"Housing Inventory: Active Listing Count Year-Over-Year in Reno, NV (CBSA)",ACTLISCOUYY39900,Monthly,Not Seasonally Adjusted
2017-09-01,-28.28,NV,"Reno, NV",Reno,"Housing Inventory: Active Listing Count Year-Over-Year in Reno, NV (CBSA)",ACTLISCOUYY39900,Monthly,Not Seasonally Adjusted
2017-10-01,-27.12,NV,"Reno, NV",Reno,"Housing Inventory: Active Listing Count Year-Over-Year in Reno, NV (CBSA)",ACTLISCOUYY39900,Monthly,Not Seasonally Adjusted
2017-11-01,-29.5,NV,"Reno, NV",Reno,"Housing Inventory: Active Listing Count Year-Over-Year in Reno, NV (CBSA)",ACTLISCOUYY39900,Monthly,Not Seasonally Adjusted
2017-12-01,-31.16,NV,"Reno, NV",Reno,"Housing Inventory: Active Listing Count Year-Over-Year in Reno, NV (CBSA)",ACTLISCOUYY39900,Monthly,Not Seasonally Adjusted
2018-01-01,-35.33,NV,"Reno, NV",Reno,"Housing Inventory: Active Listing Count Year-Over-Year in Reno, NV (CBSA)",ACTLISCOUYY39900,Monthly,Not Seasonally Adjusted
2018-02-01,-31.08,NV,"Reno, NV",Reno,"Housing Inventory: Active Listing Count Year-Over-Year in Reno, NV (CBSA)",ACTLISCOUYY39900,Monthly,Not Seasonally Adjusted
2018-03-01,-29.73,NV,"Reno, NV",Reno,"Housing Inventory: Active Listing Count Year-Over-Year in Reno, NV (CBSA)",ACTLISCOUYY39900,Monthly,Not Seasonally Adjusted
2018-04-01,-25.97,NV,"Reno, NV",Reno,"Housing Inventory: Active Listing Count Year-Over-Year in Reno, NV (CBSA)",ACTLISCOUYY39900,Monthly,Not Seasonally Adjusted
2018-05-01,-22.23,NV,"Reno, NV",Reno,"Housing Inventory: Active Listing Count Year-Over-Year in Reno, NV (CBSA)",ACTLISCOUYY39900,Monthly,Not Seasonally Adjusted
2018-06-01,-17.08,NV,"Reno, NV",Reno,"Housing Inventory: Active Listing Count Year-Over-Year in Reno, NV (CBSA)",ACTLISCOUYY39900,Monthly,Not Seasonally Adjusted
2018-07-01,4.56,NV,"Reno, NV",Reno,"Housing Inventory: Active Listing Count Year-Over-Year in Reno, NV (CBSA)",ACTLISCOUYY39900,Monthly,Not Seasonally Adjusted
2018-08-01,13.06,NV,"Reno, NV",Reno,"Housing Inventory: Active Listing Count Year-Over-Year in Reno, NV (CBSA)",ACTLISCOUYY39900,Monthly,Not Seasonally Adjusted
2018-09-01,27.9,NV,"Reno, NV",Reno,"Housing Inventory: Active Listing Count Year-Over-Year in Reno, NV (CBSA)",ACTLISCOUYY39900,Monthly,Not Seasonally Adjusted
2018-10-01,38.32,NV,"Reno, NV",Reno,"Housing Inventory: Active Listing Count Year-Over-Year in Reno, NV (CBSA)",ACTLISCOUYY39900,Monthly,Not Seasonally Adjusted
2018-11-01,54.4,NV,"Reno, NV",Reno,"Housing Inventory: Active Listing Count Year-Over-Year in Reno, NV (CBSA)",ACTLISCOUYY39900,Monthly,Not Seasonally Adjusted
2018-12-01,63.93,NV,"Reno, NV",Reno,"Housing Inventory: Active Listing Count Year-Over-Year in Reno, NV (CBSA)",ACTLISCOUYY39900,Monthly,Not Seasonally Adjusted
2019-01-01,74.88,NV,"Reno, NV",Reno,"Housing Inventory: Active Listing Count Year-Over-Year in Reno, NV (CBSA)",ACTLISCOUYY39900,Monthly,Not Seasonally Adjusted
2019-02-01,64.61,NV,"Reno, NV",Reno,"Housing Inventory: Active Listing Count Year-Over-Year in Reno, NV (CBSA)",ACTLISCOUYY39900,Monthly,Not Seasonally Adjusted
2019-03-01,54.81,NV,"Reno, NV",Reno,"Housing Inventory: Active Listing Count Year-Over-Year in Reno, NV (CBSA)",ACTLISCOUYY39900,Monthly,Not Seasonally Adjusted
2019-04-01,37.58,NV,"Reno, NV",Reno,"Housing Inventory: Active Listing Count Year-Over-Year in Reno, NV (CBSA)",ACTLISCOUYY39900,Monthly,Not Seasonally Adjusted
2019-05-01,43.12,NV,"Reno, NV",Reno,"Housing Inventory: Active Listing Count Year-Over-Year in Reno, NV (CBSA)",ACTLISCOUYY39900,Monthly,Not Seasonally Adjusted
2019-06-01,43.77,NV,"Reno, NV",Reno,"Housing Inventory: Active Listing Count Year-Over-Year in Reno, NV (CBSA)",ACTLISCOUYY39900,Monthly,Not Seasonally Adjusted
2019-07-01,23.53,NV,"Reno, NV",Reno,"Housing Inventory: Active Listing Count Year-Over-Year in Reno, NV (CBSA)",ACTLISCOUYY39900,Monthly,Not Seasonally Adjusted
2019-08-01,9.39,NV,"Reno, NV",Reno,"Housing Inventory: Active Listing Count Year-Over-Year in Reno, NV (CBSA)",ACTLISCOUYY39900,Monthly,Not Seasonally Adjusted
2019-09-01,0.62,NV,"Reno, NV",Reno,"Housing Inventory: Active Listing Count Year-Over-Year in Reno, NV (CBSA)",ACTLISCOUYY39900,Monthly,Not Seasonally Adjusted
2019-10-01,-10.28,NV,"Reno, NV",Reno,"Housing Inventory: Active Listing Count Year-Over-Year in Reno, NV (CBSA)",ACTLISCOUYY39900,Monthly,Not Seasonally Adjusted
2019-11-01,-17.75,NV,"Reno, NV",Reno,"Housing Inventory: Active Listing Count Year-Over-Year in Reno, NV (CBSA)",ACTLISCOUYY39900,Monthly,Not Seasonally Adjusted
2019-12-01,-25.82,NV,"Reno, NV",Reno,"Housing Inventory: Active Listing Count Year-Over-Year in Reno, NV (CBSA)",ACTLISCOUYY39900,Monthly,Not Seasonally Adjusted
2020-01-01,-27.77,NV,"Reno, NV",Reno,"Housing Inventory: Active Listing Count Year-Over-Year in Reno, NV (CBSA)",ACTLISCOUYY39900,Monthly,Not Seasonally Adjusted
2020-02-01,-33.8,NV,"Reno, NV",Reno,"Housing Inventory: Active Listing Count Year-Over-Year in Reno, NV (CBSA)",ACTLISCOUYY39900,Monthly,Not Seasonally Adjusted
2020-03-01,-27.48,NV,"Reno, NV",Reno,"Housing Inventory: Active Listing Count Year-Over-Year in Reno, NV (CBSA)",ACTLISCOUYY39900,Monthly,Not Seasonally Adjusted
2020-04-01,-7.36,NV,"Reno, NV",Reno,"Housing Inventory: Active Listing Count Year-Over-Year in Reno, NV (CBSA)",ACTLISCOUYY39900,Monthly,Not Seasonally Adjusted
2020-05-01,-19.43,NV,"Reno, NV",Reno,"Housing Inventory: Active Listing Count Year-Over-Year in Reno, NV (CBSA)",ACTLISCOUYY39900,Monthly,Not Seasonally Adjusted
2020-06-01,-35.06,NV,"Reno, NV",Reno,"Housing Inventory: Active Listing Count Year-Over-Year in Reno, NV (CBSA)",ACTLISCOUYY39900,Monthly,Not Seasonally Adjusted
2020-07-01,-48.91,NV,"Reno, NV",Reno,"Housing Inventory: Active Listing Count Year-Over-Year in Reno, NV (CBSA)",ACTLISCOUYY39900,Monthly,Not Seasonally Adjusted
2020-08-01,-55.28,NV,"Reno, NV",Reno,"Housing Inventory: Active Listing Count Year-Over-Year in Reno, NV (CBSA)",ACTLISCOUYY39900,Monthly,Not Seasonally Adjusted
2020-09-01,-59.5,NV,"Reno, NV",Reno,"Housing Inventory: Active Listing Count Year-Over-Year in Reno, NV (CBSA)",ACTLISCOUYY39900,Monthly,Not Seasonally Adjusted
2020-10-01,-61.7,NV,"Reno, NV",Reno,"Housing Inventory: Active Listing Count Year-Over-Year in Reno, NV (CBSA)",ACTLISCOUYY39900,Monthly,Not Seasonally Adjusted
2020-11-01,-64.69,NV,"Reno, NV",Reno,"Housing Inventory: Active Listing Count Year-Over-Year in Reno, NV (CBSA)",ACTLISCOUYY39900,Monthly,Not Seasonally Adjusted
2020-12-01,-66.16,NV,"Reno, NV",Reno,"Housing Inventory: Active Listing Count Year-Over-Year in Reno, NV (CBSA)",ACTLISCOUYY39900,Monthly,Not Seasonally Adjusted
2021-01-01,-64.94,NV,"Reno, NV",Reno,"Housing Inventory: Active Listing Count Year-Over-Year in Reno, NV (CBSA)",ACTLISCOUYY39900,Monthly,Not Seasonally Adjusted
2021-02-01,-63.96,NV,"Reno, NV",Reno,"Housing Inventory: Active Listing Count Year-Over-Year in Reno, NV (CBSA)",ACTLISCOUYY39900,Monthly,Not Seasonally Adjusted
2021-03-01,-61.35,NV,"Reno, NV",Reno,"Housing Inventory: Active Listing Count Year-Over-Year in Reno, NV (CBSA)",ACTLISCOUYY39900,Monthly,Not Seasonally Adjusted
2021-04-01,-49.83,NV,"Reno, NV",Reno,"Housing Inventory: Active Listing Count Year-Over-Year in Reno, NV (CBSA)",ACTLISCOUYY39900,Monthly,Not Seasonally Adjusted
2021-05-01,-62.35,NV,"Reno, NV",Reno,"Housing Inventory: Active Listing Count Year-Over-Year in Reno, NV (CBSA)",ACTLISCOUYY39900,Monthly,Not Seasonally Adjusted
2021-06-01,-57.1,NV,"Reno, NV",Reno,"Housing Inventory: Active Listing Count Year-Over-Year in Reno, NV (CBSA)",ACTLISCOUYY39900,Monthly,Not Seasonally Adjusted
2021-07-01,-38.05,NV,"Reno, NV",Reno,"Housing Inventory: Active Listing Count Year-Over-Year in Reno, NV (CBSA)",ACTLISCOUYY39900,Monthly,Not Seasonally Adjusted
2021-08-01,-14.02,NV,"Reno, NV",Reno,"Housing Inventory: Active Listing Count Year-Over-Year in Reno, NV (CBSA)",ACTLISCOUYY39900,Monthly,Not Seasonally Adjusted
2021-09-01,8.71,NV,"Reno, NV",Reno,"Housing Inventory: Active Listing Count Year-Over-Year in Reno, NV (CBSA)",ACTLISCOUYY39900,Monthly,Not Seasonally Adjusted
2021-10-01,19.22,NV,"Reno, NV",Reno,"Housing Inventory: Active Listing Count Year-Over-Year in Reno, NV (CBSA)",ACTLISCOUYY39900,Monthly,Not Seasonally Adjusted
2021-11-01,24.95,NV,"Reno, NV",Reno,"Housing Inventory: Active Listing Count Year-Over-Year in Reno, NV (CBSA)",ACTLISCOUYY39900,Monthly,Not Seasonally Adjusted
2017-07-01,-14.81,KS,"Topeka, KS",Topeka,"Housing Inventory: Active Listing Count Year-Over-Year in Topeka, KS (CBSA)",ACTLISCOUYY45820,Monthly,Not Seasonally Adjusted
2017-08-01,-4.13,KS,"Topeka, KS",Topeka,"Housing Inventory: Active Listing Count Year-Over-Year in Topeka, KS (CBSA)",ACTLISCOUYY45820,Monthly,Not Seasonally Adjusted
2017-09-01,-0.47,KS,"Topeka, KS",Topeka,"Housing Inventory: Active Listing Count Year-Over-Year in Topeka, KS (CBSA)",ACTLISCOUYY45820,Monthly,Not Seasonally Adjusted
2017-10-01,-2.04,KS,"Topeka, KS",Topeka,"Housing Inventory: Active Listing Count Year-Over-Year in Topeka, KS (CBSA)",ACTLISCOUYY45820,Monthly,Not Seasonally Adjusted
2017-11-01,-1.37,KS,"Topeka, KS",Topeka,"Housing Inventory: Active Listing Count Year-Over-Year in Topeka, KS (CBSA)",ACTLISCOUYY45820,Monthly,Not Seasonally Adjusted
2017-12-01,-1.48,KS,"Topeka, KS",Topeka,"Housing Inventory: Active Listing Count Year-Over-Year in Topeka, KS (CBSA)",ACTLISCOUYY45820,Monthly,Not Seasonally Adjusted
2018-01-01,-0.9,KS,"Topeka, KS",Topeka,"Housing Inventory: Active Listing Count Year-Over-Year in Topeka, KS (CBSA)",ACTLISCOUYY45820,Monthly,Not Seasonally Adjusted
2018-02-01,0.45,KS,"Topeka, KS",Topeka,"Housing Inventory: Active Listing Count Year-Over-Year in Topeka, KS (CBSA)",ACTLISCOUYY45820,Monthly,Not Seasonally Adjusted
2018-03-01,-2.95,KS,"Topeka, KS",Topeka,"Housing Inventory: Active Listing Count Year-Over-Year in Topeka, KS (CBSA)",ACTLISCOUYY45820,Monthly,Not Seasonally Adjusted
2018-04-01,-0.75,KS,"Topeka, KS",Topeka,"Housing Inventory: Active Listing Count Year-Over-Year in Topeka, KS (CBSA)",ACTLISCOUYY45820,Monthly,Not Seasonally Adjusted
2018-05-01,-4.35,KS,"Topeka, KS",Topeka,"Housing Inventory: Active Listing Count Year-Over-Year in Topeka, KS (CBSA)",ACTLISCOUYY45820,Monthly,Not Seasonally Adjusted
2018-06-01,1.11,KS,"Topeka, KS",Topeka,"Housing Inventory: Active Listing Count Year-Over-Year in Topeka, KS (CBSA)",ACTLISCOUYY45820,Monthly,Not Seasonally Adjusted
2018-07-01,2.56,KS,"Topeka, KS",Topeka,"Housing Inventory: Active Listing Count Year-Over-Year in Topeka, KS (CBSA)",ACTLISCOUYY45820,Monthly,Not Seasonally Adjusted
2018-08-01,-7.63,KS,"Topeka, KS",Topeka,"Housing Inventory: Active Listing Count Year-Over-Year in Topeka, KS (CBSA)",ACTLISCOUYY45820,Monthly,Not Seasonally Adjusted
2018-09-01,-8.78,KS,"Topeka, KS",Topeka,"Housing Inventory: Active Listing Count Year-Over-Year in Topeka, KS (CBSA)",ACTLISCOUYY45820,Monthly,Not Seasonally Adjusted
2018-10-01,-9.19,KS,"Topeka, KS",Topeka,"Housing Inventory: Active Listing Count Year-Over-Year in Topeka, KS (CBSA)",ACTLISCOUYY45820,Monthly,Not Seasonally Adjusted
2018-11-01,-9.57,KS,"Topeka, KS",Topeka,"Housing Inventory: Active Listing Count Year-Over-Year in Topeka, KS (CBSA)",ACTLISCOUYY45820,Monthly,Not Seasonally Adjusted
2018-12-01,-11.22,KS,"Topeka, KS",Topeka,"Housing Inventory: Active Listing Count Year-Over-Year in Topeka, KS (CBSA)",ACTLISCOUYY45820,Monthly,Not Seasonally Adjusted
2019-01-01,-5.45,KS,"Topeka, KS",Topeka,"Housing Inventory: Active Listing Count Year-Over-Year in Topeka, KS (CBSA)",ACTLISCOUYY45820,Monthly,Not Seasonally Adjusted
2019-02-01,-11.24,KS,"Topeka, KS",Topeka,"Housing Inventory: Active Listing Count Year-Over-Year in Topeka, KS (CBSA)",ACTLISCOUYY45820,Monthly,Not Seasonally Adjusted
2019-03-01,-13.68,KS,"Topeka, KS",Topeka,"Housing Inventory: Active Listing Count Year-Over-Year in Topeka, KS (CBSA)",ACTLISCOUYY45820,Monthly,Not Seasonally Adjusted
2019-04-01,-17.37,KS,"Topeka, KS",Topeka,"Housing Inventory: Active Listing Count Year-Over-Year in Topeka, KS (CBSA)",ACTLISCOUYY45820,Monthly,Not Seasonally Adjusted
2019-05-01,-19.21,KS,"Topeka, KS",Topeka,"Housing Inventory: Active Listing Count Year-Over-Year in Topeka, KS (CBSA)",ACTLISCOUYY45820,Monthly,Not Seasonally Adjusted
2019-06-01,-20.96,KS,"Topeka, KS",Topeka,"Housing Inventory: Active Listing Count Year-Over-Year in Topeka, KS (CBSA)",ACTLISCOUYY45820,Monthly,Not Seasonally Adjusted
2019-07-01,-24.97,KS,"Topeka, KS",Topeka,"Housing Inventory: Active Listing Count Year-Over-Year in Topeka, KS (CBSA)",ACTLISCOUYY45820,Monthly,Not Seasonally Adjusted
2019-08-01,-25.3,KS,"Topeka, KS",Topeka,"Housing Inventory: Active Listing Count Year-Over-Year in Topeka, KS (CBSA)",ACTLISCOUYY45820,Monthly,Not Seasonally Adjusted
2019-09-01,-28.22,KS,"Topeka, KS",Topeka,"Housing Inventory: Active Listing Count Year-Over-Year in Topeka, KS (CBSA)",ACTLISCOUYY45820,Monthly,Not Seasonally Adjusted
2019-10-01,-21.32,KS,"Topeka, KS",Topeka,"Housing Inventory: Active Listing Count Year-Over-Year in Topeka, KS (CBSA)",ACTLISCOUYY45820,Monthly,Not Seasonally Adjusted
2019-11-01,-18.25,KS,"Topeka, KS",Topeka,"Housing Inventory: Active Listing Count Year-Over-Year in Topeka, KS (CBSA)",ACTLISCOUYY45820,Monthly,Not Seasonally Adjusted
2019-12-01,-16.18,KS,"Topeka, KS",Topeka,"Housing Inventory: Active Listing Count Year-Over-Year in Topeka, KS (CBSA)",ACTLISCOUYY45820,Monthly,Not Seasonally Adjusted
2020-01-01,-24.48,KS,"Topeka, KS",Topeka,"Housing Inventory: Active Listing Count Year-Over-Year in Topeka, KS (CBSA)",ACTLISCOUYY45820,Monthly,Not Seasonally Adjusted
2020-02-01,-27.53,KS,"Topeka, KS",Topeka,"Housing Inventory: Active Listing Count Year-Over-Year in Topeka, KS (CBSA)",ACTLISCOUYY45820,Monthly,Not Seasonally Adjusted
2020-03-01,-27.11,KS,"Topeka, KS",Topeka,"Housing Inventory: Active Listing Count Year-Over-Year in Topeka, KS (CBSA)",ACTLISCOUYY45820,Monthly,Not Seasonally Adjusted
2020-04-01,-26.51,KS,"Topeka, KS",Topeka,"Housing Inventory: Active Listing Count Year-Over-Year in Topeka, KS (CBSA)",ACTLISCOUYY45820,Monthly,Not Seasonally Adjusted
2020-05-01,-39.38,KS,"Topeka, KS",Topeka,"Housing Inventory: Active Listing Count Year-Over-Year in Topeka, KS (CBSA)",ACTLISCOUYY45820,Monthly,Not Seasonally Adjusted
2020-06-01,-45.93,KS,"Topeka, KS",Topeka,"Housing Inventory: Active Listing Count Year-Over-Year in Topeka, KS (CBSA)",ACTLISCOUYY45820,Monthly,Not Seasonally Adjusted
2020-07-01,-46.06,KS,"Topeka, KS",Topeka,"Housing Inventory: Active Listing Count Year-Over-Year in Topeka, KS (CBSA)",ACTLISCOUYY45820,Monthly,Not Seasonally Adjusted
2020-08-01,-47.24,KS,"Topeka, KS",Topeka,"Housing Inventory: Active Listing Count Year-Over-Year in Topeka, KS (CBSA)",ACTLISCOUYY45820,Monthly,Not Seasonally Adjusted
2020-09-01,-48.55,KS,"Topeka, KS",Topeka,"Housing Inventory: Active Listing Count Year-Over-Year in Topeka, KS (CBSA)",ACTLISCOUYY45820,Monthly,Not Seasonally Adjusted
2020-10-01,-54.89,KS,"Topeka, KS",Topeka,"Housing Inventory: Active Listing Count Year-Over-Year in Topeka, KS (CBSA)",ACTLISCOUYY45820,Monthly,Not Seasonally Adjusted
2020-11-01,-55.03,KS,"Topeka, KS",Topeka,"Housing Inventory: Active Listing Count Year-Over-Year in Topeka, KS (CBSA)",ACTLISCOUYY45820,Monthly,Not Seasonally Adjusted
2020-12-01,-55.15,KS,"Topeka, KS",Topeka,"Housing Inventory: Active Listing Count Year-Over-Year in Topeka, KS (CBSA)",ACTLISCOUYY45820,Monthly,Not Seasonally Adjusted
2021-01-01,-57.63,KS,"Topeka, KS",Topeka,"Housing Inventory: Active Listing Count Year-Over-Year in Topeka, KS (CBSA)",ACTLISCOUYY45820,Monthly,Not Seasonally Adjusted
2021-02-01,-62.94,KS,"Topeka, KS",Topeka,"Housing Inventory: Active Listing Count Year-Over-Year in Topeka, KS (CBSA)",ACTLISCOUYY45820,Monthly,Not Seasonally Adjusted
2021-03-01,-60.63,KS,"Topeka, KS",Topeka,"Housing Inventory: Active Listing Count Year-Over-Year in Topeka, KS (CBSA)",ACTLISCOUYY45820,Monthly,Not Seasonally Adjusted
2021-04-01,-57.21,KS,"Topeka, KS",Topeka,"Housing Inventory: Active Listing Count Year-Over-Year in Topeka, KS (CBSA)",ACTLISCOUYY45820,Monthly,Not Seasonally Adjusted
2021-05-01,-46.71,KS,"Topeka, KS",Topeka,"Housing Inventory: Active Listing Count Year-Over-Year in Topeka, KS (CBSA)",ACTLISCOUYY45820,Monthly,Not Seasonally Adjusted
2021-06-01,-27.56,KS,"Topeka, KS",Topeka,"Housing Inventory: Active Listing Count Year-Over-Year in Topeka, KS (CBSA)",ACTLISCOUYY45820,Monthly,Not Seasonally Adjusted
