date,Housing Inventory: Median Listing Price Month-Over-Month,state,msa,city,title,id,frequency,seasonal_adjustment
2019-02-01,1.99,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Median Listing Price Month-Over-Month in Dallas-Fort Worth-Arlington, TX (CBSA)",MEDLISPRIMM19100,Monthly,Not Seasonally Adjusted
2019-03-01,2.09,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Median Listing Price Month-Over-Month in Dallas-Fort Worth-Arlington, TX (CBSA)",MEDLISPRIMM19100,Monthly,Not Seasonally Adjusted
2019-04-01,2.2,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Median Listing Price Month-Over-Month in Dallas-Fort Worth-Arlington, TX (CBSA)",MEDLISPRIMM19100,Monthly,Not Seasonally Adjusted
2019-05-01,0.08,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Median Listing Price Month-Over-Month in Dallas-Fort Worth-Arlington, TX (CBSA)",MEDLISPRIMM19100,Monthly,Not Seasonally Adjusted
2019-06-01,-0.44,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Median Listing Price Month-Over-Month in Dallas-Fort Worth-Arlington, TX (CBSA)",MEDLISPRIMM19100,Monthly,Not Seasonally Adjusted
2019-07-01,-1.38,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Median Listing Price Month-Over-Month in Dallas-Fort Worth-Arlington, TX (CBSA)",MEDLISPRIMM19100,Monthly,Not Seasonally Adjusted
2019-08-01,-1.61,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Median Listing Price Month-Over-Month in Dallas-Fort Worth-Arlington, TX (CBSA)",MEDLISPRIMM19100,Monthly,Not Seasonally Adjusted
2019-09-01,-1.02,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Median Listing Price Month-Over-Month in Dallas-Fort Worth-Arlington, TX (CBSA)",MEDLISPRIMM19100,Monthly,Not Seasonally Adjusted
2019-10-01,-0.72,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Median Listing Price Month-Over-Month in Dallas-Fort Worth-Arlington, TX (CBSA)",MEDLISPRIMM19100,Monthly,Not Seasonally Adjusted
2019-11-01,-0.51,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Median Listing Price Month-Over-Month in Dallas-Fort Worth-Arlington, TX (CBSA)",MEDLISPRIMM19100,Monthly,Not Seasonally Adjusted
2019-12-01,-1.34,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Median Listing Price Month-Over-Month in Dallas-Fort Worth-Arlington, TX (CBSA)",MEDLISPRIMM19100,Monthly,Not Seasonally Adjusted
2020-01-01,-0.61,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Median Listing Price Month-Over-Month in Dallas-Fort Worth-Arlington, TX (CBSA)",MEDLISPRIMM19100,Monthly,Not Seasonally Adjusted
2020-02-01,1.95,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Median Listing Price Month-Over-Month in Dallas-Fort Worth-Arlington, TX (CBSA)",MEDLISPRIMM19100,Monthly,Not Seasonally Adjusted
2020-03-01,0.76,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Median Listing Price Month-Over-Month in Dallas-Fort Worth-Arlington, TX (CBSA)",MEDLISPRIMM19100,Monthly,Not Seasonally Adjusted
2020-04-01,-0.88,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Median Listing Price Month-Over-Month in Dallas-Fort Worth-Arlington, TX (CBSA)",MEDLISPRIMM19100,Monthly,Not Seasonally Adjusted
2020-05-01,3.07,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Median Listing Price Month-Over-Month in Dallas-Fort Worth-Arlington, TX (CBSA)",MEDLISPRIMM19100,Monthly,Not Seasonally Adjusted
2020-06-01,1.74,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Median Listing Price Month-Over-Month in Dallas-Fort Worth-Arlington, TX (CBSA)",MEDLISPRIMM19100,Monthly,Not Seasonally Adjusted
2020-07-01,1.08,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Median Listing Price Month-Over-Month in Dallas-Fort Worth-Arlington, TX (CBSA)",MEDLISPRIMM19100,Monthly,Not Seasonally Adjusted
2020-08-01,0.04,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Median Listing Price Month-Over-Month in Dallas-Fort Worth-Arlington, TX (CBSA)",MEDLISPRIMM19100,Monthly,Not Seasonally Adjusted
2020-09-01,-0.12,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Median Listing Price Month-Over-Month in Dallas-Fort Worth-Arlington, TX (CBSA)",MEDLISPRIMM19100,Monthly,Not Seasonally Adjusted
2020-10-01,-0.99,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Median Listing Price Month-Over-Month in Dallas-Fort Worth-Arlington, TX (CBSA)",MEDLISPRIMM19100,Monthly,Not Seasonally Adjusted
2020-11-01,0.83,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Median Listing Price Month-Over-Month in Dallas-Fort Worth-Arlington, TX (CBSA)",MEDLISPRIMM19100,Monthly,Not Seasonally Adjusted
2020-12-01,-1.38,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Median Listing Price Month-Over-Month in Dallas-Fort Worth-Arlington, TX (CBSA)",MEDLISPRIMM19100,Monthly,Not Seasonally Adjusted
2021-01-01,-1.16,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Median Listing Price Month-Over-Month in Dallas-Fort Worth-Arlington, TX (CBSA)",MEDLISPRIMM19100,Monthly,Not Seasonally Adjusted
2021-02-01,2.46,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Median Listing Price Month-Over-Month in Dallas-Fort Worth-Arlington, TX (CBSA)",MEDLISPRIMM19100,Monthly,Not Seasonally Adjusted
2021-03-01,0.81,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Median Listing Price Month-Over-Month in Dallas-Fort Worth-Arlington, TX (CBSA)",MEDLISPRIMM19100,Monthly,Not Seasonally Adjusted
2021-04-01,3.34,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Median Listing Price Month-Over-Month in Dallas-Fort Worth-Arlington, TX (CBSA)",MEDLISPRIMM19100,Monthly,Not Seasonally Adjusted
2021-05-01,1.71,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Median Listing Price Month-Over-Month in Dallas-Fort Worth-Arlington, TX (CBSA)",MEDLISPRIMM19100,Monthly,Not Seasonally Adjusted
2021-06-01,1.87,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Median Listing Price Month-Over-Month in Dallas-Fort Worth-Arlington, TX (CBSA)",MEDLISPRIMM19100,Monthly,Not Seasonally Adjusted
2021-07-01,2.07,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Median Listing Price Month-Over-Month in Dallas-Fort Worth-Arlington, TX (CBSA)",MEDLISPRIMM19100,Monthly,Not Seasonally Adjusted
2021-08-01,0.08,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Median Listing Price Month-Over-Month in Dallas-Fort Worth-Arlington, TX (CBSA)",MEDLISPRIMM19100,Monthly,Not Seasonally Adjusted
2021-09-01,0.2,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Median Listing Price Month-Over-Month in Dallas-Fort Worth-Arlington, TX (CBSA)",MEDLISPRIMM19100,Monthly,Not Seasonally Adjusted
2021-10-01,0.25,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Median Listing Price Month-Over-Month in Dallas-Fort Worth-Arlington, TX (CBSA)",MEDLISPRIMM19100,Monthly,Not Seasonally Adjusted
2021-11-01,0.74,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Median Listing Price Month-Over-Month in Dallas-Fort Worth-Arlington, TX (CBSA)",MEDLISPRIMM19100,Monthly,Not Seasonally Adjusted
2017-07-01,-1.21,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Median Listing Price Month-Over-Month in Fort Wayne, IN (CBSA)",MEDLISPRIMM23060,Monthly,Not Seasonally Adjusted
2017-08-01,-1.49,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Median Listing Price Month-Over-Month in Fort Wayne, IN (CBSA)",MEDLISPRIMM23060,Monthly,Not Seasonally Adjusted
2017-09-01,1.45,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Median Listing Price Month-Over-Month in Fort Wayne, IN (CBSA)",MEDLISPRIMM23060,Monthly,Not Seasonally Adjusted
2017-10-01,-2.86,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Median Listing Price Month-Over-Month in Fort Wayne, IN (CBSA)",MEDLISPRIMM23060,Monthly,Not Seasonally Adjusted
2017-11-01,-2.03,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Median Listing Price Month-Over-Month in Fort Wayne, IN (CBSA)",MEDLISPRIMM23060,Monthly,Not Seasonally Adjusted
2017-12-01,-3.88,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Median Listing Price Month-Over-Month in Fort Wayne, IN (CBSA)",MEDLISPRIMM23060,Monthly,Not Seasonally Adjusted
2018-01-01,6.19,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Median Listing Price Month-Over-Month in Fort Wayne, IN (CBSA)",MEDLISPRIMM23060,Monthly,Not Seasonally Adjusted
2018-02-01,3.83,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Median Listing Price Month-Over-Month in Fort Wayne, IN (CBSA)",MEDLISPRIMM23060,Monthly,Not Seasonally Adjusted
2018-03-01,6.58,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Median Listing Price Month-Over-Month in Fort Wayne, IN (CBSA)",MEDLISPRIMM23060,Monthly,Not Seasonally Adjusted
2018-04-01,2.9,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Median Listing Price Month-Over-Month in Fort Wayne, IN (CBSA)",MEDLISPRIMM23060,Monthly,Not Seasonally Adjusted
2018-05-01,-1.84,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Median Listing Price Month-Over-Month in Fort Wayne, IN (CBSA)",MEDLISPRIMM23060,Monthly,Not Seasonally Adjusted
2018-06-01,2.63,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Median Listing Price Month-Over-Month in Fort Wayne, IN (CBSA)",MEDLISPRIMM23060,Monthly,Not Seasonally Adjusted
2018-07-01,0.28,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Median Listing Price Month-Over-Month in Fort Wayne, IN (CBSA)",MEDLISPRIMM23060,Monthly,Not Seasonally Adjusted
2018-08-01,-2.84,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Median Listing Price Month-Over-Month in Fort Wayne, IN (CBSA)",MEDLISPRIMM23060,Monthly,Not Seasonally Adjusted
2018-09-01,-0.5,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Median Listing Price Month-Over-Month in Fort Wayne, IN (CBSA)",MEDLISPRIMM23060,Monthly,Not Seasonally Adjusted
2018-10-01,-2.64,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Median Listing Price Month-Over-Month in Fort Wayne, IN (CBSA)",MEDLISPRIMM23060,Monthly,Not Seasonally Adjusted
2018-11-01,-2.2,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Median Listing Price Month-Over-Month in Fort Wayne, IN (CBSA)",MEDLISPRIMM23060,Monthly,Not Seasonally Adjusted
2018-12-01,0.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Median Listing Price Month-Over-Month in Fort Wayne, IN (CBSA)",MEDLISPRIMM23060,Monthly,Not Seasonally Adjusted
2019-01-01,1.39,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Median Listing Price Month-Over-Month in Fort Wayne, IN (CBSA)",MEDLISPRIMM23060,Monthly,Not Seasonally Adjusted
2019-02-01,9.05,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Median Listing Price Month-Over-Month in Fort Wayne, IN (CBSA)",MEDLISPRIMM23060,Monthly,Not Seasonally Adjusted
2019-03-01,8.04,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Median Listing Price Month-Over-Month in Fort Wayne, IN (CBSA)",MEDLISPRIMM23060,Monthly,Not Seasonally Adjusted
2019-04-01,8.39,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Median Listing Price Month-Over-Month in Fort Wayne, IN (CBSA)",MEDLISPRIMM23060,Monthly,Not Seasonally Adjusted
2019-05-01,-0.44,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Median Listing Price Month-Over-Month in Fort Wayne, IN (CBSA)",MEDLISPRIMM23060,Monthly,Not Seasonally Adjusted
2019-06-01,-1.03,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Median Listing Price Month-Over-Month in Fort Wayne, IN (CBSA)",MEDLISPRIMM23060,Monthly,Not Seasonally Adjusted
2019-07-01,-0.92,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Median Listing Price Month-Over-Month in Fort Wayne, IN (CBSA)",MEDLISPRIMM23060,Monthly,Not Seasonally Adjusted
2019-08-01,-7.7,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Median Listing Price Month-Over-Month in Fort Wayne, IN (CBSA)",MEDLISPRIMM23060,Monthly,Not Seasonally Adjusted
2019-09-01,-8.34,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Median Listing Price Month-Over-Month in Fort Wayne, IN (CBSA)",MEDLISPRIMM23060,Monthly,Not Seasonally Adjusted
2019-10-01,3.12,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Median Listing Price Month-Over-Month in Fort Wayne, IN (CBSA)",MEDLISPRIMM23060,Monthly,Not Seasonally Adjusted
2019-11-01,-4.28,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Median Listing Price Month-Over-Month in Fort Wayne, IN (CBSA)",MEDLISPRIMM23060,Monthly,Not Seasonally Adjusted
2019-12-01,1.63,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Median Listing Price Month-Over-Month in Fort Wayne, IN (CBSA)",MEDLISPRIMM23060,Monthly,Not Seasonally Adjusted
2020-01-01,3.27,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Median Listing Price Month-Over-Month in Fort Wayne, IN (CBSA)",MEDLISPRIMM23060,Monthly,Not Seasonally Adjusted
2020-02-01,12.84,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Median Listing Price Month-Over-Month in Fort Wayne, IN (CBSA)",MEDLISPRIMM23060,Monthly,Not Seasonally Adjusted
2020-03-01,9.34,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Median Listing Price Month-Over-Month in Fort Wayne, IN (CBSA)",MEDLISPRIMM23060,Monthly,Not Seasonally Adjusted
2020-04-01,-4.04,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Median Listing Price Month-Over-Month in Fort Wayne, IN (CBSA)",MEDLISPRIMM23060,Monthly,Not Seasonally Adjusted
2020-05-01,0.65,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Median Listing Price Month-Over-Month in Fort Wayne, IN (CBSA)",MEDLISPRIMM23060,Monthly,Not Seasonally Adjusted
2020-06-01,-1.07,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Median Listing Price Month-Over-Month in Fort Wayne, IN (CBSA)",MEDLISPRIMM23060,Monthly,Not Seasonally Adjusted
2020-07-01,-0.23,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Median Listing Price Month-Over-Month in Fort Wayne, IN (CBSA)",MEDLISPRIMM23060,Monthly,Not Seasonally Adjusted
2020-08-01,-0.6,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Median Listing Price Month-Over-Month in Fort Wayne, IN (CBSA)",MEDLISPRIMM23060,Monthly,Not Seasonally Adjusted
2020-09-01,-5.6,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Median Listing Price Month-Over-Month in Fort Wayne, IN (CBSA)",MEDLISPRIMM23060,Monthly,Not Seasonally Adjusted
2020-10-01,-2.3,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Median Listing Price Month-Over-Month in Fort Wayne, IN (CBSA)",MEDLISPRIMM23060,Monthly,Not Seasonally Adjusted
2020-11-01,2.33,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Median Listing Price Month-Over-Month in Fort Wayne, IN (CBSA)",MEDLISPRIMM23060,Monthly,Not Seasonally Adjusted
2020-12-01,-0.45,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Median Listing Price Month-Over-Month in Fort Wayne, IN (CBSA)",MEDLISPRIMM23060,Monthly,Not Seasonally Adjusted
2021-01-01,0.5,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Median Listing Price Month-Over-Month in Fort Wayne, IN (CBSA)",MEDLISPRIMM23060,Monthly,Not Seasonally Adjusted
2021-02-01,5.43,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Median Listing Price Month-Over-Month in Fort Wayne, IN (CBSA)",MEDLISPRIMM23060,Monthly,Not Seasonally Adjusted
2021-03-01,1.25,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Median Listing Price Month-Over-Month in Fort Wayne, IN (CBSA)",MEDLISPRIMM23060,Monthly,Not Seasonally Adjusted
2021-04-01,4.49,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Median Listing Price Month-Over-Month in Fort Wayne, IN (CBSA)",MEDLISPRIMM23060,Monthly,Not Seasonally Adjusted
2021-05-01,1.84,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Median Listing Price Month-Over-Month in Fort Wayne, IN (CBSA)",MEDLISPRIMM23060,Monthly,Not Seasonally Adjusted
2021-06-01,-6.31,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Median Listing Price Month-Over-Month in Fort Wayne, IN (CBSA)",MEDLISPRIMM23060,Monthly,Not Seasonally Adjusted
2021-07-01,1.74,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Median Listing Price Month-Over-Month in Fort Wayne, IN (CBSA)",MEDLISPRIMM23060,Monthly,Not Seasonally Adjusted
2021-08-01,0.71,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Median Listing Price Month-Over-Month in Fort Wayne, IN (CBSA)",MEDLISPRIMM23060,Monthly,Not Seasonally Adjusted
2021-09-01,-5.4,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Median Listing Price Month-Over-Month in Fort Wayne, IN (CBSA)",MEDLISPRIMM23060,Monthly,Not Seasonally Adjusted
2021-10-01,-0.9,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Median Listing Price Month-Over-Month in Fort Wayne, IN (CBSA)",MEDLISPRIMM23060,Monthly,Not Seasonally Adjusted
2021-11-01,1.16,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Median Listing Price Month-Over-Month in Fort Wayne, IN (CBSA)",MEDLISPRIMM23060,Monthly,Not Seasonally Adjusted
2017-07-01,-3.18,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Median Listing Price Month-Over-Month in Grand Forks, ND-MN (CBSA)",MEDLISPRIMM24220,Monthly,Not Seasonally Adjusted
2017-08-01,-1.07,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Median Listing Price Month-Over-Month in Grand Forks, ND-MN (CBSA)",MEDLISPRIMM24220,Monthly,Not Seasonally Adjusted
2017-09-01,2.0,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Median Listing Price Month-Over-Month in Grand Forks, ND-MN (CBSA)",MEDLISPRIMM24220,Monthly,Not Seasonally Adjusted
2017-10-01,-1.85,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Median Listing Price Month-Over-Month in Grand Forks, ND-MN (CBSA)",MEDLISPRIMM24220,Monthly,Not Seasonally Adjusted
2017-11-01,0.97,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Median Listing Price Month-Over-Month in Grand Forks, ND-MN (CBSA)",MEDLISPRIMM24220,Monthly,Not Seasonally Adjusted
2017-12-01,1.13,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Median Listing Price Month-Over-Month in Grand Forks, ND-MN (CBSA)",MEDLISPRIMM24220,Monthly,Not Seasonally Adjusted
2018-01-01,0.68,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Median Listing Price Month-Over-Month in Grand Forks, ND-MN (CBSA)",MEDLISPRIMM24220,Monthly,Not Seasonally Adjusted
2018-02-01,-1.79,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Median Listing Price Month-Over-Month in Grand Forks, ND-MN (CBSA)",MEDLISPRIMM24220,Monthly,Not Seasonally Adjusted
2018-03-01,6.13,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Median Listing Price Month-Over-Month in Grand Forks, ND-MN (CBSA)",MEDLISPRIMM24220,Monthly,Not Seasonally Adjusted
2018-04-01,0.18,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Median Listing Price Month-Over-Month in Grand Forks, ND-MN (CBSA)",MEDLISPRIMM24220,Monthly,Not Seasonally Adjusted
2018-05-01,2.07,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Median Listing Price Month-Over-Month in Grand Forks, ND-MN (CBSA)",MEDLISPRIMM24220,Monthly,Not Seasonally Adjusted
2018-06-01,-0.64,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Median Listing Price Month-Over-Month in Grand Forks, ND-MN (CBSA)",MEDLISPRIMM24220,Monthly,Not Seasonally Adjusted
2018-07-01,-3.99,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Median Listing Price Month-Over-Month in Grand Forks, ND-MN (CBSA)",MEDLISPRIMM24220,Monthly,Not Seasonally Adjusted
2018-08-01,-2.02,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Median Listing Price Month-Over-Month in Grand Forks, ND-MN (CBSA)",MEDLISPRIMM24220,Monthly,Not Seasonally Adjusted
2018-09-01,-5.66,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Median Listing Price Month-Over-Month in Grand Forks, ND-MN (CBSA)",MEDLISPRIMM24220,Monthly,Not Seasonally Adjusted
2018-10-01,-2.32,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Median Listing Price Month-Over-Month in Grand Forks, ND-MN (CBSA)",MEDLISPRIMM24220,Monthly,Not Seasonally Adjusted
2018-11-01,0.0,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Median Listing Price Month-Over-Month in Grand Forks, ND-MN (CBSA)",MEDLISPRIMM24220,Monthly,Not Seasonally Adjusted
2018-12-01,-1.35,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Median Listing Price Month-Over-Month in Grand Forks, ND-MN (CBSA)",MEDLISPRIMM24220,Monthly,Not Seasonally Adjusted
2019-01-01,-5.45,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Median Listing Price Month-Over-Month in Grand Forks, ND-MN (CBSA)",MEDLISPRIMM24220,Monthly,Not Seasonally Adjusted
2019-02-01,-0.27,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Median Listing Price Month-Over-Month in Grand Forks, ND-MN (CBSA)",MEDLISPRIMM24220,Monthly,Not Seasonally Adjusted
2019-03-01,4.91,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Median Listing Price Month-Over-Month in Grand Forks, ND-MN (CBSA)",MEDLISPRIMM24220,Monthly,Not Seasonally Adjusted
2019-04-01,0.48,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Median Listing Price Month-Over-Month in Grand Forks, ND-MN (CBSA)",MEDLISPRIMM24220,Monthly,Not Seasonally Adjusted
2019-05-01,-0.13,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Median Listing Price Month-Over-Month in Grand Forks, ND-MN (CBSA)",MEDLISPRIMM24220,Monthly,Not Seasonally Adjusted
2019-06-01,3.59,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Median Listing Price Month-Over-Month in Grand Forks, ND-MN (CBSA)",MEDLISPRIMM24220,Monthly,Not Seasonally Adjusted
2019-07-01,-4.84,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Median Listing Price Month-Over-Month in Grand Forks, ND-MN (CBSA)",MEDLISPRIMM24220,Monthly,Not Seasonally Adjusted
2019-08-01,-0.35,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Median Listing Price Month-Over-Month in Grand Forks, ND-MN (CBSA)",MEDLISPRIMM24220,Monthly,Not Seasonally Adjusted
2019-09-01,0.97,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Median Listing Price Month-Over-Month in Grand Forks, ND-MN (CBSA)",MEDLISPRIMM24220,Monthly,Not Seasonally Adjusted
2019-10-01,0.14,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Median Listing Price Month-Over-Month in Grand Forks, ND-MN (CBSA)",MEDLISPRIMM24220,Monthly,Not Seasonally Adjusted
2019-11-01,-4.35,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Median Listing Price Month-Over-Month in Grand Forks, ND-MN (CBSA)",MEDLISPRIMM24220,Monthly,Not Seasonally Adjusted
2019-12-01,4.55,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Median Listing Price Month-Over-Month in Grand Forks, ND-MN (CBSA)",MEDLISPRIMM24220,Monthly,Not Seasonally Adjusted
2020-01-01,0.0,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Median Listing Price Month-Over-Month in Grand Forks, ND-MN (CBSA)",MEDLISPRIMM24220,Monthly,Not Seasonally Adjusted
2020-02-01,0.0,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Median Listing Price Month-Over-Month in Grand Forks, ND-MN (CBSA)",MEDLISPRIMM24220,Monthly,Not Seasonally Adjusted
2020-03-01,1.44,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Median Listing Price Month-Over-Month in Grand Forks, ND-MN (CBSA)",MEDLISPRIMM24220,Monthly,Not Seasonally Adjusted
2020-04-01,6.7,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Median Listing Price Month-Over-Month in Grand Forks, ND-MN (CBSA)",MEDLISPRIMM24220,Monthly,Not Seasonally Adjusted
2020-05-01,1.64,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Median Listing Price Month-Over-Month in Grand Forks, ND-MN (CBSA)",MEDLISPRIMM24220,Monthly,Not Seasonally Adjusted
2020-06-01,0.65,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Median Listing Price Month-Over-Month in Grand Forks, ND-MN (CBSA)",MEDLISPRIMM24220,Monthly,Not Seasonally Adjusted
2020-07-01,-0.84,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Median Listing Price Month-Over-Month in Grand Forks, ND-MN (CBSA)",MEDLISPRIMM24220,Monthly,Not Seasonally Adjusted
