date,All Employees: Retail Trade,state,msa,city,title,id,frequency,seasonal_adjustment
1998-11-01,109.50099070256701,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Retail Trade in Kansas City, MO-KS (MSA)",SMU29281404200000001SA,Monthly,Seasonally Adjusted
1998-12-01,109.40517197855101,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Retail Trade in Kansas City, MO-KS (MSA)",SMU29281404200000001SA,Monthly,Seasonally Adjusted
1999-01-01,107.889791097652,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Retail Trade in Kansas City, MO-KS (MSA)",SMU29281404200000001SA,Monthly,Seasonally Adjusted
1999-02-01,108.358634257712,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Retail Trade in Kansas City, MO-KS (MSA)",SMU29281404200000001SA,Monthly,Seasonally Adjusted
1999-03-01,108.90611395123,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Retail Trade in Kansas City, MO-KS (MSA)",SMU29281404200000001SA,Monthly,Seasonally Adjusted
1999-04-01,109.058368988211,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Retail Trade in Kansas City, MO-KS (MSA)",SMU29281404200000001SA,Monthly,Seasonally Adjusted
1999-05-01,108.76684732577299,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Retail Trade in Kansas City, MO-KS (MSA)",SMU29281404200000001SA,Monthly,Seasonally Adjusted
1999-06-01,109.381358354847,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Retail Trade in Kansas City, MO-KS (MSA)",SMU29281404200000001SA,Monthly,Seasonally Adjusted
1999-07-01,110.150077908342,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Retail Trade in Kansas City, MO-KS (MSA)",SMU29281404200000001SA,Monthly,Seasonally Adjusted
1999-08-01,109.221572054928,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Retail Trade in Kansas City, MO-KS (MSA)",SMU29281404200000001SA,Monthly,Seasonally Adjusted
1999-09-01,109.04428222267299,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Retail Trade in Kansas City, MO-KS (MSA)",SMU29281404200000001SA,Monthly,Seasonally Adjusted
1999-10-01,109.475577150931,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Retail Trade in Kansas City, MO-KS (MSA)",SMU29281404200000001SA,Monthly,Seasonally Adjusted
1999-11-01,109.28334580194401,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Retail Trade in Kansas City, MO-KS (MSA)",SMU29281404200000001SA,Monthly,Seasonally Adjusted
1999-12-01,109.717391119496,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Retail Trade in Kansas City, MO-KS (MSA)",SMU29281404200000001SA,Monthly,Seasonally Adjusted
2000-01-01,109.34351879861,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Retail Trade in Kansas City, MO-KS (MSA)",SMU29281404200000001SA,Monthly,Seasonally Adjusted
2000-02-01,109.715414038104,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Retail Trade in Kansas City, MO-KS (MSA)",SMU29281404200000001SA,Monthly,Seasonally Adjusted
2000-03-01,109.43539514695,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Retail Trade in Kansas City, MO-KS (MSA)",SMU29281404200000001SA,Monthly,Seasonally Adjusted
2000-04-01,109.933771395814,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Retail Trade in Kansas City, MO-KS (MSA)",SMU29281404200000001SA,Monthly,Seasonally Adjusted
2000-05-01,109.910624385725,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Retail Trade in Kansas City, MO-KS (MSA)",SMU29281404200000001SA,Monthly,Seasonally Adjusted
2000-06-01,109.536636990707,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Retail Trade in Kansas City, MO-KS (MSA)",SMU29281404200000001SA,Monthly,Seasonally Adjusted
2000-07-01,108.748315774121,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Retail Trade in Kansas City, MO-KS (MSA)",SMU29281404200000001SA,Monthly,Seasonally Adjusted
2000-08-01,108.879383201293,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Retail Trade in Kansas City, MO-KS (MSA)",SMU29281404200000001SA,Monthly,Seasonally Adjusted
2000-09-01,108.916148407691,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Retail Trade in Kansas City, MO-KS (MSA)",SMU29281404200000001SA,Monthly,Seasonally Adjusted
2000-10-01,108.98692056073799,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Retail Trade in Kansas City, MO-KS (MSA)",SMU29281404200000001SA,Monthly,Seasonally Adjusted
2000-11-01,109.461640470086,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Retail Trade in Kansas City, MO-KS (MSA)",SMU29281404200000001SA,Monthly,Seasonally Adjusted
2000-12-01,109.21481238981,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Retail Trade in Kansas City, MO-KS (MSA)",SMU29281404200000001SA,Monthly,Seasonally Adjusted
2001-01-01,110.035625760714,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Retail Trade in Kansas City, MO-KS (MSA)",SMU29281404200000001SA,Monthly,Seasonally Adjusted
2001-02-01,110.17817854135201,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Retail Trade in Kansas City, MO-KS (MSA)",SMU29281404200000001SA,Monthly,Seasonally Adjusted
2001-03-01,109.396330257833,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Retail Trade in Kansas City, MO-KS (MSA)",SMU29281404200000001SA,Monthly,Seasonally Adjusted
2001-04-01,109.23521175184099,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Retail Trade in Kansas City, MO-KS (MSA)",SMU29281404200000001SA,Monthly,Seasonally Adjusted
2001-05-01,109.41446707806999,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Retail Trade in Kansas City, MO-KS (MSA)",SMU29281404200000001SA,Monthly,Seasonally Adjusted
2001-06-01,109.40591273703899,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Retail Trade in Kansas City, MO-KS (MSA)",SMU29281404200000001SA,Monthly,Seasonally Adjusted
2001-07-01,109.592078244087,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Retail Trade in Kansas City, MO-KS (MSA)",SMU29281404200000001SA,Monthly,Seasonally Adjusted
2001-08-01,109.840585367365,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Retail Trade in Kansas City, MO-KS (MSA)",SMU29281404200000001SA,Monthly,Seasonally Adjusted
2001-09-01,109.449349322934,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Retail Trade in Kansas City, MO-KS (MSA)",SMU29281404200000001SA,Monthly,Seasonally Adjusted
2001-10-01,109.22458537522499,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Retail Trade in Kansas City, MO-KS (MSA)",SMU29281404200000001SA,Monthly,Seasonally Adjusted
2001-11-01,108.583174767489,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Retail Trade in Kansas City, MO-KS (MSA)",SMU29281404200000001SA,Monthly,Seasonally Adjusted
2001-12-01,108.184135175357,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Retail Trade in Kansas City, MO-KS (MSA)",SMU29281404200000001SA,Monthly,Seasonally Adjusted
2002-01-01,108.61026329078899,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Retail Trade in Kansas City, MO-KS (MSA)",SMU29281404200000001SA,Monthly,Seasonally Adjusted
2002-02-01,108.54006108298401,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Retail Trade in Kansas City, MO-KS (MSA)",SMU29281404200000001SA,Monthly,Seasonally Adjusted
2002-03-01,109.379025212442,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Retail Trade in Kansas City, MO-KS (MSA)",SMU29281404200000001SA,Monthly,Seasonally Adjusted
2002-04-01,109.27905782799999,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Retail Trade in Kansas City, MO-KS (MSA)",SMU29281404200000001SA,Monthly,Seasonally Adjusted
2002-05-01,109.36682192750798,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Retail Trade in Kansas City, MO-KS (MSA)",SMU29281404200000001SA,Monthly,Seasonally Adjusted
2002-06-01,109.233845709891,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Retail Trade in Kansas City, MO-KS (MSA)",SMU29281404200000001SA,Monthly,Seasonally Adjusted
2002-07-01,108.93936702722601,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Retail Trade in Kansas City, MO-KS (MSA)",SMU29281404200000001SA,Monthly,Seasonally Adjusted
2002-08-01,108.665126259694,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Retail Trade in Kansas City, MO-KS (MSA)",SMU29281404200000001SA,Monthly,Seasonally Adjusted
2002-09-01,108.760517780193,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Retail Trade in Kansas City, MO-KS (MSA)",SMU29281404200000001SA,Monthly,Seasonally Adjusted
2002-10-01,108.138655540555,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Retail Trade in Kansas City, MO-KS (MSA)",SMU29281404200000001SA,Monthly,Seasonally Adjusted
2002-11-01,108.56217732032101,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Retail Trade in Kansas City, MO-KS (MSA)",SMU29281404200000001SA,Monthly,Seasonally Adjusted
2002-12-01,108.599540134506,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Retail Trade in Kansas City, MO-KS (MSA)",SMU29281404200000001SA,Monthly,Seasonally Adjusted
2003-01-01,107.70858340685801,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Retail Trade in Kansas City, MO-KS (MSA)",SMU29281404200000001SA,Monthly,Seasonally Adjusted
2003-02-01,107.82282742687,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Retail Trade in Kansas City, MO-KS (MSA)",SMU29281404200000001SA,Monthly,Seasonally Adjusted
2003-03-01,107.629983452473,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Retail Trade in Kansas City, MO-KS (MSA)",SMU29281404200000001SA,Monthly,Seasonally Adjusted
2003-04-01,107.45632565573999,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Retail Trade in Kansas City, MO-KS (MSA)",SMU29281404200000001SA,Monthly,Seasonally Adjusted
2003-05-01,106.90590296659501,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Retail Trade in Kansas City, MO-KS (MSA)",SMU29281404200000001SA,Monthly,Seasonally Adjusted
2003-06-01,107.149260753448,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Retail Trade in Kansas City, MO-KS (MSA)",SMU29281404200000001SA,Monthly,Seasonally Adjusted
2003-07-01,108.236458374738,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Retail Trade in Kansas City, MO-KS (MSA)",SMU29281404200000001SA,Monthly,Seasonally Adjusted
2003-08-01,109.02814595086599,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Retail Trade in Kansas City, MO-KS (MSA)",SMU29281404200000001SA,Monthly,Seasonally Adjusted
2003-09-01,109.599872776377,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Retail Trade in Kansas City, MO-KS (MSA)",SMU29281404200000001SA,Monthly,Seasonally Adjusted
2003-10-01,110.190261148018,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Retail Trade in Kansas City, MO-KS (MSA)",SMU29281404200000001SA,Monthly,Seasonally Adjusted
2003-11-01,110.162352987001,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Retail Trade in Kansas City, MO-KS (MSA)",SMU29281404200000001SA,Monthly,Seasonally Adjusted
2003-12-01,110.196381802507,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Retail Trade in Kansas City, MO-KS (MSA)",SMU29281404200000001SA,Monthly,Seasonally Adjusted
2004-01-01,110.36522639348699,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Retail Trade in Kansas City, MO-KS (MSA)",SMU29281404200000001SA,Monthly,Seasonally Adjusted
2004-02-01,109.799542903453,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Retail Trade in Kansas City, MO-KS (MSA)",SMU29281404200000001SA,Monthly,Seasonally Adjusted
2004-03-01,109.673747376467,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Retail Trade in Kansas City, MO-KS (MSA)",SMU29281404200000001SA,Monthly,Seasonally Adjusted
2004-04-01,109.68555709386999,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Retail Trade in Kansas City, MO-KS (MSA)",SMU29281404200000001SA,Monthly,Seasonally Adjusted
2004-05-01,109.763826331294,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Retail Trade in Kansas City, MO-KS (MSA)",SMU29281404200000001SA,Monthly,Seasonally Adjusted
2004-06-01,109.74058261033001,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Retail Trade in Kansas City, MO-KS (MSA)",SMU29281404200000001SA,Monthly,Seasonally Adjusted
2004-07-01,109.646160880775,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Retail Trade in Kansas City, MO-KS (MSA)",SMU29281404200000001SA,Monthly,Seasonally Adjusted
2004-08-01,108.966671080683,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Retail Trade in Kansas City, MO-KS (MSA)",SMU29281404200000001SA,Monthly,Seasonally Adjusted
2004-09-01,109.502612661331,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Retail Trade in Kansas City, MO-KS (MSA)",SMU29281404200000001SA,Monthly,Seasonally Adjusted
2004-10-01,109.617643064139,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Retail Trade in Kansas City, MO-KS (MSA)",SMU29281404200000001SA,Monthly,Seasonally Adjusted
2004-11-01,109.819270483811,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Retail Trade in Kansas City, MO-KS (MSA)",SMU29281404200000001SA,Monthly,Seasonally Adjusted
2004-12-01,110.62054838848199,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Retail Trade in Kansas City, MO-KS (MSA)",SMU29281404200000001SA,Monthly,Seasonally Adjusted
2005-01-01,109.951421502536,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Retail Trade in Kansas City, MO-KS (MSA)",SMU29281404200000001SA,Monthly,Seasonally Adjusted
2005-02-01,109.922467609436,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Retail Trade in Kansas City, MO-KS (MSA)",SMU29281404200000001SA,Monthly,Seasonally Adjusted
2005-03-01,109.659907678584,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Retail Trade in Kansas City, MO-KS (MSA)",SMU29281404200000001SA,Monthly,Seasonally Adjusted
2005-04-01,109.258450576948,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Retail Trade in Kansas City, MO-KS (MSA)",SMU29281404200000001SA,Monthly,Seasonally Adjusted
2005-05-01,108.97824772570101,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Retail Trade in Kansas City, MO-KS (MSA)",SMU29281404200000001SA,Monthly,Seasonally Adjusted
2005-06-01,108.677890892832,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Retail Trade in Kansas City, MO-KS (MSA)",SMU29281404200000001SA,Monthly,Seasonally Adjusted
2005-07-01,108.70548291694,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Retail Trade in Kansas City, MO-KS (MSA)",SMU29281404200000001SA,Monthly,Seasonally Adjusted
2005-08-01,108.049284773223,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Retail Trade in Kansas City, MO-KS (MSA)",SMU29281404200000001SA,Monthly,Seasonally Adjusted
2005-09-01,107.65459070853399,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Retail Trade in Kansas City, MO-KS (MSA)",SMU29281404200000001SA,Monthly,Seasonally Adjusted
2005-10-01,108.353421938344,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Retail Trade in Kansas City, MO-KS (MSA)",SMU29281404200000001SA,Monthly,Seasonally Adjusted
2005-11-01,108.4039958801,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Retail Trade in Kansas City, MO-KS (MSA)",SMU29281404200000001SA,Monthly,Seasonally Adjusted
2005-12-01,108.503669370588,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Retail Trade in Kansas City, MO-KS (MSA)",SMU29281404200000001SA,Monthly,Seasonally Adjusted
2006-01-01,108.65379169385099,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Retail Trade in Kansas City, MO-KS (MSA)",SMU29281404200000001SA,Monthly,Seasonally Adjusted
2006-02-01,108.834621193652,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Retail Trade in Kansas City, MO-KS (MSA)",SMU29281404200000001SA,Monthly,Seasonally Adjusted
2006-03-01,108.772068330823,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Retail Trade in Kansas City, MO-KS (MSA)",SMU29281404200000001SA,Monthly,Seasonally Adjusted
2006-04-01,108.864249216758,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Retail Trade in Kansas City, MO-KS (MSA)",SMU29281404200000001SA,Monthly,Seasonally Adjusted
2006-05-01,108.615403078987,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Retail Trade in Kansas City, MO-KS (MSA)",SMU29281404200000001SA,Monthly,Seasonally Adjusted
2006-06-01,108.29706113440099,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Retail Trade in Kansas City, MO-KS (MSA)",SMU29281404200000001SA,Monthly,Seasonally Adjusted
2006-07-01,107.804624057298,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Retail Trade in Kansas City, MO-KS (MSA)",SMU29281404200000001SA,Monthly,Seasonally Adjusted
2006-08-01,107.738978671807,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Retail Trade in Kansas City, MO-KS (MSA)",SMU29281404200000001SA,Monthly,Seasonally Adjusted
2006-09-01,107.895040764002,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Retail Trade in Kansas City, MO-KS (MSA)",SMU29281404200000001SA,Monthly,Seasonally Adjusted
2006-10-01,107.131388540096,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Retail Trade in Kansas City, MO-KS (MSA)",SMU29281404200000001SA,Monthly,Seasonally Adjusted
2006-11-01,107.2120108501,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Retail Trade in Kansas City, MO-KS (MSA)",SMU29281404200000001SA,Monthly,Seasonally Adjusted
2006-12-01,107.353829762395,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Retail Trade in Kansas City, MO-KS (MSA)",SMU29281404200000001SA,Monthly,Seasonally Adjusted
2007-01-01,107.28745430223302,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Retail Trade in Kansas City, MO-KS (MSA)",SMU29281404200000001SA,Monthly,Seasonally Adjusted
2007-02-01,107.922442201066,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Retail Trade in Kansas City, MO-KS (MSA)",SMU29281404200000001SA,Monthly,Seasonally Adjusted
2007-03-01,108.214067596547,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Retail Trade in Kansas City, MO-KS (MSA)",SMU29281404200000001SA,Monthly,Seasonally Adjusted
2007-04-01,108.27146485317301,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Retail Trade in Kansas City, MO-KS (MSA)",SMU29281404200000001SA,Monthly,Seasonally Adjusted
2007-05-01,108.22596601069701,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Retail Trade in Kansas City, MO-KS (MSA)",SMU29281404200000001SA,Monthly,Seasonally Adjusted
2007-06-01,108.07829806011401,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Retail Trade in Kansas City, MO-KS (MSA)",SMU29281404200000001SA,Monthly,Seasonally Adjusted
2007-07-01,108.01184760072901,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Retail Trade in Kansas City, MO-KS (MSA)",SMU29281404200000001SA,Monthly,Seasonally Adjusted
2007-08-01,107.771089988363,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Retail Trade in Kansas City, MO-KS (MSA)",SMU29281404200000001SA,Monthly,Seasonally Adjusted
2007-09-01,107.41922870717899,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Retail Trade in Kansas City, MO-KS (MSA)",SMU29281404200000001SA,Monthly,Seasonally Adjusted
2007-10-01,107.29705026236999,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Retail Trade in Kansas City, MO-KS (MSA)",SMU29281404200000001SA,Monthly,Seasonally Adjusted
2007-11-01,107.811518906492,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Retail Trade in Kansas City, MO-KS (MSA)",SMU29281404200000001SA,Monthly,Seasonally Adjusted
2007-12-01,107.908746484491,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Retail Trade in Kansas City, MO-KS (MSA)",SMU29281404200000001SA,Monthly,Seasonally Adjusted
2008-01-01,107.644951958731,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Retail Trade in Kansas City, MO-KS (MSA)",SMU29281404200000001SA,Monthly,Seasonally Adjusted
2008-02-01,107.01630289297701,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Retail Trade in Kansas City, MO-KS (MSA)",SMU29281404200000001SA,Monthly,Seasonally Adjusted
2008-03-01,106.866016398566,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Retail Trade in Kansas City, MO-KS (MSA)",SMU29281404200000001SA,Monthly,Seasonally Adjusted
2008-04-01,106.710610089626,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Retail Trade in Kansas City, MO-KS (MSA)",SMU29281404200000001SA,Monthly,Seasonally Adjusted
2008-05-01,106.44171214951,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Retail Trade in Kansas City, MO-KS (MSA)",SMU29281404200000001SA,Monthly,Seasonally Adjusted
2008-06-01,106.27455790159,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Retail Trade in Kansas City, MO-KS (MSA)",SMU29281404200000001SA,Monthly,Seasonally Adjusted
2008-07-01,106.24976760072599,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Retail Trade in Kansas City, MO-KS (MSA)",SMU29281404200000001SA,Monthly,Seasonally Adjusted
2008-08-01,105.783637023589,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Retail Trade in Kansas City, MO-KS (MSA)",SMU29281404200000001SA,Monthly,Seasonally Adjusted
2008-09-01,105.25325248568001,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Retail Trade in Kansas City, MO-KS (MSA)",SMU29281404200000001SA,Monthly,Seasonally Adjusted
2008-10-01,105.144082169863,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Retail Trade in Kansas City, MO-KS (MSA)",SMU29281404200000001SA,Monthly,Seasonally Adjusted
2008-11-01,103.659714533161,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Retail Trade in Kansas City, MO-KS (MSA)",SMU29281404200000001SA,Monthly,Seasonally Adjusted
2008-12-01,103.3454649561,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Retail Trade in Kansas City, MO-KS (MSA)",SMU29281404200000001SA,Monthly,Seasonally Adjusted
2009-01-01,103.537712312255,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Retail Trade in Kansas City, MO-KS (MSA)",SMU29281404200000001SA,Monthly,Seasonally Adjusted
2009-02-01,103.233950989701,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Retail Trade in Kansas City, MO-KS (MSA)",SMU29281404200000001SA,Monthly,Seasonally Adjusted
2009-03-01,102.743683696173,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Retail Trade in Kansas City, MO-KS (MSA)",SMU29281404200000001SA,Monthly,Seasonally Adjusted
2009-04-01,102.280586502621,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Retail Trade in Kansas City, MO-KS (MSA)",SMU29281404200000001SA,Monthly,Seasonally Adjusted
2009-05-01,102.044506004184,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Retail Trade in Kansas City, MO-KS (MSA)",SMU29281404200000001SA,Monthly,Seasonally Adjusted
2009-06-01,102.184764401863,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Retail Trade in Kansas City, MO-KS (MSA)",SMU29281404200000001SA,Monthly,Seasonally Adjusted
2009-07-01,102.129242145522,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Retail Trade in Kansas City, MO-KS (MSA)",SMU29281404200000001SA,Monthly,Seasonally Adjusted
2009-08-01,102.220994886624,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Retail Trade in Kansas City, MO-KS (MSA)",SMU29281404200000001SA,Monthly,Seasonally Adjusted
2009-09-01,102.19332575800199,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Retail Trade in Kansas City, MO-KS (MSA)",SMU29281404200000001SA,Monthly,Seasonally Adjusted
2009-10-01,101.915474268822,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Retail Trade in Kansas City, MO-KS (MSA)",SMU29281404200000001SA,Monthly,Seasonally Adjusted
2009-11-01,101.592963165049,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Retail Trade in Kansas City, MO-KS (MSA)",SMU29281404200000001SA,Monthly,Seasonally Adjusted
2009-12-01,101.241347225997,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Retail Trade in Kansas City, MO-KS (MSA)",SMU29281404200000001SA,Monthly,Seasonally Adjusted
2010-01-01,101.28013347878401,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Retail Trade in Kansas City, MO-KS (MSA)",SMU29281404200000001SA,Monthly,Seasonally Adjusted
2010-02-01,101.494067158017,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Retail Trade in Kansas City, MO-KS (MSA)",SMU29281404200000001SA,Monthly,Seasonally Adjusted
2010-03-01,101.10336302281601,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Retail Trade in Kansas City, MO-KS (MSA)",SMU29281404200000001SA,Monthly,Seasonally Adjusted
2010-04-01,102.05843078488701,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Retail Trade in Kansas City, MO-KS (MSA)",SMU29281404200000001SA,Monthly,Seasonally Adjusted
2010-05-01,102.280901240728,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Retail Trade in Kansas City, MO-KS (MSA)",SMU29281404200000001SA,Monthly,Seasonally Adjusted
2010-06-01,102.316325538147,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Retail Trade in Kansas City, MO-KS (MSA)",SMU29281404200000001SA,Monthly,Seasonally Adjusted
2010-07-01,102.140830378189,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Retail Trade in Kansas City, MO-KS (MSA)",SMU29281404200000001SA,Monthly,Seasonally Adjusted
2010-08-01,102.233876353932,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Retail Trade in Kansas City, MO-KS (MSA)",SMU29281404200000001SA,Monthly,Seasonally Adjusted
2010-09-01,102.129276655152,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Retail Trade in Kansas City, MO-KS (MSA)",SMU29281404200000001SA,Monthly,Seasonally Adjusted
2010-10-01,102.429536533501,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Retail Trade in Kansas City, MO-KS (MSA)",SMU29281404200000001SA,Monthly,Seasonally Adjusted
2010-11-01,102.312597606123,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Retail Trade in Kansas City, MO-KS (MSA)",SMU29281404200000001SA,Monthly,Seasonally Adjusted
2010-12-01,102.461330152739,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Retail Trade in Kansas City, MO-KS (MSA)",SMU29281404200000001SA,Monthly,Seasonally Adjusted
2011-01-01,102.684717137068,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Retail Trade in Kansas City, MO-KS (MSA)",SMU29281404200000001SA,Monthly,Seasonally Adjusted
2011-02-01,102.820456332926,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Retail Trade in Kansas City, MO-KS (MSA)",SMU29281404200000001SA,Monthly,Seasonally Adjusted
