date,Housing Inventory: Price Increased Count Month-Over-Month,state,msa,city,title,id,frequency,seasonal_adjustment
2021-04-01,.,WV,"Charleston, WV",Charleston,"Housing Inventory: Price Increased Count Month-Over-Month in Charleston, WV (CBSA)",PRIINCCOUMM16620,Monthly,Not Seasonally Adjusted
2021-05-01,-100.0,WV,"Charleston, WV",Charleston,"Housing Inventory: Price Increased Count Month-Over-Month in Charleston, WV (CBSA)",PRIINCCOUMM16620,Monthly,Not Seasonally Adjusted
2021-06-01,.,WV,"Charleston, WV",Charleston,"Housing Inventory: Price Increased Count Month-Over-Month in Charleston, WV (CBSA)",PRIINCCOUMM16620,Monthly,Not Seasonally Adjusted
2021-07-01,.,WV,"Charleston, WV",Charleston,"Housing Inventory: Price Increased Count Month-Over-Month in Charleston, WV (CBSA)",PRIINCCOUMM16620,Monthly,Not Seasonally Adjusted
2021-08-01,.,WV,"Charleston, WV",Charleston,"Housing Inventory: Price Increased Count Month-Over-Month in Charleston, WV (CBSA)",PRIINCCOUMM16620,Monthly,Not Seasonally Adjusted
2021-09-01,-100.0,WV,"Charleston, WV",Charleston,"Housing Inventory: Price Increased Count Month-Over-Month in Charleston, WV (CBSA)",PRIINCCOUMM16620,Monthly,Not Seasonally Adjusted
2017-07-01,26.67,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: Price Increased Count Month-Over-Month in Colorado Springs, CO (CBSA)",PRIINCCOUMM17820,Monthly,Not Seasonally Adjusted
2017-08-01,-13.16,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: Price Increased Count Month-Over-Month in Colorado Springs, CO (CBSA)",PRIINCCOUMM17820,Monthly,Not Seasonally Adjusted
2017-09-01,-27.27,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: Price Increased Count Month-Over-Month in Colorado Springs, CO (CBSA)",PRIINCCOUMM17820,Monthly,Not Seasonally Adjusted
2017-10-01,20.83,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: Price Increased Count Month-Over-Month in Colorado Springs, CO (CBSA)",PRIINCCOUMM17820,Monthly,Not Seasonally Adjusted
2017-11-01,-41.38,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: Price Increased Count Month-Over-Month in Colorado Springs, CO (CBSA)",PRIINCCOUMM17820,Monthly,Not Seasonally Adjusted
2017-12-01,17.65,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: Price Increased Count Month-Over-Month in Colorado Springs, CO (CBSA)",PRIINCCOUMM17820,Monthly,Not Seasonally Adjusted
2018-01-01,45.0,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: Price Increased Count Month-Over-Month in Colorado Springs, CO (CBSA)",PRIINCCOUMM17820,Monthly,Not Seasonally Adjusted
2018-02-01,3.45,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: Price Increased Count Month-Over-Month in Colorado Springs, CO (CBSA)",PRIINCCOUMM17820,Monthly,Not Seasonally Adjusted
2018-03-01,20.0,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: Price Increased Count Month-Over-Month in Colorado Springs, CO (CBSA)",PRIINCCOUMM17820,Monthly,Not Seasonally Adjusted
2018-04-01,-8.33,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: Price Increased Count Month-Over-Month in Colorado Springs, CO (CBSA)",PRIINCCOUMM17820,Monthly,Not Seasonally Adjusted
2018-05-01,27.27,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: Price Increased Count Month-Over-Month in Colorado Springs, CO (CBSA)",PRIINCCOUMM17820,Monthly,Not Seasonally Adjusted
2018-06-01,-23.81,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: Price Increased Count Month-Over-Month in Colorado Springs, CO (CBSA)",PRIINCCOUMM17820,Monthly,Not Seasonally Adjusted
2018-07-01,28.13,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: Price Increased Count Month-Over-Month in Colorado Springs, CO (CBSA)",PRIINCCOUMM17820,Monthly,Not Seasonally Adjusted
2018-08-01,-19.51,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: Price Increased Count Month-Over-Month in Colorado Springs, CO (CBSA)",PRIINCCOUMM17820,Monthly,Not Seasonally Adjusted
2018-09-01,24.24,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: Price Increased Count Month-Over-Month in Colorado Springs, CO (CBSA)",PRIINCCOUMM17820,Monthly,Not Seasonally Adjusted
2018-10-01,2.44,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: Price Increased Count Month-Over-Month in Colorado Springs, CO (CBSA)",PRIINCCOUMM17820,Monthly,Not Seasonally Adjusted
2018-11-01,-59.52,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: Price Increased Count Month-Over-Month in Colorado Springs, CO (CBSA)",PRIINCCOUMM17820,Monthly,Not Seasonally Adjusted
2018-12-01,105.88,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: Price Increased Count Month-Over-Month in Colorado Springs, CO (CBSA)",PRIINCCOUMM17820,Monthly,Not Seasonally Adjusted
2019-01-01,31.43,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: Price Increased Count Month-Over-Month in Colorado Springs, CO (CBSA)",PRIINCCOUMM17820,Monthly,Not Seasonally Adjusted
2019-02-01,-17.39,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: Price Increased Count Month-Over-Month in Colorado Springs, CO (CBSA)",PRIINCCOUMM17820,Monthly,Not Seasonally Adjusted
2019-03-01,-15.79,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: Price Increased Count Month-Over-Month in Colorado Springs, CO (CBSA)",PRIINCCOUMM17820,Monthly,Not Seasonally Adjusted
2019-04-01,-21.88,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: Price Increased Count Month-Over-Month in Colorado Springs, CO (CBSA)",PRIINCCOUMM17820,Monthly,Not Seasonally Adjusted
2019-05-01,4.0,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: Price Increased Count Month-Over-Month in Colorado Springs, CO (CBSA)",PRIINCCOUMM17820,Monthly,Not Seasonally Adjusted
2019-06-01,-15.38,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: Price Increased Count Month-Over-Month in Colorado Springs, CO (CBSA)",PRIINCCOUMM17820,Monthly,Not Seasonally Adjusted
2019-07-01,-4.55,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: Price Increased Count Month-Over-Month in Colorado Springs, CO (CBSA)",PRIINCCOUMM17820,Monthly,Not Seasonally Adjusted
2019-08-01,80.95,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: Price Increased Count Month-Over-Month in Colorado Springs, CO (CBSA)",PRIINCCOUMM17820,Monthly,Not Seasonally Adjusted
2019-09-01,55.26,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: Price Increased Count Month-Over-Month in Colorado Springs, CO (CBSA)",PRIINCCOUMM17820,Monthly,Not Seasonally Adjusted
2019-10-01,-69.49,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: Price Increased Count Month-Over-Month in Colorado Springs, CO (CBSA)",PRIINCCOUMM17820,Monthly,Not Seasonally Adjusted
2019-11-01,16.67,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: Price Increased Count Month-Over-Month in Colorado Springs, CO (CBSA)",PRIINCCOUMM17820,Monthly,Not Seasonally Adjusted
2019-12-01,4.76,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: Price Increased Count Month-Over-Month in Colorado Springs, CO (CBSA)",PRIINCCOUMM17820,Monthly,Not Seasonally Adjusted
2020-01-01,9.09,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: Price Increased Count Month-Over-Month in Colorado Springs, CO (CBSA)",PRIINCCOUMM17820,Monthly,Not Seasonally Adjusted
2020-02-01,-4.17,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: Price Increased Count Month-Over-Month in Colorado Springs, CO (CBSA)",PRIINCCOUMM17820,Monthly,Not Seasonally Adjusted
2020-03-01,-4.35,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: Price Increased Count Month-Over-Month in Colorado Springs, CO (CBSA)",PRIINCCOUMM17820,Monthly,Not Seasonally Adjusted
2020-04-01,-4.55,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: Price Increased Count Month-Over-Month in Colorado Springs, CO (CBSA)",PRIINCCOUMM17820,Monthly,Not Seasonally Adjusted
2020-05-01,23.81,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: Price Increased Count Month-Over-Month in Colorado Springs, CO (CBSA)",PRIINCCOUMM17820,Monthly,Not Seasonally Adjusted
2020-06-01,3.85,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: Price Increased Count Month-Over-Month in Colorado Springs, CO (CBSA)",PRIINCCOUMM17820,Monthly,Not Seasonally Adjusted
2020-07-01,14.81,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: Price Increased Count Month-Over-Month in Colorado Springs, CO (CBSA)",PRIINCCOUMM17820,Monthly,Not Seasonally Adjusted
2020-08-01,22.58,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: Price Increased Count Month-Over-Month in Colorado Springs, CO (CBSA)",PRIINCCOUMM17820,Monthly,Not Seasonally Adjusted
2020-09-01,-10.53,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: Price Increased Count Month-Over-Month in Colorado Springs, CO (CBSA)",PRIINCCOUMM17820,Monthly,Not Seasonally Adjusted
2020-10-01,2.94,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: Price Increased Count Month-Over-Month in Colorado Springs, CO (CBSA)",PRIINCCOUMM17820,Monthly,Not Seasonally Adjusted
2020-11-01,-40.0,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: Price Increased Count Month-Over-Month in Colorado Springs, CO (CBSA)",PRIINCCOUMM17820,Monthly,Not Seasonally Adjusted
2020-12-01,38.1,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: Price Increased Count Month-Over-Month in Colorado Springs, CO (CBSA)",PRIINCCOUMM17820,Monthly,Not Seasonally Adjusted
2021-01-01,3.45,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: Price Increased Count Month-Over-Month in Colorado Springs, CO (CBSA)",PRIINCCOUMM17820,Monthly,Not Seasonally Adjusted
2021-02-01,-6.67,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: Price Increased Count Month-Over-Month in Colorado Springs, CO (CBSA)",PRIINCCOUMM17820,Monthly,Not Seasonally Adjusted
2021-03-01,-35.71,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: Price Increased Count Month-Over-Month in Colorado Springs, CO (CBSA)",PRIINCCOUMM17820,Monthly,Not Seasonally Adjusted
2021-04-01,66.67,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: Price Increased Count Month-Over-Month in Colorado Springs, CO (CBSA)",PRIINCCOUMM17820,Monthly,Not Seasonally Adjusted
2021-05-01,-3.33,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: Price Increased Count Month-Over-Month in Colorado Springs, CO (CBSA)",PRIINCCOUMM17820,Monthly,Not Seasonally Adjusted
2021-06-01,-34.48,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: Price Increased Count Month-Over-Month in Colorado Springs, CO (CBSA)",PRIINCCOUMM17820,Monthly,Not Seasonally Adjusted
2021-07-01,-10.53,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: Price Increased Count Month-Over-Month in Colorado Springs, CO (CBSA)",PRIINCCOUMM17820,Monthly,Not Seasonally Adjusted
2021-08-01,-5.88,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: Price Increased Count Month-Over-Month in Colorado Springs, CO (CBSA)",PRIINCCOUMM17820,Monthly,Not Seasonally Adjusted
2021-09-01,18.75,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: Price Increased Count Month-Over-Month in Colorado Springs, CO (CBSA)",PRIINCCOUMM17820,Monthly,Not Seasonally Adjusted
2021-10-01,31.58,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: Price Increased Count Month-Over-Month in Colorado Springs, CO (CBSA)",PRIINCCOUMM17820,Monthly,Not Seasonally Adjusted
2021-11-01,-36.0,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: Price Increased Count Month-Over-Month in Colorado Springs, CO (CBSA)",PRIINCCOUMM17820,Monthly,Not Seasonally Adjusted
2017-07-01,-40.54,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Increased Count Month-Over-Month in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIINCCOUMM18880,Monthly,Not Seasonally Adjusted
2017-08-01,27.27,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Increased Count Month-Over-Month in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIINCCOUMM18880,Monthly,Not Seasonally Adjusted
2017-09-01,-32.14,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Increased Count Month-Over-Month in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIINCCOUMM18880,Monthly,Not Seasonally Adjusted
2017-10-01,15.79,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Increased Count Month-Over-Month in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIINCCOUMM18880,Monthly,Not Seasonally Adjusted
2017-11-01,-13.64,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Increased Count Month-Over-Month in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIINCCOUMM18880,Monthly,Not Seasonally Adjusted
2017-12-01,0.0,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Increased Count Month-Over-Month in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIINCCOUMM18880,Monthly,Not Seasonally Adjusted
2018-01-01,52.63,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Increased Count Month-Over-Month in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIINCCOUMM18880,Monthly,Not Seasonally Adjusted
2018-02-01,13.79,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Increased Count Month-Over-Month in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIINCCOUMM18880,Monthly,Not Seasonally Adjusted
2018-03-01,-12.12,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Increased Count Month-Over-Month in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIINCCOUMM18880,Monthly,Not Seasonally Adjusted
2018-04-01,13.79,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Increased Count Month-Over-Month in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIINCCOUMM18880,Monthly,Not Seasonally Adjusted
2018-05-01,-15.15,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Increased Count Month-Over-Month in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIINCCOUMM18880,Monthly,Not Seasonally Adjusted
2018-06-01,7.14,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Increased Count Month-Over-Month in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIINCCOUMM18880,Monthly,Not Seasonally Adjusted
2018-07-01,10.0,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Increased Count Month-Over-Month in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIINCCOUMM18880,Monthly,Not Seasonally Adjusted
2018-08-01,-51.52,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Increased Count Month-Over-Month in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIINCCOUMM18880,Monthly,Not Seasonally Adjusted
2018-09-01,18.75,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Increased Count Month-Over-Month in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIINCCOUMM18880,Monthly,Not Seasonally Adjusted
2018-10-01,84.21,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Increased Count Month-Over-Month in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIINCCOUMM18880,Monthly,Not Seasonally Adjusted
2018-11-01,-40.0,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Increased Count Month-Over-Month in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIINCCOUMM18880,Monthly,Not Seasonally Adjusted
2018-12-01,-19.05,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Increased Count Month-Over-Month in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIINCCOUMM18880,Monthly,Not Seasonally Adjusted
2019-01-01,29.41,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Increased Count Month-Over-Month in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIINCCOUMM18880,Monthly,Not Seasonally Adjusted
2019-02-01,-22.73,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Increased Count Month-Over-Month in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIINCCOUMM18880,Monthly,Not Seasonally Adjusted
2019-03-01,-11.76,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Increased Count Month-Over-Month in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIINCCOUMM18880,Monthly,Not Seasonally Adjusted
2019-04-01,53.33,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Increased Count Month-Over-Month in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIINCCOUMM18880,Monthly,Not Seasonally Adjusted
2019-05-01,30.43,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Increased Count Month-Over-Month in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIINCCOUMM18880,Monthly,Not Seasonally Adjusted
2019-06-01,30.0,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Increased Count Month-Over-Month in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIINCCOUMM18880,Monthly,Not Seasonally Adjusted
2019-07-01,-46.15,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Increased Count Month-Over-Month in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIINCCOUMM18880,Monthly,Not Seasonally Adjusted
2019-08-01,-9.52,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Increased Count Month-Over-Month in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIINCCOUMM18880,Monthly,Not Seasonally Adjusted
2019-09-01,36.84,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Increased Count Month-Over-Month in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIINCCOUMM18880,Monthly,Not Seasonally Adjusted
2019-10-01,-23.08,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Increased Count Month-Over-Month in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIINCCOUMM18880,Monthly,Not Seasonally Adjusted
2019-11-01,-15.0,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Increased Count Month-Over-Month in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIINCCOUMM18880,Monthly,Not Seasonally Adjusted
2019-12-01,-11.76,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Increased Count Month-Over-Month in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIINCCOUMM18880,Monthly,Not Seasonally Adjusted
2020-01-01,33.33,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Increased Count Month-Over-Month in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIINCCOUMM18880,Monthly,Not Seasonally Adjusted
2020-02-01,-20.0,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Increased Count Month-Over-Month in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIINCCOUMM18880,Monthly,Not Seasonally Adjusted
2020-03-01,50.0,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Increased Count Month-Over-Month in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIINCCOUMM18880,Monthly,Not Seasonally Adjusted
2020-04-01,-45.83,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Increased Count Month-Over-Month in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIINCCOUMM18880,Monthly,Not Seasonally Adjusted
2020-05-01,153.85,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Increased Count Month-Over-Month in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIINCCOUMM18880,Monthly,Not Seasonally Adjusted
2020-06-01,-24.24,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Increased Count Month-Over-Month in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIINCCOUMM18880,Monthly,Not Seasonally Adjusted
2020-07-01,-8.0,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Increased Count Month-Over-Month in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIINCCOUMM18880,Monthly,Not Seasonally Adjusted
2020-08-01,47.83,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Increased Count Month-Over-Month in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIINCCOUMM18880,Monthly,Not Seasonally Adjusted
2020-09-01,-29.41,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Increased Count Month-Over-Month in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIINCCOUMM18880,Monthly,Not Seasonally Adjusted
2020-10-01,-4.17,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Increased Count Month-Over-Month in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIINCCOUMM18880,Monthly,Not Seasonally Adjusted
2020-11-01,43.48,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Increased Count Month-Over-Month in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIINCCOUMM18880,Monthly,Not Seasonally Adjusted
2020-12-01,-18.18,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Increased Count Month-Over-Month in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIINCCOUMM18880,Monthly,Not Seasonally Adjusted
2021-01-01,18.52,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Increased Count Month-Over-Month in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIINCCOUMM18880,Monthly,Not Seasonally Adjusted
2021-02-01,3.13,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Increased Count Month-Over-Month in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIINCCOUMM18880,Monthly,Not Seasonally Adjusted
2021-03-01,-6.06,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Increased Count Month-Over-Month in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIINCCOUMM18880,Monthly,Not Seasonally Adjusted
2021-04-01,-25.81,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Increased Count Month-Over-Month in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIINCCOUMM18880,Monthly,Not Seasonally Adjusted
2021-05-01,-8.7,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Increased Count Month-Over-Month in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIINCCOUMM18880,Monthly,Not Seasonally Adjusted
2021-06-01,-4.76,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Increased Count Month-Over-Month in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIINCCOUMM18880,Monthly,Not Seasonally Adjusted
2021-07-01,15.0,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Increased Count Month-Over-Month in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIINCCOUMM18880,Monthly,Not Seasonally Adjusted
2021-08-01,-4.35,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Increased Count Month-Over-Month in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIINCCOUMM18880,Monthly,Not Seasonally Adjusted
2021-09-01,-27.27,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Increased Count Month-Over-Month in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIINCCOUMM18880,Monthly,Not Seasonally Adjusted
2021-10-01,56.25,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Increased Count Month-Over-Month in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIINCCOUMM18880,Monthly,Not Seasonally Adjusted
2021-11-01,-52.0,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Increased Count Month-Over-Month in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIINCCOUMM18880,Monthly,Not Seasonally Adjusted
2017-07-01,8.43,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Increased Count Month-Over-Month in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIINCCOUMM19100,Monthly,Not Seasonally Adjusted
2017-08-01,-5.77,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Increased Count Month-Over-Month in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIINCCOUMM19100,Monthly,Not Seasonally Adjusted
2017-09-01,-17.5,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Increased Count Month-Over-Month in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIINCCOUMM19100,Monthly,Not Seasonally Adjusted
2017-10-01,-11.36,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Increased Count Month-Over-Month in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIINCCOUMM19100,Monthly,Not Seasonally Adjusted
2017-11-01,-12.14,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Increased Count Month-Over-Month in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIINCCOUMM19100,Monthly,Not Seasonally Adjusted
2017-12-01,9.73,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Increased Count Month-Over-Month in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIINCCOUMM19100,Monthly,Not Seasonally Adjusted
2018-01-01,-27.13,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Increased Count Month-Over-Month in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIINCCOUMM19100,Monthly,Not Seasonally Adjusted
