date,Housing Inventory: Median Listing Price per Square Feet Month-Over-Month,state,msa,city,title,id,frequency,seasonal_adjustment
2021-09-01,1.04,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Dallas-Fort Worth-Arlington, TX (CBSA)",MEDLISPRIPERSQUFEEMM19100,Monthly,Not Seasonally Adjusted
2021-10-01,0.04,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Dallas-Fort Worth-Arlington, TX (CBSA)",MEDLISPRIPERSQUFEEMM19100,Monthly,Not Seasonally Adjusted
2021-11-01,1.57,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Dallas-Fort Worth-Arlington, TX (CBSA)",MEDLISPRIPERSQUFEEMM19100,Monthly,Not Seasonally Adjusted
2017-07-01,1.14,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Fort Wayne, IN (CBSA)",MEDLISPRIPERSQUFEEMM23060,Monthly,Not Seasonally Adjusted
2017-08-01,-2.35,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Fort Wayne, IN (CBSA)",MEDLISPRIPERSQUFEEMM23060,Monthly,Not Seasonally Adjusted
2017-09-01,-0.09,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Fort Wayne, IN (CBSA)",MEDLISPRIPERSQUFEEMM23060,Monthly,Not Seasonally Adjusted
2017-10-01,-1.23,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Fort Wayne, IN (CBSA)",MEDLISPRIPERSQUFEEMM23060,Monthly,Not Seasonally Adjusted
2017-11-01,0.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Fort Wayne, IN (CBSA)",MEDLISPRIPERSQUFEEMM23060,Monthly,Not Seasonally Adjusted
2017-12-01,1.52,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Fort Wayne, IN (CBSA)",MEDLISPRIPERSQUFEEMM23060,Monthly,Not Seasonally Adjusted
2018-01-01,3.15,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Fort Wayne, IN (CBSA)",MEDLISPRIPERSQUFEEMM23060,Monthly,Not Seasonally Adjusted
2018-02-01,2.09,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Fort Wayne, IN (CBSA)",MEDLISPRIPERSQUFEEMM23060,Monthly,Not Seasonally Adjusted
2018-03-01,2.11,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Fort Wayne, IN (CBSA)",MEDLISPRIPERSQUFEEMM23060,Monthly,Not Seasonally Adjusted
2018-04-01,1.4,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Fort Wayne, IN (CBSA)",MEDLISPRIPERSQUFEEMM23060,Monthly,Not Seasonally Adjusted
2018-05-01,2.16,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Fort Wayne, IN (CBSA)",MEDLISPRIPERSQUFEEMM23060,Monthly,Not Seasonally Adjusted
2018-06-01,-1.56,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Fort Wayne, IN (CBSA)",MEDLISPRIPERSQUFEEMM23060,Monthly,Not Seasonally Adjusted
2018-07-01,-0.82,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Fort Wayne, IN (CBSA)",MEDLISPRIPERSQUFEEMM23060,Monthly,Not Seasonally Adjusted
2018-08-01,-0.09,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Fort Wayne, IN (CBSA)",MEDLISPRIPERSQUFEEMM23060,Monthly,Not Seasonally Adjusted
2018-09-01,-1.19,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Fort Wayne, IN (CBSA)",MEDLISPRIPERSQUFEEMM23060,Monthly,Not Seasonally Adjusted
2018-10-01,-0.78,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Fort Wayne, IN (CBSA)",MEDLISPRIPERSQUFEEMM23060,Monthly,Not Seasonally Adjusted
2018-11-01,-1.62,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Fort Wayne, IN (CBSA)",MEDLISPRIPERSQUFEEMM23060,Monthly,Not Seasonally Adjusted
2018-12-01,0.05,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Fort Wayne, IN (CBSA)",MEDLISPRIPERSQUFEEMM23060,Monthly,Not Seasonally Adjusted
2019-01-01,1.92,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Fort Wayne, IN (CBSA)",MEDLISPRIPERSQUFEEMM23060,Monthly,Not Seasonally Adjusted
2019-02-01,5.27,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Fort Wayne, IN (CBSA)",MEDLISPRIPERSQUFEEMM23060,Monthly,Not Seasonally Adjusted
2019-03-01,5.32,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Fort Wayne, IN (CBSA)",MEDLISPRIPERSQUFEEMM23060,Monthly,Not Seasonally Adjusted
2019-04-01,5.64,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Fort Wayne, IN (CBSA)",MEDLISPRIPERSQUFEEMM23060,Monthly,Not Seasonally Adjusted
2019-05-01,-0.02,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Fort Wayne, IN (CBSA)",MEDLISPRIPERSQUFEEMM23060,Monthly,Not Seasonally Adjusted
2019-06-01,-3.64,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Fort Wayne, IN (CBSA)",MEDLISPRIPERSQUFEEMM23060,Monthly,Not Seasonally Adjusted
2019-07-01,0.59,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Fort Wayne, IN (CBSA)",MEDLISPRIPERSQUFEEMM23060,Monthly,Not Seasonally Adjusted
2019-08-01,-0.17,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Fort Wayne, IN (CBSA)",MEDLISPRIPERSQUFEEMM23060,Monthly,Not Seasonally Adjusted
2019-09-01,-2.01,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Fort Wayne, IN (CBSA)",MEDLISPRIPERSQUFEEMM23060,Monthly,Not Seasonally Adjusted
2019-10-01,-1.32,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Fort Wayne, IN (CBSA)",MEDLISPRIPERSQUFEEMM23060,Monthly,Not Seasonally Adjusted
2019-11-01,-0.72,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Fort Wayne, IN (CBSA)",MEDLISPRIPERSQUFEEMM23060,Monthly,Not Seasonally Adjusted
2019-12-01,0.69,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Fort Wayne, IN (CBSA)",MEDLISPRIPERSQUFEEMM23060,Monthly,Not Seasonally Adjusted
2020-01-01,2.25,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Fort Wayne, IN (CBSA)",MEDLISPRIPERSQUFEEMM23060,Monthly,Not Seasonally Adjusted
2020-02-01,6.91,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Fort Wayne, IN (CBSA)",MEDLISPRIPERSQUFEEMM23060,Monthly,Not Seasonally Adjusted
2020-03-01,1.77,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Fort Wayne, IN (CBSA)",MEDLISPRIPERSQUFEEMM23060,Monthly,Not Seasonally Adjusted
2020-04-01,1.78,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Fort Wayne, IN (CBSA)",MEDLISPRIPERSQUFEEMM23060,Monthly,Not Seasonally Adjusted
2020-05-01,2.32,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Fort Wayne, IN (CBSA)",MEDLISPRIPERSQUFEEMM23060,Monthly,Not Seasonally Adjusted
2020-06-01,-0.54,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Fort Wayne, IN (CBSA)",MEDLISPRIPERSQUFEEMM23060,Monthly,Not Seasonally Adjusted
2020-07-01,-1.71,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Fort Wayne, IN (CBSA)",MEDLISPRIPERSQUFEEMM23060,Monthly,Not Seasonally Adjusted
2020-08-01,-0.63,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Fort Wayne, IN (CBSA)",MEDLISPRIPERSQUFEEMM23060,Monthly,Not Seasonally Adjusted
2020-09-01,-2.85,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Fort Wayne, IN (CBSA)",MEDLISPRIPERSQUFEEMM23060,Monthly,Not Seasonally Adjusted
2020-10-01,-1.83,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Fort Wayne, IN (CBSA)",MEDLISPRIPERSQUFEEMM23060,Monthly,Not Seasonally Adjusted
2020-11-01,1.24,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Fort Wayne, IN (CBSA)",MEDLISPRIPERSQUFEEMM23060,Monthly,Not Seasonally Adjusted
2020-12-01,5.37,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Fort Wayne, IN (CBSA)",MEDLISPRIPERSQUFEEMM23060,Monthly,Not Seasonally Adjusted
2021-01-01,5.72,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Fort Wayne, IN (CBSA)",MEDLISPRIPERSQUFEEMM23060,Monthly,Not Seasonally Adjusted
2021-02-01,7.11,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Fort Wayne, IN (CBSA)",MEDLISPRIPERSQUFEEMM23060,Monthly,Not Seasonally Adjusted
2021-03-01,-3.71,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Fort Wayne, IN (CBSA)",MEDLISPRIPERSQUFEEMM23060,Monthly,Not Seasonally Adjusted
2021-04-01,-1.8,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Fort Wayne, IN (CBSA)",MEDLISPRIPERSQUFEEMM23060,Monthly,Not Seasonally Adjusted
2021-05-01,-1.8,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Fort Wayne, IN (CBSA)",MEDLISPRIPERSQUFEEMM23060,Monthly,Not Seasonally Adjusted
2021-06-01,0.5,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Fort Wayne, IN (CBSA)",MEDLISPRIPERSQUFEEMM23060,Monthly,Not Seasonally Adjusted
2021-07-01,-3.51,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Fort Wayne, IN (CBSA)",MEDLISPRIPERSQUFEEMM23060,Monthly,Not Seasonally Adjusted
2021-08-01,4.74,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Fort Wayne, IN (CBSA)",MEDLISPRIPERSQUFEEMM23060,Monthly,Not Seasonally Adjusted
2021-09-01,-1.74,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Fort Wayne, IN (CBSA)",MEDLISPRIPERSQUFEEMM23060,Monthly,Not Seasonally Adjusted
2021-10-01,2.05,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Fort Wayne, IN (CBSA)",MEDLISPRIPERSQUFEEMM23060,Monthly,Not Seasonally Adjusted
2021-11-01,2.06,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Fort Wayne, IN (CBSA)",MEDLISPRIPERSQUFEEMM23060,Monthly,Not Seasonally Adjusted
2017-07-01,-0.32,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Grand Forks, ND-MN (CBSA)",MEDLISPRIPERSQUFEEMM24220,Monthly,Not Seasonally Adjusted
2017-08-01,-2.16,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Grand Forks, ND-MN (CBSA)",MEDLISPRIPERSQUFEEMM24220,Monthly,Not Seasonally Adjusted
2017-09-01,-1.12,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Grand Forks, ND-MN (CBSA)",MEDLISPRIPERSQUFEEMM24220,Monthly,Not Seasonally Adjusted
2017-10-01,-0.51,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Grand Forks, ND-MN (CBSA)",MEDLISPRIPERSQUFEEMM24220,Monthly,Not Seasonally Adjusted
2017-11-01,0.97,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Grand Forks, ND-MN (CBSA)",MEDLISPRIPERSQUFEEMM24220,Monthly,Not Seasonally Adjusted
2017-12-01,1.16,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Grand Forks, ND-MN (CBSA)",MEDLISPRIPERSQUFEEMM24220,Monthly,Not Seasonally Adjusted
2018-01-01,0.94,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Grand Forks, ND-MN (CBSA)",MEDLISPRIPERSQUFEEMM24220,Monthly,Not Seasonally Adjusted
2018-02-01,-0.52,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Grand Forks, ND-MN (CBSA)",MEDLISPRIPERSQUFEEMM24220,Monthly,Not Seasonally Adjusted
2018-03-01,-1.48,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Grand Forks, ND-MN (CBSA)",MEDLISPRIPERSQUFEEMM24220,Monthly,Not Seasonally Adjusted
2018-04-01,1.76,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Grand Forks, ND-MN (CBSA)",MEDLISPRIPERSQUFEEMM24220,Monthly,Not Seasonally Adjusted
2018-05-01,1.22,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Grand Forks, ND-MN (CBSA)",MEDLISPRIPERSQUFEEMM24220,Monthly,Not Seasonally Adjusted
2018-06-01,-0.86,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Grand Forks, ND-MN (CBSA)",MEDLISPRIPERSQUFEEMM24220,Monthly,Not Seasonally Adjusted
2018-07-01,-2.87,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Grand Forks, ND-MN (CBSA)",MEDLISPRIPERSQUFEEMM24220,Monthly,Not Seasonally Adjusted
2018-08-01,-0.89,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Grand Forks, ND-MN (CBSA)",MEDLISPRIPERSQUFEEMM24220,Monthly,Not Seasonally Adjusted
2018-09-01,-1.7,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Grand Forks, ND-MN (CBSA)",MEDLISPRIPERSQUFEEMM24220,Monthly,Not Seasonally Adjusted
2018-10-01,-2.22,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Grand Forks, ND-MN (CBSA)",MEDLISPRIPERSQUFEEMM24220,Monthly,Not Seasonally Adjusted
2018-11-01,-1.38,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Grand Forks, ND-MN (CBSA)",MEDLISPRIPERSQUFEEMM24220,Monthly,Not Seasonally Adjusted
2018-12-01,0.78,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Grand Forks, ND-MN (CBSA)",MEDLISPRIPERSQUFEEMM24220,Monthly,Not Seasonally Adjusted
2019-01-01,-0.78,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Grand Forks, ND-MN (CBSA)",MEDLISPRIPERSQUFEEMM24220,Monthly,Not Seasonally Adjusted
2019-02-01,0.89,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Grand Forks, ND-MN (CBSA)",MEDLISPRIPERSQUFEEMM24220,Monthly,Not Seasonally Adjusted
2019-03-01,2.86,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Grand Forks, ND-MN (CBSA)",MEDLISPRIPERSQUFEEMM24220,Monthly,Not Seasonally Adjusted
2019-04-01,2.48,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Grand Forks, ND-MN (CBSA)",MEDLISPRIPERSQUFEEMM24220,Monthly,Not Seasonally Adjusted
2019-05-01,-0.76,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Grand Forks, ND-MN (CBSA)",MEDLISPRIPERSQUFEEMM24220,Monthly,Not Seasonally Adjusted
2019-06-01,-1.2,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Grand Forks, ND-MN (CBSA)",MEDLISPRIPERSQUFEEMM24220,Monthly,Not Seasonally Adjusted
2019-07-01,-2.87,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Grand Forks, ND-MN (CBSA)",MEDLISPRIPERSQUFEEMM24220,Monthly,Not Seasonally Adjusted
2019-08-01,1.51,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Grand Forks, ND-MN (CBSA)",MEDLISPRIPERSQUFEEMM24220,Monthly,Not Seasonally Adjusted
2019-09-01,2.62,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Grand Forks, ND-MN (CBSA)",MEDLISPRIPERSQUFEEMM24220,Monthly,Not Seasonally Adjusted
2019-10-01,0.36,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Grand Forks, ND-MN (CBSA)",MEDLISPRIPERSQUFEEMM24220,Monthly,Not Seasonally Adjusted
2019-11-01,-3.22,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Grand Forks, ND-MN (CBSA)",MEDLISPRIPERSQUFEEMM24220,Monthly,Not Seasonally Adjusted
2019-12-01,1.24,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Grand Forks, ND-MN (CBSA)",MEDLISPRIPERSQUFEEMM24220,Monthly,Not Seasonally Adjusted
2020-01-01,-0.19,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Grand Forks, ND-MN (CBSA)",MEDLISPRIPERSQUFEEMM24220,Monthly,Not Seasonally Adjusted
2020-02-01,-0.84,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Grand Forks, ND-MN (CBSA)",MEDLISPRIPERSQUFEEMM24220,Monthly,Not Seasonally Adjusted
2020-03-01,0.19,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Grand Forks, ND-MN (CBSA)",MEDLISPRIPERSQUFEEMM24220,Monthly,Not Seasonally Adjusted
2020-04-01,2.27,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Grand Forks, ND-MN (CBSA)",MEDLISPRIPERSQUFEEMM24220,Monthly,Not Seasonally Adjusted
2020-05-01,0.18,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Grand Forks, ND-MN (CBSA)",MEDLISPRIPERSQUFEEMM24220,Monthly,Not Seasonally Adjusted
2020-06-01,0.74,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Grand Forks, ND-MN (CBSA)",MEDLISPRIPERSQUFEEMM24220,Monthly,Not Seasonally Adjusted
2020-07-01,-0.29,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Grand Forks, ND-MN (CBSA)",MEDLISPRIPERSQUFEEMM24220,Monthly,Not Seasonally Adjusted
2020-08-01,-0.5,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Grand Forks, ND-MN (CBSA)",MEDLISPRIPERSQUFEEMM24220,Monthly,Not Seasonally Adjusted
2020-09-01,-1.45,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Grand Forks, ND-MN (CBSA)",MEDLISPRIPERSQUFEEMM24220,Monthly,Not Seasonally Adjusted
2020-10-01,-3.44,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Grand Forks, ND-MN (CBSA)",MEDLISPRIPERSQUFEEMM24220,Monthly,Not Seasonally Adjusted
2020-11-01,-3.28,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Grand Forks, ND-MN (CBSA)",MEDLISPRIPERSQUFEEMM24220,Monthly,Not Seasonally Adjusted
2020-12-01,1.68,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Grand Forks, ND-MN (CBSA)",MEDLISPRIPERSQUFEEMM24220,Monthly,Not Seasonally Adjusted
2021-01-01,-3.57,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Grand Forks, ND-MN (CBSA)",MEDLISPRIPERSQUFEEMM24220,Monthly,Not Seasonally Adjusted
2021-02-01,6.28,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Grand Forks, ND-MN (CBSA)",MEDLISPRIPERSQUFEEMM24220,Monthly,Not Seasonally Adjusted
2021-03-01,2.99,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Grand Forks, ND-MN (CBSA)",MEDLISPRIPERSQUFEEMM24220,Monthly,Not Seasonally Adjusted
2021-04-01,1.86,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Grand Forks, ND-MN (CBSA)",MEDLISPRIPERSQUFEEMM24220,Monthly,Not Seasonally Adjusted
2021-05-01,2.1,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Grand Forks, ND-MN (CBSA)",MEDLISPRIPERSQUFEEMM24220,Monthly,Not Seasonally Adjusted
2021-06-01,7.63,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Grand Forks, ND-MN (CBSA)",MEDLISPRIPERSQUFEEMM24220,Monthly,Not Seasonally Adjusted
2021-07-01,3.68,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Grand Forks, ND-MN (CBSA)",MEDLISPRIPERSQUFEEMM24220,Monthly,Not Seasonally Adjusted
2021-08-01,-2.76,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Grand Forks, ND-MN (CBSA)",MEDLISPRIPERSQUFEEMM24220,Monthly,Not Seasonally Adjusted
2021-09-01,2.69,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Grand Forks, ND-MN (CBSA)",MEDLISPRIPERSQUFEEMM24220,Monthly,Not Seasonally Adjusted
2021-10-01,-0.35,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Grand Forks, ND-MN (CBSA)",MEDLISPRIPERSQUFEEMM24220,Monthly,Not Seasonally Adjusted
2021-11-01,2.86,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Grand Forks, ND-MN (CBSA)",MEDLISPRIPERSQUFEEMM24220,Monthly,Not Seasonally Adjusted
2017-07-01,-1.22,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDLISPRIPERSQUFEEMM26420,Monthly,Not Seasonally Adjusted
2017-08-01,-0.52,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDLISPRIPERSQUFEEMM26420,Monthly,Not Seasonally Adjusted
2017-09-01,0.51,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDLISPRIPERSQUFEEMM26420,Monthly,Not Seasonally Adjusted
