date,Housing Inventory: Median Listing Price per Square Feet Year-Over-Year,state,msa,city,title,id,frequency,seasonal_adjustment
2017-10-01,14.47,NV,"Reno, NV",Reno,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Reno, NV (CBSA)",MEDLISPRIPERSQUFEEYY39900,Monthly,Not Seasonally Adjusted
2017-11-01,15.14,NV,"Reno, NV",Reno,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Reno, NV (CBSA)",MEDLISPRIPERSQUFEEYY39900,Monthly,Not Seasonally Adjusted
2017-12-01,14.85,NV,"Reno, NV",Reno,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Reno, NV (CBSA)",MEDLISPRIPERSQUFEEYY39900,Monthly,Not Seasonally Adjusted
2018-01-01,16.64,NV,"Reno, NV",Reno,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Reno, NV (CBSA)",MEDLISPRIPERSQUFEEYY39900,Monthly,Not Seasonally Adjusted
2018-02-01,17.3,NV,"Reno, NV",Reno,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Reno, NV (CBSA)",MEDLISPRIPERSQUFEEYY39900,Monthly,Not Seasonally Adjusted
2018-03-01,17.05,NV,"Reno, NV",Reno,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Reno, NV (CBSA)",MEDLISPRIPERSQUFEEYY39900,Monthly,Not Seasonally Adjusted
2018-04-01,16.93,NV,"Reno, NV",Reno,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Reno, NV (CBSA)",MEDLISPRIPERSQUFEEYY39900,Monthly,Not Seasonally Adjusted
2018-05-01,11.66,NV,"Reno, NV",Reno,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Reno, NV (CBSA)",MEDLISPRIPERSQUFEEYY39900,Monthly,Not Seasonally Adjusted
2018-06-01,9.86,NV,"Reno, NV",Reno,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Reno, NV (CBSA)",MEDLISPRIPERSQUFEEYY39900,Monthly,Not Seasonally Adjusted
2018-07-01,7.87,NV,"Reno, NV",Reno,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Reno, NV (CBSA)",MEDLISPRIPERSQUFEEYY39900,Monthly,Not Seasonally Adjusted
2018-08-01,5.21,NV,"Reno, NV",Reno,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Reno, NV (CBSA)",MEDLISPRIPERSQUFEEYY39900,Monthly,Not Seasonally Adjusted
2018-09-01,3.44,NV,"Reno, NV",Reno,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Reno, NV (CBSA)",MEDLISPRIPERSQUFEEYY39900,Monthly,Not Seasonally Adjusted
2018-10-01,1.62,NV,"Reno, NV",Reno,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Reno, NV (CBSA)",MEDLISPRIPERSQUFEEYY39900,Monthly,Not Seasonally Adjusted
2018-11-01,-0.03,NV,"Reno, NV",Reno,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Reno, NV (CBSA)",MEDLISPRIPERSQUFEEYY39900,Monthly,Not Seasonally Adjusted
2018-12-01,0.26,NV,"Reno, NV",Reno,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Reno, NV (CBSA)",MEDLISPRIPERSQUFEEYY39900,Monthly,Not Seasonally Adjusted
2019-01-01,-0.9,NV,"Reno, NV",Reno,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Reno, NV (CBSA)",MEDLISPRIPERSQUFEEYY39900,Monthly,Not Seasonally Adjusted
2019-02-01,-1.2,NV,"Reno, NV",Reno,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Reno, NV (CBSA)",MEDLISPRIPERSQUFEEYY39900,Monthly,Not Seasonally Adjusted
2019-03-01,-1.55,NV,"Reno, NV",Reno,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Reno, NV (CBSA)",MEDLISPRIPERSQUFEEYY39900,Monthly,Not Seasonally Adjusted
2019-04-01,-1.72,NV,"Reno, NV",Reno,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Reno, NV (CBSA)",MEDLISPRIPERSQUFEEYY39900,Monthly,Not Seasonally Adjusted
2019-05-01,-0.72,NV,"Reno, NV",Reno,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Reno, NV (CBSA)",MEDLISPRIPERSQUFEEYY39900,Monthly,Not Seasonally Adjusted
2019-06-01,-0.25,NV,"Reno, NV",Reno,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Reno, NV (CBSA)",MEDLISPRIPERSQUFEEYY39900,Monthly,Not Seasonally Adjusted
2019-07-01,0.78,NV,"Reno, NV",Reno,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Reno, NV (CBSA)",MEDLISPRIPERSQUFEEYY39900,Monthly,Not Seasonally Adjusted
2019-08-01,1.46,NV,"Reno, NV",Reno,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Reno, NV (CBSA)",MEDLISPRIPERSQUFEEYY39900,Monthly,Not Seasonally Adjusted
2019-09-01,2.77,NV,"Reno, NV",Reno,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Reno, NV (CBSA)",MEDLISPRIPERSQUFEEYY39900,Monthly,Not Seasonally Adjusted
2019-10-01,4.15,NV,"Reno, NV",Reno,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Reno, NV (CBSA)",MEDLISPRIPERSQUFEEYY39900,Monthly,Not Seasonally Adjusted
2019-11-01,4.34,NV,"Reno, NV",Reno,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Reno, NV (CBSA)",MEDLISPRIPERSQUFEEYY39900,Monthly,Not Seasonally Adjusted
2019-12-01,4.74,NV,"Reno, NV",Reno,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Reno, NV (CBSA)",MEDLISPRIPERSQUFEEYY39900,Monthly,Not Seasonally Adjusted
2020-01-01,3.5,NV,"Reno, NV",Reno,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Reno, NV (CBSA)",MEDLISPRIPERSQUFEEYY39900,Monthly,Not Seasonally Adjusted
2020-02-01,8.41,NV,"Reno, NV",Reno,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Reno, NV (CBSA)",MEDLISPRIPERSQUFEEYY39900,Monthly,Not Seasonally Adjusted
2020-03-01,8.24,NV,"Reno, NV",Reno,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Reno, NV (CBSA)",MEDLISPRIPERSQUFEEYY39900,Monthly,Not Seasonally Adjusted
2020-04-01,5.33,NV,"Reno, NV",Reno,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Reno, NV (CBSA)",MEDLISPRIPERSQUFEEYY39900,Monthly,Not Seasonally Adjusted
2020-05-01,6.59,NV,"Reno, NV",Reno,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Reno, NV (CBSA)",MEDLISPRIPERSQUFEEYY39900,Monthly,Not Seasonally Adjusted
2020-06-01,9.26,NV,"Reno, NV",Reno,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Reno, NV (CBSA)",MEDLISPRIPERSQUFEEYY39900,Monthly,Not Seasonally Adjusted
2020-07-01,9.33,NV,"Reno, NV",Reno,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Reno, NV (CBSA)",MEDLISPRIPERSQUFEEYY39900,Monthly,Not Seasonally Adjusted
2020-08-01,9.27,NV,"Reno, NV",Reno,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Reno, NV (CBSA)",MEDLISPRIPERSQUFEEYY39900,Monthly,Not Seasonally Adjusted
2020-09-01,13.81,NV,"Reno, NV",Reno,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Reno, NV (CBSA)",MEDLISPRIPERSQUFEEYY39900,Monthly,Not Seasonally Adjusted
2020-10-01,15.86,NV,"Reno, NV",Reno,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Reno, NV (CBSA)",MEDLISPRIPERSQUFEEYY39900,Monthly,Not Seasonally Adjusted
2020-11-01,20.47,NV,"Reno, NV",Reno,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Reno, NV (CBSA)",MEDLISPRIPERSQUFEEYY39900,Monthly,Not Seasonally Adjusted
2020-12-01,16.88,NV,"Reno, NV",Reno,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Reno, NV (CBSA)",MEDLISPRIPERSQUFEEYY39900,Monthly,Not Seasonally Adjusted
2021-01-01,19.24,NV,"Reno, NV",Reno,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Reno, NV (CBSA)",MEDLISPRIPERSQUFEEYY39900,Monthly,Not Seasonally Adjusted
2021-02-01,14.74,NV,"Reno, NV",Reno,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Reno, NV (CBSA)",MEDLISPRIPERSQUFEEYY39900,Monthly,Not Seasonally Adjusted
2021-03-01,14.07,NV,"Reno, NV",Reno,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Reno, NV (CBSA)",MEDLISPRIPERSQUFEEYY39900,Monthly,Not Seasonally Adjusted
2021-04-01,17.8,NV,"Reno, NV",Reno,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Reno, NV (CBSA)",MEDLISPRIPERSQUFEEYY39900,Monthly,Not Seasonally Adjusted
2021-05-01,24.3,NV,"Reno, NV",Reno,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Reno, NV (CBSA)",MEDLISPRIPERSQUFEEYY39900,Monthly,Not Seasonally Adjusted
2021-06-01,23.17,NV,"Reno, NV",Reno,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Reno, NV (CBSA)",MEDLISPRIPERSQUFEEYY39900,Monthly,Not Seasonally Adjusted
2021-07-01,26.95,NV,"Reno, NV",Reno,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Reno, NV (CBSA)",MEDLISPRIPERSQUFEEYY39900,Monthly,Not Seasonally Adjusted
2021-08-01,28.27,NV,"Reno, NV",Reno,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Reno, NV (CBSA)",MEDLISPRIPERSQUFEEYY39900,Monthly,Not Seasonally Adjusted
2021-09-01,23.33,NV,"Reno, NV",Reno,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Reno, NV (CBSA)",MEDLISPRIPERSQUFEEYY39900,Monthly,Not Seasonally Adjusted
2021-10-01,21.46,NV,"Reno, NV",Reno,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Reno, NV (CBSA)",MEDLISPRIPERSQUFEEYY39900,Monthly,Not Seasonally Adjusted
2021-11-01,17.4,NV,"Reno, NV",Reno,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Reno, NV (CBSA)",MEDLISPRIPERSQUFEEYY39900,Monthly,Not Seasonally Adjusted
2017-07-01,3.18,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Topeka, KS (CBSA)",MEDLISPRIPERSQUFEEYY45820,Monthly,Not Seasonally Adjusted
2017-08-01,4.66,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Topeka, KS (CBSA)",MEDLISPRIPERSQUFEEYY45820,Monthly,Not Seasonally Adjusted
2017-09-01,4.14,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Topeka, KS (CBSA)",MEDLISPRIPERSQUFEEYY45820,Monthly,Not Seasonally Adjusted
2017-10-01,2.38,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Topeka, KS (CBSA)",MEDLISPRIPERSQUFEEYY45820,Monthly,Not Seasonally Adjusted
2017-11-01,1.26,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Topeka, KS (CBSA)",MEDLISPRIPERSQUFEEYY45820,Monthly,Not Seasonally Adjusted
2017-12-01,1.73,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Topeka, KS (CBSA)",MEDLISPRIPERSQUFEEYY45820,Monthly,Not Seasonally Adjusted
2018-01-01,3.13,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Topeka, KS (CBSA)",MEDLISPRIPERSQUFEEYY45820,Monthly,Not Seasonally Adjusted
2018-02-01,1.56,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Topeka, KS (CBSA)",MEDLISPRIPERSQUFEEYY45820,Monthly,Not Seasonally Adjusted
2018-03-01,-0.46,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Topeka, KS (CBSA)",MEDLISPRIPERSQUFEEYY45820,Monthly,Not Seasonally Adjusted
2018-04-01,0.2,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Topeka, KS (CBSA)",MEDLISPRIPERSQUFEEYY45820,Monthly,Not Seasonally Adjusted
2018-05-01,5.17,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Topeka, KS (CBSA)",MEDLISPRIPERSQUFEEYY45820,Monthly,Not Seasonally Adjusted
2018-06-01,4.95,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Topeka, KS (CBSA)",MEDLISPRIPERSQUFEEYY45820,Monthly,Not Seasonally Adjusted
2018-07-01,6.34,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Topeka, KS (CBSA)",MEDLISPRIPERSQUFEEYY45820,Monthly,Not Seasonally Adjusted
2018-08-01,5.17,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Topeka, KS (CBSA)",MEDLISPRIPERSQUFEEYY45820,Monthly,Not Seasonally Adjusted
2018-09-01,3.58,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Topeka, KS (CBSA)",MEDLISPRIPERSQUFEEYY45820,Monthly,Not Seasonally Adjusted
2018-10-01,3.14,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Topeka, KS (CBSA)",MEDLISPRIPERSQUFEEYY45820,Monthly,Not Seasonally Adjusted
2018-11-01,3.93,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Topeka, KS (CBSA)",MEDLISPRIPERSQUFEEYY45820,Monthly,Not Seasonally Adjusted
2018-12-01,5.69,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Topeka, KS (CBSA)",MEDLISPRIPERSQUFEEYY45820,Monthly,Not Seasonally Adjusted
2019-01-01,3.4,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Topeka, KS (CBSA)",MEDLISPRIPERSQUFEEYY45820,Monthly,Not Seasonally Adjusted
2019-02-01,4.67,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Topeka, KS (CBSA)",MEDLISPRIPERSQUFEEYY45820,Monthly,Not Seasonally Adjusted
2019-03-01,5.32,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Topeka, KS (CBSA)",MEDLISPRIPERSQUFEEYY45820,Monthly,Not Seasonally Adjusted
2019-04-01,6.59,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Topeka, KS (CBSA)",MEDLISPRIPERSQUFEEYY45820,Monthly,Not Seasonally Adjusted
2019-05-01,6.51,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Topeka, KS (CBSA)",MEDLISPRIPERSQUFEEYY45820,Monthly,Not Seasonally Adjusted
2019-06-01,0.33,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Topeka, KS (CBSA)",MEDLISPRIPERSQUFEEYY45820,Monthly,Not Seasonally Adjusted
2019-07-01,3.48,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Topeka, KS (CBSA)",MEDLISPRIPERSQUFEEYY45820,Monthly,Not Seasonally Adjusted
2019-08-01,4.36,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Topeka, KS (CBSA)",MEDLISPRIPERSQUFEEYY45820,Monthly,Not Seasonally Adjusted
2019-09-01,6.29,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Topeka, KS (CBSA)",MEDLISPRIPERSQUFEEYY45820,Monthly,Not Seasonally Adjusted
2019-10-01,8.05,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Topeka, KS (CBSA)",MEDLISPRIPERSQUFEEYY45820,Monthly,Not Seasonally Adjusted
2019-11-01,7.7,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Topeka, KS (CBSA)",MEDLISPRIPERSQUFEEYY45820,Monthly,Not Seasonally Adjusted
2019-12-01,2.34,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Topeka, KS (CBSA)",MEDLISPRIPERSQUFEEYY45820,Monthly,Not Seasonally Adjusted
2020-01-01,4.36,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Topeka, KS (CBSA)",MEDLISPRIPERSQUFEEYY45820,Monthly,Not Seasonally Adjusted
2020-02-01,8.97,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Topeka, KS (CBSA)",MEDLISPRIPERSQUFEEYY45820,Monthly,Not Seasonally Adjusted
2020-03-01,9.89,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Topeka, KS (CBSA)",MEDLISPRIPERSQUFEEYY45820,Monthly,Not Seasonally Adjusted
2020-04-01,9.07,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Topeka, KS (CBSA)",MEDLISPRIPERSQUFEEYY45820,Monthly,Not Seasonally Adjusted
2020-05-01,6.05,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Topeka, KS (CBSA)",MEDLISPRIPERSQUFEEYY45820,Monthly,Not Seasonally Adjusted
2020-06-01,9.76,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Topeka, KS (CBSA)",MEDLISPRIPERSQUFEEYY45820,Monthly,Not Seasonally Adjusted
2020-07-01,3.61,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Topeka, KS (CBSA)",MEDLISPRIPERSQUFEEYY45820,Monthly,Not Seasonally Adjusted
2020-08-01,6.69,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Topeka, KS (CBSA)",MEDLISPRIPERSQUFEEYY45820,Monthly,Not Seasonally Adjusted
2020-09-01,6.98,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Topeka, KS (CBSA)",MEDLISPRIPERSQUFEEYY45820,Monthly,Not Seasonally Adjusted
2020-10-01,4.16,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Topeka, KS (CBSA)",MEDLISPRIPERSQUFEEYY45820,Monthly,Not Seasonally Adjusted
2020-11-01,7.89,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Topeka, KS (CBSA)",MEDLISPRIPERSQUFEEYY45820,Monthly,Not Seasonally Adjusted
2020-12-01,12.63,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Topeka, KS (CBSA)",MEDLISPRIPERSQUFEEYY45820,Monthly,Not Seasonally Adjusted
2021-01-01,12.12,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Topeka, KS (CBSA)",MEDLISPRIPERSQUFEEYY45820,Monthly,Not Seasonally Adjusted
2021-02-01,8.91,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Topeka, KS (CBSA)",MEDLISPRIPERSQUFEEYY45820,Monthly,Not Seasonally Adjusted
2021-03-01,10.1,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Topeka, KS (CBSA)",MEDLISPRIPERSQUFEEYY45820,Monthly,Not Seasonally Adjusted
2021-04-01,13.05,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Topeka, KS (CBSA)",MEDLISPRIPERSQUFEEYY45820,Monthly,Not Seasonally Adjusted
2021-05-01,10.75,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Topeka, KS (CBSA)",MEDLISPRIPERSQUFEEYY45820,Monthly,Not Seasonally Adjusted
2021-06-01,14.74,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Topeka, KS (CBSA)",MEDLISPRIPERSQUFEEYY45820,Monthly,Not Seasonally Adjusted
2021-07-01,20.35,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Topeka, KS (CBSA)",MEDLISPRIPERSQUFEEYY45820,Monthly,Not Seasonally Adjusted
2021-08-01,17.44,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Topeka, KS (CBSA)",MEDLISPRIPERSQUFEEYY45820,Monthly,Not Seasonally Adjusted
2021-09-01,20.88,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Topeka, KS (CBSA)",MEDLISPRIPERSQUFEEYY45820,Monthly,Not Seasonally Adjusted
2021-10-01,19.15,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Topeka, KS (CBSA)",MEDLISPRIPERSQUFEEYY45820,Monthly,Not Seasonally Adjusted
2021-11-01,15.69,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Topeka, KS (CBSA)",MEDLISPRIPERSQUFEEYY45820,Monthly,Not Seasonally Adjusted
2017-07-01,2.76,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Tulsa, OK (CBSA)",MEDLISPRIPERSQUFEEYY46140,Monthly,Not Seasonally Adjusted
2017-08-01,3.71,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Tulsa, OK (CBSA)",MEDLISPRIPERSQUFEEYY46140,Monthly,Not Seasonally Adjusted
2017-09-01,3.71,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Tulsa, OK (CBSA)",MEDLISPRIPERSQUFEEYY46140,Monthly,Not Seasonally Adjusted
2017-10-01,4.38,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Tulsa, OK (CBSA)",MEDLISPRIPERSQUFEEYY46140,Monthly,Not Seasonally Adjusted
2017-11-01,4.99,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Tulsa, OK (CBSA)",MEDLISPRIPERSQUFEEYY46140,Monthly,Not Seasonally Adjusted
2017-12-01,4.43,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Tulsa, OK (CBSA)",MEDLISPRIPERSQUFEEYY46140,Monthly,Not Seasonally Adjusted
2018-01-01,4.08,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Tulsa, OK (CBSA)",MEDLISPRIPERSQUFEEYY46140,Monthly,Not Seasonally Adjusted
2018-02-01,3.92,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Tulsa, OK (CBSA)",MEDLISPRIPERSQUFEEYY46140,Monthly,Not Seasonally Adjusted
2018-03-01,2.82,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Tulsa, OK (CBSA)",MEDLISPRIPERSQUFEEYY46140,Monthly,Not Seasonally Adjusted
2018-04-01,3.13,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Tulsa, OK (CBSA)",MEDLISPRIPERSQUFEEYY46140,Monthly,Not Seasonally Adjusted
2018-05-01,2.85,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Tulsa, OK (CBSA)",MEDLISPRIPERSQUFEEYY46140,Monthly,Not Seasonally Adjusted
2018-06-01,2.06,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Tulsa, OK (CBSA)",MEDLISPRIPERSQUFEEYY46140,Monthly,Not Seasonally Adjusted
2018-07-01,2.09,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Tulsa, OK (CBSA)",MEDLISPRIPERSQUFEEYY46140,Monthly,Not Seasonally Adjusted
2018-08-01,1.32,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Tulsa, OK (CBSA)",MEDLISPRIPERSQUFEEYY46140,Monthly,Not Seasonally Adjusted
2018-09-01,1.82,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Tulsa, OK (CBSA)",MEDLISPRIPERSQUFEEYY46140,Monthly,Not Seasonally Adjusted
2018-10-01,1.55,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Tulsa, OK (CBSA)",MEDLISPRIPERSQUFEEYY46140,Monthly,Not Seasonally Adjusted
2018-11-01,3.17,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Tulsa, OK (CBSA)",MEDLISPRIPERSQUFEEYY46140,Monthly,Not Seasonally Adjusted
2018-12-01,3.41,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Tulsa, OK (CBSA)",MEDLISPRIPERSQUFEEYY46140,Monthly,Not Seasonally Adjusted
2019-01-01,3.16,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Tulsa, OK (CBSA)",MEDLISPRIPERSQUFEEYY46140,Monthly,Not Seasonally Adjusted
2019-02-01,3.98,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Tulsa, OK (CBSA)",MEDLISPRIPERSQUFEEYY46140,Monthly,Not Seasonally Adjusted
2019-03-01,5.38,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Tulsa, OK (CBSA)",MEDLISPRIPERSQUFEEYY46140,Monthly,Not Seasonally Adjusted
2019-04-01,5.73,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Tulsa, OK (CBSA)",MEDLISPRIPERSQUFEEYY46140,Monthly,Not Seasonally Adjusted
