date,All Employees: Government: Local Government,state,msa,city,title,id,frequency,seasonal_adjustment
2021-05-01,15.237058250727902,PA,"Lancaster, PA",Lancaster,"All Employees: Government: Local Government in Lancaster, PA (MSA)",SMU42295409093000001SA,Monthly,Seasonally Adjusted
2021-06-01,15.5877403987457,PA,"Lancaster, PA",Lancaster,"All Employees: Government: Local Government in Lancaster, PA (MSA)",SMU42295409093000001SA,Monthly,Seasonally Adjusted
2021-07-01,15.816063114664303,PA,"Lancaster, PA",Lancaster,"All Employees: Government: Local Government in Lancaster, PA (MSA)",SMU42295409093000001SA,Monthly,Seasonally Adjusted
2021-08-01,15.7344984929895,PA,"Lancaster, PA",Lancaster,"All Employees: Government: Local Government in Lancaster, PA (MSA)",SMU42295409093000001SA,Monthly,Seasonally Adjusted
2021-09-01,15.7223636563131,PA,"Lancaster, PA",Lancaster,"All Employees: Government: Local Government in Lancaster, PA (MSA)",SMU42295409093000001SA,Monthly,Seasonally Adjusted
2021-10-01,15.7492228354647,PA,"Lancaster, PA",Lancaster,"All Employees: Government: Local Government in Lancaster, PA (MSA)",SMU42295409093000001SA,Monthly,Seasonally Adjusted
1990-01-01,7.5694990997873495,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001SA,Monthly,Seasonally Adjusted
1990-02-01,7.6536075037787805,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001SA,Monthly,Seasonally Adjusted
1990-03-01,7.62640673860451,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001SA,Monthly,Seasonally Adjusted
1990-04-01,7.663978609297191,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001SA,Monthly,Seasonally Adjusted
1990-05-01,7.763829666367849,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001SA,Monthly,Seasonally Adjusted
1990-06-01,7.769922566416691,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001SA,Monthly,Seasonally Adjusted
1990-07-01,7.4595971454276295,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001SA,Monthly,Seasonally Adjusted
1990-08-01,7.4919468160950995,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001SA,Monthly,Seasonally Adjusted
1990-09-01,7.84110694085989,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001SA,Monthly,Seasonally Adjusted
1990-10-01,7.96727023299728,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001SA,Monthly,Seasonally Adjusted
1990-11-01,7.96265054151597,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001SA,Monthly,Seasonally Adjusted
1990-12-01,7.93159983394073,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001SA,Monthly,Seasonally Adjusted
1991-01-01,8.06614475106413,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001SA,Monthly,Seasonally Adjusted
1991-02-01,8.05621599229623,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001SA,Monthly,Seasonally Adjusted
1991-03-01,8.124116099952001,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001SA,Monthly,Seasonally Adjusted
1991-04-01,7.96712667394856,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001SA,Monthly,Seasonally Adjusted
1991-05-01,7.96577074881991,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001SA,Monthly,Seasonally Adjusted
1991-06-01,7.872308221358041,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001SA,Monthly,Seasonally Adjusted
1991-07-01,7.750375181614469,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001SA,Monthly,Seasonally Adjusted
1991-08-01,7.589934957665809,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001SA,Monthly,Seasonally Adjusted
1991-09-01,7.84026808139361,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001SA,Monthly,Seasonally Adjusted
1991-10-01,7.77212911291532,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001SA,Monthly,Seasonally Adjusted
1991-11-01,7.76968465335924,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001SA,Monthly,Seasonally Adjusted
1991-12-01,7.73249203495161,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001SA,Monthly,Seasonally Adjusted
1992-01-01,7.658638132807009,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001SA,Monthly,Seasonally Adjusted
1992-02-01,7.65867645704531,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001SA,Monthly,Seasonally Adjusted
1992-03-01,7.61199686315576,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001SA,Monthly,Seasonally Adjusted
1992-04-01,7.77616590135679,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001SA,Monthly,Seasonally Adjusted
1992-05-01,7.6769387852368896,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001SA,Monthly,Seasonally Adjusted
1992-06-01,7.774919999173799,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001SA,Monthly,Seasonally Adjusted
1992-07-01,7.9362686392479596,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001SA,Monthly,Seasonally Adjusted
1992-08-01,7.88100550041442,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001SA,Monthly,Seasonally Adjusted
1992-09-01,7.840929361640481,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001SA,Monthly,Seasonally Adjusted
1992-10-01,7.88022281090325,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001SA,Monthly,Seasonally Adjusted
1992-11-01,7.882517242091921,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001SA,Monthly,Seasonally Adjusted
1992-12-01,7.93119624306484,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001SA,Monthly,Seasonally Adjusted
1993-01-01,7.84760165894857,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001SA,Monthly,Seasonally Adjusted
1993-02-01,7.856142204302701,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001SA,Monthly,Seasonally Adjusted
1993-03-01,7.9045894696342005,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001SA,Monthly,Seasonally Adjusted
1993-04-01,7.9819390692207195,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001SA,Monthly,Seasonally Adjusted
1993-05-01,8.09935048348632,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001SA,Monthly,Seasonally Adjusted
1993-06-01,8.07421911206853,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001SA,Monthly,Seasonally Adjusted
1993-07-01,7.911003796889029,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001SA,Monthly,Seasonally Adjusted
1993-08-01,8.07480308101371,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001SA,Monthly,Seasonally Adjusted
1993-09-01,8.05304282367363,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001SA,Monthly,Seasonally Adjusted
1993-10-01,8.083411209884781,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001SA,Monthly,Seasonally Adjusted
1993-11-01,8.09155964848459,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001SA,Monthly,Seasonally Adjusted
1993-12-01,8.13099050490275,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001SA,Monthly,Seasonally Adjusted
1994-01-01,8.23879439207272,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001SA,Monthly,Seasonally Adjusted
1994-02-01,8.25327247009063,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001SA,Monthly,Seasonally Adjusted
1994-03-01,8.29315450183516,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001SA,Monthly,Seasonally Adjusted
1994-04-01,8.2978582794054,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001SA,Monthly,Seasonally Adjusted
1994-05-01,8.31634392230704,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001SA,Monthly,Seasonally Adjusted
1994-06-01,8.26563249984106,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001SA,Monthly,Seasonally Adjusted
1994-07-01,8.48582468137693,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001SA,Monthly,Seasonally Adjusted
1994-08-01,8.26789987893692,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001SA,Monthly,Seasonally Adjusted
1994-09-01,8.47825380245019,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001SA,Monthly,Seasonally Adjusted
1994-10-01,8.37990027264049,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001SA,Monthly,Seasonally Adjusted
1994-11-01,8.39837085938278,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001SA,Monthly,Seasonally Adjusted
1994-12-01,8.439265382794959,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001SA,Monthly,Seasonally Adjusted
1995-01-01,8.428715099558719,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001SA,Monthly,Seasonally Adjusted
1995-02-01,8.44479247337386,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001SA,Monthly,Seasonally Adjusted
1995-03-01,8.48505157129584,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001SA,Monthly,Seasonally Adjusted
1995-04-01,8.31372382717608,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001SA,Monthly,Seasonally Adjusted
1995-05-01,8.327220391263419,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001SA,Monthly,Seasonally Adjusted
1995-06-01,8.354468582448009,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001SA,Monthly,Seasonally Adjusted
1995-07-01,7.65819254205428,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001SA,Monthly,Seasonally Adjusted
1995-08-01,7.77129295821283,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001SA,Monthly,Seasonally Adjusted
1995-09-01,8.51249686185873,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001SA,Monthly,Seasonally Adjusted
1995-10-01,8.47138978910433,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001SA,Monthly,Seasonally Adjusted
1995-11-01,8.49892655502744,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001SA,Monthly,Seasonally Adjusted
1995-12-01,8.54379707101426,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001SA,Monthly,Seasonally Adjusted
1996-01-01,8.629434537593749,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001SA,Monthly,Seasonally Adjusted
1996-02-01,8.63405089751331,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001SA,Monthly,Seasonally Adjusted
1996-03-01,8.56739740572047,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001SA,Monthly,Seasonally Adjusted
1996-04-01,8.73042362314553,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001SA,Monthly,Seasonally Adjusted
1996-05-01,8.63571717456018,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001SA,Monthly,Seasonally Adjusted
1996-06-01,8.7451204842289,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001SA,Monthly,Seasonally Adjusted
1996-07-01,8.74390366609172,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001SA,Monthly,Seasonally Adjusted
1996-08-01,8.66917441960841,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001SA,Monthly,Seasonally Adjusted
1996-09-01,8.75168488703168,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001SA,Monthly,Seasonally Adjusted
1996-10-01,8.86091332637189,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001SA,Monthly,Seasonally Adjusted
1996-11-01,8.8904198086416,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001SA,Monthly,Seasonally Adjusted
1996-12-01,8.83784795833652,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001SA,Monthly,Seasonally Adjusted
1997-01-01,8.83896051639239,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001SA,Monthly,Seasonally Adjusted
1997-02-01,8.83266004309353,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001SA,Monthly,Seasonally Adjusted
1997-03-01,8.86091469761156,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001SA,Monthly,Seasonally Adjusted
1997-04-01,8.82958148391516,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001SA,Monthly,Seasonally Adjusted
1997-05-01,8.937754295715491,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001SA,Monthly,Seasonally Adjusted
1997-06-01,8.93979474983204,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001SA,Monthly,Seasonally Adjusted
1997-07-01,9.13600994688117,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001SA,Monthly,Seasonally Adjusted
1997-08-01,9.17186666016601,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001SA,Monthly,Seasonally Adjusted
1997-09-01,8.89530802492103,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001SA,Monthly,Seasonally Adjusted
1997-10-01,8.739183523404321,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001SA,Monthly,Seasonally Adjusted
1997-11-01,8.88244391720777,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001SA,Monthly,Seasonally Adjusted
1997-12-01,8.81585824639697,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001SA,Monthly,Seasonally Adjusted
1998-01-01,8.962309129685789,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001SA,Monthly,Seasonally Adjusted
1998-02-01,8.93581588748343,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001SA,Monthly,Seasonally Adjusted
1998-03-01,8.95836244943294,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001SA,Monthly,Seasonally Adjusted
1998-04-01,8.9177639473942,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001SA,Monthly,Seasonally Adjusted
1998-05-01,9.036297738892161,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001SA,Monthly,Seasonally Adjusted
1998-06-01,9.03475372344409,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001SA,Monthly,Seasonally Adjusted
1998-07-01,9.04556738105328,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001SA,Monthly,Seasonally Adjusted
1998-08-01,8.9699751704154,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001SA,Monthly,Seasonally Adjusted
1998-09-01,9.04052747535102,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001SA,Monthly,Seasonally Adjusted
1998-10-01,9.01155859467794,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001SA,Monthly,Seasonally Adjusted
1998-11-01,9.07471631924206,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001SA,Monthly,Seasonally Adjusted
1998-12-01,9.19646442407841,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001SA,Monthly,Seasonally Adjusted
1999-01-01,9.17711814525897,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001SA,Monthly,Seasonally Adjusted
1999-02-01,9.34412837009208,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001SA,Monthly,Seasonally Adjusted
1999-03-01,9.55426218709986,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001SA,Monthly,Seasonally Adjusted
1999-04-01,9.399787286454421,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001SA,Monthly,Seasonally Adjusted
1999-05-01,9.32932359771199,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001SA,Monthly,Seasonally Adjusted
1999-06-01,9.43943307447798,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001SA,Monthly,Seasonally Adjusted
1999-07-01,9.56682008497884,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001SA,Monthly,Seasonally Adjusted
1999-08-01,9.6711094867189,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001SA,Monthly,Seasonally Adjusted
1999-09-01,9.473317793140462,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001SA,Monthly,Seasonally Adjusted
1999-10-01,9.689755208282731,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001SA,Monthly,Seasonally Adjusted
1999-11-01,9.869587166641212,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001SA,Monthly,Seasonally Adjusted
1999-12-01,9.868973701151141,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001SA,Monthly,Seasonally Adjusted
2000-01-01,9.785972343792679,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001SA,Monthly,Seasonally Adjusted
2000-02-01,9.74806532059445,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001SA,Monthly,Seasonally Adjusted
2000-03-01,9.854272458868481,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001SA,Monthly,Seasonally Adjusted
2000-04-01,9.88068580028348,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001SA,Monthly,Seasonally Adjusted
2000-05-01,10.031948930584,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001SA,Monthly,Seasonally Adjusted
2000-06-01,9.95309726580404,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001SA,Monthly,Seasonally Adjusted
2000-07-01,9.49309902349206,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001SA,Monthly,Seasonally Adjusted
2000-08-01,9.36066752052959,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001SA,Monthly,Seasonally Adjusted
2000-09-01,9.98743931602166,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001SA,Monthly,Seasonally Adjusted
2000-10-01,10.0832139193123,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001SA,Monthly,Seasonally Adjusted
2000-11-01,9.85866278572823,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001SA,Monthly,Seasonally Adjusted
2000-12-01,9.95486880663334,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001SA,Monthly,Seasonally Adjusted
2001-01-01,9.880779357553429,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001SA,Monthly,Seasonally Adjusted
2001-02-01,9.95694484034075,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001SA,Monthly,Seasonally Adjusted
2001-03-01,9.85877609897077,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001SA,Monthly,Seasonally Adjusted
2001-04-01,9.964674766669779,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001SA,Monthly,Seasonally Adjusted
2001-05-01,9.821660116949289,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001SA,Monthly,Seasonally Adjusted
2001-06-01,9.96977311078216,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001SA,Monthly,Seasonally Adjusted
2001-07-01,9.82287498922487,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001SA,Monthly,Seasonally Adjusted
2001-08-01,9.861708839141368,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001SA,Monthly,Seasonally Adjusted
2001-09-01,9.776377623743052,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001SA,Monthly,Seasonally Adjusted
2001-10-01,10.0823743090252,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001SA,Monthly,Seasonally Adjusted
2001-11-01,10.251726857854301,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001SA,Monthly,Seasonally Adjusted
2001-12-01,9.85405677616695,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001SA,Monthly,Seasonally Adjusted
