date,Housing Inventory: Price Increased Count Year-Over-Year,state,msa,city,title,id,frequency,seasonal_adjustment
2020-12-01,100.0,WI,"Madison, WI",Madison,"Housing Inventory: Price Increased Count Year-Over-Year in Madison, WI (CBSA)",PRIINCCOUYY31540,Monthly,Not Seasonally Adjusted
2021-01-01,33.33,WI,"Madison, WI",Madison,"Housing Inventory: Price Increased Count Year-Over-Year in Madison, WI (CBSA)",PRIINCCOUYY31540,Monthly,Not Seasonally Adjusted
2021-02-01,150.0,WI,"Madison, WI",Madison,"Housing Inventory: Price Increased Count Year-Over-Year in Madison, WI (CBSA)",PRIINCCOUYY31540,Monthly,Not Seasonally Adjusted
2021-03-01,-25.0,WI,"Madison, WI",Madison,"Housing Inventory: Price Increased Count Year-Over-Year in Madison, WI (CBSA)",PRIINCCOUYY31540,Monthly,Not Seasonally Adjusted
2021-04-01,-33.33,WI,"Madison, WI",Madison,"Housing Inventory: Price Increased Count Year-Over-Year in Madison, WI (CBSA)",PRIINCCOUYY31540,Monthly,Not Seasonally Adjusted
2021-05-01,100.0,WI,"Madison, WI",Madison,"Housing Inventory: Price Increased Count Year-Over-Year in Madison, WI (CBSA)",PRIINCCOUYY31540,Monthly,Not Seasonally Adjusted
2021-06-01,-60.0,WI,"Madison, WI",Madison,"Housing Inventory: Price Increased Count Year-Over-Year in Madison, WI (CBSA)",PRIINCCOUYY31540,Monthly,Not Seasonally Adjusted
2021-07-01,0.0,WI,"Madison, WI",Madison,"Housing Inventory: Price Increased Count Year-Over-Year in Madison, WI (CBSA)",PRIINCCOUYY31540,Monthly,Not Seasonally Adjusted
2021-08-01,0.0,WI,"Madison, WI",Madison,"Housing Inventory: Price Increased Count Year-Over-Year in Madison, WI (CBSA)",PRIINCCOUYY31540,Monthly,Not Seasonally Adjusted
2021-09-01,-75.0,WI,"Madison, WI",Madison,"Housing Inventory: Price Increased Count Year-Over-Year in Madison, WI (CBSA)",PRIINCCOUYY31540,Monthly,Not Seasonally Adjusted
2021-10-01,-57.14,WI,"Madison, WI",Madison,"Housing Inventory: Price Increased Count Year-Over-Year in Madison, WI (CBSA)",PRIINCCOUYY31540,Monthly,Not Seasonally Adjusted
2021-11-01,0.0,WI,"Madison, WI",Madison,"Housing Inventory: Price Increased Count Year-Over-Year in Madison, WI (CBSA)",PRIINCCOUYY31540,Monthly,Not Seasonally Adjusted
2017-08-01,-100.0,TN,"Morristown, TN",Morristown,"Housing Inventory: Price Increased Count Year-Over-Year in Morristown, TN (CBSA)",PRIINCCOUYY34100,Monthly,Not Seasonally Adjusted
2017-09-01,0.0,TN,"Morristown, TN",Morristown,"Housing Inventory: Price Increased Count Year-Over-Year in Morristown, TN (CBSA)",PRIINCCOUYY34100,Monthly,Not Seasonally Adjusted
2017-10-01,.,TN,"Morristown, TN",Morristown,"Housing Inventory: Price Increased Count Year-Over-Year in Morristown, TN (CBSA)",PRIINCCOUYY34100,Monthly,Not Seasonally Adjusted
2017-11-01,-100.0,TN,"Morristown, TN",Morristown,"Housing Inventory: Price Increased Count Year-Over-Year in Morristown, TN (CBSA)",PRIINCCOUYY34100,Monthly,Not Seasonally Adjusted
2017-12-01,-100.0,TN,"Morristown, TN",Morristown,"Housing Inventory: Price Increased Count Year-Over-Year in Morristown, TN (CBSA)",PRIINCCOUYY34100,Monthly,Not Seasonally Adjusted
2018-01-01,-100.0,TN,"Morristown, TN",Morristown,"Housing Inventory: Price Increased Count Year-Over-Year in Morristown, TN (CBSA)",PRIINCCOUYY34100,Monthly,Not Seasonally Adjusted
2018-02-01,-100.0,TN,"Morristown, TN",Morristown,"Housing Inventory: Price Increased Count Year-Over-Year in Morristown, TN (CBSA)",PRIINCCOUYY34100,Monthly,Not Seasonally Adjusted
2018-03-01,.,TN,"Morristown, TN",Morristown,"Housing Inventory: Price Increased Count Year-Over-Year in Morristown, TN (CBSA)",PRIINCCOUYY34100,Monthly,Not Seasonally Adjusted
2018-04-01,-100.0,TN,"Morristown, TN",Morristown,"Housing Inventory: Price Increased Count Year-Over-Year in Morristown, TN (CBSA)",PRIINCCOUYY34100,Monthly,Not Seasonally Adjusted
2018-05-01,-50.0,TN,"Morristown, TN",Morristown,"Housing Inventory: Price Increased Count Year-Over-Year in Morristown, TN (CBSA)",PRIINCCOUYY34100,Monthly,Not Seasonally Adjusted
2018-06-01,100.0,TN,"Morristown, TN",Morristown,"Housing Inventory: Price Increased Count Year-Over-Year in Morristown, TN (CBSA)",PRIINCCOUYY34100,Monthly,Not Seasonally Adjusted
2018-07-01,0.0,TN,"Morristown, TN",Morristown,"Housing Inventory: Price Increased Count Year-Over-Year in Morristown, TN (CBSA)",PRIINCCOUYY34100,Monthly,Not Seasonally Adjusted
2018-08-01,.,TN,"Morristown, TN",Morristown,"Housing Inventory: Price Increased Count Year-Over-Year in Morristown, TN (CBSA)",PRIINCCOUYY34100,Monthly,Not Seasonally Adjusted
2018-09-01,-100.0,TN,"Morristown, TN",Morristown,"Housing Inventory: Price Increased Count Year-Over-Year in Morristown, TN (CBSA)",PRIINCCOUYY34100,Monthly,Not Seasonally Adjusted
2018-10-01,-100.0,TN,"Morristown, TN",Morristown,"Housing Inventory: Price Increased Count Year-Over-Year in Morristown, TN (CBSA)",PRIINCCOUYY34100,Monthly,Not Seasonally Adjusted
2018-11-01,.,TN,"Morristown, TN",Morristown,"Housing Inventory: Price Increased Count Year-Over-Year in Morristown, TN (CBSA)",PRIINCCOUYY34100,Monthly,Not Seasonally Adjusted
2018-12-01,.,TN,"Morristown, TN",Morristown,"Housing Inventory: Price Increased Count Year-Over-Year in Morristown, TN (CBSA)",PRIINCCOUYY34100,Monthly,Not Seasonally Adjusted
2019-01-01,.,TN,"Morristown, TN",Morristown,"Housing Inventory: Price Increased Count Year-Over-Year in Morristown, TN (CBSA)",PRIINCCOUYY34100,Monthly,Not Seasonally Adjusted
2019-02-01,.,TN,"Morristown, TN",Morristown,"Housing Inventory: Price Increased Count Year-Over-Year in Morristown, TN (CBSA)",PRIINCCOUYY34100,Monthly,Not Seasonally Adjusted
2019-03-01,.,TN,"Morristown, TN",Morristown,"Housing Inventory: Price Increased Count Year-Over-Year in Morristown, TN (CBSA)",PRIINCCOUYY34100,Monthly,Not Seasonally Adjusted
2019-04-01,.,TN,"Morristown, TN",Morristown,"Housing Inventory: Price Increased Count Year-Over-Year in Morristown, TN (CBSA)",PRIINCCOUYY34100,Monthly,Not Seasonally Adjusted
2019-05-01,-100.0,TN,"Morristown, TN",Morristown,"Housing Inventory: Price Increased Count Year-Over-Year in Morristown, TN (CBSA)",PRIINCCOUYY34100,Monthly,Not Seasonally Adjusted
2019-06-01,-50.0,TN,"Morristown, TN",Morristown,"Housing Inventory: Price Increased Count Year-Over-Year in Morristown, TN (CBSA)",PRIINCCOUYY34100,Monthly,Not Seasonally Adjusted
2019-07-01,-100.0,TN,"Morristown, TN",Morristown,"Housing Inventory: Price Increased Count Year-Over-Year in Morristown, TN (CBSA)",PRIINCCOUYY34100,Monthly,Not Seasonally Adjusted
2019-08-01,200.0,TN,"Morristown, TN",Morristown,"Housing Inventory: Price Increased Count Year-Over-Year in Morristown, TN (CBSA)",PRIINCCOUYY34100,Monthly,Not Seasonally Adjusted
2019-09-01,.,TN,"Morristown, TN",Morristown,"Housing Inventory: Price Increased Count Year-Over-Year in Morristown, TN (CBSA)",PRIINCCOUYY34100,Monthly,Not Seasonally Adjusted
2019-10-01,.,TN,"Morristown, TN",Morristown,"Housing Inventory: Price Increased Count Year-Over-Year in Morristown, TN (CBSA)",PRIINCCOUYY34100,Monthly,Not Seasonally Adjusted
2019-11-01,.,TN,"Morristown, TN",Morristown,"Housing Inventory: Price Increased Count Year-Over-Year in Morristown, TN (CBSA)",PRIINCCOUYY34100,Monthly,Not Seasonally Adjusted
2019-12-01,0.0,TN,"Morristown, TN",Morristown,"Housing Inventory: Price Increased Count Year-Over-Year in Morristown, TN (CBSA)",PRIINCCOUYY34100,Monthly,Not Seasonally Adjusted
2020-01-01,.,TN,"Morristown, TN",Morristown,"Housing Inventory: Price Increased Count Year-Over-Year in Morristown, TN (CBSA)",PRIINCCOUYY34100,Monthly,Not Seasonally Adjusted
2020-02-01,-100.0,TN,"Morristown, TN",Morristown,"Housing Inventory: Price Increased Count Year-Over-Year in Morristown, TN (CBSA)",PRIINCCOUYY34100,Monthly,Not Seasonally Adjusted
2020-03-01,-100.0,TN,"Morristown, TN",Morristown,"Housing Inventory: Price Increased Count Year-Over-Year in Morristown, TN (CBSA)",PRIINCCOUYY34100,Monthly,Not Seasonally Adjusted
2020-04-01,-100.0,TN,"Morristown, TN",Morristown,"Housing Inventory: Price Increased Count Year-Over-Year in Morristown, TN (CBSA)",PRIINCCOUYY34100,Monthly,Not Seasonally Adjusted
2020-05-01,.,TN,"Morristown, TN",Morristown,"Housing Inventory: Price Increased Count Year-Over-Year in Morristown, TN (CBSA)",PRIINCCOUYY34100,Monthly,Not Seasonally Adjusted
2020-06-01,-100.0,TN,"Morristown, TN",Morristown,"Housing Inventory: Price Increased Count Year-Over-Year in Morristown, TN (CBSA)",PRIINCCOUYY34100,Monthly,Not Seasonally Adjusted
2020-07-01,.,TN,"Morristown, TN",Morristown,"Housing Inventory: Price Increased Count Year-Over-Year in Morristown, TN (CBSA)",PRIINCCOUYY34100,Monthly,Not Seasonally Adjusted
2020-08-01,-100.0,TN,"Morristown, TN",Morristown,"Housing Inventory: Price Increased Count Year-Over-Year in Morristown, TN (CBSA)",PRIINCCOUYY34100,Monthly,Not Seasonally Adjusted
2020-09-01,20.0,TN,"Morristown, TN",Morristown,"Housing Inventory: Price Increased Count Year-Over-Year in Morristown, TN (CBSA)",PRIINCCOUYY34100,Monthly,Not Seasonally Adjusted
2020-10-01,0.0,TN,"Morristown, TN",Morristown,"Housing Inventory: Price Increased Count Year-Over-Year in Morristown, TN (CBSA)",PRIINCCOUYY34100,Monthly,Not Seasonally Adjusted
2020-11-01,300.0,TN,"Morristown, TN",Morristown,"Housing Inventory: Price Increased Count Year-Over-Year in Morristown, TN (CBSA)",PRIINCCOUYY34100,Monthly,Not Seasonally Adjusted
2020-12-01,-100.0,TN,"Morristown, TN",Morristown,"Housing Inventory: Price Increased Count Year-Over-Year in Morristown, TN (CBSA)",PRIINCCOUYY34100,Monthly,Not Seasonally Adjusted
2021-01-01,.,TN,"Morristown, TN",Morristown,"Housing Inventory: Price Increased Count Year-Over-Year in Morristown, TN (CBSA)",PRIINCCOUYY34100,Monthly,Not Seasonally Adjusted
2021-02-01,.,TN,"Morristown, TN",Morristown,"Housing Inventory: Price Increased Count Year-Over-Year in Morristown, TN (CBSA)",PRIINCCOUYY34100,Monthly,Not Seasonally Adjusted
2021-03-01,.,TN,"Morristown, TN",Morristown,"Housing Inventory: Price Increased Count Year-Over-Year in Morristown, TN (CBSA)",PRIINCCOUYY34100,Monthly,Not Seasonally Adjusted
2021-04-01,.,TN,"Morristown, TN",Morristown,"Housing Inventory: Price Increased Count Year-Over-Year in Morristown, TN (CBSA)",PRIINCCOUYY34100,Monthly,Not Seasonally Adjusted
2021-05-01,0.0,TN,"Morristown, TN",Morristown,"Housing Inventory: Price Increased Count Year-Over-Year in Morristown, TN (CBSA)",PRIINCCOUYY34100,Monthly,Not Seasonally Adjusted
2021-06-01,.,TN,"Morristown, TN",Morristown,"Housing Inventory: Price Increased Count Year-Over-Year in Morristown, TN (CBSA)",PRIINCCOUYY34100,Monthly,Not Seasonally Adjusted
2021-07-01,-80.0,TN,"Morristown, TN",Morristown,"Housing Inventory: Price Increased Count Year-Over-Year in Morristown, TN (CBSA)",PRIINCCOUYY34100,Monthly,Not Seasonally Adjusted
2021-08-01,.,TN,"Morristown, TN",Morristown,"Housing Inventory: Price Increased Count Year-Over-Year in Morristown, TN (CBSA)",PRIINCCOUYY34100,Monthly,Not Seasonally Adjusted
2021-09-01,-83.33,TN,"Morristown, TN",Morristown,"Housing Inventory: Price Increased Count Year-Over-Year in Morristown, TN (CBSA)",PRIINCCOUYY34100,Monthly,Not Seasonally Adjusted
2021-10-01,0.0,TN,"Morristown, TN",Morristown,"Housing Inventory: Price Increased Count Year-Over-Year in Morristown, TN (CBSA)",PRIINCCOUYY34100,Monthly,Not Seasonally Adjusted
2021-11-01,-100.0,TN,"Morristown, TN",Morristown,"Housing Inventory: Price Increased Count Year-Over-Year in Morristown, TN (CBSA)",PRIINCCOUYY34100,Monthly,Not Seasonally Adjusted
2017-07-01,11.11,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Price Increased Count Year-Over-Year in New Orleans-Metairie, LA (CBSA)",PRIINCCOUYY35380,Monthly,Not Seasonally Adjusted
2017-08-01,-9.09,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Price Increased Count Year-Over-Year in New Orleans-Metairie, LA (CBSA)",PRIINCCOUYY35380,Monthly,Not Seasonally Adjusted
2017-09-01,37.5,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Price Increased Count Year-Over-Year in New Orleans-Metairie, LA (CBSA)",PRIINCCOUYY35380,Monthly,Not Seasonally Adjusted
2017-10-01,37.5,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Price Increased Count Year-Over-Year in New Orleans-Metairie, LA (CBSA)",PRIINCCOUYY35380,Monthly,Not Seasonally Adjusted
2017-11-01,66.67,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Price Increased Count Year-Over-Year in New Orleans-Metairie, LA (CBSA)",PRIINCCOUYY35380,Monthly,Not Seasonally Adjusted
2017-12-01,33.33,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Price Increased Count Year-Over-Year in New Orleans-Metairie, LA (CBSA)",PRIINCCOUYY35380,Monthly,Not Seasonally Adjusted
2018-01-01,0.0,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Price Increased Count Year-Over-Year in New Orleans-Metairie, LA (CBSA)",PRIINCCOUYY35380,Monthly,Not Seasonally Adjusted
2018-02-01,22.22,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Price Increased Count Year-Over-Year in New Orleans-Metairie, LA (CBSA)",PRIINCCOUYY35380,Monthly,Not Seasonally Adjusted
2018-03-01,18.18,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Price Increased Count Year-Over-Year in New Orleans-Metairie, LA (CBSA)",PRIINCCOUYY35380,Monthly,Not Seasonally Adjusted
2018-04-01,30.77,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Price Increased Count Year-Over-Year in New Orleans-Metairie, LA (CBSA)",PRIINCCOUYY35380,Monthly,Not Seasonally Adjusted
2018-05-01,-14.29,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Price Increased Count Year-Over-Year in New Orleans-Metairie, LA (CBSA)",PRIINCCOUYY35380,Monthly,Not Seasonally Adjusted
2018-06-01,-60.0,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Price Increased Count Year-Over-Year in New Orleans-Metairie, LA (CBSA)",PRIINCCOUYY35380,Monthly,Not Seasonally Adjusted
2018-07-01,10.0,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Price Increased Count Year-Over-Year in New Orleans-Metairie, LA (CBSA)",PRIINCCOUYY35380,Monthly,Not Seasonally Adjusted
2018-08-01,50.0,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Price Increased Count Year-Over-Year in New Orleans-Metairie, LA (CBSA)",PRIINCCOUYY35380,Monthly,Not Seasonally Adjusted
2018-09-01,0.0,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Price Increased Count Year-Over-Year in New Orleans-Metairie, LA (CBSA)",PRIINCCOUYY35380,Monthly,Not Seasonally Adjusted
2018-10-01,-36.36,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Price Increased Count Year-Over-Year in New Orleans-Metairie, LA (CBSA)",PRIINCCOUYY35380,Monthly,Not Seasonally Adjusted
2018-11-01,-30.0,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Price Increased Count Year-Over-Year in New Orleans-Metairie, LA (CBSA)",PRIINCCOUYY35380,Monthly,Not Seasonally Adjusted
2018-12-01,-12.5,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Price Increased Count Year-Over-Year in New Orleans-Metairie, LA (CBSA)",PRIINCCOUYY35380,Monthly,Not Seasonally Adjusted
2019-01-01,-27.27,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Price Increased Count Year-Over-Year in New Orleans-Metairie, LA (CBSA)",PRIINCCOUYY35380,Monthly,Not Seasonally Adjusted
2019-02-01,18.18,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Price Increased Count Year-Over-Year in New Orleans-Metairie, LA (CBSA)",PRIINCCOUYY35380,Monthly,Not Seasonally Adjusted
2019-03-01,0.0,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Price Increased Count Year-Over-Year in New Orleans-Metairie, LA (CBSA)",PRIINCCOUYY35380,Monthly,Not Seasonally Adjusted
2019-04-01,-47.06,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Price Increased Count Year-Over-Year in New Orleans-Metairie, LA (CBSA)",PRIINCCOUYY35380,Monthly,Not Seasonally Adjusted
2019-05-01,-33.33,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Price Increased Count Year-Over-Year in New Orleans-Metairie, LA (CBSA)",PRIINCCOUYY35380,Monthly,Not Seasonally Adjusted
2019-06-01,33.33,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Price Increased Count Year-Over-Year in New Orleans-Metairie, LA (CBSA)",PRIINCCOUYY35380,Monthly,Not Seasonally Adjusted
2019-07-01,-27.27,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Price Increased Count Year-Over-Year in New Orleans-Metairie, LA (CBSA)",PRIINCCOUYY35380,Monthly,Not Seasonally Adjusted
2019-08-01,106.67,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Price Increased Count Year-Over-Year in New Orleans-Metairie, LA (CBSA)",PRIINCCOUYY35380,Monthly,Not Seasonally Adjusted
2019-09-01,381.82,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Price Increased Count Year-Over-Year in New Orleans-Metairie, LA (CBSA)",PRIINCCOUYY35380,Monthly,Not Seasonally Adjusted
2019-10-01,57.14,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Price Increased Count Year-Over-Year in New Orleans-Metairie, LA (CBSA)",PRIINCCOUYY35380,Monthly,Not Seasonally Adjusted
2019-11-01,14.29,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Price Increased Count Year-Over-Year in New Orleans-Metairie, LA (CBSA)",PRIINCCOUYY35380,Monthly,Not Seasonally Adjusted
2019-12-01,28.57,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Price Increased Count Year-Over-Year in New Orleans-Metairie, LA (CBSA)",PRIINCCOUYY35380,Monthly,Not Seasonally Adjusted
2020-01-01,12.5,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Price Increased Count Year-Over-Year in New Orleans-Metairie, LA (CBSA)",PRIINCCOUYY35380,Monthly,Not Seasonally Adjusted
2020-02-01,-30.77,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Price Increased Count Year-Over-Year in New Orleans-Metairie, LA (CBSA)",PRIINCCOUYY35380,Monthly,Not Seasonally Adjusted
2020-03-01,153.85,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Price Increased Count Year-Over-Year in New Orleans-Metairie, LA (CBSA)",PRIINCCOUYY35380,Monthly,Not Seasonally Adjusted
2020-04-01,0.0,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Price Increased Count Year-Over-Year in New Orleans-Metairie, LA (CBSA)",PRIINCCOUYY35380,Monthly,Not Seasonally Adjusted
2020-05-01,25.0,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Price Increased Count Year-Over-Year in New Orleans-Metairie, LA (CBSA)",PRIINCCOUYY35380,Monthly,Not Seasonally Adjusted
2020-06-01,-12.5,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Price Increased Count Year-Over-Year in New Orleans-Metairie, LA (CBSA)",PRIINCCOUYY35380,Monthly,Not Seasonally Adjusted
2020-07-01,212.5,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Price Increased Count Year-Over-Year in New Orleans-Metairie, LA (CBSA)",PRIINCCOUYY35380,Monthly,Not Seasonally Adjusted
2020-08-01,-16.13,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Price Increased Count Year-Over-Year in New Orleans-Metairie, LA (CBSA)",PRIINCCOUYY35380,Monthly,Not Seasonally Adjusted
2020-09-01,-67.92,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Price Increased Count Year-Over-Year in New Orleans-Metairie, LA (CBSA)",PRIINCCOUYY35380,Monthly,Not Seasonally Adjusted
2020-10-01,18.18,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Price Increased Count Year-Over-Year in New Orleans-Metairie, LA (CBSA)",PRIINCCOUYY35380,Monthly,Not Seasonally Adjusted
2020-11-01,-37.5,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Price Increased Count Year-Over-Year in New Orleans-Metairie, LA (CBSA)",PRIINCCOUYY35380,Monthly,Not Seasonally Adjusted
2020-12-01,-22.22,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Price Increased Count Year-Over-Year in New Orleans-Metairie, LA (CBSA)",PRIINCCOUYY35380,Monthly,Not Seasonally Adjusted
2021-01-01,-22.22,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Price Increased Count Year-Over-Year in New Orleans-Metairie, LA (CBSA)",PRIINCCOUYY35380,Monthly,Not Seasonally Adjusted
2021-02-01,-33.33,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Price Increased Count Year-Over-Year in New Orleans-Metairie, LA (CBSA)",PRIINCCOUYY35380,Monthly,Not Seasonally Adjusted
2021-03-01,-63.64,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Price Increased Count Year-Over-Year in New Orleans-Metairie, LA (CBSA)",PRIINCCOUYY35380,Monthly,Not Seasonally Adjusted
2021-04-01,11.11,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Price Increased Count Year-Over-Year in New Orleans-Metairie, LA (CBSA)",PRIINCCOUYY35380,Monthly,Not Seasonally Adjusted
2021-05-01,-10.0,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Price Increased Count Year-Over-Year in New Orleans-Metairie, LA (CBSA)",PRIINCCOUYY35380,Monthly,Not Seasonally Adjusted
2021-06-01,28.57,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Price Increased Count Year-Over-Year in New Orleans-Metairie, LA (CBSA)",PRIINCCOUYY35380,Monthly,Not Seasonally Adjusted
2021-07-01,-72.0,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Price Increased Count Year-Over-Year in New Orleans-Metairie, LA (CBSA)",PRIINCCOUYY35380,Monthly,Not Seasonally Adjusted
2021-08-01,-76.92,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Price Increased Count Year-Over-Year in New Orleans-Metairie, LA (CBSA)",PRIINCCOUYY35380,Monthly,Not Seasonally Adjusted
2021-09-01,-58.82,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Price Increased Count Year-Over-Year in New Orleans-Metairie, LA (CBSA)",PRIINCCOUYY35380,Monthly,Not Seasonally Adjusted
2021-10-01,-46.15,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Price Increased Count Year-Over-Year in New Orleans-Metairie, LA (CBSA)",PRIINCCOUYY35380,Monthly,Not Seasonally Adjusted
2021-11-01,80.0,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Price Increased Count Year-Over-Year in New Orleans-Metairie, LA (CBSA)",PRIINCCOUYY35380,Monthly,Not Seasonally Adjusted
2017-07-01,16.75,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Price Increased Count Year-Over-Year in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",PRIINCCOUYY35620,Monthly,Not Seasonally Adjusted
2017-08-01,49.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Price Increased Count Year-Over-Year in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",PRIINCCOUYY35620,Monthly,Not Seasonally Adjusted
2017-09-01,6.0,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Price Increased Count Year-Over-Year in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",PRIINCCOUYY35620,Monthly,Not Seasonally Adjusted
2017-10-01,-1.56,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Price Increased Count Year-Over-Year in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",PRIINCCOUYY35620,Monthly,Not Seasonally Adjusted
2017-11-01,10.83,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Price Increased Count Year-Over-Year in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",PRIINCCOUYY35620,Monthly,Not Seasonally Adjusted
2017-12-01,-16.37,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Price Increased Count Year-Over-Year in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",PRIINCCOUYY35620,Monthly,Not Seasonally Adjusted
2018-01-01,-7.23,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Price Increased Count Year-Over-Year in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",PRIINCCOUYY35620,Monthly,Not Seasonally Adjusted
2018-02-01,-9.09,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Price Increased Count Year-Over-Year in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",PRIINCCOUYY35620,Monthly,Not Seasonally Adjusted
2018-03-01,-3.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Price Increased Count Year-Over-Year in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",PRIINCCOUYY35620,Monthly,Not Seasonally Adjusted
2018-04-01,-4.41,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Price Increased Count Year-Over-Year in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",PRIINCCOUYY35620,Monthly,Not Seasonally Adjusted
2018-05-01,-13.67,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Price Increased Count Year-Over-Year in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",PRIINCCOUYY35620,Monthly,Not Seasonally Adjusted
2018-06-01,-8.47,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Price Increased Count Year-Over-Year in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",PRIINCCOUYY35620,Monthly,Not Seasonally Adjusted
2018-07-01,-12.61,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Price Increased Count Year-Over-Year in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",PRIINCCOUYY35620,Monthly,Not Seasonally Adjusted
2018-08-01,-19.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Price Increased Count Year-Over-Year in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",PRIINCCOUYY35620,Monthly,Not Seasonally Adjusted
