date,All Employees: Government: State Government,state,msa,city,title,id,frequency,seasonal_adjustment
2000-05-01,22.3074628120309,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: State Government in Albuquerque, NM (MSA)",SMU35107409092000001SA,Monthly,Seasonally Adjusted
2000-06-01,21.8133616506105,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: State Government in Albuquerque, NM (MSA)",SMU35107409092000001SA,Monthly,Seasonally Adjusted
2000-07-01,22.779223723725902,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: State Government in Albuquerque, NM (MSA)",SMU35107409092000001SA,Monthly,Seasonally Adjusted
2000-08-01,22.4392693747272,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: State Government in Albuquerque, NM (MSA)",SMU35107409092000001SA,Monthly,Seasonally Adjusted
2000-09-01,22.5935285829557,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: State Government in Albuquerque, NM (MSA)",SMU35107409092000001SA,Monthly,Seasonally Adjusted
2000-10-01,22.500679807053498,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: State Government in Albuquerque, NM (MSA)",SMU35107409092000001SA,Monthly,Seasonally Adjusted
2000-11-01,22.372589111523105,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: State Government in Albuquerque, NM (MSA)",SMU35107409092000001SA,Monthly,Seasonally Adjusted
2000-12-01,22.391323023942,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: State Government in Albuquerque, NM (MSA)",SMU35107409092000001SA,Monthly,Seasonally Adjusted
2001-01-01,22.2028040443117,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: State Government in Albuquerque, NM (MSA)",SMU35107409092000001SA,Monthly,Seasonally Adjusted
2001-02-01,22.4322474101551,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: State Government in Albuquerque, NM (MSA)",SMU35107409092000001SA,Monthly,Seasonally Adjusted
2001-03-01,22.339227229549497,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: State Government in Albuquerque, NM (MSA)",SMU35107409092000001SA,Monthly,Seasonally Adjusted
2001-04-01,22.275558268551197,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: State Government in Albuquerque, NM (MSA)",SMU35107409092000001SA,Monthly,Seasonally Adjusted
2001-05-01,22.434801212348102,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: State Government in Albuquerque, NM (MSA)",SMU35107409092000001SA,Monthly,Seasonally Adjusted
2001-06-01,22.438476594848698,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: State Government in Albuquerque, NM (MSA)",SMU35107409092000001SA,Monthly,Seasonally Adjusted
2001-07-01,22.573175820156003,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: State Government in Albuquerque, NM (MSA)",SMU35107409092000001SA,Monthly,Seasonally Adjusted
2001-08-01,22.5911762297885,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: State Government in Albuquerque, NM (MSA)",SMU35107409092000001SA,Monthly,Seasonally Adjusted
2001-09-01,22.6247734976339,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: State Government in Albuquerque, NM (MSA)",SMU35107409092000001SA,Monthly,Seasonally Adjusted
2001-10-01,22.5033243293964,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: State Government in Albuquerque, NM (MSA)",SMU35107409092000001SA,Monthly,Seasonally Adjusted
2001-11-01,22.5898733598636,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: State Government in Albuquerque, NM (MSA)",SMU35107409092000001SA,Monthly,Seasonally Adjusted
2001-12-01,22.810121431277498,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: State Government in Albuquerque, NM (MSA)",SMU35107409092000001SA,Monthly,Seasonally Adjusted
2002-01-01,22.9112155882464,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: State Government in Albuquerque, NM (MSA)",SMU35107409092000001SA,Monthly,Seasonally Adjusted
2002-02-01,22.874673140847996,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: State Government in Albuquerque, NM (MSA)",SMU35107409092000001SA,Monthly,Seasonally Adjusted
2002-03-01,22.816969960076605,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: State Government in Albuquerque, NM (MSA)",SMU35107409092000001SA,Monthly,Seasonally Adjusted
2002-04-01,22.9081909660124,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: State Government in Albuquerque, NM (MSA)",SMU35107409092000001SA,Monthly,Seasonally Adjusted
2002-05-01,22.844279883538103,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: State Government in Albuquerque, NM (MSA)",SMU35107409092000001SA,Monthly,Seasonally Adjusted
