date,Housing Inventory: Pending Listing Count Year-Over-Year,state,msa,city,title,id,frequency,seasonal_adjustment
2018-08-01,-5.45,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Pending Listing Count Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",PENLISCOUYY13140,Monthly,Not Seasonally Adjusted
2018-09-01,-16.46,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Pending Listing Count Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",PENLISCOUYY13140,Monthly,Not Seasonally Adjusted
2018-10-01,-14.06,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Pending Listing Count Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",PENLISCOUYY13140,Monthly,Not Seasonally Adjusted
2018-11-01,-32.03,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Pending Listing Count Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",PENLISCOUYY13140,Monthly,Not Seasonally Adjusted
2018-12-01,-27.21,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Pending Listing Count Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",PENLISCOUYY13140,Monthly,Not Seasonally Adjusted
2019-01-01,-7.83,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Pending Listing Count Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",PENLISCOUYY13140,Monthly,Not Seasonally Adjusted
2019-02-01,6.14,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Pending Listing Count Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",PENLISCOUYY13140,Monthly,Not Seasonally Adjusted
2019-03-01,14.29,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Pending Listing Count Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",PENLISCOUYY13140,Monthly,Not Seasonally Adjusted
2019-04-01,27.35,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Pending Listing Count Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",PENLISCOUYY13140,Monthly,Not Seasonally Adjusted
2019-05-01,28.7,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Pending Listing Count Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",PENLISCOUYY13140,Monthly,Not Seasonally Adjusted
2019-06-01,-4.69,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Pending Listing Count Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",PENLISCOUYY13140,Monthly,Not Seasonally Adjusted
2019-07-01,-14.86,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Pending Listing Count Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",PENLISCOUYY13140,Monthly,Not Seasonally Adjusted
2019-08-01,-16.67,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Pending Listing Count Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",PENLISCOUYY13140,Monthly,Not Seasonally Adjusted
2019-09-01,-12.12,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Pending Listing Count Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",PENLISCOUYY13140,Monthly,Not Seasonally Adjusted
2019-10-01,7.27,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Pending Listing Count Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",PENLISCOUYY13140,Monthly,Not Seasonally Adjusted
2019-11-01,16.35,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Pending Listing Count Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",PENLISCOUYY13140,Monthly,Not Seasonally Adjusted
2019-12-01,29.29,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Pending Listing Count Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",PENLISCOUYY13140,Monthly,Not Seasonally Adjusted
2020-01-01,3.77,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Pending Listing Count Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",PENLISCOUYY13140,Monthly,Not Seasonally Adjusted
2020-02-01,14.05,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Pending Listing Count Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",PENLISCOUYY13140,Monthly,Not Seasonally Adjusted
2020-03-01,10.29,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Pending Listing Count Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",PENLISCOUYY13140,Monthly,Not Seasonally Adjusted
2020-04-01,-12.75,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Pending Listing Count Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",PENLISCOUYY13140,Monthly,Not Seasonally Adjusted
2020-05-01,25.18,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Pending Listing Count Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",PENLISCOUYY13140,Monthly,Not Seasonally Adjusted
2020-06-01,63.93,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Pending Listing Count Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",PENLISCOUYY13140,Monthly,Not Seasonally Adjusted
2020-07-01,61.11,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Pending Listing Count Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",PENLISCOUYY13140,Monthly,Not Seasonally Adjusted
2020-08-01,46.92,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Pending Listing Count Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",PENLISCOUYY13140,Monthly,Not Seasonally Adjusted
2020-09-01,56.9,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Pending Listing Count Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",PENLISCOUYY13140,Monthly,Not Seasonally Adjusted
2020-10-01,56.78,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Pending Listing Count Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",PENLISCOUYY13140,Monthly,Not Seasonally Adjusted
2020-11-01,47.11,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Pending Listing Count Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",PENLISCOUYY13140,Monthly,Not Seasonally Adjusted
2020-12-01,45.31,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Pending Listing Count Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",PENLISCOUYY13140,Monthly,Not Seasonally Adjusted
2021-01-01,50.91,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Pending Listing Count Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",PENLISCOUYY13140,Monthly,Not Seasonally Adjusted
2021-02-01,47.1,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Pending Listing Count Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",PENLISCOUYY13140,Monthly,Not Seasonally Adjusted
2021-03-01,48.0,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Pending Listing Count Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",PENLISCOUYY13140,Monthly,Not Seasonally Adjusted
2021-04-01,100.0,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Pending Listing Count Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",PENLISCOUYY13140,Monthly,Not Seasonally Adjusted
2021-05-01,54.6,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Pending Listing Count Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",PENLISCOUYY13140,Monthly,Not Seasonally Adjusted
2021-06-01,26.5,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Pending Listing Count Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",PENLISCOUYY13140,Monthly,Not Seasonally Adjusted
2021-07-01,12.81,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Pending Listing Count Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",PENLISCOUYY13140,Monthly,Not Seasonally Adjusted
2021-08-01,26.18,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Pending Listing Count Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",PENLISCOUYY13140,Monthly,Not Seasonally Adjusted
2021-09-01,36.81,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Pending Listing Count Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",PENLISCOUYY13140,Monthly,Not Seasonally Adjusted
2021-10-01,23.78,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Pending Listing Count Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",PENLISCOUYY13140,Monthly,Not Seasonally Adjusted
2021-11-01,21.35,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Pending Listing Count Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",PENLISCOUYY13140,Monthly,Not Seasonally Adjusted
2017-07-01,9.26,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Pending Listing Count Year-Over-Year in Birmingham-Hoover, AL (CBSA)",PENLISCOUYY13820,Monthly,Not Seasonally Adjusted
2017-08-01,1.45,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Pending Listing Count Year-Over-Year in Birmingham-Hoover, AL (CBSA)",PENLISCOUYY13820,Monthly,Not Seasonally Adjusted
2017-09-01,4.27,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Pending Listing Count Year-Over-Year in Birmingham-Hoover, AL (CBSA)",PENLISCOUYY13820,Monthly,Not Seasonally Adjusted
2017-10-01,8.15,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Pending Listing Count Year-Over-Year in Birmingham-Hoover, AL (CBSA)",PENLISCOUYY13820,Monthly,Not Seasonally Adjusted
2017-11-01,23.85,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Pending Listing Count Year-Over-Year in Birmingham-Hoover, AL (CBSA)",PENLISCOUYY13820,Monthly,Not Seasonally Adjusted
2017-12-01,12.04,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Pending Listing Count Year-Over-Year in Birmingham-Hoover, AL (CBSA)",PENLISCOUYY13820,Monthly,Not Seasonally Adjusted
2018-01-01,14.01,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Pending Listing Count Year-Over-Year in Birmingham-Hoover, AL (CBSA)",PENLISCOUYY13820,Monthly,Not Seasonally Adjusted
2018-02-01,9.85,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Pending Listing Count Year-Over-Year in Birmingham-Hoover, AL (CBSA)",PENLISCOUYY13820,Monthly,Not Seasonally Adjusted
2018-03-01,17.16,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Pending Listing Count Year-Over-Year in Birmingham-Hoover, AL (CBSA)",PENLISCOUYY13820,Monthly,Not Seasonally Adjusted
2018-04-01,11.67,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Pending Listing Count Year-Over-Year in Birmingham-Hoover, AL (CBSA)",PENLISCOUYY13820,Monthly,Not Seasonally Adjusted
2018-05-01,7.71,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Pending Listing Count Year-Over-Year in Birmingham-Hoover, AL (CBSA)",PENLISCOUYY13820,Monthly,Not Seasonally Adjusted
2018-06-01,2.65,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Pending Listing Count Year-Over-Year in Birmingham-Hoover, AL (CBSA)",PENLISCOUYY13820,Monthly,Not Seasonally Adjusted
2018-07-01,2.05,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Pending Listing Count Year-Over-Year in Birmingham-Hoover, AL (CBSA)",PENLISCOUYY13820,Monthly,Not Seasonally Adjusted
2018-08-01,5.49,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Pending Listing Count Year-Over-Year in Birmingham-Hoover, AL (CBSA)",PENLISCOUYY13820,Monthly,Not Seasonally Adjusted
2018-09-01,-0.08,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Pending Listing Count Year-Over-Year in Birmingham-Hoover, AL (CBSA)",PENLISCOUYY13820,Monthly,Not Seasonally Adjusted
2018-10-01,-2.46,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Pending Listing Count Year-Over-Year in Birmingham-Hoover, AL (CBSA)",PENLISCOUYY13820,Monthly,Not Seasonally Adjusted
2018-11-01,-8.87,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Pending Listing Count Year-Over-Year in Birmingham-Hoover, AL (CBSA)",PENLISCOUYY13820,Monthly,Not Seasonally Adjusted
2018-12-01,-2.82,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Pending Listing Count Year-Over-Year in Birmingham-Hoover, AL (CBSA)",PENLISCOUYY13820,Monthly,Not Seasonally Adjusted
2019-01-01,-0.34,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Pending Listing Count Year-Over-Year in Birmingham-Hoover, AL (CBSA)",PENLISCOUYY13820,Monthly,Not Seasonally Adjusted
2019-02-01,2.93,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Pending Listing Count Year-Over-Year in Birmingham-Hoover, AL (CBSA)",PENLISCOUYY13820,Monthly,Not Seasonally Adjusted
2019-03-01,-2.45,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Pending Listing Count Year-Over-Year in Birmingham-Hoover, AL (CBSA)",PENLISCOUYY13820,Monthly,Not Seasonally Adjusted
2019-04-01,-4.28,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Pending Listing Count Year-Over-Year in Birmingham-Hoover, AL (CBSA)",PENLISCOUYY13820,Monthly,Not Seasonally Adjusted
2019-05-01,3.05,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Pending Listing Count Year-Over-Year in Birmingham-Hoover, AL (CBSA)",PENLISCOUYY13820,Monthly,Not Seasonally Adjusted
2019-06-01,-0.38,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Pending Listing Count Year-Over-Year in Birmingham-Hoover, AL (CBSA)",PENLISCOUYY13820,Monthly,Not Seasonally Adjusted
2019-07-01,7.17,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Pending Listing Count Year-Over-Year in Birmingham-Hoover, AL (CBSA)",PENLISCOUYY13820,Monthly,Not Seasonally Adjusted
2019-08-01,11.83,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Pending Listing Count Year-Over-Year in Birmingham-Hoover, AL (CBSA)",PENLISCOUYY13820,Monthly,Not Seasonally Adjusted
2019-09-01,19.16,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Pending Listing Count Year-Over-Year in Birmingham-Hoover, AL (CBSA)",PENLISCOUYY13820,Monthly,Not Seasonally Adjusted
2019-10-01,17.36,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Pending Listing Count Year-Over-Year in Birmingham-Hoover, AL (CBSA)",PENLISCOUYY13820,Monthly,Not Seasonally Adjusted
2019-11-01,17.24,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Pending Listing Count Year-Over-Year in Birmingham-Hoover, AL (CBSA)",PENLISCOUYY13820,Monthly,Not Seasonally Adjusted
2019-12-01,16.42,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Pending Listing Count Year-Over-Year in Birmingham-Hoover, AL (CBSA)",PENLISCOUYY13820,Monthly,Not Seasonally Adjusted
2020-01-01,12.1,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Pending Listing Count Year-Over-Year in Birmingham-Hoover, AL (CBSA)",PENLISCOUYY13820,Monthly,Not Seasonally Adjusted
2020-02-01,10.42,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Pending Listing Count Year-Over-Year in Birmingham-Hoover, AL (CBSA)",PENLISCOUYY13820,Monthly,Not Seasonally Adjusted
2020-03-01,80.45,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Pending Listing Count Year-Over-Year in Birmingham-Hoover, AL (CBSA)",PENLISCOUYY13820,Monthly,Not Seasonally Adjusted
2020-04-01,52.05,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Pending Listing Count Year-Over-Year in Birmingham-Hoover, AL (CBSA)",PENLISCOUYY13820,Monthly,Not Seasonally Adjusted
2020-05-01,54.75,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Pending Listing Count Year-Over-Year in Birmingham-Hoover, AL (CBSA)",PENLISCOUYY13820,Monthly,Not Seasonally Adjusted
2020-06-01,95.39,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Pending Listing Count Year-Over-Year in Birmingham-Hoover, AL (CBSA)",PENLISCOUYY13820,Monthly,Not Seasonally Adjusted
2020-07-01,97.37,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Pending Listing Count Year-Over-Year in Birmingham-Hoover, AL (CBSA)",PENLISCOUYY13820,Monthly,Not Seasonally Adjusted
2020-08-01,104.91,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Pending Listing Count Year-Over-Year in Birmingham-Hoover, AL (CBSA)",PENLISCOUYY13820,Monthly,Not Seasonally Adjusted
2020-09-01,123.16,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Pending Listing Count Year-Over-Year in Birmingham-Hoover, AL (CBSA)",PENLISCOUYY13820,Monthly,Not Seasonally Adjusted
2020-10-01,138.91,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Pending Listing Count Year-Over-Year in Birmingham-Hoover, AL (CBSA)",PENLISCOUYY13820,Monthly,Not Seasonally Adjusted
2020-11-01,127.75,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Pending Listing Count Year-Over-Year in Birmingham-Hoover, AL (CBSA)",PENLISCOUYY13820,Monthly,Not Seasonally Adjusted
2020-12-01,136.18,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Pending Listing Count Year-Over-Year in Birmingham-Hoover, AL (CBSA)",PENLISCOUYY13820,Monthly,Not Seasonally Adjusted
2021-01-01,128.05,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Pending Listing Count Year-Over-Year in Birmingham-Hoover, AL (CBSA)",PENLISCOUYY13820,Monthly,Not Seasonally Adjusted
2021-02-01,21.9,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Pending Listing Count Year-Over-Year in Birmingham-Hoover, AL (CBSA)",PENLISCOUYY13820,Monthly,Not Seasonally Adjusted
2021-03-01,16.14,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Pending Listing Count Year-Over-Year in Birmingham-Hoover, AL (CBSA)",PENLISCOUYY13820,Monthly,Not Seasonally Adjusted
2021-04-01,38.39,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Pending Listing Count Year-Over-Year in Birmingham-Hoover, AL (CBSA)",PENLISCOUYY13820,Monthly,Not Seasonally Adjusted
2021-05-01,26.7,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Pending Listing Count Year-Over-Year in Birmingham-Hoover, AL (CBSA)",PENLISCOUYY13820,Monthly,Not Seasonally Adjusted
2021-06-01,9.17,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Pending Listing Count Year-Over-Year in Birmingham-Hoover, AL (CBSA)",PENLISCOUYY13820,Monthly,Not Seasonally Adjusted
2021-07-01,2.12,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Pending Listing Count Year-Over-Year in Birmingham-Hoover, AL (CBSA)",PENLISCOUYY13820,Monthly,Not Seasonally Adjusted
2021-08-01,1.59,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Pending Listing Count Year-Over-Year in Birmingham-Hoover, AL (CBSA)",PENLISCOUYY13820,Monthly,Not Seasonally Adjusted
2021-09-01,-4.47,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Pending Listing Count Year-Over-Year in Birmingham-Hoover, AL (CBSA)",PENLISCOUYY13820,Monthly,Not Seasonally Adjusted
2021-10-01,-11.64,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Pending Listing Count Year-Over-Year in Birmingham-Hoover, AL (CBSA)",PENLISCOUYY13820,Monthly,Not Seasonally Adjusted
2021-11-01,-5.66,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Pending Listing Count Year-Over-Year in Birmingham-Hoover, AL (CBSA)",PENLISCOUYY13820,Monthly,Not Seasonally Adjusted
2017-07-01,9.39,WV,"Charleston, WV",Charleston,"Housing Inventory: Pending Listing Count Year-Over-Year in Charleston, WV (CBSA)",PENLISCOUYY16620,Monthly,Not Seasonally Adjusted
2017-08-01,-9.45,WV,"Charleston, WV",Charleston,"Housing Inventory: Pending Listing Count Year-Over-Year in Charleston, WV (CBSA)",PENLISCOUYY16620,Monthly,Not Seasonally Adjusted
2017-09-01,-7.99,WV,"Charleston, WV",Charleston,"Housing Inventory: Pending Listing Count Year-Over-Year in Charleston, WV (CBSA)",PENLISCOUYY16620,Monthly,Not Seasonally Adjusted
2017-10-01,-10.91,WV,"Charleston, WV",Charleston,"Housing Inventory: Pending Listing Count Year-Over-Year in Charleston, WV (CBSA)",PENLISCOUYY16620,Monthly,Not Seasonally Adjusted
2017-11-01,-4.24,WV,"Charleston, WV",Charleston,"Housing Inventory: Pending Listing Count Year-Over-Year in Charleston, WV (CBSA)",PENLISCOUYY16620,Monthly,Not Seasonally Adjusted
2017-12-01,2.87,WV,"Charleston, WV",Charleston,"Housing Inventory: Pending Listing Count Year-Over-Year in Charleston, WV (CBSA)",PENLISCOUYY16620,Monthly,Not Seasonally Adjusted
2018-01-01,-1.58,WV,"Charleston, WV",Charleston,"Housing Inventory: Pending Listing Count Year-Over-Year in Charleston, WV (CBSA)",PENLISCOUYY16620,Monthly,Not Seasonally Adjusted
2018-02-01,-9.09,WV,"Charleston, WV",Charleston,"Housing Inventory: Pending Listing Count Year-Over-Year in Charleston, WV (CBSA)",PENLISCOUYY16620,Monthly,Not Seasonally Adjusted
2018-03-01,1.63,WV,"Charleston, WV",Charleston,"Housing Inventory: Pending Listing Count Year-Over-Year in Charleston, WV (CBSA)",PENLISCOUYY16620,Monthly,Not Seasonally Adjusted
2018-04-01,4.3,WV,"Charleston, WV",Charleston,"Housing Inventory: Pending Listing Count Year-Over-Year in Charleston, WV (CBSA)",PENLISCOUYY16620,Monthly,Not Seasonally Adjusted
2018-05-01,9.18,WV,"Charleston, WV",Charleston,"Housing Inventory: Pending Listing Count Year-Over-Year in Charleston, WV (CBSA)",PENLISCOUYY16620,Monthly,Not Seasonally Adjusted
2018-06-01,-3.9,WV,"Charleston, WV",Charleston,"Housing Inventory: Pending Listing Count Year-Over-Year in Charleston, WV (CBSA)",PENLISCOUYY16620,Monthly,Not Seasonally Adjusted
2018-07-01,-9.9,WV,"Charleston, WV",Charleston,"Housing Inventory: Pending Listing Count Year-Over-Year in Charleston, WV (CBSA)",PENLISCOUYY16620,Monthly,Not Seasonally Adjusted
2018-08-01,3.24,WV,"Charleston, WV",Charleston,"Housing Inventory: Pending Listing Count Year-Over-Year in Charleston, WV (CBSA)",PENLISCOUYY16620,Monthly,Not Seasonally Adjusted
2018-09-01,-1.13,WV,"Charleston, WV",Charleston,"Housing Inventory: Pending Listing Count Year-Over-Year in Charleston, WV (CBSA)",PENLISCOUYY16620,Monthly,Not Seasonally Adjusted
2018-10-01,10.61,WV,"Charleston, WV",Charleston,"Housing Inventory: Pending Listing Count Year-Over-Year in Charleston, WV (CBSA)",PENLISCOUYY16620,Monthly,Not Seasonally Adjusted
