date,All Employees: Government: Federal Government,state,msa,city
2018-03-01,109.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2018-04-01,110.0,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2018-05-01,109.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2018-06-01,109.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2018-07-01,110.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2018-08-01,109.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2018-09-01,109.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2018-10-01,109.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2018-11-01,110.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2018-12-01,111.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2019-01-01,108.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2019-02-01,108.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2019-03-01,108.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2019-04-01,108.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2019-05-01,109.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2019-06-01,110.0,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2019-07-01,110.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2019-08-01,110.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2019-09-01,110.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2019-10-01,110.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2019-11-01,111.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2019-12-01,112.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2020-01-01,110.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2020-02-01,110.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2020-03-01,110.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2020-04-01,111.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2020-05-01,110.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2020-06-01,111.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2020-07-01,111.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2020-08-01,132.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2020-09-01,132.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2020-10-01,118.0,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2020-11-01,112.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2020-12-01,112.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2021-01-01,108.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2021-02-01,108.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2021-03-01,108.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2021-04-01,111.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2021-05-01,108.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2021-06-01,108.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2021-07-01,109.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2021-08-01,108.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2021-09-01,108.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2021-10-01,107.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1990-01-01,170.141740792064,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1990-02-01,169.86543283452298,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1990-03-01,169.952976342514,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1990-04-01,173.06450790841203,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1990-05-01,187.13711292281,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1990-06-01,186.752789141155,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1990-07-01,181.06326919437302,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1990-08-01,173.73739640088502,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1990-09-01,168.73945839178498,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1990-10-01,168.018375876335,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1990-11-01,167.75839130867,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1990-12-01,167.643009952185,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1991-01-01,165.243038108127,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1991-02-01,165.525983214495,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1991-03-01,165.225771044322,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1991-04-01,165.405575788851,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1991-05-01,164.970583701582,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1991-06-01,164.869811917093,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1991-07-01,165.272410744292,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1991-08-01,164.55666231427,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1991-09-01,163.643299802336,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1991-10-01,165.224324021232,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1991-11-01,165.11195458815598,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1991-12-01,164.838032132924,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1992-01-01,165.39160964869498,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1992-02-01,164.89074019462498,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1992-03-01,164.509943577835,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1992-04-01,164.328731346744,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1992-05-01,163.761087167112,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1992-06-01,163.239856690548,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1992-07-01,163.021916998891,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1992-08-01,162.376974905798,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1992-09-01,161.579825503801,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1992-10-01,162.11748090285602,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1992-11-01,160.059751849653,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1992-12-01,158.81826192563102,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1993-01-01,159.295265771273,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1993-02-01,159.357031483403,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1993-03-01,159.38655916503401,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1993-04-01,157.811782211619,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1993-05-01,157.98070400640498,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1993-06-01,157.34247100818,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1993-07-01,156.71290723291798,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1993-08-01,157.214337700772,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1993-09-01,156.64845799474,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1993-10-01,155.90391512361998,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1993-11-01,155.790181441989,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1993-12-01,155.834392083668,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1994-01-01,155.935236832549,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1994-02-01,155.897560869604,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1994-03-01,156.047244869521,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1994-04-01,155.558119429735,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1994-05-01,155.696830855581,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1994-06-01,155.92652025463101,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1994-07-01,156.137743812452,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1994-08-01,156.077879088896,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1994-09-01,156.113826558183,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1994-10-01,156.071910079525,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1994-11-01,156.279080382004,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1994-12-01,155.598523018426,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1995-01-01,155.128385775483,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1995-02-01,154.716406416465,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1995-03-01,154.54015659096902,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1995-04-01,154.694366558551,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1995-05-01,154.552046170407,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1995-06-01,154.563715406282,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1995-07-01,154.178439807637,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1995-08-01,153.669630480915,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1995-09-01,153.29488576453,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1995-10-01,153.536108989481,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1995-11-01,153.636733364557,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1995-12-01,152.885527314501,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1996-01-01,151.46252107916598,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1996-02-01,151.596929640183,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1996-03-01,151.593971974211,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1996-04-01,152.020537486515,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1996-05-01,152.326406929388,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1996-06-01,151.46415802803,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1996-07-01,150.41588677622101,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1996-08-01,150.999126975252,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1996-09-01,150.563249074051,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1996-10-01,150.264538011095,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1996-11-01,150.252787798501,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1996-12-01,151.285967890684,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1997-01-01,148.758031178492,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1997-02-01,148.64227259225402,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1997-03-01,148.222054327975,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1997-04-01,148.16908685916002,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1997-05-01,147.585967732112,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1997-06-01,147.357555300257,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1997-07-01,146.803084404962,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1997-08-01,146.805547185185,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1997-09-01,147.022547879735,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1997-10-01,146.559127753582,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1997-11-01,146.565469064092,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1997-12-01,146.889030413163,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1998-01-01,146.959452186271,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1998-02-01,147.072725852786,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1998-03-01,146.660146528398,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1998-04-01,145.842682457743,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1998-05-01,146.01535892445,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1998-06-01,146.161021125651,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1998-07-01,146.17566083026898,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1998-08-01,146.391291141431,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1998-09-01,146.34798668958402,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1998-10-01,146.62711039957,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1998-11-01,146.988563446432,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1998-12-01,147.487196114532,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1999-01-01,147.794176177135,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1999-02-01,147.631758497755,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1999-03-01,147.825719565443,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1999-04-01,148.856678960792,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1999-05-01,147.448249343734,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1999-06-01,146.952827421233,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1999-07-01,147.600463362139,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1999-08-01,147.644343421267,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1999-09-01,147.98200848247998,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1999-10-01,147.830172400153,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1999-11-01,147.597161412317,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1999-12-01,148.118636112495,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2000-01-01,147.750709758429,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2000-02-01,148.426634582288,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2000-03-01,151.577103124176,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2000-04-01,156.364583676954,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2000-05-01,181.518284172159,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2000-06-01,160.768003813932,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2000-07-01,155.687881562277,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2000-08-01,148.149806208769,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2000-09-01,145.682446598828,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2000-10-01,146.004961691538,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2000-11-01,145.63691408005698,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2000-12-01,145.190076882173,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2001-01-01,145.63452328052298,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2001-02-01,145.550966415506,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2001-03-01,145.51488032219402,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2001-04-01,145.725627994313,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2001-05-01,145.799021561475,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2001-06-01,145.665893259229,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2001-07-01,145.63226793596598,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2001-08-01,145.474874982957,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2001-09-01,145.256810572441,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2001-10-01,145.276328128594,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2001-11-01,144.82665832282302,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2001-12-01,144.164359840739,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2002-01-01,143.611506936874,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2002-02-01,143.6724386248,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2002-03-01,144.641686048413,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2002-04-01,142.295211478842,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2002-05-01,141.784189001452,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2002-06-01,141.571752752188,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2002-07-01,141.05608190058902,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2002-08-01,140.935702503387,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2002-09-01,141.189199796745,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2002-10-01,141.540050403577,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2002-11-01,142.115919735429,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2002-12-01,142.267015123824,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2003-01-01,141.78085734981002,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2003-02-01,141.39464367628202,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2003-03-01,141.726754709619,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2003-04-01,141.22032987386999,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2003-05-01,140.55604729348102,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2003-06-01,139.120148026112,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2003-07-01,139.459776625214,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2003-08-01,138.966370762701,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2003-09-01,138.220890566447,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2003-10-01,137.780276910482,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2003-11-01,136.71354893955498,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2003-12-01,136.332865316414,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2004-01-01,136.584973218489,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2004-02-01,135.403046083449,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2004-03-01,135.201505085718,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2004-04-01,135.43197948183598,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2004-05-01,135.07768220048501,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2004-06-01,135.36539494494102,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2004-07-01,135.467477798668,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2004-08-01,135.22189731387698,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2004-09-01,135.065595413801,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2004-10-01,133.963210928177,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2004-11-01,134.30180682127198,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2004-12-01,134.283503659535,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2005-01-01,134.00488380477,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2005-02-01,134.028593477057,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2005-03-01,133.925822294122,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2005-04-01,133.889841707613,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2005-05-01,134.25912040282302,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2005-06-01,134.139855900508,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2005-07-01,134.041918790616,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2005-08-01,134.146431211402,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2005-09-01,133.756882983221,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2005-10-01,133.522931213003,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2005-11-01,133.353007691762,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2005-12-01,132.866490495514,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2006-01-01,132.488740012927,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2006-02-01,132.190866824823,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2006-03-01,131.73920809093,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2006-04-01,131.264407751373,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2006-05-01,131.391019279526,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2006-06-01,131.459167270817,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2006-07-01,131.114678785801,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2006-08-01,131.476226143231,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2006-09-01,131.330106699191,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2006-10-01,133.813007783164,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2006-11-01,134.164118384277,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2006-12-01,133.628731260481,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2007-01-01,134.08414834055299,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2007-02-01,133.60968362488,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2007-03-01,133.24994115992598,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2007-04-01,132.74441349511298,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2007-05-01,133.53935774979098,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2007-06-01,133.473496802669,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2007-07-01,130.798723579923,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2007-08-01,130.872979809739,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2007-09-01,131.054885388053,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2007-10-01,131.06374059240298,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2007-11-01,130.89991743745,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2007-12-01,131.086570761981,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2008-01-01,130.551861210595,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2008-02-01,131.09341725256598,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2008-03-01,130.873588246152,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2008-04-01,129.961746412174,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2008-05-01,130.786371896924,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2008-06-01,130.594981870698,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2008-07-01,130.911652852451,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2008-08-01,130.68156029768,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2008-09-01,130.713838178293,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2008-10-01,130.84416554115802,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2008-11-01,130.47106180219401,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2008-12-01,130.161513197712,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2009-01-01,130.283754511845,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2009-02-01,129.55712159671302,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2009-03-01,129.381923632136,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2009-04-01,132.344513587182,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
