date,Housing Inventory: Pending Listing Count,state,msa,city,title,id,frequency,seasonal_adjustment
2018-02-01,596.0,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Pending Listing Count in Lincoln, NE (CBSA)",PENLISCOU30700,Monthly,Not Seasonally Adjusted
2018-03-01,610.0,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Pending Listing Count in Lincoln, NE (CBSA)",PENLISCOU30700,Monthly,Not Seasonally Adjusted
2018-04-01,745.0,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Pending Listing Count in Lincoln, NE (CBSA)",PENLISCOU30700,Monthly,Not Seasonally Adjusted
2018-05-01,812.0,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Pending Listing Count in Lincoln, NE (CBSA)",PENLISCOU30700,Monthly,Not Seasonally Adjusted
2018-06-01,817.0,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Pending Listing Count in Lincoln, NE (CBSA)",PENLISCOU30700,Monthly,Not Seasonally Adjusted
2018-07-01,752.0,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Pending Listing Count in Lincoln, NE (CBSA)",PENLISCOU30700,Monthly,Not Seasonally Adjusted
2018-08-01,750.0,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Pending Listing Count in Lincoln, NE (CBSA)",PENLISCOU30700,Monthly,Not Seasonally Adjusted
2018-09-01,714.0,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Pending Listing Count in Lincoln, NE (CBSA)",PENLISCOU30700,Monthly,Not Seasonally Adjusted
2018-10-01,681.0,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Pending Listing Count in Lincoln, NE (CBSA)",PENLISCOU30700,Monthly,Not Seasonally Adjusted
2018-11-01,620.0,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Pending Listing Count in Lincoln, NE (CBSA)",PENLISCOU30700,Monthly,Not Seasonally Adjusted
2018-12-01,526.0,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Pending Listing Count in Lincoln, NE (CBSA)",PENLISCOU30700,Monthly,Not Seasonally Adjusted
2019-01-01,541.0,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Pending Listing Count in Lincoln, NE (CBSA)",PENLISCOU30700,Monthly,Not Seasonally Adjusted
2019-02-01,640.0,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Pending Listing Count in Lincoln, NE (CBSA)",PENLISCOU30700,Monthly,Not Seasonally Adjusted
2019-03-01,389.0,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Pending Listing Count in Lincoln, NE (CBSA)",PENLISCOU30700,Monthly,Not Seasonally Adjusted
2019-04-01,49.0,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Pending Listing Count in Lincoln, NE (CBSA)",PENLISCOU30700,Monthly,Not Seasonally Adjusted
2019-05-01,0.0,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Pending Listing Count in Lincoln, NE (CBSA)",PENLISCOU30700,Monthly,Not Seasonally Adjusted
2019-06-01,0.0,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Pending Listing Count in Lincoln, NE (CBSA)",PENLISCOU30700,Monthly,Not Seasonally Adjusted
2019-07-01,0.0,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Pending Listing Count in Lincoln, NE (CBSA)",PENLISCOU30700,Monthly,Not Seasonally Adjusted
2019-08-01,0.0,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Pending Listing Count in Lincoln, NE (CBSA)",PENLISCOU30700,Monthly,Not Seasonally Adjusted
2019-09-01,1.0,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Pending Listing Count in Lincoln, NE (CBSA)",PENLISCOU30700,Monthly,Not Seasonally Adjusted
2019-10-01,1.0,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Pending Listing Count in Lincoln, NE (CBSA)",PENLISCOU30700,Monthly,Not Seasonally Adjusted
2019-11-01,564.0,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Pending Listing Count in Lincoln, NE (CBSA)",PENLISCOU30700,Monthly,Not Seasonally Adjusted
2019-12-01,505.0,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Pending Listing Count in Lincoln, NE (CBSA)",PENLISCOU30700,Monthly,Not Seasonally Adjusted
2020-01-01,472.0,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Pending Listing Count in Lincoln, NE (CBSA)",PENLISCOU30700,Monthly,Not Seasonally Adjusted
2020-02-01,604.0,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Pending Listing Count in Lincoln, NE (CBSA)",PENLISCOU30700,Monthly,Not Seasonally Adjusted
2020-03-01,717.0,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Pending Listing Count in Lincoln, NE (CBSA)",PENLISCOU30700,Monthly,Not Seasonally Adjusted
2020-04-01,726.0,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Pending Listing Count in Lincoln, NE (CBSA)",PENLISCOU30700,Monthly,Not Seasonally Adjusted
2020-05-01,856.0,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Pending Listing Count in Lincoln, NE (CBSA)",PENLISCOU30700,Monthly,Not Seasonally Adjusted
2020-06-01,954.0,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Pending Listing Count in Lincoln, NE (CBSA)",PENLISCOU30700,Monthly,Not Seasonally Adjusted
2020-07-01,959.0,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Pending Listing Count in Lincoln, NE (CBSA)",PENLISCOU30700,Monthly,Not Seasonally Adjusted
2020-08-01,918.0,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Pending Listing Count in Lincoln, NE (CBSA)",PENLISCOU30700,Monthly,Not Seasonally Adjusted
2020-09-01,925.0,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Pending Listing Count in Lincoln, NE (CBSA)",PENLISCOU30700,Monthly,Not Seasonally Adjusted
2020-10-01,899.0,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Pending Listing Count in Lincoln, NE (CBSA)",PENLISCOU30700,Monthly,Not Seasonally Adjusted
2020-11-01,809.0,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Pending Listing Count in Lincoln, NE (CBSA)",PENLISCOU30700,Monthly,Not Seasonally Adjusted
2020-12-01,716.0,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Pending Listing Count in Lincoln, NE (CBSA)",PENLISCOU30700,Monthly,Not Seasonally Adjusted
2021-01-01,661.0,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Pending Listing Count in Lincoln, NE (CBSA)",PENLISCOU30700,Monthly,Not Seasonally Adjusted
2021-02-01,724.0,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Pending Listing Count in Lincoln, NE (CBSA)",PENLISCOU30700,Monthly,Not Seasonally Adjusted
2021-03-01,792.0,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Pending Listing Count in Lincoln, NE (CBSA)",PENLISCOU30700,Monthly,Not Seasonally Adjusted
2021-04-01,933.0,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Pending Listing Count in Lincoln, NE (CBSA)",PENLISCOU30700,Monthly,Not Seasonally Adjusted
2021-05-01,1020.0,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Pending Listing Count in Lincoln, NE (CBSA)",PENLISCOU30700,Monthly,Not Seasonally Adjusted
2021-06-01,1057.0,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Pending Listing Count in Lincoln, NE (CBSA)",PENLISCOU30700,Monthly,Not Seasonally Adjusted
2021-07-01,1025.0,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Pending Listing Count in Lincoln, NE (CBSA)",PENLISCOU30700,Monthly,Not Seasonally Adjusted
2021-08-01,1014.0,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Pending Listing Count in Lincoln, NE (CBSA)",PENLISCOU30700,Monthly,Not Seasonally Adjusted
2021-09-01,982.0,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Pending Listing Count in Lincoln, NE (CBSA)",PENLISCOU30700,Monthly,Not Seasonally Adjusted
2021-10-01,894.0,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Pending Listing Count in Lincoln, NE (CBSA)",PENLISCOU30700,Monthly,Not Seasonally Adjusted
2021-11-01,846.0,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Pending Listing Count in Lincoln, NE (CBSA)",PENLISCOU30700,Monthly,Not Seasonally Adjusted
2016-07-01,42.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Pending Listing Count in Morgantown, WV (CBSA)",PENLISCOU34060,Monthly,Not Seasonally Adjusted
2016-08-01,39.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Pending Listing Count in Morgantown, WV (CBSA)",PENLISCOU34060,Monthly,Not Seasonally Adjusted
2016-09-01,26.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Pending Listing Count in Morgantown, WV (CBSA)",PENLISCOU34060,Monthly,Not Seasonally Adjusted
2016-10-01,22.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Pending Listing Count in Morgantown, WV (CBSA)",PENLISCOU34060,Monthly,Not Seasonally Adjusted
2016-11-01,28.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Pending Listing Count in Morgantown, WV (CBSA)",PENLISCOU34060,Monthly,Not Seasonally Adjusted
2016-12-01,26.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Pending Listing Count in Morgantown, WV (CBSA)",PENLISCOU34060,Monthly,Not Seasonally Adjusted
2017-01-01,31.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Pending Listing Count in Morgantown, WV (CBSA)",PENLISCOU34060,Monthly,Not Seasonally Adjusted
2017-02-01,38.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Pending Listing Count in Morgantown, WV (CBSA)",PENLISCOU34060,Monthly,Not Seasonally Adjusted
2017-03-01,34.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Pending Listing Count in Morgantown, WV (CBSA)",PENLISCOU34060,Monthly,Not Seasonally Adjusted
2017-04-01,39.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Pending Listing Count in Morgantown, WV (CBSA)",PENLISCOU34060,Monthly,Not Seasonally Adjusted
2017-05-01,43.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Pending Listing Count in Morgantown, WV (CBSA)",PENLISCOU34060,Monthly,Not Seasonally Adjusted
2017-06-01,45.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Pending Listing Count in Morgantown, WV (CBSA)",PENLISCOU34060,Monthly,Not Seasonally Adjusted
2017-07-01,43.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Pending Listing Count in Morgantown, WV (CBSA)",PENLISCOU34060,Monthly,Not Seasonally Adjusted
2017-08-01,44.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Pending Listing Count in Morgantown, WV (CBSA)",PENLISCOU34060,Monthly,Not Seasonally Adjusted
2017-09-01,41.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Pending Listing Count in Morgantown, WV (CBSA)",PENLISCOU34060,Monthly,Not Seasonally Adjusted
2017-10-01,39.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Pending Listing Count in Morgantown, WV (CBSA)",PENLISCOU34060,Monthly,Not Seasonally Adjusted
2017-11-01,41.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Pending Listing Count in Morgantown, WV (CBSA)",PENLISCOU34060,Monthly,Not Seasonally Adjusted
2017-12-01,40.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Pending Listing Count in Morgantown, WV (CBSA)",PENLISCOU34060,Monthly,Not Seasonally Adjusted
2018-01-01,31.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Pending Listing Count in Morgantown, WV (CBSA)",PENLISCOU34060,Monthly,Not Seasonally Adjusted
2018-02-01,101.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Pending Listing Count in Morgantown, WV (CBSA)",PENLISCOU34060,Monthly,Not Seasonally Adjusted
2018-03-01,206.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Pending Listing Count in Morgantown, WV (CBSA)",PENLISCOU34060,Monthly,Not Seasonally Adjusted
2018-04-01,238.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Pending Listing Count in Morgantown, WV (CBSA)",PENLISCOU34060,Monthly,Not Seasonally Adjusted
2018-05-01,241.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Pending Listing Count in Morgantown, WV (CBSA)",PENLISCOU34060,Monthly,Not Seasonally Adjusted
2018-06-01,228.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Pending Listing Count in Morgantown, WV (CBSA)",PENLISCOU34060,Monthly,Not Seasonally Adjusted
2018-07-01,193.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Pending Listing Count in Morgantown, WV (CBSA)",PENLISCOU34060,Monthly,Not Seasonally Adjusted
2018-08-01,182.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Pending Listing Count in Morgantown, WV (CBSA)",PENLISCOU34060,Monthly,Not Seasonally Adjusted
2018-09-01,175.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Pending Listing Count in Morgantown, WV (CBSA)",PENLISCOU34060,Monthly,Not Seasonally Adjusted
2018-10-01,155.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Pending Listing Count in Morgantown, WV (CBSA)",PENLISCOU34060,Monthly,Not Seasonally Adjusted
2018-11-01,152.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Pending Listing Count in Morgantown, WV (CBSA)",PENLISCOU34060,Monthly,Not Seasonally Adjusted
2018-12-01,146.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Pending Listing Count in Morgantown, WV (CBSA)",PENLISCOU34060,Monthly,Not Seasonally Adjusted
2019-01-01,149.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Pending Listing Count in Morgantown, WV (CBSA)",PENLISCOU34060,Monthly,Not Seasonally Adjusted
2019-02-01,174.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Pending Listing Count in Morgantown, WV (CBSA)",PENLISCOU34060,Monthly,Not Seasonally Adjusted
2019-03-01,217.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Pending Listing Count in Morgantown, WV (CBSA)",PENLISCOU34060,Monthly,Not Seasonally Adjusted
2019-04-01,252.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Pending Listing Count in Morgantown, WV (CBSA)",PENLISCOU34060,Monthly,Not Seasonally Adjusted
2019-05-01,273.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Pending Listing Count in Morgantown, WV (CBSA)",PENLISCOU34060,Monthly,Not Seasonally Adjusted
2019-06-01,270.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Pending Listing Count in Morgantown, WV (CBSA)",PENLISCOU34060,Monthly,Not Seasonally Adjusted
2019-07-01,226.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Pending Listing Count in Morgantown, WV (CBSA)",PENLISCOU34060,Monthly,Not Seasonally Adjusted
2019-08-01,197.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Pending Listing Count in Morgantown, WV (CBSA)",PENLISCOU34060,Monthly,Not Seasonally Adjusted
2019-09-01,179.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Pending Listing Count in Morgantown, WV (CBSA)",PENLISCOU34060,Monthly,Not Seasonally Adjusted
2019-10-01,178.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Pending Listing Count in Morgantown, WV (CBSA)",PENLISCOU34060,Monthly,Not Seasonally Adjusted
2019-11-01,166.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Pending Listing Count in Morgantown, WV (CBSA)",PENLISCOU34060,Monthly,Not Seasonally Adjusted
2019-12-01,119.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Pending Listing Count in Morgantown, WV (CBSA)",PENLISCOU34060,Monthly,Not Seasonally Adjusted
2020-01-01,118.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Pending Listing Count in Morgantown, WV (CBSA)",PENLISCOU34060,Monthly,Not Seasonally Adjusted
2020-02-01,172.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Pending Listing Count in Morgantown, WV (CBSA)",PENLISCOU34060,Monthly,Not Seasonally Adjusted
2020-03-01,223.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Pending Listing Count in Morgantown, WV (CBSA)",PENLISCOU34060,Monthly,Not Seasonally Adjusted
2020-04-01,204.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Pending Listing Count in Morgantown, WV (CBSA)",PENLISCOU34060,Monthly,Not Seasonally Adjusted
2020-05-01,224.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Pending Listing Count in Morgantown, WV (CBSA)",PENLISCOU34060,Monthly,Not Seasonally Adjusted
2020-06-01,275.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Pending Listing Count in Morgantown, WV (CBSA)",PENLISCOU34060,Monthly,Not Seasonally Adjusted
2020-07-01,271.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Pending Listing Count in Morgantown, WV (CBSA)",PENLISCOU34060,Monthly,Not Seasonally Adjusted
2020-08-01,255.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Pending Listing Count in Morgantown, WV (CBSA)",PENLISCOU34060,Monthly,Not Seasonally Adjusted
2020-09-01,270.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Pending Listing Count in Morgantown, WV (CBSA)",PENLISCOU34060,Monthly,Not Seasonally Adjusted
2020-10-01,242.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Pending Listing Count in Morgantown, WV (CBSA)",PENLISCOU34060,Monthly,Not Seasonally Adjusted
2020-11-01,224.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Pending Listing Count in Morgantown, WV (CBSA)",PENLISCOU34060,Monthly,Not Seasonally Adjusted
2020-12-01,208.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Pending Listing Count in Morgantown, WV (CBSA)",PENLISCOU34060,Monthly,Not Seasonally Adjusted
2021-01-01,199.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Pending Listing Count in Morgantown, WV (CBSA)",PENLISCOU34060,Monthly,Not Seasonally Adjusted
2021-02-01,242.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Pending Listing Count in Morgantown, WV (CBSA)",PENLISCOU34060,Monthly,Not Seasonally Adjusted
2021-03-01,298.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Pending Listing Count in Morgantown, WV (CBSA)",PENLISCOU34060,Monthly,Not Seasonally Adjusted
2021-04-01,351.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Pending Listing Count in Morgantown, WV (CBSA)",PENLISCOU34060,Monthly,Not Seasonally Adjusted
2021-05-01,352.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Pending Listing Count in Morgantown, WV (CBSA)",PENLISCOU34060,Monthly,Not Seasonally Adjusted
2021-06-01,332.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Pending Listing Count in Morgantown, WV (CBSA)",PENLISCOU34060,Monthly,Not Seasonally Adjusted
2021-07-01,327.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Pending Listing Count in Morgantown, WV (CBSA)",PENLISCOU34060,Monthly,Not Seasonally Adjusted
2021-08-01,306.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Pending Listing Count in Morgantown, WV (CBSA)",PENLISCOU34060,Monthly,Not Seasonally Adjusted
2021-09-01,284.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Pending Listing Count in Morgantown, WV (CBSA)",PENLISCOU34060,Monthly,Not Seasonally Adjusted
2021-10-01,264.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Pending Listing Count in Morgantown, WV (CBSA)",PENLISCOU34060,Monthly,Not Seasonally Adjusted
2021-11-01,252.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Pending Listing Count in Morgantown, WV (CBSA)",PENLISCOU34060,Monthly,Not Seasonally Adjusted
2016-07-01,3144.0,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Pending Listing Count in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",PENLISCOU34820,Monthly,Not Seasonally Adjusted
2016-08-01,3129.0,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Pending Listing Count in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",PENLISCOU34820,Monthly,Not Seasonally Adjusted
2016-09-01,3256.0,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Pending Listing Count in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",PENLISCOU34820,Monthly,Not Seasonally Adjusted
2016-10-01,2992.0,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Pending Listing Count in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",PENLISCOU34820,Monthly,Not Seasonally Adjusted
2016-11-01,2803.0,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Pending Listing Count in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",PENLISCOU34820,Monthly,Not Seasonally Adjusted
2016-12-01,2632.0,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Pending Listing Count in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",PENLISCOU34820,Monthly,Not Seasonally Adjusted
2017-01-01,2431.0,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Pending Listing Count in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",PENLISCOU34820,Monthly,Not Seasonally Adjusted
2017-02-01,2909.0,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Pending Listing Count in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",PENLISCOU34820,Monthly,Not Seasonally Adjusted
2017-03-01,3279.0,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Pending Listing Count in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",PENLISCOU34820,Monthly,Not Seasonally Adjusted
2017-04-01,3475.0,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Pending Listing Count in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",PENLISCOU34820,Monthly,Not Seasonally Adjusted
2017-05-01,3582.0,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Pending Listing Count in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",PENLISCOU34820,Monthly,Not Seasonally Adjusted
2017-06-01,3635.0,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Pending Listing Count in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",PENLISCOU34820,Monthly,Not Seasonally Adjusted
2017-07-01,3581.0,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Pending Listing Count in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",PENLISCOU34820,Monthly,Not Seasonally Adjusted
2017-08-01,3556.0,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Pending Listing Count in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",PENLISCOU34820,Monthly,Not Seasonally Adjusted
2017-09-01,3310.0,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Pending Listing Count in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",PENLISCOU34820,Monthly,Not Seasonally Adjusted
2017-10-01,3190.0,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Pending Listing Count in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",PENLISCOU34820,Monthly,Not Seasonally Adjusted
2017-11-01,3141.0,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Pending Listing Count in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",PENLISCOU34820,Monthly,Not Seasonally Adjusted
2017-12-01,2836.0,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Pending Listing Count in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",PENLISCOU34820,Monthly,Not Seasonally Adjusted
2018-01-01,2662.0,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Pending Listing Count in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",PENLISCOU34820,Monthly,Not Seasonally Adjusted
2018-02-01,3048.0,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Pending Listing Count in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",PENLISCOU34820,Monthly,Not Seasonally Adjusted
2018-03-01,3420.0,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Pending Listing Count in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",PENLISCOU34820,Monthly,Not Seasonally Adjusted
2018-04-01,3638.0,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Pending Listing Count in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",PENLISCOU34820,Monthly,Not Seasonally Adjusted
2018-05-01,3745.0,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Pending Listing Count in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",PENLISCOU34820,Monthly,Not Seasonally Adjusted
2018-06-01,3680.0,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Pending Listing Count in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",PENLISCOU34820,Monthly,Not Seasonally Adjusted
2018-07-01,3552.0,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Pending Listing Count in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",PENLISCOU34820,Monthly,Not Seasonally Adjusted
2018-08-01,3457.0,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Pending Listing Count in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",PENLISCOU34820,Monthly,Not Seasonally Adjusted
2018-09-01,3441.0,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Pending Listing Count in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",PENLISCOU34820,Monthly,Not Seasonally Adjusted
2018-10-01,2927.0,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Pending Listing Count in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",PENLISCOU34820,Monthly,Not Seasonally Adjusted
