date,Average Hourly Earnings of All Employees: Total Private,state,msa,city,title,id,frequency,seasonal_adjustment
2007-05-01,24.8984741001893,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2007-06-01,24.78292630965,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2007-07-01,24.993402911430604,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2007-08-01,24.894046191588,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2007-09-01,24.946728409776803,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2007-10-01,24.8059747383001,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2007-11-01,24.5806412865243,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2007-12-01,25.414914064247103,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2008-01-01,25.6379597031639,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2008-02-01,25.760018967432398,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2008-03-01,25.9928548006075,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2008-04-01,26.2045868377847,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2008-05-01,26.3313587711906,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2008-06-01,26.9026869146419,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2008-07-01,26.0380909194138,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2008-08-01,25.9895204180275,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2008-09-01,25.960661188720103,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2008-10-01,25.8693453187646,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2008-11-01,25.731232478895997,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2008-12-01,25.623839464955697,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2009-01-01,25.5061670113022,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2009-02-01,24.9741961658426,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2009-03-01,24.8861254667207,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2009-04-01,24.4421920827216,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2009-05-01,24.2546559965128,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2009-06-01,24.261525639632602,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2009-07-01,24.161414470033,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2009-08-01,24.383516810173102,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2009-09-01,24.2420101311423,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2009-10-01,24.465417870759897,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2009-11-01,24.412079348990396,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2009-12-01,24.3322779894878,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2010-01-01,24.551411301788804,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2010-02-01,25.163027019349297,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2010-03-01,25.260507123615497,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2010-04-01,25.3764930064203,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2010-05-01,25.6403001763694,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2010-06-01,25.858457864618202,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2010-07-01,25.8205542321625,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2010-08-01,25.651682192666502,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2010-09-01,25.835875004580497,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2010-10-01,25.923717640069498,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2010-11-01,25.8468618350127,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2010-12-01,25.801273056078,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2011-01-01,25.586072701454,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2011-02-01,25.357246049755002,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2011-03-01,25.534460967788302,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2011-04-01,26.1062330009399,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2011-05-01,26.542945249237498,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2011-06-01,26.0507260162492,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2011-07-01,26.064198674981103,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2011-08-01,27.0887030840945,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2011-09-01,27.6727005592105,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2011-10-01,27.556054893630098,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2011-11-01,27.965206924584603,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2011-12-01,28.131189930387997,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2012-01-01,29.1977684834125,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2012-02-01,28.7761747527388,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2012-03-01,28.5915540698645,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2012-04-01,29.2666220692478,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2012-05-01,29.059802996189298,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2012-06-01,29.1928299841104,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2012-07-01,29.270529314790803,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2012-08-01,29.1826532101162,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2012-09-01,29.7145353264254,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2012-10-01,29.5845517767488,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2012-11-01,29.8916222667768,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2012-12-01,30.249614612017897,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2013-01-01,29.964271703744696,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2013-02-01,30.168699254545697,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2013-03-01,30.452338953056003,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2013-04-01,30.521997083454,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2013-05-01,30.924520916332604,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2013-06-01,32.2517391270343,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2013-07-01,31.950459924441198,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2013-08-01,32.0625402762188,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2013-09-01,32.122534272342,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2013-10-01,32.3729741222424,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2013-11-01,32.120056329338006,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2013-12-01,33.7106188100909,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2014-01-01,32.7798416191757,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2014-02-01,33.1317149856752,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2014-03-01,33.0034733040777,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2014-04-01,32.5894335768568,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2014-05-01,32.3547113806859,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2014-06-01,32.5851032111466,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2014-07-01,32.4193949212334,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2014-08-01,32.3079356370146,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2014-09-01,32.0010920541752,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2014-10-01,32.1237678457257,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2014-11-01,32.1590162489729,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2014-12-01,31.9242062261134,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2015-01-01,32.643342754881,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2015-02-01,32.786777459952695,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2015-03-01,32.8170259136375,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2015-04-01,32.6938215095776,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2015-05-01,33.166589464882605,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2015-06-01,32.9208653115707,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2015-07-01,32.8410377974523,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2015-08-01,33.1417279621093,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2015-09-01,32.6121168395662,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2015-10-01,32.2919776485281,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2015-11-01,32.686972473182394,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2015-12-01,32.0850324192337,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2016-01-01,32.0034455650424,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2016-02-01,31.481627814211198,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2016-03-01,32.035787719099304,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2016-04-01,31.9839786848017,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2016-05-01,32.294266633000696,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2016-06-01,31.7695996385774,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2016-07-01,31.7302714469519,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2016-08-01,32.2211649040077,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2016-09-01,32.699933148369496,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2016-10-01,32.703215283872,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2016-11-01,32.5251414754251,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2016-12-01,32.873641852278105,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2017-01-01,33.613466666190604,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2017-02-01,33.2283817083923,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2017-03-01,33.2434039637491,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2017-04-01,33.1854620627966,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2017-05-01,32.7689353390763,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2017-06-01,33.068212904285495,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2017-07-01,32.9700443244154,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2017-08-01,32.400363653493,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2017-09-01,32.499746737509604,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2017-10-01,32.5917424200755,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2017-11-01,32.4512604584951,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2017-12-01,32.1991155603526,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2018-01-01,31.842403457927603,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2018-02-01,31.6417945310149,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2018-03-01,31.3362230564568,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2018-04-01,31.7077109205031,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2018-05-01,31.3007859536666,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2018-06-01,31.281643662077602,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2018-07-01,31.308117414271003,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
