date,All Employees: Federal Government,state,msa,city
2017-01-01,2.4,NJ,"Trenton-Princeton, NJ",Trenton
2018-01-01,2.3,NJ,"Trenton-Princeton, NJ",Trenton
2019-01-01,2.3,NJ,"Trenton-Princeton, NJ",Trenton
2020-01-01,2.4,NJ,"Trenton-Princeton, NJ",Trenton
1990-01-01,2.2,NE,"Lincoln, NE",Lincoln
1991-01-01,2.3,NE,"Lincoln, NE",Lincoln
1992-01-01,2.4,NE,"Lincoln, NE",Lincoln
1993-01-01,2.2,NE,"Lincoln, NE",Lincoln
1994-01-01,2.2,NE,"Lincoln, NE",Lincoln
1995-01-01,2.3,NE,"Lincoln, NE",Lincoln
1996-01-01,2.4,NE,"Lincoln, NE",Lincoln
1997-01-01,2.5,NE,"Lincoln, NE",Lincoln
1998-01-01,2.6,NE,"Lincoln, NE",Lincoln
1999-01-01,2.7,NE,"Lincoln, NE",Lincoln
2000-01-01,2.8,NE,"Lincoln, NE",Lincoln
2001-01-01,2.9,NE,"Lincoln, NE",Lincoln
2002-01-01,3.0,NE,"Lincoln, NE",Lincoln
2003-01-01,2.8,NE,"Lincoln, NE",Lincoln
2004-01-01,2.8,NE,"Lincoln, NE",Lincoln
2005-01-01,2.8,NE,"Lincoln, NE",Lincoln
2006-01-01,2.7,NE,"Lincoln, NE",Lincoln
2007-01-01,2.7,NE,"Lincoln, NE",Lincoln
2008-01-01,2.9,NE,"Lincoln, NE",Lincoln
2009-01-01,3.0,NE,"Lincoln, NE",Lincoln
2010-01-01,3.0,NE,"Lincoln, NE",Lincoln
2011-01-01,2.9,NE,"Lincoln, NE",Lincoln
2012-01-01,3.0,NE,"Lincoln, NE",Lincoln
2013-01-01,3.0,NE,"Lincoln, NE",Lincoln
2014-01-01,3.1,NE,"Lincoln, NE",Lincoln
2015-01-01,3.3,NE,"Lincoln, NE",Lincoln
2016-01-01,3.2,NE,"Lincoln, NE",Lincoln
2017-01-01,3.3,NE,"Lincoln, NE",Lincoln
2018-01-01,3.4,NE,"Lincoln, NE",Lincoln
2019-01-01,3.5,NE,"Lincoln, NE",Lincoln
2020-01-01,3.5,NE,"Lincoln, NE",Lincoln
1990-01-01,0.6,IL,"Rockford, IL",Rockford
1991-01-01,0.6,IL,"Rockford, IL",Rockford
1992-01-01,0.8,IL,"Rockford, IL",Rockford
1993-01-01,0.8,IL,"Rockford, IL",Rockford
1994-01-01,0.8,IL,"Rockford, IL",Rockford
1995-01-01,0.9,IL,"Rockford, IL",Rockford
1996-01-01,0.9,IL,"Rockford, IL",Rockford
1997-01-01,1.0,IL,"Rockford, IL",Rockford
1998-01-01,0.9,IL,"Rockford, IL",Rockford
1999-01-01,1.2,IL,"Rockford, IL",Rockford
2000-01-01,1.3,IL,"Rockford, IL",Rockford
2001-01-01,1.2,IL,"Rockford, IL",Rockford
2002-01-01,1.2,IL,"Rockford, IL",Rockford
2003-01-01,1.2,IL,"Rockford, IL",Rockford
2004-01-01,1.2,IL,"Rockford, IL",Rockford
2005-01-01,1.2,IL,"Rockford, IL",Rockford
2006-01-01,1.1,IL,"Rockford, IL",Rockford
2007-01-01,1.1,IL,"Rockford, IL",Rockford
2008-01-01,1.1,IL,"Rockford, IL",Rockford
2009-01-01,1.1,IL,"Rockford, IL",Rockford
2010-01-01,1.2,IL,"Rockford, IL",Rockford
2011-01-01,1.1,IL,"Rockford, IL",Rockford
2012-01-01,1.1,IL,"Rockford, IL",Rockford
2013-01-01,1.0,IL,"Rockford, IL",Rockford
2014-01-01,0.9,IL,"Rockford, IL",Rockford
2015-01-01,0.9,IL,"Rockford, IL",Rockford
2016-01-01,0.9,IL,"Rockford, IL",Rockford
2017-01-01,0.9,IL,"Rockford, IL",Rockford
2018-01-01,0.9,IL,"Rockford, IL",Rockford
2019-01-01,0.9,IL,"Rockford, IL",Rockford
2020-01-01,0.9,IL,"Rockford, IL",Rockford
1990-01-01,1.1,WA,"Kennewick-Richland, WA",Kennewick
1991-01-01,1.1,WA,"Kennewick-Richland, WA",Kennewick
1992-01-01,1.2,WA,"Kennewick-Richland, WA",Kennewick
1993-01-01,1.2,WA,"Kennewick-Richland, WA",Kennewick
1994-01-01,1.3,WA,"Kennewick-Richland, WA",Kennewick
1995-01-01,1.4,WA,"Kennewick-Richland, WA",Kennewick
1996-01-01,1.3,WA,"Kennewick-Richland, WA",Kennewick
1997-01-01,1.3,WA,"Kennewick-Richland, WA",Kennewick
1998-01-01,1.3,WA,"Kennewick-Richland, WA",Kennewick
1999-01-01,1.3,WA,"Kennewick-Richland, WA",Kennewick
2000-01-01,1.5,WA,"Kennewick-Richland, WA",Kennewick
2001-01-01,1.3,WA,"Kennewick-Richland, WA",Kennewick
2002-01-01,1.4,WA,"Kennewick-Richland, WA",Kennewick
2003-01-01,1.4,WA,"Kennewick-Richland, WA",Kennewick
2004-01-01,1.4,WA,"Kennewick-Richland, WA",Kennewick
2005-01-01,1.3,WA,"Kennewick-Richland, WA",Kennewick
2006-01-01,1.3,WA,"Kennewick-Richland, WA",Kennewick
2007-01-01,1.3,WA,"Kennewick-Richland, WA",Kennewick
2008-01-01,1.3,WA,"Kennewick-Richland, WA",Kennewick
2009-01-01,1.3,WA,"Kennewick-Richland, WA",Kennewick
2010-01-01,1.4,WA,"Kennewick-Richland, WA",Kennewick
2011-01-01,1.3,WA,"Kennewick-Richland, WA",Kennewick
2012-01-01,1.3,WA,"Kennewick-Richland, WA",Kennewick
2013-01-01,1.3,WA,"Kennewick-Richland, WA",Kennewick
2014-01-01,1.2,WA,"Kennewick-Richland, WA",Kennewick
2015-01-01,1.2,WA,"Kennewick-Richland, WA",Kennewick
2016-01-01,1.2,WA,"Kennewick-Richland, WA",Kennewick
2017-01-01,1.2,WA,"Kennewick-Richland, WA",Kennewick
2018-01-01,1.2,WA,"Kennewick-Richland, WA",Kennewick
2019-01-01,1.2,WA,"Kennewick-Richland, WA",Kennewick
2020-01-01,1.3,WA,"Kennewick-Richland, WA",Kennewick
1990-01-01,2.2,VT,"Burlington-South Burlington, VT",Burlington
1991-01-01,2.2,VT,"Burlington-South Burlington, VT",Burlington
1992-01-01,2.3,VT,"Burlington-South Burlington, VT",Burlington
1993-01-01,2.4,VT,"Burlington-South Burlington, VT",Burlington
1994-01-01,2.3,VT,"Burlington-South Burlington, VT",Burlington
1995-01-01,2.3,VT,"Burlington-South Burlington, VT",Burlington
1996-01-01,2.3,VT,"Burlington-South Burlington, VT",Burlington
1997-01-01,2.3,VT,"Burlington-South Burlington, VT",Burlington
1998-01-01,2.3,VT,"Burlington-South Burlington, VT",Burlington
1999-01-01,2.4,VT,"Burlington-South Burlington, VT",Burlington
2000-01-01,2.6,VT,"Burlington-South Burlington, VT",Burlington
2001-01-01,2.6,VT,"Burlington-South Burlington, VT",Burlington
2002-01-01,2.8,VT,"Burlington-South Burlington, VT",Burlington
2003-01-01,3.0,VT,"Burlington-South Burlington, VT",Burlington
2004-01-01,3.1,VT,"Burlington-South Burlington, VT",Burlington
2005-01-01,2.9,VT,"Burlington-South Burlington, VT",Burlington
2006-01-01,2.8,VT,"Burlington-South Burlington, VT",Burlington
2007-01-01,2.8,VT,"Burlington-South Burlington, VT",Burlington
2008-01-01,3.0,VT,"Burlington-South Burlington, VT",Burlington
2009-01-01,3.2,VT,"Burlington-South Burlington, VT",Burlington
2010-01-01,3.3,VT,"Burlington-South Burlington, VT",Burlington
2011-01-01,3.2,VT,"Burlington-South Burlington, VT",Burlington
2012-01-01,3.3,VT,"Burlington-South Burlington, VT",Burlington
2013-01-01,3.5,VT,"Burlington-South Burlington, VT",Burlington
2014-01-01,3.6,VT,"Burlington-South Burlington, VT",Burlington
2015-01-01,3.6,VT,"Burlington-South Burlington, VT",Burlington
2016-01-01,3.7,VT,"Burlington-South Burlington, VT",Burlington
2017-01-01,3.7,VT,"Burlington-South Burlington, VT",Burlington
2018-01-01,3.8,VT,"Burlington-South Burlington, VT",Burlington
2019-01-01,3.9,VT,"Burlington-South Burlington, VT",Burlington
2020-01-01,3.9,VT,"Burlington-South Burlington, VT",Burlington
1990-01-01,1.5,VA,"Charlottesville, VA",Charlottesville
1991-01-01,1.5,VA,"Charlottesville, VA",Charlottesville
1992-01-01,1.5,VA,"Charlottesville, VA",Charlottesville
1993-01-01,1.6,VA,"Charlottesville, VA",Charlottesville
1994-01-01,1.6,VA,"Charlottesville, VA",Charlottesville
1995-01-01,1.6,VA,"Charlottesville, VA",Charlottesville
1996-01-01,1.6,VA,"Charlottesville, VA",Charlottesville
1997-01-01,1.5,VA,"Charlottesville, VA",Charlottesville
1998-01-01,1.6,VA,"Charlottesville, VA",Charlottesville
1999-01-01,1.5,VA,"Charlottesville, VA",Charlottesville
2000-01-01,1.6,VA,"Charlottesville, VA",Charlottesville
2001-01-01,1.6,VA,"Charlottesville, VA",Charlottesville
2002-01-01,1.6,VA,"Charlottesville, VA",Charlottesville
2003-01-01,1.5,VA,"Charlottesville, VA",Charlottesville
2004-01-01,1.4,VA,"Charlottesville, VA",Charlottesville
2005-01-01,1.5,VA,"Charlottesville, VA",Charlottesville
2006-01-01,1.5,VA,"Charlottesville, VA",Charlottesville
2007-01-01,1.5,VA,"Charlottesville, VA",Charlottesville
2008-01-01,1.5,VA,"Charlottesville, VA",Charlottesville
2009-01-01,1.5,VA,"Charlottesville, VA",Charlottesville
2010-01-01,1.5,VA,"Charlottesville, VA",Charlottesville
2011-01-01,1.4,VA,"Charlottesville, VA",Charlottesville
2012-01-01,1.4,VA,"Charlottesville, VA",Charlottesville
2013-01-01,1.4,VA,"Charlottesville, VA",Charlottesville
2014-01-01,1.4,VA,"Charlottesville, VA",Charlottesville
2015-01-01,1.4,VA,"Charlottesville, VA",Charlottesville
2016-01-01,1.4,VA,"Charlottesville, VA",Charlottesville
2017-01-01,1.4,VA,"Charlottesville, VA",Charlottesville
2018-01-01,1.5,VA,"Charlottesville, VA",Charlottesville
2019-01-01,1.5,VA,"Charlottesville, VA",Charlottesville
2020-01-01,1.5,VA,"Charlottesville, VA",Charlottesville
1990-01-01,0.5,GA,"Gainesville, GA",Gainesville
1991-01-01,0.4,GA,"Gainesville, GA",Gainesville
1992-01-01,0.5,GA,"Gainesville, GA",Gainesville
1993-01-01,0.5,GA,"Gainesville, GA",Gainesville
1994-01-01,0.5,GA,"Gainesville, GA",Gainesville
1995-01-01,0.5,GA,"Gainesville, GA",Gainesville
1996-01-01,0.5,GA,"Gainesville, GA",Gainesville
1997-01-01,0.5,GA,"Gainesville, GA",Gainesville
1998-01-01,0.5,GA,"Gainesville, GA",Gainesville
1999-01-01,0.5,GA,"Gainesville, GA",Gainesville
2000-01-01,0.5,GA,"Gainesville, GA",Gainesville
2001-01-01,0.5,GA,"Gainesville, GA",Gainesville
2002-01-01,0.5,GA,"Gainesville, GA",Gainesville
2003-01-01,0.5,GA,"Gainesville, GA",Gainesville
2004-01-01,0.5,GA,"Gainesville, GA",Gainesville
2005-01-01,0.5,GA,"Gainesville, GA",Gainesville
2006-01-01,0.5,GA,"Gainesville, GA",Gainesville
2007-01-01,0.5,GA,"Gainesville, GA",Gainesville
2008-01-01,0.5,GA,"Gainesville, GA",Gainesville
2009-01-01,0.5,GA,"Gainesville, GA",Gainesville
2010-01-01,0.6,GA,"Gainesville, GA",Gainesville
2011-01-01,0.5,GA,"Gainesville, GA",Gainesville
2012-01-01,0.5,GA,"Gainesville, GA",Gainesville
2013-01-01,0.4,GA,"Gainesville, GA",Gainesville
2014-01-01,0.5,GA,"Gainesville, GA",Gainesville
2015-01-01,0.5,GA,"Gainesville, GA",Gainesville
2016-01-01,0.5,GA,"Gainesville, GA",Gainesville
2017-01-01,0.5,GA,"Gainesville, GA",Gainesville
2018-01-01,0.4,GA,"Gainesville, GA",Gainesville
2019-01-01,0.5,GA,"Gainesville, GA",Gainesville
2020-01-01,0.5,GA,"Gainesville, GA",Gainesville
1990-01-01,0.2,FL,"Punta Gorda, FL",Punta Gorda
1991-01-01,0.2,FL,"Punta Gorda, FL",Punta Gorda
1992-01-01,0.2,FL,"Punta Gorda, FL",Punta Gorda
1993-01-01,0.2,FL,"Punta Gorda, FL",Punta Gorda
1994-01-01,0.2,FL,"Punta Gorda, FL",Punta Gorda
1995-01-01,0.2,FL,"Punta Gorda, FL",Punta Gorda
1996-01-01,0.2,FL,"Punta Gorda, FL",Punta Gorda
1997-01-01,0.2,FL,"Punta Gorda, FL",Punta Gorda
1998-01-01,0.3,FL,"Punta Gorda, FL",Punta Gorda
1999-01-01,0.3,FL,"Punta Gorda, FL",Punta Gorda
2000-01-01,0.4,FL,"Punta Gorda, FL",Punta Gorda
2001-01-01,0.3,FL,"Punta Gorda, FL",Punta Gorda
2002-01-01,0.3,FL,"Punta Gorda, FL",Punta Gorda
2003-01-01,0.2,FL,"Punta Gorda, FL",Punta Gorda
2004-01-01,0.3,FL,"Punta Gorda, FL",Punta Gorda
2005-01-01,0.3,FL,"Punta Gorda, FL",Punta Gorda
2006-01-01,0.3,FL,"Punta Gorda, FL",Punta Gorda
2007-01-01,0.3,FL,"Punta Gorda, FL",Punta Gorda
2008-01-01,0.3,FL,"Punta Gorda, FL",Punta Gorda
2009-01-01,0.3,FL,"Punta Gorda, FL",Punta Gorda
2010-01-01,0.5,FL,"Punta Gorda, FL",Punta Gorda
2011-01-01,0.3,FL,"Punta Gorda, FL",Punta Gorda
2012-01-01,0.3,FL,"Punta Gorda, FL",Punta Gorda
2013-01-01,0.3,FL,"Punta Gorda, FL",Punta Gorda
2014-01-01,0.3,FL,"Punta Gorda, FL",Punta Gorda
2015-01-01,0.3,FL,"Punta Gorda, FL",Punta Gorda
2016-01-01,0.3,FL,"Punta Gorda, FL",Punta Gorda
2017-01-01,0.3,FL,"Punta Gorda, FL",Punta Gorda
2018-01-01,0.3,FL,"Punta Gorda, FL",Punta Gorda
2019-01-01,0.3,FL,"Punta Gorda, FL",Punta Gorda
2020-01-01,0.4,FL,"Punta Gorda, FL",Punta Gorda
1990-01-01,1.0,CO,"Pueblo, CO",Pueblo
1991-01-01,0.9,CO,"Pueblo, CO",Pueblo
1992-01-01,0.9,CO,"Pueblo, CO",Pueblo
1993-01-01,0.9,CO,"Pueblo, CO",Pueblo
1994-01-01,0.9,CO,"Pueblo, CO",Pueblo
1995-01-01,0.8,CO,"Pueblo, CO",Pueblo
1996-01-01,0.8,CO,"Pueblo, CO",Pueblo
1997-01-01,0.8,CO,"Pueblo, CO",Pueblo
1998-01-01,0.8,CO,"Pueblo, CO",Pueblo
1999-01-01,0.8,CO,"Pueblo, CO",Pueblo
2000-01-01,0.8,CO,"Pueblo, CO",Pueblo
2001-01-01,0.7,CO,"Pueblo, CO",Pueblo
2002-01-01,0.7,CO,"Pueblo, CO",Pueblo
2003-01-01,0.9,CO,"Pueblo, CO",Pueblo
2004-01-01,0.9,CO,"Pueblo, CO",Pueblo
2005-01-01,1.0,CO,"Pueblo, CO",Pueblo
2006-01-01,1.0,CO,"Pueblo, CO",Pueblo
2007-01-01,1.0,CO,"Pueblo, CO",Pueblo
2008-01-01,1.0,CO,"Pueblo, CO",Pueblo
2009-01-01,1.0,CO,"Pueblo, CO",Pueblo
2010-01-01,1.1,CO,"Pueblo, CO",Pueblo
2011-01-01,1.0,CO,"Pueblo, CO",Pueblo
2012-01-01,1.0,CO,"Pueblo, CO",Pueblo
2013-01-01,1.0,CO,"Pueblo, CO",Pueblo
2014-01-01,1.0,CO,"Pueblo, CO",Pueblo
2015-01-01,1.1,CO,"Pueblo, CO",Pueblo
2016-01-01,1.1,CO,"Pueblo, CO",Pueblo
2017-01-01,1.1,CO,"Pueblo, CO",Pueblo
2018-01-01,1.1,CO,"Pueblo, CO",Pueblo
2019-01-01,1.1,CO,"Pueblo, CO",Pueblo
2020-01-01,1.1,CO,"Pueblo, CO",Pueblo
1990-01-01,2.1,WV,"Morgantown, WV",Morgantown
1991-01-01,1.5,WV,"Morgantown, WV",Morgantown
1992-01-01,1.6,WV,"Morgantown, WV",Morgantown
1993-01-01,1.6,WV,"Morgantown, WV",Morgantown
1994-01-01,1.6,WV,"Morgantown, WV",Morgantown
1995-01-01,1.5,WV,"Morgantown, WV",Morgantown
1996-01-01,1.5,WV,"Morgantown, WV",Morgantown
1997-01-01,1.5,WV,"Morgantown, WV",Morgantown
1998-01-01,1.6,WV,"Morgantown, WV",Morgantown
1999-01-01,1.6,WV,"Morgantown, WV",Morgantown
2000-01-01,1.6,WV,"Morgantown, WV",Morgantown
2001-01-01,1.6,WV,"Morgantown, WV",Morgantown
2002-01-01,1.6,WV,"Morgantown, WV",Morgantown
2003-01-01,1.5,WV,"Morgantown, WV",Morgantown
2004-01-01,1.6,WV,"Morgantown, WV",Morgantown
2005-01-01,1.8,WV,"Morgantown, WV",Morgantown
2006-01-01,1.8,WV,"Morgantown, WV",Morgantown
2007-01-01,1.9,WV,"Morgantown, WV",Morgantown
2008-01-01,1.9,WV,"Morgantown, WV",Morgantown
2009-01-01,1.9,WV,"Morgantown, WV",Morgantown
2010-01-01,2.0,WV,"Morgantown, WV",Morgantown
2011-01-01,1.9,WV,"Morgantown, WV",Morgantown
2012-01-01,1.9,WV,"Morgantown, WV",Morgantown
2013-01-01,1.9,WV,"Morgantown, WV",Morgantown
2014-01-01,2.1,WV,"Morgantown, WV",Morgantown
2015-01-01,2.1,WV,"Morgantown, WV",Morgantown
2016-01-01,2.1,WV,"Morgantown, WV",Morgantown
2017-01-01,2.0,WV,"Morgantown, WV",Morgantown
2018-01-01,2.0,WV,"Morgantown, WV",Morgantown
2019-01-01,1.9,WV,"Morgantown, WV",Morgantown
2020-01-01,2.0,WV,"Morgantown, WV",Morgantown
1990-01-01,0.3,CA,"Napa, CA",Napa
1991-01-01,0.3,CA,"Napa, CA",Napa
1992-01-01,0.3,CA,"Napa, CA",Napa
1993-01-01,0.3,CA,"Napa, CA",Napa
1994-01-01,0.3,CA,"Napa, CA",Napa
1995-01-01,0.3,CA,"Napa, CA",Napa
1996-01-01,0.3,CA,"Napa, CA",Napa
1997-01-01,0.3,CA,"Napa, CA",Napa
1998-01-01,0.4,CA,"Napa, CA",Napa
1999-01-01,0.5,CA,"Napa, CA",Napa
2000-01-01,0.5,CA,"Napa, CA",Napa
2001-01-01,0.4,CA,"Napa, CA",Napa
2002-01-01,0.4,CA,"Napa, CA",Napa
2003-01-01,0.4,CA,"Napa, CA",Napa
2004-01-01,0.4,CA,"Napa, CA",Napa
2005-01-01,0.4,CA,"Napa, CA",Napa
2006-01-01,0.4,CA,"Napa, CA",Napa
2007-01-01,0.4,CA,"Napa, CA",Napa
2008-01-01,0.4,CA,"Napa, CA",Napa
2009-01-01,0.4,CA,"Napa, CA",Napa
2010-01-01,0.4,CA,"Napa, CA",Napa
2011-01-01,0.4,CA,"Napa, CA",Napa
2012-01-01,0.2,CA,"Napa, CA",Napa
2013-01-01,0.2,CA,"Napa, CA",Napa
2014-01-01,0.2,CA,"Napa, CA",Napa
2015-01-01,0.2,CA,"Napa, CA",Napa
2016-01-01,0.2,CA,"Napa, CA",Napa
2017-01-01,0.2,CA,"Napa, CA",Napa
2018-01-01,0.2,CA,"Napa, CA",Napa
2019-01-01,0.2,CA,"Napa, CA",Napa
2020-01-01,0.2,CA,"Napa, CA",Napa
1990-01-01,0.3,ID,"Lewiston, ID-WA",Lewiston
1991-01-01,0.3,ID,"Lewiston, ID-WA",Lewiston
1992-01-01,0.3,ID,"Lewiston, ID-WA",Lewiston
1993-01-01,0.3,ID,"Lewiston, ID-WA",Lewiston
1994-01-01,0.3,ID,"Lewiston, ID-WA",Lewiston
1995-01-01,0.3,ID,"Lewiston, ID-WA",Lewiston
1996-01-01,0.3,ID,"Lewiston, ID-WA",Lewiston
1997-01-01,0.3,ID,"Lewiston, ID-WA",Lewiston
1998-01-01,0.3,ID,"Lewiston, ID-WA",Lewiston
1999-01-01,0.3,ID,"Lewiston, ID-WA",Lewiston
2000-01-01,0.5,ID,"Lewiston, ID-WA",Lewiston
2001-01-01,0.2,ID,"Lewiston, ID-WA",Lewiston
2002-01-01,0.2,ID,"Lewiston, ID-WA",Lewiston
2003-01-01,0.3,ID,"Lewiston, ID-WA",Lewiston
2004-01-01,0.2,ID,"Lewiston, ID-WA",Lewiston
2005-01-01,0.2,ID,"Lewiston, ID-WA",Lewiston
2006-01-01,0.2,ID,"Lewiston, ID-WA",Lewiston
2007-01-01,0.2,ID,"Lewiston, ID-WA",Lewiston
2008-01-01,0.2,ID,"Lewiston, ID-WA",Lewiston
2009-01-01,0.2,ID,"Lewiston, ID-WA",Lewiston
2010-01-01,0.3,ID,"Lewiston, ID-WA",Lewiston
2011-01-01,0.3,ID,"Lewiston, ID-WA",Lewiston
2012-01-01,0.2,ID,"Lewiston, ID-WA",Lewiston
2013-01-01,0.2,ID,"Lewiston, ID-WA",Lewiston
2014-01-01,0.2,ID,"Lewiston, ID-WA",Lewiston
2015-01-01,0.2,ID,"Lewiston, ID-WA",Lewiston
2016-01-01,0.2,ID,"Lewiston, ID-WA",Lewiston
2017-01-01,0.2,ID,"Lewiston, ID-WA",Lewiston
2018-01-01,0.2,ID,"Lewiston, ID-WA",Lewiston
2019-01-01,0.3,ID,"Lewiston, ID-WA",Lewiston
2020-01-01,0.3,ID,"Lewiston, ID-WA",Lewiston
