date,Housing Inventory: Average Listing Price,state,msa,city,title,id,frequency,seasonal_adjustment
2018-10-01,327401.5816,ID,"Lewiston, ID-WA",Lewiston,"Housing Inventory: Average Listing Price in Lewiston, ID-WA (CBSA)",AVELISPRI30300,Monthly,Not Seasonally Adjusted
2018-11-01,324271.2987,ID,"Lewiston, ID-WA",Lewiston,"Housing Inventory: Average Listing Price in Lewiston, ID-WA (CBSA)",AVELISPRI30300,Monthly,Not Seasonally Adjusted
2018-12-01,343457.8382,ID,"Lewiston, ID-WA",Lewiston,"Housing Inventory: Average Listing Price in Lewiston, ID-WA (CBSA)",AVELISPRI30300,Monthly,Not Seasonally Adjusted
2019-01-01,345728.2635,ID,"Lewiston, ID-WA",Lewiston,"Housing Inventory: Average Listing Price in Lewiston, ID-WA (CBSA)",AVELISPRI30300,Monthly,Not Seasonally Adjusted
2019-02-01,340555.5721,ID,"Lewiston, ID-WA",Lewiston,"Housing Inventory: Average Listing Price in Lewiston, ID-WA (CBSA)",AVELISPRI30300,Monthly,Not Seasonally Adjusted
2019-03-01,335174.4029,ID,"Lewiston, ID-WA",Lewiston,"Housing Inventory: Average Listing Price in Lewiston, ID-WA (CBSA)",AVELISPRI30300,Monthly,Not Seasonally Adjusted
2019-04-01,332064.7401,ID,"Lewiston, ID-WA",Lewiston,"Housing Inventory: Average Listing Price in Lewiston, ID-WA (CBSA)",AVELISPRI30300,Monthly,Not Seasonally Adjusted
2019-05-01,368774.1657,ID,"Lewiston, ID-WA",Lewiston,"Housing Inventory: Average Listing Price in Lewiston, ID-WA (CBSA)",AVELISPRI30300,Monthly,Not Seasonally Adjusted
2019-06-01,391008.0055,ID,"Lewiston, ID-WA",Lewiston,"Housing Inventory: Average Listing Price in Lewiston, ID-WA (CBSA)",AVELISPRI30300,Monthly,Not Seasonally Adjusted
2019-07-01,382544.1085,ID,"Lewiston, ID-WA",Lewiston,"Housing Inventory: Average Listing Price in Lewiston, ID-WA (CBSA)",AVELISPRI30300,Monthly,Not Seasonally Adjusted
2019-08-01,376342.694,ID,"Lewiston, ID-WA",Lewiston,"Housing Inventory: Average Listing Price in Lewiston, ID-WA (CBSA)",AVELISPRI30300,Monthly,Not Seasonally Adjusted
2019-09-01,362175.2373,ID,"Lewiston, ID-WA",Lewiston,"Housing Inventory: Average Listing Price in Lewiston, ID-WA (CBSA)",AVELISPRI30300,Monthly,Not Seasonally Adjusted
2019-10-01,350500.4306,ID,"Lewiston, ID-WA",Lewiston,"Housing Inventory: Average Listing Price in Lewiston, ID-WA (CBSA)",AVELISPRI30300,Monthly,Not Seasonally Adjusted
2019-11-01,335273.8083,ID,"Lewiston, ID-WA",Lewiston,"Housing Inventory: Average Listing Price in Lewiston, ID-WA (CBSA)",AVELISPRI30300,Monthly,Not Seasonally Adjusted
2019-12-01,350688.9261,ID,"Lewiston, ID-WA",Lewiston,"Housing Inventory: Average Listing Price in Lewiston, ID-WA (CBSA)",AVELISPRI30300,Monthly,Not Seasonally Adjusted
2020-01-01,331675.718,ID,"Lewiston, ID-WA",Lewiston,"Housing Inventory: Average Listing Price in Lewiston, ID-WA (CBSA)",AVELISPRI30300,Monthly,Not Seasonally Adjusted
2020-02-01,333516.1947,ID,"Lewiston, ID-WA",Lewiston,"Housing Inventory: Average Listing Price in Lewiston, ID-WA (CBSA)",AVELISPRI30300,Monthly,Not Seasonally Adjusted
2020-03-01,331995.7318,ID,"Lewiston, ID-WA",Lewiston,"Housing Inventory: Average Listing Price in Lewiston, ID-WA (CBSA)",AVELISPRI30300,Monthly,Not Seasonally Adjusted
2020-04-01,343868.7973,ID,"Lewiston, ID-WA",Lewiston,"Housing Inventory: Average Listing Price in Lewiston, ID-WA (CBSA)",AVELISPRI30300,Monthly,Not Seasonally Adjusted
2020-05-01,416257.4381,ID,"Lewiston, ID-WA",Lewiston,"Housing Inventory: Average Listing Price in Lewiston, ID-WA (CBSA)",AVELISPRI30300,Monthly,Not Seasonally Adjusted
2020-06-01,420209.5306,ID,"Lewiston, ID-WA",Lewiston,"Housing Inventory: Average Listing Price in Lewiston, ID-WA (CBSA)",AVELISPRI30300,Monthly,Not Seasonally Adjusted
2020-07-01,436844.7631,ID,"Lewiston, ID-WA",Lewiston,"Housing Inventory: Average Listing Price in Lewiston, ID-WA (CBSA)",AVELISPRI30300,Monthly,Not Seasonally Adjusted
2020-08-01,423919.3908,ID,"Lewiston, ID-WA",Lewiston,"Housing Inventory: Average Listing Price in Lewiston, ID-WA (CBSA)",AVELISPRI30300,Monthly,Not Seasonally Adjusted
2020-09-01,420532.7188,ID,"Lewiston, ID-WA",Lewiston,"Housing Inventory: Average Listing Price in Lewiston, ID-WA (CBSA)",AVELISPRI30300,Monthly,Not Seasonally Adjusted
2020-10-01,448801.2073,ID,"Lewiston, ID-WA",Lewiston,"Housing Inventory: Average Listing Price in Lewiston, ID-WA (CBSA)",AVELISPRI30300,Monthly,Not Seasonally Adjusted
2020-11-01,468326.8398,ID,"Lewiston, ID-WA",Lewiston,"Housing Inventory: Average Listing Price in Lewiston, ID-WA (CBSA)",AVELISPRI30300,Monthly,Not Seasonally Adjusted
2020-12-01,468806.9672,ID,"Lewiston, ID-WA",Lewiston,"Housing Inventory: Average Listing Price in Lewiston, ID-WA (CBSA)",AVELISPRI30300,Monthly,Not Seasonally Adjusted
2021-01-01,473360.6964,ID,"Lewiston, ID-WA",Lewiston,"Housing Inventory: Average Listing Price in Lewiston, ID-WA (CBSA)",AVELISPRI30300,Monthly,Not Seasonally Adjusted
2021-02-01,550317.7885,ID,"Lewiston, ID-WA",Lewiston,"Housing Inventory: Average Listing Price in Lewiston, ID-WA (CBSA)",AVELISPRI30300,Monthly,Not Seasonally Adjusted
2021-03-01,551787.7778,ID,"Lewiston, ID-WA",Lewiston,"Housing Inventory: Average Listing Price in Lewiston, ID-WA (CBSA)",AVELISPRI30300,Monthly,Not Seasonally Adjusted
2021-04-01,589284.6327,ID,"Lewiston, ID-WA",Lewiston,"Housing Inventory: Average Listing Price in Lewiston, ID-WA (CBSA)",AVELISPRI30300,Monthly,Not Seasonally Adjusted
2021-05-01,553258.3333,ID,"Lewiston, ID-WA",Lewiston,"Housing Inventory: Average Listing Price in Lewiston, ID-WA (CBSA)",AVELISPRI30300,Monthly,Not Seasonally Adjusted
2021-06-01,553264.7595,ID,"Lewiston, ID-WA",Lewiston,"Housing Inventory: Average Listing Price in Lewiston, ID-WA (CBSA)",AVELISPRI30300,Monthly,Not Seasonally Adjusted
2021-07-01,508387.1532,ID,"Lewiston, ID-WA",Lewiston,"Housing Inventory: Average Listing Price in Lewiston, ID-WA (CBSA)",AVELISPRI30300,Monthly,Not Seasonally Adjusted
2021-08-01,554148.4764,ID,"Lewiston, ID-WA",Lewiston,"Housing Inventory: Average Listing Price in Lewiston, ID-WA (CBSA)",AVELISPRI30300,Monthly,Not Seasonally Adjusted
2021-09-01,575575.2821,ID,"Lewiston, ID-WA",Lewiston,"Housing Inventory: Average Listing Price in Lewiston, ID-WA (CBSA)",AVELISPRI30300,Monthly,Not Seasonally Adjusted
2021-10-01,572495.5826,ID,"Lewiston, ID-WA",Lewiston,"Housing Inventory: Average Listing Price in Lewiston, ID-WA (CBSA)",AVELISPRI30300,Monthly,Not Seasonally Adjusted
2021-11-01,590751.0801,ID,"Lewiston, ID-WA",Lewiston,"Housing Inventory: Average Listing Price in Lewiston, ID-WA (CBSA)",AVELISPRI30300,Monthly,Not Seasonally Adjusted
2016-07-01,301189.8824,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Average Listing Price in Lincoln, NE (CBSA)",AVELISPRI30700,Monthly,Not Seasonally Adjusted
2016-08-01,292301.6722,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Average Listing Price in Lincoln, NE (CBSA)",AVELISPRI30700,Monthly,Not Seasonally Adjusted
2016-09-01,285639.3043,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Average Listing Price in Lincoln, NE (CBSA)",AVELISPRI30700,Monthly,Not Seasonally Adjusted
2016-10-01,279879.5232,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Average Listing Price in Lincoln, NE (CBSA)",AVELISPRI30700,Monthly,Not Seasonally Adjusted
2016-11-01,279761.7853,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Average Listing Price in Lincoln, NE (CBSA)",AVELISPRI30700,Monthly,Not Seasonally Adjusted
2016-12-01,282166.7631,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Average Listing Price in Lincoln, NE (CBSA)",AVELISPRI30700,Monthly,Not Seasonally Adjusted
2017-01-01,283180.2564,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Average Listing Price in Lincoln, NE (CBSA)",AVELISPRI30700,Monthly,Not Seasonally Adjusted
2017-02-01,298590.8081,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Average Listing Price in Lincoln, NE (CBSA)",AVELISPRI30700,Monthly,Not Seasonally Adjusted
2017-03-01,305383.6979,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Average Listing Price in Lincoln, NE (CBSA)",AVELISPRI30700,Monthly,Not Seasonally Adjusted
2017-04-01,333385.5544,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Average Listing Price in Lincoln, NE (CBSA)",AVELISPRI30700,Monthly,Not Seasonally Adjusted
2017-05-01,336501.5672,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Average Listing Price in Lincoln, NE (CBSA)",AVELISPRI30700,Monthly,Not Seasonally Adjusted
2017-06-01,330570.5958,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Average Listing Price in Lincoln, NE (CBSA)",AVELISPRI30700,Monthly,Not Seasonally Adjusted
2017-07-01,321189.1878,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Average Listing Price in Lincoln, NE (CBSA)",AVELISPRI30700,Monthly,Not Seasonally Adjusted
2017-08-01,317387.9021,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Average Listing Price in Lincoln, NE (CBSA)",AVELISPRI30700,Monthly,Not Seasonally Adjusted
2017-09-01,315613.7969,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Average Listing Price in Lincoln, NE (CBSA)",AVELISPRI30700,Monthly,Not Seasonally Adjusted
2017-10-01,315143.9057,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Average Listing Price in Lincoln, NE (CBSA)",AVELISPRI30700,Monthly,Not Seasonally Adjusted
2017-11-01,324914.0947,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Average Listing Price in Lincoln, NE (CBSA)",AVELISPRI30700,Monthly,Not Seasonally Adjusted
2017-12-01,331766.1409,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Average Listing Price in Lincoln, NE (CBSA)",AVELISPRI30700,Monthly,Not Seasonally Adjusted
2018-01-01,343745.3604,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Average Listing Price in Lincoln, NE (CBSA)",AVELISPRI30700,Monthly,Not Seasonally Adjusted
2018-02-01,357058.6645,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Average Listing Price in Lincoln, NE (CBSA)",AVELISPRI30700,Monthly,Not Seasonally Adjusted
2018-03-01,365788.1182,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Average Listing Price in Lincoln, NE (CBSA)",AVELISPRI30700,Monthly,Not Seasonally Adjusted
2018-04-01,374398.7457,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Average Listing Price in Lincoln, NE (CBSA)",AVELISPRI30700,Monthly,Not Seasonally Adjusted
2018-05-01,369702.0384,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Average Listing Price in Lincoln, NE (CBSA)",AVELISPRI30700,Monthly,Not Seasonally Adjusted
2018-06-01,367811.8169,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Average Listing Price in Lincoln, NE (CBSA)",AVELISPRI30700,Monthly,Not Seasonally Adjusted
2018-07-01,365025.9476,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Average Listing Price in Lincoln, NE (CBSA)",AVELISPRI30700,Monthly,Not Seasonally Adjusted
2018-08-01,356125.997,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Average Listing Price in Lincoln, NE (CBSA)",AVELISPRI30700,Monthly,Not Seasonally Adjusted
2018-09-01,350436.249,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Average Listing Price in Lincoln, NE (CBSA)",AVELISPRI30700,Monthly,Not Seasonally Adjusted
2018-10-01,338723.0976,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Average Listing Price in Lincoln, NE (CBSA)",AVELISPRI30700,Monthly,Not Seasonally Adjusted
2018-11-01,329835.5047,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Average Listing Price in Lincoln, NE (CBSA)",AVELISPRI30700,Monthly,Not Seasonally Adjusted
2018-12-01,329160.5844,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Average Listing Price in Lincoln, NE (CBSA)",AVELISPRI30700,Monthly,Not Seasonally Adjusted
2019-01-01,332048.4195,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Average Listing Price in Lincoln, NE (CBSA)",AVELISPRI30700,Monthly,Not Seasonally Adjusted
2019-02-01,342460.4069,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Average Listing Price in Lincoln, NE (CBSA)",AVELISPRI30700,Monthly,Not Seasonally Adjusted
2019-03-01,341422.9506,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Average Listing Price in Lincoln, NE (CBSA)",AVELISPRI30700,Monthly,Not Seasonally Adjusted
2019-04-01,340107.5604,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Average Listing Price in Lincoln, NE (CBSA)",AVELISPRI30700,Monthly,Not Seasonally Adjusted
2019-05-01,351361.2333,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Average Listing Price in Lincoln, NE (CBSA)",AVELISPRI30700,Monthly,Not Seasonally Adjusted
