date,All Employees: Retail Trade,state,msa,city,title,id,frequency,seasonal_adjustment
2019-08-01,13.1285309356933,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Retail Trade in Kennewick-Richland, WA (MSA)",SMU53284204200000001SA,Monthly,Seasonally Adjusted
2019-09-01,13.281532018670198,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Retail Trade in Kennewick-Richland, WA (MSA)",SMU53284204200000001SA,Monthly,Seasonally Adjusted
2019-10-01,13.298208613368,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Retail Trade in Kennewick-Richland, WA (MSA)",SMU53284204200000001SA,Monthly,Seasonally Adjusted
2019-11-01,13.3039367740599,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Retail Trade in Kennewick-Richland, WA (MSA)",SMU53284204200000001SA,Monthly,Seasonally Adjusted
2019-12-01,13.382352653122199,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Retail Trade in Kennewick-Richland, WA (MSA)",SMU53284204200000001SA,Monthly,Seasonally Adjusted
2020-01-01,13.33722196885,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Retail Trade in Kennewick-Richland, WA (MSA)",SMU53284204200000001SA,Monthly,Seasonally Adjusted
2020-02-01,13.3044036997306,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Retail Trade in Kennewick-Richland, WA (MSA)",SMU53284204200000001SA,Monthly,Seasonally Adjusted
2020-03-01,13.305619709815,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Retail Trade in Kennewick-Richland, WA (MSA)",SMU53284204200000001SA,Monthly,Seasonally Adjusted
2020-04-01,11.602478311415801,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Retail Trade in Kennewick-Richland, WA (MSA)",SMU53284204200000001SA,Monthly,Seasonally Adjusted
2020-05-01,11.8447917876944,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Retail Trade in Kennewick-Richland, WA (MSA)",SMU53284204200000001SA,Monthly,Seasonally Adjusted
2020-06-01,12.242385017757401,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Retail Trade in Kennewick-Richland, WA (MSA)",SMU53284204200000001SA,Monthly,Seasonally Adjusted
2020-07-01,12.8419043182395,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Retail Trade in Kennewick-Richland, WA (MSA)",SMU53284204200000001SA,Monthly,Seasonally Adjusted
2020-08-01,13.137575872232,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Retail Trade in Kennewick-Richland, WA (MSA)",SMU53284204200000001SA,Monthly,Seasonally Adjusted
2020-09-01,13.1852267161792,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Retail Trade in Kennewick-Richland, WA (MSA)",SMU53284204200000001SA,Monthly,Seasonally Adjusted
2020-10-01,13.9012223770144,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Retail Trade in Kennewick-Richland, WA (MSA)",SMU53284204200000001SA,Monthly,Seasonally Adjusted
2020-11-01,13.2160799612336,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Retail Trade in Kennewick-Richland, WA (MSA)",SMU53284204200000001SA,Monthly,Seasonally Adjusted
2020-12-01,13.482843095517302,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Retail Trade in Kennewick-Richland, WA (MSA)",SMU53284204200000001SA,Monthly,Seasonally Adjusted
2021-01-01,13.6422621994905,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Retail Trade in Kennewick-Richland, WA (MSA)",SMU53284204200000001SA,Monthly,Seasonally Adjusted
2021-02-01,13.913639815044501,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Retail Trade in Kennewick-Richland, WA (MSA)",SMU53284204200000001SA,Monthly,Seasonally Adjusted
2021-03-01,14.311413996881999,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Retail Trade in Kennewick-Richland, WA (MSA)",SMU53284204200000001SA,Monthly,Seasonally Adjusted
2021-04-01,14.2964066581076,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Retail Trade in Kennewick-Richland, WA (MSA)",SMU53284204200000001SA,Monthly,Seasonally Adjusted
2021-05-01,14.337801909279802,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Retail Trade in Kennewick-Richland, WA (MSA)",SMU53284204200000001SA,Monthly,Seasonally Adjusted
2021-06-01,14.625708699566,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Retail Trade in Kennewick-Richland, WA (MSA)",SMU53284204200000001SA,Monthly,Seasonally Adjusted
2021-07-01,14.430749824825801,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Retail Trade in Kennewick-Richland, WA (MSA)",SMU53284204200000001SA,Monthly,Seasonally Adjusted
2021-08-01,14.1422953737845,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Retail Trade in Kennewick-Richland, WA (MSA)",SMU53284204200000001SA,Monthly,Seasonally Adjusted
2021-09-01,14.2885526134077,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Retail Trade in Kennewick-Richland, WA (MSA)",SMU53284204200000001SA,Monthly,Seasonally Adjusted
2021-10-01,14.4033927011957,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Retail Trade in Kennewick-Richland, WA (MSA)",SMU53284204200000001SA,Monthly,Seasonally Adjusted
1990-01-01,3.74913273467332,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Retail Trade in Lewiston, ID-WA (MSA)",SMU16303004200000001SA,Monthly,Seasonally Adjusted
1990-02-01,3.7976112056269002,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Retail Trade in Lewiston, ID-WA (MSA)",SMU16303004200000001SA,Monthly,Seasonally Adjusted
1990-03-01,3.7000539505348504,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Retail Trade in Lewiston, ID-WA (MSA)",SMU16303004200000001SA,Monthly,Seasonally Adjusted
1990-04-01,3.6730307293477704,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Retail Trade in Lewiston, ID-WA (MSA)",SMU16303004200000001SA,Monthly,Seasonally Adjusted
1990-05-01,3.6677967036323196,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Retail Trade in Lewiston, ID-WA (MSA)",SMU16303004200000001SA,Monthly,Seasonally Adjusted
1990-06-01,3.58855626707307,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Retail Trade in Lewiston, ID-WA (MSA)",SMU16303004200000001SA,Monthly,Seasonally Adjusted
1990-07-01,3.5565075792210297,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Retail Trade in Lewiston, ID-WA (MSA)",SMU16303004200000001SA,Monthly,Seasonally Adjusted
1990-08-01,3.47924615157347,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Retail Trade in Lewiston, ID-WA (MSA)",SMU16303004200000001SA,Monthly,Seasonally Adjusted
1990-09-01,3.4757325188254398,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Retail Trade in Lewiston, ID-WA (MSA)",SMU16303004200000001SA,Monthly,Seasonally Adjusted
1990-10-01,3.40547931981898,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Retail Trade in Lewiston, ID-WA (MSA)",SMU16303004200000001SA,Monthly,Seasonally Adjusted
1990-11-01,3.44479169075054,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Retail Trade in Lewiston, ID-WA (MSA)",SMU16303004200000001SA,Monthly,Seasonally Adjusted
1990-12-01,3.1628173049122,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Retail Trade in Lewiston, ID-WA (MSA)",SMU16303004200000001SA,Monthly,Seasonally Adjusted
1991-01-01,3.15020858345064,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Retail Trade in Lewiston, ID-WA (MSA)",SMU16303004200000001SA,Monthly,Seasonally Adjusted
1991-02-01,2.9983027342118995,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Retail Trade in Lewiston, ID-WA (MSA)",SMU16303004200000001SA,Monthly,Seasonally Adjusted
1991-03-01,2.99729332395048,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Retail Trade in Lewiston, ID-WA (MSA)",SMU16303004200000001SA,Monthly,Seasonally Adjusted
1991-04-01,3.07458364439987,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Retail Trade in Lewiston, ID-WA (MSA)",SMU16303004200000001SA,Monthly,Seasonally Adjusted
1991-05-01,2.96549405644958,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Retail Trade in Lewiston, ID-WA (MSA)",SMU16303004200000001SA,Monthly,Seasonally Adjusted
1991-06-01,2.9836132252339502,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Retail Trade in Lewiston, ID-WA (MSA)",SMU16303004200000001SA,Monthly,Seasonally Adjusted
1991-07-01,3.0623379547831897,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Retail Trade in Lewiston, ID-WA (MSA)",SMU16303004200000001SA,Monthly,Seasonally Adjusted
1991-08-01,3.07735659907335,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Retail Trade in Lewiston, ID-WA (MSA)",SMU16303004200000001SA,Monthly,Seasonally Adjusted
1991-09-01,3.07774351833076,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Retail Trade in Lewiston, ID-WA (MSA)",SMU16303004200000001SA,Monthly,Seasonally Adjusted
1991-10-01,3.1049913835896303,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Retail Trade in Lewiston, ID-WA (MSA)",SMU16303004200000001SA,Monthly,Seasonally Adjusted
1991-11-01,3.1436786323425605,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Retail Trade in Lewiston, ID-WA (MSA)",SMU16303004200000001SA,Monthly,Seasonally Adjusted
1991-12-01,3.0662055373701698,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Retail Trade in Lewiston, ID-WA (MSA)",SMU16303004200000001SA,Monthly,Seasonally Adjusted
1992-01-01,3.15235836233912,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Retail Trade in Lewiston, ID-WA (MSA)",SMU16303004200000001SA,Monthly,Seasonally Adjusted
1992-02-01,3.19946667409936,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Retail Trade in Lewiston, ID-WA (MSA)",SMU16303004200000001SA,Monthly,Seasonally Adjusted
1992-03-01,3.19092018094704,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Retail Trade in Lewiston, ID-WA (MSA)",SMU16303004200000001SA,Monthly,Seasonally Adjusted
1992-04-01,3.17464181415482,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Retail Trade in Lewiston, ID-WA (MSA)",SMU16303004200000001SA,Monthly,Seasonally Adjusted
1992-05-01,3.16757145497344,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Retail Trade in Lewiston, ID-WA (MSA)",SMU16303004200000001SA,Monthly,Seasonally Adjusted
1992-06-01,3.17683414749756,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Retail Trade in Lewiston, ID-WA (MSA)",SMU16303004200000001SA,Monthly,Seasonally Adjusted
1992-07-01,3.17081752274614,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Retail Trade in Lewiston, ID-WA (MSA)",SMU16303004200000001SA,Monthly,Seasonally Adjusted
1992-08-01,3.17601860730248,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Retail Trade in Lewiston, ID-WA (MSA)",SMU16303004200000001SA,Monthly,Seasonally Adjusted
1992-09-01,3.17741026145519,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Retail Trade in Lewiston, ID-WA (MSA)",SMU16303004200000001SA,Monthly,Seasonally Adjusted
1992-10-01,3.1982929856292004,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Retail Trade in Lewiston, ID-WA (MSA)",SMU16303004200000001SA,Monthly,Seasonally Adjusted
1992-11-01,3.14522914591614,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Retail Trade in Lewiston, ID-WA (MSA)",SMU16303004200000001SA,Monthly,Seasonally Adjusted
1992-12-01,3.17190741677243,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Retail Trade in Lewiston, ID-WA (MSA)",SMU16303004200000001SA,Monthly,Seasonally Adjusted
1993-01-01,3.15527975204905,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Retail Trade in Lewiston, ID-WA (MSA)",SMU16303004200000001SA,Monthly,Seasonally Adjusted
1993-02-01,3.0997031362084,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Retail Trade in Lewiston, ID-WA (MSA)",SMU16303004200000001SA,Monthly,Seasonally Adjusted
1993-03-01,3.28605034867265,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Retail Trade in Lewiston, ID-WA (MSA)",SMU16303004200000001SA,Monthly,Seasonally Adjusted
1993-04-01,3.27390156258885,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Retail Trade in Lewiston, ID-WA (MSA)",SMU16303004200000001SA,Monthly,Seasonally Adjusted
1993-05-01,3.3692639887205695,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Retail Trade in Lewiston, ID-WA (MSA)",SMU16303004200000001SA,Monthly,Seasonally Adjusted
1993-06-01,3.3696574299923503,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Retail Trade in Lewiston, ID-WA (MSA)",SMU16303004200000001SA,Monthly,Seasonally Adjusted
1993-07-01,3.58067443708487,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Retail Trade in Lewiston, ID-WA (MSA)",SMU16303004200000001SA,Monthly,Seasonally Adjusted
1993-08-01,3.5776779282272404,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Retail Trade in Lewiston, ID-WA (MSA)",SMU16303004200000001SA,Monthly,Seasonally Adjusted
1993-09-01,3.57503672284002,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Retail Trade in Lewiston, ID-WA (MSA)",SMU16303004200000001SA,Monthly,Seasonally Adjusted
1993-10-01,3.4877498850082005,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Retail Trade in Lewiston, ID-WA (MSA)",SMU16303004200000001SA,Monthly,Seasonally Adjusted
1993-11-01,3.54504499087816,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Retail Trade in Lewiston, ID-WA (MSA)",SMU16303004200000001SA,Monthly,Seasonally Adjusted
1993-12-01,3.5795155060116,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Retail Trade in Lewiston, ID-WA (MSA)",SMU16303004200000001SA,Monthly,Seasonally Adjusted
1994-01-01,3.6582230154945297,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Retail Trade in Lewiston, ID-WA (MSA)",SMU16303004200000001SA,Monthly,Seasonally Adjusted
1994-02-01,3.6047487201453503,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Retail Trade in Lewiston, ID-WA (MSA)",SMU16303004200000001SA,Monthly,Seasonally Adjusted
1994-03-01,3.57919644126994,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Retail Trade in Lewiston, ID-WA (MSA)",SMU16303004200000001SA,Monthly,Seasonally Adjusted
1994-04-01,3.57035146495584,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Retail Trade in Lewiston, ID-WA (MSA)",SMU16303004200000001SA,Monthly,Seasonally Adjusted
1994-05-01,3.57437797215181,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Retail Trade in Lewiston, ID-WA (MSA)",SMU16303004200000001SA,Monthly,Seasonally Adjusted
1994-06-01,3.56184210330365,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Retail Trade in Lewiston, ID-WA (MSA)",SMU16303004200000001SA,Monthly,Seasonally Adjusted
1994-07-01,3.48796681987251,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Retail Trade in Lewiston, ID-WA (MSA)",SMU16303004200000001SA,Monthly,Seasonally Adjusted
1994-08-01,3.58314549428846,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Retail Trade in Lewiston, ID-WA (MSA)",SMU16303004200000001SA,Monthly,Seasonally Adjusted
1994-09-01,3.47325047077141,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Retail Trade in Lewiston, ID-WA (MSA)",SMU16303004200000001SA,Monthly,Seasonally Adjusted
1994-10-01,3.47441758036912,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Retail Trade in Lewiston, ID-WA (MSA)",SMU16303004200000001SA,Monthly,Seasonally Adjusted
1994-11-01,3.54661055183557,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Retail Trade in Lewiston, ID-WA (MSA)",SMU16303004200000001SA,Monthly,Seasonally Adjusted
1994-12-01,3.4845687925162703,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Retail Trade in Lewiston, ID-WA (MSA)",SMU16303004200000001SA,Monthly,Seasonally Adjusted
1995-01-01,3.45886365946469,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Retail Trade in Lewiston, ID-WA (MSA)",SMU16303004200000001SA,Monthly,Seasonally Adjusted
1995-02-01,3.5079809145701497,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Retail Trade in Lewiston, ID-WA (MSA)",SMU16303004200000001SA,Monthly,Seasonally Adjusted
1995-03-01,3.4791512524265293,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Retail Trade in Lewiston, ID-WA (MSA)",SMU16303004200000001SA,Monthly,Seasonally Adjusted
1995-04-01,3.46316618251361,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Retail Trade in Lewiston, ID-WA (MSA)",SMU16303004200000001SA,Monthly,Seasonally Adjusted
1995-05-01,3.3822027832812,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Retail Trade in Lewiston, ID-WA (MSA)",SMU16303004200000001SA,Monthly,Seasonally Adjusted
1995-06-01,3.4577059200267,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Retail Trade in Lewiston, ID-WA (MSA)",SMU16303004200000001SA,Monthly,Seasonally Adjusted
1995-07-01,3.49135968734401,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Retail Trade in Lewiston, ID-WA (MSA)",SMU16303004200000001SA,Monthly,Seasonally Adjusted
1995-08-01,3.4870912612710803,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Retail Trade in Lewiston, ID-WA (MSA)",SMU16303004200000001SA,Monthly,Seasonally Adjusted
1995-09-01,3.5728772222909506,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Retail Trade in Lewiston, ID-WA (MSA)",SMU16303004200000001SA,Monthly,Seasonally Adjusted
1995-10-01,3.5644143536381,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Retail Trade in Lewiston, ID-WA (MSA)",SMU16303004200000001SA,Monthly,Seasonally Adjusted
1995-11-01,3.5423155003382796,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Retail Trade in Lewiston, ID-WA (MSA)",SMU16303004200000001SA,Monthly,Seasonally Adjusted
1995-12-01,3.5889380503132005,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Retail Trade in Lewiston, ID-WA (MSA)",SMU16303004200000001SA,Monthly,Seasonally Adjusted
1996-01-01,3.5608763468074702,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Retail Trade in Lewiston, ID-WA (MSA)",SMU16303004200000001SA,Monthly,Seasonally Adjusted
1996-02-01,3.51048800358886,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Retail Trade in Lewiston, ID-WA (MSA)",SMU16303004200000001SA,Monthly,Seasonally Adjusted
1996-03-01,3.47880201723423,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Retail Trade in Lewiston, ID-WA (MSA)",SMU16303004200000001SA,Monthly,Seasonally Adjusted
1996-04-01,3.5544003173391605,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Retail Trade in Lewiston, ID-WA (MSA)",SMU16303004200000001SA,Monthly,Seasonally Adjusted
1996-05-01,3.59868627263753,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Retail Trade in Lewiston, ID-WA (MSA)",SMU16303004200000001SA,Monthly,Seasonally Adjusted
1996-06-01,3.55700438290088,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Retail Trade in Lewiston, ID-WA (MSA)",SMU16303004200000001SA,Monthly,Seasonally Adjusted
1996-07-01,3.58727820326417,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Retail Trade in Lewiston, ID-WA (MSA)",SMU16303004200000001SA,Monthly,Seasonally Adjusted
1996-08-01,3.4881642945423197,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Retail Trade in Lewiston, ID-WA (MSA)",SMU16303004200000001SA,Monthly,Seasonally Adjusted
1996-09-01,3.57107125373935,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Retail Trade in Lewiston, ID-WA (MSA)",SMU16303004200000001SA,Monthly,Seasonally Adjusted
1996-10-01,3.55574481348477,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Retail Trade in Lewiston, ID-WA (MSA)",SMU16303004200000001SA,Monthly,Seasonally Adjusted
1996-11-01,3.54223090015042,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Retail Trade in Lewiston, ID-WA (MSA)",SMU16303004200000001SA,Monthly,Seasonally Adjusted
1996-12-01,3.4906136233071203,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Retail Trade in Lewiston, ID-WA (MSA)",SMU16303004200000001SA,Monthly,Seasonally Adjusted
1997-01-01,3.56575646570472,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Retail Trade in Lewiston, ID-WA (MSA)",SMU16303004200000001SA,Monthly,Seasonally Adjusted
1997-02-01,3.5111203666822304,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Retail Trade in Lewiston, ID-WA (MSA)",SMU16303004200000001SA,Monthly,Seasonally Adjusted
1997-03-01,3.5800807245938198,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Retail Trade in Lewiston, ID-WA (MSA)",SMU16303004200000001SA,Monthly,Seasonally Adjusted
1997-04-01,3.5455267401050494,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Retail Trade in Lewiston, ID-WA (MSA)",SMU16303004200000001SA,Monthly,Seasonally Adjusted
1997-05-01,3.51169550983568,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Retail Trade in Lewiston, ID-WA (MSA)",SMU16303004200000001SA,Monthly,Seasonally Adjusted
1997-06-01,3.5608733208514303,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Retail Trade in Lewiston, ID-WA (MSA)",SMU16303004200000001SA,Monthly,Seasonally Adjusted
1997-07-01,3.4802360196358597,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Retail Trade in Lewiston, ID-WA (MSA)",SMU16303004200000001SA,Monthly,Seasonally Adjusted
1997-08-01,3.48419289154553,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Retail Trade in Lewiston, ID-WA (MSA)",SMU16303004200000001SA,Monthly,Seasonally Adjusted
1997-09-01,3.46866741716901,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Retail Trade in Lewiston, ID-WA (MSA)",SMU16303004200000001SA,Monthly,Seasonally Adjusted
1997-10-01,3.55063524340927,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Retail Trade in Lewiston, ID-WA (MSA)",SMU16303004200000001SA,Monthly,Seasonally Adjusted
1997-11-01,3.54337795729352,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Retail Trade in Lewiston, ID-WA (MSA)",SMU16303004200000001SA,Monthly,Seasonally Adjusted
1997-12-01,3.59380006637689,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Retail Trade in Lewiston, ID-WA (MSA)",SMU16303004200000001SA,Monthly,Seasonally Adjusted
1998-01-01,3.5765342639265096,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Retail Trade in Lewiston, ID-WA (MSA)",SMU16303004200000001SA,Monthly,Seasonally Adjusted
1998-02-01,3.61006529383552,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Retail Trade in Lewiston, ID-WA (MSA)",SMU16303004200000001SA,Monthly,Seasonally Adjusted
1998-03-01,3.57623474708394,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Retail Trade in Lewiston, ID-WA (MSA)",SMU16303004200000001SA,Monthly,Seasonally Adjusted
1998-04-01,3.64245009734988,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Retail Trade in Lewiston, ID-WA (MSA)",SMU16303004200000001SA,Monthly,Seasonally Adjusted
1998-05-01,3.6175741939153903,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Retail Trade in Lewiston, ID-WA (MSA)",SMU16303004200000001SA,Monthly,Seasonally Adjusted
1998-06-01,3.56238678309402,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Retail Trade in Lewiston, ID-WA (MSA)",SMU16303004200000001SA,Monthly,Seasonally Adjusted
1998-07-01,3.67401526975837,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Retail Trade in Lewiston, ID-WA (MSA)",SMU16303004200000001SA,Monthly,Seasonally Adjusted
1998-08-01,3.67860910010386,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Retail Trade in Lewiston, ID-WA (MSA)",SMU16303004200000001SA,Monthly,Seasonally Adjusted
1998-09-01,3.6675723754773504,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Retail Trade in Lewiston, ID-WA (MSA)",SMU16303004200000001SA,Monthly,Seasonally Adjusted
1998-10-01,3.55043779487476,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Retail Trade in Lewiston, ID-WA (MSA)",SMU16303004200000001SA,Monthly,Seasonally Adjusted
1998-11-01,3.6473219258498597,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Retail Trade in Lewiston, ID-WA (MSA)",SMU16303004200000001SA,Monthly,Seasonally Adjusted
1998-12-01,3.59422647288058,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Retail Trade in Lewiston, ID-WA (MSA)",SMU16303004200000001SA,Monthly,Seasonally Adjusted
1999-01-01,3.58743547403286,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Retail Trade in Lewiston, ID-WA (MSA)",SMU16303004200000001SA,Monthly,Seasonally Adjusted
1999-02-01,3.6077490341952996,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Retail Trade in Lewiston, ID-WA (MSA)",SMU16303004200000001SA,Monthly,Seasonally Adjusted
1999-03-01,3.5773809805123298,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Retail Trade in Lewiston, ID-WA (MSA)",SMU16303004200000001SA,Monthly,Seasonally Adjusted
1999-04-01,3.53904904957733,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Retail Trade in Lewiston, ID-WA (MSA)",SMU16303004200000001SA,Monthly,Seasonally Adjusted
1999-05-01,3.5123214214324303,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Retail Trade in Lewiston, ID-WA (MSA)",SMU16303004200000001SA,Monthly,Seasonally Adjusted
1999-06-01,3.56448281354067,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Retail Trade in Lewiston, ID-WA (MSA)",SMU16303004200000001SA,Monthly,Seasonally Adjusted
1999-07-01,3.57145349230681,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Retail Trade in Lewiston, ID-WA (MSA)",SMU16303004200000001SA,Monthly,Seasonally Adjusted
1999-08-01,3.57295480552599,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Retail Trade in Lewiston, ID-WA (MSA)",SMU16303004200000001SA,Monthly,Seasonally Adjusted
1999-09-01,3.56441710383998,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Retail Trade in Lewiston, ID-WA (MSA)",SMU16303004200000001SA,Monthly,Seasonally Adjusted
1999-10-01,3.56073031896852,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Retail Trade in Lewiston, ID-WA (MSA)",SMU16303004200000001SA,Monthly,Seasonally Adjusted
1999-11-01,3.54740963323506,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Retail Trade in Lewiston, ID-WA (MSA)",SMU16303004200000001SA,Monthly,Seasonally Adjusted
