date,All Employees: Goods Producing,state,msa,city
2005-12-01,11.5903188673026,WA,"Kennewick-Richland, WA",Kennewick
2006-01-01,11.851112893902199,WA,"Kennewick-Richland, WA",Kennewick
2006-02-01,11.729400849220099,WA,"Kennewick-Richland, WA",Kennewick
2006-03-01,11.815788197428502,WA,"Kennewick-Richland, WA",Kennewick
2006-04-01,11.5108697570068,WA,"Kennewick-Richland, WA",Kennewick
2006-05-01,11.5690042032548,WA,"Kennewick-Richland, WA",Kennewick
2006-06-01,11.648587734615099,WA,"Kennewick-Richland, WA",Kennewick
2006-07-01,11.732028563297401,WA,"Kennewick-Richland, WA",Kennewick
2006-08-01,11.916785794828598,WA,"Kennewick-Richland, WA",Kennewick
2006-09-01,11.871864159514699,WA,"Kennewick-Richland, WA",Kennewick
2006-10-01,11.9227479311742,WA,"Kennewick-Richland, WA",Kennewick
2006-11-01,12.1391825781236,WA,"Kennewick-Richland, WA",Kennewick
2006-12-01,12.226076833336599,WA,"Kennewick-Richland, WA",Kennewick
2007-01-01,12.3901691907379,WA,"Kennewick-Richland, WA",Kennewick
2007-02-01,12.6788956680071,WA,"Kennewick-Richland, WA",Kennewick
2007-03-01,12.768448974265802,WA,"Kennewick-Richland, WA",Kennewick
2007-04-01,12.9230271019153,WA,"Kennewick-Richland, WA",Kennewick
2007-05-01,13.2980651100653,WA,"Kennewick-Richland, WA",Kennewick
2007-06-01,13.093373781793598,WA,"Kennewick-Richland, WA",Kennewick
2007-07-01,12.833326731127901,WA,"Kennewick-Richland, WA",Kennewick
2007-08-01,13.157286674195499,WA,"Kennewick-Richland, WA",Kennewick
2007-09-01,13.2843231117291,WA,"Kennewick-Richland, WA",Kennewick
2007-10-01,13.3838543024091,WA,"Kennewick-Richland, WA",Kennewick
2007-11-01,13.331376277336302,WA,"Kennewick-Richland, WA",Kennewick
2007-12-01,13.3586738740005,WA,"Kennewick-Richland, WA",Kennewick
2008-01-01,13.4488119475866,WA,"Kennewick-Richland, WA",Kennewick
2008-02-01,13.4482325141381,WA,"Kennewick-Richland, WA",Kennewick
2008-03-01,13.5412022935545,WA,"Kennewick-Richland, WA",Kennewick
2008-04-01,13.627224526163099,WA,"Kennewick-Richland, WA",Kennewick
2008-05-01,13.5199427115114,WA,"Kennewick-Richland, WA",Kennewick
2008-06-01,13.741834668457999,WA,"Kennewick-Richland, WA",Kennewick
2008-07-01,13.6394445887135,WA,"Kennewick-Richland, WA",Kennewick
2008-08-01,13.584880096499601,WA,"Kennewick-Richland, WA",Kennewick
2008-09-01,13.5786723311285,WA,"Kennewick-Richland, WA",Kennewick
2008-10-01,13.525086342216802,WA,"Kennewick-Richland, WA",Kennewick
2008-11-01,13.638896947020399,WA,"Kennewick-Richland, WA",Kennewick
2008-12-01,13.5886118350134,WA,"Kennewick-Richland, WA",Kennewick
2009-01-01,13.511186353303499,WA,"Kennewick-Richland, WA",Kennewick
2009-02-01,13.333009863520902,WA,"Kennewick-Richland, WA",Kennewick
2009-03-01,13.1196851564834,WA,"Kennewick-Richland, WA",Kennewick
2009-04-01,13.234776731468802,WA,"Kennewick-Richland, WA",Kennewick
2009-05-01,13.6392271496074,WA,"Kennewick-Richland, WA",Kennewick
2009-06-01,13.3047705469184,WA,"Kennewick-Richland, WA",Kennewick
2009-07-01,13.1236222131388,WA,"Kennewick-Richland, WA",Kennewick
2009-08-01,13.2067974392363,WA,"Kennewick-Richland, WA",Kennewick
2009-09-01,13.181824830664802,WA,"Kennewick-Richland, WA",Kennewick
2009-10-01,13.0698555609402,WA,"Kennewick-Richland, WA",Kennewick
2009-11-01,12.9458696479983,WA,"Kennewick-Richland, WA",Kennewick
2009-12-01,13.0137587729933,WA,"Kennewick-Richland, WA",Kennewick
2010-01-01,12.967631946124301,WA,"Kennewick-Richland, WA",Kennewick
2010-02-01,13.115716017137101,WA,"Kennewick-Richland, WA",Kennewick
2010-03-01,13.092728093080803,WA,"Kennewick-Richland, WA",Kennewick
2010-04-01,13.257574765719,WA,"Kennewick-Richland, WA",Kennewick
2010-05-01,13.3275105736433,WA,"Kennewick-Richland, WA",Kennewick
2010-06-01,13.184604342881999,WA,"Kennewick-Richland, WA",Kennewick
2010-07-01,13.310240706203402,WA,"Kennewick-Richland, WA",Kennewick
2010-08-01,13.2347969926863,WA,"Kennewick-Richland, WA",Kennewick
2010-09-01,13.3020327115697,WA,"Kennewick-Richland, WA",Kennewick
2010-10-01,13.6177335789957,WA,"Kennewick-Richland, WA",Kennewick
2010-11-01,13.4759652472684,WA,"Kennewick-Richland, WA",Kennewick
2010-12-01,13.436477360546801,WA,"Kennewick-Richland, WA",Kennewick
2011-01-01,13.503993839254,WA,"Kennewick-Richland, WA",Kennewick
2011-02-01,13.5594422714954,WA,"Kennewick-Richland, WA",Kennewick
2011-03-01,13.6455720062838,WA,"Kennewick-Richland, WA",Kennewick
2011-04-01,13.797073293955801,WA,"Kennewick-Richland, WA",Kennewick
2011-05-01,13.502104237226801,WA,"Kennewick-Richland, WA",Kennewick
2011-06-01,13.683595297301302,WA,"Kennewick-Richland, WA",Kennewick
2011-07-01,13.5815388587173,WA,"Kennewick-Richland, WA",Kennewick
2011-08-01,14.076450631406901,WA,"Kennewick-Richland, WA",Kennewick
2011-09-01,13.8669755784816,WA,"Kennewick-Richland, WA",Kennewick
2011-10-01,13.501782036459801,WA,"Kennewick-Richland, WA",Kennewick
2011-11-01,13.4093602415001,WA,"Kennewick-Richland, WA",Kennewick
2011-12-01,13.2498469870545,WA,"Kennewick-Richland, WA",Kennewick
2012-01-01,13.2103147588929,WA,"Kennewick-Richland, WA",Kennewick
2012-02-01,13.068441028201802,WA,"Kennewick-Richland, WA",Kennewick
2012-03-01,13.1765625864497,WA,"Kennewick-Richland, WA",Kennewick
2012-04-01,13.125560367508301,WA,"Kennewick-Richland, WA",Kennewick
2012-05-01,13.1729419469083,WA,"Kennewick-Richland, WA",Kennewick
2012-06-01,13.271208706058,WA,"Kennewick-Richland, WA",Kennewick
2012-07-01,13.4557085471245,WA,"Kennewick-Richland, WA",Kennewick
2012-08-01,13.755507518879302,WA,"Kennewick-Richland, WA",Kennewick
2012-09-01,13.584767744702198,WA,"Kennewick-Richland, WA",Kennewick
2012-10-01,13.6165190972718,WA,"Kennewick-Richland, WA",Kennewick
2012-11-01,13.447738816970901,WA,"Kennewick-Richland, WA",Kennewick
2012-12-01,13.464548759296699,WA,"Kennewick-Richland, WA",Kennewick
2013-01-01,13.276973317430198,WA,"Kennewick-Richland, WA",Kennewick
2013-02-01,13.3421816281305,WA,"Kennewick-Richland, WA",Kennewick
2013-03-01,13.2709938055926,WA,"Kennewick-Richland, WA",Kennewick
2013-04-01,13.334972867011098,WA,"Kennewick-Richland, WA",Kennewick
2013-05-01,13.6453669705518,WA,"Kennewick-Richland, WA",Kennewick
2013-06-01,13.5636803526003,WA,"Kennewick-Richland, WA",Kennewick
2013-07-01,13.5278884978076,WA,"Kennewick-Richland, WA",Kennewick
2013-08-01,13.7780165328586,WA,"Kennewick-Richland, WA",Kennewick
2013-09-01,13.953274293697698,WA,"Kennewick-Richland, WA",Kennewick
2013-10-01,14.065593814899499,WA,"Kennewick-Richland, WA",Kennewick
2013-11-01,13.866347665753699,WA,"Kennewick-Richland, WA",Kennewick
2013-12-01,13.6649759829458,WA,"Kennewick-Richland, WA",Kennewick
2014-01-01,14.0277105380409,WA,"Kennewick-Richland, WA",Kennewick
2014-02-01,14.1053171117465,WA,"Kennewick-Richland, WA",Kennewick
2014-03-01,14.0423687564837,WA,"Kennewick-Richland, WA",Kennewick
2014-04-01,13.713504340581201,WA,"Kennewick-Richland, WA",Kennewick
2014-05-01,13.507937869489998,WA,"Kennewick-Richland, WA",Kennewick
2014-06-01,13.9455287493115,WA,"Kennewick-Richland, WA",Kennewick
2014-07-01,14.1173951859081,WA,"Kennewick-Richland, WA",Kennewick
2014-08-01,14.337133248690801,WA,"Kennewick-Richland, WA",Kennewick
2014-09-01,14.152885386034,WA,"Kennewick-Richland, WA",Kennewick
2014-10-01,14.1316366579305,WA,"Kennewick-Richland, WA",Kennewick
2014-11-01,14.277378220106199,WA,"Kennewick-Richland, WA",Kennewick
2014-12-01,14.4628473619226,WA,"Kennewick-Richland, WA",Kennewick
2015-01-01,14.577559240666199,WA,"Kennewick-Richland, WA",Kennewick
2015-02-01,14.551064577386901,WA,"Kennewick-Richland, WA",Kennewick
2015-03-01,14.585072954779902,WA,"Kennewick-Richland, WA",Kennewick
2015-04-01,14.770052976535801,WA,"Kennewick-Richland, WA",Kennewick
2015-05-01,14.780766124628698,WA,"Kennewick-Richland, WA",Kennewick
2015-06-01,15.0419672295788,WA,"Kennewick-Richland, WA",Kennewick
2015-07-01,15.001603786143301,WA,"Kennewick-Richland, WA",Kennewick
2015-08-01,14.9110065542271,WA,"Kennewick-Richland, WA",Kennewick
2015-09-01,14.8755823823912,WA,"Kennewick-Richland, WA",Kennewick
2015-10-01,15.002009506194199,WA,"Kennewick-Richland, WA",Kennewick
2015-11-01,15.060023578030501,WA,"Kennewick-Richland, WA",Kennewick
2015-12-01,15.0500420499754,WA,"Kennewick-Richland, WA",Kennewick
2016-01-01,15.337363941166698,WA,"Kennewick-Richland, WA",Kennewick
2016-02-01,15.319981216443999,WA,"Kennewick-Richland, WA",Kennewick
2016-03-01,15.2256018974215,WA,"Kennewick-Richland, WA",Kennewick
2016-04-01,15.2116030257365,WA,"Kennewick-Richland, WA",Kennewick
2016-05-01,15.166891650246999,WA,"Kennewick-Richland, WA",Kennewick
2016-06-01,15.021659164281099,WA,"Kennewick-Richland, WA",Kennewick
2016-07-01,15.0879170530395,WA,"Kennewick-Richland, WA",Kennewick
2016-08-01,15.1866804319311,WA,"Kennewick-Richland, WA",Kennewick
2016-09-01,15.3948131240661,WA,"Kennewick-Richland, WA",Kennewick
2016-10-01,15.4613372281704,WA,"Kennewick-Richland, WA",Kennewick
2016-11-01,15.628360606401902,WA,"Kennewick-Richland, WA",Kennewick
2016-12-01,15.6408189784795,WA,"Kennewick-Richland, WA",Kennewick
2017-01-01,15.317237286633501,WA,"Kennewick-Richland, WA",Kennewick
2017-02-01,15.6916281238746,WA,"Kennewick-Richland, WA",Kennewick
2017-03-01,15.866031354710698,WA,"Kennewick-Richland, WA",Kennewick
2017-04-01,16.964482810747302,WA,"Kennewick-Richland, WA",Kennewick
2017-05-01,16.9653805029882,WA,"Kennewick-Richland, WA",Kennewick
2017-06-01,16.9077695105945,WA,"Kennewick-Richland, WA",Kennewick
2017-07-01,16.5747227751878,WA,"Kennewick-Richland, WA",Kennewick
2017-08-01,16.842836994720198,WA,"Kennewick-Richland, WA",Kennewick
2017-09-01,16.8979102768578,WA,"Kennewick-Richland, WA",Kennewick
2017-10-01,16.907723090199898,WA,"Kennewick-Richland, WA",Kennewick
2017-11-01,16.889616434475,WA,"Kennewick-Richland, WA",Kennewick
2017-12-01,17.020488910081,WA,"Kennewick-Richland, WA",Kennewick
2018-01-01,17.0157800363169,WA,"Kennewick-Richland, WA",Kennewick
2018-02-01,17.1830788144331,WA,"Kennewick-Richland, WA",Kennewick
2018-03-01,17.2243763745398,WA,"Kennewick-Richland, WA",Kennewick
2018-04-01,17.225080608643502,WA,"Kennewick-Richland, WA",Kennewick
2018-05-01,17.250534789156802,WA,"Kennewick-Richland, WA",Kennewick
2018-06-01,17.0830472106003,WA,"Kennewick-Richland, WA",Kennewick
2018-07-01,17.5742675399443,WA,"Kennewick-Richland, WA",Kennewick
2018-08-01,17.693409162791,WA,"Kennewick-Richland, WA",Kennewick
2018-09-01,17.6767686785228,WA,"Kennewick-Richland, WA",Kennewick
2018-10-01,17.947522973424803,WA,"Kennewick-Richland, WA",Kennewick
2018-11-01,18.06857483784,WA,"Kennewick-Richland, WA",Kennewick
2018-12-01,18.397875243046897,WA,"Kennewick-Richland, WA",Kennewick
2019-01-01,18.318971924261803,WA,"Kennewick-Richland, WA",Kennewick
2019-02-01,17.5580031777115,WA,"Kennewick-Richland, WA",Kennewick
2019-03-01,17.992507540134397,WA,"Kennewick-Richland, WA",Kennewick
2019-04-01,18.4981680785496,WA,"Kennewick-Richland, WA",Kennewick
2019-05-01,19.0385316397778,WA,"Kennewick-Richland, WA",Kennewick
2019-06-01,18.8662669318194,WA,"Kennewick-Richland, WA",Kennewick
2019-07-01,18.982560922256102,WA,"Kennewick-Richland, WA",Kennewick
2019-08-01,19.025565822481198,WA,"Kennewick-Richland, WA",Kennewick
2019-09-01,19.141133920679103,WA,"Kennewick-Richland, WA",Kennewick
2019-10-01,19.085283124640103,WA,"Kennewick-Richland, WA",Kennewick
2019-11-01,19.1546535175344,WA,"Kennewick-Richland, WA",Kennewick
2019-12-01,19.0721824856776,WA,"Kennewick-Richland, WA",Kennewick
2020-01-01,19.0092110397533,WA,"Kennewick-Richland, WA",Kennewick
2020-02-01,19.2455383578366,WA,"Kennewick-Richland, WA",Kennewick
2020-03-01,19.276815820226396,WA,"Kennewick-Richland, WA",Kennewick
2020-04-01,17.475894954103,WA,"Kennewick-Richland, WA",Kennewick
2020-05-01,17.621818989265602,WA,"Kennewick-Richland, WA",Kennewick
2020-06-01,17.944503479816802,WA,"Kennewick-Richland, WA",Kennewick
2020-07-01,18.196248450863102,WA,"Kennewick-Richland, WA",Kennewick
2020-08-01,18.4575226559291,WA,"Kennewick-Richland, WA",Kennewick
2020-09-01,18.5826271165541,WA,"Kennewick-Richland, WA",Kennewick
2020-10-01,18.9171085913792,WA,"Kennewick-Richland, WA",Kennewick
2020-11-01,19.2502980276705,WA,"Kennewick-Richland, WA",Kennewick
2020-12-01,19.5575746809856,WA,"Kennewick-Richland, WA",Kennewick
2021-01-01,19.7993059492453,WA,"Kennewick-Richland, WA",Kennewick
2021-02-01,19.9217033151952,WA,"Kennewick-Richland, WA",Kennewick
2021-03-01,20.0686829748154,WA,"Kennewick-Richland, WA",Kennewick
2021-04-01,20.1569457877155,WA,"Kennewick-Richland, WA",Kennewick
2021-05-01,20.107588993144102,WA,"Kennewick-Richland, WA",Kennewick
2021-06-01,20.0368137758511,WA,"Kennewick-Richland, WA",Kennewick
2021-07-01,19.716005559554397,WA,"Kennewick-Richland, WA",Kennewick
2021-08-01,19.7773324800053,WA,"Kennewick-Richland, WA",Kennewick
2021-09-01,19.9059191131425,WA,"Kennewick-Richland, WA",Kennewick
2021-10-01,19.938026520615303,WA,"Kennewick-Richland, WA",Kennewick
1990-01-01,22.9,VT,"Burlington-South Burlington, VT",Burlington
1990-02-01,22.6,VT,"Burlington-South Burlington, VT",Burlington
1990-03-01,22.5,VT,"Burlington-South Burlington, VT",Burlington
1990-04-01,22.5,VT,"Burlington-South Burlington, VT",Burlington
1990-05-01,22.8,VT,"Burlington-South Burlington, VT",Burlington
1990-06-01,23.2,VT,"Burlington-South Burlington, VT",Burlington
1990-07-01,23.4,VT,"Burlington-South Burlington, VT",Burlington
1990-08-01,23.5,VT,"Burlington-South Burlington, VT",Burlington
1990-09-01,23.0,VT,"Burlington-South Burlington, VT",Burlington
1990-10-01,22.7,VT,"Burlington-South Burlington, VT",Burlington
1990-11-01,22.2,VT,"Burlington-South Burlington, VT",Burlington
1990-12-01,21.8,VT,"Burlington-South Burlington, VT",Burlington
1991-01-01,20.6,VT,"Burlington-South Burlington, VT",Burlington
1991-02-01,20.4,VT,"Burlington-South Burlington, VT",Burlington
1991-03-01,20.5,VT,"Burlington-South Burlington, VT",Burlington
1991-04-01,20.7,VT,"Burlington-South Burlington, VT",Burlington
1991-05-01,20.9,VT,"Burlington-South Burlington, VT",Burlington
1991-06-01,21.3,VT,"Burlington-South Burlington, VT",Burlington
1991-07-01,21.6,VT,"Burlington-South Burlington, VT",Burlington
1991-08-01,21.6,VT,"Burlington-South Burlington, VT",Burlington
1991-09-01,21.1,VT,"Burlington-South Burlington, VT",Burlington
1991-10-01,21.3,VT,"Burlington-South Burlington, VT",Burlington
1991-11-01,21.2,VT,"Burlington-South Burlington, VT",Burlington
1991-12-01,20.6,VT,"Burlington-South Burlington, VT",Burlington
1992-01-01,19.7,VT,"Burlington-South Burlington, VT",Burlington
1992-02-01,19.6,VT,"Burlington-South Burlington, VT",Burlington
1992-03-01,19.6,VT,"Burlington-South Burlington, VT",Burlington
1992-04-01,20.0,VT,"Burlington-South Burlington, VT",Burlington
1992-05-01,20.8,VT,"Burlington-South Burlington, VT",Burlington
1992-06-01,21.2,VT,"Burlington-South Burlington, VT",Burlington
1992-07-01,21.4,VT,"Burlington-South Burlington, VT",Burlington
1992-08-01,21.7,VT,"Burlington-South Burlington, VT",Burlington
1992-09-01,21.5,VT,"Burlington-South Burlington, VT",Burlington
1992-10-01,21.1,VT,"Burlington-South Burlington, VT",Burlington
1992-11-01,20.9,VT,"Burlington-South Burlington, VT",Burlington
1992-12-01,20.6,VT,"Burlington-South Burlington, VT",Burlington
1993-01-01,19.9,VT,"Burlington-South Burlington, VT",Burlington
1993-02-01,19.8,VT,"Burlington-South Burlington, VT",Burlington
1993-03-01,19.9,VT,"Burlington-South Burlington, VT",Burlington
1993-04-01,20.3,VT,"Burlington-South Burlington, VT",Burlington
1993-05-01,21.0,VT,"Burlington-South Burlington, VT",Burlington
1993-06-01,21.6,VT,"Burlington-South Burlington, VT",Burlington
1993-07-01,21.9,VT,"Burlington-South Burlington, VT",Burlington
1993-08-01,21.7,VT,"Burlington-South Burlington, VT",Burlington
1993-09-01,21.3,VT,"Burlington-South Burlington, VT",Burlington
1993-10-01,20.8,VT,"Burlington-South Burlington, VT",Burlington
1993-11-01,21.0,VT,"Burlington-South Burlington, VT",Burlington
1993-12-01,20.8,VT,"Burlington-South Burlington, VT",Burlington
1994-01-01,19.9,VT,"Burlington-South Burlington, VT",Burlington
1994-02-01,19.9,VT,"Burlington-South Burlington, VT",Burlington
1994-03-01,20.1,VT,"Burlington-South Burlington, VT",Burlington
1994-04-01,20.5,VT,"Burlington-South Burlington, VT",Burlington
1994-05-01,21.1,VT,"Burlington-South Burlington, VT",Burlington
1994-06-01,21.6,VT,"Burlington-South Burlington, VT",Burlington
1994-07-01,21.8,VT,"Burlington-South Burlington, VT",Burlington
1994-08-01,21.9,VT,"Burlington-South Burlington, VT",Burlington
1994-09-01,21.9,VT,"Burlington-South Burlington, VT",Burlington
1994-10-01,22.0,VT,"Burlington-South Burlington, VT",Burlington
1994-11-01,22.0,VT,"Burlington-South Burlington, VT",Burlington
1994-12-01,21.7,VT,"Burlington-South Burlington, VT",Burlington
1995-01-01,20.6,VT,"Burlington-South Burlington, VT",Burlington
1995-02-01,20.4,VT,"Burlington-South Burlington, VT",Burlington
1995-03-01,20.6,VT,"Burlington-South Burlington, VT",Burlington
1995-04-01,21.1,VT,"Burlington-South Burlington, VT",Burlington
1995-05-01,21.7,VT,"Burlington-South Burlington, VT",Burlington
1995-06-01,22.3,VT,"Burlington-South Burlington, VT",Burlington
1995-07-01,22.7,VT,"Burlington-South Burlington, VT",Burlington
1995-08-01,23.1,VT,"Burlington-South Burlington, VT",Burlington
1995-09-01,23.2,VT,"Burlington-South Burlington, VT",Burlington
1995-10-01,23.1,VT,"Burlington-South Burlington, VT",Burlington
1995-11-01,23.2,VT,"Burlington-South Burlington, VT",Burlington
1995-12-01,22.7,VT,"Burlington-South Burlington, VT",Burlington
1996-01-01,22.1,VT,"Burlington-South Burlington, VT",Burlington
1996-02-01,21.9,VT,"Burlington-South Burlington, VT",Burlington
1996-03-01,21.9,VT,"Burlington-South Burlington, VT",Burlington
1996-04-01,22.4,VT,"Burlington-South Burlington, VT",Burlington
1996-05-01,23.2,VT,"Burlington-South Burlington, VT",Burlington
1996-06-01,23.9,VT,"Burlington-South Burlington, VT",Burlington
1996-07-01,24.0,VT,"Burlington-South Burlington, VT",Burlington
1996-08-01,24.2,VT,"Burlington-South Burlington, VT",Burlington
1996-09-01,24.1,VT,"Burlington-South Burlington, VT",Burlington
1996-10-01,23.6,VT,"Burlington-South Burlington, VT",Burlington
1996-11-01,23.4,VT,"Burlington-South Burlington, VT",Burlington
1996-12-01,23.1,VT,"Burlington-South Burlington, VT",Burlington
1997-01-01,22.3,VT,"Burlington-South Burlington, VT",Burlington
1997-02-01,22.2,VT,"Burlington-South Burlington, VT",Burlington
1997-03-01,22.3,VT,"Burlington-South Burlington, VT",Burlington
1997-04-01,22.6,VT,"Burlington-South Burlington, VT",Burlington
1997-05-01,23.2,VT,"Burlington-South Burlington, VT",Burlington
1997-06-01,23.8,VT,"Burlington-South Burlington, VT",Burlington
1997-07-01,23.8,VT,"Burlington-South Burlington, VT",Burlington
1997-08-01,24.0,VT,"Burlington-South Burlington, VT",Burlington
1997-09-01,23.6,VT,"Burlington-South Burlington, VT",Burlington
1997-10-01,23.7,VT,"Burlington-South Burlington, VT",Burlington
1997-11-01,23.8,VT,"Burlington-South Burlington, VT",Burlington
1997-12-01,23.9,VT,"Burlington-South Burlington, VT",Burlington
1998-01-01,23.1,VT,"Burlington-South Burlington, VT",Burlington
1998-02-01,23.0,VT,"Burlington-South Burlington, VT",Burlington
1998-03-01,23.2,VT,"Burlington-South Burlington, VT",Burlington
1998-04-01,23.7,VT,"Burlington-South Burlington, VT",Burlington
1998-05-01,24.2,VT,"Burlington-South Burlington, VT",Burlington
1998-06-01,24.5,VT,"Burlington-South Burlington, VT",Burlington
1998-07-01,24.8,VT,"Burlington-South Burlington, VT",Burlington
1998-08-01,24.6,VT,"Burlington-South Burlington, VT",Burlington
1998-09-01,24.5,VT,"Burlington-South Burlington, VT",Burlington
1998-10-01,24.2,VT,"Burlington-South Burlington, VT",Burlington
1998-11-01,24.2,VT,"Burlington-South Burlington, VT",Burlington
1998-12-01,24.4,VT,"Burlington-South Burlington, VT",Burlington
1999-01-01,23.9,VT,"Burlington-South Burlington, VT",Burlington
1999-02-01,23.7,VT,"Burlington-South Burlington, VT",Burlington
1999-03-01,24.1,VT,"Burlington-South Burlington, VT",Burlington
1999-04-01,24.5,VT,"Burlington-South Burlington, VT",Burlington
1999-05-01,24.9,VT,"Burlington-South Burlington, VT",Burlington
1999-06-01,25.3,VT,"Burlington-South Burlington, VT",Burlington
1999-07-01,25.7,VT,"Burlington-South Burlington, VT",Burlington
1999-08-01,25.7,VT,"Burlington-South Burlington, VT",Burlington
1999-09-01,25.4,VT,"Burlington-South Burlington, VT",Burlington
1999-10-01,25.5,VT,"Burlington-South Burlington, VT",Burlington
1999-11-01,25.4,VT,"Burlington-South Burlington, VT",Burlington
1999-12-01,25.4,VT,"Burlington-South Burlington, VT",Burlington
2000-01-01,24.6,VT,"Burlington-South Burlington, VT",Burlington
2000-02-01,24.5,VT,"Burlington-South Burlington, VT",Burlington
2000-03-01,24.9,VT,"Burlington-South Burlington, VT",Burlington
2000-04-01,25.3,VT,"Burlington-South Burlington, VT",Burlington
2000-05-01,25.6,VT,"Burlington-South Burlington, VT",Burlington
2000-06-01,26.4,VT,"Burlington-South Burlington, VT",Burlington
2000-07-01,26.8,VT,"Burlington-South Burlington, VT",Burlington
2000-08-01,26.9,VT,"Burlington-South Burlington, VT",Burlington
2000-09-01,26.7,VT,"Burlington-South Burlington, VT",Burlington
2000-10-01,27.0,VT,"Burlington-South Burlington, VT",Burlington
2000-11-01,26.9,VT,"Burlington-South Burlington, VT",Burlington
2000-12-01,26.7,VT,"Burlington-South Burlington, VT",Burlington
2001-01-01,26.1,VT,"Burlington-South Burlington, VT",Burlington
2001-02-01,25.8,VT,"Burlington-South Burlington, VT",Burlington
2001-03-01,26.3,VT,"Burlington-South Burlington, VT",Burlington
2001-04-01,26.1,VT,"Burlington-South Burlington, VT",Burlington
2001-05-01,26.4,VT,"Burlington-South Burlington, VT",Burlington
2001-06-01,26.9,VT,"Burlington-South Burlington, VT",Burlington
2001-07-01,26.8,VT,"Burlington-South Burlington, VT",Burlington
2001-08-01,26.5,VT,"Burlington-South Burlington, VT",Burlington
2001-09-01,26.0,VT,"Burlington-South Burlington, VT",Burlington
2001-10-01,25.6,VT,"Burlington-South Burlington, VT",Burlington
2001-11-01,25.2,VT,"Burlington-South Burlington, VT",Burlington
2001-12-01,25.1,VT,"Burlington-South Burlington, VT",Burlington
2002-01-01,24.1,VT,"Burlington-South Burlington, VT",Burlington
2002-02-01,23.3,VT,"Burlington-South Burlington, VT",Burlington
2002-03-01,23.2,VT,"Burlington-South Burlington, VT",Burlington
2002-04-01,23.4,VT,"Burlington-South Burlington, VT",Burlington
2002-05-01,23.7,VT,"Burlington-South Burlington, VT",Burlington
2002-06-01,23.8,VT,"Burlington-South Burlington, VT",Burlington
2002-07-01,23.7,VT,"Burlington-South Burlington, VT",Burlington
2002-08-01,23.5,VT,"Burlington-South Burlington, VT",Burlington
2002-09-01,22.8,VT,"Burlington-South Burlington, VT",Burlington
2002-10-01,22.6,VT,"Burlington-South Burlington, VT",Burlington
2002-11-01,22.3,VT,"Burlington-South Burlington, VT",Burlington
2002-12-01,22.1,VT,"Burlington-South Burlington, VT",Burlington
2003-01-01,21.4,VT,"Burlington-South Burlington, VT",Burlington
2003-02-01,21.3,VT,"Burlington-South Burlington, VT",Burlington
2003-03-01,21.1,VT,"Burlington-South Burlington, VT",Burlington
2003-04-01,21.4,VT,"Burlington-South Burlington, VT",Burlington
2003-05-01,22.0,VT,"Burlington-South Burlington, VT",Burlington
2003-06-01,22.5,VT,"Burlington-South Burlington, VT",Burlington
2003-07-01,22.5,VT,"Burlington-South Burlington, VT",Burlington
2003-08-01,22.5,VT,"Burlington-South Burlington, VT",Burlington
2003-09-01,21.5,VT,"Burlington-South Burlington, VT",Burlington
2003-10-01,21.6,VT,"Burlington-South Burlington, VT",Burlington
2003-11-01,21.6,VT,"Burlington-South Burlington, VT",Burlington
2003-12-01,21.6,VT,"Burlington-South Burlington, VT",Burlington
2004-01-01,21.0,VT,"Burlington-South Burlington, VT",Burlington
2004-02-01,20.9,VT,"Burlington-South Burlington, VT",Burlington
2004-03-01,21.0,VT,"Burlington-South Burlington, VT",Burlington
2004-04-01,21.3,VT,"Burlington-South Burlington, VT",Burlington
2004-05-01,22.1,VT,"Burlington-South Burlington, VT",Burlington
2004-06-01,22.4,VT,"Burlington-South Burlington, VT",Burlington
2004-07-01,22.4,VT,"Burlington-South Burlington, VT",Burlington
2004-08-01,22.2,VT,"Burlington-South Burlington, VT",Burlington
2004-09-01,21.9,VT,"Burlington-South Burlington, VT",Burlington
2004-10-01,21.9,VT,"Burlington-South Burlington, VT",Burlington
2004-11-01,21.6,VT,"Burlington-South Burlington, VT",Burlington
2004-12-01,21.6,VT,"Burlington-South Burlington, VT",Burlington
2005-01-01,20.8,VT,"Burlington-South Burlington, VT",Burlington
2005-02-01,20.7,VT,"Burlington-South Burlington, VT",Burlington
2005-03-01,20.6,VT,"Burlington-South Burlington, VT",Burlington
2005-04-01,21.1,VT,"Burlington-South Burlington, VT",Burlington
2005-05-01,21.7,VT,"Burlington-South Burlington, VT",Burlington
2005-06-01,22.1,VT,"Burlington-South Burlington, VT",Burlington
2005-07-01,22.2,VT,"Burlington-South Burlington, VT",Burlington
2005-08-01,22.2,VT,"Burlington-South Burlington, VT",Burlington
2005-09-01,21.7,VT,"Burlington-South Burlington, VT",Burlington
2005-10-01,21.6,VT,"Burlington-South Burlington, VT",Burlington
2005-11-01,21.4,VT,"Burlington-South Burlington, VT",Burlington
2005-12-01,21.2,VT,"Burlington-South Burlington, VT",Burlington
2006-01-01,20.6,VT,"Burlington-South Burlington, VT",Burlington
2006-02-01,20.5,VT,"Burlington-South Burlington, VT",Burlington
2006-03-01,20.4,VT,"Burlington-South Burlington, VT",Burlington
2006-04-01,21.0,VT,"Burlington-South Burlington, VT",Burlington
2006-05-01,21.4,VT,"Burlington-South Burlington, VT",Burlington
