date,"All Employees: Trade, Transportation, and Utilities",state,msa,city,title,id,frequency,seasonal_adjustment
1995-05-01,392.757366304525,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Trade, Transportation, and Utilities in Detroit-Warren-Dearborn, MI (MSA)",DETR826TRAD,Monthly,Seasonally Adjusted
1995-06-01,393.439110722525,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Trade, Transportation, and Utilities in Detroit-Warren-Dearborn, MI (MSA)",DETR826TRAD,Monthly,Seasonally Adjusted
1995-07-01,391.178153711328,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Trade, Transportation, and Utilities in Detroit-Warren-Dearborn, MI (MSA)",DETR826TRAD,Monthly,Seasonally Adjusted
1995-08-01,394.111835155751,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Trade, Transportation, and Utilities in Detroit-Warren-Dearborn, MI (MSA)",DETR826TRAD,Monthly,Seasonally Adjusted
1995-09-01,395.40651258103105,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Trade, Transportation, and Utilities in Detroit-Warren-Dearborn, MI (MSA)",DETR826TRAD,Monthly,Seasonally Adjusted
1995-10-01,397.160822012808,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Trade, Transportation, and Utilities in Detroit-Warren-Dearborn, MI (MSA)",DETR826TRAD,Monthly,Seasonally Adjusted
1995-11-01,397.320388894971,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Trade, Transportation, and Utilities in Detroit-Warren-Dearborn, MI (MSA)",DETR826TRAD,Monthly,Seasonally Adjusted
1995-12-01,399.098846702106,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Trade, Transportation, and Utilities in Detroit-Warren-Dearborn, MI (MSA)",DETR826TRAD,Monthly,Seasonally Adjusted
1996-01-01,399.817565245029,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Trade, Transportation, and Utilities in Detroit-Warren-Dearborn, MI (MSA)",DETR826TRAD,Monthly,Seasonally Adjusted
1996-02-01,399.941723594543,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Trade, Transportation, and Utilities in Detroit-Warren-Dearborn, MI (MSA)",DETR826TRAD,Monthly,Seasonally Adjusted
1996-03-01,399.52747537773,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Trade, Transportation, and Utilities in Detroit-Warren-Dearborn, MI (MSA)",DETR826TRAD,Monthly,Seasonally Adjusted
1996-04-01,397.565488159494,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Trade, Transportation, and Utilities in Detroit-Warren-Dearborn, MI (MSA)",DETR826TRAD,Monthly,Seasonally Adjusted
1996-05-01,399.715115254525,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Trade, Transportation, and Utilities in Detroit-Warren-Dearborn, MI (MSA)",DETR826TRAD,Monthly,Seasonally Adjusted
1996-06-01,400.476781033778,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Trade, Transportation, and Utilities in Detroit-Warren-Dearborn, MI (MSA)",DETR826TRAD,Monthly,Seasonally Adjusted
1996-07-01,398.400662289411,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Trade, Transportation, and Utilities in Detroit-Warren-Dearborn, MI (MSA)",DETR826TRAD,Monthly,Seasonally Adjusted
1996-08-01,402.029931464819,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Trade, Transportation, and Utilities in Detroit-Warren-Dearborn, MI (MSA)",DETR826TRAD,Monthly,Seasonally Adjusted
1996-09-01,401.57262055933603,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Trade, Transportation, and Utilities in Detroit-Warren-Dearborn, MI (MSA)",DETR826TRAD,Monthly,Seasonally Adjusted
1996-10-01,402.997687670078,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Trade, Transportation, and Utilities in Detroit-Warren-Dearborn, MI (MSA)",DETR826TRAD,Monthly,Seasonally Adjusted
1996-11-01,404.958781156261,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Trade, Transportation, and Utilities in Detroit-Warren-Dearborn, MI (MSA)",DETR826TRAD,Monthly,Seasonally Adjusted
1996-12-01,404.47132681376297,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Trade, Transportation, and Utilities in Detroit-Warren-Dearborn, MI (MSA)",DETR826TRAD,Monthly,Seasonally Adjusted
1997-01-01,403.930055385573,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Trade, Transportation, and Utilities in Detroit-Warren-Dearborn, MI (MSA)",DETR826TRAD,Monthly,Seasonally Adjusted
1997-02-01,403.569777777298,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Trade, Transportation, and Utilities in Detroit-Warren-Dearborn, MI (MSA)",DETR826TRAD,Monthly,Seasonally Adjusted
1997-03-01,404.228571209421,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Trade, Transportation, and Utilities in Detroit-Warren-Dearborn, MI (MSA)",DETR826TRAD,Monthly,Seasonally Adjusted
1997-04-01,402.486401026453,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Trade, Transportation, and Utilities in Detroit-Warren-Dearborn, MI (MSA)",DETR826TRAD,Monthly,Seasonally Adjusted
1997-05-01,403.291943443339,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Trade, Transportation, and Utilities in Detroit-Warren-Dearborn, MI (MSA)",DETR826TRAD,Monthly,Seasonally Adjusted
1997-06-01,403.39721929158895,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Trade, Transportation, and Utilities in Detroit-Warren-Dearborn, MI (MSA)",DETR826TRAD,Monthly,Seasonally Adjusted
1997-07-01,405.67664316554703,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Trade, Transportation, and Utilities in Detroit-Warren-Dearborn, MI (MSA)",DETR826TRAD,Monthly,Seasonally Adjusted
1997-08-01,403.700131257645,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Trade, Transportation, and Utilities in Detroit-Warren-Dearborn, MI (MSA)",DETR826TRAD,Monthly,Seasonally Adjusted
1997-09-01,404.649430485618,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Trade, Transportation, and Utilities in Detroit-Warren-Dearborn, MI (MSA)",DETR826TRAD,Monthly,Seasonally Adjusted
1997-10-01,402.892340304954,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Trade, Transportation, and Utilities in Detroit-Warren-Dearborn, MI (MSA)",DETR826TRAD,Monthly,Seasonally Adjusted
1997-11-01,402.064577245324,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Trade, Transportation, and Utilities in Detroit-Warren-Dearborn, MI (MSA)",DETR826TRAD,Monthly,Seasonally Adjusted
1997-12-01,402.31203406799204,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Trade, Transportation, and Utilities in Detroit-Warren-Dearborn, MI (MSA)",DETR826TRAD,Monthly,Seasonally Adjusted
1998-01-01,405.869300110628,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Trade, Transportation, and Utilities in Detroit-Warren-Dearborn, MI (MSA)",DETR826TRAD,Monthly,Seasonally Adjusted
1998-02-01,407.662586014783,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Trade, Transportation, and Utilities in Detroit-Warren-Dearborn, MI (MSA)",DETR826TRAD,Monthly,Seasonally Adjusted
1998-03-01,409.446111376818,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Trade, Transportation, and Utilities in Detroit-Warren-Dearborn, MI (MSA)",DETR826TRAD,Monthly,Seasonally Adjusted
1998-04-01,409.757968405951,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Trade, Transportation, and Utilities in Detroit-Warren-Dearborn, MI (MSA)",DETR826TRAD,Monthly,Seasonally Adjusted
1998-05-01,410.950601129223,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Trade, Transportation, and Utilities in Detroit-Warren-Dearborn, MI (MSA)",DETR826TRAD,Monthly,Seasonally Adjusted
1998-06-01,411.250095761966,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Trade, Transportation, and Utilities in Detroit-Warren-Dearborn, MI (MSA)",DETR826TRAD,Monthly,Seasonally Adjusted
1998-07-01,407.88072095445,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Trade, Transportation, and Utilities in Detroit-Warren-Dearborn, MI (MSA)",DETR826TRAD,Monthly,Seasonally Adjusted
1998-08-01,407.067273996532,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Trade, Transportation, and Utilities in Detroit-Warren-Dearborn, MI (MSA)",DETR826TRAD,Monthly,Seasonally Adjusted
1998-09-01,406.340041960803,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Trade, Transportation, and Utilities in Detroit-Warren-Dearborn, MI (MSA)",DETR826TRAD,Monthly,Seasonally Adjusted
1998-10-01,407.42687462578596,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Trade, Transportation, and Utilities in Detroit-Warren-Dearborn, MI (MSA)",DETR826TRAD,Monthly,Seasonally Adjusted
1998-11-01,408.949977864059,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Trade, Transportation, and Utilities in Detroit-Warren-Dearborn, MI (MSA)",DETR826TRAD,Monthly,Seasonally Adjusted
1998-12-01,408.831481485075,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Trade, Transportation, and Utilities in Detroit-Warren-Dearborn, MI (MSA)",DETR826TRAD,Monthly,Seasonally Adjusted
1999-01-01,408.101176903562,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Trade, Transportation, and Utilities in Detroit-Warren-Dearborn, MI (MSA)",DETR826TRAD,Monthly,Seasonally Adjusted
1999-02-01,408.323242514233,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Trade, Transportation, and Utilities in Detroit-Warren-Dearborn, MI (MSA)",DETR826TRAD,Monthly,Seasonally Adjusted
1999-03-01,408.07498213160005,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Trade, Transportation, and Utilities in Detroit-Warren-Dearborn, MI (MSA)",DETR826TRAD,Monthly,Seasonally Adjusted
1999-04-01,409.45028206728404,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Trade, Transportation, and Utilities in Detroit-Warren-Dearborn, MI (MSA)",DETR826TRAD,Monthly,Seasonally Adjusted
1999-05-01,408.83750469392095,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Trade, Transportation, and Utilities in Detroit-Warren-Dearborn, MI (MSA)",DETR826TRAD,Monthly,Seasonally Adjusted
1999-06-01,408.67342176849195,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Trade, Transportation, and Utilities in Detroit-Warren-Dearborn, MI (MSA)",DETR826TRAD,Monthly,Seasonally Adjusted
1999-07-01,410.18665984516997,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Trade, Transportation, and Utilities in Detroit-Warren-Dearborn, MI (MSA)",DETR826TRAD,Monthly,Seasonally Adjusted
1999-08-01,411.41026789413,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Trade, Transportation, and Utilities in Detroit-Warren-Dearborn, MI (MSA)",DETR826TRAD,Monthly,Seasonally Adjusted
1999-09-01,405.65920327118204,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Trade, Transportation, and Utilities in Detroit-Warren-Dearborn, MI (MSA)",DETR826TRAD,Monthly,Seasonally Adjusted
1999-10-01,414.706727648913,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Trade, Transportation, and Utilities in Detroit-Warren-Dearborn, MI (MSA)",DETR826TRAD,Monthly,Seasonally Adjusted
1999-11-01,414.80676137866,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Trade, Transportation, and Utilities in Detroit-Warren-Dearborn, MI (MSA)",DETR826TRAD,Monthly,Seasonally Adjusted
1999-12-01,416.94224395492995,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Trade, Transportation, and Utilities in Detroit-Warren-Dearborn, MI (MSA)",DETR826TRAD,Monthly,Seasonally Adjusted
2000-01-01,415.92090668367103,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Trade, Transportation, and Utilities in Detroit-Warren-Dearborn, MI (MSA)",DETR826TRAD,Monthly,Seasonally Adjusted
2000-02-01,415.88348972721496,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Trade, Transportation, and Utilities in Detroit-Warren-Dearborn, MI (MSA)",DETR826TRAD,Monthly,Seasonally Adjusted
2000-03-01,415.007210361985,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Trade, Transportation, and Utilities in Detroit-Warren-Dearborn, MI (MSA)",DETR826TRAD,Monthly,Seasonally Adjusted
2000-04-01,417.42620316713203,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Trade, Transportation, and Utilities in Detroit-Warren-Dearborn, MI (MSA)",DETR826TRAD,Monthly,Seasonally Adjusted
2000-05-01,417.138623544553,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Trade, Transportation, and Utilities in Detroit-Warren-Dearborn, MI (MSA)",DETR826TRAD,Monthly,Seasonally Adjusted
2000-06-01,418.5069713844,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Trade, Transportation, and Utilities in Detroit-Warren-Dearborn, MI (MSA)",DETR826TRAD,Monthly,Seasonally Adjusted
2000-07-01,415.145951271967,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Trade, Transportation, and Utilities in Detroit-Warren-Dearborn, MI (MSA)",DETR826TRAD,Monthly,Seasonally Adjusted
2000-08-01,416.642205558352,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Trade, Transportation, and Utilities in Detroit-Warren-Dearborn, MI (MSA)",DETR826TRAD,Monthly,Seasonally Adjusted
2000-09-01,415.06982968801805,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Trade, Transportation, and Utilities in Detroit-Warren-Dearborn, MI (MSA)",DETR826TRAD,Monthly,Seasonally Adjusted
2000-10-01,420.13311693712,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Trade, Transportation, and Utilities in Detroit-Warren-Dearborn, MI (MSA)",DETR826TRAD,Monthly,Seasonally Adjusted
2000-11-01,420.91102474079804,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Trade, Transportation, and Utilities in Detroit-Warren-Dearborn, MI (MSA)",DETR826TRAD,Monthly,Seasonally Adjusted
2000-12-01,422.414474215917,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Trade, Transportation, and Utilities in Detroit-Warren-Dearborn, MI (MSA)",DETR826TRAD,Monthly,Seasonally Adjusted
2001-01-01,418.965465167969,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Trade, Transportation, and Utilities in Detroit-Warren-Dearborn, MI (MSA)",DETR826TRAD,Monthly,Seasonally Adjusted
2001-02-01,418.05529517378,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Trade, Transportation, and Utilities in Detroit-Warren-Dearborn, MI (MSA)",DETR826TRAD,Monthly,Seasonally Adjusted
2001-03-01,416.959989110259,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Trade, Transportation, and Utilities in Detroit-Warren-Dearborn, MI (MSA)",DETR826TRAD,Monthly,Seasonally Adjusted
2001-04-01,414.499995689291,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Trade, Transportation, and Utilities in Detroit-Warren-Dearborn, MI (MSA)",DETR826TRAD,Monthly,Seasonally Adjusted
2001-05-01,412.246726466839,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Trade, Transportation, and Utilities in Detroit-Warren-Dearborn, MI (MSA)",DETR826TRAD,Monthly,Seasonally Adjusted
2001-06-01,410.957514575462,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Trade, Transportation, and Utilities in Detroit-Warren-Dearborn, MI (MSA)",DETR826TRAD,Monthly,Seasonally Adjusted
2001-07-01,409.38644771509,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Trade, Transportation, and Utilities in Detroit-Warren-Dearborn, MI (MSA)",DETR826TRAD,Monthly,Seasonally Adjusted
2001-08-01,408.218112625062,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Trade, Transportation, and Utilities in Detroit-Warren-Dearborn, MI (MSA)",DETR826TRAD,Monthly,Seasonally Adjusted
2001-09-01,405.538788443556,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Trade, Transportation, and Utilities in Detroit-Warren-Dearborn, MI (MSA)",DETR826TRAD,Monthly,Seasonally Adjusted
2001-10-01,402.493110635569,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Trade, Transportation, and Utilities in Detroit-Warren-Dearborn, MI (MSA)",DETR826TRAD,Monthly,Seasonally Adjusted
2001-11-01,400.833745761327,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Trade, Transportation, and Utilities in Detroit-Warren-Dearborn, MI (MSA)",DETR826TRAD,Monthly,Seasonally Adjusted
2001-12-01,399.607396980253,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Trade, Transportation, and Utilities in Detroit-Warren-Dearborn, MI (MSA)",DETR826TRAD,Monthly,Seasonally Adjusted
2002-01-01,397.953902552821,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Trade, Transportation, and Utilities in Detroit-Warren-Dearborn, MI (MSA)",DETR826TRAD,Monthly,Seasonally Adjusted
2002-02-01,396.426439464767,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Trade, Transportation, and Utilities in Detroit-Warren-Dearborn, MI (MSA)",DETR826TRAD,Monthly,Seasonally Adjusted
2002-03-01,397.464071699595,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Trade, Transportation, and Utilities in Detroit-Warren-Dearborn, MI (MSA)",DETR826TRAD,Monthly,Seasonally Adjusted
2002-04-01,395.880822905971,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Trade, Transportation, and Utilities in Detroit-Warren-Dearborn, MI (MSA)",DETR826TRAD,Monthly,Seasonally Adjusted
2002-05-01,396.93829147550497,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Trade, Transportation, and Utilities in Detroit-Warren-Dearborn, MI (MSA)",DETR826TRAD,Monthly,Seasonally Adjusted
2002-06-01,396.472401144138,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Trade, Transportation, and Utilities in Detroit-Warren-Dearborn, MI (MSA)",DETR826TRAD,Monthly,Seasonally Adjusted
2002-07-01,397.16970234680497,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Trade, Transportation, and Utilities in Detroit-Warren-Dearborn, MI (MSA)",DETR826TRAD,Monthly,Seasonally Adjusted
2002-08-01,396.28372710744696,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Trade, Transportation, and Utilities in Detroit-Warren-Dearborn, MI (MSA)",DETR826TRAD,Monthly,Seasonally Adjusted
2002-09-01,396.77699843049004,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Trade, Transportation, and Utilities in Detroit-Warren-Dearborn, MI (MSA)",DETR826TRAD,Monthly,Seasonally Adjusted
2002-10-01,392.91001897269206,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Trade, Transportation, and Utilities in Detroit-Warren-Dearborn, MI (MSA)",DETR826TRAD,Monthly,Seasonally Adjusted
2002-11-01,392.304534189097,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Trade, Transportation, and Utilities in Detroit-Warren-Dearborn, MI (MSA)",DETR826TRAD,Monthly,Seasonally Adjusted
2002-12-01,391.391613099505,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Trade, Transportation, and Utilities in Detroit-Warren-Dearborn, MI (MSA)",DETR826TRAD,Monthly,Seasonally Adjusted
2003-01-01,392.233960700304,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Trade, Transportation, and Utilities in Detroit-Warren-Dearborn, MI (MSA)",DETR826TRAD,Monthly,Seasonally Adjusted
2003-02-01,392.22216405655195,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Trade, Transportation, and Utilities in Detroit-Warren-Dearborn, MI (MSA)",DETR826TRAD,Monthly,Seasonally Adjusted
2003-03-01,391.035272758675,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Trade, Transportation, and Utilities in Detroit-Warren-Dearborn, MI (MSA)",DETR826TRAD,Monthly,Seasonally Adjusted
2003-04-01,389.273375457136,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Trade, Transportation, and Utilities in Detroit-Warren-Dearborn, MI (MSA)",DETR826TRAD,Monthly,Seasonally Adjusted
2003-05-01,387.93367275163297,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Trade, Transportation, and Utilities in Detroit-Warren-Dearborn, MI (MSA)",DETR826TRAD,Monthly,Seasonally Adjusted
2003-06-01,387.13684314140295,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Trade, Transportation, and Utilities in Detroit-Warren-Dearborn, MI (MSA)",DETR826TRAD,Monthly,Seasonally Adjusted
2003-07-01,385.45113070758003,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Trade, Transportation, and Utilities in Detroit-Warren-Dearborn, MI (MSA)",DETR826TRAD,Monthly,Seasonally Adjusted
2003-08-01,385.262181121667,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Trade, Transportation, and Utilities in Detroit-Warren-Dearborn, MI (MSA)",DETR826TRAD,Monthly,Seasonally Adjusted
2003-09-01,386.103979470716,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Trade, Transportation, and Utilities in Detroit-Warren-Dearborn, MI (MSA)",DETR826TRAD,Monthly,Seasonally Adjusted
2003-10-01,387.160194591687,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Trade, Transportation, and Utilities in Detroit-Warren-Dearborn, MI (MSA)",DETR826TRAD,Monthly,Seasonally Adjusted
2003-11-01,384.21402552048795,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Trade, Transportation, and Utilities in Detroit-Warren-Dearborn, MI (MSA)",DETR826TRAD,Monthly,Seasonally Adjusted
2003-12-01,383.39425371454695,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Trade, Transportation, and Utilities in Detroit-Warren-Dearborn, MI (MSA)",DETR826TRAD,Monthly,Seasonally Adjusted
2004-01-01,383.312793306044,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Trade, Transportation, and Utilities in Detroit-Warren-Dearborn, MI (MSA)",DETR826TRAD,Monthly,Seasonally Adjusted
2004-02-01,383.725713288802,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Trade, Transportation, and Utilities in Detroit-Warren-Dearborn, MI (MSA)",DETR826TRAD,Monthly,Seasonally Adjusted
2004-03-01,382.515685332025,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Trade, Transportation, and Utilities in Detroit-Warren-Dearborn, MI (MSA)",DETR826TRAD,Monthly,Seasonally Adjusted
2004-04-01,383.593726869957,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Trade, Transportation, and Utilities in Detroit-Warren-Dearborn, MI (MSA)",DETR826TRAD,Monthly,Seasonally Adjusted
2004-05-01,383.892705362983,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Trade, Transportation, and Utilities in Detroit-Warren-Dearborn, MI (MSA)",DETR826TRAD,Monthly,Seasonally Adjusted
2004-06-01,383.34745792228995,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Trade, Transportation, and Utilities in Detroit-Warren-Dearborn, MI (MSA)",DETR826TRAD,Monthly,Seasonally Adjusted
2004-07-01,382.236212076147,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Trade, Transportation, and Utilities in Detroit-Warren-Dearborn, MI (MSA)",DETR826TRAD,Monthly,Seasonally Adjusted
2004-08-01,381.428925503233,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Trade, Transportation, and Utilities in Detroit-Warren-Dearborn, MI (MSA)",DETR826TRAD,Monthly,Seasonally Adjusted
2004-09-01,379.871706977895,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Trade, Transportation, and Utilities in Detroit-Warren-Dearborn, MI (MSA)",DETR826TRAD,Monthly,Seasonally Adjusted
2004-10-01,381.749384169183,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Trade, Transportation, and Utilities in Detroit-Warren-Dearborn, MI (MSA)",DETR826TRAD,Monthly,Seasonally Adjusted
2004-11-01,381.449000056087,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Trade, Transportation, and Utilities in Detroit-Warren-Dearborn, MI (MSA)",DETR826TRAD,Monthly,Seasonally Adjusted
2004-12-01,381.437396418067,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Trade, Transportation, and Utilities in Detroit-Warren-Dearborn, MI (MSA)",DETR826TRAD,Monthly,Seasonally Adjusted
2005-01-01,379.274094621138,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Trade, Transportation, and Utilities in Detroit-Warren-Dearborn, MI (MSA)",DETR826TRAD,Monthly,Seasonally Adjusted
2005-02-01,380.410639120715,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Trade, Transportation, and Utilities in Detroit-Warren-Dearborn, MI (MSA)",DETR826TRAD,Monthly,Seasonally Adjusted
2005-03-01,380.498498055723,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Trade, Transportation, and Utilities in Detroit-Warren-Dearborn, MI (MSA)",DETR826TRAD,Monthly,Seasonally Adjusted
2005-04-01,380.976969742918,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Trade, Transportation, and Utilities in Detroit-Warren-Dearborn, MI (MSA)",DETR826TRAD,Monthly,Seasonally Adjusted
2005-05-01,380.279923150734,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Trade, Transportation, and Utilities in Detroit-Warren-Dearborn, MI (MSA)",DETR826TRAD,Monthly,Seasonally Adjusted
2005-06-01,379.305959887391,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Trade, Transportation, and Utilities in Detroit-Warren-Dearborn, MI (MSA)",DETR826TRAD,Monthly,Seasonally Adjusted
2005-07-01,381.533164833859,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Trade, Transportation, and Utilities in Detroit-Warren-Dearborn, MI (MSA)",DETR826TRAD,Monthly,Seasonally Adjusted
2005-08-01,379.968859260913,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Trade, Transportation, and Utilities in Detroit-Warren-Dearborn, MI (MSA)",DETR826TRAD,Monthly,Seasonally Adjusted
2005-09-01,378.16798941923696,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Trade, Transportation, and Utilities in Detroit-Warren-Dearborn, MI (MSA)",DETR826TRAD,Monthly,Seasonally Adjusted
2005-10-01,377.69881248699,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Trade, Transportation, and Utilities in Detroit-Warren-Dearborn, MI (MSA)",DETR826TRAD,Monthly,Seasonally Adjusted
