date,All Employees: Wholesale Trade,state,msa,city,title,id,frequency,seasonal_adjustment
2014-09-01,3.23161095413513,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Wholesale Trade in Kennewick-Richland, WA (MSA)",SMU53284204100000001SA,Monthly,Seasonally Adjusted
2014-10-01,3.20037617898188,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Wholesale Trade in Kennewick-Richland, WA (MSA)",SMU53284204100000001SA,Monthly,Seasonally Adjusted
2014-11-01,3.19798029260337,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Wholesale Trade in Kennewick-Richland, WA (MSA)",SMU53284204100000001SA,Monthly,Seasonally Adjusted
2014-12-01,3.2369173563922,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Wholesale Trade in Kennewick-Richland, WA (MSA)",SMU53284204100000001SA,Monthly,Seasonally Adjusted
2015-01-01,3.14468532540528,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Wholesale Trade in Kennewick-Richland, WA (MSA)",SMU53284204100000001SA,Monthly,Seasonally Adjusted
2015-02-01,3.1771023732529198,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Wholesale Trade in Kennewick-Richland, WA (MSA)",SMU53284204100000001SA,Monthly,Seasonally Adjusted
2015-03-01,3.10036846767282,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Wholesale Trade in Kennewick-Richland, WA (MSA)",SMU53284204100000001SA,Monthly,Seasonally Adjusted
2015-04-01,3.1399390518176604,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Wholesale Trade in Kennewick-Richland, WA (MSA)",SMU53284204100000001SA,Monthly,Seasonally Adjusted
2015-05-01,3.05005190165259,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Wholesale Trade in Kennewick-Richland, WA (MSA)",SMU53284204100000001SA,Monthly,Seasonally Adjusted
2015-06-01,3.13310850672074,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Wholesale Trade in Kennewick-Richland, WA (MSA)",SMU53284204100000001SA,Monthly,Seasonally Adjusted
2015-07-01,3.0572130281712098,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Wholesale Trade in Kennewick-Richland, WA (MSA)",SMU53284204100000001SA,Monthly,Seasonally Adjusted
2015-08-01,3.0522810325930796,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Wholesale Trade in Kennewick-Richland, WA (MSA)",SMU53284204100000001SA,Monthly,Seasonally Adjusted
2015-09-01,3.1144960930568906,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Wholesale Trade in Kennewick-Richland, WA (MSA)",SMU53284204100000001SA,Monthly,Seasonally Adjusted
2015-10-01,3.0962188796111,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Wholesale Trade in Kennewick-Richland, WA (MSA)",SMU53284204100000001SA,Monthly,Seasonally Adjusted
2015-11-01,3.0992013525160003,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Wholesale Trade in Kennewick-Richland, WA (MSA)",SMU53284204100000001SA,Monthly,Seasonally Adjusted
2015-12-01,3.0242225555231403,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Wholesale Trade in Kennewick-Richland, WA (MSA)",SMU53284204100000001SA,Monthly,Seasonally Adjusted
2016-01-01,3.0521323511645297,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Wholesale Trade in Kennewick-Richland, WA (MSA)",SMU53284204100000001SA,Monthly,Seasonally Adjusted
2016-02-01,2.98666476144643,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Wholesale Trade in Kennewick-Richland, WA (MSA)",SMU53284204100000001SA,Monthly,Seasonally Adjusted
2016-03-01,3.0127489299836703,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Wholesale Trade in Kennewick-Richland, WA (MSA)",SMU53284204100000001SA,Monthly,Seasonally Adjusted
2016-04-01,3.11366496314263,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Wholesale Trade in Kennewick-Richland, WA (MSA)",SMU53284204100000001SA,Monthly,Seasonally Adjusted
2016-05-01,3.13145410539051,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Wholesale Trade in Kennewick-Richland, WA (MSA)",SMU53284204100000001SA,Monthly,Seasonally Adjusted
2016-06-01,2.95159598961805,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Wholesale Trade in Kennewick-Richland, WA (MSA)",SMU53284204100000001SA,Monthly,Seasonally Adjusted
2016-07-01,3.15750620446254,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Wholesale Trade in Kennewick-Richland, WA (MSA)",SMU53284204100000001SA,Monthly,Seasonally Adjusted
2016-08-01,3.1592420151626004,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Wholesale Trade in Kennewick-Richland, WA (MSA)",SMU53284204100000001SA,Monthly,Seasonally Adjusted
2016-09-01,3.09906164529382,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Wholesale Trade in Kennewick-Richland, WA (MSA)",SMU53284204100000001SA,Monthly,Seasonally Adjusted
2016-10-01,3.10087329567357,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Wholesale Trade in Kennewick-Richland, WA (MSA)",SMU53284204100000001SA,Monthly,Seasonally Adjusted
2016-11-01,3.10410957182469,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Wholesale Trade in Kennewick-Richland, WA (MSA)",SMU53284204100000001SA,Monthly,Seasonally Adjusted
2016-12-01,3.1277535213314103,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Wholesale Trade in Kennewick-Richland, WA (MSA)",SMU53284204100000001SA,Monthly,Seasonally Adjusted
2017-01-01,3.05648121544814,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Wholesale Trade in Kennewick-Richland, WA (MSA)",SMU53284204100000001SA,Monthly,Seasonally Adjusted
2017-02-01,3.09995034528928,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Wholesale Trade in Kennewick-Richland, WA (MSA)",SMU53284204100000001SA,Monthly,Seasonally Adjusted
2017-03-01,3.1238554704638304,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Wholesale Trade in Kennewick-Richland, WA (MSA)",SMU53284204100000001SA,Monthly,Seasonally Adjusted
2017-04-01,3.09843402780609,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Wholesale Trade in Kennewick-Richland, WA (MSA)",SMU53284204100000001SA,Monthly,Seasonally Adjusted
2017-05-01,3.11579789538418,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Wholesale Trade in Kennewick-Richland, WA (MSA)",SMU53284204100000001SA,Monthly,Seasonally Adjusted
2017-06-01,3.05226922191061,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Wholesale Trade in Kennewick-Richland, WA (MSA)",SMU53284204100000001SA,Monthly,Seasonally Adjusted
2017-07-01,3.0588237239382203,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Wholesale Trade in Kennewick-Richland, WA (MSA)",SMU53284204100000001SA,Monthly,Seasonally Adjusted
2017-08-01,3.0599398367970894,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Wholesale Trade in Kennewick-Richland, WA (MSA)",SMU53284204100000001SA,Monthly,Seasonally Adjusted
2017-09-01,3.0943063774830697,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Wholesale Trade in Kennewick-Richland, WA (MSA)",SMU53284204100000001SA,Monthly,Seasonally Adjusted
2017-10-01,3.10860813890204,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Wholesale Trade in Kennewick-Richland, WA (MSA)",SMU53284204100000001SA,Monthly,Seasonally Adjusted
2017-11-01,3.10442011863958,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Wholesale Trade in Kennewick-Richland, WA (MSA)",SMU53284204100000001SA,Monthly,Seasonally Adjusted
2017-12-01,3.1280155933726204,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Wholesale Trade in Kennewick-Richland, WA (MSA)",SMU53284204100000001SA,Monthly,Seasonally Adjusted
2018-01-01,3.15913363690527,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Wholesale Trade in Kennewick-Richland, WA (MSA)",SMU53284204100000001SA,Monthly,Seasonally Adjusted
2018-02-01,3.2047003594606,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Wholesale Trade in Kennewick-Richland, WA (MSA)",SMU53284204100000001SA,Monthly,Seasonally Adjusted
2018-03-01,3.32313791367805,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Wholesale Trade in Kennewick-Richland, WA (MSA)",SMU53284204100000001SA,Monthly,Seasonally Adjusted
2018-04-01,3.1909386144970093,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Wholesale Trade in Kennewick-Richland, WA (MSA)",SMU53284204100000001SA,Monthly,Seasonally Adjusted
2018-05-01,3.19462907924046,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Wholesale Trade in Kennewick-Richland, WA (MSA)",SMU53284204100000001SA,Monthly,Seasonally Adjusted
2018-06-01,3.25175158493469,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Wholesale Trade in Kennewick-Richland, WA (MSA)",SMU53284204100000001SA,Monthly,Seasonally Adjusted
2018-07-01,3.2712463669723304,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Wholesale Trade in Kennewick-Richland, WA (MSA)",SMU53284204100000001SA,Monthly,Seasonally Adjusted
2018-08-01,3.2647894450268797,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Wholesale Trade in Kennewick-Richland, WA (MSA)",SMU53284204100000001SA,Monthly,Seasonally Adjusted
2018-09-01,3.29513643825545,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Wholesale Trade in Kennewick-Richland, WA (MSA)",SMU53284204100000001SA,Monthly,Seasonally Adjusted
2018-10-01,3.31740888228261,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Wholesale Trade in Kennewick-Richland, WA (MSA)",SMU53284204100000001SA,Monthly,Seasonally Adjusted
2018-11-01,3.3086925112239904,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Wholesale Trade in Kennewick-Richland, WA (MSA)",SMU53284204100000001SA,Monthly,Seasonally Adjusted
2018-12-01,3.3382670410137703,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Wholesale Trade in Kennewick-Richland, WA (MSA)",SMU53284204100000001SA,Monthly,Seasonally Adjusted
2019-01-01,3.35796106945392,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Wholesale Trade in Kennewick-Richland, WA (MSA)",SMU53284204100000001SA,Monthly,Seasonally Adjusted
2019-02-01,3.3020747265569703,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Wholesale Trade in Kennewick-Richland, WA (MSA)",SMU53284204100000001SA,Monthly,Seasonally Adjusted
2019-03-01,3.21970263592738,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Wholesale Trade in Kennewick-Richland, WA (MSA)",SMU53284204100000001SA,Monthly,Seasonally Adjusted
2019-04-01,3.4845362646558,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Wholesale Trade in Kennewick-Richland, WA (MSA)",SMU53284204100000001SA,Monthly,Seasonally Adjusted
2019-05-01,3.72492029509317,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Wholesale Trade in Kennewick-Richland, WA (MSA)",SMU53284204100000001SA,Monthly,Seasonally Adjusted
2019-06-01,3.3539484597429596,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Wholesale Trade in Kennewick-Richland, WA (MSA)",SMU53284204100000001SA,Monthly,Seasonally Adjusted
2019-07-01,3.3770344846086298,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Wholesale Trade in Kennewick-Richland, WA (MSA)",SMU53284204100000001SA,Monthly,Seasonally Adjusted
2019-08-01,3.36265357981379,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Wholesale Trade in Kennewick-Richland, WA (MSA)",SMU53284204100000001SA,Monthly,Seasonally Adjusted
2019-09-01,3.3966588197407104,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Wholesale Trade in Kennewick-Richland, WA (MSA)",SMU53284204100000001SA,Monthly,Seasonally Adjusted
2019-10-01,3.3159286537614703,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Wholesale Trade in Kennewick-Richland, WA (MSA)",SMU53284204100000001SA,Monthly,Seasonally Adjusted
2019-11-01,3.3020224794433903,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Wholesale Trade in Kennewick-Richland, WA (MSA)",SMU53284204100000001SA,Monthly,Seasonally Adjusted
2019-12-01,3.33618031975963,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Wholesale Trade in Kennewick-Richland, WA (MSA)",SMU53284204100000001SA,Monthly,Seasonally Adjusted
2020-01-01,3.34686675956702,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Wholesale Trade in Kennewick-Richland, WA (MSA)",SMU53284204100000001SA,Monthly,Seasonally Adjusted
2020-02-01,3.40101260534473,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Wholesale Trade in Kennewick-Richland, WA (MSA)",SMU53284204100000001SA,Monthly,Seasonally Adjusted
2020-03-01,3.3165311317858897,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Wholesale Trade in Kennewick-Richland, WA (MSA)",SMU53284204100000001SA,Monthly,Seasonally Adjusted
2020-04-01,3.2307234917356302,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Wholesale Trade in Kennewick-Richland, WA (MSA)",SMU53284204100000001SA,Monthly,Seasonally Adjusted
2020-05-01,3.5518671336934604,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Wholesale Trade in Kennewick-Richland, WA (MSA)",SMU53284204100000001SA,Monthly,Seasonally Adjusted
2020-06-01,3.45751506366476,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Wholesale Trade in Kennewick-Richland, WA (MSA)",SMU53284204100000001SA,Monthly,Seasonally Adjusted
2020-07-01,3.27860024580716,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Wholesale Trade in Kennewick-Richland, WA (MSA)",SMU53284204100000001SA,Monthly,Seasonally Adjusted
2020-08-01,3.2552173593240696,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Wholesale Trade in Kennewick-Richland, WA (MSA)",SMU53284204100000001SA,Monthly,Seasonally Adjusted
2020-09-01,3.18334210721452,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Wholesale Trade in Kennewick-Richland, WA (MSA)",SMU53284204100000001SA,Monthly,Seasonally Adjusted
2020-10-01,3.20584828409555,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Wholesale Trade in Kennewick-Richland, WA (MSA)",SMU53284204100000001SA,Monthly,Seasonally Adjusted
2020-11-01,3.2960355037130498,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Wholesale Trade in Kennewick-Richland, WA (MSA)",SMU53284204100000001SA,Monthly,Seasonally Adjusted
2020-12-01,3.2328618153105895,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Wholesale Trade in Kennewick-Richland, WA (MSA)",SMU53284204100000001SA,Monthly,Seasonally Adjusted
2021-01-01,3.23446988017559,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Wholesale Trade in Kennewick-Richland, WA (MSA)",SMU53284204100000001SA,Monthly,Seasonally Adjusted
2021-02-01,3.19180080814664,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Wholesale Trade in Kennewick-Richland, WA (MSA)",SMU53284204100000001SA,Monthly,Seasonally Adjusted
2021-03-01,3.21894014511315,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Wholesale Trade in Kennewick-Richland, WA (MSA)",SMU53284204100000001SA,Monthly,Seasonally Adjusted
2021-04-01,3.0632107396052404,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Wholesale Trade in Kennewick-Richland, WA (MSA)",SMU53284204100000001SA,Monthly,Seasonally Adjusted
2021-05-01,2.9335270756709098,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Wholesale Trade in Kennewick-Richland, WA (MSA)",SMU53284204100000001SA,Monthly,Seasonally Adjusted
2021-06-01,3.1706743752690203,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Wholesale Trade in Kennewick-Richland, WA (MSA)",SMU53284204100000001SA,Monthly,Seasonally Adjusted
2021-07-01,3.3804587361543796,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Wholesale Trade in Kennewick-Richland, WA (MSA)",SMU53284204100000001SA,Monthly,Seasonally Adjusted
2021-08-01,3.3506546314606296,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Wholesale Trade in Kennewick-Richland, WA (MSA)",SMU53284204100000001SA,Monthly,Seasonally Adjusted
2021-09-01,3.3882513341965,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Wholesale Trade in Kennewick-Richland, WA (MSA)",SMU53284204100000001SA,Monthly,Seasonally Adjusted
2021-10-01,3.40771226587723,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Wholesale Trade in Kennewick-Richland, WA (MSA)",SMU53284204100000001SA,Monthly,Seasonally Adjusted
1990-01-01,0.5,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Wholesale Trade in Lewiston, ID-WA (MSA)",SMU16303004100000001SA,Monthly,Seasonally Adjusted
1990-02-01,0.5,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Wholesale Trade in Lewiston, ID-WA (MSA)",SMU16303004100000001SA,Monthly,Seasonally Adjusted
1990-03-01,0.5,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Wholesale Trade in Lewiston, ID-WA (MSA)",SMU16303004100000001SA,Monthly,Seasonally Adjusted
1990-04-01,0.5,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Wholesale Trade in Lewiston, ID-WA (MSA)",SMU16303004100000001SA,Monthly,Seasonally Adjusted
1990-05-01,0.5,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Wholesale Trade in Lewiston, ID-WA (MSA)",SMU16303004100000001SA,Monthly,Seasonally Adjusted
1990-06-01,0.5,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Wholesale Trade in Lewiston, ID-WA (MSA)",SMU16303004100000001SA,Monthly,Seasonally Adjusted
1990-07-01,0.5,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Wholesale Trade in Lewiston, ID-WA (MSA)",SMU16303004100000001SA,Monthly,Seasonally Adjusted
1990-08-01,0.5,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Wholesale Trade in Lewiston, ID-WA (MSA)",SMU16303004100000001SA,Monthly,Seasonally Adjusted
1990-09-01,0.6,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Wholesale Trade in Lewiston, ID-WA (MSA)",SMU16303004100000001SA,Monthly,Seasonally Adjusted
1990-10-01,0.6,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Wholesale Trade in Lewiston, ID-WA (MSA)",SMU16303004100000001SA,Monthly,Seasonally Adjusted
1990-11-01,0.6,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Wholesale Trade in Lewiston, ID-WA (MSA)",SMU16303004100000001SA,Monthly,Seasonally Adjusted
1990-12-01,0.6,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Wholesale Trade in Lewiston, ID-WA (MSA)",SMU16303004100000001SA,Monthly,Seasonally Adjusted
1991-01-01,0.7,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Wholesale Trade in Lewiston, ID-WA (MSA)",SMU16303004100000001SA,Monthly,Seasonally Adjusted
1991-02-01,0.7,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Wholesale Trade in Lewiston, ID-WA (MSA)",SMU16303004100000001SA,Monthly,Seasonally Adjusted
1991-03-01,0.7,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Wholesale Trade in Lewiston, ID-WA (MSA)",SMU16303004100000001SA,Monthly,Seasonally Adjusted
1991-04-01,0.7,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Wholesale Trade in Lewiston, ID-WA (MSA)",SMU16303004100000001SA,Monthly,Seasonally Adjusted
1991-05-01,0.7,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Wholesale Trade in Lewiston, ID-WA (MSA)",SMU16303004100000001SA,Monthly,Seasonally Adjusted
1991-06-01,0.7,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Wholesale Trade in Lewiston, ID-WA (MSA)",SMU16303004100000001SA,Monthly,Seasonally Adjusted
1991-07-01,0.7,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Wholesale Trade in Lewiston, ID-WA (MSA)",SMU16303004100000001SA,Monthly,Seasonally Adjusted
1991-08-01,0.7,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Wholesale Trade in Lewiston, ID-WA (MSA)",SMU16303004100000001SA,Monthly,Seasonally Adjusted
1991-09-01,0.7,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Wholesale Trade in Lewiston, ID-WA (MSA)",SMU16303004100000001SA,Monthly,Seasonally Adjusted
1991-10-01,0.7,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Wholesale Trade in Lewiston, ID-WA (MSA)",SMU16303004100000001SA,Monthly,Seasonally Adjusted
1991-11-01,0.7,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Wholesale Trade in Lewiston, ID-WA (MSA)",SMU16303004100000001SA,Monthly,Seasonally Adjusted
1991-12-01,0.7,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Wholesale Trade in Lewiston, ID-WA (MSA)",SMU16303004100000001SA,Monthly,Seasonally Adjusted
1992-01-01,0.7,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Wholesale Trade in Lewiston, ID-WA (MSA)",SMU16303004100000001SA,Monthly,Seasonally Adjusted
1992-02-01,0.7,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Wholesale Trade in Lewiston, ID-WA (MSA)",SMU16303004100000001SA,Monthly,Seasonally Adjusted
1992-03-01,0.7,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Wholesale Trade in Lewiston, ID-WA (MSA)",SMU16303004100000001SA,Monthly,Seasonally Adjusted
1992-04-01,0.7,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Wholesale Trade in Lewiston, ID-WA (MSA)",SMU16303004100000001SA,Monthly,Seasonally Adjusted
1992-05-01,0.7,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Wholesale Trade in Lewiston, ID-WA (MSA)",SMU16303004100000001SA,Monthly,Seasonally Adjusted
1992-06-01,0.7,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Wholesale Trade in Lewiston, ID-WA (MSA)",SMU16303004100000001SA,Monthly,Seasonally Adjusted
1992-07-01,0.8,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Wholesale Trade in Lewiston, ID-WA (MSA)",SMU16303004100000001SA,Monthly,Seasonally Adjusted
1992-08-01,0.8,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Wholesale Trade in Lewiston, ID-WA (MSA)",SMU16303004100000001SA,Monthly,Seasonally Adjusted
1992-09-01,0.8,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Wholesale Trade in Lewiston, ID-WA (MSA)",SMU16303004100000001SA,Monthly,Seasonally Adjusted
1992-10-01,0.8,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Wholesale Trade in Lewiston, ID-WA (MSA)",SMU16303004100000001SA,Monthly,Seasonally Adjusted
1992-11-01,0.8,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Wholesale Trade in Lewiston, ID-WA (MSA)",SMU16303004100000001SA,Monthly,Seasonally Adjusted
1992-12-01,0.8,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Wholesale Trade in Lewiston, ID-WA (MSA)",SMU16303004100000001SA,Monthly,Seasonally Adjusted
1993-01-01,0.7,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Wholesale Trade in Lewiston, ID-WA (MSA)",SMU16303004100000001SA,Monthly,Seasonally Adjusted
1993-02-01,0.7,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Wholesale Trade in Lewiston, ID-WA (MSA)",SMU16303004100000001SA,Monthly,Seasonally Adjusted
1993-03-01,0.7,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Wholesale Trade in Lewiston, ID-WA (MSA)",SMU16303004100000001SA,Monthly,Seasonally Adjusted
1993-04-01,0.7,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Wholesale Trade in Lewiston, ID-WA (MSA)",SMU16303004100000001SA,Monthly,Seasonally Adjusted
1993-05-01,0.7,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Wholesale Trade in Lewiston, ID-WA (MSA)",SMU16303004100000001SA,Monthly,Seasonally Adjusted
1993-06-01,0.8,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Wholesale Trade in Lewiston, ID-WA (MSA)",SMU16303004100000001SA,Monthly,Seasonally Adjusted
1993-07-01,0.7,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Wholesale Trade in Lewiston, ID-WA (MSA)",SMU16303004100000001SA,Monthly,Seasonally Adjusted
1993-08-01,0.7,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Wholesale Trade in Lewiston, ID-WA (MSA)",SMU16303004100000001SA,Monthly,Seasonally Adjusted
1993-09-01,0.8,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Wholesale Trade in Lewiston, ID-WA (MSA)",SMU16303004100000001SA,Monthly,Seasonally Adjusted
1993-10-01,0.8,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Wholesale Trade in Lewiston, ID-WA (MSA)",SMU16303004100000001SA,Monthly,Seasonally Adjusted
1993-11-01,0.8,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Wholesale Trade in Lewiston, ID-WA (MSA)",SMU16303004100000001SA,Monthly,Seasonally Adjusted
1993-12-01,0.8,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Wholesale Trade in Lewiston, ID-WA (MSA)",SMU16303004100000001SA,Monthly,Seasonally Adjusted
1994-01-01,0.8,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Wholesale Trade in Lewiston, ID-WA (MSA)",SMU16303004100000001SA,Monthly,Seasonally Adjusted
1994-02-01,0.7,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Wholesale Trade in Lewiston, ID-WA (MSA)",SMU16303004100000001SA,Monthly,Seasonally Adjusted
1994-03-01,0.8,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Wholesale Trade in Lewiston, ID-WA (MSA)",SMU16303004100000001SA,Monthly,Seasonally Adjusted
1994-04-01,0.8,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Wholesale Trade in Lewiston, ID-WA (MSA)",SMU16303004100000001SA,Monthly,Seasonally Adjusted
1994-05-01,0.8,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Wholesale Trade in Lewiston, ID-WA (MSA)",SMU16303004100000001SA,Monthly,Seasonally Adjusted
1994-06-01,0.8,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Wholesale Trade in Lewiston, ID-WA (MSA)",SMU16303004100000001SA,Monthly,Seasonally Adjusted
1994-07-01,0.8,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Wholesale Trade in Lewiston, ID-WA (MSA)",SMU16303004100000001SA,Monthly,Seasonally Adjusted
1994-08-01,0.8,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Wholesale Trade in Lewiston, ID-WA (MSA)",SMU16303004100000001SA,Monthly,Seasonally Adjusted
1994-09-01,0.8,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Wholesale Trade in Lewiston, ID-WA (MSA)",SMU16303004100000001SA,Monthly,Seasonally Adjusted
1994-10-01,0.8,ID,"Lewiston, ID-WA",Lewiston,"All Employees: Wholesale Trade in Lewiston, ID-WA (MSA)",SMU16303004100000001SA,Monthly,Seasonally Adjusted
