date,Housing Inventory: Active Listing Count Month-Over-Month,state,msa,city,title,id,frequency,seasonal_adjustment
2018-03-01,6.44,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Active Listing Count Month-Over-Month in Dallas-Fort Worth-Arlington, TX (CBSA)",ACTLISCOUMM19100,Monthly,Not Seasonally Adjusted
2018-04-01,8.78,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Active Listing Count Month-Over-Month in Dallas-Fort Worth-Arlington, TX (CBSA)",ACTLISCOUMM19100,Monthly,Not Seasonally Adjusted
2018-05-01,9.5,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Active Listing Count Month-Over-Month in Dallas-Fort Worth-Arlington, TX (CBSA)",ACTLISCOUMM19100,Monthly,Not Seasonally Adjusted
2018-06-01,10.74,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Active Listing Count Month-Over-Month in Dallas-Fort Worth-Arlington, TX (CBSA)",ACTLISCOUMM19100,Monthly,Not Seasonally Adjusted
2018-07-01,9.47,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Active Listing Count Month-Over-Month in Dallas-Fort Worth-Arlington, TX (CBSA)",ACTLISCOUMM19100,Monthly,Not Seasonally Adjusted
2018-08-01,1.51,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Active Listing Count Month-Over-Month in Dallas-Fort Worth-Arlington, TX (CBSA)",ACTLISCOUMM19100,Monthly,Not Seasonally Adjusted
2018-09-01,-0.41,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Active Listing Count Month-Over-Month in Dallas-Fort Worth-Arlington, TX (CBSA)",ACTLISCOUMM19100,Monthly,Not Seasonally Adjusted
2018-10-01,0.57,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Active Listing Count Month-Over-Month in Dallas-Fort Worth-Arlington, TX (CBSA)",ACTLISCOUMM19100,Monthly,Not Seasonally Adjusted
2018-11-01,-1.89,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Active Listing Count Month-Over-Month in Dallas-Fort Worth-Arlington, TX (CBSA)",ACTLISCOUMM19100,Monthly,Not Seasonally Adjusted
2018-12-01,-7.87,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Active Listing Count Month-Over-Month in Dallas-Fort Worth-Arlington, TX (CBSA)",ACTLISCOUMM19100,Monthly,Not Seasonally Adjusted
2019-01-01,-6.74,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Active Listing Count Month-Over-Month in Dallas-Fort Worth-Arlington, TX (CBSA)",ACTLISCOUMM19100,Monthly,Not Seasonally Adjusted
2019-02-01,1.12,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Active Listing Count Month-Over-Month in Dallas-Fort Worth-Arlington, TX (CBSA)",ACTLISCOUMM19100,Monthly,Not Seasonally Adjusted
2019-03-01,3.36,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Active Listing Count Month-Over-Month in Dallas-Fort Worth-Arlington, TX (CBSA)",ACTLISCOUMM19100,Monthly,Not Seasonally Adjusted
2019-04-01,4.54,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Active Listing Count Month-Over-Month in Dallas-Fort Worth-Arlington, TX (CBSA)",ACTLISCOUMM19100,Monthly,Not Seasonally Adjusted
2019-05-01,6.01,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Active Listing Count Month-Over-Month in Dallas-Fort Worth-Arlington, TX (CBSA)",ACTLISCOUMM19100,Monthly,Not Seasonally Adjusted
2019-06-01,7.09,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Active Listing Count Month-Over-Month in Dallas-Fort Worth-Arlington, TX (CBSA)",ACTLISCOUMM19100,Monthly,Not Seasonally Adjusted
2019-07-01,3.8,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Active Listing Count Month-Over-Month in Dallas-Fort Worth-Arlington, TX (CBSA)",ACTLISCOUMM19100,Monthly,Not Seasonally Adjusted
2019-08-01,-2.23,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Active Listing Count Month-Over-Month in Dallas-Fort Worth-Arlington, TX (CBSA)",ACTLISCOUMM19100,Monthly,Not Seasonally Adjusted
2019-09-01,-3.12,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Active Listing Count Month-Over-Month in Dallas-Fort Worth-Arlington, TX (CBSA)",ACTLISCOUMM19100,Monthly,Not Seasonally Adjusted
2019-10-01,1.11,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Active Listing Count Month-Over-Month in Dallas-Fort Worth-Arlington, TX (CBSA)",ACTLISCOUMM19100,Monthly,Not Seasonally Adjusted
2019-11-01,-6.41,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Active Listing Count Month-Over-Month in Dallas-Fort Worth-Arlington, TX (CBSA)",ACTLISCOUMM19100,Monthly,Not Seasonally Adjusted
2019-12-01,-10.91,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Active Listing Count Month-Over-Month in Dallas-Fort Worth-Arlington, TX (CBSA)",ACTLISCOUMM19100,Monthly,Not Seasonally Adjusted
2020-01-01,-8.95,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Active Listing Count Month-Over-Month in Dallas-Fort Worth-Arlington, TX (CBSA)",ACTLISCOUMM19100,Monthly,Not Seasonally Adjusted
2020-02-01,-1.84,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Active Listing Count Month-Over-Month in Dallas-Fort Worth-Arlington, TX (CBSA)",ACTLISCOUMM19100,Monthly,Not Seasonally Adjusted
2020-03-01,3.72,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Active Listing Count Month-Over-Month in Dallas-Fort Worth-Arlington, TX (CBSA)",ACTLISCOUMM19100,Monthly,Not Seasonally Adjusted
2020-04-01,2.4,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Active Listing Count Month-Over-Month in Dallas-Fort Worth-Arlington, TX (CBSA)",ACTLISCOUMM19100,Monthly,Not Seasonally Adjusted
2020-05-01,0.31,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Active Listing Count Month-Over-Month in Dallas-Fort Worth-Arlington, TX (CBSA)",ACTLISCOUMM19100,Monthly,Not Seasonally Adjusted
2020-06-01,-9.82,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Active Listing Count Month-Over-Month in Dallas-Fort Worth-Arlington, TX (CBSA)",ACTLISCOUMM19100,Monthly,Not Seasonally Adjusted
2020-07-01,-6.25,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Active Listing Count Month-Over-Month in Dallas-Fort Worth-Arlington, TX (CBSA)",ACTLISCOUMM19100,Monthly,Not Seasonally Adjusted
2020-08-01,-7.27,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Active Listing Count Month-Over-Month in Dallas-Fort Worth-Arlington, TX (CBSA)",ACTLISCOUMM19100,Monthly,Not Seasonally Adjusted
2020-09-01,-7.72,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Active Listing Count Month-Over-Month in Dallas-Fort Worth-Arlington, TX (CBSA)",ACTLISCOUMM19100,Monthly,Not Seasonally Adjusted
2020-10-01,-7.34,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Active Listing Count Month-Over-Month in Dallas-Fort Worth-Arlington, TX (CBSA)",ACTLISCOUMM19100,Monthly,Not Seasonally Adjusted
2020-11-01,-10.84,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Active Listing Count Month-Over-Month in Dallas-Fort Worth-Arlington, TX (CBSA)",ACTLISCOUMM19100,Monthly,Not Seasonally Adjusted
2020-12-01,-15.44,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Active Listing Count Month-Over-Month in Dallas-Fort Worth-Arlington, TX (CBSA)",ACTLISCOUMM19100,Monthly,Not Seasonally Adjusted
2021-01-01,-14.38,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Active Listing Count Month-Over-Month in Dallas-Fort Worth-Arlington, TX (CBSA)",ACTLISCOUMM19100,Monthly,Not Seasonally Adjusted
2021-02-01,-22.67,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Active Listing Count Month-Over-Month in Dallas-Fort Worth-Arlington, TX (CBSA)",ACTLISCOUMM19100,Monthly,Not Seasonally Adjusted
2021-03-01,-7.85,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Active Listing Count Month-Over-Month in Dallas-Fort Worth-Arlington, TX (CBSA)",ACTLISCOUMM19100,Monthly,Not Seasonally Adjusted
2021-04-01,-1.95,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Active Listing Count Month-Over-Month in Dallas-Fort Worth-Arlington, TX (CBSA)",ACTLISCOUMM19100,Monthly,Not Seasonally Adjusted
2021-05-01,5.66,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Active Listing Count Month-Over-Month in Dallas-Fort Worth-Arlington, TX (CBSA)",ACTLISCOUMM19100,Monthly,Not Seasonally Adjusted
2021-06-01,15.79,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Active Listing Count Month-Over-Month in Dallas-Fort Worth-Arlington, TX (CBSA)",ACTLISCOUMM19100,Monthly,Not Seasonally Adjusted
2021-07-01,17.82,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Active Listing Count Month-Over-Month in Dallas-Fort Worth-Arlington, TX (CBSA)",ACTLISCOUMM19100,Monthly,Not Seasonally Adjusted
2021-08-01,12.77,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Active Listing Count Month-Over-Month in Dallas-Fort Worth-Arlington, TX (CBSA)",ACTLISCOUMM19100,Monthly,Not Seasonally Adjusted
2021-09-01,-2.98,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Active Listing Count Month-Over-Month in Dallas-Fort Worth-Arlington, TX (CBSA)",ACTLISCOUMM19100,Monthly,Not Seasonally Adjusted
2021-10-01,-6.93,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Active Listing Count Month-Over-Month in Dallas-Fort Worth-Arlington, TX (CBSA)",ACTLISCOUMM19100,Monthly,Not Seasonally Adjusted
2021-11-01,-11.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Active Listing Count Month-Over-Month in Dallas-Fort Worth-Arlington, TX (CBSA)",ACTLISCOUMM19100,Monthly,Not Seasonally Adjusted
2017-07-01,8.11,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Active Listing Count Month-Over-Month in Detroit-Warren-Dearborn, MI (CBSA)",ACTLISCOUMM19820,Monthly,Not Seasonally Adjusted
2017-08-01,10.47,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Active Listing Count Month-Over-Month in Detroit-Warren-Dearborn, MI (CBSA)",ACTLISCOUMM19820,Monthly,Not Seasonally Adjusted
2017-09-01,0.23,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Active Listing Count Month-Over-Month in Detroit-Warren-Dearborn, MI (CBSA)",ACTLISCOUMM19820,Monthly,Not Seasonally Adjusted
2017-10-01,-3.14,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Active Listing Count Month-Over-Month in Detroit-Warren-Dearborn, MI (CBSA)",ACTLISCOUMM19820,Monthly,Not Seasonally Adjusted
2017-11-01,-7.02,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Active Listing Count Month-Over-Month in Detroit-Warren-Dearborn, MI (CBSA)",ACTLISCOUMM19820,Monthly,Not Seasonally Adjusted
2017-12-01,-10.85,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Active Listing Count Month-Over-Month in Detroit-Warren-Dearborn, MI (CBSA)",ACTLISCOUMM19820,Monthly,Not Seasonally Adjusted
2018-01-01,-11.35,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Active Listing Count Month-Over-Month in Detroit-Warren-Dearborn, MI (CBSA)",ACTLISCOUMM19820,Monthly,Not Seasonally Adjusted
2018-02-01,-6.39,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Active Listing Count Month-Over-Month in Detroit-Warren-Dearborn, MI (CBSA)",ACTLISCOUMM19820,Monthly,Not Seasonally Adjusted
2018-03-01,-2.01,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Active Listing Count Month-Over-Month in Detroit-Warren-Dearborn, MI (CBSA)",ACTLISCOUMM19820,Monthly,Not Seasonally Adjusted
2018-04-01,4.43,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Active Listing Count Month-Over-Month in Detroit-Warren-Dearborn, MI (CBSA)",ACTLISCOUMM19820,Monthly,Not Seasonally Adjusted
2018-05-01,10.1,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Active Listing Count Month-Over-Month in Detroit-Warren-Dearborn, MI (CBSA)",ACTLISCOUMM19820,Monthly,Not Seasonally Adjusted
2018-06-01,11.41,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Active Listing Count Month-Over-Month in Detroit-Warren-Dearborn, MI (CBSA)",ACTLISCOUMM19820,Monthly,Not Seasonally Adjusted
2018-07-01,10.37,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Active Listing Count Month-Over-Month in Detroit-Warren-Dearborn, MI (CBSA)",ACTLISCOUMM19820,Monthly,Not Seasonally Adjusted
2018-08-01,9.91,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Active Listing Count Month-Over-Month in Detroit-Warren-Dearborn, MI (CBSA)",ACTLISCOUMM19820,Monthly,Not Seasonally Adjusted
2018-09-01,4.42,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Active Listing Count Month-Over-Month in Detroit-Warren-Dearborn, MI (CBSA)",ACTLISCOUMM19820,Monthly,Not Seasonally Adjusted
2018-10-01,-0.44,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Active Listing Count Month-Over-Month in Detroit-Warren-Dearborn, MI (CBSA)",ACTLISCOUMM19820,Monthly,Not Seasonally Adjusted
2018-11-01,-2.62,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Active Listing Count Month-Over-Month in Detroit-Warren-Dearborn, MI (CBSA)",ACTLISCOUMM19820,Monthly,Not Seasonally Adjusted
2018-12-01,-8.63,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Active Listing Count Month-Over-Month in Detroit-Warren-Dearborn, MI (CBSA)",ACTLISCOUMM19820,Monthly,Not Seasonally Adjusted
2019-01-01,-8.01,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Active Listing Count Month-Over-Month in Detroit-Warren-Dearborn, MI (CBSA)",ACTLISCOUMM19820,Monthly,Not Seasonally Adjusted
2019-02-01,-5.49,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Active Listing Count Month-Over-Month in Detroit-Warren-Dearborn, MI (CBSA)",ACTLISCOUMM19820,Monthly,Not Seasonally Adjusted
2019-03-01,-2.26,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Active Listing Count Month-Over-Month in Detroit-Warren-Dearborn, MI (CBSA)",ACTLISCOUMM19820,Monthly,Not Seasonally Adjusted
2019-04-01,-0.07,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Active Listing Count Month-Over-Month in Detroit-Warren-Dearborn, MI (CBSA)",ACTLISCOUMM19820,Monthly,Not Seasonally Adjusted
2019-05-01,9.06,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Active Listing Count Month-Over-Month in Detroit-Warren-Dearborn, MI (CBSA)",ACTLISCOUMM19820,Monthly,Not Seasonally Adjusted
2019-06-01,10.79,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Active Listing Count Month-Over-Month in Detroit-Warren-Dearborn, MI (CBSA)",ACTLISCOUMM19820,Monthly,Not Seasonally Adjusted
2019-07-01,9.27,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Active Listing Count Month-Over-Month in Detroit-Warren-Dearborn, MI (CBSA)",ACTLISCOUMM19820,Monthly,Not Seasonally Adjusted
2019-08-01,4.05,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Active Listing Count Month-Over-Month in Detroit-Warren-Dearborn, MI (CBSA)",ACTLISCOUMM19820,Monthly,Not Seasonally Adjusted
2019-09-01,2.33,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Active Listing Count Month-Over-Month in Detroit-Warren-Dearborn, MI (CBSA)",ACTLISCOUMM19820,Monthly,Not Seasonally Adjusted
2019-10-01,-0.91,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Active Listing Count Month-Over-Month in Detroit-Warren-Dearborn, MI (CBSA)",ACTLISCOUMM19820,Monthly,Not Seasonally Adjusted
2019-11-01,-6.59,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Active Listing Count Month-Over-Month in Detroit-Warren-Dearborn, MI (CBSA)",ACTLISCOUMM19820,Monthly,Not Seasonally Adjusted
2019-12-01,-12.44,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Active Listing Count Month-Over-Month in Detroit-Warren-Dearborn, MI (CBSA)",ACTLISCOUMM19820,Monthly,Not Seasonally Adjusted
2020-01-01,-10.46,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Active Listing Count Month-Over-Month in Detroit-Warren-Dearborn, MI (CBSA)",ACTLISCOUMM19820,Monthly,Not Seasonally Adjusted
2020-02-01,-8.16,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Active Listing Count Month-Over-Month in Detroit-Warren-Dearborn, MI (CBSA)",ACTLISCOUMM19820,Monthly,Not Seasonally Adjusted
2020-03-01,-4.28,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Active Listing Count Month-Over-Month in Detroit-Warren-Dearborn, MI (CBSA)",ACTLISCOUMM19820,Monthly,Not Seasonally Adjusted
2020-04-01,-2.93,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Active Listing Count Month-Over-Month in Detroit-Warren-Dearborn, MI (CBSA)",ACTLISCOUMM19820,Monthly,Not Seasonally Adjusted
2020-05-01,7.25,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Active Listing Count Month-Over-Month in Detroit-Warren-Dearborn, MI (CBSA)",ACTLISCOUMM19820,Monthly,Not Seasonally Adjusted
2020-06-01,-4.38,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Active Listing Count Month-Over-Month in Detroit-Warren-Dearborn, MI (CBSA)",ACTLISCOUMM19820,Monthly,Not Seasonally Adjusted
2020-07-01,-4.04,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Active Listing Count Month-Over-Month in Detroit-Warren-Dearborn, MI (CBSA)",ACTLISCOUMM19820,Monthly,Not Seasonally Adjusted
2020-08-01,-4.96,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Active Listing Count Month-Over-Month in Detroit-Warren-Dearborn, MI (CBSA)",ACTLISCOUMM19820,Monthly,Not Seasonally Adjusted
2020-09-01,-3.27,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Active Listing Count Month-Over-Month in Detroit-Warren-Dearborn, MI (CBSA)",ACTLISCOUMM19820,Monthly,Not Seasonally Adjusted
2020-10-01,-6.94,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Active Listing Count Month-Over-Month in Detroit-Warren-Dearborn, MI (CBSA)",ACTLISCOUMM19820,Monthly,Not Seasonally Adjusted
2020-11-01,-8.23,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Active Listing Count Month-Over-Month in Detroit-Warren-Dearborn, MI (CBSA)",ACTLISCOUMM19820,Monthly,Not Seasonally Adjusted
2020-12-01,-12.51,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Active Listing Count Month-Over-Month in Detroit-Warren-Dearborn, MI (CBSA)",ACTLISCOUMM19820,Monthly,Not Seasonally Adjusted
2021-01-01,-16.4,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Active Listing Count Month-Over-Month in Detroit-Warren-Dearborn, MI (CBSA)",ACTLISCOUMM19820,Monthly,Not Seasonally Adjusted
2021-02-01,-16.61,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Active Listing Count Month-Over-Month in Detroit-Warren-Dearborn, MI (CBSA)",ACTLISCOUMM19820,Monthly,Not Seasonally Adjusted
2021-03-01,-3.34,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Active Listing Count Month-Over-Month in Detroit-Warren-Dearborn, MI (CBSA)",ACTLISCOUMM19820,Monthly,Not Seasonally Adjusted
2021-04-01,2.26,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Active Listing Count Month-Over-Month in Detroit-Warren-Dearborn, MI (CBSA)",ACTLISCOUMM19820,Monthly,Not Seasonally Adjusted
2021-05-01,12.94,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Active Listing Count Month-Over-Month in Detroit-Warren-Dearborn, MI (CBSA)",ACTLISCOUMM19820,Monthly,Not Seasonally Adjusted
2021-06-01,23.7,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Active Listing Count Month-Over-Month in Detroit-Warren-Dearborn, MI (CBSA)",ACTLISCOUMM19820,Monthly,Not Seasonally Adjusted
2021-07-01,8.23,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Active Listing Count Month-Over-Month in Detroit-Warren-Dearborn, MI (CBSA)",ACTLISCOUMM19820,Monthly,Not Seasonally Adjusted
2021-08-01,12.1,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Active Listing Count Month-Over-Month in Detroit-Warren-Dearborn, MI (CBSA)",ACTLISCOUMM19820,Monthly,Not Seasonally Adjusted
2021-09-01,2.32,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Active Listing Count Month-Over-Month in Detroit-Warren-Dearborn, MI (CBSA)",ACTLISCOUMM19820,Monthly,Not Seasonally Adjusted
2021-10-01,-3.25,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Active Listing Count Month-Over-Month in Detroit-Warren-Dearborn, MI (CBSA)",ACTLISCOUMM19820,Monthly,Not Seasonally Adjusted
2021-11-01,-7.26,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Active Listing Count Month-Over-Month in Detroit-Warren-Dearborn, MI (CBSA)",ACTLISCOUMM19820,Monthly,Not Seasonally Adjusted
2017-07-01,0.45,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Active Listing Count Month-Over-Month in Gainesville, GA (CBSA)",ACTLISCOUMM23580,Monthly,Not Seasonally Adjusted
2017-08-01,23.2,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Active Listing Count Month-Over-Month in Gainesville, GA (CBSA)",ACTLISCOUMM23580,Monthly,Not Seasonally Adjusted
2017-09-01,-4.57,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Active Listing Count Month-Over-Month in Gainesville, GA (CBSA)",ACTLISCOUMM23580,Monthly,Not Seasonally Adjusted
2017-10-01,-3.66,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Active Listing Count Month-Over-Month in Gainesville, GA (CBSA)",ACTLISCOUMM23580,Monthly,Not Seasonally Adjusted
2017-11-01,2.62,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Active Listing Count Month-Over-Month in Gainesville, GA (CBSA)",ACTLISCOUMM23580,Monthly,Not Seasonally Adjusted
2017-12-01,-3.13,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Active Listing Count Month-Over-Month in Gainesville, GA (CBSA)",ACTLISCOUMM23580,Monthly,Not Seasonally Adjusted
2018-01-01,-7.57,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Active Listing Count Month-Over-Month in Gainesville, GA (CBSA)",ACTLISCOUMM23580,Monthly,Not Seasonally Adjusted
2018-02-01,3.42,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Active Listing Count Month-Over-Month in Gainesville, GA (CBSA)",ACTLISCOUMM23580,Monthly,Not Seasonally Adjusted
2018-03-01,3.99,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Active Listing Count Month-Over-Month in Gainesville, GA (CBSA)",ACTLISCOUMM23580,Monthly,Not Seasonally Adjusted
2018-04-01,9.21,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Active Listing Count Month-Over-Month in Gainesville, GA (CBSA)",ACTLISCOUMM23580,Monthly,Not Seasonally Adjusted
2018-05-01,4.43,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Active Listing Count Month-Over-Month in Gainesville, GA (CBSA)",ACTLISCOUMM23580,Monthly,Not Seasonally Adjusted
2018-06-01,1.97,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Active Listing Count Month-Over-Month in Gainesville, GA (CBSA)",ACTLISCOUMM23580,Monthly,Not Seasonally Adjusted
2018-07-01,1.59,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Active Listing Count Month-Over-Month in Gainesville, GA (CBSA)",ACTLISCOUMM23580,Monthly,Not Seasonally Adjusted
2018-08-01,0.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Active Listing Count Month-Over-Month in Gainesville, GA (CBSA)",ACTLISCOUMM23580,Monthly,Not Seasonally Adjusted
2018-09-01,-0.11,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Active Listing Count Month-Over-Month in Gainesville, GA (CBSA)",ACTLISCOUMM23580,Monthly,Not Seasonally Adjusted
2018-10-01,11.28,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Active Listing Count Month-Over-Month in Gainesville, GA (CBSA)",ACTLISCOUMM23580,Monthly,Not Seasonally Adjusted
2018-11-01,-4.64,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Active Listing Count Month-Over-Month in Gainesville, GA (CBSA)",ACTLISCOUMM23580,Monthly,Not Seasonally Adjusted
2018-12-01,-2.49,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Active Listing Count Month-Over-Month in Gainesville, GA (CBSA)",ACTLISCOUMM23580,Monthly,Not Seasonally Adjusted
2019-01-01,-7.32,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Active Listing Count Month-Over-Month in Gainesville, GA (CBSA)",ACTLISCOUMM23580,Monthly,Not Seasonally Adjusted
2019-02-01,-1.4,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Active Listing Count Month-Over-Month in Gainesville, GA (CBSA)",ACTLISCOUMM23580,Monthly,Not Seasonally Adjusted
2019-03-01,9.5,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Active Listing Count Month-Over-Month in Gainesville, GA (CBSA)",ACTLISCOUMM23580,Monthly,Not Seasonally Adjusted
