date,All Employees: Retail Trade: Department Stores,state,msa,city,title,id,frequency,seasonal_adjustment
2006-12-01,21.1,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: Department Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204245210001SA,Monthly,Seasonally Adjusted
2007-01-01,21.3,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: Department Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204245210001SA,Monthly,Seasonally Adjusted
2007-02-01,21,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: Department Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204245210001SA,Monthly,Seasonally Adjusted
2007-03-01,21.2,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: Department Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204245210001SA,Monthly,Seasonally Adjusted
2007-04-01,21.4,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: Department Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204245210001SA,Monthly,Seasonally Adjusted
2007-05-01,22.1,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: Department Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204245210001SA,Monthly,Seasonally Adjusted
2007-06-01,22.1,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: Department Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204245210001SA,Monthly,Seasonally Adjusted
2007-07-01,22.3,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: Department Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204245210001SA,Monthly,Seasonally Adjusted
2007-08-01,22.4,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: Department Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204245210001SA,Monthly,Seasonally Adjusted
2007-09-01,22.7,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: Department Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204245210001SA,Monthly,Seasonally Adjusted
2007-10-01,22.8,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: Department Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204245210001SA,Monthly,Seasonally Adjusted
2007-11-01,23.2,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: Department Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204245210001SA,Monthly,Seasonally Adjusted
2007-12-01,23.2,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: Department Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204245210001SA,Monthly,Seasonally Adjusted
2008-01-01,23.3,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: Department Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204245210001SA,Monthly,Seasonally Adjusted
2008-02-01,23.4,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: Department Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204245210001SA,Monthly,Seasonally Adjusted
2008-03-01,23.7,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: Department Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204245210001SA,Monthly,Seasonally Adjusted
2008-04-01,23.5,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: Department Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204245210001SA,Monthly,Seasonally Adjusted
2008-05-01,23.2,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: Department Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204245210001SA,Monthly,Seasonally Adjusted
2008-06-01,23.2,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: Department Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204245210001SA,Monthly,Seasonally Adjusted
2008-07-01,23.2,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: Department Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204245210001SA,Monthly,Seasonally Adjusted
2008-08-01,23.1,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: Department Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204245210001SA,Monthly,Seasonally Adjusted
2008-09-01,23,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: Department Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204245210001SA,Monthly,Seasonally Adjusted
2008-10-01,23,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: Department Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204245210001SA,Monthly,Seasonally Adjusted
2008-11-01,22.9,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: Department Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204245210001SA,Monthly,Seasonally Adjusted
2008-12-01,22.8,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: Department Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204245210001SA,Monthly,Seasonally Adjusted
2009-01-01,23.1,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: Department Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204245210001SA,Monthly,Seasonally Adjusted
2009-02-01,23.3,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: Department Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204245210001SA,Monthly,Seasonally Adjusted
2009-03-01,23.2,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: Department Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204245210001SA,Monthly,Seasonally Adjusted
2009-04-01,23.2,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: Department Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204245210001SA,Monthly,Seasonally Adjusted
2009-05-01,23.2,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: Department Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204245210001SA,Monthly,Seasonally Adjusted
2009-06-01,22.9,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: Department Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204245210001SA,Monthly,Seasonally Adjusted
2009-07-01,22.8,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: Department Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204245210001SA,Monthly,Seasonally Adjusted
2009-08-01,22.9,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: Department Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204245210001SA,Monthly,Seasonally Adjusted
2009-09-01,23.4,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: Department Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204245210001SA,Monthly,Seasonally Adjusted
2009-10-01,23.2,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: Department Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204245210001SA,Monthly,Seasonally Adjusted
2009-11-01,23.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: Department Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204245210001SA,Monthly,Seasonally Adjusted
2009-12-01,22.8,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: Department Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204245210001SA,Monthly,Seasonally Adjusted
2010-01-01,22.9,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: Department Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204245210001SA,Monthly,Seasonally Adjusted
2010-02-01,23.2,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: Department Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204245210001SA,Monthly,Seasonally Adjusted
2010-03-01,23.2,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: Department Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204245210001SA,Monthly,Seasonally Adjusted
2010-04-01,23.2,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: Department Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204245210001SA,Monthly,Seasonally Adjusted
2010-05-01,23.2,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: Department Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204245210001SA,Monthly,Seasonally Adjusted
2010-06-01,23.1,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: Department Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204245210001SA,Monthly,Seasonally Adjusted
2010-07-01,23.1,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: Department Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204245210001SA,Monthly,Seasonally Adjusted
2010-08-01,23,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: Department Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204245210001SA,Monthly,Seasonally Adjusted
2010-09-01,22.9,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: Department Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204245210001SA,Monthly,Seasonally Adjusted
2010-10-01,22.9,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: Department Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204245210001SA,Monthly,Seasonally Adjusted
2010-11-01,22.7,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: Department Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204245210001SA,Monthly,Seasonally Adjusted
2010-12-01,22.7,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: Department Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204245210001SA,Monthly,Seasonally Adjusted
2011-01-01,22.7,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: Department Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204245210001SA,Monthly,Seasonally Adjusted
2011-02-01,22.8,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: Department Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204245210001SA,Monthly,Seasonally Adjusted
2011-03-01,22.8,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: Department Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204245210001SA,Monthly,Seasonally Adjusted
2011-04-01,22.9,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: Department Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204245210001SA,Monthly,Seasonally Adjusted
2011-05-01,22.8,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: Department Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204245210001SA,Monthly,Seasonally Adjusted
2011-06-01,22.9,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: Department Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204245210001SA,Monthly,Seasonally Adjusted
2011-07-01,22.7,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: Department Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204245210001SA,Monthly,Seasonally Adjusted
2011-08-01,22.6,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: Department Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204245210001SA,Monthly,Seasonally Adjusted
2011-09-01,22.6,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: Department Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204245210001SA,Monthly,Seasonally Adjusted
2011-10-01,22.7,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: Department Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204245210001SA,Monthly,Seasonally Adjusted
2011-11-01,22.8,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: Department Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204245210001SA,Monthly,Seasonally Adjusted
2011-12-01,22.7,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: Department Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204245210001SA,Monthly,Seasonally Adjusted
2012-01-01,22.5,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: Department Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204245210001SA,Monthly,Seasonally Adjusted
2012-02-01,21.9,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: Department Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204245210001SA,Monthly,Seasonally Adjusted
2012-03-01,21.5,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: Department Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204245210001SA,Monthly,Seasonally Adjusted
2012-04-01,21.4,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: Department Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204245210001SA,Monthly,Seasonally Adjusted
2012-05-01,21.2,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: Department Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204245210001SA,Monthly,Seasonally Adjusted
2012-06-01,21.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: Department Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204245210001SA,Monthly,Seasonally Adjusted
2012-07-01,21.1,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: Department Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204245210001SA,Monthly,Seasonally Adjusted
2012-08-01,20.7,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: Department Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204245210001SA,Monthly,Seasonally Adjusted
2012-09-01,20.2,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: Department Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204245210001SA,Monthly,Seasonally Adjusted
2012-10-01,20.3,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: Department Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204245210001SA,Monthly,Seasonally Adjusted
2012-11-01,20.7,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: Department Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204245210001SA,Monthly,Seasonally Adjusted
2012-12-01,20.4,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: Department Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204245210001SA,Monthly,Seasonally Adjusted
2013-01-01,20.2,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: Department Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204245210001SA,Monthly,Seasonally Adjusted
2013-02-01,20.6,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: Department Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204245210001SA,Monthly,Seasonally Adjusted
2013-03-01,20.6,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: Department Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204245210001SA,Monthly,Seasonally Adjusted
2013-04-01,20.8,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: Department Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204245210001SA,Monthly,Seasonally Adjusted
2013-05-01,20.9,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: Department Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204245210001SA,Monthly,Seasonally Adjusted
2013-06-01,21.2,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: Department Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204245210001SA,Monthly,Seasonally Adjusted
2013-07-01,21.3,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: Department Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204245210001SA,Monthly,Seasonally Adjusted
2013-08-01,21.3,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: Department Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204245210001SA,Monthly,Seasonally Adjusted
2013-09-01,21.4,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: Department Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204245210001SA,Monthly,Seasonally Adjusted
2013-10-01,21.5,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: Department Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204245210001SA,Monthly,Seasonally Adjusted
2013-11-01,21.5,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: Department Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204245210001SA,Monthly,Seasonally Adjusted
2013-12-01,21.8,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: Department Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204245210001SA,Monthly,Seasonally Adjusted
2014-01-01,22.3,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: Department Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204245210001SA,Monthly,Seasonally Adjusted
2014-02-01,22.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: Department Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204245210001SA,Monthly,Seasonally Adjusted
2014-03-01,22.1,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: Department Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204245210001SA,Monthly,Seasonally Adjusted
2014-04-01,21.9,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: Department Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204245210001SA,Monthly,Seasonally Adjusted
2014-05-01,22.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: Department Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204245210001SA,Monthly,Seasonally Adjusted
2014-06-01,22.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: Department Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204245210001SA,Monthly,Seasonally Adjusted
2014-07-01,22.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: Department Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204245210001SA,Monthly,Seasonally Adjusted
2014-08-01,22.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: Department Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204245210001SA,Monthly,Seasonally Adjusted
2014-09-01,22.2,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: Department Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204245210001SA,Monthly,Seasonally Adjusted
2014-10-01,22.3,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: Department Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204245210001SA,Monthly,Seasonally Adjusted
2014-11-01,22.2,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: Department Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204245210001SA,Monthly,Seasonally Adjusted
2014-12-01,22.5,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: Department Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204245210001SA,Monthly,Seasonally Adjusted
2015-01-01,22.8,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: Department Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204245210001SA,Monthly,Seasonally Adjusted
2015-02-01,22.7,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: Department Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204245210001SA,Monthly,Seasonally Adjusted
2015-03-01,22.9,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: Department Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204245210001SA,Monthly,Seasonally Adjusted
2015-04-01,23.1,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: Department Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204245210001SA,Monthly,Seasonally Adjusted
2015-05-01,23.4,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: Department Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204245210001SA,Monthly,Seasonally Adjusted
2015-06-01,23.4,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: Department Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204245210001SA,Monthly,Seasonally Adjusted
2015-07-01,23.7,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: Department Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204245210001SA,Monthly,Seasonally Adjusted
2015-08-01,23.8,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: Department Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204245210001SA,Monthly,Seasonally Adjusted
2015-09-01,23.8,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: Department Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204245210001SA,Monthly,Seasonally Adjusted
2015-10-01,23.9,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: Department Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204245210001SA,Monthly,Seasonally Adjusted
2015-11-01,23.8,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: Department Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204245210001SA,Monthly,Seasonally Adjusted
2015-12-01,23.7,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: Department Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204245210001SA,Monthly,Seasonally Adjusted
2016-01-01,23.3,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: Department Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204245210001SA,Monthly,Seasonally Adjusted
2016-02-01,23.5,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: Department Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204245210001SA,Monthly,Seasonally Adjusted
2016-03-01,23.6,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: Department Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204245210001SA,Monthly,Seasonally Adjusted
2016-04-01,23.7,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: Department Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204245210001SA,Monthly,Seasonally Adjusted
2016-05-01,23.6,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: Department Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204245210001SA,Monthly,Seasonally Adjusted
2016-06-01,23.8,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: Department Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204245210001SA,Monthly,Seasonally Adjusted
2016-07-01,23.7,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: Department Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204245210001SA,Monthly,Seasonally Adjusted
2016-08-01,23.8,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: Department Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204245210001SA,Monthly,Seasonally Adjusted
2016-09-01,23.7,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: Department Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204245210001SA,Monthly,Seasonally Adjusted
2016-10-01,23.8,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: Department Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204245210001SA,Monthly,Seasonally Adjusted
2016-11-01,23.9,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: Department Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204245210001SA,Monthly,Seasonally Adjusted
2016-12-01,23.9,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: Department Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204245210001SA,Monthly,Seasonally Adjusted
2017-01-01,24.1,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: Department Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204245210001SA,Monthly,Seasonally Adjusted
2017-02-01,24.4,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: Department Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204245210001SA,Monthly,Seasonally Adjusted
