date,New Private Housing Units Authorized by Building Permits,state,msa,city,title,id,frequency,seasonal_adjustment
2000-12-01,917.6603135011369,MI,"Detroit-Warren-Dearborn, MI",Detroit,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Detroit-Warren-Dearborn, MI (MSA)",DETR826BP1FHSA,Monthly,Seasonally Adjusted
2001-01-01,1129.83527611318,MI,"Detroit-Warren-Dearborn, MI",Detroit,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Detroit-Warren-Dearborn, MI (MSA)",DETR826BP1FHSA,Monthly,Seasonally Adjusted
2001-02-01,1098.98358527701,MI,"Detroit-Warren-Dearborn, MI",Detroit,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Detroit-Warren-Dearborn, MI (MSA)",DETR826BP1FHSA,Monthly,Seasonally Adjusted
2001-03-01,1065.10984959692,MI,"Detroit-Warren-Dearborn, MI",Detroit,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Detroit-Warren-Dearborn, MI (MSA)",DETR826BP1FHSA,Monthly,Seasonally Adjusted
2001-04-01,1131.2578160365301,MI,"Detroit-Warren-Dearborn, MI",Detroit,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Detroit-Warren-Dearborn, MI (MSA)",DETR826BP1FHSA,Monthly,Seasonally Adjusted
2001-05-01,1124.35378418715,MI,"Detroit-Warren-Dearborn, MI",Detroit,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Detroit-Warren-Dearborn, MI (MSA)",DETR826BP1FHSA,Monthly,Seasonally Adjusted
2001-06-01,1137.5522241279598,MI,"Detroit-Warren-Dearborn, MI",Detroit,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Detroit-Warren-Dearborn, MI (MSA)",DETR826BP1FHSA,Monthly,Seasonally Adjusted
2001-07-01,1123.60974873785,MI,"Detroit-Warren-Dearborn, MI",Detroit,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Detroit-Warren-Dearborn, MI (MSA)",DETR826BP1FHSA,Monthly,Seasonally Adjusted
2001-08-01,1101.41007515195,MI,"Detroit-Warren-Dearborn, MI",Detroit,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Detroit-Warren-Dearborn, MI (MSA)",DETR826BP1FHSA,Monthly,Seasonally Adjusted
2001-09-01,1014.8420243669301,MI,"Detroit-Warren-Dearborn, MI",Detroit,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Detroit-Warren-Dearborn, MI (MSA)",DETR826BP1FHSA,Monthly,Seasonally Adjusted
2001-10-01,1040.71174891733,MI,"Detroit-Warren-Dearborn, MI",Detroit,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Detroit-Warren-Dearborn, MI (MSA)",DETR826BP1FHSA,Monthly,Seasonally Adjusted
2001-11-01,949.961363045593,MI,"Detroit-Warren-Dearborn, MI",Detroit,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Detroit-Warren-Dearborn, MI (MSA)",DETR826BP1FHSA,Monthly,Seasonally Adjusted
2001-12-01,991.5923848961279,MI,"Detroit-Warren-Dearborn, MI",Detroit,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Detroit-Warren-Dearborn, MI (MSA)",DETR826BP1FHSA,Monthly,Seasonally Adjusted
2002-01-01,1168.9776307839802,MI,"Detroit-Warren-Dearborn, MI",Detroit,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Detroit-Warren-Dearborn, MI (MSA)",DETR826BP1FHSA,Monthly,Seasonally Adjusted
2002-02-01,1057.95250422498,MI,"Detroit-Warren-Dearborn, MI",Detroit,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Detroit-Warren-Dearborn, MI (MSA)",DETR826BP1FHSA,Monthly,Seasonally Adjusted
2002-03-01,1179.8726047800901,MI,"Detroit-Warren-Dearborn, MI",Detroit,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Detroit-Warren-Dearborn, MI (MSA)",DETR826BP1FHSA,Monthly,Seasonally Adjusted
2002-04-01,1091.05179326277,MI,"Detroit-Warren-Dearborn, MI",Detroit,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Detroit-Warren-Dearborn, MI (MSA)",DETR826BP1FHSA,Monthly,Seasonally Adjusted
2002-05-01,1211.10625416104,MI,"Detroit-Warren-Dearborn, MI",Detroit,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Detroit-Warren-Dearborn, MI (MSA)",DETR826BP1FHSA,Monthly,Seasonally Adjusted
2002-06-01,1076.07060092157,MI,"Detroit-Warren-Dearborn, MI",Detroit,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Detroit-Warren-Dearborn, MI (MSA)",DETR826BP1FHSA,Monthly,Seasonally Adjusted
2002-07-01,1201.1293303939399,MI,"Detroit-Warren-Dearborn, MI",Detroit,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Detroit-Warren-Dearborn, MI (MSA)",DETR826BP1FHSA,Monthly,Seasonally Adjusted
2002-08-01,1161.53560570212,MI,"Detroit-Warren-Dearborn, MI",Detroit,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Detroit-Warren-Dearborn, MI (MSA)",DETR826BP1FHSA,Monthly,Seasonally Adjusted
2002-09-01,1120.8567207302801,MI,"Detroit-Warren-Dearborn, MI",Detroit,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Detroit-Warren-Dearborn, MI (MSA)",DETR826BP1FHSA,Monthly,Seasonally Adjusted
2002-10-01,1294.96360502775,MI,"Detroit-Warren-Dearborn, MI",Detroit,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Detroit-Warren-Dearborn, MI (MSA)",DETR826BP1FHSA,Monthly,Seasonally Adjusted
2002-11-01,1236.0985458306402,MI,"Detroit-Warren-Dearborn, MI",Detroit,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Detroit-Warren-Dearborn, MI (MSA)",DETR826BP1FHSA,Monthly,Seasonally Adjusted
2002-12-01,1307.49288169041,MI,"Detroit-Warren-Dearborn, MI",Detroit,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Detroit-Warren-Dearborn, MI (MSA)",DETR826BP1FHSA,Monthly,Seasonally Adjusted
2003-01-01,1161.60954498919,MI,"Detroit-Warren-Dearborn, MI",Detroit,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Detroit-Warren-Dearborn, MI (MSA)",DETR826BP1FHSA,Monthly,Seasonally Adjusted
2003-02-01,1099.5168548210902,MI,"Detroit-Warren-Dearborn, MI",Detroit,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Detroit-Warren-Dearborn, MI (MSA)",DETR826BP1FHSA,Monthly,Seasonally Adjusted
2003-03-01,972.490877017843,MI,"Detroit-Warren-Dearborn, MI",Detroit,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Detroit-Warren-Dearborn, MI (MSA)",DETR826BP1FHSA,Monthly,Seasonally Adjusted
2003-04-01,1151.8801978854801,MI,"Detroit-Warren-Dearborn, MI",Detroit,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Detroit-Warren-Dearborn, MI (MSA)",DETR826BP1FHSA,Monthly,Seasonally Adjusted
2003-05-01,1225.11180321973,MI,"Detroit-Warren-Dearborn, MI",Detroit,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Detroit-Warren-Dearborn, MI (MSA)",DETR826BP1FHSA,Monthly,Seasonally Adjusted
2003-06-01,1285.6607210072698,MI,"Detroit-Warren-Dearborn, MI",Detroit,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Detroit-Warren-Dearborn, MI (MSA)",DETR826BP1FHSA,Monthly,Seasonally Adjusted
2003-07-01,1308.3104254381,MI,"Detroit-Warren-Dearborn, MI",Detroit,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Detroit-Warren-Dearborn, MI (MSA)",DETR826BP1FHSA,Monthly,Seasonally Adjusted
2003-08-01,1212.87460953039,MI,"Detroit-Warren-Dearborn, MI",Detroit,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Detroit-Warren-Dearborn, MI (MSA)",DETR826BP1FHSA,Monthly,Seasonally Adjusted
2003-09-01,1451.66266659109,MI,"Detroit-Warren-Dearborn, MI",Detroit,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Detroit-Warren-Dearborn, MI (MSA)",DETR826BP1FHSA,Monthly,Seasonally Adjusted
2003-10-01,1618.4818673519799,MI,"Detroit-Warren-Dearborn, MI",Detroit,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Detroit-Warren-Dearborn, MI (MSA)",DETR826BP1FHSA,Monthly,Seasonally Adjusted
2003-11-01,1096.89574164029,MI,"Detroit-Warren-Dearborn, MI",Detroit,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Detroit-Warren-Dearborn, MI (MSA)",DETR826BP1FHSA,Monthly,Seasonally Adjusted
2003-12-01,1430.82788793038,MI,"Detroit-Warren-Dearborn, MI",Detroit,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Detroit-Warren-Dearborn, MI (MSA)",DETR826BP1FHSA,Monthly,Seasonally Adjusted
2004-01-01,1373.96724748701,MI,"Detroit-Warren-Dearborn, MI",Detroit,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Detroit-Warren-Dearborn, MI (MSA)",DETR826BP1FHSA,Monthly,Seasonally Adjusted
2004-02-01,1559.3887954934398,MI,"Detroit-Warren-Dearborn, MI",Detroit,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Detroit-Warren-Dearborn, MI (MSA)",DETR826BP1FHSA,Monthly,Seasonally Adjusted
2004-03-01,1507.23155290165,MI,"Detroit-Warren-Dearborn, MI",Detroit,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Detroit-Warren-Dearborn, MI (MSA)",DETR826BP1FHSA,Monthly,Seasonally Adjusted
2004-04-01,1440.2970717711999,MI,"Detroit-Warren-Dearborn, MI",Detroit,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Detroit-Warren-Dearborn, MI (MSA)",DETR826BP1FHSA,Monthly,Seasonally Adjusted
2004-05-01,1284.63870307792,MI,"Detroit-Warren-Dearborn, MI",Detroit,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Detroit-Warren-Dearborn, MI (MSA)",DETR826BP1FHSA,Monthly,Seasonally Adjusted
2004-06-01,1337.94697061092,MI,"Detroit-Warren-Dearborn, MI",Detroit,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Detroit-Warren-Dearborn, MI (MSA)",DETR826BP1FHSA,Monthly,Seasonally Adjusted
2004-07-01,1404.9169338315803,MI,"Detroit-Warren-Dearborn, MI",Detroit,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Detroit-Warren-Dearborn, MI (MSA)",DETR826BP1FHSA,Monthly,Seasonally Adjusted
2004-08-01,1360.7588810752,MI,"Detroit-Warren-Dearborn, MI",Detroit,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Detroit-Warren-Dearborn, MI (MSA)",DETR826BP1FHSA,Monthly,Seasonally Adjusted
2004-09-01,1704.2734453402802,MI,"Detroit-Warren-Dearborn, MI",Detroit,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Detroit-Warren-Dearborn, MI (MSA)",DETR826BP1FHSA,Monthly,Seasonally Adjusted
2004-10-01,1299.73428312025,MI,"Detroit-Warren-Dearborn, MI",Detroit,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Detroit-Warren-Dearborn, MI (MSA)",DETR826BP1FHSA,Monthly,Seasonally Adjusted
2004-11-01,1433.5271456743699,MI,"Detroit-Warren-Dearborn, MI",Detroit,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Detroit-Warren-Dearborn, MI (MSA)",DETR826BP1FHSA,Monthly,Seasonally Adjusted
2004-12-01,1208.77989242041,MI,"Detroit-Warren-Dearborn, MI",Detroit,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Detroit-Warren-Dearborn, MI (MSA)",DETR826BP1FHSA,Monthly,Seasonally Adjusted
2005-01-01,1275.46448329266,MI,"Detroit-Warren-Dearborn, MI",Detroit,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Detroit-Warren-Dearborn, MI (MSA)",DETR826BP1FHSA,Monthly,Seasonally Adjusted
2005-02-01,1853.3857932862197,MI,"Detroit-Warren-Dearborn, MI",Detroit,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Detroit-Warren-Dearborn, MI (MSA)",DETR826BP1FHSA,Monthly,Seasonally Adjusted
2005-03-01,1169.18219921534,MI,"Detroit-Warren-Dearborn, MI",Detroit,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Detroit-Warren-Dearborn, MI (MSA)",DETR826BP1FHSA,Monthly,Seasonally Adjusted
2005-04-01,1278.00370325529,MI,"Detroit-Warren-Dearborn, MI",Detroit,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Detroit-Warren-Dearborn, MI (MSA)",DETR826BP1FHSA,Monthly,Seasonally Adjusted
2005-05-01,1043.7131984317698,MI,"Detroit-Warren-Dearborn, MI",Detroit,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Detroit-Warren-Dearborn, MI (MSA)",DETR826BP1FHSA,Monthly,Seasonally Adjusted
2005-06-01,1139.7668841940801,MI,"Detroit-Warren-Dearborn, MI",Detroit,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Detroit-Warren-Dearborn, MI (MSA)",DETR826BP1FHSA,Monthly,Seasonally Adjusted
2005-07-01,1021.34663758539,MI,"Detroit-Warren-Dearborn, MI",Detroit,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Detroit-Warren-Dearborn, MI (MSA)",DETR826BP1FHSA,Monthly,Seasonally Adjusted
2005-08-01,1246.3673767445,MI,"Detroit-Warren-Dearborn, MI",Detroit,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Detroit-Warren-Dearborn, MI (MSA)",DETR826BP1FHSA,Monthly,Seasonally Adjusted
2005-09-01,985.244765606151,MI,"Detroit-Warren-Dearborn, MI",Detroit,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Detroit-Warren-Dearborn, MI (MSA)",DETR826BP1FHSA,Monthly,Seasonally Adjusted
2005-10-01,1001.7097061273199,MI,"Detroit-Warren-Dearborn, MI",Detroit,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Detroit-Warren-Dearborn, MI (MSA)",DETR826BP1FHSA,Monthly,Seasonally Adjusted
2005-11-01,1006.63603700252,MI,"Detroit-Warren-Dearborn, MI",Detroit,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Detroit-Warren-Dearborn, MI (MSA)",DETR826BP1FHSA,Monthly,Seasonally Adjusted
2005-12-01,870.884146270304,MI,"Detroit-Warren-Dearborn, MI",Detroit,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Detroit-Warren-Dearborn, MI (MSA)",DETR826BP1FHSA,Monthly,Seasonally Adjusted
2006-01-01,816.2024058681959,MI,"Detroit-Warren-Dearborn, MI",Detroit,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Detroit-Warren-Dearborn, MI (MSA)",DETR826BP1FHSA,Monthly,Seasonally Adjusted
2006-02-01,790.2935135512249,MI,"Detroit-Warren-Dearborn, MI",Detroit,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Detroit-Warren-Dearborn, MI (MSA)",DETR826BP1FHSA,Monthly,Seasonally Adjusted
2006-03-01,827.551508553385,MI,"Detroit-Warren-Dearborn, MI",Detroit,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Detroit-Warren-Dearborn, MI (MSA)",DETR826BP1FHSA,Monthly,Seasonally Adjusted
2006-04-01,588.5428715314071,MI,"Detroit-Warren-Dearborn, MI",Detroit,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Detroit-Warren-Dearborn, MI (MSA)",DETR826BP1FHSA,Monthly,Seasonally Adjusted
2006-05-01,793.036373965221,MI,"Detroit-Warren-Dearborn, MI",Detroit,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Detroit-Warren-Dearborn, MI (MSA)",DETR826BP1FHSA,Monthly,Seasonally Adjusted
2006-06-01,718.272966606005,MI,"Detroit-Warren-Dearborn, MI",Detroit,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Detroit-Warren-Dearborn, MI (MSA)",DETR826BP1FHSA,Monthly,Seasonally Adjusted
2006-07-01,597.294705077358,MI,"Detroit-Warren-Dearborn, MI",Detroit,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Detroit-Warren-Dearborn, MI (MSA)",DETR826BP1FHSA,Monthly,Seasonally Adjusted
2006-08-01,563.867031533586,MI,"Detroit-Warren-Dearborn, MI",Detroit,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Detroit-Warren-Dearborn, MI (MSA)",DETR826BP1FHSA,Monthly,Seasonally Adjusted
2006-09-01,509.93749471112,MI,"Detroit-Warren-Dearborn, MI",Detroit,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Detroit-Warren-Dearborn, MI (MSA)",DETR826BP1FHSA,Monthly,Seasonally Adjusted
2006-10-01,506.537395344886,MI,"Detroit-Warren-Dearborn, MI",Detroit,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Detroit-Warren-Dearborn, MI (MSA)",DETR826BP1FHSA,Monthly,Seasonally Adjusted
2006-11-01,486.113232140337,MI,"Detroit-Warren-Dearborn, MI",Detroit,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Detroit-Warren-Dearborn, MI (MSA)",DETR826BP1FHSA,Monthly,Seasonally Adjusted
2006-12-01,518.866725442876,MI,"Detroit-Warren-Dearborn, MI",Detroit,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Detroit-Warren-Dearborn, MI (MSA)",DETR826BP1FHSA,Monthly,Seasonally Adjusted
2007-01-01,455.227856441773,MI,"Detroit-Warren-Dearborn, MI",Detroit,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Detroit-Warren-Dearborn, MI (MSA)",DETR826BP1FHSA,Monthly,Seasonally Adjusted
2007-02-01,464.847965057004,MI,"Detroit-Warren-Dearborn, MI",Detroit,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Detroit-Warren-Dearborn, MI (MSA)",DETR826BP1FHSA,Monthly,Seasonally Adjusted
2007-03-01,436.32743892906797,MI,"Detroit-Warren-Dearborn, MI",Detroit,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Detroit-Warren-Dearborn, MI (MSA)",DETR826BP1FHSA,Monthly,Seasonally Adjusted
2007-04-01,353.21589603862395,MI,"Detroit-Warren-Dearborn, MI",Detroit,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Detroit-Warren-Dearborn, MI (MSA)",DETR826BP1FHSA,Monthly,Seasonally Adjusted
2007-05-01,361.78098158595805,MI,"Detroit-Warren-Dearborn, MI",Detroit,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Detroit-Warren-Dearborn, MI (MSA)",DETR826BP1FHSA,Monthly,Seasonally Adjusted
2007-06-01,322.379963315888,MI,"Detroit-Warren-Dearborn, MI",Detroit,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Detroit-Warren-Dearborn, MI (MSA)",DETR826BP1FHSA,Monthly,Seasonally Adjusted
2007-07-01,335.899673019433,MI,"Detroit-Warren-Dearborn, MI",Detroit,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Detroit-Warren-Dearborn, MI (MSA)",DETR826BP1FHSA,Monthly,Seasonally Adjusted
2007-08-01,317.636070127041,MI,"Detroit-Warren-Dearborn, MI",Detroit,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Detroit-Warren-Dearborn, MI (MSA)",DETR826BP1FHSA,Monthly,Seasonally Adjusted
2007-09-01,300.51089318873403,MI,"Detroit-Warren-Dearborn, MI",Detroit,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Detroit-Warren-Dearborn, MI (MSA)",DETR826BP1FHSA,Monthly,Seasonally Adjusted
2007-10-01,268.952198662393,MI,"Detroit-Warren-Dearborn, MI",Detroit,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Detroit-Warren-Dearborn, MI (MSA)",DETR826BP1FHSA,Monthly,Seasonally Adjusted
2007-11-01,240.121794191218,MI,"Detroit-Warren-Dearborn, MI",Detroit,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Detroit-Warren-Dearborn, MI (MSA)",DETR826BP1FHSA,Monthly,Seasonally Adjusted
2007-12-01,239.714718333654,MI,"Detroit-Warren-Dearborn, MI",Detroit,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Detroit-Warren-Dearborn, MI (MSA)",DETR826BP1FHSA,Monthly,Seasonally Adjusted
2008-01-01,230.64814833301,MI,"Detroit-Warren-Dearborn, MI",Detroit,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Detroit-Warren-Dearborn, MI (MSA)",DETR826BP1FHSA,Monthly,Seasonally Adjusted
2008-02-01,197.991015082926,MI,"Detroit-Warren-Dearborn, MI",Detroit,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Detroit-Warren-Dearborn, MI (MSA)",DETR826BP1FHSA,Monthly,Seasonally Adjusted
2008-03-01,141.493455396952,MI,"Detroit-Warren-Dearborn, MI",Detroit,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Detroit-Warren-Dearborn, MI (MSA)",DETR826BP1FHSA,Monthly,Seasonally Adjusted
2008-04-01,213.331675403913,MI,"Detroit-Warren-Dearborn, MI",Detroit,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Detroit-Warren-Dearborn, MI (MSA)",DETR826BP1FHSA,Monthly,Seasonally Adjusted
2008-05-01,181.926302759072,MI,"Detroit-Warren-Dearborn, MI",Detroit,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Detroit-Warren-Dearborn, MI (MSA)",DETR826BP1FHSA,Monthly,Seasonally Adjusted
2008-06-01,168.664589577764,MI,"Detroit-Warren-Dearborn, MI",Detroit,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Detroit-Warren-Dearborn, MI (MSA)",DETR826BP1FHSA,Monthly,Seasonally Adjusted
2008-07-01,171.775680636362,MI,"Detroit-Warren-Dearborn, MI",Detroit,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Detroit-Warren-Dearborn, MI (MSA)",DETR826BP1FHSA,Monthly,Seasonally Adjusted
2008-08-01,123.577279107974,MI,"Detroit-Warren-Dearborn, MI",Detroit,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Detroit-Warren-Dearborn, MI (MSA)",DETR826BP1FHSA,Monthly,Seasonally Adjusted
2008-09-01,151.05580640721902,MI,"Detroit-Warren-Dearborn, MI",Detroit,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Detroit-Warren-Dearborn, MI (MSA)",DETR826BP1FHSA,Monthly,Seasonally Adjusted
2008-10-01,158.80768329509598,MI,"Detroit-Warren-Dearborn, MI",Detroit,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Detroit-Warren-Dearborn, MI (MSA)",DETR826BP1FHSA,Monthly,Seasonally Adjusted
2008-11-01,108.59567124300699,MI,"Detroit-Warren-Dearborn, MI",Detroit,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Detroit-Warren-Dearborn, MI (MSA)",DETR826BP1FHSA,Monthly,Seasonally Adjusted
2008-12-01,87.5927559016795,MI,"Detroit-Warren-Dearborn, MI",Detroit,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Detroit-Warren-Dearborn, MI (MSA)",DETR826BP1FHSA,Monthly,Seasonally Adjusted
2009-01-01,109.91062949634501,MI,"Detroit-Warren-Dearborn, MI",Detroit,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Detroit-Warren-Dearborn, MI (MSA)",DETR826BP1FHSA,Monthly,Seasonally Adjusted
2009-02-01,75.124182073013,MI,"Detroit-Warren-Dearborn, MI",Detroit,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Detroit-Warren-Dearborn, MI (MSA)",DETR826BP1FHSA,Monthly,Seasonally Adjusted
2009-03-01,69.39631526704639,MI,"Detroit-Warren-Dearborn, MI",Detroit,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Detroit-Warren-Dearborn, MI (MSA)",DETR826BP1FHSA,Monthly,Seasonally Adjusted
2009-04-01,88.6199995973041,MI,"Detroit-Warren-Dearborn, MI",Detroit,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Detroit-Warren-Dearborn, MI (MSA)",DETR826BP1FHSA,Monthly,Seasonally Adjusted
2009-05-01,90.7034338522175,MI,"Detroit-Warren-Dearborn, MI",Detroit,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Detroit-Warren-Dearborn, MI (MSA)",DETR826BP1FHSA,Monthly,Seasonally Adjusted
2009-06-01,89.3960193696198,MI,"Detroit-Warren-Dearborn, MI",Detroit,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Detroit-Warren-Dearborn, MI (MSA)",DETR826BP1FHSA,Monthly,Seasonally Adjusted
2009-07-01,108.79618231817699,MI,"Detroit-Warren-Dearborn, MI",Detroit,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Detroit-Warren-Dearborn, MI (MSA)",DETR826BP1FHSA,Monthly,Seasonally Adjusted
2009-08-01,121.925491753815,MI,"Detroit-Warren-Dearborn, MI",Detroit,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Detroit-Warren-Dearborn, MI (MSA)",DETR826BP1FHSA,Monthly,Seasonally Adjusted
2009-09-01,116.357819176225,MI,"Detroit-Warren-Dearborn, MI",Detroit,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Detroit-Warren-Dearborn, MI (MSA)",DETR826BP1FHSA,Monthly,Seasonally Adjusted
2009-10-01,129.625512995615,MI,"Detroit-Warren-Dearborn, MI",Detroit,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Detroit-Warren-Dearborn, MI (MSA)",DETR826BP1FHSA,Monthly,Seasonally Adjusted
2009-11-01,143.502681720046,MI,"Detroit-Warren-Dearborn, MI",Detroit,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Detroit-Warren-Dearborn, MI (MSA)",DETR826BP1FHSA,Monthly,Seasonally Adjusted
2009-12-01,176.060649125256,MI,"Detroit-Warren-Dearborn, MI",Detroit,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Detroit-Warren-Dearborn, MI (MSA)",DETR826BP1FHSA,Monthly,Seasonally Adjusted
2010-01-01,176.66519974442298,MI,"Detroit-Warren-Dearborn, MI",Detroit,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Detroit-Warren-Dearborn, MI (MSA)",DETR826BP1FHSA,Monthly,Seasonally Adjusted
2010-02-01,195.299603407725,MI,"Detroit-Warren-Dearborn, MI",Detroit,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Detroit-Warren-Dearborn, MI (MSA)",DETR826BP1FHSA,Monthly,Seasonally Adjusted
2010-03-01,182.45746820062402,MI,"Detroit-Warren-Dearborn, MI",Detroit,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Detroit-Warren-Dearborn, MI (MSA)",DETR826BP1FHSA,Monthly,Seasonally Adjusted
2010-04-01,164.522354631917,MI,"Detroit-Warren-Dearborn, MI",Detroit,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Detroit-Warren-Dearborn, MI (MSA)",DETR826BP1FHSA,Monthly,Seasonally Adjusted
