date,Housing Inventory: Median Listing Price per Square Feet Month-Over-Month,state,msa,city,title,id,frequency,seasonal_adjustment
2019-03-01,-1.05,ID,"Lewiston, ID-WA",Lewiston,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Lewiston, ID-WA (CBSA)",MEDLISPRIPERSQUFEEMM30300,Monthly,Not Seasonally Adjusted
2019-04-01,1.69,ID,"Lewiston, ID-WA",Lewiston,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Lewiston, ID-WA (CBSA)",MEDLISPRIPERSQUFEEMM30300,Monthly,Not Seasonally Adjusted
2019-05-01,0.34,ID,"Lewiston, ID-WA",Lewiston,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Lewiston, ID-WA (CBSA)",MEDLISPRIPERSQUFEEMM30300,Monthly,Not Seasonally Adjusted
2019-06-01,-0.3,ID,"Lewiston, ID-WA",Lewiston,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Lewiston, ID-WA (CBSA)",MEDLISPRIPERSQUFEEMM30300,Monthly,Not Seasonally Adjusted
2019-07-01,-8.13,ID,"Lewiston, ID-WA",Lewiston,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Lewiston, ID-WA (CBSA)",MEDLISPRIPERSQUFEEMM30300,Monthly,Not Seasonally Adjusted
2019-08-01,0.03,ID,"Lewiston, ID-WA",Lewiston,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Lewiston, ID-WA (CBSA)",MEDLISPRIPERSQUFEEMM30300,Monthly,Not Seasonally Adjusted
2019-09-01,-0.2,ID,"Lewiston, ID-WA",Lewiston,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Lewiston, ID-WA (CBSA)",MEDLISPRIPERSQUFEEMM30300,Monthly,Not Seasonally Adjusted
2019-10-01,-1.4,ID,"Lewiston, ID-WA",Lewiston,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Lewiston, ID-WA (CBSA)",MEDLISPRIPERSQUFEEMM30300,Monthly,Not Seasonally Adjusted
2019-11-01,-1.59,ID,"Lewiston, ID-WA",Lewiston,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Lewiston, ID-WA (CBSA)",MEDLISPRIPERSQUFEEMM30300,Monthly,Not Seasonally Adjusted
2019-12-01,0.4,ID,"Lewiston, ID-WA",Lewiston,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Lewiston, ID-WA (CBSA)",MEDLISPRIPERSQUFEEMM30300,Monthly,Not Seasonally Adjusted
2020-01-01,0.28,ID,"Lewiston, ID-WA",Lewiston,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Lewiston, ID-WA (CBSA)",MEDLISPRIPERSQUFEEMM30300,Monthly,Not Seasonally Adjusted
2020-02-01,3.68,ID,"Lewiston, ID-WA",Lewiston,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Lewiston, ID-WA (CBSA)",MEDLISPRIPERSQUFEEMM30300,Monthly,Not Seasonally Adjusted
2020-03-01,2.98,ID,"Lewiston, ID-WA",Lewiston,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Lewiston, ID-WA (CBSA)",MEDLISPRIPERSQUFEEMM30300,Monthly,Not Seasonally Adjusted
2020-04-01,4.8,ID,"Lewiston, ID-WA",Lewiston,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Lewiston, ID-WA (CBSA)",MEDLISPRIPERSQUFEEMM30300,Monthly,Not Seasonally Adjusted
2020-05-01,3.58,ID,"Lewiston, ID-WA",Lewiston,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Lewiston, ID-WA (CBSA)",MEDLISPRIPERSQUFEEMM30300,Monthly,Not Seasonally Adjusted
2020-06-01,4.86,ID,"Lewiston, ID-WA",Lewiston,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Lewiston, ID-WA (CBSA)",MEDLISPRIPERSQUFEEMM30300,Monthly,Not Seasonally Adjusted
2020-07-01,-1.2,ID,"Lewiston, ID-WA",Lewiston,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Lewiston, ID-WA (CBSA)",MEDLISPRIPERSQUFEEMM30300,Monthly,Not Seasonally Adjusted
2020-08-01,4.19,ID,"Lewiston, ID-WA",Lewiston,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Lewiston, ID-WA (CBSA)",MEDLISPRIPERSQUFEEMM30300,Monthly,Not Seasonally Adjusted
2020-09-01,-3.52,ID,"Lewiston, ID-WA",Lewiston,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Lewiston, ID-WA (CBSA)",MEDLISPRIPERSQUFEEMM30300,Monthly,Not Seasonally Adjusted
2020-10-01,2.6,ID,"Lewiston, ID-WA",Lewiston,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Lewiston, ID-WA (CBSA)",MEDLISPRIPERSQUFEEMM30300,Monthly,Not Seasonally Adjusted
2020-11-01,0.99,ID,"Lewiston, ID-WA",Lewiston,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Lewiston, ID-WA (CBSA)",MEDLISPRIPERSQUFEEMM30300,Monthly,Not Seasonally Adjusted
2020-12-01,4.5,ID,"Lewiston, ID-WA",Lewiston,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Lewiston, ID-WA (CBSA)",MEDLISPRIPERSQUFEEMM30300,Monthly,Not Seasonally Adjusted
2021-01-01,0.88,ID,"Lewiston, ID-WA",Lewiston,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Lewiston, ID-WA (CBSA)",MEDLISPRIPERSQUFEEMM30300,Monthly,Not Seasonally Adjusted
2021-02-01,4.95,ID,"Lewiston, ID-WA",Lewiston,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Lewiston, ID-WA (CBSA)",MEDLISPRIPERSQUFEEMM30300,Monthly,Not Seasonally Adjusted
2021-03-01,2.69,ID,"Lewiston, ID-WA",Lewiston,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Lewiston, ID-WA (CBSA)",MEDLISPRIPERSQUFEEMM30300,Monthly,Not Seasonally Adjusted
2021-04-01,3.63,ID,"Lewiston, ID-WA",Lewiston,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Lewiston, ID-WA (CBSA)",MEDLISPRIPERSQUFEEMM30300,Monthly,Not Seasonally Adjusted
2021-05-01,-2.59,ID,"Lewiston, ID-WA",Lewiston,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Lewiston, ID-WA (CBSA)",MEDLISPRIPERSQUFEEMM30300,Monthly,Not Seasonally Adjusted
2021-06-01,-0.63,ID,"Lewiston, ID-WA",Lewiston,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Lewiston, ID-WA (CBSA)",MEDLISPRIPERSQUFEEMM30300,Monthly,Not Seasonally Adjusted
2021-07-01,8.67,ID,"Lewiston, ID-WA",Lewiston,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Lewiston, ID-WA (CBSA)",MEDLISPRIPERSQUFEEMM30300,Monthly,Not Seasonally Adjusted
2021-08-01,-1.74,ID,"Lewiston, ID-WA",Lewiston,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Lewiston, ID-WA (CBSA)",MEDLISPRIPERSQUFEEMM30300,Monthly,Not Seasonally Adjusted
2021-09-01,1.39,ID,"Lewiston, ID-WA",Lewiston,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Lewiston, ID-WA (CBSA)",MEDLISPRIPERSQUFEEMM30300,Monthly,Not Seasonally Adjusted
2021-10-01,2.01,ID,"Lewiston, ID-WA",Lewiston,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Lewiston, ID-WA (CBSA)",MEDLISPRIPERSQUFEEMM30300,Monthly,Not Seasonally Adjusted
2021-11-01,-1.12,ID,"Lewiston, ID-WA",Lewiston,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Lewiston, ID-WA (CBSA)",MEDLISPRIPERSQUFEEMM30300,Monthly,Not Seasonally Adjusted
2017-07-01,-1.18,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Lincoln, NE (CBSA)",MEDLISPRIPERSQUFEEMM30700,Monthly,Not Seasonally Adjusted
2017-08-01,-0.32,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Lincoln, NE (CBSA)",MEDLISPRIPERSQUFEEMM30700,Monthly,Not Seasonally Adjusted
2017-09-01,-2.3,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Lincoln, NE (CBSA)",MEDLISPRIPERSQUFEEMM30700,Monthly,Not Seasonally Adjusted
2017-10-01,0.06,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Lincoln, NE (CBSA)",MEDLISPRIPERSQUFEEMM30700,Monthly,Not Seasonally Adjusted
2017-11-01,2.35,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Lincoln, NE (CBSA)",MEDLISPRIPERSQUFEEMM30700,Monthly,Not Seasonally Adjusted
2017-12-01,0.59,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Lincoln, NE (CBSA)",MEDLISPRIPERSQUFEEMM30700,Monthly,Not Seasonally Adjusted
2018-01-01,3.63,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Lincoln, NE (CBSA)",MEDLISPRIPERSQUFEEMM30700,Monthly,Not Seasonally Adjusted
2018-02-01,6.06,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Lincoln, NE (CBSA)",MEDLISPRIPERSQUFEEMM30700,Monthly,Not Seasonally Adjusted
2018-03-01,1.37,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Lincoln, NE (CBSA)",MEDLISPRIPERSQUFEEMM30700,Monthly,Not Seasonally Adjusted
2018-04-01,0.72,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Lincoln, NE (CBSA)",MEDLISPRIPERSQUFEEMM30700,Monthly,Not Seasonally Adjusted
2018-05-01,0.12,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Lincoln, NE (CBSA)",MEDLISPRIPERSQUFEEMM30700,Monthly,Not Seasonally Adjusted
2018-06-01,-1.71,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Lincoln, NE (CBSA)",MEDLISPRIPERSQUFEEMM30700,Monthly,Not Seasonally Adjusted
2018-07-01,-0.52,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Lincoln, NE (CBSA)",MEDLISPRIPERSQUFEEMM30700,Monthly,Not Seasonally Adjusted
2018-08-01,-0.05,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Lincoln, NE (CBSA)",MEDLISPRIPERSQUFEEMM30700,Monthly,Not Seasonally Adjusted
2018-09-01,-2.18,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Lincoln, NE (CBSA)",MEDLISPRIPERSQUFEEMM30700,Monthly,Not Seasonally Adjusted
2018-10-01,-1.37,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Lincoln, NE (CBSA)",MEDLISPRIPERSQUFEEMM30700,Monthly,Not Seasonally Adjusted
2018-11-01,-1.59,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Lincoln, NE (CBSA)",MEDLISPRIPERSQUFEEMM30700,Monthly,Not Seasonally Adjusted
2018-12-01,1.15,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Lincoln, NE (CBSA)",MEDLISPRIPERSQUFEEMM30700,Monthly,Not Seasonally Adjusted
2019-01-01,-0.02,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Lincoln, NE (CBSA)",MEDLISPRIPERSQUFEEMM30700,Monthly,Not Seasonally Adjusted
2019-02-01,3.72,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Lincoln, NE (CBSA)",MEDLISPRIPERSQUFEEMM30700,Monthly,Not Seasonally Adjusted
2019-03-01,-7.76,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Lincoln, NE (CBSA)",MEDLISPRIPERSQUFEEMM30700,Monthly,Not Seasonally Adjusted
2019-04-01,-19.41,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Lincoln, NE (CBSA)",MEDLISPRIPERSQUFEEMM30700,Monthly,Not Seasonally Adjusted
2019-05-01,-5.73,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Lincoln, NE (CBSA)",MEDLISPRIPERSQUFEEMM30700,Monthly,Not Seasonally Adjusted
2019-06-01,-0.79,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Lincoln, NE (CBSA)",MEDLISPRIPERSQUFEEMM30700,Monthly,Not Seasonally Adjusted
2019-07-01,-0.01,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Lincoln, NE (CBSA)",MEDLISPRIPERSQUFEEMM30700,Monthly,Not Seasonally Adjusted
2019-08-01,-2.04,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Lincoln, NE (CBSA)",MEDLISPRIPERSQUFEEMM30700,Monthly,Not Seasonally Adjusted
2019-09-01,-0.73,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Lincoln, NE (CBSA)",MEDLISPRIPERSQUFEEMM30700,Monthly,Not Seasonally Adjusted
2019-10-01,0.46,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Lincoln, NE (CBSA)",MEDLISPRIPERSQUFEEMM30700,Monthly,Not Seasonally Adjusted
2019-11-01,-0.15,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Lincoln, NE (CBSA)",MEDLISPRIPERSQUFEEMM30700,Monthly,Not Seasonally Adjusted
2019-12-01,0.51,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Lincoln, NE (CBSA)",MEDLISPRIPERSQUFEEMM30700,Monthly,Not Seasonally Adjusted
2020-01-01,1.45,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Lincoln, NE (CBSA)",MEDLISPRIPERSQUFEEMM30700,Monthly,Not Seasonally Adjusted
2020-02-01,1.08,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Lincoln, NE (CBSA)",MEDLISPRIPERSQUFEEMM30700,Monthly,Not Seasonally Adjusted
2020-03-01,1.56,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Lincoln, NE (CBSA)",MEDLISPRIPERSQUFEEMM30700,Monthly,Not Seasonally Adjusted
2020-04-01,-0.23,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Lincoln, NE (CBSA)",MEDLISPRIPERSQUFEEMM30700,Monthly,Not Seasonally Adjusted
2020-05-01,2.46,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Lincoln, NE (CBSA)",MEDLISPRIPERSQUFEEMM30700,Monthly,Not Seasonally Adjusted
2020-06-01,0.39,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Lincoln, NE (CBSA)",MEDLISPRIPERSQUFEEMM30700,Monthly,Not Seasonally Adjusted
2020-07-01,1.86,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Lincoln, NE (CBSA)",MEDLISPRIPERSQUFEEMM30700,Monthly,Not Seasonally Adjusted
2020-08-01,-2.64,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Lincoln, NE (CBSA)",MEDLISPRIPERSQUFEEMM30700,Monthly,Not Seasonally Adjusted
2020-09-01,2.35,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Lincoln, NE (CBSA)",MEDLISPRIPERSQUFEEMM30700,Monthly,Not Seasonally Adjusted
2020-10-01,0.92,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Lincoln, NE (CBSA)",MEDLISPRIPERSQUFEEMM30700,Monthly,Not Seasonally Adjusted
2020-11-01,2.19,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Lincoln, NE (CBSA)",MEDLISPRIPERSQUFEEMM30700,Monthly,Not Seasonally Adjusted
2020-12-01,0.8,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Lincoln, NE (CBSA)",MEDLISPRIPERSQUFEEMM30700,Monthly,Not Seasonally Adjusted
2021-01-01,1.84,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Lincoln, NE (CBSA)",MEDLISPRIPERSQUFEEMM30700,Monthly,Not Seasonally Adjusted
2021-02-01,2.76,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Lincoln, NE (CBSA)",MEDLISPRIPERSQUFEEMM30700,Monthly,Not Seasonally Adjusted
2021-03-01,0.69,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Lincoln, NE (CBSA)",MEDLISPRIPERSQUFEEMM30700,Monthly,Not Seasonally Adjusted
2021-04-01,2.41,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Lincoln, NE (CBSA)",MEDLISPRIPERSQUFEEMM30700,Monthly,Not Seasonally Adjusted
2021-05-01,0.84,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Lincoln, NE (CBSA)",MEDLISPRIPERSQUFEEMM30700,Monthly,Not Seasonally Adjusted
2021-06-01,-0.23,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Lincoln, NE (CBSA)",MEDLISPRIPERSQUFEEMM30700,Monthly,Not Seasonally Adjusted
2021-07-01,-1.55,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Lincoln, NE (CBSA)",MEDLISPRIPERSQUFEEMM30700,Monthly,Not Seasonally Adjusted
2021-08-01,0.8,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Lincoln, NE (CBSA)",MEDLISPRIPERSQUFEEMM30700,Monthly,Not Seasonally Adjusted
2021-09-01,-1.42,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Lincoln, NE (CBSA)",MEDLISPRIPERSQUFEEMM30700,Monthly,Not Seasonally Adjusted
2021-10-01,1.22,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Lincoln, NE (CBSA)",MEDLISPRIPERSQUFEEMM30700,Monthly,Not Seasonally Adjusted
2021-11-01,4.24,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Lincoln, NE (CBSA)",MEDLISPRIPERSQUFEEMM30700,Monthly,Not Seasonally Adjusted
2017-07-01,-0.52,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Morgantown, WV (CBSA)",MEDLISPRIPERSQUFEEMM34060,Monthly,Not Seasonally Adjusted
2017-08-01,0.31,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Morgantown, WV (CBSA)",MEDLISPRIPERSQUFEEMM34060,Monthly,Not Seasonally Adjusted
2017-09-01,0.34,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Morgantown, WV (CBSA)",MEDLISPRIPERSQUFEEMM34060,Monthly,Not Seasonally Adjusted
2017-10-01,-1.67,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Morgantown, WV (CBSA)",MEDLISPRIPERSQUFEEMM34060,Monthly,Not Seasonally Adjusted
2017-11-01,0.42,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Morgantown, WV (CBSA)",MEDLISPRIPERSQUFEEMM34060,Monthly,Not Seasonally Adjusted
2017-12-01,0.01,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Morgantown, WV (CBSA)",MEDLISPRIPERSQUFEEMM34060,Monthly,Not Seasonally Adjusted
2018-01-01,-0.02,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Morgantown, WV (CBSA)",MEDLISPRIPERSQUFEEMM34060,Monthly,Not Seasonally Adjusted
2018-02-01,2.32,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Morgantown, WV (CBSA)",MEDLISPRIPERSQUFEEMM34060,Monthly,Not Seasonally Adjusted
2018-03-01,1.62,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Morgantown, WV (CBSA)",MEDLISPRIPERSQUFEEMM34060,Monthly,Not Seasonally Adjusted
2018-04-01,0.15,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Morgantown, WV (CBSA)",MEDLISPRIPERSQUFEEMM34060,Monthly,Not Seasonally Adjusted
2018-05-01,-0.52,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Morgantown, WV (CBSA)",MEDLISPRIPERSQUFEEMM34060,Monthly,Not Seasonally Adjusted
2018-06-01,-0.65,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Morgantown, WV (CBSA)",MEDLISPRIPERSQUFEEMM34060,Monthly,Not Seasonally Adjusted
2018-07-01,0.51,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Morgantown, WV (CBSA)",MEDLISPRIPERSQUFEEMM34060,Monthly,Not Seasonally Adjusted
2018-08-01,0.52,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Morgantown, WV (CBSA)",MEDLISPRIPERSQUFEEMM34060,Monthly,Not Seasonally Adjusted
2018-09-01,0.16,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Morgantown, WV (CBSA)",MEDLISPRIPERSQUFEEMM34060,Monthly,Not Seasonally Adjusted
2018-10-01,0.82,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Morgantown, WV (CBSA)",MEDLISPRIPERSQUFEEMM34060,Monthly,Not Seasonally Adjusted
2018-11-01,-0.42,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Morgantown, WV (CBSA)",MEDLISPRIPERSQUFEEMM34060,Monthly,Not Seasonally Adjusted
2018-12-01,-0.45,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Morgantown, WV (CBSA)",MEDLISPRIPERSQUFEEMM34060,Monthly,Not Seasonally Adjusted
2019-01-01,0.04,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Morgantown, WV (CBSA)",MEDLISPRIPERSQUFEEMM34060,Monthly,Not Seasonally Adjusted
2019-02-01,1.43,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Morgantown, WV (CBSA)",MEDLISPRIPERSQUFEEMM34060,Monthly,Not Seasonally Adjusted
2019-03-01,1.06,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Morgantown, WV (CBSA)",MEDLISPRIPERSQUFEEMM34060,Monthly,Not Seasonally Adjusted
2019-04-01,0.37,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Morgantown, WV (CBSA)",MEDLISPRIPERSQUFEEMM34060,Monthly,Not Seasonally Adjusted
2019-05-01,-0.63,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Morgantown, WV (CBSA)",MEDLISPRIPERSQUFEEMM34060,Monthly,Not Seasonally Adjusted
2019-06-01,-0.59,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Morgantown, WV (CBSA)",MEDLISPRIPERSQUFEEMM34060,Monthly,Not Seasonally Adjusted
2019-07-01,-0.11,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Morgantown, WV (CBSA)",MEDLISPRIPERSQUFEEMM34060,Monthly,Not Seasonally Adjusted
2019-08-01,0.02,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Morgantown, WV (CBSA)",MEDLISPRIPERSQUFEEMM34060,Monthly,Not Seasonally Adjusted
2019-09-01,0.08,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Morgantown, WV (CBSA)",MEDLISPRIPERSQUFEEMM34060,Monthly,Not Seasonally Adjusted
2019-10-01,-0.19,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Morgantown, WV (CBSA)",MEDLISPRIPERSQUFEEMM34060,Monthly,Not Seasonally Adjusted
2019-11-01,0.49,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Morgantown, WV (CBSA)",MEDLISPRIPERSQUFEEMM34060,Monthly,Not Seasonally Adjusted
2019-12-01,-0.54,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Morgantown, WV (CBSA)",MEDLISPRIPERSQUFEEMM34060,Monthly,Not Seasonally Adjusted
2020-01-01,-0.24,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Morgantown, WV (CBSA)",MEDLISPRIPERSQUFEEMM34060,Monthly,Not Seasonally Adjusted
2020-02-01,-0.44,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Morgantown, WV (CBSA)",MEDLISPRIPERSQUFEEMM34060,Monthly,Not Seasonally Adjusted
2020-03-01,1.62,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Morgantown, WV (CBSA)",MEDLISPRIPERSQUFEEMM34060,Monthly,Not Seasonally Adjusted
