date,Housing Inventory: Price Reduced Count,state,msa,city,title,id,frequency,seasonal_adjustment
2017-08-01,184.0,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Price Reduced Count in Lincoln, NE (CBSA)",PRIREDCOU30700,Monthly,Not Seasonally Adjusted
2017-09-01,240.0,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Price Reduced Count in Lincoln, NE (CBSA)",PRIREDCOU30700,Monthly,Not Seasonally Adjusted
2017-10-01,224.0,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Price Reduced Count in Lincoln, NE (CBSA)",PRIREDCOU30700,Monthly,Not Seasonally Adjusted
2017-11-01,144.0,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Price Reduced Count in Lincoln, NE (CBSA)",PRIREDCOU30700,Monthly,Not Seasonally Adjusted
2017-12-01,92.0,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Price Reduced Count in Lincoln, NE (CBSA)",PRIREDCOU30700,Monthly,Not Seasonally Adjusted
2018-01-01,72.0,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Price Reduced Count in Lincoln, NE (CBSA)",PRIREDCOU30700,Monthly,Not Seasonally Adjusted
2018-02-01,100.0,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Price Reduced Count in Lincoln, NE (CBSA)",PRIREDCOU30700,Monthly,Not Seasonally Adjusted
2018-03-01,100.0,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Price Reduced Count in Lincoln, NE (CBSA)",PRIREDCOU30700,Monthly,Not Seasonally Adjusted
2018-04-01,92.0,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Price Reduced Count in Lincoln, NE (CBSA)",PRIREDCOU30700,Monthly,Not Seasonally Adjusted
2018-05-01,116.0,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Price Reduced Count in Lincoln, NE (CBSA)",PRIREDCOU30700,Monthly,Not Seasonally Adjusted
2018-06-01,164.0,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Price Reduced Count in Lincoln, NE (CBSA)",PRIREDCOU30700,Monthly,Not Seasonally Adjusted
2018-07-01,196.0,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Price Reduced Count in Lincoln, NE (CBSA)",PRIREDCOU30700,Monthly,Not Seasonally Adjusted
2018-08-01,240.0,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Price Reduced Count in Lincoln, NE (CBSA)",PRIREDCOU30700,Monthly,Not Seasonally Adjusted
2018-09-01,220.0,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Price Reduced Count in Lincoln, NE (CBSA)",PRIREDCOU30700,Monthly,Not Seasonally Adjusted
2018-10-01,244.0,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Price Reduced Count in Lincoln, NE (CBSA)",PRIREDCOU30700,Monthly,Not Seasonally Adjusted
2018-11-01,204.0,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Price Reduced Count in Lincoln, NE (CBSA)",PRIREDCOU30700,Monthly,Not Seasonally Adjusted
2018-12-01,152.0,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Price Reduced Count in Lincoln, NE (CBSA)",PRIREDCOU30700,Monthly,Not Seasonally Adjusted
2019-01-01,140.0,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Price Reduced Count in Lincoln, NE (CBSA)",PRIREDCOU30700,Monthly,Not Seasonally Adjusted
2019-02-01,108.0,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Price Reduced Count in Lincoln, NE (CBSA)",PRIREDCOU30700,Monthly,Not Seasonally Adjusted
2019-03-01,172.0,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Price Reduced Count in Lincoln, NE (CBSA)",PRIREDCOU30700,Monthly,Not Seasonally Adjusted
2019-04-01,232.0,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Price Reduced Count in Lincoln, NE (CBSA)",PRIREDCOU30700,Monthly,Not Seasonally Adjusted
2019-05-01,188.0,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Price Reduced Count in Lincoln, NE (CBSA)",PRIREDCOU30700,Monthly,Not Seasonally Adjusted
2019-06-01,208.0,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Price Reduced Count in Lincoln, NE (CBSA)",PRIREDCOU30700,Monthly,Not Seasonally Adjusted
2019-07-01,228.0,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Price Reduced Count in Lincoln, NE (CBSA)",PRIREDCOU30700,Monthly,Not Seasonally Adjusted
2019-08-01,196.0,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Price Reduced Count in Lincoln, NE (CBSA)",PRIREDCOU30700,Monthly,Not Seasonally Adjusted
2019-09-01,232.0,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Price Reduced Count in Lincoln, NE (CBSA)",PRIREDCOU30700,Monthly,Not Seasonally Adjusted
2019-10-01,252.0,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Price Reduced Count in Lincoln, NE (CBSA)",PRIREDCOU30700,Monthly,Not Seasonally Adjusted
2019-11-01,196.0,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Price Reduced Count in Lincoln, NE (CBSA)",PRIREDCOU30700,Monthly,Not Seasonally Adjusted
2019-12-01,112.0,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Price Reduced Count in Lincoln, NE (CBSA)",PRIREDCOU30700,Monthly,Not Seasonally Adjusted
2020-01-01,68.0,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Price Reduced Count in Lincoln, NE (CBSA)",PRIREDCOU30700,Monthly,Not Seasonally Adjusted
2020-02-01,80.0,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Price Reduced Count in Lincoln, NE (CBSA)",PRIREDCOU30700,Monthly,Not Seasonally Adjusted
2020-03-01,124.0,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Price Reduced Count in Lincoln, NE (CBSA)",PRIREDCOU30700,Monthly,Not Seasonally Adjusted
2020-04-01,100.0,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Price Reduced Count in Lincoln, NE (CBSA)",PRIREDCOU30700,Monthly,Not Seasonally Adjusted
2020-05-01,92.0,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Price Reduced Count in Lincoln, NE (CBSA)",PRIREDCOU30700,Monthly,Not Seasonally Adjusted
2020-06-01,96.0,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Price Reduced Count in Lincoln, NE (CBSA)",PRIREDCOU30700,Monthly,Not Seasonally Adjusted
2020-07-01,100.0,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Price Reduced Count in Lincoln, NE (CBSA)",PRIREDCOU30700,Monthly,Not Seasonally Adjusted
2020-08-01,108.0,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Price Reduced Count in Lincoln, NE (CBSA)",PRIREDCOU30700,Monthly,Not Seasonally Adjusted
2020-09-01,80.0,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Price Reduced Count in Lincoln, NE (CBSA)",PRIREDCOU30700,Monthly,Not Seasonally Adjusted
2020-10-01,84.0,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Price Reduced Count in Lincoln, NE (CBSA)",PRIREDCOU30700,Monthly,Not Seasonally Adjusted
2020-11-01,84.0,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Price Reduced Count in Lincoln, NE (CBSA)",PRIREDCOU30700,Monthly,Not Seasonally Adjusted
2020-12-01,48.0,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Price Reduced Count in Lincoln, NE (CBSA)",PRIREDCOU30700,Monthly,Not Seasonally Adjusted
2021-01-01,24.0,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Price Reduced Count in Lincoln, NE (CBSA)",PRIREDCOU30700,Monthly,Not Seasonally Adjusted
2021-02-01,32.0,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Price Reduced Count in Lincoln, NE (CBSA)",PRIREDCOU30700,Monthly,Not Seasonally Adjusted
2021-03-01,20.0,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Price Reduced Count in Lincoln, NE (CBSA)",PRIREDCOU30700,Monthly,Not Seasonally Adjusted
2021-04-01,12.0,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Price Reduced Count in Lincoln, NE (CBSA)",PRIREDCOU30700,Monthly,Not Seasonally Adjusted
2021-05-01,32.0,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Price Reduced Count in Lincoln, NE (CBSA)",PRIREDCOU30700,Monthly,Not Seasonally Adjusted
2021-06-01,56.0,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Price Reduced Count in Lincoln, NE (CBSA)",PRIREDCOU30700,Monthly,Not Seasonally Adjusted
2021-07-01,88.0,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Price Reduced Count in Lincoln, NE (CBSA)",PRIREDCOU30700,Monthly,Not Seasonally Adjusted
2021-08-01,104.0,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Price Reduced Count in Lincoln, NE (CBSA)",PRIREDCOU30700,Monthly,Not Seasonally Adjusted
2021-09-01,92.0,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Price Reduced Count in Lincoln, NE (CBSA)",PRIREDCOU30700,Monthly,Not Seasonally Adjusted
2021-10-01,108.0,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Price Reduced Count in Lincoln, NE (CBSA)",PRIREDCOU30700,Monthly,Not Seasonally Adjusted
2021-11-01,80.0,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Price Reduced Count in Lincoln, NE (CBSA)",PRIREDCOU30700,Monthly,Not Seasonally Adjusted
2016-07-01,132.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Price Reduced Count in Morgantown, WV (CBSA)",PRIREDCOU34060,Monthly,Not Seasonally Adjusted
2016-08-01,168.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Price Reduced Count in Morgantown, WV (CBSA)",PRIREDCOU34060,Monthly,Not Seasonally Adjusted
2016-09-01,152.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Price Reduced Count in Morgantown, WV (CBSA)",PRIREDCOU34060,Monthly,Not Seasonally Adjusted
2016-10-01,132.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Price Reduced Count in Morgantown, WV (CBSA)",PRIREDCOU34060,Monthly,Not Seasonally Adjusted
2016-11-01,92.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Price Reduced Count in Morgantown, WV (CBSA)",PRIREDCOU34060,Monthly,Not Seasonally Adjusted
2016-12-01,40.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Price Reduced Count in Morgantown, WV (CBSA)",PRIREDCOU34060,Monthly,Not Seasonally Adjusted
2017-01-01,76.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Price Reduced Count in Morgantown, WV (CBSA)",PRIREDCOU34060,Monthly,Not Seasonally Adjusted
2017-02-01,88.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Price Reduced Count in Morgantown, WV (CBSA)",PRIREDCOU34060,Monthly,Not Seasonally Adjusted
2017-03-01,100.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Price Reduced Count in Morgantown, WV (CBSA)",PRIREDCOU34060,Monthly,Not Seasonally Adjusted
2017-04-01,116.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Price Reduced Count in Morgantown, WV (CBSA)",PRIREDCOU34060,Monthly,Not Seasonally Adjusted
2017-05-01,164.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Price Reduced Count in Morgantown, WV (CBSA)",PRIREDCOU34060,Monthly,Not Seasonally Adjusted
2017-06-01,140.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Price Reduced Count in Morgantown, WV (CBSA)",PRIREDCOU34060,Monthly,Not Seasonally Adjusted
2017-07-01,164.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Price Reduced Count in Morgantown, WV (CBSA)",PRIREDCOU34060,Monthly,Not Seasonally Adjusted
2017-08-01,148.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Price Reduced Count in Morgantown, WV (CBSA)",PRIREDCOU34060,Monthly,Not Seasonally Adjusted
2017-09-01,140.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Price Reduced Count in Morgantown, WV (CBSA)",PRIREDCOU34060,Monthly,Not Seasonally Adjusted
2017-10-01,128.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Price Reduced Count in Morgantown, WV (CBSA)",PRIREDCOU34060,Monthly,Not Seasonally Adjusted
2017-11-01,100.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Price Reduced Count in Morgantown, WV (CBSA)",PRIREDCOU34060,Monthly,Not Seasonally Adjusted
2017-12-01,44.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Price Reduced Count in Morgantown, WV (CBSA)",PRIREDCOU34060,Monthly,Not Seasonally Adjusted
2018-01-01,48.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Price Reduced Count in Morgantown, WV (CBSA)",PRIREDCOU34060,Monthly,Not Seasonally Adjusted
2018-02-01,92.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Price Reduced Count in Morgantown, WV (CBSA)",PRIREDCOU34060,Monthly,Not Seasonally Adjusted
2018-03-01,88.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Price Reduced Count in Morgantown, WV (CBSA)",PRIREDCOU34060,Monthly,Not Seasonally Adjusted
2018-04-01,140.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Price Reduced Count in Morgantown, WV (CBSA)",PRIREDCOU34060,Monthly,Not Seasonally Adjusted
2018-05-01,160.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Price Reduced Count in Morgantown, WV (CBSA)",PRIREDCOU34060,Monthly,Not Seasonally Adjusted
2018-06-01,148.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Price Reduced Count in Morgantown, WV (CBSA)",PRIREDCOU34060,Monthly,Not Seasonally Adjusted
2018-07-01,176.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Price Reduced Count in Morgantown, WV (CBSA)",PRIREDCOU34060,Monthly,Not Seasonally Adjusted
2018-08-01,220.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Price Reduced Count in Morgantown, WV (CBSA)",PRIREDCOU34060,Monthly,Not Seasonally Adjusted
2018-09-01,172.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Price Reduced Count in Morgantown, WV (CBSA)",PRIREDCOU34060,Monthly,Not Seasonally Adjusted
2018-10-01,152.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Price Reduced Count in Morgantown, WV (CBSA)",PRIREDCOU34060,Monthly,Not Seasonally Adjusted
2018-11-01,136.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Price Reduced Count in Morgantown, WV (CBSA)",PRIREDCOU34060,Monthly,Not Seasonally Adjusted
2018-12-01,96.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Price Reduced Count in Morgantown, WV (CBSA)",PRIREDCOU34060,Monthly,Not Seasonally Adjusted
2019-01-01,96.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Price Reduced Count in Morgantown, WV (CBSA)",PRIREDCOU34060,Monthly,Not Seasonally Adjusted
2019-02-01,84.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Price Reduced Count in Morgantown, WV (CBSA)",PRIREDCOU34060,Monthly,Not Seasonally Adjusted
2019-03-01,108.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Price Reduced Count in Morgantown, WV (CBSA)",PRIREDCOU34060,Monthly,Not Seasonally Adjusted
2019-04-01,116.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Price Reduced Count in Morgantown, WV (CBSA)",PRIREDCOU34060,Monthly,Not Seasonally Adjusted
2019-05-01,136.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Price Reduced Count in Morgantown, WV (CBSA)",PRIREDCOU34060,Monthly,Not Seasonally Adjusted
2019-06-01,124.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Price Reduced Count in Morgantown, WV (CBSA)",PRIREDCOU34060,Monthly,Not Seasonally Adjusted
2019-07-01,140.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Price Reduced Count in Morgantown, WV (CBSA)",PRIREDCOU34060,Monthly,Not Seasonally Adjusted
2019-08-01,180.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Price Reduced Count in Morgantown, WV (CBSA)",PRIREDCOU34060,Monthly,Not Seasonally Adjusted
2019-09-01,160.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Price Reduced Count in Morgantown, WV (CBSA)",PRIREDCOU34060,Monthly,Not Seasonally Adjusted
2019-10-01,164.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Price Reduced Count in Morgantown, WV (CBSA)",PRIREDCOU34060,Monthly,Not Seasonally Adjusted
2019-11-01,108.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Price Reduced Count in Morgantown, WV (CBSA)",PRIREDCOU34060,Monthly,Not Seasonally Adjusted
2019-12-01,60.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Price Reduced Count in Morgantown, WV (CBSA)",PRIREDCOU34060,Monthly,Not Seasonally Adjusted
2020-01-01,84.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Price Reduced Count in Morgantown, WV (CBSA)",PRIREDCOU34060,Monthly,Not Seasonally Adjusted
2020-02-01,88.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Price Reduced Count in Morgantown, WV (CBSA)",PRIREDCOU34060,Monthly,Not Seasonally Adjusted
2020-03-01,88.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Price Reduced Count in Morgantown, WV (CBSA)",PRIREDCOU34060,Monthly,Not Seasonally Adjusted
2020-04-01,60.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Price Reduced Count in Morgantown, WV (CBSA)",PRIREDCOU34060,Monthly,Not Seasonally Adjusted
2020-05-01,84.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Price Reduced Count in Morgantown, WV (CBSA)",PRIREDCOU34060,Monthly,Not Seasonally Adjusted
2020-06-01,112.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Price Reduced Count in Morgantown, WV (CBSA)",PRIREDCOU34060,Monthly,Not Seasonally Adjusted
2020-07-01,84.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Price Reduced Count in Morgantown, WV (CBSA)",PRIREDCOU34060,Monthly,Not Seasonally Adjusted
2020-08-01,124.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Price Reduced Count in Morgantown, WV (CBSA)",PRIREDCOU34060,Monthly,Not Seasonally Adjusted
2020-09-01,108.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Price Reduced Count in Morgantown, WV (CBSA)",PRIREDCOU34060,Monthly,Not Seasonally Adjusted
2020-10-01,96.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Price Reduced Count in Morgantown, WV (CBSA)",PRIREDCOU34060,Monthly,Not Seasonally Adjusted
2020-11-01,64.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Price Reduced Count in Morgantown, WV (CBSA)",PRIREDCOU34060,Monthly,Not Seasonally Adjusted
2020-12-01,48.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Price Reduced Count in Morgantown, WV (CBSA)",PRIREDCOU34060,Monthly,Not Seasonally Adjusted
2021-01-01,28.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Price Reduced Count in Morgantown, WV (CBSA)",PRIREDCOU34060,Monthly,Not Seasonally Adjusted
2021-02-01,36.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Price Reduced Count in Morgantown, WV (CBSA)",PRIREDCOU34060,Monthly,Not Seasonally Adjusted
2021-03-01,32.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Price Reduced Count in Morgantown, WV (CBSA)",PRIREDCOU34060,Monthly,Not Seasonally Adjusted
2021-04-01,48.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Price Reduced Count in Morgantown, WV (CBSA)",PRIREDCOU34060,Monthly,Not Seasonally Adjusted
2021-05-01,36.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Price Reduced Count in Morgantown, WV (CBSA)",PRIREDCOU34060,Monthly,Not Seasonally Adjusted
2021-06-01,36.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Price Reduced Count in Morgantown, WV (CBSA)",PRIREDCOU34060,Monthly,Not Seasonally Adjusted
2021-07-01,68.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Price Reduced Count in Morgantown, WV (CBSA)",PRIREDCOU34060,Monthly,Not Seasonally Adjusted
2021-08-01,52.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Price Reduced Count in Morgantown, WV (CBSA)",PRIREDCOU34060,Monthly,Not Seasonally Adjusted
2021-09-01,56.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Price Reduced Count in Morgantown, WV (CBSA)",PRIREDCOU34060,Monthly,Not Seasonally Adjusted
2021-10-01,52.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Price Reduced Count in Morgantown, WV (CBSA)",PRIREDCOU34060,Monthly,Not Seasonally Adjusted
2021-11-01,40.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Price Reduced Count in Morgantown, WV (CBSA)",PRIREDCOU34060,Monthly,Not Seasonally Adjusted
2016-07-01,1664.0,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Price Reduced Count in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",PRIREDCOU34820,Monthly,Not Seasonally Adjusted
2016-08-01,1768.0,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Price Reduced Count in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",PRIREDCOU34820,Monthly,Not Seasonally Adjusted
2016-09-01,1440.0,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Price Reduced Count in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",PRIREDCOU34820,Monthly,Not Seasonally Adjusted
2016-10-01,1300.0,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Price Reduced Count in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",PRIREDCOU34820,Monthly,Not Seasonally Adjusted
2016-11-01,1168.0,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Price Reduced Count in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",PRIREDCOU34820,Monthly,Not Seasonally Adjusted
2016-12-01,832.0,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Price Reduced Count in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",PRIREDCOU34820,Monthly,Not Seasonally Adjusted
2017-01-01,1120.0,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Price Reduced Count in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",PRIREDCOU34820,Monthly,Not Seasonally Adjusted
2017-02-01,1396.0,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Price Reduced Count in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",PRIREDCOU34820,Monthly,Not Seasonally Adjusted
2017-03-01,1516.0,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Price Reduced Count in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",PRIREDCOU34820,Monthly,Not Seasonally Adjusted
2017-04-01,1572.0,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Price Reduced Count in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",PRIREDCOU34820,Monthly,Not Seasonally Adjusted
2017-05-01,1632.0,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Price Reduced Count in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",PRIREDCOU34820,Monthly,Not Seasonally Adjusted
2017-06-01,1700.0,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Price Reduced Count in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",PRIREDCOU34820,Monthly,Not Seasonally Adjusted
2017-07-01,1704.0,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Price Reduced Count in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",PRIREDCOU34820,Monthly,Not Seasonally Adjusted
2017-08-01,1612.0,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Price Reduced Count in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",PRIREDCOU34820,Monthly,Not Seasonally Adjusted
2017-09-01,1792.0,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Price Reduced Count in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",PRIREDCOU34820,Monthly,Not Seasonally Adjusted
2017-10-01,1564.0,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Price Reduced Count in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",PRIREDCOU34820,Monthly,Not Seasonally Adjusted
2017-11-01,1356.0,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Price Reduced Count in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",PRIREDCOU34820,Monthly,Not Seasonally Adjusted
2017-12-01,1004.0,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Price Reduced Count in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",PRIREDCOU34820,Monthly,Not Seasonally Adjusted
2018-01-01,1228.0,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Price Reduced Count in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",PRIREDCOU34820,Monthly,Not Seasonally Adjusted
2018-02-01,1348.0,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Price Reduced Count in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",PRIREDCOU34820,Monthly,Not Seasonally Adjusted
2018-03-01,1468.0,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Price Reduced Count in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",PRIREDCOU34820,Monthly,Not Seasonally Adjusted
2018-04-01,1652.0,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Price Reduced Count in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",PRIREDCOU34820,Monthly,Not Seasonally Adjusted
2018-05-01,1600.0,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Price Reduced Count in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",PRIREDCOU34820,Monthly,Not Seasonally Adjusted
