date,Housing Inventory: Median Listing Price,state,msa,city,title,id,frequency,seasonal_adjustment
2018-05-01,249900.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Median Listing Price in Detroit-Warren-Dearborn, MI (CBSA)",MEDLISPRI19820,Monthly,Not Seasonally Adjusted
2018-06-01,252000.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Median Listing Price in Detroit-Warren-Dearborn, MI (CBSA)",MEDLISPRI19820,Monthly,Not Seasonally Adjusted
2018-07-01,249949.5,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Median Listing Price in Detroit-Warren-Dearborn, MI (CBSA)",MEDLISPRI19820,Monthly,Not Seasonally Adjusted
2018-08-01,244900.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Median Listing Price in Detroit-Warren-Dearborn, MI (CBSA)",MEDLISPRI19820,Monthly,Not Seasonally Adjusted
2018-09-01,239900.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Median Listing Price in Detroit-Warren-Dearborn, MI (CBSA)",MEDLISPRI19820,Monthly,Not Seasonally Adjusted
2018-10-01,231700.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Median Listing Price in Detroit-Warren-Dearborn, MI (CBSA)",MEDLISPRI19820,Monthly,Not Seasonally Adjusted
2018-11-01,225000.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Median Listing Price in Detroit-Warren-Dearborn, MI (CBSA)",MEDLISPRI19820,Monthly,Not Seasonally Adjusted
2018-12-01,219900.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Median Listing Price in Detroit-Warren-Dearborn, MI (CBSA)",MEDLISPRI19820,Monthly,Not Seasonally Adjusted
2019-01-01,219700.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Median Listing Price in Detroit-Warren-Dearborn, MI (CBSA)",MEDLISPRI19820,Monthly,Not Seasonally Adjusted
2019-02-01,219952.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Median Listing Price in Detroit-Warren-Dearborn, MI (CBSA)",MEDLISPRI19820,Monthly,Not Seasonally Adjusted
2019-03-01,234971.4286,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Median Listing Price in Detroit-Warren-Dearborn, MI (CBSA)",MEDLISPRI19820,Monthly,Not Seasonally Adjusted
2019-04-01,252450.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Median Listing Price in Detroit-Warren-Dearborn, MI (CBSA)",MEDLISPRI19820,Monthly,Not Seasonally Adjusted
2019-05-01,259900.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Median Listing Price in Detroit-Warren-Dearborn, MI (CBSA)",MEDLISPRI19820,Monthly,Not Seasonally Adjusted
2019-06-01,264900.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Median Listing Price in Detroit-Warren-Dearborn, MI (CBSA)",MEDLISPRI19820,Monthly,Not Seasonally Adjusted
2019-07-01,259950.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Median Listing Price in Detroit-Warren-Dearborn, MI (CBSA)",MEDLISPRI19820,Monthly,Not Seasonally Adjusted
2019-08-01,251328.5714,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Median Listing Price in Detroit-Warren-Dearborn, MI (CBSA)",MEDLISPRI19820,Monthly,Not Seasonally Adjusted
2019-09-01,239900.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Median Listing Price in Detroit-Warren-Dearborn, MI (CBSA)",MEDLISPRI19820,Monthly,Not Seasonally Adjusted
2019-10-01,239149.5,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Median Listing Price in Detroit-Warren-Dearborn, MI (CBSA)",MEDLISPRI19820,Monthly,Not Seasonally Adjusted
2019-11-01,232900.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Median Listing Price in Detroit-Warren-Dearborn, MI (CBSA)",MEDLISPRI19820,Monthly,Not Seasonally Adjusted
2019-12-01,225000.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Median Listing Price in Detroit-Warren-Dearborn, MI (CBSA)",MEDLISPRI19820,Monthly,Not Seasonally Adjusted
2020-01-01,224400.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Median Listing Price in Detroit-Warren-Dearborn, MI (CBSA)",MEDLISPRI19820,Monthly,Not Seasonally Adjusted
2020-02-01,224999.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Median Listing Price in Detroit-Warren-Dearborn, MI (CBSA)",MEDLISPRI19820,Monthly,Not Seasonally Adjusted
2020-03-01,239900.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Median Listing Price in Detroit-Warren-Dearborn, MI (CBSA)",MEDLISPRI19820,Monthly,Not Seasonally Adjusted
2020-04-01,244950.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Median Listing Price in Detroit-Warren-Dearborn, MI (CBSA)",MEDLISPRI19820,Monthly,Not Seasonally Adjusted
2020-05-01,254700.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Median Listing Price in Detroit-Warren-Dearborn, MI (CBSA)",MEDLISPRI19820,Monthly,Not Seasonally Adjusted
2020-06-01,274900.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Median Listing Price in Detroit-Warren-Dearborn, MI (CBSA)",MEDLISPRI19820,Monthly,Not Seasonally Adjusted
2020-07-01,279950.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Median Listing Price in Detroit-Warren-Dearborn, MI (CBSA)",MEDLISPRI19820,Monthly,Not Seasonally Adjusted
2020-08-01,279900.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Median Listing Price in Detroit-Warren-Dearborn, MI (CBSA)",MEDLISPRI19820,Monthly,Not Seasonally Adjusted
2020-09-01,274950.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Median Listing Price in Detroit-Warren-Dearborn, MI (CBSA)",MEDLISPRI19820,Monthly,Not Seasonally Adjusted
2020-10-01,269900.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Median Listing Price in Detroit-Warren-Dearborn, MI (CBSA)",MEDLISPRI19820,Monthly,Not Seasonally Adjusted
2020-11-01,259900.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Median Listing Price in Detroit-Warren-Dearborn, MI (CBSA)",MEDLISPRI19820,Monthly,Not Seasonally Adjusted
2020-12-01,253500.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Median Listing Price in Detroit-Warren-Dearborn, MI (CBSA)",MEDLISPRI19820,Monthly,Not Seasonally Adjusted
2021-01-01,250000.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Median Listing Price in Detroit-Warren-Dearborn, MI (CBSA)",MEDLISPRI19820,Monthly,Not Seasonally Adjusted
2021-02-01,259900.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Median Listing Price in Detroit-Warren-Dearborn, MI (CBSA)",MEDLISPRI19820,Monthly,Not Seasonally Adjusted
2021-03-01,271200.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Median Listing Price in Detroit-Warren-Dearborn, MI (CBSA)",MEDLISPRI19820,Monthly,Not Seasonally Adjusted
2021-04-01,274950.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Median Listing Price in Detroit-Warren-Dearborn, MI (CBSA)",MEDLISPRI19820,Monthly,Not Seasonally Adjusted
2021-05-01,279900.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Median Listing Price in Detroit-Warren-Dearborn, MI (CBSA)",MEDLISPRI19820,Monthly,Not Seasonally Adjusted
2021-06-01,279200.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Median Listing Price in Detroit-Warren-Dearborn, MI (CBSA)",MEDLISPRI19820,Monthly,Not Seasonally Adjusted
2021-07-01,277450.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Median Listing Price in Detroit-Warren-Dearborn, MI (CBSA)",MEDLISPRI19820,Monthly,Not Seasonally Adjusted
2021-08-01,267500.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Median Listing Price in Detroit-Warren-Dearborn, MI (CBSA)",MEDLISPRI19820,Monthly,Not Seasonally Adjusted
2021-09-01,252500.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Median Listing Price in Detroit-Warren-Dearborn, MI (CBSA)",MEDLISPRI19820,Monthly,Not Seasonally Adjusted
2021-10-01,245000.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Median Listing Price in Detroit-Warren-Dearborn, MI (CBSA)",MEDLISPRI19820,Monthly,Not Seasonally Adjusted
2021-11-01,230900.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Median Listing Price in Detroit-Warren-Dearborn, MI (CBSA)",MEDLISPRI19820,Monthly,Not Seasonally Adjusted
2016-07-01,315000.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Median Listing Price in Gainesville, GA (CBSA)",MEDLISPRI23580,Monthly,Not Seasonally Adjusted
2016-08-01,317450.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Median Listing Price in Gainesville, GA (CBSA)",MEDLISPRI23580,Monthly,Not Seasonally Adjusted
2016-09-01,317450.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Median Listing Price in Gainesville, GA (CBSA)",MEDLISPRI23580,Monthly,Not Seasonally Adjusted
2016-10-01,309900.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Median Listing Price in Gainesville, GA (CBSA)",MEDLISPRI23580,Monthly,Not Seasonally Adjusted
2016-11-01,304450.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Median Listing Price in Gainesville, GA (CBSA)",MEDLISPRI23580,Monthly,Not Seasonally Adjusted
2016-12-01,315000.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Median Listing Price in Gainesville, GA (CBSA)",MEDLISPRI23580,Monthly,Not Seasonally Adjusted
2017-01-01,308150.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Median Listing Price in Gainesville, GA (CBSA)",MEDLISPRI23580,Monthly,Not Seasonally Adjusted
2017-02-01,312000.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Median Listing Price in Gainesville, GA (CBSA)",MEDLISPRI23580,Monthly,Not Seasonally Adjusted
2017-03-01,319942.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Median Listing Price in Gainesville, GA (CBSA)",MEDLISPRI23580,Monthly,Not Seasonally Adjusted
2017-04-01,327880.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Median Listing Price in Gainesville, GA (CBSA)",MEDLISPRI23580,Monthly,Not Seasonally Adjusted
2017-05-01,332450.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Median Listing Price in Gainesville, GA (CBSA)",MEDLISPRI23580,Monthly,Not Seasonally Adjusted
2017-06-01,336950.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Median Listing Price in Gainesville, GA (CBSA)",MEDLISPRI23580,Monthly,Not Seasonally Adjusted
2017-07-01,329900.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Median Listing Price in Gainesville, GA (CBSA)",MEDLISPRI23580,Monthly,Not Seasonally Adjusted
2017-08-01,329950.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Median Listing Price in Gainesville, GA (CBSA)",MEDLISPRI23580,Monthly,Not Seasonally Adjusted
2017-09-01,330000.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Median Listing Price in Gainesville, GA (CBSA)",MEDLISPRI23580,Monthly,Not Seasonally Adjusted
2017-10-01,325450.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Median Listing Price in Gainesville, GA (CBSA)",MEDLISPRI23580,Monthly,Not Seasonally Adjusted
2017-11-01,319900.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Median Listing Price in Gainesville, GA (CBSA)",MEDLISPRI23580,Monthly,Not Seasonally Adjusted
2017-12-01,318990.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Median Listing Price in Gainesville, GA (CBSA)",MEDLISPRI23580,Monthly,Not Seasonally Adjusted
2018-01-01,324950.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Median Listing Price in Gainesville, GA (CBSA)",MEDLISPRI23580,Monthly,Not Seasonally Adjusted
2018-02-01,335462.5,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Median Listing Price in Gainesville, GA (CBSA)",MEDLISPRI23580,Monthly,Not Seasonally Adjusted
2018-03-01,345000.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Median Listing Price in Gainesville, GA (CBSA)",MEDLISPRI23580,Monthly,Not Seasonally Adjusted
2018-04-01,350000.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Median Listing Price in Gainesville, GA (CBSA)",MEDLISPRI23580,Monthly,Not Seasonally Adjusted
2018-05-01,350000.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Median Listing Price in Gainesville, GA (CBSA)",MEDLISPRI23580,Monthly,Not Seasonally Adjusted
2018-06-01,359510.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Median Listing Price in Gainesville, GA (CBSA)",MEDLISPRI23580,Monthly,Not Seasonally Adjusted
2018-07-01,349950.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Median Listing Price in Gainesville, GA (CBSA)",MEDLISPRI23580,Monthly,Not Seasonally Adjusted
2018-08-01,349900.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Median Listing Price in Gainesville, GA (CBSA)",MEDLISPRI23580,Monthly,Not Seasonally Adjusted
2018-09-01,349900.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Median Listing Price in Gainesville, GA (CBSA)",MEDLISPRI23580,Monthly,Not Seasonally Adjusted
2018-10-01,335900.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Median Listing Price in Gainesville, GA (CBSA)",MEDLISPRI23580,Monthly,Not Seasonally Adjusted
2018-11-01,332000.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Median Listing Price in Gainesville, GA (CBSA)",MEDLISPRI23580,Monthly,Not Seasonally Adjusted
2018-12-01,329900.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Median Listing Price in Gainesville, GA (CBSA)",MEDLISPRI23580,Monthly,Not Seasonally Adjusted
2019-01-01,331994.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Median Listing Price in Gainesville, GA (CBSA)",MEDLISPRI23580,Monthly,Not Seasonally Adjusted
2019-02-01,340400.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Median Listing Price in Gainesville, GA (CBSA)",MEDLISPRI23580,Monthly,Not Seasonally Adjusted
2019-03-01,339185.7143,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Median Listing Price in Gainesville, GA (CBSA)",MEDLISPRI23580,Monthly,Not Seasonally Adjusted
2019-04-01,324900.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Median Listing Price in Gainesville, GA (CBSA)",MEDLISPRI23580,Monthly,Not Seasonally Adjusted
2019-05-01,325000.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Median Listing Price in Gainesville, GA (CBSA)",MEDLISPRI23580,Monthly,Not Seasonally Adjusted
2019-06-01,310000.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Median Listing Price in Gainesville, GA (CBSA)",MEDLISPRI23580,Monthly,Not Seasonally Adjusted
2019-07-01,306900.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Median Listing Price in Gainesville, GA (CBSA)",MEDLISPRI23580,Monthly,Not Seasonally Adjusted
2019-08-01,300714.2857,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Median Listing Price in Gainesville, GA (CBSA)",MEDLISPRI23580,Monthly,Not Seasonally Adjusted
2019-09-01,298250.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Median Listing Price in Gainesville, GA (CBSA)",MEDLISPRI23580,Monthly,Not Seasonally Adjusted
2019-10-01,309950.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Median Listing Price in Gainesville, GA (CBSA)",MEDLISPRI23580,Monthly,Not Seasonally Adjusted
2019-11-01,320000.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Median Listing Price in Gainesville, GA (CBSA)",MEDLISPRI23580,Monthly,Not Seasonally Adjusted
2019-12-01,317183.5,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Median Listing Price in Gainesville, GA (CBSA)",MEDLISPRI23580,Monthly,Not Seasonally Adjusted
2020-01-01,306900.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Median Listing Price in Gainesville, GA (CBSA)",MEDLISPRI23580,Monthly,Not Seasonally Adjusted
2020-02-01,318625.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Median Listing Price in Gainesville, GA (CBSA)",MEDLISPRI23580,Monthly,Not Seasonally Adjusted
2020-03-01,338631.5,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Median Listing Price in Gainesville, GA (CBSA)",MEDLISPRI23580,Monthly,Not Seasonally Adjusted
2020-04-01,334999.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Median Listing Price in Gainesville, GA (CBSA)",MEDLISPRI23580,Monthly,Not Seasonally Adjusted
2020-05-01,342500.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Median Listing Price in Gainesville, GA (CBSA)",MEDLISPRI23580,Monthly,Not Seasonally Adjusted
2020-06-01,356955.5,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Median Listing Price in Gainesville, GA (CBSA)",MEDLISPRI23580,Monthly,Not Seasonally Adjusted
2020-07-01,349950.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Median Listing Price in Gainesville, GA (CBSA)",MEDLISPRI23580,Monthly,Not Seasonally Adjusted
2020-08-01,367200.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Median Listing Price in Gainesville, GA (CBSA)",MEDLISPRI23580,Monthly,Not Seasonally Adjusted
2020-09-01,367927.5,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Median Listing Price in Gainesville, GA (CBSA)",MEDLISPRI23580,Monthly,Not Seasonally Adjusted
2020-10-01,354697.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Median Listing Price in Gainesville, GA (CBSA)",MEDLISPRI23580,Monthly,Not Seasonally Adjusted
2020-11-01,350000.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Median Listing Price in Gainesville, GA (CBSA)",MEDLISPRI23580,Monthly,Not Seasonally Adjusted
2020-12-01,344950.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Median Listing Price in Gainesville, GA (CBSA)",MEDLISPRI23580,Monthly,Not Seasonally Adjusted
2021-01-01,355000.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Median Listing Price in Gainesville, GA (CBSA)",MEDLISPRI23580,Monthly,Not Seasonally Adjusted
2021-02-01,388165.5,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Median Listing Price in Gainesville, GA (CBSA)",MEDLISPRI23580,Monthly,Not Seasonally Adjusted
2021-03-01,381703.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Median Listing Price in Gainesville, GA (CBSA)",MEDLISPRI23580,Monthly,Not Seasonally Adjusted
2021-04-01,400000.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Median Listing Price in Gainesville, GA (CBSA)",MEDLISPRI23580,Monthly,Not Seasonally Adjusted
2021-05-01,429000.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Median Listing Price in Gainesville, GA (CBSA)",MEDLISPRI23580,Monthly,Not Seasonally Adjusted
2021-06-01,399900.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Median Listing Price in Gainesville, GA (CBSA)",MEDLISPRI23580,Monthly,Not Seasonally Adjusted
2021-07-01,402450.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Median Listing Price in Gainesville, GA (CBSA)",MEDLISPRI23580,Monthly,Not Seasonally Adjusted
2021-08-01,399949.5,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Median Listing Price in Gainesville, GA (CBSA)",MEDLISPRI23580,Monthly,Not Seasonally Adjusted
2021-09-01,412450.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Median Listing Price in Gainesville, GA (CBSA)",MEDLISPRI23580,Monthly,Not Seasonally Adjusted
2021-10-01,448000.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Median Listing Price in Gainesville, GA (CBSA)",MEDLISPRI23580,Monthly,Not Seasonally Adjusted
2021-11-01,454250.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Median Listing Price in Gainesville, GA (CBSA)",MEDLISPRI23580,Monthly,Not Seasonally Adjusted
2016-07-01,327424.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Listing Price in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDLISPRI26420,Monthly,Not Seasonally Adjusted
2016-08-01,319695.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Listing Price in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDLISPRI26420,Monthly,Not Seasonally Adjusted
2016-09-01,315000.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Listing Price in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDLISPRI26420,Monthly,Not Seasonally Adjusted
2016-10-01,311900.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Listing Price in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDLISPRI26420,Monthly,Not Seasonally Adjusted
2016-11-01,309446.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Listing Price in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDLISPRI26420,Monthly,Not Seasonally Adjusted
2016-12-01,305000.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Listing Price in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDLISPRI26420,Monthly,Not Seasonally Adjusted
2017-01-01,309124.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Listing Price in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDLISPRI26420,Monthly,Not Seasonally Adjusted
2017-02-01,309950.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Listing Price in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDLISPRI26420,Monthly,Not Seasonally Adjusted
2017-03-01,315196.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Listing Price in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDLISPRI26420,Monthly,Not Seasonally Adjusted
2017-04-01,319900.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Listing Price in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDLISPRI26420,Monthly,Not Seasonally Adjusted
2017-05-01,320000.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Listing Price in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDLISPRI26420,Monthly,Not Seasonally Adjusted
2017-06-01,319488.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Listing Price in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDLISPRI26420,Monthly,Not Seasonally Adjusted
2017-07-01,314112.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Listing Price in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDLISPRI26420,Monthly,Not Seasonally Adjusted
2017-08-01,306998.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Listing Price in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDLISPRI26420,Monthly,Not Seasonally Adjusted
2017-09-01,308224.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Listing Price in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDLISPRI26420,Monthly,Not Seasonally Adjusted
2017-10-01,310000.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Listing Price in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDLISPRI26420,Monthly,Not Seasonally Adjusted
2017-11-01,314945.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Listing Price in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDLISPRI26420,Monthly,Not Seasonally Adjusted
2017-12-01,314900.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Listing Price in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDLISPRI26420,Monthly,Not Seasonally Adjusted
2018-01-01,318217.5,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Listing Price in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDLISPRI26420,Monthly,Not Seasonally Adjusted
2018-02-01,321792.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Listing Price in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDLISPRI26420,Monthly,Not Seasonally Adjusted
2018-03-01,325000.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Listing Price in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDLISPRI26420,Monthly,Not Seasonally Adjusted
2018-04-01,329105.5,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Listing Price in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDLISPRI26420,Monthly,Not Seasonally Adjusted
2018-05-01,329928.5,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Listing Price in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDLISPRI26420,Monthly,Not Seasonally Adjusted
2018-06-01,329000.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Listing Price in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDLISPRI26420,Monthly,Not Seasonally Adjusted
2018-07-01,323780.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Listing Price in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDLISPRI26420,Monthly,Not Seasonally Adjusted
2018-08-01,319450.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Listing Price in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDLISPRI26420,Monthly,Not Seasonally Adjusted
2018-09-01,317500.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Listing Price in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDLISPRI26420,Monthly,Not Seasonally Adjusted
2018-10-01,314900.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Median Listing Price in Houston-the Woodlands-Sugar Land, TX (CBSA)",MEDLISPRI26420,Monthly,Not Seasonally Adjusted
