date,All Employees: Total Private,state,msa,city,title,id,frequency,seasonal_adjustment
2008-09-01,79.2519321469801,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Total Private in Kennewick-Richland, WA (MSA)",SMU53284200500000001SA,Monthly,Seasonally Adjusted
2008-10-01,79.0332975908773,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Total Private in Kennewick-Richland, WA (MSA)",SMU53284200500000001SA,Monthly,Seasonally Adjusted
2008-11-01,78.88565023190608,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Total Private in Kennewick-Richland, WA (MSA)",SMU53284200500000001SA,Monthly,Seasonally Adjusted
2008-12-01,78.8838646000222,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Total Private in Kennewick-Richland, WA (MSA)",SMU53284200500000001SA,Monthly,Seasonally Adjusted
2009-01-01,78.8809560397878,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Total Private in Kennewick-Richland, WA (MSA)",SMU53284200500000001SA,Monthly,Seasonally Adjusted
2009-02-01,78.71850944190359,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Total Private in Kennewick-Richland, WA (MSA)",SMU53284200500000001SA,Monthly,Seasonally Adjusted
2009-03-01,78.2823326178147,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Total Private in Kennewick-Richland, WA (MSA)",SMU53284200500000001SA,Monthly,Seasonally Adjusted
2009-04-01,78.33747281979079,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Total Private in Kennewick-Richland, WA (MSA)",SMU53284200500000001SA,Monthly,Seasonally Adjusted
2009-05-01,79.01258397382871,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Total Private in Kennewick-Richland, WA (MSA)",SMU53284200500000001SA,Monthly,Seasonally Adjusted
2009-06-01,79.2716156469509,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Total Private in Kennewick-Richland, WA (MSA)",SMU53284200500000001SA,Monthly,Seasonally Adjusted
2009-07-01,79.8681715192142,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Total Private in Kennewick-Richland, WA (MSA)",SMU53284200500000001SA,Monthly,Seasonally Adjusted
2009-08-01,79.9893169371761,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Total Private in Kennewick-Richland, WA (MSA)",SMU53284200500000001SA,Monthly,Seasonally Adjusted
2009-09-01,80.26527388677191,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Total Private in Kennewick-Richland, WA (MSA)",SMU53284200500000001SA,Monthly,Seasonally Adjusted
2009-10-01,80.51942869404,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Total Private in Kennewick-Richland, WA (MSA)",SMU53284200500000001SA,Monthly,Seasonally Adjusted
2009-11-01,80.81885092948191,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Total Private in Kennewick-Richland, WA (MSA)",SMU53284200500000001SA,Monthly,Seasonally Adjusted
2009-12-01,81.0539641216976,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Total Private in Kennewick-Richland, WA (MSA)",SMU53284200500000001SA,Monthly,Seasonally Adjusted
2010-01-01,81.6135659237982,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Total Private in Kennewick-Richland, WA (MSA)",SMU53284200500000001SA,Monthly,Seasonally Adjusted
2010-02-01,81.7704218998752,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Total Private in Kennewick-Richland, WA (MSA)",SMU53284200500000001SA,Monthly,Seasonally Adjusted
2010-03-01,82.2306429215368,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Total Private in Kennewick-Richland, WA (MSA)",SMU53284200500000001SA,Monthly,Seasonally Adjusted
2010-04-01,83.3800451644699,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Total Private in Kennewick-Richland, WA (MSA)",SMU53284200500000001SA,Monthly,Seasonally Adjusted
2010-05-01,83.6537521741905,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Total Private in Kennewick-Richland, WA (MSA)",SMU53284200500000001SA,Monthly,Seasonally Adjusted
2010-06-01,83.7204587837565,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Total Private in Kennewick-Richland, WA (MSA)",SMU53284200500000001SA,Monthly,Seasonally Adjusted
2010-07-01,84.1773153270183,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Total Private in Kennewick-Richland, WA (MSA)",SMU53284200500000001SA,Monthly,Seasonally Adjusted
2010-08-01,84.186130868197,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Total Private in Kennewick-Richland, WA (MSA)",SMU53284200500000001SA,Monthly,Seasonally Adjusted
2010-09-01,84.506961889144,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Total Private in Kennewick-Richland, WA (MSA)",SMU53284200500000001SA,Monthly,Seasonally Adjusted
2010-10-01,85.3956968526537,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Total Private in Kennewick-Richland, WA (MSA)",SMU53284200500000001SA,Monthly,Seasonally Adjusted
2010-11-01,85.6896294678871,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Total Private in Kennewick-Richland, WA (MSA)",SMU53284200500000001SA,Monthly,Seasonally Adjusted
2010-12-01,86.03368199478491,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Total Private in Kennewick-Richland, WA (MSA)",SMU53284200500000001SA,Monthly,Seasonally Adjusted
2011-01-01,86.0857414337541,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Total Private in Kennewick-Richland, WA (MSA)",SMU53284200500000001SA,Monthly,Seasonally Adjusted
2011-02-01,86.34150970784641,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Total Private in Kennewick-Richland, WA (MSA)",SMU53284200500000001SA,Monthly,Seasonally Adjusted
2011-03-01,86.5633430450045,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Total Private in Kennewick-Richland, WA (MSA)",SMU53284200500000001SA,Monthly,Seasonally Adjusted
2011-04-01,86.6418665590699,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Total Private in Kennewick-Richland, WA (MSA)",SMU53284200500000001SA,Monthly,Seasonally Adjusted
2011-05-01,85.9923527359598,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Total Private in Kennewick-Richland, WA (MSA)",SMU53284200500000001SA,Monthly,Seasonally Adjusted
2011-06-01,86.0859507301414,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Total Private in Kennewick-Richland, WA (MSA)",SMU53284200500000001SA,Monthly,Seasonally Adjusted
2011-07-01,85.6462717205715,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Total Private in Kennewick-Richland, WA (MSA)",SMU53284200500000001SA,Monthly,Seasonally Adjusted
2011-08-01,85.78392482483,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Total Private in Kennewick-Richland, WA (MSA)",SMU53284200500000001SA,Monthly,Seasonally Adjusted
2011-09-01,85.91952833194479,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Total Private in Kennewick-Richland, WA (MSA)",SMU53284200500000001SA,Monthly,Seasonally Adjusted
2011-10-01,84.6046219599833,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Total Private in Kennewick-Richland, WA (MSA)",SMU53284200500000001SA,Monthly,Seasonally Adjusted
2011-11-01,84.33014555458979,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Total Private in Kennewick-Richland, WA (MSA)",SMU53284200500000001SA,Monthly,Seasonally Adjusted
2011-12-01,83.89962381000579,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Total Private in Kennewick-Richland, WA (MSA)",SMU53284200500000001SA,Monthly,Seasonally Adjusted
2012-01-01,83.6449209709217,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Total Private in Kennewick-Richland, WA (MSA)",SMU53284200500000001SA,Monthly,Seasonally Adjusted
2012-02-01,83.24628422708629,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Total Private in Kennewick-Richland, WA (MSA)",SMU53284200500000001SA,Monthly,Seasonally Adjusted
2012-03-01,83.2314035357825,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Total Private in Kennewick-Richland, WA (MSA)",SMU53284200500000001SA,Monthly,Seasonally Adjusted
2012-04-01,82.5357943108282,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Total Private in Kennewick-Richland, WA (MSA)",SMU53284200500000001SA,Monthly,Seasonally Adjusted
2012-05-01,82.7855658962195,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Total Private in Kennewick-Richland, WA (MSA)",SMU53284200500000001SA,Monthly,Seasonally Adjusted
2012-06-01,82.7130801139915,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Total Private in Kennewick-Richland, WA (MSA)",SMU53284200500000001SA,Monthly,Seasonally Adjusted
2012-07-01,82.692304422126,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Total Private in Kennewick-Richland, WA (MSA)",SMU53284200500000001SA,Monthly,Seasonally Adjusted
2012-08-01,82.7730052115103,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Total Private in Kennewick-Richland, WA (MSA)",SMU53284200500000001SA,Monthly,Seasonally Adjusted
2012-09-01,82.70713271155259,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Total Private in Kennewick-Richland, WA (MSA)",SMU53284200500000001SA,Monthly,Seasonally Adjusted
2012-10-01,82.9040061829007,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Total Private in Kennewick-Richland, WA (MSA)",SMU53284200500000001SA,Monthly,Seasonally Adjusted
2012-11-01,82.5568033734331,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Total Private in Kennewick-Richland, WA (MSA)",SMU53284200500000001SA,Monthly,Seasonally Adjusted
2012-12-01,82.6993894098855,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Total Private in Kennewick-Richland, WA (MSA)",SMU53284200500000001SA,Monthly,Seasonally Adjusted
2013-01-01,82.41591871554259,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Total Private in Kennewick-Richland, WA (MSA)",SMU53284200500000001SA,Monthly,Seasonally Adjusted
2013-02-01,82.611448134095,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Total Private in Kennewick-Richland, WA (MSA)",SMU53284200500000001SA,Monthly,Seasonally Adjusted
2013-03-01,82.3027060633544,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Total Private in Kennewick-Richland, WA (MSA)",SMU53284200500000001SA,Monthly,Seasonally Adjusted
2013-04-01,82.52480107963609,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Total Private in Kennewick-Richland, WA (MSA)",SMU53284200500000001SA,Monthly,Seasonally Adjusted
2013-05-01,82.8424023845174,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Total Private in Kennewick-Richland, WA (MSA)",SMU53284200500000001SA,Monthly,Seasonally Adjusted
2013-06-01,82.3885839487835,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Total Private in Kennewick-Richland, WA (MSA)",SMU53284200500000001SA,Monthly,Seasonally Adjusted
2013-07-01,82.75230723396129,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Total Private in Kennewick-Richland, WA (MSA)",SMU53284200500000001SA,Monthly,Seasonally Adjusted
2013-08-01,83.23967607199359,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Total Private in Kennewick-Richland, WA (MSA)",SMU53284200500000001SA,Monthly,Seasonally Adjusted
2013-09-01,83.73729869248909,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Total Private in Kennewick-Richland, WA (MSA)",SMU53284200500000001SA,Monthly,Seasonally Adjusted
2013-10-01,83.72062136856658,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Total Private in Kennewick-Richland, WA (MSA)",SMU53284200500000001SA,Monthly,Seasonally Adjusted
2013-11-01,83.36239595399421,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Total Private in Kennewick-Richland, WA (MSA)",SMU53284200500000001SA,Monthly,Seasonally Adjusted
2013-12-01,83.4993809538083,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Total Private in Kennewick-Richland, WA (MSA)",SMU53284200500000001SA,Monthly,Seasonally Adjusted
2014-01-01,84.30624056031421,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Total Private in Kennewick-Richland, WA (MSA)",SMU53284200500000001SA,Monthly,Seasonally Adjusted
2014-02-01,84.0460374828341,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Total Private in Kennewick-Richland, WA (MSA)",SMU53284200500000001SA,Monthly,Seasonally Adjusted
2014-03-01,84.1334689068528,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Total Private in Kennewick-Richland, WA (MSA)",SMU53284200500000001SA,Monthly,Seasonally Adjusted
2014-04-01,83.64732385773259,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Total Private in Kennewick-Richland, WA (MSA)",SMU53284200500000001SA,Monthly,Seasonally Adjusted
2014-05-01,83.3783174086212,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Total Private in Kennewick-Richland, WA (MSA)",SMU53284200500000001SA,Monthly,Seasonally Adjusted
2014-06-01,84.81637774811459,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Total Private in Kennewick-Richland, WA (MSA)",SMU53284200500000001SA,Monthly,Seasonally Adjusted
2014-07-01,84.7606653677733,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Total Private in Kennewick-Richland, WA (MSA)",SMU53284200500000001SA,Monthly,Seasonally Adjusted
2014-08-01,85.4049200245917,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Total Private in Kennewick-Richland, WA (MSA)",SMU53284200500000001SA,Monthly,Seasonally Adjusted
2014-09-01,84.61229491609441,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Total Private in Kennewick-Richland, WA (MSA)",SMU53284200500000001SA,Monthly,Seasonally Adjusted
2014-10-01,85.35080669067791,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Total Private in Kennewick-Richland, WA (MSA)",SMU53284200500000001SA,Monthly,Seasonally Adjusted
2014-11-01,86.045817430301,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Total Private in Kennewick-Richland, WA (MSA)",SMU53284200500000001SA,Monthly,Seasonally Adjusted
2014-12-01,86.4503597250213,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Total Private in Kennewick-Richland, WA (MSA)",SMU53284200500000001SA,Monthly,Seasonally Adjusted
2015-01-01,86.478140223447,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Total Private in Kennewick-Richland, WA (MSA)",SMU53284200500000001SA,Monthly,Seasonally Adjusted
2015-02-01,86.933553520129,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Total Private in Kennewick-Richland, WA (MSA)",SMU53284200500000001SA,Monthly,Seasonally Adjusted
2015-03-01,87.0723484344083,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Total Private in Kennewick-Richland, WA (MSA)",SMU53284200500000001SA,Monthly,Seasonally Adjusted
2015-04-01,87.33185281207209,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Total Private in Kennewick-Richland, WA (MSA)",SMU53284200500000001SA,Monthly,Seasonally Adjusted
2015-05-01,87.3702416186035,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Total Private in Kennewick-Richland, WA (MSA)",SMU53284200500000001SA,Monthly,Seasonally Adjusted
2015-06-01,87.9361133196541,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Total Private in Kennewick-Richland, WA (MSA)",SMU53284200500000001SA,Monthly,Seasonally Adjusted
2015-07-01,88.2599940069209,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Total Private in Kennewick-Richland, WA (MSA)",SMU53284200500000001SA,Monthly,Seasonally Adjusted
2015-08-01,87.89439993960221,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Total Private in Kennewick-Richland, WA (MSA)",SMU53284200500000001SA,Monthly,Seasonally Adjusted
2015-09-01,88.3147434220908,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Total Private in Kennewick-Richland, WA (MSA)",SMU53284200500000001SA,Monthly,Seasonally Adjusted
2015-10-01,88.0381948666807,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Total Private in Kennewick-Richland, WA (MSA)",SMU53284200500000001SA,Monthly,Seasonally Adjusted
2015-11-01,88.466002369237,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Total Private in Kennewick-Richland, WA (MSA)",SMU53284200500000001SA,Monthly,Seasonally Adjusted
2015-12-01,88.865298541348,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Total Private in Kennewick-Richland, WA (MSA)",SMU53284200500000001SA,Monthly,Seasonally Adjusted
2016-01-01,89.5746359801171,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Total Private in Kennewick-Richland, WA (MSA)",SMU53284200500000001SA,Monthly,Seasonally Adjusted
2016-02-01,89.74226511458829,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Total Private in Kennewick-Richland, WA (MSA)",SMU53284200500000001SA,Monthly,Seasonally Adjusted
2016-03-01,90.0462822706834,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Total Private in Kennewick-Richland, WA (MSA)",SMU53284200500000001SA,Monthly,Seasonally Adjusted
2016-04-01,90.25692069952031,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Total Private in Kennewick-Richland, WA (MSA)",SMU53284200500000001SA,Monthly,Seasonally Adjusted
2016-05-01,90.39563441958781,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Total Private in Kennewick-Richland, WA (MSA)",SMU53284200500000001SA,Monthly,Seasonally Adjusted
2016-06-01,90.06869962137921,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Total Private in Kennewick-Richland, WA (MSA)",SMU53284200500000001SA,Monthly,Seasonally Adjusted
2016-07-01,90.8277715621241,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Total Private in Kennewick-Richland, WA (MSA)",SMU53284200500000001SA,Monthly,Seasonally Adjusted
2016-08-01,90.7649046305741,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Total Private in Kennewick-Richland, WA (MSA)",SMU53284200500000001SA,Monthly,Seasonally Adjusted
2016-09-01,91.36726074149729,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Total Private in Kennewick-Richland, WA (MSA)",SMU53284200500000001SA,Monthly,Seasonally Adjusted
2016-10-01,91.394220299232,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Total Private in Kennewick-Richland, WA (MSA)",SMU53284200500000001SA,Monthly,Seasonally Adjusted
2016-11-01,91.5630091926634,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Total Private in Kennewick-Richland, WA (MSA)",SMU53284200500000001SA,Monthly,Seasonally Adjusted
2016-12-01,91.5500230000175,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Total Private in Kennewick-Richland, WA (MSA)",SMU53284200500000001SA,Monthly,Seasonally Adjusted
2017-01-01,90.8672002230086,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Total Private in Kennewick-Richland, WA (MSA)",SMU53284200500000001SA,Monthly,Seasonally Adjusted
2017-02-01,91.20263570278108,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Total Private in Kennewick-Richland, WA (MSA)",SMU53284200500000001SA,Monthly,Seasonally Adjusted
2017-03-01,91.8286130686108,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Total Private in Kennewick-Richland, WA (MSA)",SMU53284200500000001SA,Monthly,Seasonally Adjusted
2017-04-01,92.2204664728468,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Total Private in Kennewick-Richland, WA (MSA)",SMU53284200500000001SA,Monthly,Seasonally Adjusted
2017-05-01,92.55312975159771,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Total Private in Kennewick-Richland, WA (MSA)",SMU53284200500000001SA,Monthly,Seasonally Adjusted
2017-06-01,92.90257627142141,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Total Private in Kennewick-Richland, WA (MSA)",SMU53284200500000001SA,Monthly,Seasonally Adjusted
2017-07-01,92.789736787349,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Total Private in Kennewick-Richland, WA (MSA)",SMU53284200500000001SA,Monthly,Seasonally Adjusted
2017-08-01,92.92111592992208,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Total Private in Kennewick-Richland, WA (MSA)",SMU53284200500000001SA,Monthly,Seasonally Adjusted
2017-09-01,92.66325056744259,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Total Private in Kennewick-Richland, WA (MSA)",SMU53284200500000001SA,Monthly,Seasonally Adjusted
2017-10-01,92.8738743587437,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Total Private in Kennewick-Richland, WA (MSA)",SMU53284200500000001SA,Monthly,Seasonally Adjusted
2017-11-01,93.12369253082241,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Total Private in Kennewick-Richland, WA (MSA)",SMU53284200500000001SA,Monthly,Seasonally Adjusted
2017-12-01,93.27945432087809,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Total Private in Kennewick-Richland, WA (MSA)",SMU53284200500000001SA,Monthly,Seasonally Adjusted
2018-01-01,93.78811584125351,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Total Private in Kennewick-Richland, WA (MSA)",SMU53284200500000001SA,Monthly,Seasonally Adjusted
2018-02-01,94.55699364984311,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Total Private in Kennewick-Richland, WA (MSA)",SMU53284200500000001SA,Monthly,Seasonally Adjusted
2018-03-01,95.4785355151172,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Total Private in Kennewick-Richland, WA (MSA)",SMU53284200500000001SA,Monthly,Seasonally Adjusted
2018-04-01,94.6151615835326,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Total Private in Kennewick-Richland, WA (MSA)",SMU53284200500000001SA,Monthly,Seasonally Adjusted
2018-05-01,94.8561305995158,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Total Private in Kennewick-Richland, WA (MSA)",SMU53284200500000001SA,Monthly,Seasonally Adjusted
2018-06-01,94.9510984679971,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Total Private in Kennewick-Richland, WA (MSA)",SMU53284200500000001SA,Monthly,Seasonally Adjusted
2018-07-01,95.26979130251979,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Total Private in Kennewick-Richland, WA (MSA)",SMU53284200500000001SA,Monthly,Seasonally Adjusted
2018-08-01,95.7250139820868,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Total Private in Kennewick-Richland, WA (MSA)",SMU53284200500000001SA,Monthly,Seasonally Adjusted
2018-09-01,95.24482431293791,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Total Private in Kennewick-Richland, WA (MSA)",SMU53284200500000001SA,Monthly,Seasonally Adjusted
2018-10-01,96.873928072943,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Total Private in Kennewick-Richland, WA (MSA)",SMU53284200500000001SA,Monthly,Seasonally Adjusted
2018-11-01,97.1988165007075,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Total Private in Kennewick-Richland, WA (MSA)",SMU53284200500000001SA,Monthly,Seasonally Adjusted
2018-12-01,97.3229467787196,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Total Private in Kennewick-Richland, WA (MSA)",SMU53284200500000001SA,Monthly,Seasonally Adjusted
2019-01-01,98.12650799560049,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Total Private in Kennewick-Richland, WA (MSA)",SMU53284200500000001SA,Monthly,Seasonally Adjusted
2019-02-01,96.8512584803305,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Total Private in Kennewick-Richland, WA (MSA)",SMU53284200500000001SA,Monthly,Seasonally Adjusted
2019-03-01,97.87121529845379,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Total Private in Kennewick-Richland, WA (MSA)",SMU53284200500000001SA,Monthly,Seasonally Adjusted
2019-04-01,99.1080686957139,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Total Private in Kennewick-Richland, WA (MSA)",SMU53284200500000001SA,Monthly,Seasonally Adjusted
2019-05-01,100.073059532192,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Total Private in Kennewick-Richland, WA (MSA)",SMU53284200500000001SA,Monthly,Seasonally Adjusted
2019-06-01,99.36623301500059,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Total Private in Kennewick-Richland, WA (MSA)",SMU53284200500000001SA,Monthly,Seasonally Adjusted
2019-07-01,99.6266535632206,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Total Private in Kennewick-Richland, WA (MSA)",SMU53284200500000001SA,Monthly,Seasonally Adjusted
2019-08-01,99.57520034186649,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Total Private in Kennewick-Richland, WA (MSA)",SMU53284200500000001SA,Monthly,Seasonally Adjusted
2019-09-01,99.77976232575199,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Total Private in Kennewick-Richland, WA (MSA)",SMU53284200500000001SA,Monthly,Seasonally Adjusted
2019-10-01,99.5480544544171,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Total Private in Kennewick-Richland, WA (MSA)",SMU53284200500000001SA,Monthly,Seasonally Adjusted
2019-11-01,99.9761618008299,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Total Private in Kennewick-Richland, WA (MSA)",SMU53284200500000001SA,Monthly,Seasonally Adjusted
2019-12-01,100.765700552313,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Total Private in Kennewick-Richland, WA (MSA)",SMU53284200500000001SA,Monthly,Seasonally Adjusted
2020-01-01,100.286978274828,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Total Private in Kennewick-Richland, WA (MSA)",SMU53284200500000001SA,Monthly,Seasonally Adjusted
2020-02-01,100.928978944732,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Total Private in Kennewick-Richland, WA (MSA)",SMU53284200500000001SA,Monthly,Seasonally Adjusted
2020-03-01,100.758166878983,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Total Private in Kennewick-Richland, WA (MSA)",SMU53284200500000001SA,Monthly,Seasonally Adjusted
2020-04-01,88.43463189918529,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Total Private in Kennewick-Richland, WA (MSA)",SMU53284200500000001SA,Monthly,Seasonally Adjusted
2020-05-01,90.35600182204479,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Total Private in Kennewick-Richland, WA (MSA)",SMU53284200500000001SA,Monthly,Seasonally Adjusted
2020-06-01,91.60217264121691,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Total Private in Kennewick-Richland, WA (MSA)",SMU53284200500000001SA,Monthly,Seasonally Adjusted
2020-07-01,91.9251336511698,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Total Private in Kennewick-Richland, WA (MSA)",SMU53284200500000001SA,Monthly,Seasonally Adjusted
2020-08-01,93.4128646012343,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Total Private in Kennewick-Richland, WA (MSA)",SMU53284200500000001SA,Monthly,Seasonally Adjusted
2020-09-01,94.41762457135651,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Total Private in Kennewick-Richland, WA (MSA)",SMU53284200500000001SA,Monthly,Seasonally Adjusted
2020-10-01,96.10529568335691,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Total Private in Kennewick-Richland, WA (MSA)",SMU53284200500000001SA,Monthly,Seasonally Adjusted
2020-11-01,96.2283151495327,WA,"Kennewick-Richland, WA",Kennewick,"All Employees: Total Private in Kennewick-Richland, WA (MSA)",SMU53284200500000001SA,Monthly,Seasonally Adjusted
