date,Housing Inventory: Price Reduced Count Month-Over-Month,state,msa,city,title,id,frequency,seasonal_adjustment
2019-03-01,59.26,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Price Reduced Count Month-Over-Month in Lincoln, NE (CBSA)",PRIREDCOUMM30700,Monthly,Not Seasonally Adjusted
2019-04-01,34.88,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Price Reduced Count Month-Over-Month in Lincoln, NE (CBSA)",PRIREDCOUMM30700,Monthly,Not Seasonally Adjusted
2019-05-01,-18.97,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Price Reduced Count Month-Over-Month in Lincoln, NE (CBSA)",PRIREDCOUMM30700,Monthly,Not Seasonally Adjusted
2019-06-01,10.64,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Price Reduced Count Month-Over-Month in Lincoln, NE (CBSA)",PRIREDCOUMM30700,Monthly,Not Seasonally Adjusted
2019-07-01,9.62,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Price Reduced Count Month-Over-Month in Lincoln, NE (CBSA)",PRIREDCOUMM30700,Monthly,Not Seasonally Adjusted
2019-08-01,-14.04,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Price Reduced Count Month-Over-Month in Lincoln, NE (CBSA)",PRIREDCOUMM30700,Monthly,Not Seasonally Adjusted
2019-09-01,18.37,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Price Reduced Count Month-Over-Month in Lincoln, NE (CBSA)",PRIREDCOUMM30700,Monthly,Not Seasonally Adjusted
2019-10-01,8.62,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Price Reduced Count Month-Over-Month in Lincoln, NE (CBSA)",PRIREDCOUMM30700,Monthly,Not Seasonally Adjusted
2019-11-01,-22.22,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Price Reduced Count Month-Over-Month in Lincoln, NE (CBSA)",PRIREDCOUMM30700,Monthly,Not Seasonally Adjusted
2019-12-01,-42.86,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Price Reduced Count Month-Over-Month in Lincoln, NE (CBSA)",PRIREDCOUMM30700,Monthly,Not Seasonally Adjusted
2020-01-01,-39.29,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Price Reduced Count Month-Over-Month in Lincoln, NE (CBSA)",PRIREDCOUMM30700,Monthly,Not Seasonally Adjusted
2020-02-01,17.65,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Price Reduced Count Month-Over-Month in Lincoln, NE (CBSA)",PRIREDCOUMM30700,Monthly,Not Seasonally Adjusted
2020-03-01,55.0,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Price Reduced Count Month-Over-Month in Lincoln, NE (CBSA)",PRIREDCOUMM30700,Monthly,Not Seasonally Adjusted
