date,All Employees: Government: Local Government,state,msa,city,title,id,frequency,seasonal_adjustment
1998-11-01,12.3941485549703,NE,"Lincoln, NE",Lincoln,"All Employees: Government: Local Government in Lincoln, NE (MSA)",SMU31307009093000001SA,Monthly,Seasonally Adjusted
1998-12-01,12.4480459344586,NE,"Lincoln, NE",Lincoln,"All Employees: Government: Local Government in Lincoln, NE (MSA)",SMU31307009093000001SA,Monthly,Seasonally Adjusted
1999-01-01,12.5947341505086,NE,"Lincoln, NE",Lincoln,"All Employees: Government: Local Government in Lincoln, NE (MSA)",SMU31307009093000001SA,Monthly,Seasonally Adjusted
1999-02-01,12.542754178908698,NE,"Lincoln, NE",Lincoln,"All Employees: Government: Local Government in Lincoln, NE (MSA)",SMU31307009093000001SA,Monthly,Seasonally Adjusted
1999-03-01,12.5056125340541,NE,"Lincoln, NE",Lincoln,"All Employees: Government: Local Government in Lincoln, NE (MSA)",SMU31307009093000001SA,Monthly,Seasonally Adjusted
1999-04-01,12.6341348038221,NE,"Lincoln, NE",Lincoln,"All Employees: Government: Local Government in Lincoln, NE (MSA)",SMU31307009093000001SA,Monthly,Seasonally Adjusted
1999-05-01,12.579379735285,NE,"Lincoln, NE",Lincoln,"All Employees: Government: Local Government in Lincoln, NE (MSA)",SMU31307009093000001SA,Monthly,Seasonally Adjusted
1999-06-01,12.583037155735,NE,"Lincoln, NE",Lincoln,"All Employees: Government: Local Government in Lincoln, NE (MSA)",SMU31307009093000001SA,Monthly,Seasonally Adjusted
1999-07-01,12.8802180386866,NE,"Lincoln, NE",Lincoln,"All Employees: Government: Local Government in Lincoln, NE (MSA)",SMU31307009093000001SA,Monthly,Seasonally Adjusted
1999-08-01,12.7637000728258,NE,"Lincoln, NE",Lincoln,"All Employees: Government: Local Government in Lincoln, NE (MSA)",SMU31307009093000001SA,Monthly,Seasonally Adjusted
1999-09-01,12.986796974103902,NE,"Lincoln, NE",Lincoln,"All Employees: Government: Local Government in Lincoln, NE (MSA)",SMU31307009093000001SA,Monthly,Seasonally Adjusted
1999-10-01,12.922275399991697,NE,"Lincoln, NE",Lincoln,"All Employees: Government: Local Government in Lincoln, NE (MSA)",SMU31307009093000001SA,Monthly,Seasonally Adjusted
1999-11-01,12.916764038657401,NE,"Lincoln, NE",Lincoln,"All Employees: Government: Local Government in Lincoln, NE (MSA)",SMU31307009093000001SA,Monthly,Seasonally Adjusted
1999-12-01,12.9435718494242,NE,"Lincoln, NE",Lincoln,"All Employees: Government: Local Government in Lincoln, NE (MSA)",SMU31307009093000001SA,Monthly,Seasonally Adjusted
2000-01-01,12.8646117237435,NE,"Lincoln, NE",Lincoln,"All Employees: Government: Local Government in Lincoln, NE (MSA)",SMU31307009093000001SA,Monthly,Seasonally Adjusted
2000-02-01,12.9196066198702,NE,"Lincoln, NE",Lincoln,"All Employees: Government: Local Government in Lincoln, NE (MSA)",SMU31307009093000001SA,Monthly,Seasonally Adjusted
2000-03-01,12.9899719871034,NE,"Lincoln, NE",Lincoln,"All Employees: Government: Local Government in Lincoln, NE (MSA)",SMU31307009093000001SA,Monthly,Seasonally Adjusted
2000-04-01,12.911490401103402,NE,"Lincoln, NE",Lincoln,"All Employees: Government: Local Government in Lincoln, NE (MSA)",SMU31307009093000001SA,Monthly,Seasonally Adjusted
2000-05-01,12.8491470664009,NE,"Lincoln, NE",Lincoln,"All Employees: Government: Local Government in Lincoln, NE (MSA)",SMU31307009093000001SA,Monthly,Seasonally Adjusted
2000-06-01,12.951819163527501,NE,"Lincoln, NE",Lincoln,"All Employees: Government: Local Government in Lincoln, NE (MSA)",SMU31307009093000001SA,Monthly,Seasonally Adjusted
2000-07-01,12.8714125721276,NE,"Lincoln, NE",Lincoln,"All Employees: Government: Local Government in Lincoln, NE (MSA)",SMU31307009093000001SA,Monthly,Seasonally Adjusted
2000-08-01,12.917071732094,NE,"Lincoln, NE",Lincoln,"All Employees: Government: Local Government in Lincoln, NE (MSA)",SMU31307009093000001SA,Monthly,Seasonally Adjusted
2000-09-01,12.971872854003902,NE,"Lincoln, NE",Lincoln,"All Employees: Government: Local Government in Lincoln, NE (MSA)",SMU31307009093000001SA,Monthly,Seasonally Adjusted
2000-10-01,12.818565544436801,NE,"Lincoln, NE",Lincoln,"All Employees: Government: Local Government in Lincoln, NE (MSA)",SMU31307009093000001SA,Monthly,Seasonally Adjusted
2000-11-01,13.1375404531406,NE,"Lincoln, NE",Lincoln,"All Employees: Government: Local Government in Lincoln, NE (MSA)",SMU31307009093000001SA,Monthly,Seasonally Adjusted
2000-12-01,13.134341560101301,NE,"Lincoln, NE",Lincoln,"All Employees: Government: Local Government in Lincoln, NE (MSA)",SMU31307009093000001SA,Monthly,Seasonally Adjusted
2001-01-01,13.253683421886802,NE,"Lincoln, NE",Lincoln,"All Employees: Government: Local Government in Lincoln, NE (MSA)",SMU31307009093000001SA,Monthly,Seasonally Adjusted
2001-02-01,13.300454820197501,NE,"Lincoln, NE",Lincoln,"All Employees: Government: Local Government in Lincoln, NE (MSA)",SMU31307009093000001SA,Monthly,Seasonally Adjusted
2001-03-01,13.2770642455052,NE,"Lincoln, NE",Lincoln,"All Employees: Government: Local Government in Lincoln, NE (MSA)",SMU31307009093000001SA,Monthly,Seasonally Adjusted
2001-04-01,13.0951745077292,NE,"Lincoln, NE",Lincoln,"All Employees: Government: Local Government in Lincoln, NE (MSA)",SMU31307009093000001SA,Monthly,Seasonally Adjusted
2001-05-01,13.307472106842802,NE,"Lincoln, NE",Lincoln,"All Employees: Government: Local Government in Lincoln, NE (MSA)",SMU31307009093000001SA,Monthly,Seasonally Adjusted
2001-06-01,13.4219812169368,NE,"Lincoln, NE",Lincoln,"All Employees: Government: Local Government in Lincoln, NE (MSA)",SMU31307009093000001SA,Monthly,Seasonally Adjusted
2001-07-01,13.3632545270539,NE,"Lincoln, NE",Lincoln,"All Employees: Government: Local Government in Lincoln, NE (MSA)",SMU31307009093000001SA,Monthly,Seasonally Adjusted
2001-08-01,13.3402277196345,NE,"Lincoln, NE",Lincoln,"All Employees: Government: Local Government in Lincoln, NE (MSA)",SMU31307009093000001SA,Monthly,Seasonally Adjusted
2001-09-01,13.4833176632116,NE,"Lincoln, NE",Lincoln,"All Employees: Government: Local Government in Lincoln, NE (MSA)",SMU31307009093000001SA,Monthly,Seasonally Adjusted
2001-10-01,13.2019810493929,NE,"Lincoln, NE",Lincoln,"All Employees: Government: Local Government in Lincoln, NE (MSA)",SMU31307009093000001SA,Monthly,Seasonally Adjusted
2001-11-01,13.4467575555341,NE,"Lincoln, NE",Lincoln,"All Employees: Government: Local Government in Lincoln, NE (MSA)",SMU31307009093000001SA,Monthly,Seasonally Adjusted
2001-12-01,13.524523430511902,NE,"Lincoln, NE",Lincoln,"All Employees: Government: Local Government in Lincoln, NE (MSA)",SMU31307009093000001SA,Monthly,Seasonally Adjusted
2002-01-01,13.6557749291102,NE,"Lincoln, NE",Lincoln,"All Employees: Government: Local Government in Lincoln, NE (MSA)",SMU31307009093000001SA,Monthly,Seasonally Adjusted
2002-02-01,13.7032329285512,NE,"Lincoln, NE",Lincoln,"All Employees: Government: Local Government in Lincoln, NE (MSA)",SMU31307009093000001SA,Monthly,Seasonally Adjusted
2002-03-01,13.6692853815712,NE,"Lincoln, NE",Lincoln,"All Employees: Government: Local Government in Lincoln, NE (MSA)",SMU31307009093000001SA,Monthly,Seasonally Adjusted
2002-04-01,13.6814596654001,NE,"Lincoln, NE",Lincoln,"All Employees: Government: Local Government in Lincoln, NE (MSA)",SMU31307009093000001SA,Monthly,Seasonally Adjusted
2002-05-01,13.955358210048098,NE,"Lincoln, NE",Lincoln,"All Employees: Government: Local Government in Lincoln, NE (MSA)",SMU31307009093000001SA,Monthly,Seasonally Adjusted
2002-06-01,13.709110156861,NE,"Lincoln, NE",Lincoln,"All Employees: Government: Local Government in Lincoln, NE (MSA)",SMU31307009093000001SA,Monthly,Seasonally Adjusted
2002-07-01,13.6268886627387,NE,"Lincoln, NE",Lincoln,"All Employees: Government: Local Government in Lincoln, NE (MSA)",SMU31307009093000001SA,Monthly,Seasonally Adjusted
2002-08-01,13.7472955517361,NE,"Lincoln, NE",Lincoln,"All Employees: Government: Local Government in Lincoln, NE (MSA)",SMU31307009093000001SA,Monthly,Seasonally Adjusted
2002-09-01,13.5094736028813,NE,"Lincoln, NE",Lincoln,"All Employees: Government: Local Government in Lincoln, NE (MSA)",SMU31307009093000001SA,Monthly,Seasonally Adjusted
2002-10-01,13.7813917466196,NE,"Lincoln, NE",Lincoln,"All Employees: Government: Local Government in Lincoln, NE (MSA)",SMU31307009093000001SA,Monthly,Seasonally Adjusted
2002-11-01,13.839537891519699,NE,"Lincoln, NE",Lincoln,"All Employees: Government: Local Government in Lincoln, NE (MSA)",SMU31307009093000001SA,Monthly,Seasonally Adjusted
2002-12-01,13.905366786378,NE,"Lincoln, NE",Lincoln,"All Employees: Government: Local Government in Lincoln, NE (MSA)",SMU31307009093000001SA,Monthly,Seasonally Adjusted
2003-01-01,13.974102079781499,NE,"Lincoln, NE",Lincoln,"All Employees: Government: Local Government in Lincoln, NE (MSA)",SMU31307009093000001SA,Monthly,Seasonally Adjusted
2003-02-01,13.9274805217223,NE,"Lincoln, NE",Lincoln,"All Employees: Government: Local Government in Lincoln, NE (MSA)",SMU31307009093000001SA,Monthly,Seasonally Adjusted
2003-03-01,13.9746553764697,NE,"Lincoln, NE",Lincoln,"All Employees: Government: Local Government in Lincoln, NE (MSA)",SMU31307009093000001SA,Monthly,Seasonally Adjusted
2003-04-01,14.1667469371333,NE,"Lincoln, NE",Lincoln,"All Employees: Government: Local Government in Lincoln, NE (MSA)",SMU31307009093000001SA,Monthly,Seasonally Adjusted
2003-05-01,14.002543287968399,NE,"Lincoln, NE",Lincoln,"All Employees: Government: Local Government in Lincoln, NE (MSA)",SMU31307009093000001SA,Monthly,Seasonally Adjusted
2003-06-01,14.0022791405583,NE,"Lincoln, NE",Lincoln,"All Employees: Government: Local Government in Lincoln, NE (MSA)",SMU31307009093000001SA,Monthly,Seasonally Adjusted
2003-07-01,13.9634835748511,NE,"Lincoln, NE",Lincoln,"All Employees: Government: Local Government in Lincoln, NE (MSA)",SMU31307009093000001SA,Monthly,Seasonally Adjusted
2003-08-01,14.151402178700302,NE,"Lincoln, NE",Lincoln,"All Employees: Government: Local Government in Lincoln, NE (MSA)",SMU31307009093000001SA,Monthly,Seasonally Adjusted
2003-09-01,13.9380676903303,NE,"Lincoln, NE",Lincoln,"All Employees: Government: Local Government in Lincoln, NE (MSA)",SMU31307009093000001SA,Monthly,Seasonally Adjusted
2003-10-01,14.0645269652739,NE,"Lincoln, NE",Lincoln,"All Employees: Government: Local Government in Lincoln, NE (MSA)",SMU31307009093000001SA,Monthly,Seasonally Adjusted
2003-11-01,14.0181803589814,NE,"Lincoln, NE",Lincoln,"All Employees: Government: Local Government in Lincoln, NE (MSA)",SMU31307009093000001SA,Monthly,Seasonally Adjusted
2003-12-01,14.090572273798099,NE,"Lincoln, NE",Lincoln,"All Employees: Government: Local Government in Lincoln, NE (MSA)",SMU31307009093000001SA,Monthly,Seasonally Adjusted
2004-01-01,13.9888058621085,NE,"Lincoln, NE",Lincoln,"All Employees: Government: Local Government in Lincoln, NE (MSA)",SMU31307009093000001SA,Monthly,Seasonally Adjusted
2004-02-01,14.0530045094169,NE,"Lincoln, NE",Lincoln,"All Employees: Government: Local Government in Lincoln, NE (MSA)",SMU31307009093000001SA,Monthly,Seasonally Adjusted
2004-03-01,14.0922058400948,NE,"Lincoln, NE",Lincoln,"All Employees: Government: Local Government in Lincoln, NE (MSA)",SMU31307009093000001SA,Monthly,Seasonally Adjusted
2004-04-01,14.056195348464598,NE,"Lincoln, NE",Lincoln,"All Employees: Government: Local Government in Lincoln, NE (MSA)",SMU31307009093000001SA,Monthly,Seasonally Adjusted
2004-05-01,14.163585439168802,NE,"Lincoln, NE",Lincoln,"All Employees: Government: Local Government in Lincoln, NE (MSA)",SMU31307009093000001SA,Monthly,Seasonally Adjusted
2004-06-01,14.1114459807442,NE,"Lincoln, NE",Lincoln,"All Employees: Government: Local Government in Lincoln, NE (MSA)",SMU31307009093000001SA,Monthly,Seasonally Adjusted
2004-07-01,14.0628258262543,NE,"Lincoln, NE",Lincoln,"All Employees: Government: Local Government in Lincoln, NE (MSA)",SMU31307009093000001SA,Monthly,Seasonally Adjusted
2004-08-01,14.056189673964699,NE,"Lincoln, NE",Lincoln,"All Employees: Government: Local Government in Lincoln, NE (MSA)",SMU31307009093000001SA,Monthly,Seasonally Adjusted
2004-09-01,14.1737358866117,NE,"Lincoln, NE",Lincoln,"All Employees: Government: Local Government in Lincoln, NE (MSA)",SMU31307009093000001SA,Monthly,Seasonally Adjusted
2004-10-01,14.0434616265899,NE,"Lincoln, NE",Lincoln,"All Employees: Government: Local Government in Lincoln, NE (MSA)",SMU31307009093000001SA,Monthly,Seasonally Adjusted
2004-11-01,13.9875917603487,NE,"Lincoln, NE",Lincoln,"All Employees: Government: Local Government in Lincoln, NE (MSA)",SMU31307009093000001SA,Monthly,Seasonally Adjusted
2004-12-01,13.974212702052698,NE,"Lincoln, NE",Lincoln,"All Employees: Government: Local Government in Lincoln, NE (MSA)",SMU31307009093000001SA,Monthly,Seasonally Adjusted
2005-01-01,13.9080786240465,NE,"Lincoln, NE",Lincoln,"All Employees: Government: Local Government in Lincoln, NE (MSA)",SMU31307009093000001SA,Monthly,Seasonally Adjusted
2005-02-01,13.9747041493085,NE,"Lincoln, NE",Lincoln,"All Employees: Government: Local Government in Lincoln, NE (MSA)",SMU31307009093000001SA,Monthly,Seasonally Adjusted
2005-03-01,14.010811217358501,NE,"Lincoln, NE",Lincoln,"All Employees: Government: Local Government in Lincoln, NE (MSA)",SMU31307009093000001SA,Monthly,Seasonally Adjusted
2005-04-01,14.157523665262401,NE,"Lincoln, NE",Lincoln,"All Employees: Government: Local Government in Lincoln, NE (MSA)",SMU31307009093000001SA,Monthly,Seasonally Adjusted
2005-05-01,14.1381302616191,NE,"Lincoln, NE",Lincoln,"All Employees: Government: Local Government in Lincoln, NE (MSA)",SMU31307009093000001SA,Monthly,Seasonally Adjusted
2005-06-01,14.122257044405199,NE,"Lincoln, NE",Lincoln,"All Employees: Government: Local Government in Lincoln, NE (MSA)",SMU31307009093000001SA,Monthly,Seasonally Adjusted
2005-07-01,14.139378497195402,NE,"Lincoln, NE",Lincoln,"All Employees: Government: Local Government in Lincoln, NE (MSA)",SMU31307009093000001SA,Monthly,Seasonally Adjusted
2005-08-01,14.062773531717598,NE,"Lincoln, NE",Lincoln,"All Employees: Government: Local Government in Lincoln, NE (MSA)",SMU31307009093000001SA,Monthly,Seasonally Adjusted
2005-09-01,14.508231431500402,NE,"Lincoln, NE",Lincoln,"All Employees: Government: Local Government in Lincoln, NE (MSA)",SMU31307009093000001SA,Monthly,Seasonally Adjusted
2005-10-01,14.2297831750264,NE,"Lincoln, NE",Lincoln,"All Employees: Government: Local Government in Lincoln, NE (MSA)",SMU31307009093000001SA,Monthly,Seasonally Adjusted
2005-11-01,14.2512551574988,NE,"Lincoln, NE",Lincoln,"All Employees: Government: Local Government in Lincoln, NE (MSA)",SMU31307009093000001SA,Monthly,Seasonally Adjusted
2005-12-01,14.2660299538534,NE,"Lincoln, NE",Lincoln,"All Employees: Government: Local Government in Lincoln, NE (MSA)",SMU31307009093000001SA,Monthly,Seasonally Adjusted
2006-01-01,14.3225777194226,NE,"Lincoln, NE",Lincoln,"All Employees: Government: Local Government in Lincoln, NE (MSA)",SMU31307009093000001SA,Monthly,Seasonally Adjusted
2006-02-01,14.178581007274301,NE,"Lincoln, NE",Lincoln,"All Employees: Government: Local Government in Lincoln, NE (MSA)",SMU31307009093000001SA,Monthly,Seasonally Adjusted
2006-03-01,14.3288432554527,NE,"Lincoln, NE",Lincoln,"All Employees: Government: Local Government in Lincoln, NE (MSA)",SMU31307009093000001SA,Monthly,Seasonally Adjusted
2006-04-01,14.375368880894301,NE,"Lincoln, NE",Lincoln,"All Employees: Government: Local Government in Lincoln, NE (MSA)",SMU31307009093000001SA,Monthly,Seasonally Adjusted
2006-05-01,14.3366048755477,NE,"Lincoln, NE",Lincoln,"All Employees: Government: Local Government in Lincoln, NE (MSA)",SMU31307009093000001SA,Monthly,Seasonally Adjusted
2006-06-01,14.4388731245981,NE,"Lincoln, NE",Lincoln,"All Employees: Government: Local Government in Lincoln, NE (MSA)",SMU31307009093000001SA,Monthly,Seasonally Adjusted
2006-07-01,14.494432776215,NE,"Lincoln, NE",Lincoln,"All Employees: Government: Local Government in Lincoln, NE (MSA)",SMU31307009093000001SA,Monthly,Seasonally Adjusted
2006-08-01,14.4528021193035,NE,"Lincoln, NE",Lincoln,"All Employees: Government: Local Government in Lincoln, NE (MSA)",SMU31307009093000001SA,Monthly,Seasonally Adjusted
2006-09-01,14.339395062824199,NE,"Lincoln, NE",Lincoln,"All Employees: Government: Local Government in Lincoln, NE (MSA)",SMU31307009093000001SA,Monthly,Seasonally Adjusted
2006-10-01,14.5131752956458,NE,"Lincoln, NE",Lincoln,"All Employees: Government: Local Government in Lincoln, NE (MSA)",SMU31307009093000001SA,Monthly,Seasonally Adjusted
2006-11-01,14.6216045022275,NE,"Lincoln, NE",Lincoln,"All Employees: Government: Local Government in Lincoln, NE (MSA)",SMU31307009093000001SA,Monthly,Seasonally Adjusted
2006-12-01,14.5700505712838,NE,"Lincoln, NE",Lincoln,"All Employees: Government: Local Government in Lincoln, NE (MSA)",SMU31307009093000001SA,Monthly,Seasonally Adjusted
2007-01-01,14.628072269648301,NE,"Lincoln, NE",Lincoln,"All Employees: Government: Local Government in Lincoln, NE (MSA)",SMU31307009093000001SA,Monthly,Seasonally Adjusted
2007-02-01,14.6866258003704,NE,"Lincoln, NE",Lincoln,"All Employees: Government: Local Government in Lincoln, NE (MSA)",SMU31307009093000001SA,Monthly,Seasonally Adjusted
2007-03-01,14.545488359655302,NE,"Lincoln, NE",Lincoln,"All Employees: Government: Local Government in Lincoln, NE (MSA)",SMU31307009093000001SA,Monthly,Seasonally Adjusted
2007-04-01,14.499957842225802,NE,"Lincoln, NE",Lincoln,"All Employees: Government: Local Government in Lincoln, NE (MSA)",SMU31307009093000001SA,Monthly,Seasonally Adjusted
2007-05-01,14.554102384008601,NE,"Lincoln, NE",Lincoln,"All Employees: Government: Local Government in Lincoln, NE (MSA)",SMU31307009093000001SA,Monthly,Seasonally Adjusted
2007-06-01,15.0636601217818,NE,"Lincoln, NE",Lincoln,"All Employees: Government: Local Government in Lincoln, NE (MSA)",SMU31307009093000001SA,Monthly,Seasonally Adjusted
2007-07-01,14.429969575281,NE,"Lincoln, NE",Lincoln,"All Employees: Government: Local Government in Lincoln, NE (MSA)",SMU31307009093000001SA,Monthly,Seasonally Adjusted
2007-08-01,14.4119565131108,NE,"Lincoln, NE",Lincoln,"All Employees: Government: Local Government in Lincoln, NE (MSA)",SMU31307009093000001SA,Monthly,Seasonally Adjusted
2007-09-01,14.4623319129356,NE,"Lincoln, NE",Lincoln,"All Employees: Government: Local Government in Lincoln, NE (MSA)",SMU31307009093000001SA,Monthly,Seasonally Adjusted
2007-10-01,14.603465953743,NE,"Lincoln, NE",Lincoln,"All Employees: Government: Local Government in Lincoln, NE (MSA)",SMU31307009093000001SA,Monthly,Seasonally Adjusted
2007-11-01,14.60411424329,NE,"Lincoln, NE",Lincoln,"All Employees: Government: Local Government in Lincoln, NE (MSA)",SMU31307009093000001SA,Monthly,Seasonally Adjusted
2007-12-01,14.6866817370609,NE,"Lincoln, NE",Lincoln,"All Employees: Government: Local Government in Lincoln, NE (MSA)",SMU31307009093000001SA,Monthly,Seasonally Adjusted
2008-01-01,14.635848775120301,NE,"Lincoln, NE",Lincoln,"All Employees: Government: Local Government in Lincoln, NE (MSA)",SMU31307009093000001SA,Monthly,Seasonally Adjusted
2008-02-01,14.696083729352601,NE,"Lincoln, NE",Lincoln,"All Employees: Government: Local Government in Lincoln, NE (MSA)",SMU31307009093000001SA,Monthly,Seasonally Adjusted
2008-03-01,14.654355295893199,NE,"Lincoln, NE",Lincoln,"All Employees: Government: Local Government in Lincoln, NE (MSA)",SMU31307009093000001SA,Monthly,Seasonally Adjusted
2008-04-01,14.7276823341018,NE,"Lincoln, NE",Lincoln,"All Employees: Government: Local Government in Lincoln, NE (MSA)",SMU31307009093000001SA,Monthly,Seasonally Adjusted
2008-05-01,14.780195395352099,NE,"Lincoln, NE",Lincoln,"All Employees: Government: Local Government in Lincoln, NE (MSA)",SMU31307009093000001SA,Monthly,Seasonally Adjusted
2008-06-01,14.8023291094648,NE,"Lincoln, NE",Lincoln,"All Employees: Government: Local Government in Lincoln, NE (MSA)",SMU31307009093000001SA,Monthly,Seasonally Adjusted
2008-07-01,14.4516124894603,NE,"Lincoln, NE",Lincoln,"All Employees: Government: Local Government in Lincoln, NE (MSA)",SMU31307009093000001SA,Monthly,Seasonally Adjusted
2008-08-01,14.441563805943,NE,"Lincoln, NE",Lincoln,"All Employees: Government: Local Government in Lincoln, NE (MSA)",SMU31307009093000001SA,Monthly,Seasonally Adjusted
2008-09-01,14.5840057529599,NE,"Lincoln, NE",Lincoln,"All Employees: Government: Local Government in Lincoln, NE (MSA)",SMU31307009093000001SA,Monthly,Seasonally Adjusted
2008-10-01,14.5909019225969,NE,"Lincoln, NE",Lincoln,"All Employees: Government: Local Government in Lincoln, NE (MSA)",SMU31307009093000001SA,Monthly,Seasonally Adjusted
2008-11-01,14.7001883532734,NE,"Lincoln, NE",Lincoln,"All Employees: Government: Local Government in Lincoln, NE (MSA)",SMU31307009093000001SA,Monthly,Seasonally Adjusted
2008-12-01,14.806090944177198,NE,"Lincoln, NE",Lincoln,"All Employees: Government: Local Government in Lincoln, NE (MSA)",SMU31307009093000001SA,Monthly,Seasonally Adjusted
2009-01-01,14.8554084191101,NE,"Lincoln, NE",Lincoln,"All Employees: Government: Local Government in Lincoln, NE (MSA)",SMU31307009093000001SA,Monthly,Seasonally Adjusted
2009-02-01,15.0136464469556,NE,"Lincoln, NE",Lincoln,"All Employees: Government: Local Government in Lincoln, NE (MSA)",SMU31307009093000001SA,Monthly,Seasonally Adjusted
2009-03-01,15.0628866368764,NE,"Lincoln, NE",Lincoln,"All Employees: Government: Local Government in Lincoln, NE (MSA)",SMU31307009093000001SA,Monthly,Seasonally Adjusted
2009-04-01,14.947531475129399,NE,"Lincoln, NE",Lincoln,"All Employees: Government: Local Government in Lincoln, NE (MSA)",SMU31307009093000001SA,Monthly,Seasonally Adjusted
2009-05-01,14.997145226233,NE,"Lincoln, NE",Lincoln,"All Employees: Government: Local Government in Lincoln, NE (MSA)",SMU31307009093000001SA,Monthly,Seasonally Adjusted
2009-06-01,14.952485895618802,NE,"Lincoln, NE",Lincoln,"All Employees: Government: Local Government in Lincoln, NE (MSA)",SMU31307009093000001SA,Monthly,Seasonally Adjusted
2009-07-01,15.467741092789,NE,"Lincoln, NE",Lincoln,"All Employees: Government: Local Government in Lincoln, NE (MSA)",SMU31307009093000001SA,Monthly,Seasonally Adjusted
2009-08-01,15.4581900127294,NE,"Lincoln, NE",Lincoln,"All Employees: Government: Local Government in Lincoln, NE (MSA)",SMU31307009093000001SA,Monthly,Seasonally Adjusted
2009-09-01,15.195002349602001,NE,"Lincoln, NE",Lincoln,"All Employees: Government: Local Government in Lincoln, NE (MSA)",SMU31307009093000001SA,Monthly,Seasonally Adjusted
2009-10-01,15.189721415429801,NE,"Lincoln, NE",Lincoln,"All Employees: Government: Local Government in Lincoln, NE (MSA)",SMU31307009093000001SA,Monthly,Seasonally Adjusted
2009-11-01,15.113674515542801,NE,"Lincoln, NE",Lincoln,"All Employees: Government: Local Government in Lincoln, NE (MSA)",SMU31307009093000001SA,Monthly,Seasonally Adjusted
2009-12-01,14.924485291800599,NE,"Lincoln, NE",Lincoln,"All Employees: Government: Local Government in Lincoln, NE (MSA)",SMU31307009093000001SA,Monthly,Seasonally Adjusted
2010-01-01,14.982914175328698,NE,"Lincoln, NE",Lincoln,"All Employees: Government: Local Government in Lincoln, NE (MSA)",SMU31307009093000001SA,Monthly,Seasonally Adjusted
2010-02-01,14.820512558836999,NE,"Lincoln, NE",Lincoln,"All Employees: Government: Local Government in Lincoln, NE (MSA)",SMU31307009093000001SA,Monthly,Seasonally Adjusted
2010-03-01,14.8612206154945,NE,"Lincoln, NE",Lincoln,"All Employees: Government: Local Government in Lincoln, NE (MSA)",SMU31307009093000001SA,Monthly,Seasonally Adjusted
2010-04-01,14.9645658230442,NE,"Lincoln, NE",Lincoln,"All Employees: Government: Local Government in Lincoln, NE (MSA)",SMU31307009093000001SA,Monthly,Seasonally Adjusted
2010-05-01,14.9127679664871,NE,"Lincoln, NE",Lincoln,"All Employees: Government: Local Government in Lincoln, NE (MSA)",SMU31307009093000001SA,Monthly,Seasonally Adjusted
2010-06-01,15.0100036124369,NE,"Lincoln, NE",Lincoln,"All Employees: Government: Local Government in Lincoln, NE (MSA)",SMU31307009093000001SA,Monthly,Seasonally Adjusted
2010-07-01,15.0878086150304,NE,"Lincoln, NE",Lincoln,"All Employees: Government: Local Government in Lincoln, NE (MSA)",SMU31307009093000001SA,Monthly,Seasonally Adjusted
2010-08-01,15.1808393705039,NE,"Lincoln, NE",Lincoln,"All Employees: Government: Local Government in Lincoln, NE (MSA)",SMU31307009093000001SA,Monthly,Seasonally Adjusted
2010-09-01,15.1055046205378,NE,"Lincoln, NE",Lincoln,"All Employees: Government: Local Government in Lincoln, NE (MSA)",SMU31307009093000001SA,Monthly,Seasonally Adjusted
2010-10-01,15.0888083599795,NE,"Lincoln, NE",Lincoln,"All Employees: Government: Local Government in Lincoln, NE (MSA)",SMU31307009093000001SA,Monthly,Seasonally Adjusted
2010-11-01,15.0255209105165,NE,"Lincoln, NE",Lincoln,"All Employees: Government: Local Government in Lincoln, NE (MSA)",SMU31307009093000001SA,Monthly,Seasonally Adjusted
2010-12-01,14.842197982932301,NE,"Lincoln, NE",Lincoln,"All Employees: Government: Local Government in Lincoln, NE (MSA)",SMU31307009093000001SA,Monthly,Seasonally Adjusted
2011-01-01,14.999460960260599,NE,"Lincoln, NE",Lincoln,"All Employees: Government: Local Government in Lincoln, NE (MSA)",SMU31307009093000001SA,Monthly,Seasonally Adjusted
2011-02-01,14.9293990338196,NE,"Lincoln, NE",Lincoln,"All Employees: Government: Local Government in Lincoln, NE (MSA)",SMU31307009093000001SA,Monthly,Seasonally Adjusted
2011-03-01,15.064942556461899,NE,"Lincoln, NE",Lincoln,"All Employees: Government: Local Government in Lincoln, NE (MSA)",SMU31307009093000001SA,Monthly,Seasonally Adjusted
2011-04-01,15.0724802299042,NE,"Lincoln, NE",Lincoln,"All Employees: Government: Local Government in Lincoln, NE (MSA)",SMU31307009093000001SA,Monthly,Seasonally Adjusted
2011-05-01,15.0202113515375,NE,"Lincoln, NE",Lincoln,"All Employees: Government: Local Government in Lincoln, NE (MSA)",SMU31307009093000001SA,Monthly,Seasonally Adjusted
2011-06-01,14.9586805643541,NE,"Lincoln, NE",Lincoln,"All Employees: Government: Local Government in Lincoln, NE (MSA)",SMU31307009093000001SA,Monthly,Seasonally Adjusted
2011-07-01,15.02780565222,NE,"Lincoln, NE",Lincoln,"All Employees: Government: Local Government in Lincoln, NE (MSA)",SMU31307009093000001SA,Monthly,Seasonally Adjusted
2011-08-01,15.124586070875301,NE,"Lincoln, NE",Lincoln,"All Employees: Government: Local Government in Lincoln, NE (MSA)",SMU31307009093000001SA,Monthly,Seasonally Adjusted
2011-09-01,14.915117899614,NE,"Lincoln, NE",Lincoln,"All Employees: Government: Local Government in Lincoln, NE (MSA)",SMU31307009093000001SA,Monthly,Seasonally Adjusted
