date,"All Employees: Mining, Logging, and Construction: Specialty Trade Contractors",state,msa,city,title,id,frequency,seasonal_adjustment
2004-08-01,60.4,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction: Specialty Trade Contractors in Detroit-Warren-Dearborn, MI (MSA)",SMU26198201523800001SA,Monthly,Seasonally Adjusted
2004-09-01,60.4,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction: Specialty Trade Contractors in Detroit-Warren-Dearborn, MI (MSA)",SMU26198201523800001SA,Monthly,Seasonally Adjusted
2004-10-01,60.4,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction: Specialty Trade Contractors in Detroit-Warren-Dearborn, MI (MSA)",SMU26198201523800001SA,Monthly,Seasonally Adjusted
2004-11-01,60.5,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction: Specialty Trade Contractors in Detroit-Warren-Dearborn, MI (MSA)",SMU26198201523800001SA,Monthly,Seasonally Adjusted
2004-12-01,60.5,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction: Specialty Trade Contractors in Detroit-Warren-Dearborn, MI (MSA)",SMU26198201523800001SA,Monthly,Seasonally Adjusted
2005-01-01,59.8,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction: Specialty Trade Contractors in Detroit-Warren-Dearborn, MI (MSA)",SMU26198201523800001SA,Monthly,Seasonally Adjusted
2005-02-01,59.5,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction: Specialty Trade Contractors in Detroit-Warren-Dearborn, MI (MSA)",SMU26198201523800001SA,Monthly,Seasonally Adjusted
2005-03-01,59.1,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction: Specialty Trade Contractors in Detroit-Warren-Dearborn, MI (MSA)",SMU26198201523800001SA,Monthly,Seasonally Adjusted
2005-04-01,59.4,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction: Specialty Trade Contractors in Detroit-Warren-Dearborn, MI (MSA)",SMU26198201523800001SA,Monthly,Seasonally Adjusted
2005-05-01,59.2,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction: Specialty Trade Contractors in Detroit-Warren-Dearborn, MI (MSA)",SMU26198201523800001SA,Monthly,Seasonally Adjusted
2005-06-01,59,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction: Specialty Trade Contractors in Detroit-Warren-Dearborn, MI (MSA)",SMU26198201523800001SA,Monthly,Seasonally Adjusted
2005-07-01,59,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction: Specialty Trade Contractors in Detroit-Warren-Dearborn, MI (MSA)",SMU26198201523800001SA,Monthly,Seasonally Adjusted
2005-08-01,58.6,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction: Specialty Trade Contractors in Detroit-Warren-Dearborn, MI (MSA)",SMU26198201523800001SA,Monthly,Seasonally Adjusted
2005-09-01,58.2,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction: Specialty Trade Contractors in Detroit-Warren-Dearborn, MI (MSA)",SMU26198201523800001SA,Monthly,Seasonally Adjusted
2005-10-01,58,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction: Specialty Trade Contractors in Detroit-Warren-Dearborn, MI (MSA)",SMU26198201523800001SA,Monthly,Seasonally Adjusted
2005-11-01,57.5,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction: Specialty Trade Contractors in Detroit-Warren-Dearborn, MI (MSA)",SMU26198201523800001SA,Monthly,Seasonally Adjusted
2005-12-01,56.7,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction: Specialty Trade Contractors in Detroit-Warren-Dearborn, MI (MSA)",SMU26198201523800001SA,Monthly,Seasonally Adjusted
2006-01-01,55.9,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction: Specialty Trade Contractors in Detroit-Warren-Dearborn, MI (MSA)",SMU26198201523800001SA,Monthly,Seasonally Adjusted
2006-02-01,56.2,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction: Specialty Trade Contractors in Detroit-Warren-Dearborn, MI (MSA)",SMU26198201523800001SA,Monthly,Seasonally Adjusted
2006-03-01,55.7,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction: Specialty Trade Contractors in Detroit-Warren-Dearborn, MI (MSA)",SMU26198201523800001SA,Monthly,Seasonally Adjusted
2006-04-01,55.2,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction: Specialty Trade Contractors in Detroit-Warren-Dearborn, MI (MSA)",SMU26198201523800001SA,Monthly,Seasonally Adjusted
2006-05-01,54.6,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction: Specialty Trade Contractors in Detroit-Warren-Dearborn, MI (MSA)",SMU26198201523800001SA,Monthly,Seasonally Adjusted
2006-06-01,54.2,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction: Specialty Trade Contractors in Detroit-Warren-Dearborn, MI (MSA)",SMU26198201523800001SA,Monthly,Seasonally Adjusted
2006-07-01,53.3,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction: Specialty Trade Contractors in Detroit-Warren-Dearborn, MI (MSA)",SMU26198201523800001SA,Monthly,Seasonally Adjusted
2006-08-01,52.9,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction: Specialty Trade Contractors in Detroit-Warren-Dearborn, MI (MSA)",SMU26198201523800001SA,Monthly,Seasonally Adjusted
2006-09-01,52.2,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction: Specialty Trade Contractors in Detroit-Warren-Dearborn, MI (MSA)",SMU26198201523800001SA,Monthly,Seasonally Adjusted
2006-10-01,52.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction: Specialty Trade Contractors in Detroit-Warren-Dearborn, MI (MSA)",SMU26198201523800001SA,Monthly,Seasonally Adjusted
2006-11-01,51.7,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction: Specialty Trade Contractors in Detroit-Warren-Dearborn, MI (MSA)",SMU26198201523800001SA,Monthly,Seasonally Adjusted
2006-12-01,51.7,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction: Specialty Trade Contractors in Detroit-Warren-Dearborn, MI (MSA)",SMU26198201523800001SA,Monthly,Seasonally Adjusted
2007-01-01,51.3,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction: Specialty Trade Contractors in Detroit-Warren-Dearborn, MI (MSA)",SMU26198201523800001SA,Monthly,Seasonally Adjusted
2007-02-01,50.3,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction: Specialty Trade Contractors in Detroit-Warren-Dearborn, MI (MSA)",SMU26198201523800001SA,Monthly,Seasonally Adjusted
2007-03-01,51.2,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction: Specialty Trade Contractors in Detroit-Warren-Dearborn, MI (MSA)",SMU26198201523800001SA,Monthly,Seasonally Adjusted
2007-04-01,50.6,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction: Specialty Trade Contractors in Detroit-Warren-Dearborn, MI (MSA)",SMU26198201523800001SA,Monthly,Seasonally Adjusted
2007-05-01,50.6,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction: Specialty Trade Contractors in Detroit-Warren-Dearborn, MI (MSA)",SMU26198201523800001SA,Monthly,Seasonally Adjusted
2007-06-01,50.4,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction: Specialty Trade Contractors in Detroit-Warren-Dearborn, MI (MSA)",SMU26198201523800001SA,Monthly,Seasonally Adjusted
2007-07-01,50.4,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction: Specialty Trade Contractors in Detroit-Warren-Dearborn, MI (MSA)",SMU26198201523800001SA,Monthly,Seasonally Adjusted
2007-08-01,50.1,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction: Specialty Trade Contractors in Detroit-Warren-Dearborn, MI (MSA)",SMU26198201523800001SA,Monthly,Seasonally Adjusted
2007-09-01,50.1,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction: Specialty Trade Contractors in Detroit-Warren-Dearborn, MI (MSA)",SMU26198201523800001SA,Monthly,Seasonally Adjusted
2007-10-01,49.5,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction: Specialty Trade Contractors in Detroit-Warren-Dearborn, MI (MSA)",SMU26198201523800001SA,Monthly,Seasonally Adjusted
2007-11-01,48.8,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction: Specialty Trade Contractors in Detroit-Warren-Dearborn, MI (MSA)",SMU26198201523800001SA,Monthly,Seasonally Adjusted
2007-12-01,48.5,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction: Specialty Trade Contractors in Detroit-Warren-Dearborn, MI (MSA)",SMU26198201523800001SA,Monthly,Seasonally Adjusted
2008-01-01,49.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction: Specialty Trade Contractors in Detroit-Warren-Dearborn, MI (MSA)",SMU26198201523800001SA,Monthly,Seasonally Adjusted
2008-02-01,48.2,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction: Specialty Trade Contractors in Detroit-Warren-Dearborn, MI (MSA)",SMU26198201523800001SA,Monthly,Seasonally Adjusted
2008-03-01,47.4,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction: Specialty Trade Contractors in Detroit-Warren-Dearborn, MI (MSA)",SMU26198201523800001SA,Monthly,Seasonally Adjusted
2008-04-01,47.1,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction: Specialty Trade Contractors in Detroit-Warren-Dearborn, MI (MSA)",SMU26198201523800001SA,Monthly,Seasonally Adjusted
2008-05-01,46.6,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction: Specialty Trade Contractors in Detroit-Warren-Dearborn, MI (MSA)",SMU26198201523800001SA,Monthly,Seasonally Adjusted
2008-06-01,46,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction: Specialty Trade Contractors in Detroit-Warren-Dearborn, MI (MSA)",SMU26198201523800001SA,Monthly,Seasonally Adjusted
2008-07-01,45.2,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction: Specialty Trade Contractors in Detroit-Warren-Dearborn, MI (MSA)",SMU26198201523800001SA,Monthly,Seasonally Adjusted
2008-08-01,44.9,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction: Specialty Trade Contractors in Detroit-Warren-Dearborn, MI (MSA)",SMU26198201523800001SA,Monthly,Seasonally Adjusted
2008-09-01,44.5,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction: Specialty Trade Contractors in Detroit-Warren-Dearborn, MI (MSA)",SMU26198201523800001SA,Monthly,Seasonally Adjusted
2008-10-01,44.4,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction: Specialty Trade Contractors in Detroit-Warren-Dearborn, MI (MSA)",SMU26198201523800001SA,Monthly,Seasonally Adjusted
2008-11-01,42.8,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction: Specialty Trade Contractors in Detroit-Warren-Dearborn, MI (MSA)",SMU26198201523800001SA,Monthly,Seasonally Adjusted
2008-12-01,41.5,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction: Specialty Trade Contractors in Detroit-Warren-Dearborn, MI (MSA)",SMU26198201523800001SA,Monthly,Seasonally Adjusted
2009-01-01,39.6,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction: Specialty Trade Contractors in Detroit-Warren-Dearborn, MI (MSA)",SMU26198201523800001SA,Monthly,Seasonally Adjusted
2009-02-01,39.6,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction: Specialty Trade Contractors in Detroit-Warren-Dearborn, MI (MSA)",SMU26198201523800001SA,Monthly,Seasonally Adjusted
2009-03-01,38.4,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction: Specialty Trade Contractors in Detroit-Warren-Dearborn, MI (MSA)",SMU26198201523800001SA,Monthly,Seasonally Adjusted
2009-04-01,37.4,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction: Specialty Trade Contractors in Detroit-Warren-Dearborn, MI (MSA)",SMU26198201523800001SA,Monthly,Seasonally Adjusted
2009-05-01,37,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction: Specialty Trade Contractors in Detroit-Warren-Dearborn, MI (MSA)",SMU26198201523800001SA,Monthly,Seasonally Adjusted
2009-06-01,36.1,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction: Specialty Trade Contractors in Detroit-Warren-Dearborn, MI (MSA)",SMU26198201523800001SA,Monthly,Seasonally Adjusted
2009-07-01,35.6,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction: Specialty Trade Contractors in Detroit-Warren-Dearborn, MI (MSA)",SMU26198201523800001SA,Monthly,Seasonally Adjusted
2009-08-01,35.2,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction: Specialty Trade Contractors in Detroit-Warren-Dearborn, MI (MSA)",SMU26198201523800001SA,Monthly,Seasonally Adjusted
2009-09-01,35,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction: Specialty Trade Contractors in Detroit-Warren-Dearborn, MI (MSA)",SMU26198201523800001SA,Monthly,Seasonally Adjusted
2009-10-01,35.7,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction: Specialty Trade Contractors in Detroit-Warren-Dearborn, MI (MSA)",SMU26198201523800001SA,Monthly,Seasonally Adjusted
2009-11-01,35.1,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction: Specialty Trade Contractors in Detroit-Warren-Dearborn, MI (MSA)",SMU26198201523800001SA,Monthly,Seasonally Adjusted
2009-12-01,34.9,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction: Specialty Trade Contractors in Detroit-Warren-Dearborn, MI (MSA)",SMU26198201523800001SA,Monthly,Seasonally Adjusted
2010-01-01,34.5,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction: Specialty Trade Contractors in Detroit-Warren-Dearborn, MI (MSA)",SMU26198201523800001SA,Monthly,Seasonally Adjusted
2010-02-01,34.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction: Specialty Trade Contractors in Detroit-Warren-Dearborn, MI (MSA)",SMU26198201523800001SA,Monthly,Seasonally Adjusted
2010-03-01,35.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction: Specialty Trade Contractors in Detroit-Warren-Dearborn, MI (MSA)",SMU26198201523800001SA,Monthly,Seasonally Adjusted
2010-04-01,35.2,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction: Specialty Trade Contractors in Detroit-Warren-Dearborn, MI (MSA)",SMU26198201523800001SA,Monthly,Seasonally Adjusted
2010-05-01,35,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction: Specialty Trade Contractors in Detroit-Warren-Dearborn, MI (MSA)",SMU26198201523800001SA,Monthly,Seasonally Adjusted
2010-06-01,34.8,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction: Specialty Trade Contractors in Detroit-Warren-Dearborn, MI (MSA)",SMU26198201523800001SA,Monthly,Seasonally Adjusted
2010-07-01,35.7,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction: Specialty Trade Contractors in Detroit-Warren-Dearborn, MI (MSA)",SMU26198201523800001SA,Monthly,Seasonally Adjusted
2010-08-01,36,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction: Specialty Trade Contractors in Detroit-Warren-Dearborn, MI (MSA)",SMU26198201523800001SA,Monthly,Seasonally Adjusted
2010-09-01,36.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction: Specialty Trade Contractors in Detroit-Warren-Dearborn, MI (MSA)",SMU26198201523800001SA,Monthly,Seasonally Adjusted
2010-10-01,36.6,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction: Specialty Trade Contractors in Detroit-Warren-Dearborn, MI (MSA)",SMU26198201523800001SA,Monthly,Seasonally Adjusted
2010-11-01,36.6,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction: Specialty Trade Contractors in Detroit-Warren-Dearborn, MI (MSA)",SMU26198201523800001SA,Monthly,Seasonally Adjusted
2010-12-01,36.5,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction: Specialty Trade Contractors in Detroit-Warren-Dearborn, MI (MSA)",SMU26198201523800001SA,Monthly,Seasonally Adjusted
2011-01-01,36.6,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction: Specialty Trade Contractors in Detroit-Warren-Dearborn, MI (MSA)",SMU26198201523800001SA,Monthly,Seasonally Adjusted
2011-02-01,36.6,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction: Specialty Trade Contractors in Detroit-Warren-Dearborn, MI (MSA)",SMU26198201523800001SA,Monthly,Seasonally Adjusted
2011-03-01,36.7,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction: Specialty Trade Contractors in Detroit-Warren-Dearborn, MI (MSA)",SMU26198201523800001SA,Monthly,Seasonally Adjusted
2011-04-01,37.9,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction: Specialty Trade Contractors in Detroit-Warren-Dearborn, MI (MSA)",SMU26198201523800001SA,Monthly,Seasonally Adjusted
2011-05-01,38.2,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction: Specialty Trade Contractors in Detroit-Warren-Dearborn, MI (MSA)",SMU26198201523800001SA,Monthly,Seasonally Adjusted
2011-06-01,39.1,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction: Specialty Trade Contractors in Detroit-Warren-Dearborn, MI (MSA)",SMU26198201523800001SA,Monthly,Seasonally Adjusted
2011-07-01,39.6,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction: Specialty Trade Contractors in Detroit-Warren-Dearborn, MI (MSA)",SMU26198201523800001SA,Monthly,Seasonally Adjusted
2011-08-01,39.6,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Mining, Logging, and Construction: Specialty Trade Contractors in Detroit-Warren-Dearborn, MI (MSA)",SMU26198201523800001SA,Monthly,Seasonally Adjusted
