date,All Employees: Retail Trade: General Merchandise Stores,state,msa,city,title,id,frequency,seasonal_adjustment
2015-02-01,46.53213170834601,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
2015-03-01,46.532010419562596,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
2015-04-01,46.5452270397491,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
2015-05-01,47.0071596545201,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
2015-06-01,46.7048651045545,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
2015-07-01,46.193460777926795,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
2015-08-01,46.1283434523857,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
2015-09-01,45.90539619042979,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
2015-10-01,45.820337894496696,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
2015-11-01,45.7311712951967,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
2015-12-01,45.9883776694785,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
2016-01-01,46.108993893255104,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
2016-02-01,46.118351292709896,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
2016-03-01,46.348727862363994,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
2016-04-01,46.6397793325813,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
2016-05-01,46.6040117394676,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
2016-06-01,46.6389830829093,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
2016-07-01,46.6570990248471,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
2016-08-01,47.0007504141877,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
2016-09-01,46.9672072169754,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
2016-10-01,47.17799959906011,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
2016-11-01,46.8976891148279,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
2016-12-01,46.4569717587077,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
2017-01-01,46.34441951827311,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
2017-02-01,46.2718447452524,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
2017-03-01,46.1785302829537,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
2017-04-01,45.759342597574,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
2017-05-01,45.121430358485405,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
2017-06-01,45.318411836992,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
2017-07-01,45.3294130126711,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
2017-08-01,45.187746108640795,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
2017-09-01,45.2334734256589,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
2017-10-01,45.0460443817709,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
2017-11-01,44.846731753119705,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
2017-12-01,44.5859533316537,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
2018-01-01,44.64570900314,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
2018-02-01,44.6925273588745,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
2018-03-01,44.479668426890896,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
2018-04-01,44.709232906211795,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
2018-05-01,44.9862808744651,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
2018-06-01,44.804496039985,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
2018-07-01,45.4005209382139,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
2018-08-01,45.405216200980504,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
2018-09-01,44.6196557215456,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
2018-10-01,43.6349535059396,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
2018-11-01,44.0996823318684,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
2018-12-01,43.953971813667,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
2019-01-01,44.038628341139706,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
2019-02-01,43.7793195624172,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
2019-03-01,43.870061363438204,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
2019-04-01,43.8546132252376,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
2019-05-01,43.977466302212896,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
2019-06-01,43.7052350390715,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
2019-07-01,43.4603424203621,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
2019-08-01,43.350937670526896,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
2019-09-01,43.122485610542405,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
2019-10-01,43.0129282592524,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
2019-11-01,43.46916758284429,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
2019-12-01,43.5954471522587,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
2020-01-01,43.03292209271871,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
2020-02-01,43.0884670422655,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
2020-03-01,42.9405324866399,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
2020-04-01,36.6840059798025,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
2020-05-01,36.8673859498486,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
2020-06-01,39.279940237034005,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
2020-07-01,40.820043744572395,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
2020-08-01,40.805026224236606,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
2020-09-01,41.249126270987794,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
2020-10-01,41.4970929871075,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
2020-11-01,41.0445735173147,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
2020-12-01,42.0132907036334,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
2021-01-01,42.5548268920626,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
2021-02-01,42.917530614508706,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
2021-03-01,42.917563508207,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
2021-04-01,42.900248361500395,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
2021-05-01,42.45345479083271,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
2021-06-01,42.84110652190329,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
2021-07-01,42.7582009982211,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
2021-08-01,42.5441996575805,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
2021-09-01,43.160830547464506,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
2021-10-01,43.567231343976495,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
1990-01-01,37.857219804302204,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: General Merchandise Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204245200001SA,Monthly,Seasonally Adjusted
1990-02-01,37.489776500640104,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: General Merchandise Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204245200001SA,Monthly,Seasonally Adjusted
1990-03-01,37.46521885131779,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: General Merchandise Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204245200001SA,Monthly,Seasonally Adjusted
1990-04-01,36.0562709621016,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: General Merchandise Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204245200001SA,Monthly,Seasonally Adjusted
1990-05-01,36.738745777194,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: General Merchandise Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204245200001SA,Monthly,Seasonally Adjusted
1990-06-01,36.997870789105605,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: General Merchandise Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204245200001SA,Monthly,Seasonally Adjusted
1990-07-01,35.9971537686912,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: General Merchandise Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204245200001SA,Monthly,Seasonally Adjusted
1990-08-01,36.5268901098217,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: General Merchandise Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204245200001SA,Monthly,Seasonally Adjusted
1990-09-01,36.6317857589803,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: General Merchandise Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204245200001SA,Monthly,Seasonally Adjusted
1990-10-01,36.954885088986394,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: General Merchandise Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204245200001SA,Monthly,Seasonally Adjusted
1990-11-01,36.9737023074459,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: General Merchandise Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204245200001SA,Monthly,Seasonally Adjusted
1990-12-01,36.6082270381319,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: General Merchandise Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204245200001SA,Monthly,Seasonally Adjusted
1991-01-01,36.5525845008238,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: General Merchandise Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204245200001SA,Monthly,Seasonally Adjusted
1991-02-01,36.577130938905,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: General Merchandise Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204245200001SA,Monthly,Seasonally Adjusted
1991-03-01,36.557454149542295,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: General Merchandise Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204245200001SA,Monthly,Seasonally Adjusted
1991-04-01,37.6634734279916,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: General Merchandise Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204245200001SA,Monthly,Seasonally Adjusted
1991-05-01,37.560797105688,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: General Merchandise Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204245200001SA,Monthly,Seasonally Adjusted
1991-06-01,37.8308728054593,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: General Merchandise Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204245200001SA,Monthly,Seasonally Adjusted
1991-07-01,37.8121341994594,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: General Merchandise Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204245200001SA,Monthly,Seasonally Adjusted
1991-08-01,37.6039126783905,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: General Merchandise Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204245200001SA,Monthly,Seasonally Adjusted
1991-09-01,37.529244515893105,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: General Merchandise Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204245200001SA,Monthly,Seasonally Adjusted
1991-10-01,37.1570389264146,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: General Merchandise Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204245200001SA,Monthly,Seasonally Adjusted
1991-11-01,36.8293736132475,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: General Merchandise Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204245200001SA,Monthly,Seasonally Adjusted
1991-12-01,36.4649843214599,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: General Merchandise Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204245200001SA,Monthly,Seasonally Adjusted
1992-01-01,37.2624451216992,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: General Merchandise Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204245200001SA,Monthly,Seasonally Adjusted
1992-02-01,37.578833489577,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: General Merchandise Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204245200001SA,Monthly,Seasonally Adjusted
1992-03-01,37.478622786241495,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: General Merchandise Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204245200001SA,Monthly,Seasonally Adjusted
1992-04-01,37.3804491061673,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: General Merchandise Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204245200001SA,Monthly,Seasonally Adjusted
1992-05-01,37.5995824151288,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: General Merchandise Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204245200001SA,Monthly,Seasonally Adjusted
1992-06-01,37.4641539028167,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: General Merchandise Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204245200001SA,Monthly,Seasonally Adjusted
1992-07-01,37.8196159293259,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: General Merchandise Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204245200001SA,Monthly,Seasonally Adjusted
1992-08-01,37.7653959757422,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: General Merchandise Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204245200001SA,Monthly,Seasonally Adjusted
1992-09-01,38.14437795278371,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: General Merchandise Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204245200001SA,Monthly,Seasonally Adjusted
1992-10-01,38.5813972945541,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: General Merchandise Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204245200001SA,Monthly,Seasonally Adjusted
1992-11-01,38.954443275653404,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: General Merchandise Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204245200001SA,Monthly,Seasonally Adjusted
1992-12-01,39.47000225838129,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: General Merchandise Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204245200001SA,Monthly,Seasonally Adjusted
1993-01-01,39.885764352777294,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: General Merchandise Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204245200001SA,Monthly,Seasonally Adjusted
