date,All Employees: Service-Providing,state,msa,city,title,id,frequency,seasonal_adjustment
2017-08-01,8965.810733380491,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Service-Providing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200700000001SA,Monthly,Seasonally Adjusted
2017-09-01,8982.14349251988,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Service-Providing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200700000001SA,Monthly,Seasonally Adjusted
2017-10-01,8988.23151775356,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Service-Providing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200700000001SA,Monthly,Seasonally Adjusted
2017-11-01,8997.51945678697,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Service-Providing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200700000001SA,Monthly,Seasonally Adjusted
2017-12-01,9019.8973528839,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Service-Providing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200700000001SA,Monthly,Seasonally Adjusted
2018-01-01,9007.30461178179,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Service-Providing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200700000001SA,Monthly,Seasonally Adjusted
2018-02-01,9034.934564067009,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Service-Providing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200700000001SA,Monthly,Seasonally Adjusted
2018-03-01,9037.17476455249,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Service-Providing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200700000001SA,Monthly,Seasonally Adjusted
2018-04-01,9040.31233356823,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Service-Providing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200700000001SA,Monthly,Seasonally Adjusted
2018-05-01,9056.671792629859,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Service-Providing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200700000001SA,Monthly,Seasonally Adjusted
2018-06-01,9071.54745558728,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Service-Providing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200700000001SA,Monthly,Seasonally Adjusted
2018-07-01,9059.45089550672,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Service-Providing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200700000001SA,Monthly,Seasonally Adjusted
2018-08-01,9066.340440136759,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Service-Providing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200700000001SA,Monthly,Seasonally Adjusted
2018-09-01,9080.45991364807,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Service-Providing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200700000001SA,Monthly,Seasonally Adjusted
2018-10-01,9117.05565419407,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Service-Providing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200700000001SA,Monthly,Seasonally Adjusted
2018-11-01,9132.95189476116,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Service-Providing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200700000001SA,Monthly,Seasonally Adjusted
2018-12-01,9141.76965722176,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Service-Providing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200700000001SA,Monthly,Seasonally Adjusted
2019-01-01,9154.93493771106,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Service-Providing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200700000001SA,Monthly,Seasonally Adjusted
2019-02-01,9164.890801672891,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Service-Providing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200700000001SA,Monthly,Seasonally Adjusted
2019-03-01,9175.111642165992,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Service-Providing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200700000001SA,Monthly,Seasonally Adjusted
2019-04-01,9187.26718712712,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Service-Providing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200700000001SA,Monthly,Seasonally Adjusted
2019-05-01,9175.58684556469,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Service-Providing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200700000001SA,Monthly,Seasonally Adjusted
2019-06-01,9182.27307418006,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Service-Providing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200700000001SA,Monthly,Seasonally Adjusted
2019-07-01,9184.826028299609,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Service-Providing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200700000001SA,Monthly,Seasonally Adjusted
2019-08-01,9197.97929052641,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Service-Providing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200700000001SA,Monthly,Seasonally Adjusted
2019-09-01,9214.02802919043,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Service-Providing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200700000001SA,Monthly,Seasonally Adjusted
2019-10-01,9211.87796991327,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Service-Providing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200700000001SA,Monthly,Seasonally Adjusted
2019-11-01,9242.0600801018,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Service-Providing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200700000001SA,Monthly,Seasonally Adjusted
2019-12-01,9245.88957965133,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Service-Providing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200700000001SA,Monthly,Seasonally Adjusted
2020-01-01,9291.75630295725,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Service-Providing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200700000001SA,Monthly,Seasonally Adjusted
2020-02-01,9288.68543045708,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Service-Providing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200700000001SA,Monthly,Seasonally Adjusted
2020-03-01,9163.83376199948,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Service-Providing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200700000001SA,Monthly,Seasonally Adjusted
2020-04-01,7506.865554859621,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Service-Providing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200700000001SA,Monthly,Seasonally Adjusted
2020-05-01,7567.96546305312,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Service-Providing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200700000001SA,Monthly,Seasonally Adjusted
2020-06-01,7675.66925883208,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Service-Providing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200700000001SA,Monthly,Seasonally Adjusted
2020-07-01,7855.797778447421,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Service-Providing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200700000001SA,Monthly,Seasonally Adjusted
2020-08-01,8027.33870642646,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Service-Providing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200700000001SA,Monthly,Seasonally Adjusted
2020-09-01,8202.579645366279,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Service-Providing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200700000001SA,Monthly,Seasonally Adjusted
2020-10-01,8218.692041755301,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Service-Providing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200700000001SA,Monthly,Seasonally Adjusted
2020-11-01,8219.97312867509,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Service-Providing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200700000001SA,Monthly,Seasonally Adjusted
2020-12-01,8182.9885030409705,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Service-Providing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200700000001SA,Monthly,Seasonally Adjusted
2021-01-01,8227.60808689865,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Service-Providing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200700000001SA,Monthly,Seasonally Adjusted
2021-02-01,8258.39935632374,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Service-Providing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200700000001SA,Monthly,Seasonally Adjusted
2021-03-01,8293.91483089787,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Service-Providing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200700000001SA,Monthly,Seasonally Adjusted
2021-04-01,8322.36591245959,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Service-Providing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200700000001SA,Monthly,Seasonally Adjusted
2021-05-01,8348.33373291816,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Service-Providing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200700000001SA,Monthly,Seasonally Adjusted
2021-06-01,8387.65037063251,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Service-Providing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200700000001SA,Monthly,Seasonally Adjusted
2021-07-01,8445.25332095292,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Service-Providing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200700000001SA,Monthly,Seasonally Adjusted
2021-08-01,8487.42737176308,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Service-Providing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200700000001SA,Monthly,Seasonally Adjusted
2021-09-01,8481.234138305359,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Service-Providing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200700000001SA,Monthly,Seasonally Adjusted
2021-10-01,8522.87276244912,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Service-Providing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200700000001SA,Monthly,Seasonally Adjusted
1990-01-01,108.917092635863,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
1990-02-01,108.887603012222,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
1990-03-01,109.282302817341,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
1990-04-01,108.929033371201,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
1990-05-01,109.019304623272,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
1990-06-01,109.071095477554,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
1990-07-01,109.44990727646,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
1990-08-01,109.721818873783,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
1990-09-01,110.069463525613,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
1990-10-01,109.93591589191799,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
1990-11-01,109.617996396397,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
1990-12-01,109.623217524681,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
1991-01-01,109.10560578356899,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
1991-02-01,109.278872557724,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
1991-03-01,109.281647331145,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
1991-04-01,109.702263939545,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
1991-05-01,110.090021682508,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
1991-06-01,110.338211976125,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
1991-07-01,110.541523268962,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
1991-08-01,110.74033775763901,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
1991-09-01,110.714541556231,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
1991-10-01,111.390584953008,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
1991-11-01,111.108162368645,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
1991-12-01,110.924649056115,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
1992-01-01,112.25506125557199,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
1992-02-01,111.955470013302,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
1992-03-01,111.901461389102,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
1992-04-01,111.843240872559,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
1992-05-01,111.769195447782,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
1992-06-01,111.878823546641,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
1992-07-01,111.843426466836,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
1992-08-01,112.196441722282,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
1992-09-01,112.992919264539,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
1992-10-01,113.56845894257401,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
1992-11-01,113.965109241083,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
1992-12-01,114.223850724032,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
1993-01-01,114.90771228347401,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
1993-02-01,114.784480294006,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
1993-03-01,115.794992199953,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
1993-04-01,117.17465556092199,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
1993-05-01,117.024307782275,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
1993-06-01,117.24964086236,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
1993-07-01,118.653346952924,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
1993-08-01,118.68987067044901,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
1993-09-01,118.266122837795,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
1993-10-01,118.47237094627701,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
1993-11-01,118.556384651152,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
1993-12-01,118.76871137264,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
1994-01-01,119.63925434138099,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
1994-02-01,119.613306943962,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
1994-03-01,120.046197478462,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
1994-04-01,120.641096153303,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
1994-05-01,121.25683439782499,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
1994-06-01,121.46968432323999,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
1994-07-01,121.67118045842,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
1994-08-01,121.70634759899099,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
1994-09-01,122.028550077854,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
1994-10-01,122.24543790962099,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
1994-11-01,122.920702051644,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
1994-12-01,123.469450176558,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
1995-01-01,122.98107686034001,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
1995-02-01,124.260139305973,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
1995-03-01,124.45377094598,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
1995-04-01,124.937121214396,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
1995-05-01,124.227626191859,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
1995-06-01,125.60555710754,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
1995-07-01,125.810577183653,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
1995-08-01,126.255722273419,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
1995-09-01,126.955250812663,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
1995-10-01,127.584440207956,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
1995-11-01,127.847751328396,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
1995-12-01,128.119735496166,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
1996-01-01,128.397122220958,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
1996-02-01,129.461736814763,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
1996-03-01,129.649974233041,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
1996-04-01,130.240263083326,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
1996-05-01,130.764080571068,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
1996-06-01,131.315410114837,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
1996-07-01,131.876574319777,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
1996-08-01,132.47980694622402,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
1996-09-01,132.769306092274,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
1996-10-01,133.045668227591,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
1996-11-01,134.423688735823,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Service-Providing in Ogden-Clearfield, UT (MSA)",SMU49362600700000001SA,Monthly,Seasonally Adjusted
