date,All Employees: Local Government,state,msa,city,title,id,frequency,seasonal_adjustment
1995-01-01,12.6,NE,"Lincoln, NE",Lincoln,"All Employees: Local Government in Lincoln, NE (MSA)",SMU31307009093000001A,Annual,Not Seasonally Adjusted
1996-01-01,13.3,NE,"Lincoln, NE",Lincoln,"All Employees: Local Government in Lincoln, NE (MSA)",SMU31307009093000001A,Annual,Not Seasonally Adjusted
1997-01-01,13.1,NE,"Lincoln, NE",Lincoln,"All Employees: Local Government in Lincoln, NE (MSA)",SMU31307009093000001A,Annual,Not Seasonally Adjusted
1998-01-01,12.4,NE,"Lincoln, NE",Lincoln,"All Employees: Local Government in Lincoln, NE (MSA)",SMU31307009093000001A,Annual,Not Seasonally Adjusted
1999-01-01,12.7,NE,"Lincoln, NE",Lincoln,"All Employees: Local Government in Lincoln, NE (MSA)",SMU31307009093000001A,Annual,Not Seasonally Adjusted
2000-01-01,12.9,NE,"Lincoln, NE",Lincoln,"All Employees: Local Government in Lincoln, NE (MSA)",SMU31307009093000001A,Annual,Not Seasonally Adjusted
2001-01-01,13.3,NE,"Lincoln, NE",Lincoln,"All Employees: Local Government in Lincoln, NE (MSA)",SMU31307009093000001A,Annual,Not Seasonally Adjusted
2002-01-01,13.7,NE,"Lincoln, NE",Lincoln,"All Employees: Local Government in Lincoln, NE (MSA)",SMU31307009093000001A,Annual,Not Seasonally Adjusted
2003-01-01,14.0,NE,"Lincoln, NE",Lincoln,"All Employees: Local Government in Lincoln, NE (MSA)",SMU31307009093000001A,Annual,Not Seasonally Adjusted
2004-01-01,14.1,NE,"Lincoln, NE",Lincoln,"All Employees: Local Government in Lincoln, NE (MSA)",SMU31307009093000001A,Annual,Not Seasonally Adjusted
2005-01-01,14.2,NE,"Lincoln, NE",Lincoln,"All Employees: Local Government in Lincoln, NE (MSA)",SMU31307009093000001A,Annual,Not Seasonally Adjusted
2006-01-01,14.4,NE,"Lincoln, NE",Lincoln,"All Employees: Local Government in Lincoln, NE (MSA)",SMU31307009093000001A,Annual,Not Seasonally Adjusted
2007-01-01,14.6,NE,"Lincoln, NE",Lincoln,"All Employees: Local Government in Lincoln, NE (MSA)",SMU31307009093000001A,Annual,Not Seasonally Adjusted
2008-01-01,14.7,NE,"Lincoln, NE",Lincoln,"All Employees: Local Government in Lincoln, NE (MSA)",SMU31307009093000001A,Annual,Not Seasonally Adjusted
2009-01-01,15.1,NE,"Lincoln, NE",Lincoln,"All Employees: Local Government in Lincoln, NE (MSA)",SMU31307009093000001A,Annual,Not Seasonally Adjusted
2010-01-01,15.0,NE,"Lincoln, NE",Lincoln,"All Employees: Local Government in Lincoln, NE (MSA)",SMU31307009093000001A,Annual,Not Seasonally Adjusted
2011-01-01,15.0,NE,"Lincoln, NE",Lincoln,"All Employees: Local Government in Lincoln, NE (MSA)",SMU31307009093000001A,Annual,Not Seasonally Adjusted
2012-01-01,15.0,NE,"Lincoln, NE",Lincoln,"All Employees: Local Government in Lincoln, NE (MSA)",SMU31307009093000001A,Annual,Not Seasonally Adjusted
2013-01-01,15.0,NE,"Lincoln, NE",Lincoln,"All Employees: Local Government in Lincoln, NE (MSA)",SMU31307009093000001A,Annual,Not Seasonally Adjusted
2014-01-01,15.0,NE,"Lincoln, NE",Lincoln,"All Employees: Local Government in Lincoln, NE (MSA)",SMU31307009093000001A,Annual,Not Seasonally Adjusted
2015-01-01,15.2,NE,"Lincoln, NE",Lincoln,"All Employees: Local Government in Lincoln, NE (MSA)",SMU31307009093000001A,Annual,Not Seasonally Adjusted
2016-01-01,15.3,NE,"Lincoln, NE",Lincoln,"All Employees: Local Government in Lincoln, NE (MSA)",SMU31307009093000001A,Annual,Not Seasonally Adjusted
2017-01-01,15.5,NE,"Lincoln, NE",Lincoln,"All Employees: Local Government in Lincoln, NE (MSA)",SMU31307009093000001A,Annual,Not Seasonally Adjusted
2018-01-01,15.6,NE,"Lincoln, NE",Lincoln,"All Employees: Local Government in Lincoln, NE (MSA)",SMU31307009093000001A,Annual,Not Seasonally Adjusted
2019-01-01,15.8,NE,"Lincoln, NE",Lincoln,"All Employees: Local Government in Lincoln, NE (MSA)",SMU31307009093000001A,Annual,Not Seasonally Adjusted
2020-01-01,15.2,NE,"Lincoln, NE",Lincoln,"All Employees: Local Government in Lincoln, NE (MSA)",SMU31307009093000001A,Annual,Not Seasonally Adjusted
1990-01-01,481,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Local Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009093000001SA,Monthly,Seasonally Adjusted
1990-02-01,483.3,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Local Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009093000001SA,Monthly,Seasonally Adjusted
1990-03-01,486,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Local Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009093000001SA,Monthly,Seasonally Adjusted
1990-04-01,486.5,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Local Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009093000001SA,Monthly,Seasonally Adjusted
1990-05-01,487.8,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Local Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009093000001SA,Monthly,Seasonally Adjusted
1990-06-01,485,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Local Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009093000001SA,Monthly,Seasonally Adjusted
1990-07-01,489.1,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Local Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009093000001SA,Monthly,Seasonally Adjusted
1990-08-01,488.6,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Local Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009093000001SA,Monthly,Seasonally Adjusted
1990-09-01,489,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Local Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009093000001SA,Monthly,Seasonally Adjusted
1990-10-01,492.4,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Local Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009093000001SA,Monthly,Seasonally Adjusted
1990-11-01,491,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Local Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009093000001SA,Monthly,Seasonally Adjusted
1990-12-01,490.3,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Local Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009093000001SA,Monthly,Seasonally Adjusted
1991-01-01,491.4,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Local Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009093000001SA,Monthly,Seasonally Adjusted
1991-02-01,491.2,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Local Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009093000001SA,Monthly,Seasonally Adjusted
1991-03-01,491.6,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Local Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009093000001SA,Monthly,Seasonally Adjusted
1991-04-01,492.7,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Local Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009093000001SA,Monthly,Seasonally Adjusted
1991-05-01,492.7,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Local Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009093000001SA,Monthly,Seasonally Adjusted
1991-06-01,492.7,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Local Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009093000001SA,Monthly,Seasonally Adjusted
1991-07-01,492.7,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Local Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009093000001SA,Monthly,Seasonally Adjusted
1991-08-01,493.1,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Local Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009093000001SA,Monthly,Seasonally Adjusted
1991-09-01,492.5,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Local Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009093000001SA,Monthly,Seasonally Adjusted
1991-10-01,494.3,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Local Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009093000001SA,Monthly,Seasonally Adjusted
1991-11-01,495.1,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Local Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009093000001SA,Monthly,Seasonally Adjusted
1991-12-01,495.9,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Local Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009093000001SA,Monthly,Seasonally Adjusted
1992-01-01,496.4,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Local Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009093000001SA,Monthly,Seasonally Adjusted
1992-02-01,496.1,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Local Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009093000001SA,Monthly,Seasonally Adjusted
1992-03-01,495.4,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Local Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009093000001SA,Monthly,Seasonally Adjusted
1992-04-01,494.4,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Local Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009093000001SA,Monthly,Seasonally Adjusted
1992-05-01,493.6,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Local Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009093000001SA,Monthly,Seasonally Adjusted
1992-06-01,493,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Local Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009093000001SA,Monthly,Seasonally Adjusted
1992-07-01,493,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Local Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009093000001SA,Monthly,Seasonally Adjusted
1992-08-01,492.3,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Local Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009093000001SA,Monthly,Seasonally Adjusted
1992-09-01,491.7,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Local Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009093000001SA,Monthly,Seasonally Adjusted
1992-10-01,491.1,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Local Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009093000001SA,Monthly,Seasonally Adjusted
1992-11-01,490.2,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Local Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009093000001SA,Monthly,Seasonally Adjusted
1992-12-01,489.6,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Local Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009093000001SA,Monthly,Seasonally Adjusted
1993-01-01,487.8,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Local Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009093000001SA,Monthly,Seasonally Adjusted
1993-02-01,487.1,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Local Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009093000001SA,Monthly,Seasonally Adjusted
1993-03-01,486.7,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Local Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009093000001SA,Monthly,Seasonally Adjusted
1993-04-01,487.3,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Local Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009093000001SA,Monthly,Seasonally Adjusted
1993-05-01,487.5,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Local Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009093000001SA,Monthly,Seasonally Adjusted
1993-06-01,488.1,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Local Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009093000001SA,Monthly,Seasonally Adjusted
1993-07-01,487.7,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Local Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009093000001SA,Monthly,Seasonally Adjusted
1993-08-01,490.3,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Local Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009093000001SA,Monthly,Seasonally Adjusted
1993-09-01,487.6,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Local Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009093000001SA,Monthly,Seasonally Adjusted
1993-10-01,485.9,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Local Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009093000001SA,Monthly,Seasonally Adjusted
1993-11-01,488,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Local Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009093000001SA,Monthly,Seasonally Adjusted
1993-12-01,488.1,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Local Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009093000001SA,Monthly,Seasonally Adjusted
1994-01-01,489.4,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Local Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009093000001SA,Monthly,Seasonally Adjusted
1994-02-01,490.7,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Local Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009093000001SA,Monthly,Seasonally Adjusted
1994-03-01,491.9,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Local Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009093000001SA,Monthly,Seasonally Adjusted
1994-04-01,491.4,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Local Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009093000001SA,Monthly,Seasonally Adjusted
1994-05-01,491.9,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Local Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009093000001SA,Monthly,Seasonally Adjusted
1994-06-01,492.3,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Local Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009093000001SA,Monthly,Seasonally Adjusted
1994-07-01,491.5,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Local Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009093000001SA,Monthly,Seasonally Adjusted
1994-08-01,494.6,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Local Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009093000001SA,Monthly,Seasonally Adjusted
1994-09-01,494.7,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Local Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009093000001SA,Monthly,Seasonally Adjusted
1994-10-01,492.2,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Local Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009093000001SA,Monthly,Seasonally Adjusted
1994-11-01,492.3,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Local Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009093000001SA,Monthly,Seasonally Adjusted
1994-12-01,494,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Local Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009093000001SA,Monthly,Seasonally Adjusted
1995-01-01,494.9,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Local Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009093000001SA,Monthly,Seasonally Adjusted
1995-02-01,494.3,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Local Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009093000001SA,Monthly,Seasonally Adjusted
1995-03-01,494.3,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Local Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009093000001SA,Monthly,Seasonally Adjusted
1995-04-01,494.4,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Local Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009093000001SA,Monthly,Seasonally Adjusted
1995-05-01,493.7,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Local Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009093000001SA,Monthly,Seasonally Adjusted
1995-06-01,493.4,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Local Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009093000001SA,Monthly,Seasonally Adjusted
1995-07-01,494.4,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Local Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009093000001SA,Monthly,Seasonally Adjusted
1995-08-01,494.5,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Local Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009093000001SA,Monthly,Seasonally Adjusted
1995-09-01,493.8,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Local Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009093000001SA,Monthly,Seasonally Adjusted
1995-10-01,492.3,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Local Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009093000001SA,Monthly,Seasonally Adjusted
1995-11-01,491,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Local Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009093000001SA,Monthly,Seasonally Adjusted
1995-12-01,491.7,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Local Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009093000001SA,Monthly,Seasonally Adjusted
1996-01-01,487.8,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Local Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009093000001SA,Monthly,Seasonally Adjusted
1996-02-01,491.2,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Local Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009093000001SA,Monthly,Seasonally Adjusted
1996-03-01,490,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Local Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009093000001SA,Monthly,Seasonally Adjusted
1996-04-01,491.9,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Local Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009093000001SA,Monthly,Seasonally Adjusted
1996-05-01,493.6,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Local Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009093000001SA,Monthly,Seasonally Adjusted
1996-06-01,494.1,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Local Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009093000001SA,Monthly,Seasonally Adjusted
1996-07-01,497.6,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Local Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009093000001SA,Monthly,Seasonally Adjusted
1996-08-01,498,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Local Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009093000001SA,Monthly,Seasonally Adjusted
1996-09-01,504.4,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Local Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009093000001SA,Monthly,Seasonally Adjusted
1996-10-01,501.4,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Local Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009093000001SA,Monthly,Seasonally Adjusted
1996-11-01,501.2,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Local Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009093000001SA,Monthly,Seasonally Adjusted
1996-12-01,501.5,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Local Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009093000001SA,Monthly,Seasonally Adjusted
1997-01-01,501.5,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Local Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009093000001SA,Monthly,Seasonally Adjusted
1997-02-01,503.8,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Local Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009093000001SA,Monthly,Seasonally Adjusted
1997-03-01,504.3,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Local Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009093000001SA,Monthly,Seasonally Adjusted
1997-04-01,503.2,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Local Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009093000001SA,Monthly,Seasonally Adjusted
1997-05-01,503.8,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Local Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009093000001SA,Monthly,Seasonally Adjusted
1997-06-01,505.6,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Local Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009093000001SA,Monthly,Seasonally Adjusted
1997-07-01,503.9,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Local Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009093000001SA,Monthly,Seasonally Adjusted
1997-08-01,506.7,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Local Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009093000001SA,Monthly,Seasonally Adjusted
1997-09-01,513.5,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Local Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009093000001SA,Monthly,Seasonally Adjusted
1997-10-01,509,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Local Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009093000001SA,Monthly,Seasonally Adjusted
1997-11-01,509.3,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Local Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009093000001SA,Monthly,Seasonally Adjusted
1997-12-01,508.4,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Local Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009093000001SA,Monthly,Seasonally Adjusted
1998-01-01,509.9,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Local Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009093000001SA,Monthly,Seasonally Adjusted
