date,Resident Population,state,msa,city,title,id,frequency,seasonal_adjustment
2020-01-01,135.965,CA,"Napa, CA",Napa,"Resident Population in Napa, CA (MSA)",NAPPOP,Annual,Not Seasonally Adjusted
2000-01-01,18352.743,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Resident Population in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NYTPOP,Annual,Not Seasonally Adjusted
2001-01-01,18490.029,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Resident Population in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NYTPOP,Annual,Not Seasonally Adjusted
2002-01-01,18590.085,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Resident Population in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NYTPOP,Annual,Not Seasonally Adjusted
2003-01-01,18671.32,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Resident Population in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NYTPOP,Annual,Not Seasonally Adjusted
2004-01-01,18747.431,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Resident Population in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NYTPOP,Annual,Not Seasonally Adjusted
2005-01-01,18798.114,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Resident Population in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NYTPOP,Annual,Not Seasonally Adjusted
2006-01-01,18825.633,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Resident Population in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NYTPOP,Annual,Not Seasonally Adjusted
2007-01-01,18901.167,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Resident Population in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NYTPOP,Annual,Not Seasonally Adjusted
2008-01-01,18968.501,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Resident Population in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NYTPOP,Annual,Not Seasonally Adjusted
2009-01-01,19069.796,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Resident Population in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NYTPOP,Annual,Not Seasonally Adjusted
2010-01-01,18923.437,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Resident Population in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NYTPOP,Annual,Not Seasonally Adjusted
2011-01-01,19053.124,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Resident Population in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NYTPOP,Annual,Not Seasonally Adjusted
2012-01-01,19150.453,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Resident Population in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NYTPOP,Annual,Not Seasonally Adjusted
2013-01-01,19227.457,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Resident Population in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NYTPOP,Annual,Not Seasonally Adjusted
2014-01-01,19282.138,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Resident Population in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NYTPOP,Annual,Not Seasonally Adjusted
2015-01-01,19322.239,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Resident Population in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NYTPOP,Annual,Not Seasonally Adjusted
2016-01-01,19336.456,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Resident Population in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NYTPOP,Annual,Not Seasonally Adjusted
2017-01-01,19325.115,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Resident Population in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NYTPOP,Annual,Not Seasonally Adjusted
2018-01-01,19289.42,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Resident Population in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NYTPOP,Annual,Not Seasonally Adjusted
2019-01-01,19232.494,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Resident Population in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NYTPOP,Annual,Not Seasonally Adjusted
2020-01-01,19124.359,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Resident Population in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NYTPOP,Annual,Not Seasonally Adjusted
2000-01-01,444.874,UT,"Ogden-Clearfield, UT",Ogden,"Resident Population in Ogden-Clearfield, UT (MSA)",OCRPOP,Annual,Not Seasonally Adjusted
2001-01-01,452.75,UT,"Ogden-Clearfield, UT",Ogden,"Resident Population in Ogden-Clearfield, UT (MSA)",OCRPOP,Annual,Not Seasonally Adjusted
2002-01-01,461.783,UT,"Ogden-Clearfield, UT",Ogden,"Resident Population in Ogden-Clearfield, UT (MSA)",OCRPOP,Annual,Not Seasonally Adjusted
2003-01-01,471.114,UT,"Ogden-Clearfield, UT",Ogden,"Resident Population in Ogden-Clearfield, UT (MSA)",OCRPOP,Annual,Not Seasonally Adjusted
2004-01-01,480.882,UT,"Ogden-Clearfield, UT",Ogden,"Resident Population in Ogden-Clearfield, UT (MSA)",OCRPOP,Annual,Not Seasonally Adjusted
2005-01-01,491.114,UT,"Ogden-Clearfield, UT",Ogden,"Resident Population in Ogden-Clearfield, UT (MSA)",OCRPOP,Annual,Not Seasonally Adjusted
2006-01-01,503.264,UT,"Ogden-Clearfield, UT",Ogden,"Resident Population in Ogden-Clearfield, UT (MSA)",OCRPOP,Annual,Not Seasonally Adjusted
2007-01-01,517.37,UT,"Ogden-Clearfield, UT",Ogden,"Resident Population in Ogden-Clearfield, UT (MSA)",OCRPOP,Annual,Not Seasonally Adjusted
2008-01-01,530.998,UT,"Ogden-Clearfield, UT",Ogden,"Resident Population in Ogden-Clearfield, UT (MSA)",OCRPOP,Annual,Not Seasonally Adjusted
2009-01-01,541.569,UT,"Ogden-Clearfield, UT",Ogden,"Resident Population in Ogden-Clearfield, UT (MSA)",OCRPOP,Annual,Not Seasonally Adjusted
2010-01-01,599.756,UT,"Ogden-Clearfield, UT",Ogden,"Resident Population in Ogden-Clearfield, UT (MSA)",OCRPOP,Annual,Not Seasonally Adjusted
2011-01-01,605.652,UT,"Ogden-Clearfield, UT",Ogden,"Resident Population in Ogden-Clearfield, UT (MSA)",OCRPOP,Annual,Not Seasonally Adjusted
2012-01-01,612.307,UT,"Ogden-Clearfield, UT",Ogden,"Resident Population in Ogden-Clearfield, UT (MSA)",OCRPOP,Annual,Not Seasonally Adjusted
2013-01-01,621.396,UT,"Ogden-Clearfield, UT",Ogden,"Resident Population in Ogden-Clearfield, UT (MSA)",OCRPOP,Annual,Not Seasonally Adjusted
2014-01-01,630.994,UT,"Ogden-Clearfield, UT",Ogden,"Resident Population in Ogden-Clearfield, UT (MSA)",OCRPOP,Annual,Not Seasonally Adjusted
2015-01-01,640.617,UT,"Ogden-Clearfield, UT",Ogden,"Resident Population in Ogden-Clearfield, UT (MSA)",OCRPOP,Annual,Not Seasonally Adjusted
2016-01-01,652.771,UT,"Ogden-Clearfield, UT",Ogden,"Resident Population in Ogden-Clearfield, UT (MSA)",OCRPOP,Annual,Not Seasonally Adjusted
2017-01-01,664.167,UT,"Ogden-Clearfield, UT",Ogden,"Resident Population in Ogden-Clearfield, UT (MSA)",OCRPOP,Annual,Not Seasonally Adjusted
2018-01-01,673.386,UT,"Ogden-Clearfield, UT",Ogden,"Resident Population in Ogden-Clearfield, UT (MSA)",OCRPOP,Annual,Not Seasonally Adjusted
2019-01-01,683.056,UT,"Ogden-Clearfield, UT",Ogden,"Resident Population in Ogden-Clearfield, UT (MSA)",OCRPOP,Annual,Not Seasonally Adjusted
2020-01-01,691.359,UT,"Ogden-Clearfield, UT",Ogden,"Resident Population in Ogden-Clearfield, UT (MSA)",OCRPOP,Annual,Not Seasonally Adjusted
2000-01-01,141.839,CO,"Pueblo, CO",Pueblo,"Resident Population in Pueblo, CO (MSA)",PUEPOP,Annual,Not Seasonally Adjusted
2001-01-01,144.13,CO,"Pueblo, CO",Pueblo,"Resident Population in Pueblo, CO (MSA)",PUEPOP,Annual,Not Seasonally Adjusted
2002-01-01,146.735,CO,"Pueblo, CO",Pueblo,"Resident Population in Pueblo, CO (MSA)",PUEPOP,Annual,Not Seasonally Adjusted
2003-01-01,147.931,CO,"Pueblo, CO",Pueblo,"Resident Population in Pueblo, CO (MSA)",PUEPOP,Annual,Not Seasonally Adjusted
2004-01-01,148.578,CO,"Pueblo, CO",Pueblo,"Resident Population in Pueblo, CO (MSA)",PUEPOP,Annual,Not Seasonally Adjusted
2005-01-01,149.677,CO,"Pueblo, CO",Pueblo,"Resident Population in Pueblo, CO (MSA)",PUEPOP,Annual,Not Seasonally Adjusted
2006-01-01,151.814,CO,"Pueblo, CO",Pueblo,"Resident Population in Pueblo, CO (MSA)",PUEPOP,Annual,Not Seasonally Adjusted
2007-01-01,154.348,CO,"Pueblo, CO",Pueblo,"Resident Population in Pueblo, CO (MSA)",PUEPOP,Annual,Not Seasonally Adjusted
2008-01-01,156.009,CO,"Pueblo, CO",Pueblo,"Resident Population in Pueblo, CO (MSA)",PUEPOP,Annual,Not Seasonally Adjusted
2009-01-01,157.224,CO,"Pueblo, CO",Pueblo,"Resident Population in Pueblo, CO (MSA)",PUEPOP,Annual,Not Seasonally Adjusted
2010-01-01,159.401,CO,"Pueblo, CO",Pueblo,"Resident Population in Pueblo, CO (MSA)",PUEPOP,Annual,Not Seasonally Adjusted
2011-01-01,160.208,CO,"Pueblo, CO",Pueblo,"Resident Population in Pueblo, CO (MSA)",PUEPOP,Annual,Not Seasonally Adjusted
2012-01-01,160.763,CO,"Pueblo, CO",Pueblo,"Resident Population in Pueblo, CO (MSA)",PUEPOP,Annual,Not Seasonally Adjusted
2013-01-01,161.096,CO,"Pueblo, CO",Pueblo,"Resident Population in Pueblo, CO (MSA)",PUEPOP,Annual,Not Seasonally Adjusted
2014-01-01,161.434,CO,"Pueblo, CO",Pueblo,"Resident Population in Pueblo, CO (MSA)",PUEPOP,Annual,Not Seasonally Adjusted
2015-01-01,163.101,CO,"Pueblo, CO",Pueblo,"Resident Population in Pueblo, CO (MSA)",PUEPOP,Annual,Not Seasonally Adjusted
2016-01-01,164.883,CO,"Pueblo, CO",Pueblo,"Resident Population in Pueblo, CO (MSA)",PUEPOP,Annual,Not Seasonally Adjusted
2017-01-01,166.37,CO,"Pueblo, CO",Pueblo,"Resident Population in Pueblo, CO (MSA)",PUEPOP,Annual,Not Seasonally Adjusted
2018-01-01,167.574,CO,"Pueblo, CO",Pueblo,"Resident Population in Pueblo, CO (MSA)",PUEPOP,Annual,Not Seasonally Adjusted
2019-01-01,168.409,CO,"Pueblo, CO",Pueblo,"Resident Population in Pueblo, CO (MSA)",PUEPOP,Annual,Not Seasonally Adjusted
2020-01-01,169.823,CO,"Pueblo, CO",Pueblo,"Resident Population in Pueblo, CO (MSA)",PUEPOP,Annual,Not Seasonally Adjusted
2000-01-01,142.246,FL,"Punta Gorda, FL",Punta Gorda,"Resident Population in Punta Gorda, FL (MSA)",PGAPOP,Annual,Not Seasonally Adjusted
2001-01-01,146.008,FL,"Punta Gorda, FL",Punta Gorda,"Resident Population in Punta Gorda, FL (MSA)",PGAPOP,Annual,Not Seasonally Adjusted
2002-01-01,149.473,FL,"Punta Gorda, FL",Punta Gorda,"Resident Population in Punta Gorda, FL (MSA)",PGAPOP,Annual,Not Seasonally Adjusted
2003-01-01,152.138,FL,"Punta Gorda, FL",Punta Gorda,"Resident Population in Punta Gorda, FL (MSA)",PGAPOP,Annual,Not Seasonally Adjusted
2004-01-01,156.281,FL,"Punta Gorda, FL",Punta Gorda,"Resident Population in Punta Gorda, FL (MSA)",PGAPOP,Annual,Not Seasonally Adjusted
2005-01-01,153.407,FL,"Punta Gorda, FL",Punta Gorda,"Resident Population in Punta Gorda, FL (MSA)",PGAPOP,Annual,Not Seasonally Adjusted
2006-01-01,154.885,FL,"Punta Gorda, FL",Punta Gorda,"Resident Population in Punta Gorda, FL (MSA)",PGAPOP,Annual,Not Seasonally Adjusted
2007-01-01,157.235,FL,"Punta Gorda, FL",Punta Gorda,"Resident Population in Punta Gorda, FL (MSA)",PGAPOP,Annual,Not Seasonally Adjusted
2008-01-01,157.736,FL,"Punta Gorda, FL",Punta Gorda,"Resident Population in Punta Gorda, FL (MSA)",PGAPOP,Annual,Not Seasonally Adjusted
2009-01-01,156.952,FL,"Punta Gorda, FL",Punta Gorda,"Resident Population in Punta Gorda, FL (MSA)",PGAPOP,Annual,Not Seasonally Adjusted
2010-01-01,159.897,FL,"Punta Gorda, FL",Punta Gorda,"Resident Population in Punta Gorda, FL (MSA)",PGAPOP,Annual,Not Seasonally Adjusted
2011-01-01,159.926,FL,"Punta Gorda, FL",Punta Gorda,"Resident Population in Punta Gorda, FL (MSA)",PGAPOP,Annual,Not Seasonally Adjusted
2012-01-01,162.84,FL,"Punta Gorda, FL",Punta Gorda,"Resident Population in Punta Gorda, FL (MSA)",PGAPOP,Annual,Not Seasonally Adjusted
2013-01-01,164.801,FL,"Punta Gorda, FL",Punta Gorda,"Resident Population in Punta Gorda, FL (MSA)",PGAPOP,Annual,Not Seasonally Adjusted
2014-01-01,168.208,FL,"Punta Gorda, FL",Punta Gorda,"Resident Population in Punta Gorda, FL (MSA)",PGAPOP,Annual,Not Seasonally Adjusted
2015-01-01,172.607,FL,"Punta Gorda, FL",Punta Gorda,"Resident Population in Punta Gorda, FL (MSA)",PGAPOP,Annual,Not Seasonally Adjusted
2016-01-01,178.046,FL,"Punta Gorda, FL",Punta Gorda,"Resident Population in Punta Gorda, FL (MSA)",PGAPOP,Annual,Not Seasonally Adjusted
2017-01-01,181.998,FL,"Punta Gorda, FL",Punta Gorda,"Resident Population in Punta Gorda, FL (MSA)",PGAPOP,Annual,Not Seasonally Adjusted
2018-01-01,185.204,FL,"Punta Gorda, FL",Punta Gorda,"Resident Population in Punta Gorda, FL (MSA)",PGAPOP,Annual,Not Seasonally Adjusted
2019-01-01,189.669,FL,"Punta Gorda, FL",Punta Gorda,"Resident Population in Punta Gorda, FL (MSA)",PGAPOP,Annual,Not Seasonally Adjusted
2020-01-01,194.711,FL,"Punta Gorda, FL",Punta Gorda,"Resident Population in Punta Gorda, FL (MSA)",PGAPOP,Annual,Not Seasonally Adjusted
2000-01-01,321.042,IL,"Rockford, IL",Rockford,"Resident Population in Rockford, IL (MSA)",RDCPOP,Annual,Not Seasonally Adjusted
2001-01-01,323.992,IL,"Rockford, IL",Rockford,"Resident Population in Rockford, IL (MSA)",RDCPOP,Annual,Not Seasonally Adjusted
2002-01-01,327.08,IL,"Rockford, IL",Rockford,"Resident Population in Rockford, IL (MSA)",RDCPOP,Annual,Not Seasonally Adjusted
2003-01-01,331.209,IL,"Rockford, IL",Rockford,"Resident Population in Rockford, IL (MSA)",RDCPOP,Annual,Not Seasonally Adjusted
2004-01-01,334.622,IL,"Rockford, IL",Rockford,"Resident Population in Rockford, IL (MSA)",RDCPOP,Annual,Not Seasonally Adjusted
2005-01-01,338.877,IL,"Rockford, IL",Rockford,"Resident Population in Rockford, IL (MSA)",RDCPOP,Annual,Not Seasonally Adjusted
2006-01-01,344.269,IL,"Rockford, IL",Rockford,"Resident Population in Rockford, IL (MSA)",RDCPOP,Annual,Not Seasonally Adjusted
2007-01-01,350.765,IL,"Rockford, IL",Rockford,"Resident Population in Rockford, IL (MSA)",RDCPOP,Annual,Not Seasonally Adjusted
2008-01-01,353.381,IL,"Rockford, IL",Rockford,"Resident Population in Rockford, IL (MSA)",RDCPOP,Annual,Not Seasonally Adjusted
2009-01-01,353.722,IL,"Rockford, IL",Rockford,"Resident Population in Rockford, IL (MSA)",RDCPOP,Annual,Not Seasonally Adjusted
2010-01-01,349.184,IL,"Rockford, IL",Rockford,"Resident Population in Rockford, IL (MSA)",RDCPOP,Annual,Not Seasonally Adjusted
2011-01-01,347.79,IL,"Rockford, IL",Rockford,"Resident Population in Rockford, IL (MSA)",RDCPOP,Annual,Not Seasonally Adjusted
2012-01-01,345.857,IL,"Rockford, IL",Rockford,"Resident Population in Rockford, IL (MSA)",RDCPOP,Annual,Not Seasonally Adjusted
2013-01-01,344.743,IL,"Rockford, IL",Rockford,"Resident Population in Rockford, IL (MSA)",RDCPOP,Annual,Not Seasonally Adjusted
2014-01-01,342.472,IL,"Rockford, IL",Rockford,"Resident Population in Rockford, IL (MSA)",RDCPOP,Annual,Not Seasonally Adjusted
2015-01-01,340.808,IL,"Rockford, IL",Rockford,"Resident Population in Rockford, IL (MSA)",RDCPOP,Annual,Not Seasonally Adjusted
2016-01-01,339.73,IL,"Rockford, IL",Rockford,"Resident Population in Rockford, IL (MSA)",RDCPOP,Annual,Not Seasonally Adjusted
2017-01-01,338.139,IL,"Rockford, IL",Rockford,"Resident Population in Rockford, IL (MSA)",RDCPOP,Annual,Not Seasonally Adjusted
2018-01-01,336.956,IL,"Rockford, IL",Rockford,"Resident Population in Rockford, IL (MSA)",RDCPOP,Annual,Not Seasonally Adjusted
2019-01-01,335.746,IL,"Rockford, IL",Rockford,"Resident Population in Rockford, IL (MSA)",RDCPOP,Annual,Not Seasonally Adjusted
2020-01-01,334.072,IL,"Rockford, IL",Rockford,"Resident Population in Rockford, IL (MSA)",RDCPOP,Annual,Not Seasonally Adjusted
2000-01-01,351.561,NJ,"Trenton-Princeton, NJ",Trenton,"Resident Population in Trenton, NJ (MSA)",TRTPOP,Annual,Not Seasonally Adjusted
2001-01-01,353.965,NJ,"Trenton-Princeton, NJ",Trenton,"Resident Population in Trenton, NJ (MSA)",TRTPOP,Annual,Not Seasonally Adjusted
2002-01-01,356.098,NJ,"Trenton-Princeton, NJ",Trenton,"Resident Population in Trenton, NJ (MSA)",TRTPOP,Annual,Not Seasonally Adjusted
2003-01-01,358.669,NJ,"Trenton-Princeton, NJ",Trenton,"Resident Population in Trenton, NJ (MSA)",TRTPOP,Annual,Not Seasonally Adjusted
2004-01-01,361.225,NJ,"Trenton-Princeton, NJ",Trenton,"Resident Population in Trenton, NJ (MSA)",TRTPOP,Annual,Not Seasonally Adjusted
2005-01-01,361.882,NJ,"Trenton-Princeton, NJ",Trenton,"Resident Population in Trenton, NJ (MSA)",TRTPOP,Annual,Not Seasonally Adjusted
2006-01-01,362.813,NJ,"Trenton-Princeton, NJ",Trenton,"Resident Population in Trenton, NJ (MSA)",TRTPOP,Annual,Not Seasonally Adjusted
2007-01-01,363.402,NJ,"Trenton-Princeton, NJ",Trenton,"Resident Population in Trenton, NJ (MSA)",TRTPOP,Annual,Not Seasonally Adjusted
2008-01-01,364.571,NJ,"Trenton-Princeton, NJ",Trenton,"Resident Population in Trenton, NJ (MSA)",TRTPOP,Annual,Not Seasonally Adjusted
2009-01-01,366.222,NJ,"Trenton-Princeton, NJ",Trenton,"Resident Population in Trenton, NJ (MSA)",TRTPOP,Annual,Not Seasonally Adjusted
2010-01-01,367.717,NJ,"Trenton-Princeton, NJ",Trenton,"Resident Population in Trenton, NJ (MSA)",TRTPOP,Annual,Not Seasonally Adjusted
2011-01-01,367.407,NJ,"Trenton-Princeton, NJ",Trenton,"Resident Population in Trenton, NJ (MSA)",TRTPOP,Annual,Not Seasonally Adjusted
2012-01-01,368.628,NJ,"Trenton-Princeton, NJ",Trenton,"Resident Population in Trenton, NJ (MSA)",TRTPOP,Annual,Not Seasonally Adjusted
2013-01-01,369.534,NJ,"Trenton-Princeton, NJ",Trenton,"Resident Population in Trenton, NJ (MSA)",TRTPOP,Annual,Not Seasonally Adjusted
2014-01-01,369.031,NJ,"Trenton-Princeton, NJ",Trenton,"Resident Population in Trenton, NJ (MSA)",TRTPOP,Annual,Not Seasonally Adjusted
2015-01-01,368.266,NJ,"Trenton-Princeton, NJ",Trenton,"Resident Population in Trenton, NJ (MSA)",TRTPOP,Annual,Not Seasonally Adjusted
2016-01-01,367.929,NJ,"Trenton-Princeton, NJ",Trenton,"Resident Population in Trenton, NJ (MSA)",TRTPOP,Annual,Not Seasonally Adjusted
2017-01-01,368.489,NJ,"Trenton-Princeton, NJ",Trenton,"Resident Population in Trenton, NJ (MSA)",TRTPOP,Annual,Not Seasonally Adjusted
2018-01-01,368.72,NJ,"Trenton-Princeton, NJ",Trenton,"Resident Population in Trenton, NJ (MSA)",TRTPOP,Annual,Not Seasonally Adjusted
2019-01-01,368.047,NJ,"Trenton-Princeton, NJ",Trenton,"Resident Population in Trenton, NJ (MSA)",TRTPOP,Annual,Not Seasonally Adjusted
2020-01-01,367.239,NJ,"Trenton-Princeton, NJ",Trenton,"Resident Population in Trenton, NJ (MSA)",TRTPOP,Annual,Not Seasonally Adjusted
2010-01-01,116.609,NY,"Watertown-Fort Drum, NY",Watertown,"Resident Population in Watertown-Fort Drum, NY (MSA)",WFDPOP,Annual,Not Seasonally Adjusted
2011-01-01,117.809,NY,"Watertown-Fort Drum, NY",Watertown,"Resident Population in Watertown-Fort Drum, NY (MSA)",WFDPOP,Annual,Not Seasonally Adjusted
2012-01-01,120.335,NY,"Watertown-Fort Drum, NY",Watertown,"Resident Population in Watertown-Fort Drum, NY (MSA)",WFDPOP,Annual,Not Seasonally Adjusted
2013-01-01,118.617,NY,"Watertown-Fort Drum, NY",Watertown,"Resident Population in Watertown-Fort Drum, NY (MSA)",WFDPOP,Annual,Not Seasonally Adjusted
2014-01-01,118.121,NY,"Watertown-Fort Drum, NY",Watertown,"Resident Population in Watertown-Fort Drum, NY (MSA)",WFDPOP,Annual,Not Seasonally Adjusted
2015-01-01,116.539,NY,"Watertown-Fort Drum, NY",Watertown,"Resident Population in Watertown-Fort Drum, NY (MSA)",WFDPOP,Annual,Not Seasonally Adjusted
2016-01-01,113.28,NY,"Watertown-Fort Drum, NY",Watertown,"Resident Population in Watertown-Fort Drum, NY (MSA)",WFDPOP,Annual,Not Seasonally Adjusted
2017-01-01,113.488,NY,"Watertown-Fort Drum, NY",Watertown,"Resident Population in Watertown-Fort Drum, NY (MSA)",WFDPOP,Annual,Not Seasonally Adjusted
2018-01-01,112.266,NY,"Watertown-Fort Drum, NY",Watertown,"Resident Population in Watertown-Fort Drum, NY (MSA)",WFDPOP,Annual,Not Seasonally Adjusted
2019-01-01,110.143,NY,"Watertown-Fort Drum, NY",Watertown,"Resident Population in Watertown-Fort Drum, NY (MSA)",WFDPOP,Annual,Not Seasonally Adjusted
2020-01-01,108.095,NY,"Watertown-Fort Drum, NY",Watertown,"Resident Population in Watertown-Fort Drum, NY (MSA)",WFDPOP,Annual,Not Seasonally Adjusted
2000-01-01,572.045,KS,"Wichita, KS",Wichita,"Resident Population in Wichita, KS (MSA)",WICPOP,Annual,Not Seasonally Adjusted
2001-01-01,574.528,KS,"Wichita, KS",Wichita,"Resident Population in Wichita, KS (MSA)",WICPOP,Annual,Not Seasonally Adjusted
2002-01-01,578.622,KS,"Wichita, KS",Wichita,"Resident Population in Wichita, KS (MSA)",WICPOP,Annual,Not Seasonally Adjusted
2003-01-01,579.8,KS,"Wichita, KS",Wichita,"Resident Population in Wichita, KS (MSA)",WICPOP,Annual,Not Seasonally Adjusted
2004-01-01,581.206,KS,"Wichita, KS",Wichita,"Resident Population in Wichita, KS (MSA)",WICPOP,Annual,Not Seasonally Adjusted
2005-01-01,583.759,KS,"Wichita, KS",Wichita,"Resident Population in Wichita, KS (MSA)",WICPOP,Annual,Not Seasonally Adjusted
2006-01-01,588.228,KS,"Wichita, KS",Wichita,"Resident Population in Wichita, KS (MSA)",WICPOP,Annual,Not Seasonally Adjusted
2007-01-01,595.342,KS,"Wichita, KS",Wichita,"Resident Population in Wichita, KS (MSA)",WICPOP,Annual,Not Seasonally Adjusted
2008-01-01,603.205,KS,"Wichita, KS",Wichita,"Resident Population in Wichita, KS (MSA)",WICPOP,Annual,Not Seasonally Adjusted
2009-01-01,612.683,KS,"Wichita, KS",Wichita,"Resident Population in Wichita, KS (MSA)",WICPOP,Annual,Not Seasonally Adjusted
2010-01-01,623.898,KS,"Wichita, KS",Wichita,"Resident Population in Wichita, KS (MSA)",WICPOP,Annual,Not Seasonally Adjusted
2011-01-01,625.391,KS,"Wichita, KS",Wichita,"Resident Population in Wichita, KS (MSA)",WICPOP,Annual,Not Seasonally Adjusted
2012-01-01,628.264,KS,"Wichita, KS",Wichita,"Resident Population in Wichita, KS (MSA)",WICPOP,Annual,Not Seasonally Adjusted
2013-01-01,630.518,KS,"Wichita, KS",Wichita,"Resident Population in Wichita, KS (MSA)",WICPOP,Annual,Not Seasonally Adjusted
2014-01-01,632.986,KS,"Wichita, KS",Wichita,"Resident Population in Wichita, KS (MSA)",WICPOP,Annual,Not Seasonally Adjusted
2015-01-01,635.769,KS,"Wichita, KS",Wichita,"Resident Population in Wichita, KS (MSA)",WICPOP,Annual,Not Seasonally Adjusted
2016-01-01,637.989,KS,"Wichita, KS",Wichita,"Resident Population in Wichita, KS (MSA)",WICPOP,Annual,Not Seasonally Adjusted
2017-01-01,637.847,KS,"Wichita, KS",Wichita,"Resident Population in Wichita, KS (MSA)",WICPOP,Annual,Not Seasonally Adjusted
2018-01-01,637.971,KS,"Wichita, KS",Wichita,"Resident Population in Wichita, KS (MSA)",WICPOP,Annual,Not Seasonally Adjusted
2019-01-01,640.763,KS,"Wichita, KS",Wichita,"Resident Population in Wichita, KS (MSA)",WICPOP,Annual,Not Seasonally Adjusted
2020-01-01,643.768,KS,"Wichita, KS",Wichita,"Resident Population in Wichita, KS (MSA)",WICPOP,Annual,Not Seasonally Adjusted
