date,Housing Inventory: New Listing Count,state,msa,city,title,id,frequency,seasonal_adjustment
2020-08-01,8596.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: New Listing Count in Dallas-Fort Worth-Arlington, TX (CBSA)",NEWLISCOU19100,Monthly,Not Seasonally Adjusted
2020-09-01,7732.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: New Listing Count in Dallas-Fort Worth-Arlington, TX (CBSA)",NEWLISCOU19100,Monthly,Not Seasonally Adjusted
2020-10-01,7368.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: New Listing Count in Dallas-Fort Worth-Arlington, TX (CBSA)",NEWLISCOU19100,Monthly,Not Seasonally Adjusted
2020-11-01,6392.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: New Listing Count in Dallas-Fort Worth-Arlington, TX (CBSA)",NEWLISCOU19100,Monthly,Not Seasonally Adjusted
2020-12-01,5164.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: New Listing Count in Dallas-Fort Worth-Arlington, TX (CBSA)",NEWLISCOU19100,Monthly,Not Seasonally Adjusted
2021-01-01,5904.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: New Listing Count in Dallas-Fort Worth-Arlington, TX (CBSA)",NEWLISCOU19100,Monthly,Not Seasonally Adjusted
2021-02-01,5512.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: New Listing Count in Dallas-Fort Worth-Arlington, TX (CBSA)",NEWLISCOU19100,Monthly,Not Seasonally Adjusted
2021-03-01,6612.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: New Listing Count in Dallas-Fort Worth-Arlington, TX (CBSA)",NEWLISCOU19100,Monthly,Not Seasonally Adjusted
2021-04-01,7660.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: New Listing Count in Dallas-Fort Worth-Arlington, TX (CBSA)",NEWLISCOU19100,Monthly,Not Seasonally Adjusted
2021-05-01,8124.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: New Listing Count in Dallas-Fort Worth-Arlington, TX (CBSA)",NEWLISCOU19100,Monthly,Not Seasonally Adjusted
2021-06-01,9004.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: New Listing Count in Dallas-Fort Worth-Arlington, TX (CBSA)",NEWLISCOU19100,Monthly,Not Seasonally Adjusted
2021-07-01,9428.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: New Listing Count in Dallas-Fort Worth-Arlington, TX (CBSA)",NEWLISCOU19100,Monthly,Not Seasonally Adjusted
2021-08-01,8528.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: New Listing Count in Dallas-Fort Worth-Arlington, TX (CBSA)",NEWLISCOU19100,Monthly,Not Seasonally Adjusted
2021-09-01,7620.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: New Listing Count in Dallas-Fort Worth-Arlington, TX (CBSA)",NEWLISCOU19100,Monthly,Not Seasonally Adjusted
2021-10-01,7108.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: New Listing Count in Dallas-Fort Worth-Arlington, TX (CBSA)",NEWLISCOU19100,Monthly,Not Seasonally Adjusted
2021-11-01,6388.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: New Listing Count in Dallas-Fort Worth-Arlington, TX (CBSA)",NEWLISCOU19100,Monthly,Not Seasonally Adjusted
2016-07-01,8136.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: New Listing Count in Detroit-Warren-Dearborn, MI (CBSA)",NEWLISCOU19820,Monthly,Not Seasonally Adjusted
2016-08-01,7576.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: New Listing Count in Detroit-Warren-Dearborn, MI (CBSA)",NEWLISCOU19820,Monthly,Not Seasonally Adjusted
2016-09-01,7344.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: New Listing Count in Detroit-Warren-Dearborn, MI (CBSA)",NEWLISCOU19820,Monthly,Not Seasonally Adjusted
2016-10-01,6348.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: New Listing Count in Detroit-Warren-Dearborn, MI (CBSA)",NEWLISCOU19820,Monthly,Not Seasonally Adjusted
2016-11-01,5560.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: New Listing Count in Detroit-Warren-Dearborn, MI (CBSA)",NEWLISCOU19820,Monthly,Not Seasonally Adjusted
2016-12-01,3464.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: New Listing Count in Detroit-Warren-Dearborn, MI (CBSA)",NEWLISCOU19820,Monthly,Not Seasonally Adjusted
2017-01-01,4656.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: New Listing Count in Detroit-Warren-Dearborn, MI (CBSA)",NEWLISCOU19820,Monthly,Not Seasonally Adjusted
2017-02-01,5292.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: New Listing Count in Detroit-Warren-Dearborn, MI (CBSA)",NEWLISCOU19820,Monthly,Not Seasonally Adjusted
2017-03-01,5860.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: New Listing Count in Detroit-Warren-Dearborn, MI (CBSA)",NEWLISCOU19820,Monthly,Not Seasonally Adjusted
2017-04-01,6148.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: New Listing Count in Detroit-Warren-Dearborn, MI (CBSA)",NEWLISCOU19820,Monthly,Not Seasonally Adjusted
2017-05-01,7496.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: New Listing Count in Detroit-Warren-Dearborn, MI (CBSA)",NEWLISCOU19820,Monthly,Not Seasonally Adjusted
2017-06-01,7712.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: New Listing Count in Detroit-Warren-Dearborn, MI (CBSA)",NEWLISCOU19820,Monthly,Not Seasonally Adjusted
2017-07-01,7940.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: New Listing Count in Detroit-Warren-Dearborn, MI (CBSA)",NEWLISCOU19820,Monthly,Not Seasonally Adjusted
2017-08-01,8120.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: New Listing Count in Detroit-Warren-Dearborn, MI (CBSA)",NEWLISCOU19820,Monthly,Not Seasonally Adjusted
2017-09-01,6788.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: New Listing Count in Detroit-Warren-Dearborn, MI (CBSA)",NEWLISCOU19820,Monthly,Not Seasonally Adjusted
2017-10-01,6320.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: New Listing Count in Detroit-Warren-Dearborn, MI (CBSA)",NEWLISCOU19820,Monthly,Not Seasonally Adjusted
2017-11-01,5284.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: New Listing Count in Detroit-Warren-Dearborn, MI (CBSA)",NEWLISCOU19820,Monthly,Not Seasonally Adjusted
2017-12-01,3868.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: New Listing Count in Detroit-Warren-Dearborn, MI (CBSA)",NEWLISCOU19820,Monthly,Not Seasonally Adjusted
2018-01-01,4180.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: New Listing Count in Detroit-Warren-Dearborn, MI (CBSA)",NEWLISCOU19820,Monthly,Not Seasonally Adjusted
2018-02-01,4224.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: New Listing Count in Detroit-Warren-Dearborn, MI (CBSA)",NEWLISCOU19820,Monthly,Not Seasonally Adjusted
2018-03-01,5524.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: New Listing Count in Detroit-Warren-Dearborn, MI (CBSA)",NEWLISCOU19820,Monthly,Not Seasonally Adjusted
2018-04-01,6476.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: New Listing Count in Detroit-Warren-Dearborn, MI (CBSA)",NEWLISCOU19820,Monthly,Not Seasonally Adjusted
2018-05-01,7500.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: New Listing Count in Detroit-Warren-Dearborn, MI (CBSA)",NEWLISCOU19820,Monthly,Not Seasonally Adjusted
2018-06-01,8004.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: New Listing Count in Detroit-Warren-Dearborn, MI (CBSA)",NEWLISCOU19820,Monthly,Not Seasonally Adjusted
2018-07-01,8620.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: New Listing Count in Detroit-Warren-Dearborn, MI (CBSA)",NEWLISCOU19820,Monthly,Not Seasonally Adjusted
2018-08-01,8192.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: New Listing Count in Detroit-Warren-Dearborn, MI (CBSA)",NEWLISCOU19820,Monthly,Not Seasonally Adjusted
2018-09-01,7288.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: New Listing Count in Detroit-Warren-Dearborn, MI (CBSA)",NEWLISCOU19820,Monthly,Not Seasonally Adjusted
2018-10-01,7108.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: New Listing Count in Detroit-Warren-Dearborn, MI (CBSA)",NEWLISCOU19820,Monthly,Not Seasonally Adjusted
2018-11-01,6144.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: New Listing Count in Detroit-Warren-Dearborn, MI (CBSA)",NEWLISCOU19820,Monthly,Not Seasonally Adjusted
2018-12-01,4104.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: New Listing Count in Detroit-Warren-Dearborn, MI (CBSA)",NEWLISCOU19820,Monthly,Not Seasonally Adjusted
2019-01-01,4932.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: New Listing Count in Detroit-Warren-Dearborn, MI (CBSA)",NEWLISCOU19820,Monthly,Not Seasonally Adjusted
2019-02-01,4824.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: New Listing Count in Detroit-Warren-Dearborn, MI (CBSA)",NEWLISCOU19820,Monthly,Not Seasonally Adjusted
2019-03-01,5800.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: New Listing Count in Detroit-Warren-Dearborn, MI (CBSA)",NEWLISCOU19820,Monthly,Not Seasonally Adjusted
2019-04-01,7056.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: New Listing Count in Detroit-Warren-Dearborn, MI (CBSA)",NEWLISCOU19820,Monthly,Not Seasonally Adjusted
2019-05-01,7652.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: New Listing Count in Detroit-Warren-Dearborn, MI (CBSA)",NEWLISCOU19820,Monthly,Not Seasonally Adjusted
2019-06-01,8608.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: New Listing Count in Detroit-Warren-Dearborn, MI (CBSA)",NEWLISCOU19820,Monthly,Not Seasonally Adjusted
2019-07-01,8264.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: New Listing Count in Detroit-Warren-Dearborn, MI (CBSA)",NEWLISCOU19820,Monthly,Not Seasonally Adjusted
2019-08-01,7432.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: New Listing Count in Detroit-Warren-Dearborn, MI (CBSA)",NEWLISCOU19820,Monthly,Not Seasonally Adjusted
2019-09-01,6924.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: New Listing Count in Detroit-Warren-Dearborn, MI (CBSA)",NEWLISCOU19820,Monthly,Not Seasonally Adjusted
2019-10-01,6868.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: New Listing Count in Detroit-Warren-Dearborn, MI (CBSA)",NEWLISCOU19820,Monthly,Not Seasonally Adjusted
2019-11-01,5256.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: New Listing Count in Detroit-Warren-Dearborn, MI (CBSA)",NEWLISCOU19820,Monthly,Not Seasonally Adjusted
2019-12-01,3672.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: New Listing Count in Detroit-Warren-Dearborn, MI (CBSA)",NEWLISCOU19820,Monthly,Not Seasonally Adjusted
2020-01-01,4448.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: New Listing Count in Detroit-Warren-Dearborn, MI (CBSA)",NEWLISCOU19820,Monthly,Not Seasonally Adjusted
2020-02-01,4604.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: New Listing Count in Detroit-Warren-Dearborn, MI (CBSA)",NEWLISCOU19820,Monthly,Not Seasonally Adjusted
2020-03-01,5492.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: New Listing Count in Detroit-Warren-Dearborn, MI (CBSA)",NEWLISCOU19820,Monthly,Not Seasonally Adjusted
2020-04-01,1736.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: New Listing Count in Detroit-Warren-Dearborn, MI (CBSA)",NEWLISCOU19820,Monthly,Not Seasonally Adjusted
2020-05-01,5964.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: New Listing Count in Detroit-Warren-Dearborn, MI (CBSA)",NEWLISCOU19820,Monthly,Not Seasonally Adjusted
2020-06-01,6528.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: New Listing Count in Detroit-Warren-Dearborn, MI (CBSA)",NEWLISCOU19820,Monthly,Not Seasonally Adjusted
2020-07-01,6208.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: New Listing Count in Detroit-Warren-Dearborn, MI (CBSA)",NEWLISCOU19820,Monthly,Not Seasonally Adjusted
2020-08-01,6236.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: New Listing Count in Detroit-Warren-Dearborn, MI (CBSA)",NEWLISCOU19820,Monthly,Not Seasonally Adjusted
2020-09-01,5828.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: New Listing Count in Detroit-Warren-Dearborn, MI (CBSA)",NEWLISCOU19820,Monthly,Not Seasonally Adjusted
2020-10-01,5376.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: New Listing Count in Detroit-Warren-Dearborn, MI (CBSA)",NEWLISCOU19820,Monthly,Not Seasonally Adjusted
2020-11-01,4312.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: New Listing Count in Detroit-Warren-Dearborn, MI (CBSA)",NEWLISCOU19820,Monthly,Not Seasonally Adjusted
2020-12-01,3156.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: New Listing Count in Detroit-Warren-Dearborn, MI (CBSA)",NEWLISCOU19820,Monthly,Not Seasonally Adjusted
2021-01-01,3300.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: New Listing Count in Detroit-Warren-Dearborn, MI (CBSA)",NEWLISCOU19820,Monthly,Not Seasonally Adjusted
2021-02-01,3112.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: New Listing Count in Detroit-Warren-Dearborn, MI (CBSA)",NEWLISCOU19820,Monthly,Not Seasonally Adjusted
2021-03-01,4136.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: New Listing Count in Detroit-Warren-Dearborn, MI (CBSA)",NEWLISCOU19820,Monthly,Not Seasonally Adjusted
2021-04-01,4840.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: New Listing Count in Detroit-Warren-Dearborn, MI (CBSA)",NEWLISCOU19820,Monthly,Not Seasonally Adjusted
2021-05-01,6132.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: New Listing Count in Detroit-Warren-Dearborn, MI (CBSA)",NEWLISCOU19820,Monthly,Not Seasonally Adjusted
2021-06-01,7108.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: New Listing Count in Detroit-Warren-Dearborn, MI (CBSA)",NEWLISCOU19820,Monthly,Not Seasonally Adjusted
2021-07-01,6908.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: New Listing Count in Detroit-Warren-Dearborn, MI (CBSA)",NEWLISCOU19820,Monthly,Not Seasonally Adjusted
2021-08-01,6692.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: New Listing Count in Detroit-Warren-Dearborn, MI (CBSA)",NEWLISCOU19820,Monthly,Not Seasonally Adjusted
2021-09-01,5900.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: New Listing Count in Detroit-Warren-Dearborn, MI (CBSA)",NEWLISCOU19820,Monthly,Not Seasonally Adjusted
2021-10-01,5432.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: New Listing Count in Detroit-Warren-Dearborn, MI (CBSA)",NEWLISCOU19820,Monthly,Not Seasonally Adjusted
2021-11-01,4716.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: New Listing Count in Detroit-Warren-Dearborn, MI (CBSA)",NEWLISCOU19820,Monthly,Not Seasonally Adjusted
2016-07-01,484.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: New Listing Count in Gainesville, GA (CBSA)",NEWLISCOU23580,Monthly,Not Seasonally Adjusted
2016-08-01,464.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: New Listing Count in Gainesville, GA (CBSA)",NEWLISCOU23580,Monthly,Not Seasonally Adjusted
2016-09-01,364.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: New Listing Count in Gainesville, GA (CBSA)",NEWLISCOU23580,Monthly,Not Seasonally Adjusted
2016-10-01,360.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: New Listing Count in Gainesville, GA (CBSA)",NEWLISCOU23580,Monthly,Not Seasonally Adjusted
2016-11-01,316.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: New Listing Count in Gainesville, GA (CBSA)",NEWLISCOU23580,Monthly,Not Seasonally Adjusted
2016-12-01,224.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: New Listing Count in Gainesville, GA (CBSA)",NEWLISCOU23580,Monthly,Not Seasonally Adjusted
2017-01-01,396.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: New Listing Count in Gainesville, GA (CBSA)",NEWLISCOU23580,Monthly,Not Seasonally Adjusted
2017-02-01,420.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: New Listing Count in Gainesville, GA (CBSA)",NEWLISCOU23580,Monthly,Not Seasonally Adjusted
2017-03-01,420.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: New Listing Count in Gainesville, GA (CBSA)",NEWLISCOU23580,Monthly,Not Seasonally Adjusted
2017-04-01,452.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: New Listing Count in Gainesville, GA (CBSA)",NEWLISCOU23580,Monthly,Not Seasonally Adjusted
2017-05-01,488.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: New Listing Count in Gainesville, GA (CBSA)",NEWLISCOU23580,Monthly,Not Seasonally Adjusted
2017-06-01,444.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: New Listing Count in Gainesville, GA (CBSA)",NEWLISCOU23580,Monthly,Not Seasonally Adjusted
2017-07-01,400.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: New Listing Count in Gainesville, GA (CBSA)",NEWLISCOU23580,Monthly,Not Seasonally Adjusted
2017-08-01,472.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: New Listing Count in Gainesville, GA (CBSA)",NEWLISCOU23580,Monthly,Not Seasonally Adjusted
2017-09-01,504.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: New Listing Count in Gainesville, GA (CBSA)",NEWLISCOU23580,Monthly,Not Seasonally Adjusted
2017-10-01,440.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: New Listing Count in Gainesville, GA (CBSA)",NEWLISCOU23580,Monthly,Not Seasonally Adjusted
2017-11-01,616.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: New Listing Count in Gainesville, GA (CBSA)",NEWLISCOU23580,Monthly,Not Seasonally Adjusted
2017-12-01,324.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: New Listing Count in Gainesville, GA (CBSA)",NEWLISCOU23580,Monthly,Not Seasonally Adjusted
2018-01-01,352.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: New Listing Count in Gainesville, GA (CBSA)",NEWLISCOU23580,Monthly,Not Seasonally Adjusted
2018-02-01,548.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: New Listing Count in Gainesville, GA (CBSA)",NEWLISCOU23580,Monthly,Not Seasonally Adjusted
2018-03-01,564.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: New Listing Count in Gainesville, GA (CBSA)",NEWLISCOU23580,Monthly,Not Seasonally Adjusted
2018-04-01,664.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: New Listing Count in Gainesville, GA (CBSA)",NEWLISCOU23580,Monthly,Not Seasonally Adjusted
2018-05-01,620.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: New Listing Count in Gainesville, GA (CBSA)",NEWLISCOU23580,Monthly,Not Seasonally Adjusted
2018-06-01,584.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: New Listing Count in Gainesville, GA (CBSA)",NEWLISCOU23580,Monthly,Not Seasonally Adjusted
2018-07-01,496.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: New Listing Count in Gainesville, GA (CBSA)",NEWLISCOU23580,Monthly,Not Seasonally Adjusted
2018-08-01,560.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: New Listing Count in Gainesville, GA (CBSA)",NEWLISCOU23580,Monthly,Not Seasonally Adjusted
2018-09-01,528.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: New Listing Count in Gainesville, GA (CBSA)",NEWLISCOU23580,Monthly,Not Seasonally Adjusted
2018-10-01,492.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: New Listing Count in Gainesville, GA (CBSA)",NEWLISCOU23580,Monthly,Not Seasonally Adjusted
2018-11-01,440.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: New Listing Count in Gainesville, GA (CBSA)",NEWLISCOU23580,Monthly,Not Seasonally Adjusted
2018-12-01,336.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: New Listing Count in Gainesville, GA (CBSA)",NEWLISCOU23580,Monthly,Not Seasonally Adjusted
2019-01-01,504.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: New Listing Count in Gainesville, GA (CBSA)",NEWLISCOU23580,Monthly,Not Seasonally Adjusted
2019-02-01,608.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: New Listing Count in Gainesville, GA (CBSA)",NEWLISCOU23580,Monthly,Not Seasonally Adjusted
2019-03-01,544.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: New Listing Count in Gainesville, GA (CBSA)",NEWLISCOU23580,Monthly,Not Seasonally Adjusted
2019-04-01,704.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: New Listing Count in Gainesville, GA (CBSA)",NEWLISCOU23580,Monthly,Not Seasonally Adjusted
2019-05-01,736.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: New Listing Count in Gainesville, GA (CBSA)",NEWLISCOU23580,Monthly,Not Seasonally Adjusted
2019-06-01,660.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: New Listing Count in Gainesville, GA (CBSA)",NEWLISCOU23580,Monthly,Not Seasonally Adjusted
2019-07-01,708.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: New Listing Count in Gainesville, GA (CBSA)",NEWLISCOU23580,Monthly,Not Seasonally Adjusted
2019-08-01,580.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: New Listing Count in Gainesville, GA (CBSA)",NEWLISCOU23580,Monthly,Not Seasonally Adjusted
2019-09-01,556.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: New Listing Count in Gainesville, GA (CBSA)",NEWLISCOU23580,Monthly,Not Seasonally Adjusted
2019-10-01,568.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: New Listing Count in Gainesville, GA (CBSA)",NEWLISCOU23580,Monthly,Not Seasonally Adjusted
2019-11-01,528.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: New Listing Count in Gainesville, GA (CBSA)",NEWLISCOU23580,Monthly,Not Seasonally Adjusted
2019-12-01,396.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: New Listing Count in Gainesville, GA (CBSA)",NEWLISCOU23580,Monthly,Not Seasonally Adjusted
2020-01-01,460.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: New Listing Count in Gainesville, GA (CBSA)",NEWLISCOU23580,Monthly,Not Seasonally Adjusted
2020-02-01,604.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: New Listing Count in Gainesville, GA (CBSA)",NEWLISCOU23580,Monthly,Not Seasonally Adjusted
2020-03-01,640.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: New Listing Count in Gainesville, GA (CBSA)",NEWLISCOU23580,Monthly,Not Seasonally Adjusted
2020-04-01,476.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: New Listing Count in Gainesville, GA (CBSA)",NEWLISCOU23580,Monthly,Not Seasonally Adjusted
2020-05-01,464.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: New Listing Count in Gainesville, GA (CBSA)",NEWLISCOU23580,Monthly,Not Seasonally Adjusted
2020-06-01,552.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: New Listing Count in Gainesville, GA (CBSA)",NEWLISCOU23580,Monthly,Not Seasonally Adjusted
2020-07-01,528.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: New Listing Count in Gainesville, GA (CBSA)",NEWLISCOU23580,Monthly,Not Seasonally Adjusted
2020-08-01,420.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: New Listing Count in Gainesville, GA (CBSA)",NEWLISCOU23580,Monthly,Not Seasonally Adjusted
2020-09-01,476.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: New Listing Count in Gainesville, GA (CBSA)",NEWLISCOU23580,Monthly,Not Seasonally Adjusted
2020-10-01,464.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: New Listing Count in Gainesville, GA (CBSA)",NEWLISCOU23580,Monthly,Not Seasonally Adjusted
2020-11-01,404.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: New Listing Count in Gainesville, GA (CBSA)",NEWLISCOU23580,Monthly,Not Seasonally Adjusted
2020-12-01,228.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: New Listing Count in Gainesville, GA (CBSA)",NEWLISCOU23580,Monthly,Not Seasonally Adjusted
2021-01-01,300.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: New Listing Count in Gainesville, GA (CBSA)",NEWLISCOU23580,Monthly,Not Seasonally Adjusted
2021-02-01,360.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: New Listing Count in Gainesville, GA (CBSA)",NEWLISCOU23580,Monthly,Not Seasonally Adjusted
2021-03-01,408.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: New Listing Count in Gainesville, GA (CBSA)",NEWLISCOU23580,Monthly,Not Seasonally Adjusted
