date,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities",state,msa,city,title,id,frequency,seasonal_adjustment
2012-07-01,3.2887013863088597,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",SMU45348204300000001SA,Monthly,Seasonally Adjusted
2012-08-01,3.28103496985691,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",SMU45348204300000001SA,Monthly,Seasonally Adjusted
2012-09-01,3.27610741127701,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",SMU45348204300000001SA,Monthly,Seasonally Adjusted
2012-10-01,3.31010251120855,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",SMU45348204300000001SA,Monthly,Seasonally Adjusted
2012-11-01,3.32261072566561,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",SMU45348204300000001SA,Monthly,Seasonally Adjusted
2012-12-01,3.31230194324485,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",SMU45348204300000001SA,Monthly,Seasonally Adjusted
2013-01-01,3.3175264563726197,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",SMU45348204300000001SA,Monthly,Seasonally Adjusted
2013-02-01,3.3165607112362796,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",SMU45348204300000001SA,Monthly,Seasonally Adjusted
2013-03-01,3.2473876066322003,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",SMU45348204300000001SA,Monthly,Seasonally Adjusted
2013-04-01,3.3389670490216,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",SMU45348204300000001SA,Monthly,Seasonally Adjusted
2013-05-01,3.37682396887097,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",SMU45348204300000001SA,Monthly,Seasonally Adjusted
2013-06-01,3.30277956107517,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",SMU45348204300000001SA,Monthly,Seasonally Adjusted
2013-07-01,3.2982240444206297,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",SMU45348204300000001SA,Monthly,Seasonally Adjusted
2013-08-01,3.28625825486943,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",SMU45348204300000001SA,Monthly,Seasonally Adjusted
2013-09-01,3.38258310838799,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",SMU45348204300000001SA,Monthly,Seasonally Adjusted
2013-10-01,3.3111675572918395,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",SMU45348204300000001SA,Monthly,Seasonally Adjusted
2013-11-01,3.3226578030284797,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",SMU45348204300000001SA,Monthly,Seasonally Adjusted
2013-12-01,3.40778044201199,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",SMU45348204300000001SA,Monthly,Seasonally Adjusted
2014-01-01,3.31599183201805,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",SMU45348204300000001SA,Monthly,Seasonally Adjusted
2014-02-01,3.30991933021617,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",SMU45348204300000001SA,Monthly,Seasonally Adjusted
2014-03-01,3.34181747534221,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",SMU45348204300000001SA,Monthly,Seasonally Adjusted
2014-04-01,3.3276168226760094,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",SMU45348204300000001SA,Monthly,Seasonally Adjusted
2014-05-01,3.37865198474024,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",SMU45348204300000001SA,Monthly,Seasonally Adjusted
2014-06-01,3.30931303524932,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",SMU45348204300000001SA,Monthly,Seasonally Adjusted
2014-07-01,3.40445962722754,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",SMU45348204300000001SA,Monthly,Seasonally Adjusted
2014-08-01,3.4826460574344904,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",SMU45348204300000001SA,Monthly,Seasonally Adjusted
2014-09-01,3.4867057096037204,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",SMU45348204300000001SA,Monthly,Seasonally Adjusted
2014-10-01,3.5110537961170296,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",SMU45348204300000001SA,Monthly,Seasonally Adjusted
2014-11-01,3.52560266753121,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",SMU45348204300000001SA,Monthly,Seasonally Adjusted
2014-12-01,3.60865475340406,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",SMU45348204300000001SA,Monthly,Seasonally Adjusted
2015-01-01,3.73142972127279,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",SMU45348204300000001SA,Monthly,Seasonally Adjusted
2015-02-01,3.6118323110989303,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",SMU45348204300000001SA,Monthly,Seasonally Adjusted
2015-03-01,3.6426016114768,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",SMU45348204300000001SA,Monthly,Seasonally Adjusted
2015-04-01,3.61420303363654,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",SMU45348204300000001SA,Monthly,Seasonally Adjusted
2015-05-01,3.58184081121984,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",SMU45348204300000001SA,Monthly,Seasonally Adjusted
2015-06-01,3.6049294085734,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",SMU45348204300000001SA,Monthly,Seasonally Adjusted
2015-07-01,3.6054170372614,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",SMU45348204300000001SA,Monthly,Seasonally Adjusted
2015-08-01,3.58013690444665,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",SMU45348204300000001SA,Monthly,Seasonally Adjusted
2015-09-01,3.59696824154181,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",SMU45348204300000001SA,Monthly,Seasonally Adjusted
2015-10-01,3.6080214370689703,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",SMU45348204300000001SA,Monthly,Seasonally Adjusted
2015-11-01,3.62514258925887,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",SMU45348204300000001SA,Monthly,Seasonally Adjusted
2015-12-01,3.6067824532182597,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",SMU45348204300000001SA,Monthly,Seasonally Adjusted
2016-01-01,3.8397184748073596,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",SMU45348204300000001SA,Monthly,Seasonally Adjusted
2016-02-01,3.70932719946012,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",SMU45348204300000001SA,Monthly,Seasonally Adjusted
2016-03-01,3.7433670741842002,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",SMU45348204300000001SA,Monthly,Seasonally Adjusted
2016-04-01,3.80405502267627,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",SMU45348204300000001SA,Monthly,Seasonally Adjusted
2016-05-01,3.7827102638470094,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",SMU45348204300000001SA,Monthly,Seasonally Adjusted
2016-06-01,3.79896449320514,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",SMU45348204300000001SA,Monthly,Seasonally Adjusted
2016-07-01,3.90070552292934,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",SMU45348204300000001SA,Monthly,Seasonally Adjusted
2016-08-01,3.87184386854488,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",SMU45348204300000001SA,Monthly,Seasonally Adjusted
2016-09-01,4.010756160219549,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",SMU45348204300000001SA,Monthly,Seasonally Adjusted
2016-10-01,4.11036340353547,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",SMU45348204300000001SA,Monthly,Seasonally Adjusted
2016-11-01,4.12122092537955,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",SMU45348204300000001SA,Monthly,Seasonally Adjusted
2016-12-01,4.3025020052277005,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",SMU45348204300000001SA,Monthly,Seasonally Adjusted
2017-01-01,4.15147024068051,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",SMU45348204300000001SA,Monthly,Seasonally Adjusted
2017-02-01,4.21581237914004,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",SMU45348204300000001SA,Monthly,Seasonally Adjusted
2017-03-01,4.25847327579152,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",SMU45348204300000001SA,Monthly,Seasonally Adjusted
2017-04-01,4.30328246815081,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",SMU45348204300000001SA,Monthly,Seasonally Adjusted
2017-05-01,4.38289199289977,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",SMU45348204300000001SA,Monthly,Seasonally Adjusted
2017-06-01,4.37914491765023,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",SMU45348204300000001SA,Monthly,Seasonally Adjusted
2017-07-01,4.38883041118311,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",SMU45348204300000001SA,Monthly,Seasonally Adjusted
2017-08-01,4.456887286950701,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",SMU45348204300000001SA,Monthly,Seasonally Adjusted
2017-09-01,4.42734982638187,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",SMU45348204300000001SA,Monthly,Seasonally Adjusted
2017-10-01,4.307040833957,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",SMU45348204300000001SA,Monthly,Seasonally Adjusted
2017-11-01,4.30896396627213,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",SMU45348204300000001SA,Monthly,Seasonally Adjusted
2017-12-01,4.28927078545726,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",SMU45348204300000001SA,Monthly,Seasonally Adjusted
2018-01-01,4.360724021514811,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",SMU45348204300000001SA,Monthly,Seasonally Adjusted
2018-02-01,4.42048182500264,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",SMU45348204300000001SA,Monthly,Seasonally Adjusted
2018-03-01,4.3681652211528395,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",SMU45348204300000001SA,Monthly,Seasonally Adjusted
2018-04-01,4.5120801270864,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",SMU45348204300000001SA,Monthly,Seasonally Adjusted
2018-05-01,4.3834114019165,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",SMU45348204300000001SA,Monthly,Seasonally Adjusted
2018-06-01,4.47538887503547,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",SMU45348204300000001SA,Monthly,Seasonally Adjusted
2018-07-01,4.38979875871499,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",SMU45348204300000001SA,Monthly,Seasonally Adjusted
2018-08-01,4.3654784254997905,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",SMU45348204300000001SA,Monthly,Seasonally Adjusted
2018-09-01,4.3331337308239,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",SMU45348204300000001SA,Monthly,Seasonally Adjusted
2018-10-01,4.40347735459917,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",SMU45348204300000001SA,Monthly,Seasonally Adjusted
2018-11-01,4.39544525224777,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",SMU45348204300000001SA,Monthly,Seasonally Adjusted
2018-12-01,4.375074696090411,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",SMU45348204300000001SA,Monthly,Seasonally Adjusted
2019-01-01,4.3551742223915895,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",SMU45348204300000001SA,Monthly,Seasonally Adjusted
2019-02-01,4.21662655855669,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",SMU45348204300000001SA,Monthly,Seasonally Adjusted
2019-03-01,4.37703137389325,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",SMU45348204300000001SA,Monthly,Seasonally Adjusted
2019-04-01,4.323863215157259,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",SMU45348204300000001SA,Monthly,Seasonally Adjusted
2019-05-01,4.38966512006091,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",SMU45348204300000001SA,Monthly,Seasonally Adjusted
2019-06-01,4.2808920507226,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",SMU45348204300000001SA,Monthly,Seasonally Adjusted
2019-07-01,4.29400847187107,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",SMU45348204300000001SA,Monthly,Seasonally Adjusted
2019-08-01,4.275492732425509,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",SMU45348204300000001SA,Monthly,Seasonally Adjusted
2019-09-01,4.2316975642537304,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",SMU45348204300000001SA,Monthly,Seasonally Adjusted
2019-10-01,4.29488793913771,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",SMU45348204300000001SA,Monthly,Seasonally Adjusted
2019-11-01,4.38411026647455,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",SMU45348204300000001SA,Monthly,Seasonally Adjusted
2019-12-01,4.4595035376332905,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",SMU45348204300000001SA,Monthly,Seasonally Adjusted
2020-01-01,4.55692643143854,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",SMU45348204300000001SA,Monthly,Seasonally Adjusted
