date,Housing Inventory: Active Listing Count,state,msa,city,title,id,frequency,seasonal_adjustment
2017-07-01,12998.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Active Listing Count in Detroit-Warren-Dearborn, MI (CBSA)",ACTLISCOU19820,Monthly,Not Seasonally Adjusted
2017-08-01,14359.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Active Listing Count in Detroit-Warren-Dearborn, MI (CBSA)",ACTLISCOU19820,Monthly,Not Seasonally Adjusted
2017-09-01,14392.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Active Listing Count in Detroit-Warren-Dearborn, MI (CBSA)",ACTLISCOU19820,Monthly,Not Seasonally Adjusted
2017-10-01,13940.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Active Listing Count in Detroit-Warren-Dearborn, MI (CBSA)",ACTLISCOU19820,Monthly,Not Seasonally Adjusted
2017-11-01,12962.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Active Listing Count in Detroit-Warren-Dearborn, MI (CBSA)",ACTLISCOU19820,Monthly,Not Seasonally Adjusted
2017-12-01,11555.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Active Listing Count in Detroit-Warren-Dearborn, MI (CBSA)",ACTLISCOU19820,Monthly,Not Seasonally Adjusted
2018-01-01,10243.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Active Listing Count in Detroit-Warren-Dearborn, MI (CBSA)",ACTLISCOU19820,Monthly,Not Seasonally Adjusted
2018-02-01,9588.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Active Listing Count in Detroit-Warren-Dearborn, MI (CBSA)",ACTLISCOU19820,Monthly,Not Seasonally Adjusted
2018-03-01,9395.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Active Listing Count in Detroit-Warren-Dearborn, MI (CBSA)",ACTLISCOU19820,Monthly,Not Seasonally Adjusted
2018-04-01,9811.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Active Listing Count in Detroit-Warren-Dearborn, MI (CBSA)",ACTLISCOU19820,Monthly,Not Seasonally Adjusted
2018-05-01,10802.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Active Listing Count in Detroit-Warren-Dearborn, MI (CBSA)",ACTLISCOU19820,Monthly,Not Seasonally Adjusted
2018-06-01,12035.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Active Listing Count in Detroit-Warren-Dearborn, MI (CBSA)",ACTLISCOU19820,Monthly,Not Seasonally Adjusted
2018-07-01,13283.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Active Listing Count in Detroit-Warren-Dearborn, MI (CBSA)",ACTLISCOU19820,Monthly,Not Seasonally Adjusted
2018-08-01,14600.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Active Listing Count in Detroit-Warren-Dearborn, MI (CBSA)",ACTLISCOU19820,Monthly,Not Seasonally Adjusted
2018-09-01,15246.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Active Listing Count in Detroit-Warren-Dearborn, MI (CBSA)",ACTLISCOU19820,Monthly,Not Seasonally Adjusted
2018-10-01,15179.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Active Listing Count in Detroit-Warren-Dearborn, MI (CBSA)",ACTLISCOU19820,Monthly,Not Seasonally Adjusted
2018-11-01,14782.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Active Listing Count in Detroit-Warren-Dearborn, MI (CBSA)",ACTLISCOU19820,Monthly,Not Seasonally Adjusted
2018-12-01,13506.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Active Listing Count in Detroit-Warren-Dearborn, MI (CBSA)",ACTLISCOU19820,Monthly,Not Seasonally Adjusted
2019-01-01,12424.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Active Listing Count in Detroit-Warren-Dearborn, MI (CBSA)",ACTLISCOU19820,Monthly,Not Seasonally Adjusted
2019-02-01,11742.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Active Listing Count in Detroit-Warren-Dearborn, MI (CBSA)",ACTLISCOU19820,Monthly,Not Seasonally Adjusted
2019-03-01,11477.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Active Listing Count in Detroit-Warren-Dearborn, MI (CBSA)",ACTLISCOU19820,Monthly,Not Seasonally Adjusted
2019-04-01,11469.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Active Listing Count in Detroit-Warren-Dearborn, MI (CBSA)",ACTLISCOU19820,Monthly,Not Seasonally Adjusted
2019-05-01,12508.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Active Listing Count in Detroit-Warren-Dearborn, MI (CBSA)",ACTLISCOU19820,Monthly,Not Seasonally Adjusted
2019-06-01,13857.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Active Listing Count in Detroit-Warren-Dearborn, MI (CBSA)",ACTLISCOU19820,Monthly,Not Seasonally Adjusted
2019-07-01,15141.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Active Listing Count in Detroit-Warren-Dearborn, MI (CBSA)",ACTLISCOU19820,Monthly,Not Seasonally Adjusted
2019-08-01,15754.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Active Listing Count in Detroit-Warren-Dearborn, MI (CBSA)",ACTLISCOU19820,Monthly,Not Seasonally Adjusted
2019-09-01,16121.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Active Listing Count in Detroit-Warren-Dearborn, MI (CBSA)",ACTLISCOU19820,Monthly,Not Seasonally Adjusted
2019-10-01,15975.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Active Listing Count in Detroit-Warren-Dearborn, MI (CBSA)",ACTLISCOU19820,Monthly,Not Seasonally Adjusted
2019-11-01,14923.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Active Listing Count in Detroit-Warren-Dearborn, MI (CBSA)",ACTLISCOU19820,Monthly,Not Seasonally Adjusted
2019-12-01,13067.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Active Listing Count in Detroit-Warren-Dearborn, MI (CBSA)",ACTLISCOU19820,Monthly,Not Seasonally Adjusted
2020-01-01,11700.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Active Listing Count in Detroit-Warren-Dearborn, MI (CBSA)",ACTLISCOU19820,Monthly,Not Seasonally Adjusted
2020-02-01,10745.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Active Listing Count in Detroit-Warren-Dearborn, MI (CBSA)",ACTLISCOU19820,Monthly,Not Seasonally Adjusted
2020-03-01,10285.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Active Listing Count in Detroit-Warren-Dearborn, MI (CBSA)",ACTLISCOU19820,Monthly,Not Seasonally Adjusted
2020-04-01,9984.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Active Listing Count in Detroit-Warren-Dearborn, MI (CBSA)",ACTLISCOU19820,Monthly,Not Seasonally Adjusted
2020-05-01,10708.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Active Listing Count in Detroit-Warren-Dearborn, MI (CBSA)",ACTLISCOU19820,Monthly,Not Seasonally Adjusted
2020-06-01,10239.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Active Listing Count in Detroit-Warren-Dearborn, MI (CBSA)",ACTLISCOU19820,Monthly,Not Seasonally Adjusted
2020-07-01,9825.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Active Listing Count in Detroit-Warren-Dearborn, MI (CBSA)",ACTLISCOU19820,Monthly,Not Seasonally Adjusted
2020-08-01,9338.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Active Listing Count in Detroit-Warren-Dearborn, MI (CBSA)",ACTLISCOU19820,Monthly,Not Seasonally Adjusted
2020-09-01,9033.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Active Listing Count in Detroit-Warren-Dearborn, MI (CBSA)",ACTLISCOU19820,Monthly,Not Seasonally Adjusted
2020-10-01,8406.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Active Listing Count in Detroit-Warren-Dearborn, MI (CBSA)",ACTLISCOU19820,Monthly,Not Seasonally Adjusted
2020-11-01,7714.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Active Listing Count in Detroit-Warren-Dearborn, MI (CBSA)",ACTLISCOU19820,Monthly,Not Seasonally Adjusted
2020-12-01,6749.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Active Listing Count in Detroit-Warren-Dearborn, MI (CBSA)",ACTLISCOU19820,Monthly,Not Seasonally Adjusted
2021-01-01,5642.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Active Listing Count in Detroit-Warren-Dearborn, MI (CBSA)",ACTLISCOU19820,Monthly,Not Seasonally Adjusted
2021-02-01,4705.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Active Listing Count in Detroit-Warren-Dearborn, MI (CBSA)",ACTLISCOU19820,Monthly,Not Seasonally Adjusted
2021-03-01,4548.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Active Listing Count in Detroit-Warren-Dearborn, MI (CBSA)",ACTLISCOU19820,Monthly,Not Seasonally Adjusted
2021-04-01,4651.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Active Listing Count in Detroit-Warren-Dearborn, MI (CBSA)",ACTLISCOU19820,Monthly,Not Seasonally Adjusted
2021-05-01,5253.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Active Listing Count in Detroit-Warren-Dearborn, MI (CBSA)",ACTLISCOU19820,Monthly,Not Seasonally Adjusted
2021-06-01,6498.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Active Listing Count in Detroit-Warren-Dearborn, MI (CBSA)",ACTLISCOU19820,Monthly,Not Seasonally Adjusted
2021-07-01,7033.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Active Listing Count in Detroit-Warren-Dearborn, MI (CBSA)",ACTLISCOU19820,Monthly,Not Seasonally Adjusted
2021-08-01,7884.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Active Listing Count in Detroit-Warren-Dearborn, MI (CBSA)",ACTLISCOU19820,Monthly,Not Seasonally Adjusted
2021-09-01,8067.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Active Listing Count in Detroit-Warren-Dearborn, MI (CBSA)",ACTLISCOU19820,Monthly,Not Seasonally Adjusted
2021-10-01,7805.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Active Listing Count in Detroit-Warren-Dearborn, MI (CBSA)",ACTLISCOU19820,Monthly,Not Seasonally Adjusted
2021-11-01,7238.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Active Listing Count in Detroit-Warren-Dearborn, MI (CBSA)",ACTLISCOU19820,Monthly,Not Seasonally Adjusted
2016-07-01,1719.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Active Listing Count in Gainesville, GA (CBSA)",ACTLISCOU23580,Monthly,Not Seasonally Adjusted
2016-08-01,1556.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Active Listing Count in Gainesville, GA (CBSA)",ACTLISCOU23580,Monthly,Not Seasonally Adjusted
2016-09-01,1557.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Active Listing Count in Gainesville, GA (CBSA)",ACTLISCOU23580,Monthly,Not Seasonally Adjusted
2016-10-01,1470.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Active Listing Count in Gainesville, GA (CBSA)",ACTLISCOU23580,Monthly,Not Seasonally Adjusted
2016-11-01,1420.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Active Listing Count in Gainesville, GA (CBSA)",ACTLISCOU23580,Monthly,Not Seasonally Adjusted
2016-12-01,1265.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Active Listing Count in Gainesville, GA (CBSA)",ACTLISCOU23580,Monthly,Not Seasonally Adjusted
2017-01-01,1261.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Active Listing Count in Gainesville, GA (CBSA)",ACTLISCOU23580,Monthly,Not Seasonally Adjusted
2017-02-01,1265.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Active Listing Count in Gainesville, GA (CBSA)",ACTLISCOU23580,Monthly,Not Seasonally Adjusted
2017-03-01,1187.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Active Listing Count in Gainesville, GA (CBSA)",ACTLISCOU23580,Monthly,Not Seasonally Adjusted
2017-04-01,1266.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Active Listing Count in Gainesville, GA (CBSA)",ACTLISCOU23580,Monthly,Not Seasonally Adjusted
2017-05-01,1300.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Active Listing Count in Gainesville, GA (CBSA)",ACTLISCOU23580,Monthly,Not Seasonally Adjusted
2017-06-01,1343.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Active Listing Count in Gainesville, GA (CBSA)",ACTLISCOU23580,Monthly,Not Seasonally Adjusted
2017-07-01,1349.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Active Listing Count in Gainesville, GA (CBSA)",ACTLISCOU23580,Monthly,Not Seasonally Adjusted
2017-08-01,1662.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Active Listing Count in Gainesville, GA (CBSA)",ACTLISCOU23580,Monthly,Not Seasonally Adjusted
2017-09-01,1586.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Active Listing Count in Gainesville, GA (CBSA)",ACTLISCOU23580,Monthly,Not Seasonally Adjusted
2017-10-01,1528.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Active Listing Count in Gainesville, GA (CBSA)",ACTLISCOU23580,Monthly,Not Seasonally Adjusted
2017-11-01,1568.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Active Listing Count in Gainesville, GA (CBSA)",ACTLISCOU23580,Monthly,Not Seasonally Adjusted
2017-12-01,1519.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Active Listing Count in Gainesville, GA (CBSA)",ACTLISCOU23580,Monthly,Not Seasonally Adjusted
2018-01-01,1404.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Active Listing Count in Gainesville, GA (CBSA)",ACTLISCOU23580,Monthly,Not Seasonally Adjusted
2018-02-01,1452.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Active Listing Count in Gainesville, GA (CBSA)",ACTLISCOU23580,Monthly,Not Seasonally Adjusted
2018-03-01,1510.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Active Listing Count in Gainesville, GA (CBSA)",ACTLISCOU23580,Monthly,Not Seasonally Adjusted
2018-04-01,1649.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Active Listing Count in Gainesville, GA (CBSA)",ACTLISCOU23580,Monthly,Not Seasonally Adjusted
2018-05-01,1722.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Active Listing Count in Gainesville, GA (CBSA)",ACTLISCOU23580,Monthly,Not Seasonally Adjusted
2018-06-01,1756.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Active Listing Count in Gainesville, GA (CBSA)",ACTLISCOU23580,Monthly,Not Seasonally Adjusted
2018-07-01,1784.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Active Listing Count in Gainesville, GA (CBSA)",ACTLISCOU23580,Monthly,Not Seasonally Adjusted
2018-08-01,1784.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Active Listing Count in Gainesville, GA (CBSA)",ACTLISCOU23580,Monthly,Not Seasonally Adjusted
2018-09-01,1782.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Active Listing Count in Gainesville, GA (CBSA)",ACTLISCOU23580,Monthly,Not Seasonally Adjusted
2018-10-01,1983.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Active Listing Count in Gainesville, GA (CBSA)",ACTLISCOU23580,Monthly,Not Seasonally Adjusted
2018-11-01,1891.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Active Listing Count in Gainesville, GA (CBSA)",ACTLISCOU23580,Monthly,Not Seasonally Adjusted
2018-12-01,1844.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Active Listing Count in Gainesville, GA (CBSA)",ACTLISCOU23580,Monthly,Not Seasonally Adjusted
2019-01-01,1709.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Active Listing Count in Gainesville, GA (CBSA)",ACTLISCOU23580,Monthly,Not Seasonally Adjusted
2019-02-01,1685.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Active Listing Count in Gainesville, GA (CBSA)",ACTLISCOU23580,Monthly,Not Seasonally Adjusted
2019-03-01,1845.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Active Listing Count in Gainesville, GA (CBSA)",ACTLISCOU23580,Monthly,Not Seasonally Adjusted
2019-04-01,2174.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Active Listing Count in Gainesville, GA (CBSA)",ACTLISCOU23580,Monthly,Not Seasonally Adjusted
2019-05-01,2285.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Active Listing Count in Gainesville, GA (CBSA)",ACTLISCOU23580,Monthly,Not Seasonally Adjusted
2019-06-01,2369.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Active Listing Count in Gainesville, GA (CBSA)",ACTLISCOU23580,Monthly,Not Seasonally Adjusted
2019-07-01,2410.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Active Listing Count in Gainesville, GA (CBSA)",ACTLISCOU23580,Monthly,Not Seasonally Adjusted
2019-08-01,2374.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Active Listing Count in Gainesville, GA (CBSA)",ACTLISCOU23580,Monthly,Not Seasonally Adjusted
2019-09-01,2277.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Active Listing Count in Gainesville, GA (CBSA)",ACTLISCOU23580,Monthly,Not Seasonally Adjusted
2019-10-01,2034.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Active Listing Count in Gainesville, GA (CBSA)",ACTLISCOU23580,Monthly,Not Seasonally Adjusted
2019-11-01,1807.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Active Listing Count in Gainesville, GA (CBSA)",ACTLISCOU23580,Monthly,Not Seasonally Adjusted
2019-12-01,1715.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Active Listing Count in Gainesville, GA (CBSA)",ACTLISCOU23580,Monthly,Not Seasonally Adjusted
2020-01-01,1596.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Active Listing Count in Gainesville, GA (CBSA)",ACTLISCOU23580,Monthly,Not Seasonally Adjusted
2020-02-01,1540.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Active Listing Count in Gainesville, GA (CBSA)",ACTLISCOU23580,Monthly,Not Seasonally Adjusted
2020-03-01,1604.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Active Listing Count in Gainesville, GA (CBSA)",ACTLISCOU23580,Monthly,Not Seasonally Adjusted
2020-04-01,1684.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Active Listing Count in Gainesville, GA (CBSA)",ACTLISCOU23580,Monthly,Not Seasonally Adjusted
2020-05-01,1587.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Active Listing Count in Gainesville, GA (CBSA)",ACTLISCOU23580,Monthly,Not Seasonally Adjusted
2020-06-01,1365.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Active Listing Count in Gainesville, GA (CBSA)",ACTLISCOU23580,Monthly,Not Seasonally Adjusted
2020-07-01,1284.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Active Listing Count in Gainesville, GA (CBSA)",ACTLISCOU23580,Monthly,Not Seasonally Adjusted
2020-08-01,1104.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Active Listing Count in Gainesville, GA (CBSA)",ACTLISCOU23580,Monthly,Not Seasonally Adjusted
2020-09-01,981.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Active Listing Count in Gainesville, GA (CBSA)",ACTLISCOU23580,Monthly,Not Seasonally Adjusted
2020-10-01,935.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Active Listing Count in Gainesville, GA (CBSA)",ACTLISCOU23580,Monthly,Not Seasonally Adjusted
2020-11-01,828.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Active Listing Count in Gainesville, GA (CBSA)",ACTLISCOU23580,Monthly,Not Seasonally Adjusted
2020-12-01,722.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Active Listing Count in Gainesville, GA (CBSA)",ACTLISCOU23580,Monthly,Not Seasonally Adjusted
2021-01-01,575.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Active Listing Count in Gainesville, GA (CBSA)",ACTLISCOU23580,Monthly,Not Seasonally Adjusted
2021-02-01,423.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Active Listing Count in Gainesville, GA (CBSA)",ACTLISCOU23580,Monthly,Not Seasonally Adjusted
2021-03-01,440.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Active Listing Count in Gainesville, GA (CBSA)",ACTLISCOU23580,Monthly,Not Seasonally Adjusted
2021-04-01,426.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Active Listing Count in Gainesville, GA (CBSA)",ACTLISCOU23580,Monthly,Not Seasonally Adjusted
2021-05-01,439.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Active Listing Count in Gainesville, GA (CBSA)",ACTLISCOU23580,Monthly,Not Seasonally Adjusted
2021-06-01,522.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Active Listing Count in Gainesville, GA (CBSA)",ACTLISCOU23580,Monthly,Not Seasonally Adjusted
2021-07-01,624.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Active Listing Count in Gainesville, GA (CBSA)",ACTLISCOU23580,Monthly,Not Seasonally Adjusted
2021-08-01,736.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Active Listing Count in Gainesville, GA (CBSA)",ACTLISCOU23580,Monthly,Not Seasonally Adjusted
2021-09-01,681.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Active Listing Count in Gainesville, GA (CBSA)",ACTLISCOU23580,Monthly,Not Seasonally Adjusted
2021-10-01,679.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Active Listing Count in Gainesville, GA (CBSA)",ACTLISCOU23580,Monthly,Not Seasonally Adjusted
2021-11-01,648.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Active Listing Count in Gainesville, GA (CBSA)",ACTLISCOU23580,Monthly,Not Seasonally Adjusted
2016-07-01,26952.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Active Listing Count in Houston-the Woodlands-Sugar Land, TX (CBSA)",ACTLISCOU26420,Monthly,Not Seasonally Adjusted
2016-08-01,26993.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Active Listing Count in Houston-the Woodlands-Sugar Land, TX (CBSA)",ACTLISCOU26420,Monthly,Not Seasonally Adjusted
2016-09-01,26699.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Active Listing Count in Houston-the Woodlands-Sugar Land, TX (CBSA)",ACTLISCOU26420,Monthly,Not Seasonally Adjusted
2016-10-01,26171.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Active Listing Count in Houston-the Woodlands-Sugar Land, TX (CBSA)",ACTLISCOU26420,Monthly,Not Seasonally Adjusted
2016-11-01,25634.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Active Listing Count in Houston-the Woodlands-Sugar Land, TX (CBSA)",ACTLISCOU26420,Monthly,Not Seasonally Adjusted
2016-12-01,24014.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Active Listing Count in Houston-the Woodlands-Sugar Land, TX (CBSA)",ACTLISCOU26420,Monthly,Not Seasonally Adjusted
2017-01-01,23083.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Active Listing Count in Houston-the Woodlands-Sugar Land, TX (CBSA)",ACTLISCOU26420,Monthly,Not Seasonally Adjusted
2017-02-01,23520.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Active Listing Count in Houston-the Woodlands-Sugar Land, TX (CBSA)",ACTLISCOU26420,Monthly,Not Seasonally Adjusted
2017-03-01,24492.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Active Listing Count in Houston-the Woodlands-Sugar Land, TX (CBSA)",ACTLISCOU26420,Monthly,Not Seasonally Adjusted
2017-04-01,25814.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Active Listing Count in Houston-the Woodlands-Sugar Land, TX (CBSA)",ACTLISCOU26420,Monthly,Not Seasonally Adjusted
2017-05-01,27680.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Active Listing Count in Houston-the Woodlands-Sugar Land, TX (CBSA)",ACTLISCOU26420,Monthly,Not Seasonally Adjusted
2017-06-01,29098.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Active Listing Count in Houston-the Woodlands-Sugar Land, TX (CBSA)",ACTLISCOU26420,Monthly,Not Seasonally Adjusted
2017-07-01,30350.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Active Listing Count in Houston-the Woodlands-Sugar Land, TX (CBSA)",ACTLISCOU26420,Monthly,Not Seasonally Adjusted
2017-08-01,30956.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Active Listing Count in Houston-the Woodlands-Sugar Land, TX (CBSA)",ACTLISCOU26420,Monthly,Not Seasonally Adjusted
2017-09-01,28132.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Active Listing Count in Houston-the Woodlands-Sugar Land, TX (CBSA)",ACTLISCOU26420,Monthly,Not Seasonally Adjusted
2017-10-01,26814.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Active Listing Count in Houston-the Woodlands-Sugar Land, TX (CBSA)",ACTLISCOU26420,Monthly,Not Seasonally Adjusted
2017-11-01,25906.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Active Listing Count in Houston-the Woodlands-Sugar Land, TX (CBSA)",ACTLISCOU26420,Monthly,Not Seasonally Adjusted
2017-12-01,24484.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Active Listing Count in Houston-the Woodlands-Sugar Land, TX (CBSA)",ACTLISCOU26420,Monthly,Not Seasonally Adjusted
2018-01-01,22542.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Active Listing Count in Houston-the Woodlands-Sugar Land, TX (CBSA)",ACTLISCOU26420,Monthly,Not Seasonally Adjusted
