date,Housing Inventory: Median Listing Price per Square Feet,state,msa,city,title,id,frequency,seasonal_adjustment
2018-12-01,119.3153266,ID,"Lewiston, ID-WA",Lewiston,"Housing Inventory: Median Listing Price per Square Feet in Lewiston, ID-WA (CBSA)",MEDLISPRIPERSQUFEE30300,Monthly,Not Seasonally Adjusted
2019-01-01,122.6614139,ID,"Lewiston, ID-WA",Lewiston,"Housing Inventory: Median Listing Price per Square Feet in Lewiston, ID-WA (CBSA)",MEDLISPRIPERSQUFEE30300,Monthly,Not Seasonally Adjusted
2019-02-01,129.1111994,ID,"Lewiston, ID-WA",Lewiston,"Housing Inventory: Median Listing Price per Square Feet in Lewiston, ID-WA (CBSA)",MEDLISPRIPERSQUFEE30300,Monthly,Not Seasonally Adjusted
2019-03-01,127.7592337,ID,"Lewiston, ID-WA",Lewiston,"Housing Inventory: Median Listing Price per Square Feet in Lewiston, ID-WA (CBSA)",MEDLISPRIPERSQUFEE30300,Monthly,Not Seasonally Adjusted
2019-04-01,129.9216029,ID,"Lewiston, ID-WA",Lewiston,"Housing Inventory: Median Listing Price per Square Feet in Lewiston, ID-WA (CBSA)",MEDLISPRIPERSQUFEE30300,Monthly,Not Seasonally Adjusted
2019-05-01,130.3643697,ID,"Lewiston, ID-WA",Lewiston,"Housing Inventory: Median Listing Price per Square Feet in Lewiston, ID-WA (CBSA)",MEDLISPRIPERSQUFEE30300,Monthly,Not Seasonally Adjusted
2019-06-01,129.9777117,ID,"Lewiston, ID-WA",Lewiston,"Housing Inventory: Median Listing Price per Square Feet in Lewiston, ID-WA (CBSA)",MEDLISPRIPERSQUFEE30300,Monthly,Not Seasonally Adjusted
2019-07-01,119.40805,ID,"Lewiston, ID-WA",Lewiston,"Housing Inventory: Median Listing Price per Square Feet in Lewiston, ID-WA (CBSA)",MEDLISPRIPERSQUFEE30300,Monthly,Not Seasonally Adjusted
2019-08-01,119.4457162,ID,"Lewiston, ID-WA",Lewiston,"Housing Inventory: Median Listing Price per Square Feet in Lewiston, ID-WA (CBSA)",MEDLISPRIPERSQUFEE30300,Monthly,Not Seasonally Adjusted
2019-09-01,119.2096926,ID,"Lewiston, ID-WA",Lewiston,"Housing Inventory: Median Listing Price per Square Feet in Lewiston, ID-WA (CBSA)",MEDLISPRIPERSQUFEE30300,Monthly,Not Seasonally Adjusted
2019-10-01,117.5402011,ID,"Lewiston, ID-WA",Lewiston,"Housing Inventory: Median Listing Price per Square Feet in Lewiston, ID-WA (CBSA)",MEDLISPRIPERSQUFEE30300,Monthly,Not Seasonally Adjusted
2019-11-01,115.6706142,ID,"Lewiston, ID-WA",Lewiston,"Housing Inventory: Median Listing Price per Square Feet in Lewiston, ID-WA (CBSA)",MEDLISPRIPERSQUFEE30300,Monthly,Not Seasonally Adjusted
2019-12-01,116.1350653,ID,"Lewiston, ID-WA",Lewiston,"Housing Inventory: Median Listing Price per Square Feet in Lewiston, ID-WA (CBSA)",MEDLISPRIPERSQUFEE30300,Monthly,Not Seasonally Adjusted
2020-01-01,116.461983,ID,"Lewiston, ID-WA",Lewiston,"Housing Inventory: Median Listing Price per Square Feet in Lewiston, ID-WA (CBSA)",MEDLISPRIPERSQUFEE30300,Monthly,Not Seasonally Adjusted
2020-02-01,120.745098,ID,"Lewiston, ID-WA",Lewiston,"Housing Inventory: Median Listing Price per Square Feet in Lewiston, ID-WA (CBSA)",MEDLISPRIPERSQUFEE30300,Monthly,Not Seasonally Adjusted
2020-03-01,124.3472468,ID,"Lewiston, ID-WA",Lewiston,"Housing Inventory: Median Listing Price per Square Feet in Lewiston, ID-WA (CBSA)",MEDLISPRIPERSQUFEE30300,Monthly,Not Seasonally Adjusted
2020-04-01,130.3177479,ID,"Lewiston, ID-WA",Lewiston,"Housing Inventory: Median Listing Price per Square Feet in Lewiston, ID-WA (CBSA)",MEDLISPRIPERSQUFEE30300,Monthly,Not Seasonally Adjusted
2020-05-01,134.9886609,ID,"Lewiston, ID-WA",Lewiston,"Housing Inventory: Median Listing Price per Square Feet in Lewiston, ID-WA (CBSA)",MEDLISPRIPERSQUFEE30300,Monthly,Not Seasonally Adjusted
2020-06-01,141.5452564,ID,"Lewiston, ID-WA",Lewiston,"Housing Inventory: Median Listing Price per Square Feet in Lewiston, ID-WA (CBSA)",MEDLISPRIPERSQUFEE30300,Monthly,Not Seasonally Adjusted
2020-07-01,139.8450947,ID,"Lewiston, ID-WA",Lewiston,"Housing Inventory: Median Listing Price per Square Feet in Lewiston, ID-WA (CBSA)",MEDLISPRIPERSQUFEE30300,Monthly,Not Seasonally Adjusted
2020-08-01,145.7091776,ID,"Lewiston, ID-WA",Lewiston,"Housing Inventory: Median Listing Price per Square Feet in Lewiston, ID-WA (CBSA)",MEDLISPRIPERSQUFEE30300,Monthly,Not Seasonally Adjusted
2020-09-01,140.5783131,ID,"Lewiston, ID-WA",Lewiston,"Housing Inventory: Median Listing Price per Square Feet in Lewiston, ID-WA (CBSA)",MEDLISPRIPERSQUFEE30300,Monthly,Not Seasonally Adjusted
2020-10-01,144.2307692,ID,"Lewiston, ID-WA",Lewiston,"Housing Inventory: Median Listing Price per Square Feet in Lewiston, ID-WA (CBSA)",MEDLISPRIPERSQUFEE30300,Monthly,Not Seasonally Adjusted
2020-11-01,145.66225,ID,"Lewiston, ID-WA",Lewiston,"Housing Inventory: Median Listing Price per Square Feet in Lewiston, ID-WA (CBSA)",MEDLISPRIPERSQUFEE30300,Monthly,Not Seasonally Adjusted
2020-12-01,152.2157118,ID,"Lewiston, ID-WA",Lewiston,"Housing Inventory: Median Listing Price per Square Feet in Lewiston, ID-WA (CBSA)",MEDLISPRIPERSQUFEE30300,Monthly,Not Seasonally Adjusted
2021-01-01,153.5560345,ID,"Lewiston, ID-WA",Lewiston,"Housing Inventory: Median Listing Price per Square Feet in Lewiston, ID-WA (CBSA)",MEDLISPRIPERSQUFEE30300,Monthly,Not Seasonally Adjusted
2021-02-01,161.1541088,ID,"Lewiston, ID-WA",Lewiston,"Housing Inventory: Median Listing Price per Square Feet in Lewiston, ID-WA (CBSA)",MEDLISPRIPERSQUFEE30300,Monthly,Not Seasonally Adjusted
2021-03-01,165.4941021,ID,"Lewiston, ID-WA",Lewiston,"Housing Inventory: Median Listing Price per Square Feet in Lewiston, ID-WA (CBSA)",MEDLISPRIPERSQUFEE30300,Monthly,Not Seasonally Adjusted
2021-04-01,171.4969584,ID,"Lewiston, ID-WA",Lewiston,"Housing Inventory: Median Listing Price per Square Feet in Lewiston, ID-WA (CBSA)",MEDLISPRIPERSQUFEE30300,Monthly,Not Seasonally Adjusted
2021-05-01,167.0612813,ID,"Lewiston, ID-WA",Lewiston,"Housing Inventory: Median Listing Price per Square Feet in Lewiston, ID-WA (CBSA)",MEDLISPRIPERSQUFEE30300,Monthly,Not Seasonally Adjusted
2021-06-01,166.0167131,ID,"Lewiston, ID-WA",Lewiston,"Housing Inventory: Median Listing Price per Square Feet in Lewiston, ID-WA (CBSA)",MEDLISPRIPERSQUFEE30300,Monthly,Not Seasonally Adjusted
2021-07-01,180.4158424,ID,"Lewiston, ID-WA",Lewiston,"Housing Inventory: Median Listing Price per Square Feet in Lewiston, ID-WA (CBSA)",MEDLISPRIPERSQUFEE30300,Monthly,Not Seasonally Adjusted
2021-08-01,177.2853058,ID,"Lewiston, ID-WA",Lewiston,"Housing Inventory: Median Listing Price per Square Feet in Lewiston, ID-WA (CBSA)",MEDLISPRIPERSQUFEE30300,Monthly,Not Seasonally Adjusted
2021-09-01,179.7528573,ID,"Lewiston, ID-WA",Lewiston,"Housing Inventory: Median Listing Price per Square Feet in Lewiston, ID-WA (CBSA)",MEDLISPRIPERSQUFEE30300,Monthly,Not Seasonally Adjusted
2021-10-01,183.3740831,ID,"Lewiston, ID-WA",Lewiston,"Housing Inventory: Median Listing Price per Square Feet in Lewiston, ID-WA (CBSA)",MEDLISPRIPERSQUFEE30300,Monthly,Not Seasonally Adjusted
2021-11-01,181.3118142,ID,"Lewiston, ID-WA",Lewiston,"Housing Inventory: Median Listing Price per Square Feet in Lewiston, ID-WA (CBSA)",MEDLISPRIPERSQUFEE30300,Monthly,Not Seasonally Adjusted
2016-07-01,152.5773196,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Median Listing Price per Square Feet in Lincoln, NE (CBSA)",MEDLISPRIPERSQUFEE30700,Monthly,Not Seasonally Adjusted
2016-08-01,148.4736609,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Median Listing Price per Square Feet in Lincoln, NE (CBSA)",MEDLISPRIPERSQUFEE30700,Monthly,Not Seasonally Adjusted
2016-09-01,148.4267408,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Median Listing Price per Square Feet in Lincoln, NE (CBSA)",MEDLISPRIPERSQUFEE30700,Monthly,Not Seasonally Adjusted
2016-10-01,147.081158,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Median Listing Price per Square Feet in Lincoln, NE (CBSA)",MEDLISPRIPERSQUFEE30700,Monthly,Not Seasonally Adjusted
2016-11-01,144.8070294,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Median Listing Price per Square Feet in Lincoln, NE (CBSA)",MEDLISPRIPERSQUFEE30700,Monthly,Not Seasonally Adjusted
2016-12-01,147.5279107,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Median Listing Price per Square Feet in Lincoln, NE (CBSA)",MEDLISPRIPERSQUFEE30700,Monthly,Not Seasonally Adjusted
2017-01-01,150.6015132,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Median Listing Price per Square Feet in Lincoln, NE (CBSA)",MEDLISPRIPERSQUFEE30700,Monthly,Not Seasonally Adjusted
2017-02-01,156.1447811,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Median Listing Price per Square Feet in Lincoln, NE (CBSA)",MEDLISPRIPERSQUFEE30700,Monthly,Not Seasonally Adjusted
2017-03-01,157.971681,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Median Listing Price per Square Feet in Lincoln, NE (CBSA)",MEDLISPRIPERSQUFEE30700,Monthly,Not Seasonally Adjusted
2017-04-01,167.5603217,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Median Listing Price per Square Feet in Lincoln, NE (CBSA)",MEDLISPRIPERSQUFEE30700,Monthly,Not Seasonally Adjusted
2017-05-01,169.9458773,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Median Listing Price per Square Feet in Lincoln, NE (CBSA)",MEDLISPRIPERSQUFEE30700,Monthly,Not Seasonally Adjusted
2017-06-01,166.8114185,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Median Listing Price per Square Feet in Lincoln, NE (CBSA)",MEDLISPRIPERSQUFEE30700,Monthly,Not Seasonally Adjusted
2017-07-01,164.8425787,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Median Listing Price per Square Feet in Lincoln, NE (CBSA)",MEDLISPRIPERSQUFEE30700,Monthly,Not Seasonally Adjusted
2017-08-01,164.309949,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Median Listing Price per Square Feet in Lincoln, NE (CBSA)",MEDLISPRIPERSQUFEE30700,Monthly,Not Seasonally Adjusted
2017-09-01,160.5298368,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Median Listing Price per Square Feet in Lincoln, NE (CBSA)",MEDLISPRIPERSQUFEE30700,Monthly,Not Seasonally Adjusted
2017-10-01,160.6294533,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Median Listing Price per Square Feet in Lincoln, NE (CBSA)",MEDLISPRIPERSQUFEE30700,Monthly,Not Seasonally Adjusted
2017-11-01,164.40091,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Median Listing Price per Square Feet in Lincoln, NE (CBSA)",MEDLISPRIPERSQUFEE30700,Monthly,Not Seasonally Adjusted
2017-12-01,165.3658537,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Median Listing Price per Square Feet in Lincoln, NE (CBSA)",MEDLISPRIPERSQUFEE30700,Monthly,Not Seasonally Adjusted
2018-01-01,171.3656964,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Median Listing Price per Square Feet in Lincoln, NE (CBSA)",MEDLISPRIPERSQUFEE30700,Monthly,Not Seasonally Adjusted
2018-02-01,181.7482517,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Median Listing Price per Square Feet in Lincoln, NE (CBSA)",MEDLISPRIPERSQUFEE30700,Monthly,Not Seasonally Adjusted
2018-03-01,184.2340331,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Median Listing Price per Square Feet in Lincoln, NE (CBSA)",MEDLISPRIPERSQUFEE30700,Monthly,Not Seasonally Adjusted
2018-04-01,185.5612549,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Median Listing Price per Square Feet in Lincoln, NE (CBSA)",MEDLISPRIPERSQUFEE30700,Monthly,Not Seasonally Adjusted
2018-05-01,185.7841066,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Median Listing Price per Square Feet in Lincoln, NE (CBSA)",MEDLISPRIPERSQUFEE30700,Monthly,Not Seasonally Adjusted
2018-06-01,182.5980392,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Median Listing Price per Square Feet in Lincoln, NE (CBSA)",MEDLISPRIPERSQUFEE30700,Monthly,Not Seasonally Adjusted
2018-07-01,181.6421926,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Median Listing Price per Square Feet in Lincoln, NE (CBSA)",MEDLISPRIPERSQUFEE30700,Monthly,Not Seasonally Adjusted
2018-08-01,181.5483698,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Median Listing Price per Square Feet in Lincoln, NE (CBSA)",MEDLISPRIPERSQUFEE30700,Monthly,Not Seasonally Adjusted
2018-09-01,177.5843694,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Median Listing Price per Square Feet in Lincoln, NE (CBSA)",MEDLISPRIPERSQUFEE30700,Monthly,Not Seasonally Adjusted
2018-10-01,175.1543865,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Median Listing Price per Square Feet in Lincoln, NE (CBSA)",MEDLISPRIPERSQUFEE30700,Monthly,Not Seasonally Adjusted
2018-11-01,172.3758839,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Median Listing Price per Square Feet in Lincoln, NE (CBSA)",MEDLISPRIPERSQUFEE30700,Monthly,Not Seasonally Adjusted
2018-12-01,174.3508772,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Median Listing Price per Square Feet in Lincoln, NE (CBSA)",MEDLISPRIPERSQUFEE30700,Monthly,Not Seasonally Adjusted
2019-01-01,174.3090696,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Median Listing Price per Square Feet in Lincoln, NE (CBSA)",MEDLISPRIPERSQUFEE30700,Monthly,Not Seasonally Adjusted
2019-02-01,180.7905664,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Median Listing Price per Square Feet in Lincoln, NE (CBSA)",MEDLISPRIPERSQUFEE30700,Monthly,Not Seasonally Adjusted
2019-03-01,166.7639207,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Median Listing Price per Square Feet in Lincoln, NE (CBSA)",MEDLISPRIPERSQUFEE30700,Monthly,Not Seasonally Adjusted
2019-04-01,134.3929178,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Median Listing Price per Square Feet in Lincoln, NE (CBSA)",MEDLISPRIPERSQUFEE30700,Monthly,Not Seasonally Adjusted
2019-05-01,126.6978099,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Median Listing Price per Square Feet in Lincoln, NE (CBSA)",MEDLISPRIPERSQUFEE30700,Monthly,Not Seasonally Adjusted
2019-06-01,125.7017544,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Median Listing Price per Square Feet in Lincoln, NE (CBSA)",MEDLISPRIPERSQUFEE30700,Monthly,Not Seasonally Adjusted
2019-07-01,125.6938854,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Median Listing Price per Square Feet in Lincoln, NE (CBSA)",MEDLISPRIPERSQUFEE30700,Monthly,Not Seasonally Adjusted
2019-08-01,123.1327072,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Median Listing Price per Square Feet in Lincoln, NE (CBSA)",MEDLISPRIPERSQUFEE30700,Monthly,Not Seasonally Adjusted
2019-09-01,122.2278735,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Median Listing Price per Square Feet in Lincoln, NE (CBSA)",MEDLISPRIPERSQUFEE30700,Monthly,Not Seasonally Adjusted
2019-10-01,122.7853309,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Median Listing Price per Square Feet in Lincoln, NE (CBSA)",MEDLISPRIPERSQUFEE30700,Monthly,Not Seasonally Adjusted
2019-11-01,122.5997046,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Median Listing Price per Square Feet in Lincoln, NE (CBSA)",MEDLISPRIPERSQUFEE30700,Monthly,Not Seasonally Adjusted
2019-12-01,123.2277937,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Median Listing Price per Square Feet in Lincoln, NE (CBSA)",MEDLISPRIPERSQUFEE30700,Monthly,Not Seasonally Adjusted
2020-01-01,125.0134564,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Median Listing Price per Square Feet in Lincoln, NE (CBSA)",MEDLISPRIPERSQUFEE30700,Monthly,Not Seasonally Adjusted
2020-02-01,126.3696568,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Median Listing Price per Square Feet in Lincoln, NE (CBSA)",MEDLISPRIPERSQUFEE30700,Monthly,Not Seasonally Adjusted
2020-03-01,128.3435836,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Median Listing Price per Square Feet in Lincoln, NE (CBSA)",MEDLISPRIPERSQUFEE30700,Monthly,Not Seasonally Adjusted
2020-04-01,128.0509093,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Median Listing Price per Square Feet in Lincoln, NE (CBSA)",MEDLISPRIPERSQUFEE30700,Monthly,Not Seasonally Adjusted
2020-05-01,131.2054208,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Median Listing Price per Square Feet in Lincoln, NE (CBSA)",MEDLISPRIPERSQUFEE30700,Monthly,Not Seasonally Adjusted
2020-06-01,131.718191,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Median Listing Price per Square Feet in Lincoln, NE (CBSA)",MEDLISPRIPERSQUFEE30700,Monthly,Not Seasonally Adjusted
2020-07-01,134.1671224,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Median Listing Price per Square Feet in Lincoln, NE (CBSA)",MEDLISPRIPERSQUFEE30700,Monthly,Not Seasonally Adjusted
2020-08-01,130.629192,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Median Listing Price per Square Feet in Lincoln, NE (CBSA)",MEDLISPRIPERSQUFEE30700,Monthly,Not Seasonally Adjusted
2020-09-01,133.6989715,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Median Listing Price per Square Feet in Lincoln, NE (CBSA)",MEDLISPRIPERSQUFEE30700,Monthly,Not Seasonally Adjusted
2020-10-01,134.9281458,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Median Listing Price per Square Feet in Lincoln, NE (CBSA)",MEDLISPRIPERSQUFEE30700,Monthly,Not Seasonally Adjusted
2020-11-01,137.8882995,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Median Listing Price per Square Feet in Lincoln, NE (CBSA)",MEDLISPRIPERSQUFEE30700,Monthly,Not Seasonally Adjusted
2020-12-01,138.9976174,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Median Listing Price per Square Feet in Lincoln, NE (CBSA)",MEDLISPRIPERSQUFEE30700,Monthly,Not Seasonally Adjusted
2021-01-01,141.5520548,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Median Listing Price per Square Feet in Lincoln, NE (CBSA)",MEDLISPRIPERSQUFEE30700,Monthly,Not Seasonally Adjusted
2021-02-01,145.4622849,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Median Listing Price per Square Feet in Lincoln, NE (CBSA)",MEDLISPRIPERSQUFEE30700,Monthly,Not Seasonally Adjusted
2021-03-01,146.4700325,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Median Listing Price per Square Feet in Lincoln, NE (CBSA)",MEDLISPRIPERSQUFEE30700,Monthly,Not Seasonally Adjusted
2021-04-01,149.9931462,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Median Listing Price per Square Feet in Lincoln, NE (CBSA)",MEDLISPRIPERSQUFEE30700,Monthly,Not Seasonally Adjusted
2021-05-01,151.257957,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Median Listing Price per Square Feet in Lincoln, NE (CBSA)",MEDLISPRIPERSQUFEE30700,Monthly,Not Seasonally Adjusted
2021-06-01,150.9042529,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Median Listing Price per Square Feet in Lincoln, NE (CBSA)",MEDLISPRIPERSQUFEE30700,Monthly,Not Seasonally Adjusted
2021-07-01,148.5717377,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Median Listing Price per Square Feet in Lincoln, NE (CBSA)",MEDLISPRIPERSQUFEE30700,Monthly,Not Seasonally Adjusted
2021-08-01,149.7561124,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Median Listing Price per Square Feet in Lincoln, NE (CBSA)",MEDLISPRIPERSQUFEE30700,Monthly,Not Seasonally Adjusted
2021-09-01,147.6282726,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Median Listing Price per Square Feet in Lincoln, NE (CBSA)",MEDLISPRIPERSQUFEE30700,Monthly,Not Seasonally Adjusted
2021-10-01,149.4354035,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Median Listing Price per Square Feet in Lincoln, NE (CBSA)",MEDLISPRIPERSQUFEE30700,Monthly,Not Seasonally Adjusted
2021-11-01,155.7642229,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Median Listing Price per Square Feet in Lincoln, NE (CBSA)",MEDLISPRIPERSQUFEE30700,Monthly,Not Seasonally Adjusted
2016-07-01,119.3136472,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Median Listing Price per Square Feet in Morgantown, WV (CBSA)",MEDLISPRIPERSQUFEE34060,Monthly,Not Seasonally Adjusted
2016-08-01,118.722066,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Median Listing Price per Square Feet in Morgantown, WV (CBSA)",MEDLISPRIPERSQUFEE34060,Monthly,Not Seasonally Adjusted
2016-09-01,118.050176,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Median Listing Price per Square Feet in Morgantown, WV (CBSA)",MEDLISPRIPERSQUFEE34060,Monthly,Not Seasonally Adjusted
2016-10-01,118.556701,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Median Listing Price per Square Feet in Morgantown, WV (CBSA)",MEDLISPRIPERSQUFEE34060,Monthly,Not Seasonally Adjusted
2016-11-01,119.0320858,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Median Listing Price per Square Feet in Morgantown, WV (CBSA)",MEDLISPRIPERSQUFEE34060,Monthly,Not Seasonally Adjusted
2016-12-01,120.3641268,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Median Listing Price per Square Feet in Morgantown, WV (CBSA)",MEDLISPRIPERSQUFEE34060,Monthly,Not Seasonally Adjusted
2017-01-01,121.1243225,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Median Listing Price per Square Feet in Morgantown, WV (CBSA)",MEDLISPRIPERSQUFEE34060,Monthly,Not Seasonally Adjusted
2017-02-01,121.1611476,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Median Listing Price per Square Feet in Morgantown, WV (CBSA)",MEDLISPRIPERSQUFEE34060,Monthly,Not Seasonally Adjusted
2017-03-01,122.4175824,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Median Listing Price per Square Feet in Morgantown, WV (CBSA)",MEDLISPRIPERSQUFEE34060,Monthly,Not Seasonally Adjusted
2017-04-01,122.4175824,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Median Listing Price per Square Feet in Morgantown, WV (CBSA)",MEDLISPRIPERSQUFEE34060,Monthly,Not Seasonally Adjusted
2017-05-01,121.6522691,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Median Listing Price per Square Feet in Morgantown, WV (CBSA)",MEDLISPRIPERSQUFEE34060,Monthly,Not Seasonally Adjusted
2017-06-01,122.0668856,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Median Listing Price per Square Feet in Morgantown, WV (CBSA)",MEDLISPRIPERSQUFEE34060,Monthly,Not Seasonally Adjusted
2017-07-01,121.4346195,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Median Listing Price per Square Feet in Morgantown, WV (CBSA)",MEDLISPRIPERSQUFEE34060,Monthly,Not Seasonally Adjusted
2017-08-01,121.8084585,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Median Listing Price per Square Feet in Morgantown, WV (CBSA)",MEDLISPRIPERSQUFEE34060,Monthly,Not Seasonally Adjusted
2017-09-01,122.2222222,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Median Listing Price per Square Feet in Morgantown, WV (CBSA)",MEDLISPRIPERSQUFEE34060,Monthly,Not Seasonally Adjusted
2017-10-01,120.1792784,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Median Listing Price per Square Feet in Morgantown, WV (CBSA)",MEDLISPRIPERSQUFEE34060,Monthly,Not Seasonally Adjusted
2017-11-01,120.678555,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Median Listing Price per Square Feet in Morgantown, WV (CBSA)",MEDLISPRIPERSQUFEE34060,Monthly,Not Seasonally Adjusted
2017-12-01,120.6887931,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Median Listing Price per Square Feet in Morgantown, WV (CBSA)",MEDLISPRIPERSQUFEE34060,Monthly,Not Seasonally Adjusted
2018-01-01,120.6683168,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Median Listing Price per Square Feet in Morgantown, WV (CBSA)",MEDLISPRIPERSQUFEE34060,Monthly,Not Seasonally Adjusted
2018-02-01,123.4732201,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Median Listing Price per Square Feet in Morgantown, WV (CBSA)",MEDLISPRIPERSQUFEE34060,Monthly,Not Seasonally Adjusted
2018-03-01,125.4738839,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Median Listing Price per Square Feet in Morgantown, WV (CBSA)",MEDLISPRIPERSQUFEE34060,Monthly,Not Seasonally Adjusted
2018-04-01,125.6568897,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Median Listing Price per Square Feet in Morgantown, WV (CBSA)",MEDLISPRIPERSQUFEE34060,Monthly,Not Seasonally Adjusted
2018-05-01,124.9986954,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Median Listing Price per Square Feet in Morgantown, WV (CBSA)",MEDLISPRIPERSQUFEE34060,Monthly,Not Seasonally Adjusted
2018-06-01,124.1823529,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Median Listing Price per Square Feet in Morgantown, WV (CBSA)",MEDLISPRIPERSQUFEE34060,Monthly,Not Seasonally Adjusted
2018-07-01,124.8103063,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Median Listing Price per Square Feet in Morgantown, WV (CBSA)",MEDLISPRIPERSQUFEE34060,Monthly,Not Seasonally Adjusted
2018-08-01,125.4629881,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Median Listing Price per Square Feet in Morgantown, WV (CBSA)",MEDLISPRIPERSQUFEE34060,Monthly,Not Seasonally Adjusted
2018-09-01,125.6656805,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Median Listing Price per Square Feet in Morgantown, WV (CBSA)",MEDLISPRIPERSQUFEE34060,Monthly,Not Seasonally Adjusted
