date,Housing Inventory: Average Listing Price Month-Over-Month,state,msa,city,title,id,frequency,seasonal_adjustment
2017-08-01,-2.45,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Average Listing Price Month-Over-Month in Detroit-Warren-Dearborn, MI (CBSA)",AVELISPRIMM19820,Monthly,Not Seasonally Adjusted
2017-09-01,-0.44,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Average Listing Price Month-Over-Month in Detroit-Warren-Dearborn, MI (CBSA)",AVELISPRIMM19820,Monthly,Not Seasonally Adjusted
2017-10-01,-1.5,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Average Listing Price Month-Over-Month in Detroit-Warren-Dearborn, MI (CBSA)",AVELISPRIMM19820,Monthly,Not Seasonally Adjusted
2017-11-01,-1.24,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Average Listing Price Month-Over-Month in Detroit-Warren-Dearborn, MI (CBSA)",AVELISPRIMM19820,Monthly,Not Seasonally Adjusted
2017-12-01,-1.09,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Average Listing Price Month-Over-Month in Detroit-Warren-Dearborn, MI (CBSA)",AVELISPRIMM19820,Monthly,Not Seasonally Adjusted
2018-01-01,-1.62,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Average Listing Price Month-Over-Month in Detroit-Warren-Dearborn, MI (CBSA)",AVELISPRIMM19820,Monthly,Not Seasonally Adjusted
2018-02-01,2.69,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Average Listing Price Month-Over-Month in Detroit-Warren-Dearborn, MI (CBSA)",AVELISPRIMM19820,Monthly,Not Seasonally Adjusted
2018-03-01,6.64,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Average Listing Price Month-Over-Month in Detroit-Warren-Dearborn, MI (CBSA)",AVELISPRIMM19820,Monthly,Not Seasonally Adjusted
2018-04-01,1.65,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Average Listing Price Month-Over-Month in Detroit-Warren-Dearborn, MI (CBSA)",AVELISPRIMM19820,Monthly,Not Seasonally Adjusted
2018-05-01,1.62,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Average Listing Price Month-Over-Month in Detroit-Warren-Dearborn, MI (CBSA)",AVELISPRIMM19820,Monthly,Not Seasonally Adjusted
2018-06-01,1.45,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Average Listing Price Month-Over-Month in Detroit-Warren-Dearborn, MI (CBSA)",AVELISPRIMM19820,Monthly,Not Seasonally Adjusted
2018-07-01,-1.5,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Average Listing Price Month-Over-Month in Detroit-Warren-Dearborn, MI (CBSA)",AVELISPRIMM19820,Monthly,Not Seasonally Adjusted
2018-08-01,-3.54,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Average Listing Price Month-Over-Month in Detroit-Warren-Dearborn, MI (CBSA)",AVELISPRIMM19820,Monthly,Not Seasonally Adjusted
2018-09-01,-0.33,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Average Listing Price Month-Over-Month in Detroit-Warren-Dearborn, MI (CBSA)",AVELISPRIMM19820,Monthly,Not Seasonally Adjusted
2018-10-01,-2.64,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Average Listing Price Month-Over-Month in Detroit-Warren-Dearborn, MI (CBSA)",AVELISPRIMM19820,Monthly,Not Seasonally Adjusted
2018-11-01,-2.16,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Average Listing Price Month-Over-Month in Detroit-Warren-Dearborn, MI (CBSA)",AVELISPRIMM19820,Monthly,Not Seasonally Adjusted
2018-12-01,-1.59,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Average Listing Price Month-Over-Month in Detroit-Warren-Dearborn, MI (CBSA)",AVELISPRIMM19820,Monthly,Not Seasonally Adjusted
2019-01-01,-0.18,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Average Listing Price Month-Over-Month in Detroit-Warren-Dearborn, MI (CBSA)",AVELISPRIMM19820,Monthly,Not Seasonally Adjusted
2019-02-01,1.17,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Average Listing Price Month-Over-Month in Detroit-Warren-Dearborn, MI (CBSA)",AVELISPRIMM19820,Monthly,Not Seasonally Adjusted
2019-03-01,4.19,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Average Listing Price Month-Over-Month in Detroit-Warren-Dearborn, MI (CBSA)",AVELISPRIMM19820,Monthly,Not Seasonally Adjusted
2019-04-01,4.84,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Average Listing Price Month-Over-Month in Detroit-Warren-Dearborn, MI (CBSA)",AVELISPRIMM19820,Monthly,Not Seasonally Adjusted
2019-05-01,2.26,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Average Listing Price Month-Over-Month in Detroit-Warren-Dearborn, MI (CBSA)",AVELISPRIMM19820,Monthly,Not Seasonally Adjusted
2019-06-01,-0.41,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Average Listing Price Month-Over-Month in Detroit-Warren-Dearborn, MI (CBSA)",AVELISPRIMM19820,Monthly,Not Seasonally Adjusted
2019-07-01,-1.47,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Average Listing Price Month-Over-Month in Detroit-Warren-Dearborn, MI (CBSA)",AVELISPRIMM19820,Monthly,Not Seasonally Adjusted
2019-08-01,-2.96,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Average Listing Price Month-Over-Month in Detroit-Warren-Dearborn, MI (CBSA)",AVELISPRIMM19820,Monthly,Not Seasonally Adjusted
2019-09-01,-3.76,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Average Listing Price Month-Over-Month in Detroit-Warren-Dearborn, MI (CBSA)",AVELISPRIMM19820,Monthly,Not Seasonally Adjusted
2019-10-01,-0.09,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Average Listing Price Month-Over-Month in Detroit-Warren-Dearborn, MI (CBSA)",AVELISPRIMM19820,Monthly,Not Seasonally Adjusted
2019-11-01,-1.22,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Average Listing Price Month-Over-Month in Detroit-Warren-Dearborn, MI (CBSA)",AVELISPRIMM19820,Monthly,Not Seasonally Adjusted
2019-12-01,-1.69,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Average Listing Price Month-Over-Month in Detroit-Warren-Dearborn, MI (CBSA)",AVELISPRIMM19820,Monthly,Not Seasonally Adjusted
2020-01-01,0.04,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Average Listing Price Month-Over-Month in Detroit-Warren-Dearborn, MI (CBSA)",AVELISPRIMM19820,Monthly,Not Seasonally Adjusted
2020-02-01,1.53,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Average Listing Price Month-Over-Month in Detroit-Warren-Dearborn, MI (CBSA)",AVELISPRIMM19820,Monthly,Not Seasonally Adjusted
2020-03-01,4.72,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Average Listing Price Month-Over-Month in Detroit-Warren-Dearborn, MI (CBSA)",AVELISPRIMM19820,Monthly,Not Seasonally Adjusted
2020-04-01,-0.02,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Average Listing Price Month-Over-Month in Detroit-Warren-Dearborn, MI (CBSA)",AVELISPRIMM19820,Monthly,Not Seasonally Adjusted
2020-05-01,3.25,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Average Listing Price Month-Over-Month in Detroit-Warren-Dearborn, MI (CBSA)",AVELISPRIMM19820,Monthly,Not Seasonally Adjusted
2020-06-01,6.84,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Average Listing Price Month-Over-Month in Detroit-Warren-Dearborn, MI (CBSA)",AVELISPRIMM19820,Monthly,Not Seasonally Adjusted
2020-07-01,3.08,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Average Listing Price Month-Over-Month in Detroit-Warren-Dearborn, MI (CBSA)",AVELISPRIMM19820,Monthly,Not Seasonally Adjusted
2020-08-01,0.46,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Average Listing Price Month-Over-Month in Detroit-Warren-Dearborn, MI (CBSA)",AVELISPRIMM19820,Monthly,Not Seasonally Adjusted
2020-09-01,-0.23,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Average Listing Price Month-Over-Month in Detroit-Warren-Dearborn, MI (CBSA)",AVELISPRIMM19820,Monthly,Not Seasonally Adjusted
2020-10-01,0.02,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Average Listing Price Month-Over-Month in Detroit-Warren-Dearborn, MI (CBSA)",AVELISPRIMM19820,Monthly,Not Seasonally Adjusted
2020-11-01,-0.29,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Average Listing Price Month-Over-Month in Detroit-Warren-Dearborn, MI (CBSA)",AVELISPRIMM19820,Monthly,Not Seasonally Adjusted
2020-12-01,-0.49,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Average Listing Price Month-Over-Month in Detroit-Warren-Dearborn, MI (CBSA)",AVELISPRIMM19820,Monthly,Not Seasonally Adjusted
2021-01-01,0.4,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Average Listing Price Month-Over-Month in Detroit-Warren-Dearborn, MI (CBSA)",AVELISPRIMM19820,Monthly,Not Seasonally Adjusted
2021-02-01,4.13,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Average Listing Price Month-Over-Month in Detroit-Warren-Dearborn, MI (CBSA)",AVELISPRIMM19820,Monthly,Not Seasonally Adjusted
2021-03-01,2.2,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Average Listing Price Month-Over-Month in Detroit-Warren-Dearborn, MI (CBSA)",AVELISPRIMM19820,Monthly,Not Seasonally Adjusted
2021-04-01,1.76,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Average Listing Price Month-Over-Month in Detroit-Warren-Dearborn, MI (CBSA)",AVELISPRIMM19820,Monthly,Not Seasonally Adjusted
2021-05-01,0.72,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Average Listing Price Month-Over-Month in Detroit-Warren-Dearborn, MI (CBSA)",AVELISPRIMM19820,Monthly,Not Seasonally Adjusted
2021-06-01,-3.12,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Average Listing Price Month-Over-Month in Detroit-Warren-Dearborn, MI (CBSA)",AVELISPRIMM19820,Monthly,Not Seasonally Adjusted
2021-07-01,-0.35,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Average Listing Price Month-Over-Month in Detroit-Warren-Dearborn, MI (CBSA)",AVELISPRIMM19820,Monthly,Not Seasonally Adjusted
2021-08-01,-3.19,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Average Listing Price Month-Over-Month in Detroit-Warren-Dearborn, MI (CBSA)",AVELISPRIMM19820,Monthly,Not Seasonally Adjusted
2021-09-01,-3.23,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Average Listing Price Month-Over-Month in Detroit-Warren-Dearborn, MI (CBSA)",AVELISPRIMM19820,Monthly,Not Seasonally Adjusted
2021-10-01,-2.97,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Average Listing Price Month-Over-Month in Detroit-Warren-Dearborn, MI (CBSA)",AVELISPRIMM19820,Monthly,Not Seasonally Adjusted
2021-11-01,-3.3,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Average Listing Price Month-Over-Month in Detroit-Warren-Dearborn, MI (CBSA)",AVELISPRIMM19820,Monthly,Not Seasonally Adjusted
2017-07-01,-0.61,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Average Listing Price Month-Over-Month in Gainesville, GA (CBSA)",AVELISPRIMM23580,Monthly,Not Seasonally Adjusted
2017-08-01,0.4,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Average Listing Price Month-Over-Month in Gainesville, GA (CBSA)",AVELISPRIMM23580,Monthly,Not Seasonally Adjusted
2017-09-01,-0.35,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Average Listing Price Month-Over-Month in Gainesville, GA (CBSA)",AVELISPRIMM23580,Monthly,Not Seasonally Adjusted
2017-10-01,-1.1,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Average Listing Price Month-Over-Month in Gainesville, GA (CBSA)",AVELISPRIMM23580,Monthly,Not Seasonally Adjusted
2017-11-01,-1.61,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Average Listing Price Month-Over-Month in Gainesville, GA (CBSA)",AVELISPRIMM23580,Monthly,Not Seasonally Adjusted
2017-12-01,0.71,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Average Listing Price Month-Over-Month in Gainesville, GA (CBSA)",AVELISPRIMM23580,Monthly,Not Seasonally Adjusted
2018-01-01,2.38,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Average Listing Price Month-Over-Month in Gainesville, GA (CBSA)",AVELISPRIMM23580,Monthly,Not Seasonally Adjusted
2018-02-01,1.21,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Average Listing Price Month-Over-Month in Gainesville, GA (CBSA)",AVELISPRIMM23580,Monthly,Not Seasonally Adjusted
2018-03-01,1.19,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Average Listing Price Month-Over-Month in Gainesville, GA (CBSA)",AVELISPRIMM23580,Monthly,Not Seasonally Adjusted
2018-04-01,5.05,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Average Listing Price Month-Over-Month in Gainesville, GA (CBSA)",AVELISPRIMM23580,Monthly,Not Seasonally Adjusted
2018-05-01,-1.22,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Average Listing Price Month-Over-Month in Gainesville, GA (CBSA)",AVELISPRIMM23580,Monthly,Not Seasonally Adjusted
2018-06-01,1.64,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Average Listing Price Month-Over-Month in Gainesville, GA (CBSA)",AVELISPRIMM23580,Monthly,Not Seasonally Adjusted
2018-07-01,-0.78,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Average Listing Price Month-Over-Month in Gainesville, GA (CBSA)",AVELISPRIMM23580,Monthly,Not Seasonally Adjusted
2018-08-01,0.45,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Average Listing Price Month-Over-Month in Gainesville, GA (CBSA)",AVELISPRIMM23580,Monthly,Not Seasonally Adjusted
2018-09-01,-1.85,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Average Listing Price Month-Over-Month in Gainesville, GA (CBSA)",AVELISPRIMM23580,Monthly,Not Seasonally Adjusted
2018-10-01,0.54,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Average Listing Price Month-Over-Month in Gainesville, GA (CBSA)",AVELISPRIMM23580,Monthly,Not Seasonally Adjusted
2018-11-01,-0.34,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Average Listing Price Month-Over-Month in Gainesville, GA (CBSA)",AVELISPRIMM23580,Monthly,Not Seasonally Adjusted
2018-12-01,-2.85,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Average Listing Price Month-Over-Month in Gainesville, GA (CBSA)",AVELISPRIMM23580,Monthly,Not Seasonally Adjusted
2019-01-01,2.01,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Average Listing Price Month-Over-Month in Gainesville, GA (CBSA)",AVELISPRIMM23580,Monthly,Not Seasonally Adjusted
2019-02-01,1.33,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Average Listing Price Month-Over-Month in Gainesville, GA (CBSA)",AVELISPRIMM23580,Monthly,Not Seasonally Adjusted
2019-03-01,-2.63,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Average Listing Price Month-Over-Month in Gainesville, GA (CBSA)",AVELISPRIMM23580,Monthly,Not Seasonally Adjusted
2019-04-01,-6.25,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Average Listing Price Month-Over-Month in Gainesville, GA (CBSA)",AVELISPRIMM23580,Monthly,Not Seasonally Adjusted
2019-05-01,0.75,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Average Listing Price Month-Over-Month in Gainesville, GA (CBSA)",AVELISPRIMM23580,Monthly,Not Seasonally Adjusted
2019-06-01,-0.93,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Average Listing Price Month-Over-Month in Gainesville, GA (CBSA)",AVELISPRIMM23580,Monthly,Not Seasonally Adjusted
2019-07-01,0.71,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Average Listing Price Month-Over-Month in Gainesville, GA (CBSA)",AVELISPRIMM23580,Monthly,Not Seasonally Adjusted
2019-08-01,-1.45,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Average Listing Price Month-Over-Month in Gainesville, GA (CBSA)",AVELISPRIMM23580,Monthly,Not Seasonally Adjusted
2019-09-01,-2.45,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Average Listing Price Month-Over-Month in Gainesville, GA (CBSA)",AVELISPRIMM23580,Monthly,Not Seasonally Adjusted
2019-10-01,4.96,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Average Listing Price Month-Over-Month in Gainesville, GA (CBSA)",AVELISPRIMM23580,Monthly,Not Seasonally Adjusted
2019-11-01,5.39,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Average Listing Price Month-Over-Month in Gainesville, GA (CBSA)",AVELISPRIMM23580,Monthly,Not Seasonally Adjusted
2019-12-01,-0.6,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Average Listing Price Month-Over-Month in Gainesville, GA (CBSA)",AVELISPRIMM23580,Monthly,Not Seasonally Adjusted
2020-01-01,0.85,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Average Listing Price Month-Over-Month in Gainesville, GA (CBSA)",AVELISPRIMM23580,Monthly,Not Seasonally Adjusted
2020-02-01,1.81,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Average Listing Price Month-Over-Month in Gainesville, GA (CBSA)",AVELISPRIMM23580,Monthly,Not Seasonally Adjusted
2020-03-01,3.49,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Average Listing Price Month-Over-Month in Gainesville, GA (CBSA)",AVELISPRIMM23580,Monthly,Not Seasonally Adjusted
2020-04-01,0.09,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Average Listing Price Month-Over-Month in Gainesville, GA (CBSA)",AVELISPRIMM23580,Monthly,Not Seasonally Adjusted
2020-05-01,1.62,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Average Listing Price Month-Over-Month in Gainesville, GA (CBSA)",AVELISPRIMM23580,Monthly,Not Seasonally Adjusted
2020-06-01,3.6,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Average Listing Price Month-Over-Month in Gainesville, GA (CBSA)",AVELISPRIMM23580,Monthly,Not Seasonally Adjusted
2020-07-01,0.63,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Average Listing Price Month-Over-Month in Gainesville, GA (CBSA)",AVELISPRIMM23580,Monthly,Not Seasonally Adjusted
2020-08-01,5.15,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Average Listing Price Month-Over-Month in Gainesville, GA (CBSA)",AVELISPRIMM23580,Monthly,Not Seasonally Adjusted
2020-09-01,3.42,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Average Listing Price Month-Over-Month in Gainesville, GA (CBSA)",AVELISPRIMM23580,Monthly,Not Seasonally Adjusted
2020-10-01,-2.77,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Average Listing Price Month-Over-Month in Gainesville, GA (CBSA)",AVELISPRIMM23580,Monthly,Not Seasonally Adjusted
2020-11-01,0.77,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Average Listing Price Month-Over-Month in Gainesville, GA (CBSA)",AVELISPRIMM23580,Monthly,Not Seasonally Adjusted
2020-12-01,2.31,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Average Listing Price Month-Over-Month in Gainesville, GA (CBSA)",AVELISPRIMM23580,Monthly,Not Seasonally Adjusted
2021-01-01,8.84,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Average Listing Price Month-Over-Month in Gainesville, GA (CBSA)",AVELISPRIMM23580,Monthly,Not Seasonally Adjusted
2021-02-01,5.41,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Average Listing Price Month-Over-Month in Gainesville, GA (CBSA)",AVELISPRIMM23580,Monthly,Not Seasonally Adjusted
2021-03-01,-1.75,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Average Listing Price Month-Over-Month in Gainesville, GA (CBSA)",AVELISPRIMM23580,Monthly,Not Seasonally Adjusted
2021-04-01,8.67,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Average Listing Price Month-Over-Month in Gainesville, GA (CBSA)",AVELISPRIMM23580,Monthly,Not Seasonally Adjusted
2021-05-01,-0.51,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Average Listing Price Month-Over-Month in Gainesville, GA (CBSA)",AVELISPRIMM23580,Monthly,Not Seasonally Adjusted
2021-06-01,3.02,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Average Listing Price Month-Over-Month in Gainesville, GA (CBSA)",AVELISPRIMM23580,Monthly,Not Seasonally Adjusted
2021-07-01,1.41,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Average Listing Price Month-Over-Month in Gainesville, GA (CBSA)",AVELISPRIMM23580,Monthly,Not Seasonally Adjusted
2021-08-01,-7.02,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Average Listing Price Month-Over-Month in Gainesville, GA (CBSA)",AVELISPRIMM23580,Monthly,Not Seasonally Adjusted
2021-09-01,-3.23,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Average Listing Price Month-Over-Month in Gainesville, GA (CBSA)",AVELISPRIMM23580,Monthly,Not Seasonally Adjusted
2021-10-01,-0.36,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Average Listing Price Month-Over-Month in Gainesville, GA (CBSA)",AVELISPRIMM23580,Monthly,Not Seasonally Adjusted
2021-11-01,1.05,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Average Listing Price Month-Over-Month in Gainesville, GA (CBSA)",AVELISPRIMM23580,Monthly,Not Seasonally Adjusted
2017-07-01,-1.73,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Average Listing Price Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",AVELISPRIMM26420,Monthly,Not Seasonally Adjusted
2017-08-01,-1.66,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Average Listing Price Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",AVELISPRIMM26420,Monthly,Not Seasonally Adjusted
2017-09-01,0.85,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Average Listing Price Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",AVELISPRIMM26420,Monthly,Not Seasonally Adjusted
2017-10-01,1.42,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Average Listing Price Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",AVELISPRIMM26420,Monthly,Not Seasonally Adjusted
2017-11-01,0.81,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Average Listing Price Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",AVELISPRIMM26420,Monthly,Not Seasonally Adjusted
2017-12-01,-0.4,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Average Listing Price Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",AVELISPRIMM26420,Monthly,Not Seasonally Adjusted
2018-01-01,1.02,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Average Listing Price Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",AVELISPRIMM26420,Monthly,Not Seasonally Adjusted
2018-02-01,1.56,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Average Listing Price Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",AVELISPRIMM26420,Monthly,Not Seasonally Adjusted
2018-03-01,1.69,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Average Listing Price Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",AVELISPRIMM26420,Monthly,Not Seasonally Adjusted
2018-04-01,1.49,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Average Listing Price Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",AVELISPRIMM26420,Monthly,Not Seasonally Adjusted
2018-05-01,0.55,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Average Listing Price Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",AVELISPRIMM26420,Monthly,Not Seasonally Adjusted
2018-06-01,-0.56,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Average Listing Price Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",AVELISPRIMM26420,Monthly,Not Seasonally Adjusted
2018-07-01,-1.86,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Average Listing Price Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",AVELISPRIMM26420,Monthly,Not Seasonally Adjusted
2018-08-01,-1.6,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Average Listing Price Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",AVELISPRIMM26420,Monthly,Not Seasonally Adjusted
2018-09-01,-0.34,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Average Listing Price Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",AVELISPRIMM26420,Monthly,Not Seasonally Adjusted
2018-10-01,-0.41,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Average Listing Price Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",AVELISPRIMM26420,Monthly,Not Seasonally Adjusted
2018-11-01,0.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Average Listing Price Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",AVELISPRIMM26420,Monthly,Not Seasonally Adjusted
2018-12-01,-1.07,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Average Listing Price Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",AVELISPRIMM26420,Monthly,Not Seasonally Adjusted
2019-01-01,-0.04,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Average Listing Price Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",AVELISPRIMM26420,Monthly,Not Seasonally Adjusted
2019-02-01,1.41,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Average Listing Price Month-Over-Month in Houston-the Woodlands-Sugar Land, TX (CBSA)",AVELISPRIMM26420,Monthly,Not Seasonally Adjusted
