   state,    year,  income, taxsngl,  taxjnt,  taxfam,   tax65,mtr_wage, mtr_int,mtr_amt , mtr_lcg,mtr_gift, mtr_fed, mtr_ptx,mtr_pt65,abrev 
20,1987,3,2980.43,1978.93,1710.84,2966.59,7.82,7.82,7.82,0,0,0,0,-10,me
20,1988,3,2829.17,1853.87,1853.87,2908.37,8,8,8,0,0,0,0,0,me
20,1989,3,2773.68,1721.84,1321.6,2767.36,7,7,7,0,0,0,0,0,me
20,1990,3,2811.39,1761.54,1375.69,2797.13,7,7,7,0,0,0,0,0,me
20,1991,3,2961.88,1856.17,1464.13,2938.04,7.35,7.35,7.35,0,0,0,0,0,me
20,1992,3,2985.34,1867.88,1484.56,2942.86,7.35,7.35,7.35,0,0,0,0,0,me
20,1993,3,2851.65,1780.06,1405.64,2811.18,7,7,7,0,0,0,0,0,me
20,1994,3,2871.89,1802.72,1436.09,2825.19,7,7,7,0,0,0,0,0,me
20,1995,3,2891.49,1820.52,1461.42,2844.1,7,7,7,0,0,0,0,0,me
20,1996,3,2908.23,1838.04,1485.39,2854.03,7,7,7,0,0,0,0,0,me
20,1997,3,2918.65,1841.26,1486.29,2857.48,7,7,7,0,0,0,0,0,me
20,1998,3,2903.62,1801.97,1409.99,2832.82,7,7,7,0,0,0,0,0,me
20,1999,3,2883.37,1763.29,1320.94,2815.18,7,7,7,0,0,0,0,0,me
20,2000,3,2894.76,1774.38,1326.14,2823.21,7,7,7,0,0,0,0,0,me
20,2001,3,2915.53,1793.7,1355.47,2841.07,7,7,7,0,0,0,0,0,me
20,2002,3,2921.98,1792.45,1360.84,2836.67,7,7,7,0,0,0,0,0,me
20,2003,3,2932.44,1810.4,1387.21,2852.59,7,7,7,0,0,0,0,0,me
20,2004,3,2942.4,1825.69,1413.83,2862.9,7,7,7,0,0,0,0,0,me
20,2005,3,2949.71,1844.97,1445.97,2868.96,7,7,7,0,0,0,0,0,me
20,2006,3,2969.28,1878.9,1479.62,2891.26,7,7,7,0,0,0,0,0,me
20,2007,3,2965.96,1865.27,1483.83,2880.9,7,7,7,0,0,0,0,0,me
20,2008,3,2950.15,1870.88,1496.16,2843.82,7,7,7,0,0,0,0,0,me
20,2009,3,2915.62,1824.92,1458,2806.19,7,7,7,0,0,0,0,0,me
20,2010,3,2975.51,1860.64,1495.22,2875.95,7,7,7,0,0,0,0,0,me
20,2011,3,2986.76,1889.63,1523.06,2886.53,7,7,7,0,0,0,0,0,me
20,2012,3,2990.14,1756.57,1408.24,2888.28,7,7,7,0,0,0,0,0,me
20,2013,3,2739.94,1666.97,1231.43,2638.89,6.5,6.5,6.5,0,0,0,0,0,me
20,2014,3,2750.03,1563.27,1129.24,2646.91,6.5,6.5,6.5,0,0,0,0,0,me
20,2015,3,2752.99,1563.36,1128.11,2649.85,6.5,6.5,6.5,0,0,0,0,0,me
20,2016,3,2365.85,1405.68,1018.98,2274.62,5.8,5.8,5.8,0,0,0,0,0,me
20,2017,3,2359.74,1433.55,1054.06,2275.23,5.8,5.8,5.8,0,0,0,0,0,me
20,2018,3,2356.06,1424.36,1424.36,2271,5.8,5.8,5.8,0,0,0,0,0,me
20,1977,4,4171.96,2598.13,2188.07,3934.68,7.82,7.82,3.91,0,0,0,0,-9.05,me
20,1978,4,4166.22,2539.67,2079.81,3877.74,7.82,7.82,3.13,0,-7.82,0,-7.82,-9.1,me
20,1979,4,4576.69,2955.04,2601.16,4350.42,7.82,7.82,3.13,0,-7.82,0,-7.82,-10,me
20,1980,4,4735.94,3115.75,2790.44,4528.41,7.82,7.82,3.13,0,-7.82,0,-7.82,-10,me
20,1981,4,4908.07,3380.2,3030.98,4718.27,9.2,9.2,3.68,0,-9.2,0,-9.2,-10,me
20,1982,4,5015.56,3545.35,3216.51,4836.85,9.2,9.2,3.68,0,-9.2,0,-9.2,-10,me
20,1983,4,5112.19,3717.25,3402.24,4940.24,9.16,9.16,3.66,0,-9.16,0,-9.16,-10,me
20,1984,4,5156.9,3782.75,3479.24,4990.86,9.14,9.14,3.66,0,-9.14,0,-9.14,-10,me
20,1985,4,5187.03,3825,3532.19,5026.15,9.1,9.1,3.64,0,-9.1,0,-9.1,-10,me
20,1986,4,5203.96,3845.81,3559.46,5046.28,9.08,9.08,3.63,0,-9.08,0,-9.08,-10,me
20,1987,4,5230.43,3879.5,3573.59,5216.59,9.05,9.05,9.05,0,-9.05,0,-9.05,-10,me
20,1988,4,4629.17,3849.44,3849.44,4718.29,8,8,8,0,-8,0,-8,-8,me
20,1989,4,4686.18,3671.31,3185.32,4686.18,8.5,8.5,8.5,0,-8.5,0,-8.5,-8.5,me
20,1990,4,4723.89,3745.47,3276.93,4723.89,8.5,8.5,8.5,0,-8.5,0,-8.5,-8.5,me
20,1991,4,5109.23,3951.41,3475.36,5109.23,8.93,8.93,8.93,0,-8.93,0,-8.93,-9.89,me
20,1992,4,5144.08,3997.52,3532.06,5144.08,8.93,8.93,8.93,0,-8.93,0,-8.93,-9.89,me
20,1993,4,4764.15,3822.16,3367.52,4764.15,8.5,8.5,8.5,0,0,0,0,-8.5,me
20,1994,4,4784.39,3859.33,3414.14,4784.39,8.5,8.5,8.5,0,0,0,0,-8.5,me
20,1995,4,4803.99,3890.29,3454.25,4803.99,8.5,8.5,8.5,0,0,0,0,-8.5,me
20,1996,4,4820.73,3919.56,3491.34,4820.73,8.5,8.5,8.5,0,0,0,0,-8.5,me
20,1997,4,4831.15,3930.84,3499.8,4831.15,8.5,8.5,8.5,0,0,0,0,-8.5,me
20,1998,4,4816.12,3887.75,3411.77,4816.12,8.5,8.5,8.5,0,0,0,0,-8.5,me
20,1999,4,4795.87,3847.22,3310.08,4795.87,8.5,8.5,8.5,0,0,0,0,-8.5,me
20,2000,4,4807.26,3870,3325.7,4807.26,8.5,8.5,8.5,0,0,0,0,-8.5,me
20,2001,4,4828.03,3902.61,3370.47,4828.03,8.5,8.5,8.5,0,0,0,0,-8.5,me
20,2002,4,4834.48,3902.39,3378.29,4834.48,8.5,8.5,8.5,0,0,0,0,-8.5,me
20,2003,4,4844.94,3927.31,3413.44,4844.94,8.5,8.5,8.5,0,0,0,0,-8.5,me
20,2004,4,4854.9,3947.42,3447.3,4854.9,8.5,8.5,8.5,0,0,0,0,-8.5,me
20,2005,4,4862.21,3969.96,3485.46,4862.21,8.5,8.5,8.5,0,0,0,0,-8.5,me
20,2006,4,4881.78,4003.9,3533.86,4881.78,8.5,8.5,8.5,0,0,0,0,-8.5,me
20,2007,4,4878.46,3990.27,3532.42,4878.46,8.5,8.5,8.5,0,0,0,0,-8.5,me
20,2008,4,4882.66,3995.88,3546.93,4882.66,8.5,8.5,8.5,0,0,0,0,-8.5,me
20,2009,4,4864.3,3932.96,3487.42,4864.3,8.5,8.5,8.5,0,0,0,0,-8.5,me
20,2010,4,4888.01,3985.64,3545.94,4888.01,8.5,8.5,8.5,0,0,0,0,-8.5,me
20,2011,4,4899.26,4014.63,3583.86,4899.26,8.5,8.5,8.5,0,0,0,0,-8.5,me
20,2012,4,4902.64,3866.81,3443.83,4902.64,8.5,8.5,8.5,0,0,0,0,-8.5,me
20,2013,4,4528.69,3635.2,3102.51,4528.69,7.95,7.95,7.95,0,0,0,0,-7.95,me
20,2014,4,4538.78,3514.66,2983.8,4538.78,7.95,7.95,7.95,0,0,0,0,-7.95,me
20,2015,4,4543.5,3518.51,2986.17,4543.5,7.95,7.95,7.95,0,0,0,0,-7.95,me
20,2016,4,4345.56,2994.21,2544.17,4280.02,6.75,6.75,6.75,0,0,0,0,0,me
20,2017,4,4339.22,3032.02,2590.37,4276.97,6.75,6.75,6.75,0,0,0,0,0,me
20,2018,4,4269.91,3024.65,3024.65,4198.08,6.75,6.75,6.75,0,0,0,0,0,me
20,1977,5,6405.65,4342.61,3873.65,6143.46,7.82,7.82,3.91,0,-7.82,0,-7.82,-10,me
20,1978,5,6416.22,4419.32,3884.19,6122.19,9.1,9.1,3.64,0,-9.1,0,-9.1,-10,me
20,1979,5,6826.69,4947.97,4531.64,6600.42,9.2,9.2,3.68,0,-9.2,0,-9.2,-10,me
20,1980,5,6985.94,5185.75,4803.9,6778.41,9.2,9.2,3.68,0,-9.2,0,-9.2,-10,me
20,1981,5,7158.07,5450.2,5100.98,6968.27,9.2,9.2,3.68,0,-9.2,0,-9.2,-10,me
20,1982,5,7265.56,5615.35,5286.51,7086.85,9.2,9.2,3.68,0,-9.2,0,-9.2,-10,me
20,1983,5,7362.19,5778.25,5463.24,7190.24,9.16,9.16,3.66,0,-9.16,0,-9.16,-10,me
20,1984,5,7406.9,5863.6,5535.74,7240.86,9.14,9.14,3.66,0,-9.14,0,-9.14,-10,me
20,1985,5,7437.03,5922.33,5600.57,7276.15,10,10,4,0,-10,0,-10,-10,me
20,1986,5,7453.96,5955.22,5639.86,7296.28,10,10,4,0,-10,0,-10,-10,me
20,1987,5,7480.43,6006.97,5671.85,7466.59,10,10,10,0,-10,0,-10,-10,me
20,1988,5,6429.17,5649.44,5649.44,6518.29,8,8,8,0,-8,0,-8,-8,me
20,1989,5,6598.68,5583.81,5097.82,6598.68,8.5,8.5,8.5,0,-8.5,0,-8.5,-8.5,me
20,1990,5,6636.39,5657.97,5189.43,6636.39,8.5,8.5,8.5,0,-8.5,0,-8.5,-8.5,me
20,1991,5,7334.48,5959.53,5483.48,7334.48,8.93,8.93,8.93,0,-8.93,0,-8.93,-9.89,me
20,1992,5,7369.33,6005.64,5540.19,7369.33,8.93,8.93,8.93,0,-8.93,0,-8.93,-9.89,me
20,1993,5,6676.65,5735.84,5281.19,6676.65,8.5,8.5,8.5,0,-8.5,0,-8.5,-8.5,me
20,1994,5,6696.89,5775.63,5330.43,6696.89,8.5,8.5,8.5,0,-8.5,0,-8.5,-8.5,me
20,1995,5,6716.49,5814.17,5378.12,6716.49,8.5,8.5,8.5,0,-8.5,0,-8.5,-8.5,me
20,1996,5,6733.23,5847.09,5418.87,6733.23,8.5,8.5,8.5,0,-8.5,0,-8.5,-8.5,me
20,1997,5,6743.65,5867.43,5436.39,6743.65,8.5,8.5,8.5,0,-8.5,0,-8.5,-8.5,me
20,1998,5,6728.62,5837.05,5361.07,6728.62,8.5,8.5,8.5,0,-8.5,0,-8.5,-8.5,me
20,1999,5,6708.37,5796.09,5258.95,6708.37,8.5,8.5,8.5,0,-8.5,0,-8.5,-8.5,me
20,2000,5,6719.76,5818.21,5273.91,6719.76,8.5,8.5,8.5,0,-8.5,0,-8.5,-8.5,me
20,2001,5,6740.53,5859.12,5326.98,6740.53,8.5,8.5,8.5,0,-8.5,0,-8.5,-8.5,me
20,2002,5,6746.98,5871.59,5347.49,6746.98,8.5,8.5,8.5,0,-8.5,0,-8.5,-8.5,me
20,2003,5,6757.44,5891.98,5378.11,6757.44,8.5,8.5,8.5,0,-8.5,0,-8.5,-8.5,me
20,2004,5,6767.4,5911.17,5411.06,6767.4,8.5,8.5,8.5,0,-8.5,0,-8.5,-8.5,me
20,2005,5,6774.71,5924.96,5440.46,6774.71,8.5,8.5,8.5,0,-8.5,0,-8.5,-8.5,me
20,2006,5,6794.28,5963.34,5493.3,6794.28,8.5,8.5,8.5,0,-8.5,0,-8.5,-8.5,me
20,2007,5,6790.96,5956.06,5498.21,6790.96,8.5,8.5,8.5,0,-8.5,0,-8.5,-8.5,me
20,2008,5,6795.16,6120.88,5671.93,6795.16,8.5,8.5,8.5,0,0,0,0,-8.5,me
20,2009,5,6776.8,6057.96,5612.42,6776.8,8.5,8.5,8.5,0,0,0,0,-8.5,me
20,2010,5,6800.51,6110.64,5670.94,6800.51,8.5,8.5,8.5,0,0,0,0,-8.5,me
20,2011,5,6811.76,6139.63,5708.86,6811.76,8.5,8.5,8.5,0,0,0,0,-8.5,me
20,2012,5,6815.14,5991.81,5568.83,6815.14,8.5,8.5,8.5,0,0,0,0,-8.5,me
20,2013,5,6317.44,5622.7,5090.01,6317.44,7.95,7.95,7.95,0,0,0,0,-7.95,me
20,2014,5,6327.52,5502.16,4971.3,6327.52,7.95,7.95,7.95,0,0,0,0,-7.95,me
20,2015,5,6332.24,5506.01,4973.67,6332.24,7.95,7.95,7.95,0,0,0,0,-7.95,me
20,2016,5,6393.85,4731.72,4255.01,6380.92,7.15,7.15,7.15,0,0,0,0,0,me
20,2017,5,6385.54,4719.52,4277.87,6377.87,6.75,6.75,6.75,0,0,0,0,0,me
20,2018,5,6322.44,4712.15,4712.15,6309.71,6.75,6.75,6.75,0,0,0,0,0,me
21,1977,1,42.69,0,0,0.74,0,0,0,0,0,0,0,0,md
21,1978,1,54.98,0,0,13.78,0,0,0,0,0,0,0,0,md
21,1979,1,66.94,0,0,23.51,0,0,0,0,0,0,0,0,md
21,1980,1,80.25,0,0,34.13,0,0,0,0,0,0,0,0,md
21,1981,1,107.72,10.21,0,58.96,0,0,0,0,0,0,0,0,md
21,1982,1,124.78,21.28,0,73.03,0,0,0,0,0,0,0,0,md
21,1983,1,135.2,28.05,0,81.62,0,0,0,0,0,0,0,0,md
21,1984,1,144.31,34.34,0,91.18,0,0,0,0,0,0,0,0,md
21,1985,1,146.7,36.03,0,94.84,0,0,0,0,0,0,0,0,md
21,1986,1,146.48,34.85,0,95.11,0,0,0,0,0,0,0,0,md
21,1987,1,254.04,107.92,0,192.55,0,0,0,0,0,0,0,0,md
21,1988,1,261.63,117.81,0,202.22,0,0,0,0,0,0,0,0,md
21,1989,1,260.62,116.98,0,203.44,0,0,0,0,0,0,0,0,md
21,1990,1,238.14,72,0,169.23,0,0,0,0,0,0,0,0,md
21,1991,1,239.94,71.94,0,173.27,0,0,0,0,0,0,0,0,md
21,1992,1,245.73,63.74,0,180.54,0,0,0,0,0,0,0,0,md
21,1993,1,251.63,70.7,0,187.95,0,0,0,0,0,0,0,0,md
21,1994,1,209.97,30.39,0,194.44,0,0,0,0,0,0,0,0,md
21,1995,1,211.91,33.63,0,200.72,0,0,0,0,0,0,0,0,md
21,1996,1,211.65,34.5,0,206.09,0,0,0,0,0,0,0,0,md
21,1997,1,210.88,0,0,211.04,0,0,0,0,0,0,0,0,md
21,1998,1,170.7,0,-13.26,180.14,0.76,0.76,0.76,0,0,0,0,0,md
21,1999,1,167.15,0,-13.47,178.8,0.76,0.76,0.76,0,0,0,0,0,md
21,2000,1,175.06,0,-19.51,185.61,1.15,1.15,1.15,0,0,0,0,0,md
21,2001,1,163.49,0,-21.56,178.15,1.22,1.22,1.22,0,0,0,0,0,md
21,2002,1,146.58,0,-36.03,166.41,1.22,1.22,1.22,0,0,0,0,0,md
21,2003,1,149.56,0,-40.97,172.43,1.38,1.38,1.38,0,0,0,0,0,md
21,2004,1,158.47,0,-44.23,180.53,1.53,1.53,1.53,0,0,0,0,0,md
21,2005,1,169.67,0,-57.62,189.73,1.53,1.53,1.53,0,0,0,0,0,md
21,2006,1,174.72,0,-56.83,196.12,1.53,1.53,1.53,0,0,0,0,0,md
21,2007,1,173.62,0,-58.02,201.5,1.53,1.53,1.53,0,0,0,0,0,md
21,2008,1,140.02,0,-90.27,170.22,1.91,1.91,1.91,0,0,0,0,0,md
21,2009,1,125.27,-85.59,-105.06,171.99,0,0,0,0,0,0,0,0,md
21,2010,1,133.59,-80.69,-103.69,175.03,0,0,0,0,0,0,0,0,md
21,2011,1,140,-74.76,-103.14,179.68,0,0,0,0,0,0,0,0,md
21,2012,1,141.55,-70.6,-103.67,183.73,0,0,0,0,0,0,0,0,md
21,2013,1,139.48,-67.44,-104.59,187.25,0,0,0,0,0,0,0,0,md
21,2014,1,141.54,-63.63,-104.81,190.73,0,0,0,0,0,0,0,0,md
21,2015,1,140.4,-63.2,-107.36,192.8,0,0,0,0,0,0,0,0,md
21,2016,1,149.26,-58.49,-108.29,196.31,0,0,0,0,0,0,0,0,md
21,2017,1,157.36,-55.19,-111.23,200.18,0,0,0,0,0,0,0,0,md
21,2018,1,164.95,-50.26,-114.46,205.24,0,0,0,0,0,0,0,0,md
21,1977,2,699.4,463.43,253.68,594.53,5,5,2.5,0,0,0,0,0,md
21,1978,2,735.45,514.93,318.91,637.44,5,5,2,0,0,0,0,0,md
21,1979,2,763.52,548.57,367.55,673.02,5,5,2,0,0,0,0,0,md
21,1980,2,783.06,581.66,415.64,700.05,5,0,2,0,0,0,0,0,md
21,1981,2,841.95,661.64,509.81,766.03,5,5,2,0,0,0,0,0,md
21,1982,2,865.76,695.98,553.01,794.27,5,5,2,0,0,0,0,0,md
21,1983,2,880.31,716.96,579.4,811.53,5,5,2,0,0,0,0,0,md
21,1984,2,893.03,735.29,602.46,826.61,5,5,2,0,0,0,0,0,md
21,1985,2,896.7,740.33,611.62,832.35,5,5,2,0,0,0,0,0,md
21,1986,2,896.48,739.75,613.61,833.41,5,5,2,0,0,0,0,0,md
21,1987,2,927.18,816.54,662.81,865.69,4.25,4.25,2.55,0,0,0,0,0,md
21,1988,2,938.11,824.87,546.58,878.7,9.25,9.25,7.55,0,0,0,0,0,md
21,1989,2,942.68,819.5,530.05,885.5,9.25,9.25,7.55,0,0,0,0,0,md
21,1990,2,953.68,808.99,511.41,884.78,10,10,8,0,0,0,0,0,md
21,1991,2,956.6,809.92,444.35,889.93,11.18,11.18,9.68,0,0,0,0,0,md
21,1992,2,963.13,769.73,339.28,897.94,11.57,9.07,9.07,0,0,0,0,0,md
21,1993,2,969.79,779.72,323.8,906.12,11.97,9.47,9.47,0,0,0,0,0,md
21,1994,2,975.62,788.46,638.81,913.27,5,2.5,2.5,0,0,0,0,0,md
21,1995,2,981.26,796.92,650.35,920.19,5,2.5,2.5,0,0,0,0,0,md
21,1996,2,986.08,804.08,660.14,926.1,4.25,2.12,2.12,0,0,0,0,0,md
21,1997,2,990.52,807.71,666.2,931.56,4.25,2.12,2.12,0,0,0,0,0,md
21,1998,2,939.83,729.81,530.76,882.96,4.14,2.07,2.07,0,0,0,0,0,md
21,1999,2,934.16,719.44,513.26,878.44,4.12,2.06,2.06,0,0,0,0,0,md
21,2000,2,940.35,725.44,523.84,885.87,4.12,2.06,2.06,0,0,0,0,0,md
21,2001,2,924.51,698.46,477.03,871.79,4.08,2.04,2.04,0,0,0,0,0,md
21,2002,2,904.6,665.56,418.93,853.22,4.04,2.02,2.02,0,0,0,0,0,md
21,2003,2,910.12,671.49,429.66,859.74,4.04,2.02,2.02,0,0,0,0,0,md
21,2004,2,917.55,679.45,444.1,868.52,4.04,2.02,2.02,0,0,0,0,0,md
21,2005,2,925.98,688.49,460.49,878.48,4.04,2.02,2.02,0,0,0,0,0,md
21,2006,2,933.78,696.86,475.67,887.7,4.04,2.02,2.02,0,0,0,0,0,md
21,2007,2,940.36,703.92,488.46,895.48,4.04,2.02,2.02,0,0,0,0,0,md
21,2008,2,909.96,638.65,356.96,865.94,4.04,2.02,2.02,0,0,0,0,0,md
21,2009,2,912.06,641.15,361.59,868.38,4.04,2.02,2.02,0,0,0,0,0,md
21,2010,2,915.67,645.45,369.56,872.56,4.04,2.02,2.02,0,0,0,0,0,md
21,2011,2,921.19,654.1,383.81,878.96,4.75,2.38,2.38,0,0,0,0,0,md
21,2012,2,926.01,662.89,397.5,884.54,4.75,2.38,2.38,0,0,0,0,0,md
21,2013,2,930.2,670.52,409.37,889.39,4.75,2.38,2.38,0,0,0,0,0,md
21,2014,2,934.33,678.06,421.1,894.18,4.75,2.38,2.38,0,0,0,0,0,md
21,2015,2,936.79,682.55,428.1,897.03,4.75,2.38,2.38,0,0,0,0,0,md
21,2016,2,940.96,690.73,440.5,901.86,4.75,4.75,4.75,0,0,0,0,0,md
21,2017,2,945.55,699.99,454.43,907.18,4.75,4.75,4.75,0,0,0,0,0,md
21,2018,2,942.22,693.42,453.97,904.81,4.75,4.75,4.75,0,0,0,0,0,md
21,1977,3,2443.01,1713.43,1503.68,2338.14,5,5,2.5,0,0,0,0,-5,md
21,1978,3,2505.66,1764.93,1568.91,2407.65,5,5,2,0,0,0,0,-5,md
21,1979,3,1989.79,1798.57,1617.55,1899.28,5,5,2,0,0,0,0,-5,md
21,1980,3,1990.59,1815.16,1649.13,1907.58,5,5,2,0,0,0,0,-5,md
21,1981,3,2031.74,1911.64,1759.81,1955.82,5,5,2,0,0,0,0,-5,md
21,1982,3,2044.48,1945.98,1803.01,1972.99,5,5,2,0,0,0,0,-5,md
21,1983,3,2052.26,1966.96,1829.4,1983.48,5,5,2,0,0,0,0,-5,md
21,1984,3,2059.06,1985.29,1852.46,1992.65,5,5,2,0,0,0,0,-5,md
21,1985,3,2064.99,1990.33,1861.62,2000.63,5,5,2,0,0,0,0,-5,md
21,1986,3,2068.67,1989.75,1863.61,2005.6,5,5,2,0,0,0,0,-5,md
21,1987,3,2057.84,1946.59,1792.86,2057.84,5,5,3,0,0,0,0,-5,md
21,1988,3,2064.35,1965.32,1816.8,2128.7,5,5,3,0,0,0,0,0,md
21,1989,3,2064.18,1971.12,1813.89,2135.5,5,5,3,0,0,0,0,0,md
21,1990,3,2070.82,1990.09,1838.5,2134.78,5,5,3,0,0,0,0,0,md
21,1991,3,2069.95,1993.25,1833.23,2139.93,5,5,3.5,0,0,0,0,0,md
21,1992,3,2073.95,1926.29,1769.84,2147.94,5,5,5,0,0,0,0,0,md
21,1993,3,2078.04,1939.62,1786.79,2156.12,5,5,5,0,0,0,0,0,md
21,1994,3,2081.62,1951.27,1801.62,2163.27,5,5,5,0,0,0,0,0,md
21,1995,3,2085.08,1962.55,1815.98,2170.19,5,5,5,0,0,0,0,0,md
21,1996,3,2088.04,1972.19,1828.25,2176.1,5,5,5,0,0,0,0,0,md
21,1997,3,2090.76,1981.08,1839.56,2181.56,5,5,5,0,0,0,0,0,md
21,1998,3,2011.51,1879.68,1680.63,2101.71,4.88,4.88,4.88,0,0,0,0,0,md
21,1999,3,1998.9,1865.25,1659.07,2090.94,4.85,4.85,4.85,0,0,0,0,0,md
21,2000,3,2002.98,1877.7,1676.1,2098.37,4.85,4.85,4.85,0,0,0,0,0,md
21,2001,3,1974.14,1845.1,1623.67,2071.79,4.8,4.8,4.8,0,0,0,0,0,md
21,2002,3,1941.95,1804.36,1557.73,2040.72,4.75,4.75,4.75,0,0,0,0,0,md
21,2003,3,1945.77,1815.5,1573.68,2047.24,4.75,4.75,4.75,0,0,0,0,0,md
21,2004,3,1950.9,1830.48,1595.13,2056.02,4.75,4.75,4.75,0,0,0,0,0,md
21,2005,3,1956.73,1847.48,1619.48,2065.98,4.75,4.75,4.75,0,0,0,0,0,md
21,2006,3,1962.12,1863.22,1642.03,2075.2,4.75,4.75,4.75,0,0,0,0,0,md
21,2007,3,1966.67,1876.49,1661.04,2082.98,4.75,4.75,4.75,0,0,0,0,0,md
21,2008,3,2097.46,1815.77,1534.08,2053.44,4.75,4.75,4.75,0,0,0,0,0,md
21,2009,3,2099.56,1820,1540.44,2055.88,4.75,4.75,4.75,0,0,0,0,0,md
21,2010,3,1938.95,1827.28,1551.39,2060.06,4.75,4.75,4.75,0,0,0,0,0,md
21,2011,3,1942.99,1838.41,1568.12,2066.46,4.75,4.75,4.75,0,0,0,0,0,md
21,2012,3,1946.51,1848.12,1582.72,2072.04,4.75,4.75,4.75,0,0,0,0,0,md
21,2013,3,1949.56,1856.55,1595.4,2076.89,4.75,4.75,4.75,0,0,0,0,0,md
21,2014,3,1952.58,1864.87,1607.91,2081.68,4.75,4.75,4.75,0,0,0,0,0,md
21,2015,3,2124.29,1869.83,1615.38,2084.53,4.75,4.75,4.75,0,0,0,0,0,md
21,2016,3,1957.42,1878.23,1628,2089.36,4.75,4.75,4.75,0,0,0,0,0,md
21,2017,3,1960.78,1887.49,1641.93,2094.68,4.75,4.75,4.75,0,0,0,0,0,md
21,2018,3,2129.72,1880.92,1641.47,2092.31,4.75,4.75,4.75,0,0,0,0,0,md
21,1977,4,4143.01,2963.43,2753.68,4038.14,5,5,2.5,0,0,0,0,-5,md
21,1978,4,4205.66,3495.09,3299.07,4107.65,7.5,5,3.5,2.5,-5,0,-5,-5,md
21,1979,4,3114.79,3024.28,2843.27,3024.28,5,5,2,0,-5,0,-5,-5,md
21,1980,4,3115.59,3011.83,2845.8,3032.58,5,5,2,0,-5,0,-5,-5,md
21,1981,4,3156.74,3080.82,2928.99,3080.82,5,5,2,0,-5,0,-5,-5,md
21,1982,4,3169.48,3097.99,2955.02,3097.99,5,5,2,0,-5,0,-5,-5,md
21,1983,4,3177.26,3108.48,2970.92,3108.48,5,5,2,0,-5,0,-5,-5,md
21,1984,4,3184.06,3117.65,2984.82,3117.65,5,5,2,0,-5,0,-5,-5,md
21,1985,4,3189.99,3125.63,2996.93,3125.63,5,5,2,0,-5,0,-5,-5,md
21,1986,4,3193.67,3130.6,3004.45,3130.6,5,5,2,0,-5,0,-5,-5,md
21,1987,4,3182.84,3105.98,2952.26,3182.84,5,5,3,0,-5,0,-5,-5,md
21,1988,4,3189.35,3115.09,2966.57,3189.35,5,5,3,0,-5,0,-5,-5,md
21,1989,4,3189.18,3110.56,2953.33,3189.18,5,5,3,0,-5,0,-5,-5,md
21,1990,4,3195.82,3120.03,2968.44,3126.92,5,5,3,0,-5,0,-5,-5,md
21,1991,4,3194.95,3114.94,2954.92,3128.27,5,5,3.5,0,-5,0,-5,-5,md
21,1992,4,3198.95,3042.5,2886.04,3133.76,5,5,5,0,-5,0,-5,-5,md
21,1993,4,3203.04,3189.62,3036.79,3139.37,5,5,5,0,0,0,0,-5,md
21,1994,4,3206.62,3201.27,3051.62,3144.26,5,5,5,0,0,0,0,-5,md
21,1995,4,3210.08,3212.55,3065.98,3149.01,5,5,5,0,0,0,0,-5,md
21,1996,4,3213.04,3222.19,3078.25,3153.06,5,5,5,0,0,0,0,-5,md
21,1997,4,3215.76,3231.08,3089.56,3156.8,5,5,5,0,0,0,0,-5,md
21,1998,4,3108.39,3098.43,2899.38,3051.52,4.88,4.88,4.88,0,0,0,0,-4.88,md
21,1999,4,3090.15,3077.75,2871.57,3034.42,4.85,4.85,4.85,0,0,0,0,-4.85,md
21,2000,4,3094.23,3090.2,2888.6,3039.74,4.85,4.85,4.85,0,0,0,0,-4.85,md
21,2001,4,3054.14,3045.1,2823.67,3001.42,4.8,4.8,4.8,0,0,0,0,-4.8,md
21,2002,4,3010.7,2991.86,2745.23,2959.32,4.75,4.75,4.75,0,0,0,0,-4.75,md
21,2003,4,3014.52,3003,2761.18,2964.14,4.75,4.75,4.75,0,0,0,0,-4.75,md
21,2004,4,3019.65,3017.98,2782.63,2970.62,4.75,4.75,4.75,0,0,0,0,-4.75,md
21,2005,4,3025.48,3034.98,2806.98,2977.98,4.75,4.75,4.75,0,0,0,0,-4.75,md
21,2006,4,3030.87,3050.72,2829.53,2984.79,4.75,4.75,4.75,0,0,0,0,-4.75,md
21,2007,4,3035.42,3063.99,2848.54,2990.53,4.75,4.75,4.75,0,0,0,0,-4.75,md
21,2008,4,3003.53,3003.27,2721.58,2959.52,4.75,4.75,4.75,0,0,0,0,-4.75,md
21,2009,4,3005.07,3007.5,2727.94,2961.38,4.75,4.75,4.75,0,0,0,0,-4.75,md
21,2010,4,3007.7,3014.78,2738.89,2964.6,4.75,4.75,4.75,0,0,0,0,-4.75,md
21,2011,4,3011.74,3025.91,2755.62,2969.5,4.75,4.75,4.75,0,0,0,0,-4.75,md
21,2012,4,3015.26,3035.62,2770.22,2973.79,4.75,4.75,4.75,0,0,0,0,-4.75,md
21,2013,4,3018.31,3044.05,2782.9,2977.51,4.75,4.75,4.75,0,0,0,0,-4.75,md
21,2014,4,3021.33,3052.37,2795.41,2981.18,4.75,4.75,4.75,0,0,0,0,-4.75,md
21,2015,4,3023.13,3057.33,2802.88,2983.37,4.75,4.75,4.75,0,0,0,0,-4.75,md
21,2016,4,3026.17,3065.73,2815.5,2987.07,4.75,4.75,4.75,0,0,0,0,-4.75,md
