date,All Employees: Government: Federal Government,state,msa,city,title,id,frequency,seasonal_adjustment
2018-01-01,0.6,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Federal Government in Lynchburg, VA (MSA)",SMU51313409091000001SA,Monthly,Seasonally Adjusted
2018-02-01,0.6,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Federal Government in Lynchburg, VA (MSA)",SMU51313409091000001SA,Monthly,Seasonally Adjusted
2018-03-01,0.6,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Federal Government in Lynchburg, VA (MSA)",SMU51313409091000001SA,Monthly,Seasonally Adjusted
2018-04-01,0.6,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Federal Government in Lynchburg, VA (MSA)",SMU51313409091000001SA,Monthly,Seasonally Adjusted
2018-05-01,0.6,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Federal Government in Lynchburg, VA (MSA)",SMU51313409091000001SA,Monthly,Seasonally Adjusted
2018-06-01,0.6,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Federal Government in Lynchburg, VA (MSA)",SMU51313409091000001SA,Monthly,Seasonally Adjusted
2018-07-01,0.6,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Federal Government in Lynchburg, VA (MSA)",SMU51313409091000001SA,Monthly,Seasonally Adjusted
2018-08-01,0.6,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Federal Government in Lynchburg, VA (MSA)",SMU51313409091000001SA,Monthly,Seasonally Adjusted
2018-09-01,0.6,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Federal Government in Lynchburg, VA (MSA)",SMU51313409091000001SA,Monthly,Seasonally Adjusted
2018-10-01,0.6,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Federal Government in Lynchburg, VA (MSA)",SMU51313409091000001SA,Monthly,Seasonally Adjusted
2018-11-01,0.5,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Federal Government in Lynchburg, VA (MSA)",SMU51313409091000001SA,Monthly,Seasonally Adjusted
2018-12-01,0.6,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Federal Government in Lynchburg, VA (MSA)",SMU51313409091000001SA,Monthly,Seasonally Adjusted
2019-01-01,0.5,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Federal Government in Lynchburg, VA (MSA)",SMU51313409091000001SA,Monthly,Seasonally Adjusted
2019-02-01,0.5,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Federal Government in Lynchburg, VA (MSA)",SMU51313409091000001SA,Monthly,Seasonally Adjusted
2019-03-01,0.5,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Federal Government in Lynchburg, VA (MSA)",SMU51313409091000001SA,Monthly,Seasonally Adjusted
2019-04-01,0.6,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Federal Government in Lynchburg, VA (MSA)",SMU51313409091000001SA,Monthly,Seasonally Adjusted
2019-05-01,0.6,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Federal Government in Lynchburg, VA (MSA)",SMU51313409091000001SA,Monthly,Seasonally Adjusted
2019-06-01,0.6,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Federal Government in Lynchburg, VA (MSA)",SMU51313409091000001SA,Monthly,Seasonally Adjusted
2019-07-01,0.6,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Federal Government in Lynchburg, VA (MSA)",SMU51313409091000001SA,Monthly,Seasonally Adjusted
2019-08-01,0.6,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Federal Government in Lynchburg, VA (MSA)",SMU51313409091000001SA,Monthly,Seasonally Adjusted
2019-09-01,0.6,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Federal Government in Lynchburg, VA (MSA)",SMU51313409091000001SA,Monthly,Seasonally Adjusted
2019-10-01,0.6,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Federal Government in Lynchburg, VA (MSA)",SMU51313409091000001SA,Monthly,Seasonally Adjusted
2019-11-01,0.6,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Federal Government in Lynchburg, VA (MSA)",SMU51313409091000001SA,Monthly,Seasonally Adjusted
2019-12-01,0.6,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Federal Government in Lynchburg, VA (MSA)",SMU51313409091000001SA,Monthly,Seasonally Adjusted
2020-01-01,0.6,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Federal Government in Lynchburg, VA (MSA)",SMU51313409091000001SA,Monthly,Seasonally Adjusted
2020-02-01,0.6,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Federal Government in Lynchburg, VA (MSA)",SMU51313409091000001SA,Monthly,Seasonally Adjusted
2020-03-01,0.6,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Federal Government in Lynchburg, VA (MSA)",SMU51313409091000001SA,Monthly,Seasonally Adjusted
2020-04-01,0.6,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Federal Government in Lynchburg, VA (MSA)",SMU51313409091000001SA,Monthly,Seasonally Adjusted
2020-05-01,0.5,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Federal Government in Lynchburg, VA (MSA)",SMU51313409091000001SA,Monthly,Seasonally Adjusted
2020-06-01,0.6,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Federal Government in Lynchburg, VA (MSA)",SMU51313409091000001SA,Monthly,Seasonally Adjusted
2020-07-01,0.6,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Federal Government in Lynchburg, VA (MSA)",SMU51313409091000001SA,Monthly,Seasonally Adjusted
2020-08-01,0.8,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Federal Government in Lynchburg, VA (MSA)",SMU51313409091000001SA,Monthly,Seasonally Adjusted
2020-09-01,0.8,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Federal Government in Lynchburg, VA (MSA)",SMU51313409091000001SA,Monthly,Seasonally Adjusted
2020-10-01,0.6,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Federal Government in Lynchburg, VA (MSA)",SMU51313409091000001SA,Monthly,Seasonally Adjusted
2020-11-01,0.6,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Federal Government in Lynchburg, VA (MSA)",SMU51313409091000001SA,Monthly,Seasonally Adjusted
2020-12-01,0.6,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Federal Government in Lynchburg, VA (MSA)",SMU51313409091000001SA,Monthly,Seasonally Adjusted
2021-01-01,0.5,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Federal Government in Lynchburg, VA (MSA)",SMU51313409091000001SA,Monthly,Seasonally Adjusted
2021-02-01,0.5,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Federal Government in Lynchburg, VA (MSA)",SMU51313409091000001SA,Monthly,Seasonally Adjusted
2021-03-01,0.6,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Federal Government in Lynchburg, VA (MSA)",SMU51313409091000001SA,Monthly,Seasonally Adjusted
2021-04-01,0.6,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Federal Government in Lynchburg, VA (MSA)",SMU51313409091000001SA,Monthly,Seasonally Adjusted
2021-05-01,0.6,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Federal Government in Lynchburg, VA (MSA)",SMU51313409091000001SA,Monthly,Seasonally Adjusted
2021-06-01,0.6,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Federal Government in Lynchburg, VA (MSA)",SMU51313409091000001SA,Monthly,Seasonally Adjusted
2021-07-01,0.6,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Federal Government in Lynchburg, VA (MSA)",SMU51313409091000001SA,Monthly,Seasonally Adjusted
2021-08-01,0.6,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Federal Government in Lynchburg, VA (MSA)",SMU51313409091000001SA,Monthly,Seasonally Adjusted
2021-09-01,0.6,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Federal Government in Lynchburg, VA (MSA)",SMU51313409091000001SA,Monthly,Seasonally Adjusted
2021-10-01,0.5,VA,"Lynchburg, VA",Lynchburg,"All Employees: Government: Federal Government in Lynchburg, VA (MSA)",SMU51313409091000001SA,Monthly,Seasonally Adjusted
1990-01-01,4.08779273599544,WI,"Madison, WI",Madison,"All Employees: Government: Federal Government in Madison, WI (MSA)",SMU55315409091000001SA,Monthly,Seasonally Adjusted
1990-02-01,4.11099780142644,WI,"Madison, WI",Madison,"All Employees: Government: Federal Government in Madison, WI (MSA)",SMU55315409091000001SA,Monthly,Seasonally Adjusted
1990-03-01,4.1229959170670805,WI,"Madison, WI",Madison,"All Employees: Government: Federal Government in Madison, WI (MSA)",SMU55315409091000001SA,Monthly,Seasonally Adjusted
1990-04-01,4.4222022799403,WI,"Madison, WI",Madison,"All Employees: Government: Federal Government in Madison, WI (MSA)",SMU55315409091000001SA,Monthly,Seasonally Adjusted
1990-05-01,4.20328929680126,WI,"Madison, WI",Madison,"All Employees: Government: Federal Government in Madison, WI (MSA)",SMU55315409091000001SA,Monthly,Seasonally Adjusted
1990-06-01,4.16195643382024,WI,"Madison, WI",Madison,"All Employees: Government: Federal Government in Madison, WI (MSA)",SMU55315409091000001SA,Monthly,Seasonally Adjusted
1990-07-01,4.3966034224093695,WI,"Madison, WI",Madison,"All Employees: Government: Federal Government in Madison, WI (MSA)",SMU55315409091000001SA,Monthly,Seasonally Adjusted
1990-08-01,4.18166043367588,WI,"Madison, WI",Madison,"All Employees: Government: Federal Government in Madison, WI (MSA)",SMU55315409091000001SA,Monthly,Seasonally Adjusted
1990-09-01,4.11387449624158,WI,"Madison, WI",Madison,"All Employees: Government: Federal Government in Madison, WI (MSA)",SMU55315409091000001SA,Monthly,Seasonally Adjusted
1990-10-01,4.11339980919938,WI,"Madison, WI",Madison,"All Employees: Government: Federal Government in Madison, WI (MSA)",SMU55315409091000001SA,Monthly,Seasonally Adjusted
1990-11-01,4.09116296438594,WI,"Madison, WI",Madison,"All Employees: Government: Federal Government in Madison, WI (MSA)",SMU55315409091000001SA,Monthly,Seasonally Adjusted
1990-12-01,4.09689483218888,WI,"Madison, WI",Madison,"All Employees: Government: Federal Government in Madison, WI (MSA)",SMU55315409091000001SA,Monthly,Seasonally Adjusted
1991-01-01,4.08650033354268,WI,"Madison, WI",Madison,"All Employees: Government: Federal Government in Madison, WI (MSA)",SMU55315409091000001SA,Monthly,Seasonally Adjusted
1991-02-01,4.11124928368752,WI,"Madison, WI",Madison,"All Employees: Government: Federal Government in Madison, WI (MSA)",SMU55315409091000001SA,Monthly,Seasonally Adjusted
1991-03-01,4.12205543454281,WI,"Madison, WI",Madison,"All Employees: Government: Federal Government in Madison, WI (MSA)",SMU55315409091000001SA,Monthly,Seasonally Adjusted
1991-04-01,4.120131465015461,WI,"Madison, WI",Madison,"All Employees: Government: Federal Government in Madison, WI (MSA)",SMU55315409091000001SA,Monthly,Seasonally Adjusted
1991-05-01,4.0996113518279,WI,"Madison, WI",Madison,"All Employees: Government: Federal Government in Madison, WI (MSA)",SMU55315409091000001SA,Monthly,Seasonally Adjusted
1991-06-01,4.162389313689279,WI,"Madison, WI",Madison,"All Employees: Government: Federal Government in Madison, WI (MSA)",SMU55315409091000001SA,Monthly,Seasonally Adjusted
1991-07-01,4.09890632526729,WI,"Madison, WI",Madison,"All Employees: Government: Federal Government in Madison, WI (MSA)",SMU55315409091000001SA,Monthly,Seasonally Adjusted
1991-08-01,4.18525074230444,WI,"Madison, WI",Madison,"All Employees: Government: Federal Government in Madison, WI (MSA)",SMU55315409091000001SA,Monthly,Seasonally Adjusted
1991-09-01,4.11356113204346,WI,"Madison, WI",Madison,"All Employees: Government: Federal Government in Madison, WI (MSA)",SMU55315409091000001SA,Monthly,Seasonally Adjusted
1991-10-01,4.11320187277674,WI,"Madison, WI",Madison,"All Employees: Government: Federal Government in Madison, WI (MSA)",SMU55315409091000001SA,Monthly,Seasonally Adjusted
1991-11-01,4.1933689162558,WI,"Madison, WI",Madison,"All Employees: Government: Federal Government in Madison, WI (MSA)",SMU55315409091000001SA,Monthly,Seasonally Adjusted
1991-12-01,4.19851387080158,WI,"Madison, WI",Madison,"All Employees: Government: Federal Government in Madison, WI (MSA)",SMU55315409091000001SA,Monthly,Seasonally Adjusted
1992-01-01,4.1810856422315,WI,"Madison, WI",Madison,"All Employees: Government: Federal Government in Madison, WI (MSA)",SMU55315409091000001SA,Monthly,Seasonally Adjusted
1992-02-01,4.21142207487815,WI,"Madison, WI",Madison,"All Employees: Government: Federal Government in Madison, WI (MSA)",SMU55315409091000001SA,Monthly,Seasonally Adjusted
1992-03-01,4.219362569652,WI,"Madison, WI",Madison,"All Employees: Government: Federal Government in Madison, WI (MSA)",SMU55315409091000001SA,Monthly,Seasonally Adjusted
1992-04-01,4.22082277579238,WI,"Madison, WI",Madison,"All Employees: Government: Federal Government in Madison, WI (MSA)",SMU55315409091000001SA,Monthly,Seasonally Adjusted
1992-05-01,4.19947386019095,WI,"Madison, WI",Madison,"All Employees: Government: Federal Government in Madison, WI (MSA)",SMU55315409091000001SA,Monthly,Seasonally Adjusted
1992-06-01,4.16057984502904,WI,"Madison, WI",Madison,"All Employees: Government: Federal Government in Madison, WI (MSA)",SMU55315409091000001SA,Monthly,Seasonally Adjusted
1992-07-01,4.39909502965325,WI,"Madison, WI",Madison,"All Employees: Government: Federal Government in Madison, WI (MSA)",SMU55315409091000001SA,Monthly,Seasonally Adjusted
1992-08-01,4.28831997444653,WI,"Madison, WI",Madison,"All Employees: Government: Federal Government in Madison, WI (MSA)",SMU55315409091000001SA,Monthly,Seasonally Adjusted
1992-09-01,4.41513281973375,WI,"Madison, WI",Madison,"All Employees: Government: Federal Government in Madison, WI (MSA)",SMU55315409091000001SA,Monthly,Seasonally Adjusted
1992-10-01,4.4168499829916605,WI,"Madison, WI",Madison,"All Employees: Government: Federal Government in Madison, WI (MSA)",SMU55315409091000001SA,Monthly,Seasonally Adjusted
1992-11-01,4.39818742019784,WI,"Madison, WI",Madison,"All Employees: Government: Federal Government in Madison, WI (MSA)",SMU55315409091000001SA,Monthly,Seasonally Adjusted
1992-12-01,4.4012199985674805,WI,"Madison, WI",Madison,"All Employees: Government: Federal Government in Madison, WI (MSA)",SMU55315409091000001SA,Monthly,Seasonally Adjusted
1993-01-01,4.47387815389519,WI,"Madison, WI",Madison,"All Employees: Government: Federal Government in Madison, WI (MSA)",SMU55315409091000001SA,Monthly,Seasonally Adjusted
1993-02-01,4.4090173349081105,WI,"Madison, WI",Madison,"All Employees: Government: Federal Government in Madison, WI (MSA)",SMU55315409091000001SA,Monthly,Seasonally Adjusted
1993-03-01,4.41498206989492,WI,"Madison, WI",Madison,"All Employees: Government: Federal Government in Madison, WI (MSA)",SMU55315409091000001SA,Monthly,Seasonally Adjusted
1993-04-01,4.41923735333944,WI,"Madison, WI",Madison,"All Employees: Government: Federal Government in Madison, WI (MSA)",SMU55315409091000001SA,Monthly,Seasonally Adjusted
1993-05-01,4.5004431380400005,WI,"Madison, WI",Madison,"All Employees: Government: Federal Government in Madison, WI (MSA)",SMU55315409091000001SA,Monthly,Seasonally Adjusted
1993-06-01,4.46015665452676,WI,"Madison, WI",Madison,"All Employees: Government: Federal Government in Madison, WI (MSA)",SMU55315409091000001SA,Monthly,Seasonally Adjusted
1993-07-01,4.4995817142729,WI,"Madison, WI",Madison,"All Employees: Government: Federal Government in Madison, WI (MSA)",SMU55315409091000001SA,Monthly,Seasonally Adjusted
1993-08-01,4.48766381065735,WI,"Madison, WI",Madison,"All Employees: Government: Federal Government in Madison, WI (MSA)",SMU55315409091000001SA,Monthly,Seasonally Adjusted
1993-09-01,4.5170206423600705,WI,"Madison, WI",Madison,"All Employees: Government: Federal Government in Madison, WI (MSA)",SMU55315409091000001SA,Monthly,Seasonally Adjusted
1993-10-01,4.51997709237253,WI,"Madison, WI",Madison,"All Employees: Government: Federal Government in Madison, WI (MSA)",SMU55315409091000001SA,Monthly,Seasonally Adjusted
1993-11-01,4.5042536308494805,WI,"Madison, WI",Madison,"All Employees: Government: Federal Government in Madison, WI (MSA)",SMU55315409091000001SA,Monthly,Seasonally Adjusted
1993-12-01,4.50086750155372,WI,"Madison, WI",Madison,"All Employees: Government: Federal Government in Madison, WI (MSA)",SMU55315409091000001SA,Monthly,Seasonally Adjusted
1994-01-01,4.46880013167521,WI,"Madison, WI",Madison,"All Employees: Government: Federal Government in Madison, WI (MSA)",SMU55315409091000001SA,Monthly,Seasonally Adjusted
1994-02-01,4.50840062891083,WI,"Madison, WI",Madison,"All Employees: Government: Federal Government in Madison, WI (MSA)",SMU55315409091000001SA,Monthly,Seasonally Adjusted
1994-03-01,4.5127767808476,WI,"Madison, WI",Madison,"All Employees: Government: Federal Government in Madison, WI (MSA)",SMU55315409091000001SA,Monthly,Seasonally Adjusted
1994-04-01,4.5203015840070995,WI,"Madison, WI",Madison,"All Employees: Government: Federal Government in Madison, WI (MSA)",SMU55315409091000001SA,Monthly,Seasonally Adjusted
1994-05-01,4.4977116294208495,WI,"Madison, WI",Madison,"All Employees: Government: Federal Government in Madison, WI (MSA)",SMU55315409091000001SA,Monthly,Seasonally Adjusted
1994-06-01,4.46360251369901,WI,"Madison, WI",Madison,"All Employees: Government: Federal Government in Madison, WI (MSA)",SMU55315409091000001SA,Monthly,Seasonally Adjusted
1994-07-01,4.3958863540415,WI,"Madison, WI",Madison,"All Employees: Government: Federal Government in Madison, WI (MSA)",SMU55315409091000001SA,Monthly,Seasonally Adjusted
1994-08-01,4.3823922753346,WI,"Madison, WI",Madison,"All Employees: Government: Federal Government in Madison, WI (MSA)",SMU55315409091000001SA,Monthly,Seasonally Adjusted
1994-09-01,4.422617727578821,WI,"Madison, WI",Madison,"All Employees: Government: Federal Government in Madison, WI (MSA)",SMU55315409091000001SA,Monthly,Seasonally Adjusted
1994-10-01,4.42591151053938,WI,"Madison, WI",Madison,"All Employees: Government: Federal Government in Madison, WI (MSA)",SMU55315409091000001SA,Monthly,Seasonally Adjusted
1994-11-01,4.30832438984957,WI,"Madison, WI",Madison,"All Employees: Government: Federal Government in Madison, WI (MSA)",SMU55315409091000001SA,Monthly,Seasonally Adjusted
1994-12-01,4.3933063387718905,WI,"Madison, WI",Madison,"All Employees: Government: Federal Government in Madison, WI (MSA)",SMU55315409091000001SA,Monthly,Seasonally Adjusted
1995-01-01,4.47299548222173,WI,"Madison, WI",Madison,"All Employees: Government: Federal Government in Madison, WI (MSA)",SMU55315409091000001SA,Monthly,Seasonally Adjusted
1995-02-01,4.40661108246236,WI,"Madison, WI",Madison,"All Employees: Government: Federal Government in Madison, WI (MSA)",SMU55315409091000001SA,Monthly,Seasonally Adjusted
1995-03-01,4.51112773561822,WI,"Madison, WI",Madison,"All Employees: Government: Federal Government in Madison, WI (MSA)",SMU55315409091000001SA,Monthly,Seasonally Adjusted
1995-04-01,4.418104236535,WI,"Madison, WI",Madison,"All Employees: Government: Federal Government in Madison, WI (MSA)",SMU55315409091000001SA,Monthly,Seasonally Adjusted
1995-05-01,4.3964047451432995,WI,"Madison, WI",Madison,"All Employees: Government: Federal Government in Madison, WI (MSA)",SMU55315409091000001SA,Monthly,Seasonally Adjusted
1995-06-01,4.46826992400067,WI,"Madison, WI",Madison,"All Employees: Government: Federal Government in Madison, WI (MSA)",SMU55315409091000001SA,Monthly,Seasonally Adjusted
1995-07-01,4.49297395241812,WI,"Madison, WI",Madison,"All Employees: Government: Federal Government in Madison, WI (MSA)",SMU55315409091000001SA,Monthly,Seasonally Adjusted
1995-08-01,4.475984915264781,WI,"Madison, WI",Madison,"All Employees: Government: Federal Government in Madison, WI (MSA)",SMU55315409091000001SA,Monthly,Seasonally Adjusted
