date,Per Capita Personal Income,state,msa,city,title,id,frequency,seasonal_adjustment
1991-01-01,19697,PA,"Lancaster, PA",Lancaster,"Per Capita Personal Income in Lancaster, PA (MSA)",LANC542PCPI,Annual,Not Seasonally Adjusted
1992-01-01,20839,PA,"Lancaster, PA",Lancaster,"Per Capita Personal Income in Lancaster, PA (MSA)",LANC542PCPI,Annual,Not Seasonally Adjusted
1993-01-01,21886,PA,"Lancaster, PA",Lancaster,"Per Capita Personal Income in Lancaster, PA (MSA)",LANC542PCPI,Annual,Not Seasonally Adjusted
1994-01-01,22132,PA,"Lancaster, PA",Lancaster,"Per Capita Personal Income in Lancaster, PA (MSA)",LANC542PCPI,Annual,Not Seasonally Adjusted
1995-01-01,22742,PA,"Lancaster, PA",Lancaster,"Per Capita Personal Income in Lancaster, PA (MSA)",LANC542PCPI,Annual,Not Seasonally Adjusted
1996-01-01,23951,PA,"Lancaster, PA",Lancaster,"Per Capita Personal Income in Lancaster, PA (MSA)",LANC542PCPI,Annual,Not Seasonally Adjusted
1997-01-01,25180,PA,"Lancaster, PA",Lancaster,"Per Capita Personal Income in Lancaster, PA (MSA)",LANC542PCPI,Annual,Not Seasonally Adjusted
1998-01-01,26067,PA,"Lancaster, PA",Lancaster,"Per Capita Personal Income in Lancaster, PA (MSA)",LANC542PCPI,Annual,Not Seasonally Adjusted
1999-01-01,27000,PA,"Lancaster, PA",Lancaster,"Per Capita Personal Income in Lancaster, PA (MSA)",LANC542PCPI,Annual,Not Seasonally Adjusted
2000-01-01,29059,PA,"Lancaster, PA",Lancaster,"Per Capita Personal Income in Lancaster, PA (MSA)",LANC542PCPI,Annual,Not Seasonally Adjusted
2001-01-01,30539,PA,"Lancaster, PA",Lancaster,"Per Capita Personal Income in Lancaster, PA (MSA)",LANC542PCPI,Annual,Not Seasonally Adjusted
2002-01-01,30598,PA,"Lancaster, PA",Lancaster,"Per Capita Personal Income in Lancaster, PA (MSA)",LANC542PCPI,Annual,Not Seasonally Adjusted
2003-01-01,31672,PA,"Lancaster, PA",Lancaster,"Per Capita Personal Income in Lancaster, PA (MSA)",LANC542PCPI,Annual,Not Seasonally Adjusted
2004-01-01,33538,PA,"Lancaster, PA",Lancaster,"Per Capita Personal Income in Lancaster, PA (MSA)",LANC542PCPI,Annual,Not Seasonally Adjusted
2005-01-01,34878,PA,"Lancaster, PA",Lancaster,"Per Capita Personal Income in Lancaster, PA (MSA)",LANC542PCPI,Annual,Not Seasonally Adjusted
2006-01-01,35606,PA,"Lancaster, PA",Lancaster,"Per Capita Personal Income in Lancaster, PA (MSA)",LANC542PCPI,Annual,Not Seasonally Adjusted
2007-01-01,36854,PA,"Lancaster, PA",Lancaster,"Per Capita Personal Income in Lancaster, PA (MSA)",LANC542PCPI,Annual,Not Seasonally Adjusted
2008-01-01,37935,PA,"Lancaster, PA",Lancaster,"Per Capita Personal Income in Lancaster, PA (MSA)",LANC542PCPI,Annual,Not Seasonally Adjusted
2009-01-01,36712,PA,"Lancaster, PA",Lancaster,"Per Capita Personal Income in Lancaster, PA (MSA)",LANC542PCPI,Annual,Not Seasonally Adjusted
2010-01-01,38299,PA,"Lancaster, PA",Lancaster,"Per Capita Personal Income in Lancaster, PA (MSA)",LANC542PCPI,Annual,Not Seasonally Adjusted
2011-01-01,39925,PA,"Lancaster, PA",Lancaster,"Per Capita Personal Income in Lancaster, PA (MSA)",LANC542PCPI,Annual,Not Seasonally Adjusted
2012-01-01,41222,PA,"Lancaster, PA",Lancaster,"Per Capita Personal Income in Lancaster, PA (MSA)",LANC542PCPI,Annual,Not Seasonally Adjusted
2013-01-01,42217,PA,"Lancaster, PA",Lancaster,"Per Capita Personal Income in Lancaster, PA (MSA)",LANC542PCPI,Annual,Not Seasonally Adjusted
2014-01-01,44376,PA,"Lancaster, PA",Lancaster,"Per Capita Personal Income in Lancaster, PA (MSA)",LANC542PCPI,Annual,Not Seasonally Adjusted
2015-01-01,46728,PA,"Lancaster, PA",Lancaster,"Per Capita Personal Income in Lancaster, PA (MSA)",LANC542PCPI,Annual,Not Seasonally Adjusted
2016-01-01,47916,PA,"Lancaster, PA",Lancaster,"Per Capita Personal Income in Lancaster, PA (MSA)",LANC542PCPI,Annual,Not Seasonally Adjusted
2017-01-01,50215,PA,"Lancaster, PA",Lancaster,"Per Capita Personal Income in Lancaster, PA (MSA)",LANC542PCPI,Annual,Not Seasonally Adjusted
2018-01-01,52682,PA,"Lancaster, PA",Lancaster,"Per Capita Personal Income in Lancaster, PA (MSA)",LANC542PCPI,Annual,Not Seasonally Adjusted
2019-01-01,54529,PA,"Lancaster, PA",Lancaster,"Per Capita Personal Income in Lancaster, PA (MSA)",LANC542PCPI,Annual,Not Seasonally Adjusted
2020-01-01,58434,PA,"Lancaster, PA",Lancaster,"Per Capita Personal Income in Lancaster, PA (MSA)",LANC542PCPI,Annual,Not Seasonally Adjusted
1969-01-01,3175,VA,"Lynchburg, VA",Lynchburg,"Per Capita Personal Income in Lynchburg, VA (MSA)",LYNC351PCPI,Annual,Not Seasonally Adjusted
1970-01-01,3289,VA,"Lynchburg, VA",Lynchburg,"Per Capita Personal Income in Lynchburg, VA (MSA)",LYNC351PCPI,Annual,Not Seasonally Adjusted
1971-01-01,3428,VA,"Lynchburg, VA",Lynchburg,"Per Capita Personal Income in Lynchburg, VA (MSA)",LYNC351PCPI,Annual,Not Seasonally Adjusted
1972-01-01,3764,VA,"Lynchburg, VA",Lynchburg,"Per Capita Personal Income in Lynchburg, VA (MSA)",LYNC351PCPI,Annual,Not Seasonally Adjusted
1973-01-01,4177,VA,"Lynchburg, VA",Lynchburg,"Per Capita Personal Income in Lynchburg, VA (MSA)",LYNC351PCPI,Annual,Not Seasonally Adjusted
1974-01-01,4617,VA,"Lynchburg, VA",Lynchburg,"Per Capita Personal Income in Lynchburg, VA (MSA)",LYNC351PCPI,Annual,Not Seasonally Adjusted
1975-01-01,4856,VA,"Lynchburg, VA",Lynchburg,"Per Capita Personal Income in Lynchburg, VA (MSA)",LYNC351PCPI,Annual,Not Seasonally Adjusted
1976-01-01,5418,VA,"Lynchburg, VA",Lynchburg,"Per Capita Personal Income in Lynchburg, VA (MSA)",LYNC351PCPI,Annual,Not Seasonally Adjusted
1977-01-01,6006,VA,"Lynchburg, VA",Lynchburg,"Per Capita Personal Income in Lynchburg, VA (MSA)",LYNC351PCPI,Annual,Not Seasonally Adjusted
1978-01-01,6672,VA,"Lynchburg, VA",Lynchburg,"Per Capita Personal Income in Lynchburg, VA (MSA)",LYNC351PCPI,Annual,Not Seasonally Adjusted
1979-01-01,7448,VA,"Lynchburg, VA",Lynchburg,"Per Capita Personal Income in Lynchburg, VA (MSA)",LYNC351PCPI,Annual,Not Seasonally Adjusted
1980-01-01,8257,VA,"Lynchburg, VA",Lynchburg,"Per Capita Personal Income in Lynchburg, VA (MSA)",LYNC351PCPI,Annual,Not Seasonally Adjusted
1981-01-01,9089,VA,"Lynchburg, VA",Lynchburg,"Per Capita Personal Income in Lynchburg, VA (MSA)",LYNC351PCPI,Annual,Not Seasonally Adjusted
1982-01-01,9641,VA,"Lynchburg, VA",Lynchburg,"Per Capita Personal Income in Lynchburg, VA (MSA)",LYNC351PCPI,Annual,Not Seasonally Adjusted
1983-01-01,10506,VA,"Lynchburg, VA",Lynchburg,"Per Capita Personal Income in Lynchburg, VA (MSA)",LYNC351PCPI,Annual,Not Seasonally Adjusted
1984-01-01,11591,VA,"Lynchburg, VA",Lynchburg,"Per Capita Personal Income in Lynchburg, VA (MSA)",LYNC351PCPI,Annual,Not Seasonally Adjusted
1985-01-01,12335,VA,"Lynchburg, VA",Lynchburg,"Per Capita Personal Income in Lynchburg, VA (MSA)",LYNC351PCPI,Annual,Not Seasonally Adjusted
1986-01-01,13086,VA,"Lynchburg, VA",Lynchburg,"Per Capita Personal Income in Lynchburg, VA (MSA)",LYNC351PCPI,Annual,Not Seasonally Adjusted
1987-01-01,14111,VA,"Lynchburg, VA",Lynchburg,"Per Capita Personal Income in Lynchburg, VA (MSA)",LYNC351PCPI,Annual,Not Seasonally Adjusted
1988-01-01,15069,VA,"Lynchburg, VA",Lynchburg,"Per Capita Personal Income in Lynchburg, VA (MSA)",LYNC351PCPI,Annual,Not Seasonally Adjusted
1989-01-01,16345,VA,"Lynchburg, VA",Lynchburg,"Per Capita Personal Income in Lynchburg, VA (MSA)",LYNC351PCPI,Annual,Not Seasonally Adjusted
1990-01-01,16926,VA,"Lynchburg, VA",Lynchburg,"Per Capita Personal Income in Lynchburg, VA (MSA)",LYNC351PCPI,Annual,Not Seasonally Adjusted
1991-01-01,17263,VA,"Lynchburg, VA",Lynchburg,"Per Capita Personal Income in Lynchburg, VA (MSA)",LYNC351PCPI,Annual,Not Seasonally Adjusted
1992-01-01,17980,VA,"Lynchburg, VA",Lynchburg,"Per Capita Personal Income in Lynchburg, VA (MSA)",LYNC351PCPI,Annual,Not Seasonally Adjusted
1993-01-01,18852,VA,"Lynchburg, VA",Lynchburg,"Per Capita Personal Income in Lynchburg, VA (MSA)",LYNC351PCPI,Annual,Not Seasonally Adjusted
1994-01-01,19555,VA,"Lynchburg, VA",Lynchburg,"Per Capita Personal Income in Lynchburg, VA (MSA)",LYNC351PCPI,Annual,Not Seasonally Adjusted
1995-01-01,20232,VA,"Lynchburg, VA",Lynchburg,"Per Capita Personal Income in Lynchburg, VA (MSA)",LYNC351PCPI,Annual,Not Seasonally Adjusted
1996-01-01,20906,VA,"Lynchburg, VA",Lynchburg,"Per Capita Personal Income in Lynchburg, VA (MSA)",LYNC351PCPI,Annual,Not Seasonally Adjusted
1997-01-01,21695,VA,"Lynchburg, VA",Lynchburg,"Per Capita Personal Income in Lynchburg, VA (MSA)",LYNC351PCPI,Annual,Not Seasonally Adjusted
1998-01-01,22910,VA,"Lynchburg, VA",Lynchburg,"Per Capita Personal Income in Lynchburg, VA (MSA)",LYNC351PCPI,Annual,Not Seasonally Adjusted
1999-01-01,23958,VA,"Lynchburg, VA",Lynchburg,"Per Capita Personal Income in Lynchburg, VA (MSA)",LYNC351PCPI,Annual,Not Seasonally Adjusted
2000-01-01,25366,VA,"Lynchburg, VA",Lynchburg,"Per Capita Personal Income in Lynchburg, VA (MSA)",LYNC351PCPI,Annual,Not Seasonally Adjusted
2001-01-01,25930,VA,"Lynchburg, VA",Lynchburg,"Per Capita Personal Income in Lynchburg, VA (MSA)",LYNC351PCPI,Annual,Not Seasonally Adjusted
2002-01-01,26179,VA,"Lynchburg, VA",Lynchburg,"Per Capita Personal Income in Lynchburg, VA (MSA)",LYNC351PCPI,Annual,Not Seasonally Adjusted
2003-01-01,26931,VA,"Lynchburg, VA",Lynchburg,"Per Capita Personal Income in Lynchburg, VA (MSA)",LYNC351PCPI,Annual,Not Seasonally Adjusted
2004-01-01,27976,VA,"Lynchburg, VA",Lynchburg,"Per Capita Personal Income in Lynchburg, VA (MSA)",LYNC351PCPI,Annual,Not Seasonally Adjusted
2005-01-01,28862,VA,"Lynchburg, VA",Lynchburg,"Per Capita Personal Income in Lynchburg, VA (MSA)",LYNC351PCPI,Annual,Not Seasonally Adjusted
2006-01-01,30327,VA,"Lynchburg, VA",Lynchburg,"Per Capita Personal Income in Lynchburg, VA (MSA)",LYNC351PCPI,Annual,Not Seasonally Adjusted
2007-01-01,31497,VA,"Lynchburg, VA",Lynchburg,"Per Capita Personal Income in Lynchburg, VA (MSA)",LYNC351PCPI,Annual,Not Seasonally Adjusted
2008-01-01,32936,VA,"Lynchburg, VA",Lynchburg,"Per Capita Personal Income in Lynchburg, VA (MSA)",LYNC351PCPI,Annual,Not Seasonally Adjusted
2009-01-01,32149,VA,"Lynchburg, VA",Lynchburg,"Per Capita Personal Income in Lynchburg, VA (MSA)",LYNC351PCPI,Annual,Not Seasonally Adjusted
2010-01-01,32922,VA,"Lynchburg, VA",Lynchburg,"Per Capita Personal Income in Lynchburg, VA (MSA)",LYNC351PCPI,Annual,Not Seasonally Adjusted
2011-01-01,33958,VA,"Lynchburg, VA",Lynchburg,"Per Capita Personal Income in Lynchburg, VA (MSA)",LYNC351PCPI,Annual,Not Seasonally Adjusted
2012-01-01,35077,VA,"Lynchburg, VA",Lynchburg,"Per Capita Personal Income in Lynchburg, VA (MSA)",LYNC351PCPI,Annual,Not Seasonally Adjusted
2013-01-01,34893,VA,"Lynchburg, VA",Lynchburg,"Per Capita Personal Income in Lynchburg, VA (MSA)",LYNC351PCPI,Annual,Not Seasonally Adjusted
2014-01-01,36215,VA,"Lynchburg, VA",Lynchburg,"Per Capita Personal Income in Lynchburg, VA (MSA)",LYNC351PCPI,Annual,Not Seasonally Adjusted
2015-01-01,37055,VA,"Lynchburg, VA",Lynchburg,"Per Capita Personal Income in Lynchburg, VA (MSA)",LYNC351PCPI,Annual,Not Seasonally Adjusted
2016-01-01,37198,VA,"Lynchburg, VA",Lynchburg,"Per Capita Personal Income in Lynchburg, VA (MSA)",LYNC351PCPI,Annual,Not Seasonally Adjusted
2017-01-01,38332,VA,"Lynchburg, VA",Lynchburg,"Per Capita Personal Income in Lynchburg, VA (MSA)",LYNC351PCPI,Annual,Not Seasonally Adjusted
2018-01-01,39668,VA,"Lynchburg, VA",Lynchburg,"Per Capita Personal Income in Lynchburg, VA (MSA)",LYNC351PCPI,Annual,Not Seasonally Adjusted
2019-01-01,40521,VA,"Lynchburg, VA",Lynchburg,"Per Capita Personal Income in Lynchburg, VA (MSA)",LYNC351PCPI,Annual,Not Seasonally Adjusted
2020-01-01,43529,VA,"Lynchburg, VA",Lynchburg,"Per Capita Personal Income in Lynchburg, VA (MSA)",LYNC351PCPI,Annual,Not Seasonally Adjusted
1969-01-01,4247,WI,"Madison, WI",Madison,"Per Capita Personal Income in Madison, WI (MSA)",MADI555PCPI,Annual,Not Seasonally Adjusted
1970-01-01,4524,WI,"Madison, WI",Madison,"Per Capita Personal Income in Madison, WI (MSA)",MADI555PCPI,Annual,Not Seasonally Adjusted
1971-01-01,4846,WI,"Madison, WI",Madison,"Per Capita Personal Income in Madison, WI (MSA)",MADI555PCPI,Annual,Not Seasonally Adjusted
1972-01-01,5219,WI,"Madison, WI",Madison,"Per Capita Personal Income in Madison, WI (MSA)",MADI555PCPI,Annual,Not Seasonally Adjusted
1973-01-01,5766,WI,"Madison, WI",Madison,"Per Capita Personal Income in Madison, WI (MSA)",MADI555PCPI,Annual,Not Seasonally Adjusted
1974-01-01,6172,WI,"Madison, WI",Madison,"Per Capita Personal Income in Madison, WI (MSA)",MADI555PCPI,Annual,Not Seasonally Adjusted
1975-01-01,6920,WI,"Madison, WI",Madison,"Per Capita Personal Income in Madison, WI (MSA)",MADI555PCPI,Annual,Not Seasonally Adjusted
1976-01-01,7488,WI,"Madison, WI",Madison,"Per Capita Personal Income in Madison, WI (MSA)",MADI555PCPI,Annual,Not Seasonally Adjusted
1977-01-01,8234,WI,"Madison, WI",Madison,"Per Capita Personal Income in Madison, WI (MSA)",MADI555PCPI,Annual,Not Seasonally Adjusted
1978-01-01,9141,WI,"Madison, WI",Madison,"Per Capita Personal Income in Madison, WI (MSA)",MADI555PCPI,Annual,Not Seasonally Adjusted
1979-01-01,10037,WI,"Madison, WI",Madison,"Per Capita Personal Income in Madison, WI (MSA)",MADI555PCPI,Annual,Not Seasonally Adjusted
1980-01-01,10977,WI,"Madison, WI",Madison,"Per Capita Personal Income in Madison, WI (MSA)",MADI555PCPI,Annual,Not Seasonally Adjusted
1981-01-01,11862,WI,"Madison, WI",Madison,"Per Capita Personal Income in Madison, WI (MSA)",MADI555PCPI,Annual,Not Seasonally Adjusted
1982-01-01,12739,WI,"Madison, WI",Madison,"Per Capita Personal Income in Madison, WI (MSA)",MADI555PCPI,Annual,Not Seasonally Adjusted
1983-01-01,13438,WI,"Madison, WI",Madison,"Per Capita Personal Income in Madison, WI (MSA)",MADI555PCPI,Annual,Not Seasonally Adjusted
1984-01-01,14568,WI,"Madison, WI",Madison,"Per Capita Personal Income in Madison, WI (MSA)",MADI555PCPI,Annual,Not Seasonally Adjusted
1985-01-01,15472,WI,"Madison, WI",Madison,"Per Capita Personal Income in Madison, WI (MSA)",MADI555PCPI,Annual,Not Seasonally Adjusted
1986-01-01,16365,WI,"Madison, WI",Madison,"Per Capita Personal Income in Madison, WI (MSA)",MADI555PCPI,Annual,Not Seasonally Adjusted
1987-01-01,17347,WI,"Madison, WI",Madison,"Per Capita Personal Income in Madison, WI (MSA)",MADI555PCPI,Annual,Not Seasonally Adjusted
1988-01-01,17889,WI,"Madison, WI",Madison,"Per Capita Personal Income in Madison, WI (MSA)",MADI555PCPI,Annual,Not Seasonally Adjusted
1989-01-01,19676,WI,"Madison, WI",Madison,"Per Capita Personal Income in Madison, WI (MSA)",MADI555PCPI,Annual,Not Seasonally Adjusted
1990-01-01,20763,WI,"Madison, WI",Madison,"Per Capita Personal Income in Madison, WI (MSA)",MADI555PCPI,Annual,Not Seasonally Adjusted
1991-01-01,21426,WI,"Madison, WI",Madison,"Per Capita Personal Income in Madison, WI (MSA)",MADI555PCPI,Annual,Not Seasonally Adjusted
1992-01-01,22916,WI,"Madison, WI",Madison,"Per Capita Personal Income in Madison, WI (MSA)",MADI555PCPI,Annual,Not Seasonally Adjusted
1993-01-01,23753,WI,"Madison, WI",Madison,"Per Capita Personal Income in Madison, WI (MSA)",MADI555PCPI,Annual,Not Seasonally Adjusted
1994-01-01,24892,WI,"Madison, WI",Madison,"Per Capita Personal Income in Madison, WI (MSA)",MADI555PCPI,Annual,Not Seasonally Adjusted
1995-01-01,26039,WI,"Madison, WI",Madison,"Per Capita Personal Income in Madison, WI (MSA)",MADI555PCPI,Annual,Not Seasonally Adjusted
1996-01-01,27116,WI,"Madison, WI",Madison,"Per Capita Personal Income in Madison, WI (MSA)",MADI555PCPI,Annual,Not Seasonally Adjusted
1997-01-01,28475,WI,"Madison, WI",Madison,"Per Capita Personal Income in Madison, WI (MSA)",MADI555PCPI,Annual,Not Seasonally Adjusted
1998-01-01,30414,WI,"Madison, WI",Madison,"Per Capita Personal Income in Madison, WI (MSA)",MADI555PCPI,Annual,Not Seasonally Adjusted
1999-01-01,31557,WI,"Madison, WI",Madison,"Per Capita Personal Income in Madison, WI (MSA)",MADI555PCPI,Annual,Not Seasonally Adjusted
2000-01-01,33838,WI,"Madison, WI",Madison,"Per Capita Personal Income in Madison, WI (MSA)",MADI555PCPI,Annual,Not Seasonally Adjusted
2001-01-01,35520,WI,"Madison, WI",Madison,"Per Capita Personal Income in Madison, WI (MSA)",MADI555PCPI,Annual,Not Seasonally Adjusted
2002-01-01,36428,WI,"Madison, WI",Madison,"Per Capita Personal Income in Madison, WI (MSA)",MADI555PCPI,Annual,Not Seasonally Adjusted
2003-01-01,37309,WI,"Madison, WI",Madison,"Per Capita Personal Income in Madison, WI (MSA)",MADI555PCPI,Annual,Not Seasonally Adjusted
2004-01-01,38525,WI,"Madison, WI",Madison,"Per Capita Personal Income in Madison, WI (MSA)",MADI555PCPI,Annual,Not Seasonally Adjusted
2005-01-01,39763,WI,"Madison, WI",Madison,"Per Capita Personal Income in Madison, WI (MSA)",MADI555PCPI,Annual,Not Seasonally Adjusted
2006-01-01,41941,WI,"Madison, WI",Madison,"Per Capita Personal Income in Madison, WI (MSA)",MADI555PCPI,Annual,Not Seasonally Adjusted
2007-01-01,43350,WI,"Madison, WI",Madison,"Per Capita Personal Income in Madison, WI (MSA)",MADI555PCPI,Annual,Not Seasonally Adjusted
2008-01-01,44068,WI,"Madison, WI",Madison,"Per Capita Personal Income in Madison, WI (MSA)",MADI555PCPI,Annual,Not Seasonally Adjusted
2009-01-01,42761,WI,"Madison, WI",Madison,"Per Capita Personal Income in Madison, WI (MSA)",MADI555PCPI,Annual,Not Seasonally Adjusted
2010-01-01,43681,WI,"Madison, WI",Madison,"Per Capita Personal Income in Madison, WI (MSA)",MADI555PCPI,Annual,Not Seasonally Adjusted
2011-01-01,46353,WI,"Madison, WI",Madison,"Per Capita Personal Income in Madison, WI (MSA)",MADI555PCPI,Annual,Not Seasonally Adjusted
2012-01-01,48080,WI,"Madison, WI",Madison,"Per Capita Personal Income in Madison, WI (MSA)",MADI555PCPI,Annual,Not Seasonally Adjusted
2013-01-01,48941,WI,"Madison, WI",Madison,"Per Capita Personal Income in Madison, WI (MSA)",MADI555PCPI,Annual,Not Seasonally Adjusted
2014-01-01,50725,WI,"Madison, WI",Madison,"Per Capita Personal Income in Madison, WI (MSA)",MADI555PCPI,Annual,Not Seasonally Adjusted
2015-01-01,53335,WI,"Madison, WI",Madison,"Per Capita Personal Income in Madison, WI (MSA)",MADI555PCPI,Annual,Not Seasonally Adjusted
2016-01-01,54690,WI,"Madison, WI",Madison,"Per Capita Personal Income in Madison, WI (MSA)",MADI555PCPI,Annual,Not Seasonally Adjusted
2017-01-01,56377,WI,"Madison, WI",Madison,"Per Capita Personal Income in Madison, WI (MSA)",MADI555PCPI,Annual,Not Seasonally Adjusted
2018-01-01,59266,WI,"Madison, WI",Madison,"Per Capita Personal Income in Madison, WI (MSA)",MADI555PCPI,Annual,Not Seasonally Adjusted
2019-01-01,61743,WI,"Madison, WI",Madison,"Per Capita Personal Income in Madison, WI (MSA)",MADI555PCPI,Annual,Not Seasonally Adjusted
2020-01-01,64280,WI,"Madison, WI",Madison,"Per Capita Personal Income in Madison, WI (MSA)",MADI555PCPI,Annual,Not Seasonally Adjusted
1969-01-01,2562,TN,"Morristown, TN",Morristown,"Per Capita Personal Income in Morristown, TN (MSA)",MORR147PCPI,Annual,Not Seasonally Adjusted
1970-01-01,2672,TN,"Morristown, TN",Morristown,"Per Capita Personal Income in Morristown, TN (MSA)",MORR147PCPI,Annual,Not Seasonally Adjusted
1971-01-01,2923,TN,"Morristown, TN",Morristown,"Per Capita Personal Income in Morristown, TN (MSA)",MORR147PCPI,Annual,Not Seasonally Adjusted
1972-01-01,3289,TN,"Morristown, TN",Morristown,"Per Capita Personal Income in Morristown, TN (MSA)",MORR147PCPI,Annual,Not Seasonally Adjusted
1973-01-01,3681,TN,"Morristown, TN",Morristown,"Per Capita Personal Income in Morristown, TN (MSA)",MORR147PCPI,Annual,Not Seasonally Adjusted
1974-01-01,3880,TN,"Morristown, TN",Morristown,"Per Capita Personal Income in Morristown, TN (MSA)",MORR147PCPI,Annual,Not Seasonally Adjusted
1975-01-01,4058,TN,"Morristown, TN",Morristown,"Per Capita Personal Income in Morristown, TN (MSA)",MORR147PCPI,Annual,Not Seasonally Adjusted
1976-01-01,4507,TN,"Morristown, TN",Morristown,"Per Capita Personal Income in Morristown, TN (MSA)",MORR147PCPI,Annual,Not Seasonally Adjusted
1977-01-01,4848,TN,"Morristown, TN",Morristown,"Per Capita Personal Income in Morristown, TN (MSA)",MORR147PCPI,Annual,Not Seasonally Adjusted
1978-01-01,5455,TN,"Morristown, TN",Morristown,"Per Capita Personal Income in Morristown, TN (MSA)",MORR147PCPI,Annual,Not Seasonally Adjusted
1979-01-01,6027,TN,"Morristown, TN",Morristown,"Per Capita Personal Income in Morristown, TN (MSA)",MORR147PCPI,Annual,Not Seasonally Adjusted
1980-01-01,6508,TN,"Morristown, TN",Morristown,"Per Capita Personal Income in Morristown, TN (MSA)",MORR147PCPI,Annual,Not Seasonally Adjusted
1981-01-01,7125,TN,"Morristown, TN",Morristown,"Per Capita Personal Income in Morristown, TN (MSA)",MORR147PCPI,Annual,Not Seasonally Adjusted
1982-01-01,7474,TN,"Morristown, TN",Morristown,"Per Capita Personal Income in Morristown, TN (MSA)",MORR147PCPI,Annual,Not Seasonally Adjusted
1983-01-01,7814,TN,"Morristown, TN",Morristown,"Per Capita Personal Income in Morristown, TN (MSA)",MORR147PCPI,Annual,Not Seasonally Adjusted
1984-01-01,8756,TN,"Morristown, TN",Morristown,"Per Capita Personal Income in Morristown, TN (MSA)",MORR147PCPI,Annual,Not Seasonally Adjusted
1985-01-01,9415,TN,"Morristown, TN",Morristown,"Per Capita Personal Income in Morristown, TN (MSA)",MORR147PCPI,Annual,Not Seasonally Adjusted
1986-01-01,10024,TN,"Morristown, TN",Morristown,"Per Capita Personal Income in Morristown, TN (MSA)",MORR147PCPI,Annual,Not Seasonally Adjusted
1987-01-01,10897,TN,"Morristown, TN",Morristown,"Per Capita Personal Income in Morristown, TN (MSA)",MORR147PCPI,Annual,Not Seasonally Adjusted
1988-01-01,11908,TN,"Morristown, TN",Morristown,"Per Capita Personal Income in Morristown, TN (MSA)",MORR147PCPI,Annual,Not Seasonally Adjusted
1989-01-01,13218,TN,"Morristown, TN",Morristown,"Per Capita Personal Income in Morristown, TN (MSA)",MORR147PCPI,Annual,Not Seasonally Adjusted
1990-01-01,14182,TN,"Morristown, TN",Morristown,"Per Capita Personal Income in Morristown, TN (MSA)",MORR147PCPI,Annual,Not Seasonally Adjusted
1991-01-01,14718,TN,"Morristown, TN",Morristown,"Per Capita Personal Income in Morristown, TN (MSA)",MORR147PCPI,Annual,Not Seasonally Adjusted
1992-01-01,16009,TN,"Morristown, TN",Morristown,"Per Capita Personal Income in Morristown, TN (MSA)",MORR147PCPI,Annual,Not Seasonally Adjusted
1993-01-01,16715,TN,"Morristown, TN",Morristown,"Per Capita Personal Income in Morristown, TN (MSA)",MORR147PCPI,Annual,Not Seasonally Adjusted
1994-01-01,17189,TN,"Morristown, TN",Morristown,"Per Capita Personal Income in Morristown, TN (MSA)",MORR147PCPI,Annual,Not Seasonally Adjusted
1995-01-01,17938,TN,"Morristown, TN",Morristown,"Per Capita Personal Income in Morristown, TN (MSA)",MORR147PCPI,Annual,Not Seasonally Adjusted
1996-01-01,18503,TN,"Morristown, TN",Morristown,"Per Capita Personal Income in Morristown, TN (MSA)",MORR147PCPI,Annual,Not Seasonally Adjusted
1997-01-01,19609,TN,"Morristown, TN",Morristown,"Per Capita Personal Income in Morristown, TN (MSA)",MORR147PCPI,Annual,Not Seasonally Adjusted
1998-01-01,20872,TN,"Morristown, TN",Morristown,"Per Capita Personal Income in Morristown, TN (MSA)",MORR147PCPI,Annual,Not Seasonally Adjusted
1999-01-01,21247,TN,"Morristown, TN",Morristown,"Per Capita Personal Income in Morristown, TN (MSA)",MORR147PCPI,Annual,Not Seasonally Adjusted
2000-01-01,21975,TN,"Morristown, TN",Morristown,"Per Capita Personal Income in Morristown, TN (MSA)",MORR147PCPI,Annual,Not Seasonally Adjusted
2001-01-01,22280,TN,"Morristown, TN",Morristown,"Per Capita Personal Income in Morristown, TN (MSA)",MORR147PCPI,Annual,Not Seasonally Adjusted
2002-01-01,22971,TN,"Morristown, TN",Morristown,"Per Capita Personal Income in Morristown, TN (MSA)",MORR147PCPI,Annual,Not Seasonally Adjusted
2003-01-01,23618,TN,"Morristown, TN",Morristown,"Per Capita Personal Income in Morristown, TN (MSA)",MORR147PCPI,Annual,Not Seasonally Adjusted
2004-01-01,24624,TN,"Morristown, TN",Morristown,"Per Capita Personal Income in Morristown, TN (MSA)",MORR147PCPI,Annual,Not Seasonally Adjusted
2005-01-01,25079,TN,"Morristown, TN",Morristown,"Per Capita Personal Income in Morristown, TN (MSA)",MORR147PCPI,Annual,Not Seasonally Adjusted
2006-01-01,25728,TN,"Morristown, TN",Morristown,"Per Capita Personal Income in Morristown, TN (MSA)",MORR147PCPI,Annual,Not Seasonally Adjusted
2007-01-01,26571,TN,"Morristown, TN",Morristown,"Per Capita Personal Income in Morristown, TN (MSA)",MORR147PCPI,Annual,Not Seasonally Adjusted
2008-01-01,27598,TN,"Morristown, TN",Morristown,"Per Capita Personal Income in Morristown, TN (MSA)",MORR147PCPI,Annual,Not Seasonally Adjusted
2009-01-01,27376,TN,"Morristown, TN",Morristown,"Per Capita Personal Income in Morristown, TN (MSA)",MORR147PCPI,Annual,Not Seasonally Adjusted
