date,Housing Inventory: Median Listing Price per Square Feet,state,msa,city,title,id,frequency,seasonal_adjustment
2016-09-01,97.53210872,PA,"Reading, PA",Reading,"Housing Inventory: Median Listing Price per Square Feet in Reading, PA (CBSA)",MEDLISPRIPERSQUFEE39740,Monthly,Not Seasonally Adjusted
2016-10-01,97.04391892,PA,"Reading, PA",Reading,"Housing Inventory: Median Listing Price per Square Feet in Reading, PA (CBSA)",MEDLISPRIPERSQUFEE39740,Monthly,Not Seasonally Adjusted
2016-11-01,96.68845947,PA,"Reading, PA",Reading,"Housing Inventory: Median Listing Price per Square Feet in Reading, PA (CBSA)",MEDLISPRIPERSQUFEE39740,Monthly,Not Seasonally Adjusted
2016-12-01,96.48397104,PA,"Reading, PA",Reading,"Housing Inventory: Median Listing Price per Square Feet in Reading, PA (CBSA)",MEDLISPRIPERSQUFEE39740,Monthly,Not Seasonally Adjusted
2017-01-01,96.47066449,PA,"Reading, PA",Reading,"Housing Inventory: Median Listing Price per Square Feet in Reading, PA (CBSA)",MEDLISPRIPERSQUFEE39740,Monthly,Not Seasonally Adjusted
2017-02-01,98.61176637,PA,"Reading, PA",Reading,"Housing Inventory: Median Listing Price per Square Feet in Reading, PA (CBSA)",MEDLISPRIPERSQUFEE39740,Monthly,Not Seasonally Adjusted
2017-03-01,98.95779052,PA,"Reading, PA",Reading,"Housing Inventory: Median Listing Price per Square Feet in Reading, PA (CBSA)",MEDLISPRIPERSQUFEE39740,Monthly,Not Seasonally Adjusted
2017-04-01,101.3041568,PA,"Reading, PA",Reading,"Housing Inventory: Median Listing Price per Square Feet in Reading, PA (CBSA)",MEDLISPRIPERSQUFEE39740,Monthly,Not Seasonally Adjusted
2017-05-01,102.2626137,PA,"Reading, PA",Reading,"Housing Inventory: Median Listing Price per Square Feet in Reading, PA (CBSA)",MEDLISPRIPERSQUFEE39740,Monthly,Not Seasonally Adjusted
2017-06-01,102.5252695,PA,"Reading, PA",Reading,"Housing Inventory: Median Listing Price per Square Feet in Reading, PA (CBSA)",MEDLISPRIPERSQUFEE39740,Monthly,Not Seasonally Adjusted
2017-07-01,102.8125,PA,"Reading, PA",Reading,"Housing Inventory: Median Listing Price per Square Feet in Reading, PA (CBSA)",MEDLISPRIPERSQUFEE39740,Monthly,Not Seasonally Adjusted
2017-08-01,102.947108,PA,"Reading, PA",Reading,"Housing Inventory: Median Listing Price per Square Feet in Reading, PA (CBSA)",MEDLISPRIPERSQUFEE39740,Monthly,Not Seasonally Adjusted
2017-09-01,102.3760754,PA,"Reading, PA",Reading,"Housing Inventory: Median Listing Price per Square Feet in Reading, PA (CBSA)",MEDLISPRIPERSQUFEE39740,Monthly,Not Seasonally Adjusted
2017-10-01,102.2351006,PA,"Reading, PA",Reading,"Housing Inventory: Median Listing Price per Square Feet in Reading, PA (CBSA)",MEDLISPRIPERSQUFEE39740,Monthly,Not Seasonally Adjusted
2017-11-01,124.2324561,PA,"Reading, PA",Reading,"Housing Inventory: Median Listing Price per Square Feet in Reading, PA (CBSA)",MEDLISPRIPERSQUFEE39740,Monthly,Not Seasonally Adjusted
2017-12-01,104.0865385,PA,"Reading, PA",Reading,"Housing Inventory: Median Listing Price per Square Feet in Reading, PA (CBSA)",MEDLISPRIPERSQUFEE39740,Monthly,Not Seasonally Adjusted
2018-01-01,102.7602023,PA,"Reading, PA",Reading,"Housing Inventory: Median Listing Price per Square Feet in Reading, PA (CBSA)",MEDLISPRIPERSQUFEE39740,Monthly,Not Seasonally Adjusted
2018-02-01,102.6460892,PA,"Reading, PA",Reading,"Housing Inventory: Median Listing Price per Square Feet in Reading, PA (CBSA)",MEDLISPRIPERSQUFEE39740,Monthly,Not Seasonally Adjusted
2018-03-01,105.344296,PA,"Reading, PA",Reading,"Housing Inventory: Median Listing Price per Square Feet in Reading, PA (CBSA)",MEDLISPRIPERSQUFEE39740,Monthly,Not Seasonally Adjusted
2018-04-01,107.3763775,PA,"Reading, PA",Reading,"Housing Inventory: Median Listing Price per Square Feet in Reading, PA (CBSA)",MEDLISPRIPERSQUFEE39740,Monthly,Not Seasonally Adjusted
2018-05-01,108.5747795,PA,"Reading, PA",Reading,"Housing Inventory: Median Listing Price per Square Feet in Reading, PA (CBSA)",MEDLISPRIPERSQUFEE39740,Monthly,Not Seasonally Adjusted
2018-06-01,106.6118221,PA,"Reading, PA",Reading,"Housing Inventory: Median Listing Price per Square Feet in Reading, PA (CBSA)",MEDLISPRIPERSQUFEE39740,Monthly,Not Seasonally Adjusted
2018-07-01,105.5722966,PA,"Reading, PA",Reading,"Housing Inventory: Median Listing Price per Square Feet in Reading, PA (CBSA)",MEDLISPRIPERSQUFEE39740,Monthly,Not Seasonally Adjusted
2018-08-01,105.8668082,PA,"Reading, PA",Reading,"Housing Inventory: Median Listing Price per Square Feet in Reading, PA (CBSA)",MEDLISPRIPERSQUFEE39740,Monthly,Not Seasonally Adjusted
2018-09-01,106.25,PA,"Reading, PA",Reading,"Housing Inventory: Median Listing Price per Square Feet in Reading, PA (CBSA)",MEDLISPRIPERSQUFEE39740,Monthly,Not Seasonally Adjusted
2018-10-01,106.5761344,PA,"Reading, PA",Reading,"Housing Inventory: Median Listing Price per Square Feet in Reading, PA (CBSA)",MEDLISPRIPERSQUFEE39740,Monthly,Not Seasonally Adjusted
2018-11-01,107.7925179,PA,"Reading, PA",Reading,"Housing Inventory: Median Listing Price per Square Feet in Reading, PA (CBSA)",MEDLISPRIPERSQUFEE39740,Monthly,Not Seasonally Adjusted
2018-12-01,107.8705553,PA,"Reading, PA",Reading,"Housing Inventory: Median Listing Price per Square Feet in Reading, PA (CBSA)",MEDLISPRIPERSQUFEE39740,Monthly,Not Seasonally Adjusted
2019-01-01,108.4191274,PA,"Reading, PA",Reading,"Housing Inventory: Median Listing Price per Square Feet in Reading, PA (CBSA)",MEDLISPRIPERSQUFEE39740,Monthly,Not Seasonally Adjusted
2019-02-01,108.3768546,PA,"Reading, PA",Reading,"Housing Inventory: Median Listing Price per Square Feet in Reading, PA (CBSA)",MEDLISPRIPERSQUFEE39740,Monthly,Not Seasonally Adjusted
2019-03-01,107.9130675,PA,"Reading, PA",Reading,"Housing Inventory: Median Listing Price per Square Feet in Reading, PA (CBSA)",MEDLISPRIPERSQUFEE39740,Monthly,Not Seasonally Adjusted
2019-04-01,107.5490199,PA,"Reading, PA",Reading,"Housing Inventory: Median Listing Price per Square Feet in Reading, PA (CBSA)",MEDLISPRIPERSQUFEE39740,Monthly,Not Seasonally Adjusted
2019-05-01,108.4475066,PA,"Reading, PA",Reading,"Housing Inventory: Median Listing Price per Square Feet in Reading, PA (CBSA)",MEDLISPRIPERSQUFEE39740,Monthly,Not Seasonally Adjusted
2019-06-01,108.3664122,PA,"Reading, PA",Reading,"Housing Inventory: Median Listing Price per Square Feet in Reading, PA (CBSA)",MEDLISPRIPERSQUFEE39740,Monthly,Not Seasonally Adjusted
2019-07-01,107.5677028,PA,"Reading, PA",Reading,"Housing Inventory: Median Listing Price per Square Feet in Reading, PA (CBSA)",MEDLISPRIPERSQUFEE39740,Monthly,Not Seasonally Adjusted
2019-08-01,108.7564672,PA,"Reading, PA",Reading,"Housing Inventory: Median Listing Price per Square Feet in Reading, PA (CBSA)",MEDLISPRIPERSQUFEE39740,Monthly,Not Seasonally Adjusted
2019-09-01,111.3049369,PA,"Reading, PA",Reading,"Housing Inventory: Median Listing Price per Square Feet in Reading, PA (CBSA)",MEDLISPRIPERSQUFEE39740,Monthly,Not Seasonally Adjusted
2019-10-01,111.1663551,PA,"Reading, PA",Reading,"Housing Inventory: Median Listing Price per Square Feet in Reading, PA (CBSA)",MEDLISPRIPERSQUFEE39740,Monthly,Not Seasonally Adjusted
2019-11-01,112.4375,PA,"Reading, PA",Reading,"Housing Inventory: Median Listing Price per Square Feet in Reading, PA (CBSA)",MEDLISPRIPERSQUFEE39740,Monthly,Not Seasonally Adjusted
2019-12-01,112.1801672,PA,"Reading, PA",Reading,"Housing Inventory: Median Listing Price per Square Feet in Reading, PA (CBSA)",MEDLISPRIPERSQUFEE39740,Monthly,Not Seasonally Adjusted
2020-01-01,110.8837472,PA,"Reading, PA",Reading,"Housing Inventory: Median Listing Price per Square Feet in Reading, PA (CBSA)",MEDLISPRIPERSQUFEE39740,Monthly,Not Seasonally Adjusted
2020-02-01,113.2666667,PA,"Reading, PA",Reading,"Housing Inventory: Median Listing Price per Square Feet in Reading, PA (CBSA)",MEDLISPRIPERSQUFEE39740,Monthly,Not Seasonally Adjusted
2020-03-01,114.3510898,PA,"Reading, PA",Reading,"Housing Inventory: Median Listing Price per Square Feet in Reading, PA (CBSA)",MEDLISPRIPERSQUFEE39740,Monthly,Not Seasonally Adjusted
2020-04-01,116.2244028,PA,"Reading, PA",Reading,"Housing Inventory: Median Listing Price per Square Feet in Reading, PA (CBSA)",MEDLISPRIPERSQUFEE39740,Monthly,Not Seasonally Adjusted
2020-05-01,116.6190476,PA,"Reading, PA",Reading,"Housing Inventory: Median Listing Price per Square Feet in Reading, PA (CBSA)",MEDLISPRIPERSQUFEE39740,Monthly,Not Seasonally Adjusted
2020-06-01,119.1427754,PA,"Reading, PA",Reading,"Housing Inventory: Median Listing Price per Square Feet in Reading, PA (CBSA)",MEDLISPRIPERSQUFEE39740,Monthly,Not Seasonally Adjusted
2020-07-01,120.7543672,PA,"Reading, PA",Reading,"Housing Inventory: Median Listing Price per Square Feet in Reading, PA (CBSA)",MEDLISPRIPERSQUFEE39740,Monthly,Not Seasonally Adjusted
2020-08-01,121.4661806,PA,"Reading, PA",Reading,"Housing Inventory: Median Listing Price per Square Feet in Reading, PA (CBSA)",MEDLISPRIPERSQUFEE39740,Monthly,Not Seasonally Adjusted
2020-09-01,123.8448166,PA,"Reading, PA",Reading,"Housing Inventory: Median Listing Price per Square Feet in Reading, PA (CBSA)",MEDLISPRIPERSQUFEE39740,Monthly,Not Seasonally Adjusted
2020-10-01,126.4581869,PA,"Reading, PA",Reading,"Housing Inventory: Median Listing Price per Square Feet in Reading, PA (CBSA)",MEDLISPRIPERSQUFEE39740,Monthly,Not Seasonally Adjusted
2020-11-01,126.514524,PA,"Reading, PA",Reading,"Housing Inventory: Median Listing Price per Square Feet in Reading, PA (CBSA)",MEDLISPRIPERSQUFEE39740,Monthly,Not Seasonally Adjusted
2020-12-01,124.1087283,PA,"Reading, PA",Reading,"Housing Inventory: Median Listing Price per Square Feet in Reading, PA (CBSA)",MEDLISPRIPERSQUFEE39740,Monthly,Not Seasonally Adjusted
2021-01-01,126.8770764,PA,"Reading, PA",Reading,"Housing Inventory: Median Listing Price per Square Feet in Reading, PA (CBSA)",MEDLISPRIPERSQUFEE39740,Monthly,Not Seasonally Adjusted
2021-02-01,129.7768964,PA,"Reading, PA",Reading,"Housing Inventory: Median Listing Price per Square Feet in Reading, PA (CBSA)",MEDLISPRIPERSQUFEE39740,Monthly,Not Seasonally Adjusted
2021-03-01,135.0553231,PA,"Reading, PA",Reading,"Housing Inventory: Median Listing Price per Square Feet in Reading, PA (CBSA)",MEDLISPRIPERSQUFEE39740,Monthly,Not Seasonally Adjusted
2021-04-01,130.1451117,PA,"Reading, PA",Reading,"Housing Inventory: Median Listing Price per Square Feet in Reading, PA (CBSA)",MEDLISPRIPERSQUFEE39740,Monthly,Not Seasonally Adjusted
2021-05-01,128.739726,PA,"Reading, PA",Reading,"Housing Inventory: Median Listing Price per Square Feet in Reading, PA (CBSA)",MEDLISPRIPERSQUFEE39740,Monthly,Not Seasonally Adjusted
2021-06-01,125.7485583,PA,"Reading, PA",Reading,"Housing Inventory: Median Listing Price per Square Feet in Reading, PA (CBSA)",MEDLISPRIPERSQUFEE39740,Monthly,Not Seasonally Adjusted
2021-07-01,131.2444162,PA,"Reading, PA",Reading,"Housing Inventory: Median Listing Price per Square Feet in Reading, PA (CBSA)",MEDLISPRIPERSQUFEE39740,Monthly,Not Seasonally Adjusted
2021-08-01,131.9350198,PA,"Reading, PA",Reading,"Housing Inventory: Median Listing Price per Square Feet in Reading, PA (CBSA)",MEDLISPRIPERSQUFEE39740,Monthly,Not Seasonally Adjusted
2021-09-01,130.9636265,PA,"Reading, PA",Reading,"Housing Inventory: Median Listing Price per Square Feet in Reading, PA (CBSA)",MEDLISPRIPERSQUFEE39740,Monthly,Not Seasonally Adjusted
2021-10-01,133.4484925,PA,"Reading, PA",Reading,"Housing Inventory: Median Listing Price per Square Feet in Reading, PA (CBSA)",MEDLISPRIPERSQUFEE39740,Monthly,Not Seasonally Adjusted
2021-11-01,129.0878452,PA,"Reading, PA",Reading,"Housing Inventory: Median Listing Price per Square Feet in Reading, PA (CBSA)",MEDLISPRIPERSQUFEE39740,Monthly,Not Seasonally Adjusted
2016-07-01,191.3192071,NV,"Reno, NV",Reno,"Housing Inventory: Median Listing Price per Square Feet in Reno, NV (CBSA)",MEDLISPRIPERSQUFEE39900,Monthly,Not Seasonally Adjusted
2016-08-01,190.7321868,NV,"Reno, NV",Reno,"Housing Inventory: Median Listing Price per Square Feet in Reno, NV (CBSA)",MEDLISPRIPERSQUFEE39900,Monthly,Not Seasonally Adjusted
2016-09-01,190.8575087,NV,"Reno, NV",Reno,"Housing Inventory: Median Listing Price per Square Feet in Reno, NV (CBSA)",MEDLISPRIPERSQUFEE39900,Monthly,Not Seasonally Adjusted
2016-10-01,192.3806228,NV,"Reno, NV",Reno,"Housing Inventory: Median Listing Price per Square Feet in Reno, NV (CBSA)",MEDLISPRIPERSQUFEE39900,Monthly,Not Seasonally Adjusted
2016-11-01,194.1466405,NV,"Reno, NV",Reno,"Housing Inventory: Median Listing Price per Square Feet in Reno, NV (CBSA)",MEDLISPRIPERSQUFEE39900,Monthly,Not Seasonally Adjusted
2016-12-01,194.6250542,NV,"Reno, NV",Reno,"Housing Inventory: Median Listing Price per Square Feet in Reno, NV (CBSA)",MEDLISPRIPERSQUFEE39900,Monthly,Not Seasonally Adjusted
2017-01-01,197.4364011,NV,"Reno, NV",Reno,"Housing Inventory: Median Listing Price per Square Feet in Reno, NV (CBSA)",MEDLISPRIPERSQUFEE39900,Monthly,Not Seasonally Adjusted
2017-02-01,198.3556592,NV,"Reno, NV",Reno,"Housing Inventory: Median Listing Price per Square Feet in Reno, NV (CBSA)",MEDLISPRIPERSQUFEE39900,Monthly,Not Seasonally Adjusted
2017-03-01,200.8734925,NV,"Reno, NV",Reno,"Housing Inventory: Median Listing Price per Square Feet in Reno, NV (CBSA)",MEDLISPRIPERSQUFEE39900,Monthly,Not Seasonally Adjusted
2017-04-01,201.4164306,NV,"Reno, NV",Reno,"Housing Inventory: Median Listing Price per Square Feet in Reno, NV (CBSA)",MEDLISPRIPERSQUFEE39900,Monthly,Not Seasonally Adjusted
2017-05-01,208.8631985,NV,"Reno, NV",Reno,"Housing Inventory: Median Listing Price per Square Feet in Reno, NV (CBSA)",MEDLISPRIPERSQUFEE39900,Monthly,Not Seasonally Adjusted
2017-06-01,211.7548795,NV,"Reno, NV",Reno,"Housing Inventory: Median Listing Price per Square Feet in Reno, NV (CBSA)",MEDLISPRIPERSQUFEE39900,Monthly,Not Seasonally Adjusted
2017-07-01,215.1100244,NV,"Reno, NV",Reno,"Housing Inventory: Median Listing Price per Square Feet in Reno, NV (CBSA)",MEDLISPRIPERSQUFEE39900,Monthly,Not Seasonally Adjusted
2017-08-01,220.0540192,NV,"Reno, NV",Reno,"Housing Inventory: Median Listing Price per Square Feet in Reno, NV (CBSA)",MEDLISPRIPERSQUFEE39900,Monthly,Not Seasonally Adjusted
2017-09-01,220.3389831,NV,"Reno, NV",Reno,"Housing Inventory: Median Listing Price per Square Feet in Reno, NV (CBSA)",MEDLISPRIPERSQUFEE39900,Monthly,Not Seasonally Adjusted
2017-10-01,220.2182072,NV,"Reno, NV",Reno,"Housing Inventory: Median Listing Price per Square Feet in Reno, NV (CBSA)",MEDLISPRIPERSQUFEE39900,Monthly,Not Seasonally Adjusted
2017-11-01,223.5364378,NV,"Reno, NV",Reno,"Housing Inventory: Median Listing Price per Square Feet in Reno, NV (CBSA)",MEDLISPRIPERSQUFEE39900,Monthly,Not Seasonally Adjusted
2017-12-01,223.5231506,NV,"Reno, NV",Reno,"Housing Inventory: Median Listing Price per Square Feet in Reno, NV (CBSA)",MEDLISPRIPERSQUFEE39900,Monthly,Not Seasonally Adjusted
2018-01-01,230.289154,NV,"Reno, NV",Reno,"Housing Inventory: Median Listing Price per Square Feet in Reno, NV (CBSA)",MEDLISPRIPERSQUFEE39900,Monthly,Not Seasonally Adjusted
2018-02-01,232.6793477,NV,"Reno, NV",Reno,"Housing Inventory: Median Listing Price per Square Feet in Reno, NV (CBSA)",MEDLISPRIPERSQUFEE39900,Monthly,Not Seasonally Adjusted
2018-03-01,235.1290685,NV,"Reno, NV",Reno,"Housing Inventory: Median Listing Price per Square Feet in Reno, NV (CBSA)",MEDLISPRIPERSQUFEE39900,Monthly,Not Seasonally Adjusted
2018-04-01,235.5233313,NV,"Reno, NV",Reno,"Housing Inventory: Median Listing Price per Square Feet in Reno, NV (CBSA)",MEDLISPRIPERSQUFEE39900,Monthly,Not Seasonally Adjusted
2018-05-01,233.2097844,NV,"Reno, NV",Reno,"Housing Inventory: Median Listing Price per Square Feet in Reno, NV (CBSA)",MEDLISPRIPERSQUFEE39900,Monthly,Not Seasonally Adjusted
2018-06-01,232.6413744,NV,"Reno, NV",Reno,"Housing Inventory: Median Listing Price per Square Feet in Reno, NV (CBSA)",MEDLISPRIPERSQUFEE39900,Monthly,Not Seasonally Adjusted
2018-07-01,232.0381457,NV,"Reno, NV",Reno,"Housing Inventory: Median Listing Price per Square Feet in Reno, NV (CBSA)",MEDLISPRIPERSQUFEE39900,Monthly,Not Seasonally Adjusted
2018-08-01,231.5233146,NV,"Reno, NV",Reno,"Housing Inventory: Median Listing Price per Square Feet in Reno, NV (CBSA)",MEDLISPRIPERSQUFEE39900,Monthly,Not Seasonally Adjusted
2018-09-01,227.919708,NV,"Reno, NV",Reno,"Housing Inventory: Median Listing Price per Square Feet in Reno, NV (CBSA)",MEDLISPRIPERSQUFEE39900,Monthly,Not Seasonally Adjusted
2018-10-01,223.7844468,NV,"Reno, NV",Reno,"Housing Inventory: Median Listing Price per Square Feet in Reno, NV (CBSA)",MEDLISPRIPERSQUFEE39900,Monthly,Not Seasonally Adjusted
2018-11-01,223.4687031,NV,"Reno, NV",Reno,"Housing Inventory: Median Listing Price per Square Feet in Reno, NV (CBSA)",MEDLISPRIPERSQUFEE39900,Monthly,Not Seasonally Adjusted
2018-12-01,224.1022099,NV,"Reno, NV",Reno,"Housing Inventory: Median Listing Price per Square Feet in Reno, NV (CBSA)",MEDLISPRIPERSQUFEE39900,Monthly,Not Seasonally Adjusted
2019-01-01,228.2272997,NV,"Reno, NV",Reno,"Housing Inventory: Median Listing Price per Square Feet in Reno, NV (CBSA)",MEDLISPRIPERSQUFEE39900,Monthly,Not Seasonally Adjusted
2019-02-01,229.8776561,NV,"Reno, NV",Reno,"Housing Inventory: Median Listing Price per Square Feet in Reno, NV (CBSA)",MEDLISPRIPERSQUFEE39900,Monthly,Not Seasonally Adjusted
2019-03-01,231.4814815,NV,"Reno, NV",Reno,"Housing Inventory: Median Listing Price per Square Feet in Reno, NV (CBSA)",MEDLISPRIPERSQUFEE39900,Monthly,Not Seasonally Adjusted
2019-04-01,231.4814815,NV,"Reno, NV",Reno,"Housing Inventory: Median Listing Price per Square Feet in Reno, NV (CBSA)",MEDLISPRIPERSQUFEE39900,Monthly,Not Seasonally Adjusted
2019-05-01,231.5217391,NV,"Reno, NV",Reno,"Housing Inventory: Median Listing Price per Square Feet in Reno, NV (CBSA)",MEDLISPRIPERSQUFEE39900,Monthly,Not Seasonally Adjusted
2019-06-01,232.0640817,NV,"Reno, NV",Reno,"Housing Inventory: Median Listing Price per Square Feet in Reno, NV (CBSA)",MEDLISPRIPERSQUFEE39900,Monthly,Not Seasonally Adjusted
2019-07-01,233.8588937,NV,"Reno, NV",Reno,"Housing Inventory: Median Listing Price per Square Feet in Reno, NV (CBSA)",MEDLISPRIPERSQUFEE39900,Monthly,Not Seasonally Adjusted
2019-08-01,234.9029376,NV,"Reno, NV",Reno,"Housing Inventory: Median Listing Price per Square Feet in Reno, NV (CBSA)",MEDLISPRIPERSQUFEE39900,Monthly,Not Seasonally Adjusted
2019-09-01,234.2311402,NV,"Reno, NV",Reno,"Housing Inventory: Median Listing Price per Square Feet in Reno, NV (CBSA)",MEDLISPRIPERSQUFEE39900,Monthly,Not Seasonally Adjusted
2019-10-01,233.0785905,NV,"Reno, NV",Reno,"Housing Inventory: Median Listing Price per Square Feet in Reno, NV (CBSA)",MEDLISPRIPERSQUFEE39900,Monthly,Not Seasonally Adjusted
2019-11-01,233.1730769,NV,"Reno, NV",Reno,"Housing Inventory: Median Listing Price per Square Feet in Reno, NV (CBSA)",MEDLISPRIPERSQUFEE39900,Monthly,Not Seasonally Adjusted
2019-12-01,234.7161009,NV,"Reno, NV",Reno,"Housing Inventory: Median Listing Price per Square Feet in Reno, NV (CBSA)",MEDLISPRIPERSQUFEE39900,Monthly,Not Seasonally Adjusted
2020-01-01,236.2261905,NV,"Reno, NV",Reno,"Housing Inventory: Median Listing Price per Square Feet in Reno, NV (CBSA)",MEDLISPRIPERSQUFEE39900,Monthly,Not Seasonally Adjusted
2020-02-01,249.2025518,NV,"Reno, NV",Reno,"Housing Inventory: Median Listing Price per Square Feet in Reno, NV (CBSA)",MEDLISPRIPERSQUFEE39900,Monthly,Not Seasonally Adjusted
2020-03-01,250.5545738,NV,"Reno, NV",Reno,"Housing Inventory: Median Listing Price per Square Feet in Reno, NV (CBSA)",MEDLISPRIPERSQUFEE39900,Monthly,Not Seasonally Adjusted
2020-04-01,243.8137845,NV,"Reno, NV",Reno,"Housing Inventory: Median Listing Price per Square Feet in Reno, NV (CBSA)",MEDLISPRIPERSQUFEE39900,Monthly,Not Seasonally Adjusted
2020-05-01,246.7770035,NV,"Reno, NV",Reno,"Housing Inventory: Median Listing Price per Square Feet in Reno, NV (CBSA)",MEDLISPRIPERSQUFEE39900,Monthly,Not Seasonally Adjusted
2020-06-01,253.5430306,NV,"Reno, NV",Reno,"Housing Inventory: Median Listing Price per Square Feet in Reno, NV (CBSA)",MEDLISPRIPERSQUFEE39900,Monthly,Not Seasonally Adjusted
2020-07-01,255.6691942,NV,"Reno, NV",Reno,"Housing Inventory: Median Listing Price per Square Feet in Reno, NV (CBSA)",MEDLISPRIPERSQUFEE39900,Monthly,Not Seasonally Adjusted
2020-08-01,256.6807314,NV,"Reno, NV",Reno,"Housing Inventory: Median Listing Price per Square Feet in Reno, NV (CBSA)",MEDLISPRIPERSQUFEE39900,Monthly,Not Seasonally Adjusted
2020-09-01,266.577227,NV,"Reno, NV",Reno,"Housing Inventory: Median Listing Price per Square Feet in Reno, NV (CBSA)",MEDLISPRIPERSQUFEE39900,Monthly,Not Seasonally Adjusted
2020-10-01,270.0421941,NV,"Reno, NV",Reno,"Housing Inventory: Median Listing Price per Square Feet in Reno, NV (CBSA)",MEDLISPRIPERSQUFEE39900,Monthly,Not Seasonally Adjusted
2020-11-01,280.8978286,NV,"Reno, NV",Reno,"Housing Inventory: Median Listing Price per Square Feet in Reno, NV (CBSA)",MEDLISPRIPERSQUFEE39900,Monthly,Not Seasonally Adjusted
2020-12-01,274.3320611,NV,"Reno, NV",Reno,"Housing Inventory: Median Listing Price per Square Feet in Reno, NV (CBSA)",MEDLISPRIPERSQUFEE39900,Monthly,Not Seasonally Adjusted
2021-01-01,281.671159,NV,"Reno, NV",Reno,"Housing Inventory: Median Listing Price per Square Feet in Reno, NV (CBSA)",MEDLISPRIPERSQUFEE39900,Monthly,Not Seasonally Adjusted
2021-02-01,285.9422371,NV,"Reno, NV",Reno,"Housing Inventory: Median Listing Price per Square Feet in Reno, NV (CBSA)",MEDLISPRIPERSQUFEE39900,Monthly,Not Seasonally Adjusted
2021-03-01,285.8144949,NV,"Reno, NV",Reno,"Housing Inventory: Median Listing Price per Square Feet in Reno, NV (CBSA)",MEDLISPRIPERSQUFEE39900,Monthly,Not Seasonally Adjusted
2021-04-01,287.2215709,NV,"Reno, NV",Reno,"Housing Inventory: Median Listing Price per Square Feet in Reno, NV (CBSA)",MEDLISPRIPERSQUFEE39900,Monthly,Not Seasonally Adjusted
2021-05-01,306.7423231,NV,"Reno, NV",Reno,"Housing Inventory: Median Listing Price per Square Feet in Reno, NV (CBSA)",MEDLISPRIPERSQUFEE39900,Monthly,Not Seasonally Adjusted
2021-06-01,312.3000848,NV,"Reno, NV",Reno,"Housing Inventory: Median Listing Price per Square Feet in Reno, NV (CBSA)",MEDLISPRIPERSQUFEE39900,Monthly,Not Seasonally Adjusted
2021-07-01,324.5774975,NV,"Reno, NV",Reno,"Housing Inventory: Median Listing Price per Square Feet in Reno, NV (CBSA)",MEDLISPRIPERSQUFEE39900,Monthly,Not Seasonally Adjusted
2021-08-01,329.244082,NV,"Reno, NV",Reno,"Housing Inventory: Median Listing Price per Square Feet in Reno, NV (CBSA)",MEDLISPRIPERSQUFEE39900,Monthly,Not Seasonally Adjusted
2021-09-01,328.7813712,NV,"Reno, NV",Reno,"Housing Inventory: Median Listing Price per Square Feet in Reno, NV (CBSA)",MEDLISPRIPERSQUFEE39900,Monthly,Not Seasonally Adjusted
2021-10-01,328.005328,NV,"Reno, NV",Reno,"Housing Inventory: Median Listing Price per Square Feet in Reno, NV (CBSA)",MEDLISPRIPERSQUFEE39900,Monthly,Not Seasonally Adjusted
2021-11-01,329.7862451,NV,"Reno, NV",Reno,"Housing Inventory: Median Listing Price per Square Feet in Reno, NV (CBSA)",MEDLISPRIPERSQUFEE39900,Monthly,Not Seasonally Adjusted
2016-07-01,69.09722222,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price per Square Feet in Topeka, KS (CBSA)",MEDLISPRIPERSQUFEE45820,Monthly,Not Seasonally Adjusted
2016-08-01,68.36055771,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price per Square Feet in Topeka, KS (CBSA)",MEDLISPRIPERSQUFEE45820,Monthly,Not Seasonally Adjusted
2016-09-01,68.52380952,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price per Square Feet in Topeka, KS (CBSA)",MEDLISPRIPERSQUFEE45820,Monthly,Not Seasonally Adjusted
2016-10-01,69.68791501,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price per Square Feet in Topeka, KS (CBSA)",MEDLISPRIPERSQUFEE45820,Monthly,Not Seasonally Adjusted
2016-11-01,68.97606727,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price per Square Feet in Topeka, KS (CBSA)",MEDLISPRIPERSQUFEE45820,Monthly,Not Seasonally Adjusted
2016-12-01,68.37916064,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price per Square Feet in Topeka, KS (CBSA)",MEDLISPRIPERSQUFEE45820,Monthly,Not Seasonally Adjusted
2017-01-01,69.06506651,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price per Square Feet in Topeka, KS (CBSA)",MEDLISPRIPERSQUFEE45820,Monthly,Not Seasonally Adjusted
2017-02-01,70.41816582,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price per Square Feet in Topeka, KS (CBSA)",MEDLISPRIPERSQUFEE45820,Monthly,Not Seasonally Adjusted
2017-03-01,72.47890617,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price per Square Feet in Topeka, KS (CBSA)",MEDLISPRIPERSQUFEE45820,Monthly,Not Seasonally Adjusted
