date,Housing Inventory: Active Listing Count Month-Over-Month,state,msa,city,title,id,frequency,seasonal_adjustment
2019-09-01,1.24,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Active Listing Count Month-Over-Month in Lynchburg, VA (CBSA)",ACTLISCOUMM31340,Monthly,Not Seasonally Adjusted
2019-10-01,-1.69,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Active Listing Count Month-Over-Month in Lynchburg, VA (CBSA)",ACTLISCOUMM31340,Monthly,Not Seasonally Adjusted
2019-11-01,-4.37,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Active Listing Count Month-Over-Month in Lynchburg, VA (CBSA)",ACTLISCOUMM31340,Monthly,Not Seasonally Adjusted
2019-12-01,-7.92,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Active Listing Count Month-Over-Month in Lynchburg, VA (CBSA)",ACTLISCOUMM31340,Monthly,Not Seasonally Adjusted
2020-01-01,-9.66,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Active Listing Count Month-Over-Month in Lynchburg, VA (CBSA)",ACTLISCOUMM31340,Monthly,Not Seasonally Adjusted
2020-02-01,-6.28,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Active Listing Count Month-Over-Month in Lynchburg, VA (CBSA)",ACTLISCOUMM31340,Monthly,Not Seasonally Adjusted
2020-03-01,-1.68,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Active Listing Count Month-Over-Month in Lynchburg, VA (CBSA)",ACTLISCOUMM31340,Monthly,Not Seasonally Adjusted
2020-04-01,2.34,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Active Listing Count Month-Over-Month in Lynchburg, VA (CBSA)",ACTLISCOUMM31340,Monthly,Not Seasonally Adjusted
2020-05-01,-13.01,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Active Listing Count Month-Over-Month in Lynchburg, VA (CBSA)",ACTLISCOUMM31340,Monthly,Not Seasonally Adjusted
2020-06-01,-8.97,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Active Listing Count Month-Over-Month in Lynchburg, VA (CBSA)",ACTLISCOUMM31340,Monthly,Not Seasonally Adjusted
2020-07-01,-8.28,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Active Listing Count Month-Over-Month in Lynchburg, VA (CBSA)",ACTLISCOUMM31340,Monthly,Not Seasonally Adjusted
2020-08-01,-8.31,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Active Listing Count Month-Over-Month in Lynchburg, VA (CBSA)",ACTLISCOUMM31340,Monthly,Not Seasonally Adjusted
2020-09-01,-2.03,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Active Listing Count Month-Over-Month in Lynchburg, VA (CBSA)",ACTLISCOUMM31340,Monthly,Not Seasonally Adjusted
2020-10-01,0.48,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Active Listing Count Month-Over-Month in Lynchburg, VA (CBSA)",ACTLISCOUMM31340,Monthly,Not Seasonally Adjusted
2020-11-01,-2.7,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Active Listing Count Month-Over-Month in Lynchburg, VA (CBSA)",ACTLISCOUMM31340,Monthly,Not Seasonally Adjusted
2020-12-01,-9.62,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Active Listing Count Month-Over-Month in Lynchburg, VA (CBSA)",ACTLISCOUMM31340,Monthly,Not Seasonally Adjusted
2021-01-01,-16.79,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Active Listing Count Month-Over-Month in Lynchburg, VA (CBSA)",ACTLISCOUMM31340,Monthly,Not Seasonally Adjusted
2021-02-01,-18.22,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Active Listing Count Month-Over-Month in Lynchburg, VA (CBSA)",ACTLISCOUMM31340,Monthly,Not Seasonally Adjusted
2021-03-01,4.77,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Active Listing Count Month-Over-Month in Lynchburg, VA (CBSA)",ACTLISCOUMM31340,Monthly,Not Seasonally Adjusted
2021-04-01,-5.06,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Active Listing Count Month-Over-Month in Lynchburg, VA (CBSA)",ACTLISCOUMM31340,Monthly,Not Seasonally Adjusted
2021-05-01,1.87,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Active Listing Count Month-Over-Month in Lynchburg, VA (CBSA)",ACTLISCOUMM31340,Monthly,Not Seasonally Adjusted
2021-06-01,8.9,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Active Listing Count Month-Over-Month in Lynchburg, VA (CBSA)",ACTLISCOUMM31340,Monthly,Not Seasonally Adjusted
2021-07-01,13.94,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Active Listing Count Month-Over-Month in Lynchburg, VA (CBSA)",ACTLISCOUMM31340,Monthly,Not Seasonally Adjusted
2021-08-01,1.69,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Active Listing Count Month-Over-Month in Lynchburg, VA (CBSA)",ACTLISCOUMM31340,Monthly,Not Seasonally Adjusted
2021-09-01,3.53,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Active Listing Count Month-Over-Month in Lynchburg, VA (CBSA)",ACTLISCOUMM31340,Monthly,Not Seasonally Adjusted
2021-10-01,-3.81,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Active Listing Count Month-Over-Month in Lynchburg, VA (CBSA)",ACTLISCOUMM31340,Monthly,Not Seasonally Adjusted
2021-11-01,-8.75,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Active Listing Count Month-Over-Month in Lynchburg, VA (CBSA)",ACTLISCOUMM31340,Monthly,Not Seasonally Adjusted
2017-07-01,4.06,WI,"Madison, WI",Madison,"Housing Inventory: Active Listing Count Month-Over-Month in Madison, WI (CBSA)",ACTLISCOUMM31540,Monthly,Not Seasonally Adjusted
2017-08-01,8.36,WI,"Madison, WI",Madison,"Housing Inventory: Active Listing Count Month-Over-Month in Madison, WI (CBSA)",ACTLISCOUMM31540,Monthly,Not Seasonally Adjusted
2017-09-01,-1.42,WI,"Madison, WI",Madison,"Housing Inventory: Active Listing Count Month-Over-Month in Madison, WI (CBSA)",ACTLISCOUMM31540,Monthly,Not Seasonally Adjusted
2017-10-01,-6.54,WI,"Madison, WI",Madison,"Housing Inventory: Active Listing Count Month-Over-Month in Madison, WI (CBSA)",ACTLISCOUMM31540,Monthly,Not Seasonally Adjusted
2017-11-01,-12.61,WI,"Madison, WI",Madison,"Housing Inventory: Active Listing Count Month-Over-Month in Madison, WI (CBSA)",ACTLISCOUMM31540,Monthly,Not Seasonally Adjusted
2017-12-01,-17.45,WI,"Madison, WI",Madison,"Housing Inventory: Active Listing Count Month-Over-Month in Madison, WI (CBSA)",ACTLISCOUMM31540,Monthly,Not Seasonally Adjusted
2018-01-01,-15.27,WI,"Madison, WI",Madison,"Housing Inventory: Active Listing Count Month-Over-Month in Madison, WI (CBSA)",ACTLISCOUMM31540,Monthly,Not Seasonally Adjusted
2018-02-01,-2.79,WI,"Madison, WI",Madison,"Housing Inventory: Active Listing Count Month-Over-Month in Madison, WI (CBSA)",ACTLISCOUMM31540,Monthly,Not Seasonally Adjusted
2018-03-01,9.82,WI,"Madison, WI",Madison,"Housing Inventory: Active Listing Count Month-Over-Month in Madison, WI (CBSA)",ACTLISCOUMM31540,Monthly,Not Seasonally Adjusted
2018-04-01,10.72,WI,"Madison, WI",Madison,"Housing Inventory: Active Listing Count Month-Over-Month in Madison, WI (CBSA)",ACTLISCOUMM31540,Monthly,Not Seasonally Adjusted
2018-05-01,8.23,WI,"Madison, WI",Madison,"Housing Inventory: Active Listing Count Month-Over-Month in Madison, WI (CBSA)",ACTLISCOUMM31540,Monthly,Not Seasonally Adjusted
2018-06-01,12.89,WI,"Madison, WI",Madison,"Housing Inventory: Active Listing Count Month-Over-Month in Madison, WI (CBSA)",ACTLISCOUMM31540,Monthly,Not Seasonally Adjusted
2018-07-01,6.74,WI,"Madison, WI",Madison,"Housing Inventory: Active Listing Count Month-Over-Month in Madison, WI (CBSA)",ACTLISCOUMM31540,Monthly,Not Seasonally Adjusted
2018-08-01,5.84,WI,"Madison, WI",Madison,"Housing Inventory: Active Listing Count Month-Over-Month in Madison, WI (CBSA)",ACTLISCOUMM31540,Monthly,Not Seasonally Adjusted
2018-09-01,3.92,WI,"Madison, WI",Madison,"Housing Inventory: Active Listing Count Month-Over-Month in Madison, WI (CBSA)",ACTLISCOUMM31540,Monthly,Not Seasonally Adjusted
2018-10-01,-0.85,WI,"Madison, WI",Madison,"Housing Inventory: Active Listing Count Month-Over-Month in Madison, WI (CBSA)",ACTLISCOUMM31540,Monthly,Not Seasonally Adjusted
2018-11-01,-9.54,WI,"Madison, WI",Madison,"Housing Inventory: Active Listing Count Month-Over-Month in Madison, WI (CBSA)",ACTLISCOUMM31540,Monthly,Not Seasonally Adjusted
2018-12-01,-16.29,WI,"Madison, WI",Madison,"Housing Inventory: Active Listing Count Month-Over-Month in Madison, WI (CBSA)",ACTLISCOUMM31540,Monthly,Not Seasonally Adjusted
2019-01-01,-11.04,WI,"Madison, WI",Madison,"Housing Inventory: Active Listing Count Month-Over-Month in Madison, WI (CBSA)",ACTLISCOUMM31540,Monthly,Not Seasonally Adjusted
2019-02-01,-6.05,WI,"Madison, WI",Madison,"Housing Inventory: Active Listing Count Month-Over-Month in Madison, WI (CBSA)",ACTLISCOUMM31540,Monthly,Not Seasonally Adjusted
2019-03-01,4.4,WI,"Madison, WI",Madison,"Housing Inventory: Active Listing Count Month-Over-Month in Madison, WI (CBSA)",ACTLISCOUMM31540,Monthly,Not Seasonally Adjusted
2019-04-01,8.6,WI,"Madison, WI",Madison,"Housing Inventory: Active Listing Count Month-Over-Month in Madison, WI (CBSA)",ACTLISCOUMM31540,Monthly,Not Seasonally Adjusted
2019-05-01,8.22,WI,"Madison, WI",Madison,"Housing Inventory: Active Listing Count Month-Over-Month in Madison, WI (CBSA)",ACTLISCOUMM31540,Monthly,Not Seasonally Adjusted
2019-06-01,8.42,WI,"Madison, WI",Madison,"Housing Inventory: Active Listing Count Month-Over-Month in Madison, WI (CBSA)",ACTLISCOUMM31540,Monthly,Not Seasonally Adjusted
2019-07-01,5.92,WI,"Madison, WI",Madison,"Housing Inventory: Active Listing Count Month-Over-Month in Madison, WI (CBSA)",ACTLISCOUMM31540,Monthly,Not Seasonally Adjusted
2019-08-01,4.21,WI,"Madison, WI",Madison,"Housing Inventory: Active Listing Count Month-Over-Month in Madison, WI (CBSA)",ACTLISCOUMM31540,Monthly,Not Seasonally Adjusted
2019-09-01,4.61,WI,"Madison, WI",Madison,"Housing Inventory: Active Listing Count Month-Over-Month in Madison, WI (CBSA)",ACTLISCOUMM31540,Monthly,Not Seasonally Adjusted
2019-10-01,0.88,WI,"Madison, WI",Madison,"Housing Inventory: Active Listing Count Month-Over-Month in Madison, WI (CBSA)",ACTLISCOUMM31540,Monthly,Not Seasonally Adjusted
2019-11-01,-12.73,WI,"Madison, WI",Madison,"Housing Inventory: Active Listing Count Month-Over-Month in Madison, WI (CBSA)",ACTLISCOUMM31540,Monthly,Not Seasonally Adjusted
2019-12-01,-19.66,WI,"Madison, WI",Madison,"Housing Inventory: Active Listing Count Month-Over-Month in Madison, WI (CBSA)",ACTLISCOUMM31540,Monthly,Not Seasonally Adjusted
2020-01-01,-11.46,WI,"Madison, WI",Madison,"Housing Inventory: Active Listing Count Month-Over-Month in Madison, WI (CBSA)",ACTLISCOUMM31540,Monthly,Not Seasonally Adjusted
2020-02-01,-3.61,WI,"Madison, WI",Madison,"Housing Inventory: Active Listing Count Month-Over-Month in Madison, WI (CBSA)",ACTLISCOUMM31540,Monthly,Not Seasonally Adjusted
2020-03-01,5.75,WI,"Madison, WI",Madison,"Housing Inventory: Active Listing Count Month-Over-Month in Madison, WI (CBSA)",ACTLISCOUMM31540,Monthly,Not Seasonally Adjusted
2020-04-01,6.48,WI,"Madison, WI",Madison,"Housing Inventory: Active Listing Count Month-Over-Month in Madison, WI (CBSA)",ACTLISCOUMM31540,Monthly,Not Seasonally Adjusted
2020-05-01,-4.95,WI,"Madison, WI",Madison,"Housing Inventory: Active Listing Count Month-Over-Month in Madison, WI (CBSA)",ACTLISCOUMM31540,Monthly,Not Seasonally Adjusted
2020-06-01,-3.24,WI,"Madison, WI",Madison,"Housing Inventory: Active Listing Count Month-Over-Month in Madison, WI (CBSA)",ACTLISCOUMM31540,Monthly,Not Seasonally Adjusted
2020-07-01,-2.2,WI,"Madison, WI",Madison,"Housing Inventory: Active Listing Count Month-Over-Month in Madison, WI (CBSA)",ACTLISCOUMM31540,Monthly,Not Seasonally Adjusted
2020-08-01,-4.15,WI,"Madison, WI",Madison,"Housing Inventory: Active Listing Count Month-Over-Month in Madison, WI (CBSA)",ACTLISCOUMM31540,Monthly,Not Seasonally Adjusted
2020-09-01,-1.79,WI,"Madison, WI",Madison,"Housing Inventory: Active Listing Count Month-Over-Month in Madison, WI (CBSA)",ACTLISCOUMM31540,Monthly,Not Seasonally Adjusted
2020-10-01,1.44,WI,"Madison, WI",Madison,"Housing Inventory: Active Listing Count Month-Over-Month in Madison, WI (CBSA)",ACTLISCOUMM31540,Monthly,Not Seasonally Adjusted
2020-11-01,-17.66,WI,"Madison, WI",Madison,"Housing Inventory: Active Listing Count Month-Over-Month in Madison, WI (CBSA)",ACTLISCOUMM31540,Monthly,Not Seasonally Adjusted
2020-12-01,-22.94,WI,"Madison, WI",Madison,"Housing Inventory: Active Listing Count Month-Over-Month in Madison, WI (CBSA)",ACTLISCOUMM31540,Monthly,Not Seasonally Adjusted
2021-01-01,-18.75,WI,"Madison, WI",Madison,"Housing Inventory: Active Listing Count Month-Over-Month in Madison, WI (CBSA)",ACTLISCOUMM31540,Monthly,Not Seasonally Adjusted
2021-02-01,-14.84,WI,"Madison, WI",Madison,"Housing Inventory: Active Listing Count Month-Over-Month in Madison, WI (CBSA)",ACTLISCOUMM31540,Monthly,Not Seasonally Adjusted
2021-03-01,-1.72,WI,"Madison, WI",Madison,"Housing Inventory: Active Listing Count Month-Over-Month in Madison, WI (CBSA)",ACTLISCOUMM31540,Monthly,Not Seasonally Adjusted
2021-04-01,11.82,WI,"Madison, WI",Madison,"Housing Inventory: Active Listing Count Month-Over-Month in Madison, WI (CBSA)",ACTLISCOUMM31540,Monthly,Not Seasonally Adjusted
2021-05-01,5.48,WI,"Madison, WI",Madison,"Housing Inventory: Active Listing Count Month-Over-Month in Madison, WI (CBSA)",ACTLISCOUMM31540,Monthly,Not Seasonally Adjusted
2021-06-01,16.51,WI,"Madison, WI",Madison,"Housing Inventory: Active Listing Count Month-Over-Month in Madison, WI (CBSA)",ACTLISCOUMM31540,Monthly,Not Seasonally Adjusted
2021-07-01,22.61,WI,"Madison, WI",Madison,"Housing Inventory: Active Listing Count Month-Over-Month in Madison, WI (CBSA)",ACTLISCOUMM31540,Monthly,Not Seasonally Adjusted
2021-08-01,14.81,WI,"Madison, WI",Madison,"Housing Inventory: Active Listing Count Month-Over-Month in Madison, WI (CBSA)",ACTLISCOUMM31540,Monthly,Not Seasonally Adjusted
2021-09-01,3.85,WI,"Madison, WI",Madison,"Housing Inventory: Active Listing Count Month-Over-Month in Madison, WI (CBSA)",ACTLISCOUMM31540,Monthly,Not Seasonally Adjusted
2021-10-01,-3.7,WI,"Madison, WI",Madison,"Housing Inventory: Active Listing Count Month-Over-Month in Madison, WI (CBSA)",ACTLISCOUMM31540,Monthly,Not Seasonally Adjusted
2021-11-01,-20.02,WI,"Madison, WI",Madison,"Housing Inventory: Active Listing Count Month-Over-Month in Madison, WI (CBSA)",ACTLISCOUMM31540,Monthly,Not Seasonally Adjusted
2017-07-01,2.21,TN,"Morristown, TN",Morristown,"Housing Inventory: Active Listing Count Month-Over-Month in Morristown, TN (CBSA)",ACTLISCOUMM34100,Monthly,Not Seasonally Adjusted
2017-08-01,-0.98,TN,"Morristown, TN",Morristown,"Housing Inventory: Active Listing Count Month-Over-Month in Morristown, TN (CBSA)",ACTLISCOUMM34100,Monthly,Not Seasonally Adjusted
2017-09-01,-0.66,TN,"Morristown, TN",Morristown,"Housing Inventory: Active Listing Count Month-Over-Month in Morristown, TN (CBSA)",ACTLISCOUMM34100,Monthly,Not Seasonally Adjusted
2017-10-01,-1.98,TN,"Morristown, TN",Morristown,"Housing Inventory: Active Listing Count Month-Over-Month in Morristown, TN (CBSA)",ACTLISCOUMM34100,Monthly,Not Seasonally Adjusted
2017-11-01,-5.28,TN,"Morristown, TN",Morristown,"Housing Inventory: Active Listing Count Month-Over-Month in Morristown, TN (CBSA)",ACTLISCOUMM34100,Monthly,Not Seasonally Adjusted
2017-12-01,-6.52,TN,"Morristown, TN",Morristown,"Housing Inventory: Active Listing Count Month-Over-Month in Morristown, TN (CBSA)",ACTLISCOUMM34100,Monthly,Not Seasonally Adjusted
2018-01-01,-8.25,TN,"Morristown, TN",Morristown,"Housing Inventory: Active Listing Count Month-Over-Month in Morristown, TN (CBSA)",ACTLISCOUMM34100,Monthly,Not Seasonally Adjusted
2018-02-01,-5.39,TN,"Morristown, TN",Morristown,"Housing Inventory: Active Listing Count Month-Over-Month in Morristown, TN (CBSA)",ACTLISCOUMM34100,Monthly,Not Seasonally Adjusted
2018-03-01,4.24,TN,"Morristown, TN",Morristown,"Housing Inventory: Active Listing Count Month-Over-Month in Morristown, TN (CBSA)",ACTLISCOUMM34100,Monthly,Not Seasonally Adjusted
2018-04-01,-0.84,TN,"Morristown, TN",Morristown,"Housing Inventory: Active Listing Count Month-Over-Month in Morristown, TN (CBSA)",ACTLISCOUMM34100,Monthly,Not Seasonally Adjusted
2018-05-01,-0.42,TN,"Morristown, TN",Morristown,"Housing Inventory: Active Listing Count Month-Over-Month in Morristown, TN (CBSA)",ACTLISCOUMM34100,Monthly,Not Seasonally Adjusted
2018-06-01,6.82,TN,"Morristown, TN",Morristown,"Housing Inventory: Active Listing Count Month-Over-Month in Morristown, TN (CBSA)",ACTLISCOUMM34100,Monthly,Not Seasonally Adjusted
2018-07-01,6.65,TN,"Morristown, TN",Morristown,"Housing Inventory: Active Listing Count Month-Over-Month in Morristown, TN (CBSA)",ACTLISCOUMM34100,Monthly,Not Seasonally Adjusted
2018-08-01,-3.12,TN,"Morristown, TN",Morristown,"Housing Inventory: Active Listing Count Month-Over-Month in Morristown, TN (CBSA)",ACTLISCOUMM34100,Monthly,Not Seasonally Adjusted
2018-09-01,0.0,TN,"Morristown, TN",Morristown,"Housing Inventory: Active Listing Count Month-Over-Month in Morristown, TN (CBSA)",ACTLISCOUMM34100,Monthly,Not Seasonally Adjusted
2018-10-01,-0.39,TN,"Morristown, TN",Morristown,"Housing Inventory: Active Listing Count Month-Over-Month in Morristown, TN (CBSA)",ACTLISCOUMM34100,Monthly,Not Seasonally Adjusted
2018-11-01,-3.88,TN,"Morristown, TN",Morristown,"Housing Inventory: Active Listing Count Month-Over-Month in Morristown, TN (CBSA)",ACTLISCOUMM34100,Monthly,Not Seasonally Adjusted
2018-12-01,-9.41,TN,"Morristown, TN",Morristown,"Housing Inventory: Active Listing Count Month-Over-Month in Morristown, TN (CBSA)",ACTLISCOUMM34100,Monthly,Not Seasonally Adjusted
2019-01-01,-7.57,TN,"Morristown, TN",Morristown,"Housing Inventory: Active Listing Count Month-Over-Month in Morristown, TN (CBSA)",ACTLISCOUMM34100,Monthly,Not Seasonally Adjusted
2019-02-01,-5.78,TN,"Morristown, TN",Morristown,"Housing Inventory: Active Listing Count Month-Over-Month in Morristown, TN (CBSA)",ACTLISCOUMM34100,Monthly,Not Seasonally Adjusted
2019-03-01,-2.9,TN,"Morristown, TN",Morristown,"Housing Inventory: Active Listing Count Month-Over-Month in Morristown, TN (CBSA)",ACTLISCOUMM34100,Monthly,Not Seasonally Adjusted
2019-04-01,-2.46,TN,"Morristown, TN",Morristown,"Housing Inventory: Active Listing Count Month-Over-Month in Morristown, TN (CBSA)",ACTLISCOUMM34100,Monthly,Not Seasonally Adjusted
2019-05-01,8.45,TN,"Morristown, TN",Morristown,"Housing Inventory: Active Listing Count Month-Over-Month in Morristown, TN (CBSA)",ACTLISCOUMM34100,Monthly,Not Seasonally Adjusted
2019-06-01,8.96,TN,"Morristown, TN",Morristown,"Housing Inventory: Active Listing Count Month-Over-Month in Morristown, TN (CBSA)",ACTLISCOUMM34100,Monthly,Not Seasonally Adjusted
2019-07-01,5.18,TN,"Morristown, TN",Morristown,"Housing Inventory: Active Listing Count Month-Over-Month in Morristown, TN (CBSA)",ACTLISCOUMM34100,Monthly,Not Seasonally Adjusted
2019-08-01,-2.17,TN,"Morristown, TN",Morristown,"Housing Inventory: Active Listing Count Month-Over-Month in Morristown, TN (CBSA)",ACTLISCOUMM34100,Monthly,Not Seasonally Adjusted
2019-09-01,-3.4,TN,"Morristown, TN",Morristown,"Housing Inventory: Active Listing Count Month-Over-Month in Morristown, TN (CBSA)",ACTLISCOUMM34100,Monthly,Not Seasonally Adjusted
2019-10-01,0.15,TN,"Morristown, TN",Morristown,"Housing Inventory: Active Listing Count Month-Over-Month in Morristown, TN (CBSA)",ACTLISCOUMM34100,Monthly,Not Seasonally Adjusted
2019-11-01,-2.91,TN,"Morristown, TN",Morristown,"Housing Inventory: Active Listing Count Month-Over-Month in Morristown, TN (CBSA)",ACTLISCOUMM34100,Monthly,Not Seasonally Adjusted
2019-12-01,-11.65,TN,"Morristown, TN",Morristown,"Housing Inventory: Active Listing Count Month-Over-Month in Morristown, TN (CBSA)",ACTLISCOUMM34100,Monthly,Not Seasonally Adjusted
2020-01-01,-4.99,TN,"Morristown, TN",Morristown,"Housing Inventory: Active Listing Count Month-Over-Month in Morristown, TN (CBSA)",ACTLISCOUMM34100,Monthly,Not Seasonally Adjusted
2020-02-01,-6.0,TN,"Morristown, TN",Morristown,"Housing Inventory: Active Listing Count Month-Over-Month in Morristown, TN (CBSA)",ACTLISCOUMM34100,Monthly,Not Seasonally Adjusted
2020-03-01,-6.99,TN,"Morristown, TN",Morristown,"Housing Inventory: Active Listing Count Month-Over-Month in Morristown, TN (CBSA)",ACTLISCOUMM34100,Monthly,Not Seasonally Adjusted
2020-04-01,-3.86,TN,"Morristown, TN",Morristown,"Housing Inventory: Active Listing Count Month-Over-Month in Morristown, TN (CBSA)",ACTLISCOUMM34100,Monthly,Not Seasonally Adjusted
2020-05-01,-10.94,TN,"Morristown, TN",Morristown,"Housing Inventory: Active Listing Count Month-Over-Month in Morristown, TN (CBSA)",ACTLISCOUMM34100,Monthly,Not Seasonally Adjusted
2020-06-01,-14.79,TN,"Morristown, TN",Morristown,"Housing Inventory: Active Listing Count Month-Over-Month in Morristown, TN (CBSA)",ACTLISCOUMM34100,Monthly,Not Seasonally Adjusted
2020-07-01,-3.53,TN,"Morristown, TN",Morristown,"Housing Inventory: Active Listing Count Month-Over-Month in Morristown, TN (CBSA)",ACTLISCOUMM34100,Monthly,Not Seasonally Adjusted
2020-08-01,-9.45,TN,"Morristown, TN",Morristown,"Housing Inventory: Active Listing Count Month-Over-Month in Morristown, TN (CBSA)",ACTLISCOUMM34100,Monthly,Not Seasonally Adjusted
2020-09-01,-18.52,TN,"Morristown, TN",Morristown,"Housing Inventory: Active Listing Count Month-Over-Month in Morristown, TN (CBSA)",ACTLISCOUMM34100,Monthly,Not Seasonally Adjusted
2020-10-01,-0.83,TN,"Morristown, TN",Morristown,"Housing Inventory: Active Listing Count Month-Over-Month in Morristown, TN (CBSA)",ACTLISCOUMM34100,Monthly,Not Seasonally Adjusted
2020-11-01,10.0,TN,"Morristown, TN",Morristown,"Housing Inventory: Active Listing Count Month-Over-Month in Morristown, TN (CBSA)",ACTLISCOUMM34100,Monthly,Not Seasonally Adjusted
2020-12-01,-5.3,TN,"Morristown, TN",Morristown,"Housing Inventory: Active Listing Count Month-Over-Month in Morristown, TN (CBSA)",ACTLISCOUMM34100,Monthly,Not Seasonally Adjusted
2021-01-01,-8.4,TN,"Morristown, TN",Morristown,"Housing Inventory: Active Listing Count Month-Over-Month in Morristown, TN (CBSA)",ACTLISCOUMM34100,Monthly,Not Seasonally Adjusted
2021-02-01,-15.28,TN,"Morristown, TN",Morristown,"Housing Inventory: Active Listing Count Month-Over-Month in Morristown, TN (CBSA)",ACTLISCOUMM34100,Monthly,Not Seasonally Adjusted
2021-03-01,-17.01,TN,"Morristown, TN",Morristown,"Housing Inventory: Active Listing Count Month-Over-Month in Morristown, TN (CBSA)",ACTLISCOUMM34100,Monthly,Not Seasonally Adjusted
2021-04-01,0.62,TN,"Morristown, TN",Morristown,"Housing Inventory: Active Listing Count Month-Over-Month in Morristown, TN (CBSA)",ACTLISCOUMM34100,Monthly,Not Seasonally Adjusted
2021-05-01,11.73,TN,"Morristown, TN",Morristown,"Housing Inventory: Active Listing Count Month-Over-Month in Morristown, TN (CBSA)",ACTLISCOUMM34100,Monthly,Not Seasonally Adjusted
2021-06-01,-1.66,TN,"Morristown, TN",Morristown,"Housing Inventory: Active Listing Count Month-Over-Month in Morristown, TN (CBSA)",ACTLISCOUMM34100,Monthly,Not Seasonally Adjusted
2021-07-01,16.29,TN,"Morristown, TN",Morristown,"Housing Inventory: Active Listing Count Month-Over-Month in Morristown, TN (CBSA)",ACTLISCOUMM34100,Monthly,Not Seasonally Adjusted
2021-08-01,10.14,TN,"Morristown, TN",Morristown,"Housing Inventory: Active Listing Count Month-Over-Month in Morristown, TN (CBSA)",ACTLISCOUMM34100,Monthly,Not Seasonally Adjusted
2021-09-01,14.91,TN,"Morristown, TN",Morristown,"Housing Inventory: Active Listing Count Month-Over-Month in Morristown, TN (CBSA)",ACTLISCOUMM34100,Monthly,Not Seasonally Adjusted
2021-10-01,10.31,TN,"Morristown, TN",Morristown,"Housing Inventory: Active Listing Count Month-Over-Month in Morristown, TN (CBSA)",ACTLISCOUMM34100,Monthly,Not Seasonally Adjusted
2021-11-01,-2.08,TN,"Morristown, TN",Morristown,"Housing Inventory: Active Listing Count Month-Over-Month in Morristown, TN (CBSA)",ACTLISCOUMM34100,Monthly,Not Seasonally Adjusted
2017-07-01,2.41,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Active Listing Count Month-Over-Month in New Orleans-Metairie, LA (CBSA)",ACTLISCOUMM35380,Monthly,Not Seasonally Adjusted
2017-08-01,1.43,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Active Listing Count Month-Over-Month in New Orleans-Metairie, LA (CBSA)",ACTLISCOUMM35380,Monthly,Not Seasonally Adjusted
2017-09-01,2.26,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Active Listing Count Month-Over-Month in New Orleans-Metairie, LA (CBSA)",ACTLISCOUMM35380,Monthly,Not Seasonally Adjusted
2017-10-01,1.54,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Active Listing Count Month-Over-Month in New Orleans-Metairie, LA (CBSA)",ACTLISCOUMM35380,Monthly,Not Seasonally Adjusted
2017-11-01,-1.14,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Active Listing Count Month-Over-Month in New Orleans-Metairie, LA (CBSA)",ACTLISCOUMM35380,Monthly,Not Seasonally Adjusted
2017-12-01,-3.09,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Active Listing Count Month-Over-Month in New Orleans-Metairie, LA (CBSA)",ACTLISCOUMM35380,Monthly,Not Seasonally Adjusted
2018-01-01,-4.34,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Active Listing Count Month-Over-Month in New Orleans-Metairie, LA (CBSA)",ACTLISCOUMM35380,Monthly,Not Seasonally Adjusted
