date,All Employees: Goods Producing,state,msa,city,title,id,frequency,seasonal_adjustment
1990-01-01,38.401997850702,NM,"Albuquerque, NM",Albuquerque,"All Employees: Goods Producing in Albuquerque, NM (MSA)",SMU35107400600000001SA,Monthly,Seasonally Adjusted
1990-02-01,38.142478775536496,NM,"Albuquerque, NM",Albuquerque,"All Employees: Goods Producing in Albuquerque, NM (MSA)",SMU35107400600000001SA,Monthly,Seasonally Adjusted
1990-03-01,38.3077291978964,NM,"Albuquerque, NM",Albuquerque,"All Employees: Goods Producing in Albuquerque, NM (MSA)",SMU35107400600000001SA,Monthly,Seasonally Adjusted
1990-04-01,38.2576616180067,NM,"Albuquerque, NM",Albuquerque,"All Employees: Goods Producing in Albuquerque, NM (MSA)",SMU35107400600000001SA,Monthly,Seasonally Adjusted
1990-05-01,38.6080037551083,NM,"Albuquerque, NM",Albuquerque,"All Employees: Goods Producing in Albuquerque, NM (MSA)",SMU35107400600000001SA,Monthly,Seasonally Adjusted
1990-06-01,38.4248854757454,NM,"Albuquerque, NM",Albuquerque,"All Employees: Goods Producing in Albuquerque, NM (MSA)",SMU35107400600000001SA,Monthly,Seasonally Adjusted
1990-07-01,37.8418520761346,NM,"Albuquerque, NM",Albuquerque,"All Employees: Goods Producing in Albuquerque, NM (MSA)",SMU35107400600000001SA,Monthly,Seasonally Adjusted
1990-08-01,37.7937153277289,NM,"Albuquerque, NM",Albuquerque,"All Employees: Goods Producing in Albuquerque, NM (MSA)",SMU35107400600000001SA,Monthly,Seasonally Adjusted
1990-09-01,37.8230055296616,NM,"Albuquerque, NM",Albuquerque,"All Employees: Goods Producing in Albuquerque, NM (MSA)",SMU35107400600000001SA,Monthly,Seasonally Adjusted
1990-10-01,37.5017308575281,NM,"Albuquerque, NM",Albuquerque,"All Employees: Goods Producing in Albuquerque, NM (MSA)",SMU35107400600000001SA,Monthly,Seasonally Adjusted
1990-11-01,36.6160516709299,NM,"Albuquerque, NM",Albuquerque,"All Employees: Goods Producing in Albuquerque, NM (MSA)",SMU35107400600000001SA,Monthly,Seasonally Adjusted
1990-12-01,36.37153637917471,NM,"Albuquerque, NM",Albuquerque,"All Employees: Goods Producing in Albuquerque, NM (MSA)",SMU35107400600000001SA,Monthly,Seasonally Adjusted
1991-01-01,36.7242878916267,NM,"Albuquerque, NM",Albuquerque,"All Employees: Goods Producing in Albuquerque, NM (MSA)",SMU35107400600000001SA,Monthly,Seasonally Adjusted
1991-02-01,36.783372262073996,NM,"Albuquerque, NM",Albuquerque,"All Employees: Goods Producing in Albuquerque, NM (MSA)",SMU35107400600000001SA,Monthly,Seasonally Adjusted
1991-03-01,36.8691593414799,NM,"Albuquerque, NM",Albuquerque,"All Employees: Goods Producing in Albuquerque, NM (MSA)",SMU35107400600000001SA,Monthly,Seasonally Adjusted
1991-04-01,37.0260110350569,NM,"Albuquerque, NM",Albuquerque,"All Employees: Goods Producing in Albuquerque, NM (MSA)",SMU35107400600000001SA,Monthly,Seasonally Adjusted
1991-05-01,36.9053937545104,NM,"Albuquerque, NM",Albuquerque,"All Employees: Goods Producing in Albuquerque, NM (MSA)",SMU35107400600000001SA,Monthly,Seasonally Adjusted
1991-06-01,37.1621361358482,NM,"Albuquerque, NM",Albuquerque,"All Employees: Goods Producing in Albuquerque, NM (MSA)",SMU35107400600000001SA,Monthly,Seasonally Adjusted
1991-07-01,37.052065546185396,NM,"Albuquerque, NM",Albuquerque,"All Employees: Goods Producing in Albuquerque, NM (MSA)",SMU35107400600000001SA,Monthly,Seasonally Adjusted
1991-08-01,36.9324239377653,NM,"Albuquerque, NM",Albuquerque,"All Employees: Goods Producing in Albuquerque, NM (MSA)",SMU35107400600000001SA,Monthly,Seasonally Adjusted
1991-09-01,36.8586055147541,NM,"Albuquerque, NM",Albuquerque,"All Employees: Goods Producing in Albuquerque, NM (MSA)",SMU35107400600000001SA,Monthly,Seasonally Adjusted
1991-10-01,36.9357692863457,NM,"Albuquerque, NM",Albuquerque,"All Employees: Goods Producing in Albuquerque, NM (MSA)",SMU35107400600000001SA,Monthly,Seasonally Adjusted
1991-11-01,37.2108176958191,NM,"Albuquerque, NM",Albuquerque,"All Employees: Goods Producing in Albuquerque, NM (MSA)",SMU35107400600000001SA,Monthly,Seasonally Adjusted
1991-12-01,37.4596256685568,NM,"Albuquerque, NM",Albuquerque,"All Employees: Goods Producing in Albuquerque, NM (MSA)",SMU35107400600000001SA,Monthly,Seasonally Adjusted
1992-01-01,37.4288327014893,NM,"Albuquerque, NM",Albuquerque,"All Employees: Goods Producing in Albuquerque, NM (MSA)",SMU35107400600000001SA,Monthly,Seasonally Adjusted
1992-02-01,37.560786201861,NM,"Albuquerque, NM",Albuquerque,"All Employees: Goods Producing in Albuquerque, NM (MSA)",SMU35107400600000001SA,Monthly,Seasonally Adjusted
1992-03-01,37.661637340854,NM,"Albuquerque, NM",Albuquerque,"All Employees: Goods Producing in Albuquerque, NM (MSA)",SMU35107400600000001SA,Monthly,Seasonally Adjusted
1992-04-01,37.719484058720106,NM,"Albuquerque, NM",Albuquerque,"All Employees: Goods Producing in Albuquerque, NM (MSA)",SMU35107400600000001SA,Monthly,Seasonally Adjusted
1992-05-01,38.0163008209978,NM,"Albuquerque, NM",Albuquerque,"All Employees: Goods Producing in Albuquerque, NM (MSA)",SMU35107400600000001SA,Monthly,Seasonally Adjusted
1992-06-01,38.0947214303125,NM,"Albuquerque, NM",Albuquerque,"All Employees: Goods Producing in Albuquerque, NM (MSA)",SMU35107400600000001SA,Monthly,Seasonally Adjusted
1992-07-01,38.6168291346634,NM,"Albuquerque, NM",Albuquerque,"All Employees: Goods Producing in Albuquerque, NM (MSA)",SMU35107400600000001SA,Monthly,Seasonally Adjusted
1992-08-01,38.931313592512396,NM,"Albuquerque, NM",Albuquerque,"All Employees: Goods Producing in Albuquerque, NM (MSA)",SMU35107400600000001SA,Monthly,Seasonally Adjusted
1992-09-01,39.3265593896632,NM,"Albuquerque, NM",Albuquerque,"All Employees: Goods Producing in Albuquerque, NM (MSA)",SMU35107400600000001SA,Monthly,Seasonally Adjusted
1992-10-01,39.53052720531971,NM,"Albuquerque, NM",Albuquerque,"All Employees: Goods Producing in Albuquerque, NM (MSA)",SMU35107400600000001SA,Monthly,Seasonally Adjusted
1992-11-01,39.5928860559001,NM,"Albuquerque, NM",Albuquerque,"All Employees: Goods Producing in Albuquerque, NM (MSA)",SMU35107400600000001SA,Monthly,Seasonally Adjusted
1992-12-01,39.6344161825279,NM,"Albuquerque, NM",Albuquerque,"All Employees: Goods Producing in Albuquerque, NM (MSA)",SMU35107400600000001SA,Monthly,Seasonally Adjusted
1993-01-01,39.987922105135105,NM,"Albuquerque, NM",Albuquerque,"All Employees: Goods Producing in Albuquerque, NM (MSA)",SMU35107400600000001SA,Monthly,Seasonally Adjusted
1993-02-01,40.483403669888396,NM,"Albuquerque, NM",Albuquerque,"All Employees: Goods Producing in Albuquerque, NM (MSA)",SMU35107400600000001SA,Monthly,Seasonally Adjusted
1993-03-01,40.6687161886665,NM,"Albuquerque, NM",Albuquerque,"All Employees: Goods Producing in Albuquerque, NM (MSA)",SMU35107400600000001SA,Monthly,Seasonally Adjusted
1993-04-01,41.374289516301104,NM,"Albuquerque, NM",Albuquerque,"All Employees: Goods Producing in Albuquerque, NM (MSA)",SMU35107400600000001SA,Monthly,Seasonally Adjusted
1993-05-01,41.6146030495515,NM,"Albuquerque, NM",Albuquerque,"All Employees: Goods Producing in Albuquerque, NM (MSA)",SMU35107400600000001SA,Monthly,Seasonally Adjusted
1993-06-01,42.106940825538295,NM,"Albuquerque, NM",Albuquerque,"All Employees: Goods Producing in Albuquerque, NM (MSA)",SMU35107400600000001SA,Monthly,Seasonally Adjusted
1993-07-01,42.6377973407487,NM,"Albuquerque, NM",Albuquerque,"All Employees: Goods Producing in Albuquerque, NM (MSA)",SMU35107400600000001SA,Monthly,Seasonally Adjusted
1993-08-01,43.279294151112396,NM,"Albuquerque, NM",Albuquerque,"All Employees: Goods Producing in Albuquerque, NM (MSA)",SMU35107400600000001SA,Monthly,Seasonally Adjusted
1993-09-01,43.65535287721129,NM,"Albuquerque, NM",Albuquerque,"All Employees: Goods Producing in Albuquerque, NM (MSA)",SMU35107400600000001SA,Monthly,Seasonally Adjusted
1993-10-01,44.9039762985727,NM,"Albuquerque, NM",Albuquerque,"All Employees: Goods Producing in Albuquerque, NM (MSA)",SMU35107400600000001SA,Monthly,Seasonally Adjusted
1993-11-01,45.65467258205751,NM,"Albuquerque, NM",Albuquerque,"All Employees: Goods Producing in Albuquerque, NM (MSA)",SMU35107400600000001SA,Monthly,Seasonally Adjusted
1993-12-01,46.22830423056539,NM,"Albuquerque, NM",Albuquerque,"All Employees: Goods Producing in Albuquerque, NM (MSA)",SMU35107400600000001SA,Monthly,Seasonally Adjusted
1994-01-01,47.005677785963705,NM,"Albuquerque, NM",Albuquerque,"All Employees: Goods Producing in Albuquerque, NM (MSA)",SMU35107400600000001SA,Monthly,Seasonally Adjusted
1994-02-01,46.8752001369228,NM,"Albuquerque, NM",Albuquerque,"All Employees: Goods Producing in Albuquerque, NM (MSA)",SMU35107400600000001SA,Monthly,Seasonally Adjusted
1994-03-01,47.6221332072847,NM,"Albuquerque, NM",Albuquerque,"All Employees: Goods Producing in Albuquerque, NM (MSA)",SMU35107400600000001SA,Monthly,Seasonally Adjusted
1994-04-01,48.2554560358101,NM,"Albuquerque, NM",Albuquerque,"All Employees: Goods Producing in Albuquerque, NM (MSA)",SMU35107400600000001SA,Monthly,Seasonally Adjusted
1994-05-01,48.101244447725705,NM,"Albuquerque, NM",Albuquerque,"All Employees: Goods Producing in Albuquerque, NM (MSA)",SMU35107400600000001SA,Monthly,Seasonally Adjusted
1994-06-01,49.1743887442863,NM,"Albuquerque, NM",Albuquerque,"All Employees: Goods Producing in Albuquerque, NM (MSA)",SMU35107400600000001SA,Monthly,Seasonally Adjusted
1994-07-01,49.713256583538296,NM,"Albuquerque, NM",Albuquerque,"All Employees: Goods Producing in Albuquerque, NM (MSA)",SMU35107400600000001SA,Monthly,Seasonally Adjusted
1994-08-01,50.078935399004294,NM,"Albuquerque, NM",Albuquerque,"All Employees: Goods Producing in Albuquerque, NM (MSA)",SMU35107400600000001SA,Monthly,Seasonally Adjusted
1994-09-01,50.339497241622404,NM,"Albuquerque, NM",Albuquerque,"All Employees: Goods Producing in Albuquerque, NM (MSA)",SMU35107400600000001SA,Monthly,Seasonally Adjusted
1994-10-01,50.697702400792,NM,"Albuquerque, NM",Albuquerque,"All Employees: Goods Producing in Albuquerque, NM (MSA)",SMU35107400600000001SA,Monthly,Seasonally Adjusted
1994-11-01,51.17412784203171,NM,"Albuquerque, NM",Albuquerque,"All Employees: Goods Producing in Albuquerque, NM (MSA)",SMU35107400600000001SA,Monthly,Seasonally Adjusted
1994-12-01,51.565490029338505,NM,"Albuquerque, NM",Albuquerque,"All Employees: Goods Producing in Albuquerque, NM (MSA)",SMU35107400600000001SA,Monthly,Seasonally Adjusted
1995-01-01,51.9259368498225,NM,"Albuquerque, NM",Albuquerque,"All Employees: Goods Producing in Albuquerque, NM (MSA)",SMU35107400600000001SA,Monthly,Seasonally Adjusted
1995-02-01,52.04914061931971,NM,"Albuquerque, NM",Albuquerque,"All Employees: Goods Producing in Albuquerque, NM (MSA)",SMU35107400600000001SA,Monthly,Seasonally Adjusted
1995-03-01,51.913509381474505,NM,"Albuquerque, NM",Albuquerque,"All Employees: Goods Producing in Albuquerque, NM (MSA)",SMU35107400600000001SA,Monthly,Seasonally Adjusted
1995-04-01,51.5752615177429,NM,"Albuquerque, NM",Albuquerque,"All Employees: Goods Producing in Albuquerque, NM (MSA)",SMU35107400600000001SA,Monthly,Seasonally Adjusted
1995-05-01,51.5403353686236,NM,"Albuquerque, NM",Albuquerque,"All Employees: Goods Producing in Albuquerque, NM (MSA)",SMU35107400600000001SA,Monthly,Seasonally Adjusted
1995-06-01,51.842865803947895,NM,"Albuquerque, NM",Albuquerque,"All Employees: Goods Producing in Albuquerque, NM (MSA)",SMU35107400600000001SA,Monthly,Seasonally Adjusted
1995-07-01,50.4891778099903,NM,"Albuquerque, NM",Albuquerque,"All Employees: Goods Producing in Albuquerque, NM (MSA)",SMU35107400600000001SA,Monthly,Seasonally Adjusted
1995-08-01,50.856700199180004,NM,"Albuquerque, NM",Albuquerque,"All Employees: Goods Producing in Albuquerque, NM (MSA)",SMU35107400600000001SA,Monthly,Seasonally Adjusted
1995-09-01,51.0203707832246,NM,"Albuquerque, NM",Albuquerque,"All Employees: Goods Producing in Albuquerque, NM (MSA)",SMU35107400600000001SA,Monthly,Seasonally Adjusted
1995-10-01,50.306930972026905,NM,"Albuquerque, NM",Albuquerque,"All Employees: Goods Producing in Albuquerque, NM (MSA)",SMU35107400600000001SA,Monthly,Seasonally Adjusted
1995-11-01,50.810380127737204,NM,"Albuquerque, NM",Albuquerque,"All Employees: Goods Producing in Albuquerque, NM (MSA)",SMU35107400600000001SA,Monthly,Seasonally Adjusted
1995-12-01,51.092298407943105,NM,"Albuquerque, NM",Albuquerque,"All Employees: Goods Producing in Albuquerque, NM (MSA)",SMU35107400600000001SA,Monthly,Seasonally Adjusted
1996-01-01,50.831604392673995,NM,"Albuquerque, NM",Albuquerque,"All Employees: Goods Producing in Albuquerque, NM (MSA)",SMU35107400600000001SA,Monthly,Seasonally Adjusted
1996-02-01,50.9692504888241,NM,"Albuquerque, NM",Albuquerque,"All Employees: Goods Producing in Albuquerque, NM (MSA)",SMU35107400600000001SA,Monthly,Seasonally Adjusted
1996-03-01,50.839839000793106,NM,"Albuquerque, NM",Albuquerque,"All Employees: Goods Producing in Albuquerque, NM (MSA)",SMU35107400600000001SA,Monthly,Seasonally Adjusted
1996-04-01,50.3022719261718,NM,"Albuquerque, NM",Albuquerque,"All Employees: Goods Producing in Albuquerque, NM (MSA)",SMU35107400600000001SA,Monthly,Seasonally Adjusted
1996-05-01,50.4743782348532,NM,"Albuquerque, NM",Albuquerque,"All Employees: Goods Producing in Albuquerque, NM (MSA)",SMU35107400600000001SA,Monthly,Seasonally Adjusted
1996-06-01,50.3997280108379,NM,"Albuquerque, NM",Albuquerque,"All Employees: Goods Producing in Albuquerque, NM (MSA)",SMU35107400600000001SA,Monthly,Seasonally Adjusted
1996-07-01,50.46724589796829,NM,"Albuquerque, NM",Albuquerque,"All Employees: Goods Producing in Albuquerque, NM (MSA)",SMU35107400600000001SA,Monthly,Seasonally Adjusted
1996-08-01,50.4519849219815,NM,"Albuquerque, NM",Albuquerque,"All Employees: Goods Producing in Albuquerque, NM (MSA)",SMU35107400600000001SA,Monthly,Seasonally Adjusted
1996-09-01,50.210225650957405,NM,"Albuquerque, NM",Albuquerque,"All Employees: Goods Producing in Albuquerque, NM (MSA)",SMU35107400600000001SA,Monthly,Seasonally Adjusted
1996-10-01,50.1005428906728,NM,"Albuquerque, NM",Albuquerque,"All Employees: Goods Producing in Albuquerque, NM (MSA)",SMU35107400600000001SA,Monthly,Seasonally Adjusted
1996-11-01,50.28450101069,NM,"Albuquerque, NM",Albuquerque,"All Employees: Goods Producing in Albuquerque, NM (MSA)",SMU35107400600000001SA,Monthly,Seasonally Adjusted
1996-12-01,49.9137735403125,NM,"Albuquerque, NM",Albuquerque,"All Employees: Goods Producing in Albuquerque, NM (MSA)",SMU35107400600000001SA,Monthly,Seasonally Adjusted
1997-01-01,49.7370134289746,NM,"Albuquerque, NM",Albuquerque,"All Employees: Goods Producing in Albuquerque, NM (MSA)",SMU35107400600000001SA,Monthly,Seasonally Adjusted
1997-02-01,49.9110169326762,NM,"Albuquerque, NM",Albuquerque,"All Employees: Goods Producing in Albuquerque, NM (MSA)",SMU35107400600000001SA,Monthly,Seasonally Adjusted
1997-03-01,50.20042113097529,NM,"Albuquerque, NM",Albuquerque,"All Employees: Goods Producing in Albuquerque, NM (MSA)",SMU35107400600000001SA,Monthly,Seasonally Adjusted
1997-04-01,50.3552895227065,NM,"Albuquerque, NM",Albuquerque,"All Employees: Goods Producing in Albuquerque, NM (MSA)",SMU35107400600000001SA,Monthly,Seasonally Adjusted
1997-05-01,50.3076309442951,NM,"Albuquerque, NM",Albuquerque,"All Employees: Goods Producing in Albuquerque, NM (MSA)",SMU35107400600000001SA,Monthly,Seasonally Adjusted
1997-06-01,50.2517310993684,NM,"Albuquerque, NM",Albuquerque,"All Employees: Goods Producing in Albuquerque, NM (MSA)",SMU35107400600000001SA,Monthly,Seasonally Adjusted
1997-07-01,50.234237188481295,NM,"Albuquerque, NM",Albuquerque,"All Employees: Goods Producing in Albuquerque, NM (MSA)",SMU35107400600000001SA,Monthly,Seasonally Adjusted
1997-08-01,50.9077514154982,NM,"Albuquerque, NM",Albuquerque,"All Employees: Goods Producing in Albuquerque, NM (MSA)",SMU35107400600000001SA,Monthly,Seasonally Adjusted
1997-09-01,49.8857734901352,NM,"Albuquerque, NM",Albuquerque,"All Employees: Goods Producing in Albuquerque, NM (MSA)",SMU35107400600000001SA,Monthly,Seasonally Adjusted
1997-10-01,50.686332916927604,NM,"Albuquerque, NM",Albuquerque,"All Employees: Goods Producing in Albuquerque, NM (MSA)",SMU35107400600000001SA,Monthly,Seasonally Adjusted
1997-11-01,50.433296570352404,NM,"Albuquerque, NM",Albuquerque,"All Employees: Goods Producing in Albuquerque, NM (MSA)",SMU35107400600000001SA,Monthly,Seasonally Adjusted
1997-12-01,50.136239850608206,NM,"Albuquerque, NM",Albuquerque,"All Employees: Goods Producing in Albuquerque, NM (MSA)",SMU35107400600000001SA,Monthly,Seasonally Adjusted
1998-01-01,50.4900324271251,NM,"Albuquerque, NM",Albuquerque,"All Employees: Goods Producing in Albuquerque, NM (MSA)",SMU35107400600000001SA,Monthly,Seasonally Adjusted
1998-02-01,50.2951481327145,NM,"Albuquerque, NM",Albuquerque,"All Employees: Goods Producing in Albuquerque, NM (MSA)",SMU35107400600000001SA,Monthly,Seasonally Adjusted
1998-03-01,50.0892147204562,NM,"Albuquerque, NM",Albuquerque,"All Employees: Goods Producing in Albuquerque, NM (MSA)",SMU35107400600000001SA,Monthly,Seasonally Adjusted
1998-04-01,50.1981652723066,NM,"Albuquerque, NM",Albuquerque,"All Employees: Goods Producing in Albuquerque, NM (MSA)",SMU35107400600000001SA,Monthly,Seasonally Adjusted
1998-05-01,49.667349710172005,NM,"Albuquerque, NM",Albuquerque,"All Employees: Goods Producing in Albuquerque, NM (MSA)",SMU35107400600000001SA,Monthly,Seasonally Adjusted
1998-06-01,49.2206627918653,NM,"Albuquerque, NM",Albuquerque,"All Employees: Goods Producing in Albuquerque, NM (MSA)",SMU35107400600000001SA,Monthly,Seasonally Adjusted
1998-07-01,48.7312214418769,NM,"Albuquerque, NM",Albuquerque,"All Employees: Goods Producing in Albuquerque, NM (MSA)",SMU35107400600000001SA,Monthly,Seasonally Adjusted
1998-08-01,48.544036535383206,NM,"Albuquerque, NM",Albuquerque,"All Employees: Goods Producing in Albuquerque, NM (MSA)",SMU35107400600000001SA,Monthly,Seasonally Adjusted
1998-09-01,48.218437936481706,NM,"Albuquerque, NM",Albuquerque,"All Employees: Goods Producing in Albuquerque, NM (MSA)",SMU35107400600000001SA,Monthly,Seasonally Adjusted
1998-10-01,47.786578664523894,NM,"Albuquerque, NM",Albuquerque,"All Employees: Goods Producing in Albuquerque, NM (MSA)",SMU35107400600000001SA,Monthly,Seasonally Adjusted
1998-11-01,47.54550935168,NM,"Albuquerque, NM",Albuquerque,"All Employees: Goods Producing in Albuquerque, NM (MSA)",SMU35107400600000001SA,Monthly,Seasonally Adjusted
1998-12-01,47.3815071197762,NM,"Albuquerque, NM",Albuquerque,"All Employees: Goods Producing in Albuquerque, NM (MSA)",SMU35107400600000001SA,Monthly,Seasonally Adjusted
