date,Housing Inventory: Median Days on Market Month-Over-Month,state,msa,city,title,id,frequency,seasonal_adjustment
2021-02-01,-14.2857143,TN,"Morristown, TN",Morristown,"Housing Inventory: Median Days on Market Month-Over-Month in Morristown, TN (CBSA)",MEDDAYONMARMM34100,Monthly,Not Seasonally Adjusted
2021-03-01,-8.3333333,TN,"Morristown, TN",Morristown,"Housing Inventory: Median Days on Market Month-Over-Month in Morristown, TN (CBSA)",MEDDAYONMARMM34100,Monthly,Not Seasonally Adjusted
2021-04-01,-32.9545455,TN,"Morristown, TN",Morristown,"Housing Inventory: Median Days on Market Month-Over-Month in Morristown, TN (CBSA)",MEDDAYONMARMM34100,Monthly,Not Seasonally Adjusted
2021-05-01,-8.4745763,TN,"Morristown, TN",Morristown,"Housing Inventory: Median Days on Market Month-Over-Month in Morristown, TN (CBSA)",MEDDAYONMARMM34100,Monthly,Not Seasonally Adjusted
2021-06-01,29.6296296,TN,"Morristown, TN",Morristown,"Housing Inventory: Median Days on Market Month-Over-Month in Morristown, TN (CBSA)",MEDDAYONMARMM34100,Monthly,Not Seasonally Adjusted
2021-07-01,-4.2857143,TN,"Morristown, TN",Morristown,"Housing Inventory: Median Days on Market Month-Over-Month in Morristown, TN (CBSA)",MEDDAYONMARMM34100,Monthly,Not Seasonally Adjusted
2021-08-01,-11.9402985,TN,"Morristown, TN",Morristown,"Housing Inventory: Median Days on Market Month-Over-Month in Morristown, TN (CBSA)",MEDDAYONMARMM34100,Monthly,Not Seasonally Adjusted
2021-09-01,20.3389831,TN,"Morristown, TN",Morristown,"Housing Inventory: Median Days on Market Month-Over-Month in Morristown, TN (CBSA)",MEDDAYONMARMM34100,Monthly,Not Seasonally Adjusted
2021-10-01,4.2253521,TN,"Morristown, TN",Morristown,"Housing Inventory: Median Days on Market Month-Over-Month in Morristown, TN (CBSA)",MEDDAYONMARMM34100,Monthly,Not Seasonally Adjusted
2021-11-01,21.6216216,TN,"Morristown, TN",Morristown,"Housing Inventory: Median Days on Market Month-Over-Month in Morristown, TN (CBSA)",MEDDAYONMARMM34100,Monthly,Not Seasonally Adjusted
2017-07-01,3.030303,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Median Days on Market Month-Over-Month in New Orleans-Metairie, LA (CBSA)",MEDDAYONMARMM35380,Monthly,Not Seasonally Adjusted
2017-08-01,0.7352941,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Median Days on Market Month-Over-Month in New Orleans-Metairie, LA (CBSA)",MEDDAYONMARMM35380,Monthly,Not Seasonally Adjusted
2017-09-01,3.649635,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Median Days on Market Month-Over-Month in New Orleans-Metairie, LA (CBSA)",MEDDAYONMARMM35380,Monthly,Not Seasonally Adjusted
2017-10-01,2.8169014,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Median Days on Market Month-Over-Month in New Orleans-Metairie, LA (CBSA)",MEDDAYONMARMM35380,Monthly,Not Seasonally Adjusted
2017-11-01,-0.6849315,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Median Days on Market Month-Over-Month in New Orleans-Metairie, LA (CBSA)",MEDDAYONMARMM35380,Monthly,Not Seasonally Adjusted
2017-12-01,7.5862069,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Median Days on Market Month-Over-Month in New Orleans-Metairie, LA (CBSA)",MEDDAYONMARMM35380,Monthly,Not Seasonally Adjusted
2018-01-01,9.6153846,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Median Days on Market Month-Over-Month in New Orleans-Metairie, LA (CBSA)",MEDDAYONMARMM35380,Monthly,Not Seasonally Adjusted
2018-02-01,-1.754386,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Median Days on Market Month-Over-Month in New Orleans-Metairie, LA (CBSA)",MEDDAYONMARMM35380,Monthly,Not Seasonally Adjusted
2018-03-01,-21.4285714,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Median Days on Market Month-Over-Month in New Orleans-Metairie, LA (CBSA)",MEDDAYONMARMM35380,Monthly,Not Seasonally Adjusted
2018-04-01,-8.3333333,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Median Days on Market Month-Over-Month in New Orleans-Metairie, LA (CBSA)",MEDDAYONMARMM35380,Monthly,Not Seasonally Adjusted
2018-05-01,3.3057851,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Median Days on Market Month-Over-Month in New Orleans-Metairie, LA (CBSA)",MEDDAYONMARMM35380,Monthly,Not Seasonally Adjusted
2018-06-01,0.8,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Median Days on Market Month-Over-Month in New Orleans-Metairie, LA (CBSA)",MEDDAYONMARMM35380,Monthly,Not Seasonally Adjusted
2018-07-01,7.1428571,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Median Days on Market Month-Over-Month in New Orleans-Metairie, LA (CBSA)",MEDDAYONMARMM35380,Monthly,Not Seasonally Adjusted
2018-08-01,4.4444444,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Median Days on Market Month-Over-Month in New Orleans-Metairie, LA (CBSA)",MEDDAYONMARMM35380,Monthly,Not Seasonally Adjusted
2018-09-01,2.1276596,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Median Days on Market Month-Over-Month in New Orleans-Metairie, LA (CBSA)",MEDDAYONMARMM35380,Monthly,Not Seasonally Adjusted
2018-10-01,3.4722222,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Median Days on Market Month-Over-Month in New Orleans-Metairie, LA (CBSA)",MEDDAYONMARMM35380,Monthly,Not Seasonally Adjusted
2018-11-01,0.6711409,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Median Days on Market Month-Over-Month in New Orleans-Metairie, LA (CBSA)",MEDDAYONMARMM35380,Monthly,Not Seasonally Adjusted
2018-12-01,8.0,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Median Days on Market Month-Over-Month in New Orleans-Metairie, LA (CBSA)",MEDDAYONMARMM35380,Monthly,Not Seasonally Adjusted
2019-01-01,8.0246914,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Median Days on Market Month-Over-Month in New Orleans-Metairie, LA (CBSA)",MEDDAYONMARMM35380,Monthly,Not Seasonally Adjusted
2019-02-01,-5.1428571,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Median Days on Market Month-Over-Month in New Orleans-Metairie, LA (CBSA)",MEDDAYONMARMM35380,Monthly,Not Seasonally Adjusted
2019-03-01,-16.8674699,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Median Days on Market Month-Over-Month in New Orleans-Metairie, LA (CBSA)",MEDDAYONMARMM35380,Monthly,Not Seasonally Adjusted
2019-04-01,-7.9710145,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Median Days on Market Month-Over-Month in New Orleans-Metairie, LA (CBSA)",MEDDAYONMARMM35380,Monthly,Not Seasonally Adjusted
2019-05-01,-6.2992126,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Median Days on Market Month-Over-Month in New Orleans-Metairie, LA (CBSA)",MEDDAYONMARMM35380,Monthly,Not Seasonally Adjusted
2019-06-01,9.2436975,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Median Days on Market Month-Over-Month in New Orleans-Metairie, LA (CBSA)",MEDDAYONMARMM35380,Monthly,Not Seasonally Adjusted
2019-07-01,6.1538462,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Median Days on Market Month-Over-Month in New Orleans-Metairie, LA (CBSA)",MEDDAYONMARMM35380,Monthly,Not Seasonally Adjusted
2019-08-01,4.3478261,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Median Days on Market Month-Over-Month in New Orleans-Metairie, LA (CBSA)",MEDDAYONMARMM35380,Monthly,Not Seasonally Adjusted
2019-09-01,1.3888889,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Median Days on Market Month-Over-Month in New Orleans-Metairie, LA (CBSA)",MEDDAYONMARMM35380,Monthly,Not Seasonally Adjusted
2019-10-01,-1.369863,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Median Days on Market Month-Over-Month in New Orleans-Metairie, LA (CBSA)",MEDDAYONMARMM35380,Monthly,Not Seasonally Adjusted
2019-11-01,1.3888889,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Median Days on Market Month-Over-Month in New Orleans-Metairie, LA (CBSA)",MEDDAYONMARMM35380,Monthly,Not Seasonally Adjusted
2019-12-01,8.9041096,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Median Days on Market Month-Over-Month in New Orleans-Metairie, LA (CBSA)",MEDDAYONMARMM35380,Monthly,Not Seasonally Adjusted
2020-01-01,9.4339623,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Median Days on Market Month-Over-Month in New Orleans-Metairie, LA (CBSA)",MEDDAYONMARMM35380,Monthly,Not Seasonally Adjusted
2020-02-01,-8.045977,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Median Days on Market Month-Over-Month in New Orleans-Metairie, LA (CBSA)",MEDDAYONMARMM35380,Monthly,Not Seasonally Adjusted
2020-03-01,-25.625,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Median Days on Market Month-Over-Month in New Orleans-Metairie, LA (CBSA)",MEDDAYONMARMM35380,Monthly,Not Seasonally Adjusted
2020-04-01,11.7647059,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Median Days on Market Month-Over-Month in New Orleans-Metairie, LA (CBSA)",MEDDAYONMARMM35380,Monthly,Not Seasonally Adjusted
2020-05-01,9.7744361,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Median Days on Market Month-Over-Month in New Orleans-Metairie, LA (CBSA)",MEDDAYONMARMM35380,Monthly,Not Seasonally Adjusted
2020-06-01,8.2191781,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Median Days on Market Month-Over-Month in New Orleans-Metairie, LA (CBSA)",MEDDAYONMARMM35380,Monthly,Not Seasonally Adjusted
2020-07-01,-8.8607595,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Median Days on Market Month-Over-Month in New Orleans-Metairie, LA (CBSA)",MEDDAYONMARMM35380,Monthly,Not Seasonally Adjusted
2020-08-01,-8.3333333,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Median Days on Market Month-Over-Month in New Orleans-Metairie, LA (CBSA)",MEDDAYONMARMM35380,Monthly,Not Seasonally Adjusted
2020-09-01,-3.7878788,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Median Days on Market Month-Over-Month in New Orleans-Metairie, LA (CBSA)",MEDDAYONMARMM35380,Monthly,Not Seasonally Adjusted
2020-10-01,0.7874016,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Median Days on Market Month-Over-Month in New Orleans-Metairie, LA (CBSA)",MEDDAYONMARMM35380,Monthly,Not Seasonally Adjusted
2020-11-01,0.78125,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Median Days on Market Month-Over-Month in New Orleans-Metairie, LA (CBSA)",MEDDAYONMARMM35380,Monthly,Not Seasonally Adjusted
2020-12-01,6.2015504,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Median Days on Market Month-Over-Month in New Orleans-Metairie, LA (CBSA)",MEDDAYONMARMM35380,Monthly,Not Seasonally Adjusted
2021-01-01,5.1094891,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Median Days on Market Month-Over-Month in New Orleans-Metairie, LA (CBSA)",MEDDAYONMARMM35380,Monthly,Not Seasonally Adjusted
2021-02-01,-10.4166667,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Median Days on Market Month-Over-Month in New Orleans-Metairie, LA (CBSA)",MEDDAYONMARMM35380,Monthly,Not Seasonally Adjusted
2021-03-01,-17.0542636,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Median Days on Market Month-Over-Month in New Orleans-Metairie, LA (CBSA)",MEDDAYONMARMM35380,Monthly,Not Seasonally Adjusted
2021-04-01,-2.8037383,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Median Days on Market Month-Over-Month in New Orleans-Metairie, LA (CBSA)",MEDDAYONMARMM35380,Monthly,Not Seasonally Adjusted
2021-05-01,-3.8461538,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Median Days on Market Month-Over-Month in New Orleans-Metairie, LA (CBSA)",MEDDAYONMARMM35380,Monthly,Not Seasonally Adjusted
2021-06-01,-9.0,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Median Days on Market Month-Over-Month in New Orleans-Metairie, LA (CBSA)",MEDDAYONMARMM35380,Monthly,Not Seasonally Adjusted
2021-07-01,-4.3956044,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Median Days on Market Month-Over-Month in New Orleans-Metairie, LA (CBSA)",MEDDAYONMARMM35380,Monthly,Not Seasonally Adjusted
2021-08-01,2.2988506,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Median Days on Market Month-Over-Month in New Orleans-Metairie, LA (CBSA)",MEDDAYONMARMM35380,Monthly,Not Seasonally Adjusted
2021-09-01,31.4606742,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Median Days on Market Month-Over-Month in New Orleans-Metairie, LA (CBSA)",MEDDAYONMARMM35380,Monthly,Not Seasonally Adjusted
2021-10-01,24.7863248,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Median Days on Market Month-Over-Month in New Orleans-Metairie, LA (CBSA)",MEDDAYONMARMM35380,Monthly,Not Seasonally Adjusted
2021-11-01,-2.739726,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Median Days on Market Month-Over-Month in New Orleans-Metairie, LA (CBSA)",MEDDAYONMARMM35380,Monthly,Not Seasonally Adjusted
2017-07-01,12.0689655,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Median Days on Market Month-Over-Month in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",MEDDAYONMARMM35620,Monthly,Not Seasonally Adjusted
2017-08-01,9.2307692,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Median Days on Market Month-Over-Month in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",MEDDAYONMARMM35620,Monthly,Not Seasonally Adjusted
2017-09-01,4.2253521,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Median Days on Market Month-Over-Month in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",MEDDAYONMARMM35620,Monthly,Not Seasonally Adjusted
2017-10-01,0.0,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Median Days on Market Month-Over-Month in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",MEDDAYONMARMM35620,Monthly,Not Seasonally Adjusted
2017-11-01,-0.6756757,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Median Days on Market Month-Over-Month in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",MEDDAYONMARMM35620,Monthly,Not Seasonally Adjusted
2017-12-01,14.2857143,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Median Days on Market Month-Over-Month in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",MEDDAYONMARMM35620,Monthly,Not Seasonally Adjusted
2018-01-01,6.547619,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Median Days on Market Month-Over-Month in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",MEDDAYONMARMM35620,Monthly,Not Seasonally Adjusted
2018-02-01,-8.3798883,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Median Days on Market Month-Over-Month in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",MEDDAYONMARMM35620,Monthly,Not Seasonally Adjusted
2018-03-01,-29.2682927,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Median Days on Market Month-Over-Month in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",MEDDAYONMARMM35620,Monthly,Not Seasonally Adjusted
2018-04-01,-3.4482759,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Median Days on Market Month-Over-Month in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",MEDDAYONMARMM35620,Monthly,Not Seasonally Adjusted
2018-05-01,-8.0357143,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Median Days on Market Month-Over-Month in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",MEDDAYONMARMM35620,Monthly,Not Seasonally Adjusted
2018-06-01,2.9126214,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Median Days on Market Month-Over-Month in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",MEDDAYONMARMM35620,Monthly,Not Seasonally Adjusted
2018-07-01,17.9245283,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Median Days on Market Month-Over-Month in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",MEDDAYONMARMM35620,Monthly,Not Seasonally Adjusted
2018-08-01,7.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Median Days on Market Month-Over-Month in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",MEDDAYONMARMM35620,Monthly,Not Seasonally Adjusted
2018-09-01,5.9701493,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Median Days on Market Month-Over-Month in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",MEDDAYONMARMM35620,Monthly,Not Seasonally Adjusted
2018-10-01,-3.5211268,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Median Days on Market Month-Over-Month in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",MEDDAYONMARMM35620,Monthly,Not Seasonally Adjusted
2018-11-01,1.459854,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Median Days on Market Month-Over-Month in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",MEDDAYONMARMM35620,Monthly,Not Seasonally Adjusted
2018-12-01,17.9856115,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Median Days on Market Month-Over-Month in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",MEDDAYONMARMM35620,Monthly,Not Seasonally Adjusted
2019-01-01,6.7073171,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Median Days on Market Month-Over-Month in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",MEDDAYONMARMM35620,Monthly,Not Seasonally Adjusted
2019-02-01,-6.8571429,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Median Days on Market Month-Over-Month in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",MEDDAYONMARMM35620,Monthly,Not Seasonally Adjusted
2019-03-01,-30.0613497,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Median Days on Market Month-Over-Month in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",MEDDAYONMARMM35620,Monthly,Not Seasonally Adjusted
2019-04-01,-9.6491228,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Median Days on Market Month-Over-Month in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",MEDDAYONMARMM35620,Monthly,Not Seasonally Adjusted
2019-05-01,0.0,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Median Days on Market Month-Over-Month in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",MEDDAYONMARMM35620,Monthly,Not Seasonally Adjusted
2019-06-01,10.6796117,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Median Days on Market Month-Over-Month in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",MEDDAYONMARMM35620,Monthly,Not Seasonally Adjusted
2019-07-01,11.4035088,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Median Days on Market Month-Over-Month in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",MEDDAYONMARMM35620,Monthly,Not Seasonally Adjusted
2019-08-01,13.3858268,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Median Days on Market Month-Over-Month in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",MEDDAYONMARMM35620,Monthly,Not Seasonally Adjusted
2019-09-01,-1.3888889,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Median Days on Market Month-Over-Month in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",MEDDAYONMARMM35620,Monthly,Not Seasonally Adjusted
2019-10-01,-5.6338028,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Median Days on Market Month-Over-Month in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",MEDDAYONMARMM35620,Monthly,Not Seasonally Adjusted
2019-11-01,-1.4925373,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Median Days on Market Month-Over-Month in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",MEDDAYONMARMM35620,Monthly,Not Seasonally Adjusted
2019-12-01,26.5151515,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Median Days on Market Month-Over-Month in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",MEDDAYONMARMM35620,Monthly,Not Seasonally Adjusted
2020-01-01,9.5808383,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Median Days on Market Month-Over-Month in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",MEDDAYONMARMM35620,Monthly,Not Seasonally Adjusted
2020-02-01,-15.8469945,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Median Days on Market Month-Over-Month in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",MEDDAYONMARMM35620,Monthly,Not Seasonally Adjusted
2020-03-01,-27.2727273,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Median Days on Market Month-Over-Month in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",MEDDAYONMARMM35620,Monthly,Not Seasonally Adjusted
2020-04-01,0.0,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Median Days on Market Month-Over-Month in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",MEDDAYONMARMM35620,Monthly,Not Seasonally Adjusted
2020-05-01,32.1428571,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Median Days on Market Month-Over-Month in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",MEDDAYONMARMM35620,Monthly,Not Seasonally Adjusted
2020-06-01,4.0540541,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Median Days on Market Month-Over-Month in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",MEDDAYONMARMM35620,Monthly,Not Seasonally Adjusted
2020-07-01,-37.012987,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Median Days on Market Month-Over-Month in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",MEDDAYONMARMM35620,Monthly,Not Seasonally Adjusted
2020-08-01,-7.2164948,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Median Days on Market Month-Over-Month in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",MEDDAYONMARMM35620,Monthly,Not Seasonally Adjusted
2020-09-01,11.1111111,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Median Days on Market Month-Over-Month in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",MEDDAYONMARMM35620,Monthly,Not Seasonally Adjusted
2020-10-01,-2.0,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Median Days on Market Month-Over-Month in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",MEDDAYONMARMM35620,Monthly,Not Seasonally Adjusted
2020-11-01,28.5714286,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Median Days on Market Month-Over-Month in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",MEDDAYONMARMM35620,Monthly,Not Seasonally Adjusted
2020-12-01,19.047619,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Median Days on Market Month-Over-Month in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",MEDDAYONMARMM35620,Monthly,Not Seasonally Adjusted
2021-01-01,13.3333333,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Median Days on Market Month-Over-Month in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",MEDDAYONMARMM35620,Monthly,Not Seasonally Adjusted
2021-02-01,-1.7647059,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Median Days on Market Month-Over-Month in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",MEDDAYONMARMM35620,Monthly,Not Seasonally Adjusted
2021-03-01,-28.742515,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Median Days on Market Month-Over-Month in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",MEDDAYONMARMM35620,Monthly,Not Seasonally Adjusted
2021-04-01,-18.487395,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Median Days on Market Month-Over-Month in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",MEDDAYONMARMM35620,Monthly,Not Seasonally Adjusted
2021-05-01,-9.2783505,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Median Days on Market Month-Over-Month in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",MEDDAYONMARMM35620,Monthly,Not Seasonally Adjusted
2021-06-01,1.1363636,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Median Days on Market Month-Over-Month in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",MEDDAYONMARMM35620,Monthly,Not Seasonally Adjusted
2021-07-01,11.2359551,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Median Days on Market Month-Over-Month in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",MEDDAYONMARMM35620,Monthly,Not Seasonally Adjusted
2021-08-01,-2.020202,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Median Days on Market Month-Over-Month in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",MEDDAYONMARMM35620,Monthly,Not Seasonally Adjusted
2021-09-01,1.0309278,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Median Days on Market Month-Over-Month in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",MEDDAYONMARMM35620,Monthly,Not Seasonally Adjusted
2021-10-01,8.1632653,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Median Days on Market Month-Over-Month in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",MEDDAYONMARMM35620,Monthly,Not Seasonally Adjusted
2021-11-01,7.5471698,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Median Days on Market Month-Over-Month in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",MEDDAYONMARMM35620,Monthly,Not Seasonally Adjusted
