date,Housing Inventory: Price Reduced Count,state,msa,city,title,id,frequency,seasonal_adjustment
2019-08-01,1108.0,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: Price Reduced Count in Colorado Springs, CO (CBSA)",PRIREDCOU17820,Monthly,Not Seasonally Adjusted
2019-09-01,1068.0,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: Price Reduced Count in Colorado Springs, CO (CBSA)",PRIREDCOU17820,Monthly,Not Seasonally Adjusted
2019-10-01,996.0,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: Price Reduced Count in Colorado Springs, CO (CBSA)",PRIREDCOU17820,Monthly,Not Seasonally Adjusted
2019-11-01,648.0,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: Price Reduced Count in Colorado Springs, CO (CBSA)",PRIREDCOU17820,Monthly,Not Seasonally Adjusted
2019-12-01,360.0,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: Price Reduced Count in Colorado Springs, CO (CBSA)",PRIREDCOU17820,Monthly,Not Seasonally Adjusted
2020-01-01,388.0,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: Price Reduced Count in Colorado Springs, CO (CBSA)",PRIREDCOU17820,Monthly,Not Seasonally Adjusted
2020-02-01,280.0,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: Price Reduced Count in Colorado Springs, CO (CBSA)",PRIREDCOU17820,Monthly,Not Seasonally Adjusted
2020-03-01,360.0,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: Price Reduced Count in Colorado Springs, CO (CBSA)",PRIREDCOU17820,Monthly,Not Seasonally Adjusted
2020-04-01,308.0,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: Price Reduced Count in Colorado Springs, CO (CBSA)",PRIREDCOU17820,Monthly,Not Seasonally Adjusted
2020-05-01,716.0,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: Price Reduced Count in Colorado Springs, CO (CBSA)",PRIREDCOU17820,Monthly,Not Seasonally Adjusted
2020-06-01,756.0,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: Price Reduced Count in Colorado Springs, CO (CBSA)",PRIREDCOU17820,Monthly,Not Seasonally Adjusted
2020-07-01,676.0,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: Price Reduced Count in Colorado Springs, CO (CBSA)",PRIREDCOU17820,Monthly,Not Seasonally Adjusted
2020-08-01,560.0,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: Price Reduced Count in Colorado Springs, CO (CBSA)",PRIREDCOU17820,Monthly,Not Seasonally Adjusted
2020-09-01,408.0,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: Price Reduced Count in Colorado Springs, CO (CBSA)",PRIREDCOU17820,Monthly,Not Seasonally Adjusted
2020-10-01,292.0,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: Price Reduced Count in Colorado Springs, CO (CBSA)",PRIREDCOU17820,Monthly,Not Seasonally Adjusted
2020-11-01,208.0,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: Price Reduced Count in Colorado Springs, CO (CBSA)",PRIREDCOU17820,Monthly,Not Seasonally Adjusted
2020-12-01,112.0,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: Price Reduced Count in Colorado Springs, CO (CBSA)",PRIREDCOU17820,Monthly,Not Seasonally Adjusted
2021-01-01,88.0,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: Price Reduced Count in Colorado Springs, CO (CBSA)",PRIREDCOU17820,Monthly,Not Seasonally Adjusted
2021-02-01,84.0,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: Price Reduced Count in Colorado Springs, CO (CBSA)",PRIREDCOU17820,Monthly,Not Seasonally Adjusted
2021-03-01,68.0,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: Price Reduced Count in Colorado Springs, CO (CBSA)",PRIREDCOU17820,Monthly,Not Seasonally Adjusted
2021-04-01,136.0,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: Price Reduced Count in Colorado Springs, CO (CBSA)",PRIREDCOU17820,Monthly,Not Seasonally Adjusted
2021-05-01,172.0,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: Price Reduced Count in Colorado Springs, CO (CBSA)",PRIREDCOU17820,Monthly,Not Seasonally Adjusted
2021-06-01,292.0,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: Price Reduced Count in Colorado Springs, CO (CBSA)",PRIREDCOU17820,Monthly,Not Seasonally Adjusted
2021-07-01,408.0,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: Price Reduced Count in Colorado Springs, CO (CBSA)",PRIREDCOU17820,Monthly,Not Seasonally Adjusted
2021-08-01,556.0,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: Price Reduced Count in Colorado Springs, CO (CBSA)",PRIREDCOU17820,Monthly,Not Seasonally Adjusted
2021-09-01,532.0,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: Price Reduced Count in Colorado Springs, CO (CBSA)",PRIREDCOU17820,Monthly,Not Seasonally Adjusted
2021-10-01,520.0,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: Price Reduced Count in Colorado Springs, CO (CBSA)",PRIREDCOU17820,Monthly,Not Seasonally Adjusted
2021-11-01,348.0,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: Price Reduced Count in Colorado Springs, CO (CBSA)",PRIREDCOU17820,Monthly,Not Seasonally Adjusted
2016-07-01,884.0,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Reduced Count in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIREDCOU18880,Monthly,Not Seasonally Adjusted
2016-08-01,876.0,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Reduced Count in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIREDCOU18880,Monthly,Not Seasonally Adjusted
2016-09-01,804.0,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Reduced Count in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIREDCOU18880,Monthly,Not Seasonally Adjusted
2016-10-01,744.0,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Reduced Count in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIREDCOU18880,Monthly,Not Seasonally Adjusted
2016-11-01,572.0,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Reduced Count in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIREDCOU18880,Monthly,Not Seasonally Adjusted
2016-12-01,504.0,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Reduced Count in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIREDCOU18880,Monthly,Not Seasonally Adjusted
2017-01-01,640.0,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Reduced Count in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIREDCOU18880,Monthly,Not Seasonally Adjusted
2017-02-01,616.0,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Reduced Count in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIREDCOU18880,Monthly,Not Seasonally Adjusted
2017-03-01,668.0,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Reduced Count in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIREDCOU18880,Monthly,Not Seasonally Adjusted
2017-04-01,700.0,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Reduced Count in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIREDCOU18880,Monthly,Not Seasonally Adjusted
2017-05-01,784.0,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Reduced Count in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIREDCOU18880,Monthly,Not Seasonally Adjusted
2017-06-01,788.0,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Reduced Count in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIREDCOU18880,Monthly,Not Seasonally Adjusted
2017-07-01,832.0,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Reduced Count in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIREDCOU18880,Monthly,Not Seasonally Adjusted
2017-08-01,764.0,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Reduced Count in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIREDCOU18880,Monthly,Not Seasonally Adjusted
2017-09-01,720.0,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Reduced Count in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIREDCOU18880,Monthly,Not Seasonally Adjusted
2017-10-01,696.0,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Reduced Count in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIREDCOU18880,Monthly,Not Seasonally Adjusted
2017-11-01,672.0,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Reduced Count in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIREDCOU18880,Monthly,Not Seasonally Adjusted
2017-12-01,476.0,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Reduced Count in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIREDCOU18880,Monthly,Not Seasonally Adjusted
2018-01-01,596.0,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Reduced Count in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIREDCOU18880,Monthly,Not Seasonally Adjusted
2018-02-01,608.0,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Reduced Count in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIREDCOU18880,Monthly,Not Seasonally Adjusted
2018-03-01,676.0,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Reduced Count in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIREDCOU18880,Monthly,Not Seasonally Adjusted
2018-04-01,720.0,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Reduced Count in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIREDCOU18880,Monthly,Not Seasonally Adjusted
2018-05-01,852.0,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Reduced Count in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIREDCOU18880,Monthly,Not Seasonally Adjusted
2018-06-01,856.0,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Reduced Count in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIREDCOU18880,Monthly,Not Seasonally Adjusted
2018-07-01,840.0,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Reduced Count in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIREDCOU18880,Monthly,Not Seasonally Adjusted
2018-08-01,912.0,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Reduced Count in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIREDCOU18880,Monthly,Not Seasonally Adjusted
2018-09-01,924.0,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Reduced Count in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIREDCOU18880,Monthly,Not Seasonally Adjusted
2018-10-01,748.0,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Reduced Count in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIREDCOU18880,Monthly,Not Seasonally Adjusted
2018-11-01,636.0,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Reduced Count in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIREDCOU18880,Monthly,Not Seasonally Adjusted
2018-12-01,584.0,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Reduced Count in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIREDCOU18880,Monthly,Not Seasonally Adjusted
2019-01-01,592.0,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Reduced Count in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIREDCOU18880,Monthly,Not Seasonally Adjusted
2019-02-01,540.0,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Reduced Count in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIREDCOU18880,Monthly,Not Seasonally Adjusted
2019-03-01,528.0,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Reduced Count in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIREDCOU18880,Monthly,Not Seasonally Adjusted
2019-04-01,592.0,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Reduced Count in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIREDCOU18880,Monthly,Not Seasonally Adjusted
2019-05-01,724.0,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Reduced Count in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIREDCOU18880,Monthly,Not Seasonally Adjusted
2019-06-01,692.0,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Reduced Count in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIREDCOU18880,Monthly,Not Seasonally Adjusted
2019-07-01,660.0,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Reduced Count in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIREDCOU18880,Monthly,Not Seasonally Adjusted
2019-08-01,668.0,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Reduced Count in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIREDCOU18880,Monthly,Not Seasonally Adjusted
2019-09-01,692.0,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Reduced Count in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIREDCOU18880,Monthly,Not Seasonally Adjusted
2019-10-01,676.0,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Reduced Count in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIREDCOU18880,Monthly,Not Seasonally Adjusted
2019-11-01,536.0,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Reduced Count in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIREDCOU18880,Monthly,Not Seasonally Adjusted
2019-12-01,384.0,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Reduced Count in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIREDCOU18880,Monthly,Not Seasonally Adjusted
2020-01-01,480.0,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Reduced Count in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIREDCOU18880,Monthly,Not Seasonally Adjusted
2020-02-01,440.0,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Reduced Count in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIREDCOU18880,Monthly,Not Seasonally Adjusted
2020-03-01,512.0,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Reduced Count in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIREDCOU18880,Monthly,Not Seasonally Adjusted
2020-04-01,356.0,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Reduced Count in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIREDCOU18880,Monthly,Not Seasonally Adjusted
2020-05-01,512.0,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Reduced Count in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIREDCOU18880,Monthly,Not Seasonally Adjusted
2020-06-01,532.0,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Reduced Count in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIREDCOU18880,Monthly,Not Seasonally Adjusted
2020-07-01,492.0,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Reduced Count in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIREDCOU18880,Monthly,Not Seasonally Adjusted
2020-08-01,412.0,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Reduced Count in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIREDCOU18880,Monthly,Not Seasonally Adjusted
2020-09-01,352.0,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Reduced Count in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIREDCOU18880,Monthly,Not Seasonally Adjusted
2020-10-01,340.0,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Reduced Count in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIREDCOU18880,Monthly,Not Seasonally Adjusted
2020-11-01,300.0,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Reduced Count in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIREDCOU18880,Monthly,Not Seasonally Adjusted
2020-12-01,212.0,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Reduced Count in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIREDCOU18880,Monthly,Not Seasonally Adjusted
2021-01-01,196.0,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Reduced Count in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIREDCOU18880,Monthly,Not Seasonally Adjusted
2021-02-01,184.0,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Reduced Count in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIREDCOU18880,Monthly,Not Seasonally Adjusted
2021-03-01,148.0,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Reduced Count in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIREDCOU18880,Monthly,Not Seasonally Adjusted
2021-04-01,152.0,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Reduced Count in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIREDCOU18880,Monthly,Not Seasonally Adjusted
2021-05-01,208.0,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Reduced Count in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIREDCOU18880,Monthly,Not Seasonally Adjusted
2021-06-01,244.0,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Reduced Count in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIREDCOU18880,Monthly,Not Seasonally Adjusted
2021-07-01,416.0,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Reduced Count in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIREDCOU18880,Monthly,Not Seasonally Adjusted
2021-08-01,388.0,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Reduced Count in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIREDCOU18880,Monthly,Not Seasonally Adjusted
2021-09-01,416.0,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Reduced Count in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIREDCOU18880,Monthly,Not Seasonally Adjusted
2021-10-01,436.0,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Reduced Count in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIREDCOU18880,Monthly,Not Seasonally Adjusted
2021-11-01,360.0,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Price Reduced Count in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PRIREDCOU18880,Monthly,Not Seasonally Adjusted
2016-07-01,9488.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Reduced Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIREDCOU19100,Monthly,Not Seasonally Adjusted
2016-08-01,9292.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Reduced Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIREDCOU19100,Monthly,Not Seasonally Adjusted
2016-09-01,9172.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Reduced Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIREDCOU19100,Monthly,Not Seasonally Adjusted
2016-10-01,8072.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Reduced Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIREDCOU19100,Monthly,Not Seasonally Adjusted
2016-11-01,7324.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Reduced Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIREDCOU19100,Monthly,Not Seasonally Adjusted
2016-12-01,6964.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Reduced Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIREDCOU19100,Monthly,Not Seasonally Adjusted
2017-01-01,6520.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Reduced Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIREDCOU19100,Monthly,Not Seasonally Adjusted
2017-02-01,6808.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Reduced Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIREDCOU19100,Monthly,Not Seasonally Adjusted
2017-03-01,7848.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Reduced Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIREDCOU19100,Monthly,Not Seasonally Adjusted
2017-04-01,8076.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Reduced Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIREDCOU19100,Monthly,Not Seasonally Adjusted
2017-05-01,8388.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Reduced Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIREDCOU19100,Monthly,Not Seasonally Adjusted
2017-06-01,10696.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Reduced Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIREDCOU19100,Monthly,Not Seasonally Adjusted
2017-07-01,12760.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Reduced Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIREDCOU19100,Monthly,Not Seasonally Adjusted
2017-08-01,12848.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Reduced Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIREDCOU19100,Monthly,Not Seasonally Adjusted
2017-09-01,12764.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Reduced Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIREDCOU19100,Monthly,Not Seasonally Adjusted
2017-10-01,11340.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Reduced Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIREDCOU19100,Monthly,Not Seasonally Adjusted
2017-11-01,10556.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Reduced Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIREDCOU19100,Monthly,Not Seasonally Adjusted
2017-12-01,7764.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Reduced Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIREDCOU19100,Monthly,Not Seasonally Adjusted
2018-01-01,7196.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Reduced Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIREDCOU19100,Monthly,Not Seasonally Adjusted
2018-02-01,6980.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Reduced Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIREDCOU19100,Monthly,Not Seasonally Adjusted
2018-03-01,8224.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Reduced Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIREDCOU19100,Monthly,Not Seasonally Adjusted
2018-04-01,9136.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Reduced Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIREDCOU19100,Monthly,Not Seasonally Adjusted
2018-05-01,8216.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Reduced Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIREDCOU19100,Monthly,Not Seasonally Adjusted
2018-06-01,10124.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Reduced Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIREDCOU19100,Monthly,Not Seasonally Adjusted
2018-07-01,11560.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Reduced Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIREDCOU19100,Monthly,Not Seasonally Adjusted
2018-08-01,15060.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Reduced Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIREDCOU19100,Monthly,Not Seasonally Adjusted
2018-09-01,14444.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Reduced Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIREDCOU19100,Monthly,Not Seasonally Adjusted
2018-10-01,14240.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Reduced Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIREDCOU19100,Monthly,Not Seasonally Adjusted
2018-11-01,12052.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Reduced Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIREDCOU19100,Monthly,Not Seasonally Adjusted
2018-12-01,9336.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Reduced Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIREDCOU19100,Monthly,Not Seasonally Adjusted
2019-01-01,9048.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Price Reduced Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PRIREDCOU19100,Monthly,Not Seasonally Adjusted
