date,All Employees: State Government,state,msa,city,title,id,frequency,seasonal_adjustment
2005-01-01,6.5,ND,"Grand Forks, ND-MN",Grand Forks,"All Employees: State Government in Grand Forks, ND-MN (MSA)",SMU38242209092000001A,Annual,Not Seasonally Adjusted
2006-01-01,6.8,ND,"Grand Forks, ND-MN",Grand Forks,"All Employees: State Government in Grand Forks, ND-MN (MSA)",SMU38242209092000001A,Annual,Not Seasonally Adjusted
2007-01-01,6.9,ND,"Grand Forks, ND-MN",Grand Forks,"All Employees: State Government in Grand Forks, ND-MN (MSA)",SMU38242209092000001A,Annual,Not Seasonally Adjusted
2008-01-01,6.9,ND,"Grand Forks, ND-MN",Grand Forks,"All Employees: State Government in Grand Forks, ND-MN (MSA)",SMU38242209092000001A,Annual,Not Seasonally Adjusted
2009-01-01,7.0,ND,"Grand Forks, ND-MN",Grand Forks,"All Employees: State Government in Grand Forks, ND-MN (MSA)",SMU38242209092000001A,Annual,Not Seasonally Adjusted
2010-01-01,7.2,ND,"Grand Forks, ND-MN",Grand Forks,"All Employees: State Government in Grand Forks, ND-MN (MSA)",SMU38242209092000001A,Annual,Not Seasonally Adjusted
2011-01-01,7.2,ND,"Grand Forks, ND-MN",Grand Forks,"All Employees: State Government in Grand Forks, ND-MN (MSA)",SMU38242209092000001A,Annual,Not Seasonally Adjusted
2012-01-01,7.3,ND,"Grand Forks, ND-MN",Grand Forks,"All Employees: State Government in Grand Forks, ND-MN (MSA)",SMU38242209092000001A,Annual,Not Seasonally Adjusted
2013-01-01,7.4,ND,"Grand Forks, ND-MN",Grand Forks,"All Employees: State Government in Grand Forks, ND-MN (MSA)",SMU38242209092000001A,Annual,Not Seasonally Adjusted
2014-01-01,7.4,ND,"Grand Forks, ND-MN",Grand Forks,"All Employees: State Government in Grand Forks, ND-MN (MSA)",SMU38242209092000001A,Annual,Not Seasonally Adjusted
2015-01-01,7.3,ND,"Grand Forks, ND-MN",Grand Forks,"All Employees: State Government in Grand Forks, ND-MN (MSA)",SMU38242209092000001A,Annual,Not Seasonally Adjusted
2016-01-01,7.2,ND,"Grand Forks, ND-MN",Grand Forks,"All Employees: State Government in Grand Forks, ND-MN (MSA)",SMU38242209092000001A,Annual,Not Seasonally Adjusted
2017-01-01,7.1,ND,"Grand Forks, ND-MN",Grand Forks,"All Employees: State Government in Grand Forks, ND-MN (MSA)",SMU38242209092000001A,Annual,Not Seasonally Adjusted
2018-01-01,6.8,ND,"Grand Forks, ND-MN",Grand Forks,"All Employees: State Government in Grand Forks, ND-MN (MSA)",SMU38242209092000001A,Annual,Not Seasonally Adjusted
2019-01-01,6.5,ND,"Grand Forks, ND-MN",Grand Forks,"All Employees: State Government in Grand Forks, ND-MN (MSA)",SMU38242209092000001A,Annual,Not Seasonally Adjusted
2020-01-01,5.2,ND,"Grand Forks, ND-MN",Grand Forks,"All Employees: State Government in Grand Forks, ND-MN (MSA)",SMU38242209092000001A,Annual,Not Seasonally Adjusted
1990-01-01,58.3,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: State Government in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264209092000001A,Annual,Not Seasonally Adjusted
1991-01-01,60.8,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: State Government in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264209092000001A,Annual,Not Seasonally Adjusted
1992-01-01,63.1,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: State Government in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264209092000001A,Annual,Not Seasonally Adjusted
1993-01-01,64.4,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: State Government in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264209092000001A,Annual,Not Seasonally Adjusted
1994-01-01,66.6,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: State Government in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264209092000001A,Annual,Not Seasonally Adjusted
1995-01-01,68.2,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: State Government in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264209092000001A,Annual,Not Seasonally Adjusted
1996-01-01,67.8,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: State Government in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264209092000001A,Annual,Not Seasonally Adjusted
1997-01-01,66.9,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: State Government in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264209092000001A,Annual,Not Seasonally Adjusted
1998-01-01,67.8,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: State Government in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264209092000001A,Annual,Not Seasonally Adjusted
1999-01-01,67.7,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: State Government in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264209092000001A,Annual,Not Seasonally Adjusted
2000-01-01,68.9,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: State Government in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264209092000001A,Annual,Not Seasonally Adjusted
2001-01-01,70.2,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: State Government in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264209092000001A,Annual,Not Seasonally Adjusted
2002-01-01,73.4,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: State Government in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264209092000001A,Annual,Not Seasonally Adjusted
2003-01-01,74.8,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: State Government in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264209092000001A,Annual,Not Seasonally Adjusted
2004-01-01,75.1,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: State Government in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264209092000001A,Annual,Not Seasonally Adjusted
2005-01-01,75.7,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: State Government in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264209092000001A,Annual,Not Seasonally Adjusted
2006-01-01,76.6,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: State Government in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264209092000001A,Annual,Not Seasonally Adjusted
2007-01-01,78.4,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: State Government in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264209092000001A,Annual,Not Seasonally Adjusted
2008-01-01,78.5,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: State Government in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264209092000001A,Annual,Not Seasonally Adjusted
2009-01-01,77.2,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: State Government in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264209092000001A,Annual,Not Seasonally Adjusted
2010-01-01,80.4,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: State Government in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264209092000001A,Annual,Not Seasonally Adjusted
2011-01-01,80.1,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: State Government in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264209092000001A,Annual,Not Seasonally Adjusted
2012-01-01,79.6,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: State Government in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264209092000001A,Annual,Not Seasonally Adjusted
2013-01-01,80.5,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: State Government in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264209092000001A,Annual,Not Seasonally Adjusted
2014-01-01,80.7,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: State Government in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264209092000001A,Annual,Not Seasonally Adjusted
2015-01-01,80.6,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: State Government in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264209092000001A,Annual,Not Seasonally Adjusted
2016-01-01,83.4,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: State Government in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264209092000001A,Annual,Not Seasonally Adjusted
2017-01-01,85.1,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: State Government in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264209092000001A,Annual,Not Seasonally Adjusted
2018-01-01,85.9,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: State Government in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264209092000001A,Annual,Not Seasonally Adjusted
2019-01-01,88.3,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: State Government in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264209092000001A,Annual,Not Seasonally Adjusted
2020-01-01,90.8,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: State Government in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264209092000001A,Annual,Not Seasonally Adjusted
1990-01-01,2.2,PA,"Johnstown, PA",Johnstown,"All Employees: State Government in Johnstown, PA (MSA)",SMU42277809092000001A,Annual,Not Seasonally Adjusted
1991-01-01,2.1,PA,"Johnstown, PA",Johnstown,"All Employees: State Government in Johnstown, PA (MSA)",SMU42277809092000001A,Annual,Not Seasonally Adjusted
1992-01-01,2.0,PA,"Johnstown, PA",Johnstown,"All Employees: State Government in Johnstown, PA (MSA)",SMU42277809092000001A,Annual,Not Seasonally Adjusted
1993-01-01,2.1,PA,"Johnstown, PA",Johnstown,"All Employees: State Government in Johnstown, PA (MSA)",SMU42277809092000001A,Annual,Not Seasonally Adjusted
1994-01-01,2.2,PA,"Johnstown, PA",Johnstown,"All Employees: State Government in Johnstown, PA (MSA)",SMU42277809092000001A,Annual,Not Seasonally Adjusted
1995-01-01,2.2,PA,"Johnstown, PA",Johnstown,"All Employees: State Government in Johnstown, PA (MSA)",SMU42277809092000001A,Annual,Not Seasonally Adjusted
1996-01-01,2.2,PA,"Johnstown, PA",Johnstown,"All Employees: State Government in Johnstown, PA (MSA)",SMU42277809092000001A,Annual,Not Seasonally Adjusted
1997-01-01,2.2,PA,"Johnstown, PA",Johnstown,"All Employees: State Government in Johnstown, PA (MSA)",SMU42277809092000001A,Annual,Not Seasonally Adjusted
1998-01-01,2.2,PA,"Johnstown, PA",Johnstown,"All Employees: State Government in Johnstown, PA (MSA)",SMU42277809092000001A,Annual,Not Seasonally Adjusted
1999-01-01,2.1,PA,"Johnstown, PA",Johnstown,"All Employees: State Government in Johnstown, PA (MSA)",SMU42277809092000001A,Annual,Not Seasonally Adjusted
2000-01-01,2.3,PA,"Johnstown, PA",Johnstown,"All Employees: State Government in Johnstown, PA (MSA)",SMU42277809092000001A,Annual,Not Seasonally Adjusted
2001-01-01,2.3,PA,"Johnstown, PA",Johnstown,"All Employees: State Government in Johnstown, PA (MSA)",SMU42277809092000001A,Annual,Not Seasonally Adjusted
2002-01-01,2.2,PA,"Johnstown, PA",Johnstown,"All Employees: State Government in Johnstown, PA (MSA)",SMU42277809092000001A,Annual,Not Seasonally Adjusted
2003-01-01,2.1,PA,"Johnstown, PA",Johnstown,"All Employees: State Government in Johnstown, PA (MSA)",SMU42277809092000001A,Annual,Not Seasonally Adjusted
2004-01-01,2.1,PA,"Johnstown, PA",Johnstown,"All Employees: State Government in Johnstown, PA (MSA)",SMU42277809092000001A,Annual,Not Seasonally Adjusted
2005-01-01,2.1,PA,"Johnstown, PA",Johnstown,"All Employees: State Government in Johnstown, PA (MSA)",SMU42277809092000001A,Annual,Not Seasonally Adjusted
2006-01-01,2.3,PA,"Johnstown, PA",Johnstown,"All Employees: State Government in Johnstown, PA (MSA)",SMU42277809092000001A,Annual,Not Seasonally Adjusted
2007-01-01,2.3,PA,"Johnstown, PA",Johnstown,"All Employees: State Government in Johnstown, PA (MSA)",SMU42277809092000001A,Annual,Not Seasonally Adjusted
2008-01-01,2.3,PA,"Johnstown, PA",Johnstown,"All Employees: State Government in Johnstown, PA (MSA)",SMU42277809092000001A,Annual,Not Seasonally Adjusted
2009-01-01,2.2,PA,"Johnstown, PA",Johnstown,"All Employees: State Government in Johnstown, PA (MSA)",SMU42277809092000001A,Annual,Not Seasonally Adjusted
2010-01-01,2.3,PA,"Johnstown, PA",Johnstown,"All Employees: State Government in Johnstown, PA (MSA)",SMU42277809092000001A,Annual,Not Seasonally Adjusted
2011-01-01,2.3,PA,"Johnstown, PA",Johnstown,"All Employees: State Government in Johnstown, PA (MSA)",SMU42277809092000001A,Annual,Not Seasonally Adjusted
2012-01-01,2.3,PA,"Johnstown, PA",Johnstown,"All Employees: State Government in Johnstown, PA (MSA)",SMU42277809092000001A,Annual,Not Seasonally Adjusted
2013-01-01,1.9,PA,"Johnstown, PA",Johnstown,"All Employees: State Government in Johnstown, PA (MSA)",SMU42277809092000001A,Annual,Not Seasonally Adjusted
2014-01-01,1.7,PA,"Johnstown, PA",Johnstown,"All Employees: State Government in Johnstown, PA (MSA)",SMU42277809092000001A,Annual,Not Seasonally Adjusted
2015-01-01,1.7,PA,"Johnstown, PA",Johnstown,"All Employees: State Government in Johnstown, PA (MSA)",SMU42277809092000001A,Annual,Not Seasonally Adjusted
2016-01-01,1.7,PA,"Johnstown, PA",Johnstown,"All Employees: State Government in Johnstown, PA (MSA)",SMU42277809092000001A,Annual,Not Seasonally Adjusted
2017-01-01,1.7,PA,"Johnstown, PA",Johnstown,"All Employees: State Government in Johnstown, PA (MSA)",SMU42277809092000001A,Annual,Not Seasonally Adjusted
2018-01-01,1.7,PA,"Johnstown, PA",Johnstown,"All Employees: State Government in Johnstown, PA (MSA)",SMU42277809092000001A,Annual,Not Seasonally Adjusted
2019-01-01,1.7,PA,"Johnstown, PA",Johnstown,"All Employees: State Government in Johnstown, PA (MSA)",SMU42277809092000001A,Annual,Not Seasonally Adjusted
2020-01-01,1.7,PA,"Johnstown, PA",Johnstown,"All Employees: State Government in Johnstown, PA (MSA)",SMU42277809092000001A,Annual,Not Seasonally Adjusted
1990-01-01,12.3,MO,"Kansas City, MO-KS",Kansas City,"All Employees: State Government in Kansas City, MO-KS (MSA)",SMU29281409092000001A,Annual,Not Seasonally Adjusted
1991-01-01,12.3,MO,"Kansas City, MO-KS",Kansas City,"All Employees: State Government in Kansas City, MO-KS (MSA)",SMU29281409092000001A,Annual,Not Seasonally Adjusted
1992-01-01,12.8,MO,"Kansas City, MO-KS",Kansas City,"All Employees: State Government in Kansas City, MO-KS (MSA)",SMU29281409092000001A,Annual,Not Seasonally Adjusted
1993-01-01,13.3,MO,"Kansas City, MO-KS",Kansas City,"All Employees: State Government in Kansas City, MO-KS (MSA)",SMU29281409092000001A,Annual,Not Seasonally Adjusted
1994-01-01,13.8,MO,"Kansas City, MO-KS",Kansas City,"All Employees: State Government in Kansas City, MO-KS (MSA)",SMU29281409092000001A,Annual,Not Seasonally Adjusted
1995-01-01,13.9,MO,"Kansas City, MO-KS",Kansas City,"All Employees: State Government in Kansas City, MO-KS (MSA)",SMU29281409092000001A,Annual,Not Seasonally Adjusted
1996-01-01,14.0,MO,"Kansas City, MO-KS",Kansas City,"All Employees: State Government in Kansas City, MO-KS (MSA)",SMU29281409092000001A,Annual,Not Seasonally Adjusted
1997-01-01,14.6,MO,"Kansas City, MO-KS",Kansas City,"All Employees: State Government in Kansas City, MO-KS (MSA)",SMU29281409092000001A,Annual,Not Seasonally Adjusted
1998-01-01,14.6,MO,"Kansas City, MO-KS",Kansas City,"All Employees: State Government in Kansas City, MO-KS (MSA)",SMU29281409092000001A,Annual,Not Seasonally Adjusted
1999-01-01,15.0,MO,"Kansas City, MO-KS",Kansas City,"All Employees: State Government in Kansas City, MO-KS (MSA)",SMU29281409092000001A,Annual,Not Seasonally Adjusted
2000-01-01,15.2,MO,"Kansas City, MO-KS",Kansas City,"All Employees: State Government in Kansas City, MO-KS (MSA)",SMU29281409092000001A,Annual,Not Seasonally Adjusted
2001-01-01,15.4,MO,"Kansas City, MO-KS",Kansas City,"All Employees: State Government in Kansas City, MO-KS (MSA)",SMU29281409092000001A,Annual,Not Seasonally Adjusted
2002-01-01,15.3,MO,"Kansas City, MO-KS",Kansas City,"All Employees: State Government in Kansas City, MO-KS (MSA)",SMU29281409092000001A,Annual,Not Seasonally Adjusted
2003-01-01,15.3,MO,"Kansas City, MO-KS",Kansas City,"All Employees: State Government in Kansas City, MO-KS (MSA)",SMU29281409092000001A,Annual,Not Seasonally Adjusted
2004-01-01,15.5,MO,"Kansas City, MO-KS",Kansas City,"All Employees: State Government in Kansas City, MO-KS (MSA)",SMU29281409092000001A,Annual,Not Seasonally Adjusted
2005-01-01,15.3,MO,"Kansas City, MO-KS",Kansas City,"All Employees: State Government in Kansas City, MO-KS (MSA)",SMU29281409092000001A,Annual,Not Seasonally Adjusted
2006-01-01,15.6,MO,"Kansas City, MO-KS",Kansas City,"All Employees: State Government in Kansas City, MO-KS (MSA)",SMU29281409092000001A,Annual,Not Seasonally Adjusted
2007-01-01,15.8,MO,"Kansas City, MO-KS",Kansas City,"All Employees: State Government in Kansas City, MO-KS (MSA)",SMU29281409092000001A,Annual,Not Seasonally Adjusted
2008-01-01,15.9,MO,"Kansas City, MO-KS",Kansas City,"All Employees: State Government in Kansas City, MO-KS (MSA)",SMU29281409092000001A,Annual,Not Seasonally Adjusted
2009-01-01,16.0,MO,"Kansas City, MO-KS",Kansas City,"All Employees: State Government in Kansas City, MO-KS (MSA)",SMU29281409092000001A,Annual,Not Seasonally Adjusted
2010-01-01,15.8,MO,"Kansas City, MO-KS",Kansas City,"All Employees: State Government in Kansas City, MO-KS (MSA)",SMU29281409092000001A,Annual,Not Seasonally Adjusted
2011-01-01,15.7,MO,"Kansas City, MO-KS",Kansas City,"All Employees: State Government in Kansas City, MO-KS (MSA)",SMU29281409092000001A,Annual,Not Seasonally Adjusted
2012-01-01,15.4,MO,"Kansas City, MO-KS",Kansas City,"All Employees: State Government in Kansas City, MO-KS (MSA)",SMU29281409092000001A,Annual,Not Seasonally Adjusted
2013-01-01,15.0,MO,"Kansas City, MO-KS",Kansas City,"All Employees: State Government in Kansas City, MO-KS (MSA)",SMU29281409092000001A,Annual,Not Seasonally Adjusted
2014-01-01,14.7,MO,"Kansas City, MO-KS",Kansas City,"All Employees: State Government in Kansas City, MO-KS (MSA)",SMU29281409092000001A,Annual,Not Seasonally Adjusted
2015-01-01,14.7,MO,"Kansas City, MO-KS",Kansas City,"All Employees: State Government in Kansas City, MO-KS (MSA)",SMU29281409092000001A,Annual,Not Seasonally Adjusted
2016-01-01,15.2,MO,"Kansas City, MO-KS",Kansas City,"All Employees: State Government in Kansas City, MO-KS (MSA)",SMU29281409092000001A,Annual,Not Seasonally Adjusted
2017-01-01,15.3,MO,"Kansas City, MO-KS",Kansas City,"All Employees: State Government in Kansas City, MO-KS (MSA)",SMU29281409092000001A,Annual,Not Seasonally Adjusted
2018-01-01,14.9,MO,"Kansas City, MO-KS",Kansas City,"All Employees: State Government in Kansas City, MO-KS (MSA)",SMU29281409092000001A,Annual,Not Seasonally Adjusted
2019-01-01,14.9,MO,"Kansas City, MO-KS",Kansas City,"All Employees: State Government in Kansas City, MO-KS (MSA)",SMU29281409092000001A,Annual,Not Seasonally Adjusted
2020-01-01,14.8,MO,"Kansas City, MO-KS",Kansas City,"All Employees: State Government in Kansas City, MO-KS (MSA)",SMU29281409092000001A,Annual,Not Seasonally Adjusted
1990-01-01,3.1,PA,"Lancaster, PA",Lancaster,"All Employees: State Government in Lancaster, PA (MSA)",SMU42295409092000001A,Annual,Not Seasonally Adjusted
1991-01-01,2.9,PA,"Lancaster, PA",Lancaster,"All Employees: State Government in Lancaster, PA (MSA)",SMU42295409092000001A,Annual,Not Seasonally Adjusted
1992-01-01,2.9,PA,"Lancaster, PA",Lancaster,"All Employees: State Government in Lancaster, PA (MSA)",SMU42295409092000001A,Annual,Not Seasonally Adjusted
1993-01-01,3.0,PA,"Lancaster, PA",Lancaster,"All Employees: State Government in Lancaster, PA (MSA)",SMU42295409092000001A,Annual,Not Seasonally Adjusted
1994-01-01,3.0,PA,"Lancaster, PA",Lancaster,"All Employees: State Government in Lancaster, PA (MSA)",SMU42295409092000001A,Annual,Not Seasonally Adjusted
1995-01-01,3.0,PA,"Lancaster, PA",Lancaster,"All Employees: State Government in Lancaster, PA (MSA)",SMU42295409092000001A,Annual,Not Seasonally Adjusted
1996-01-01,3.0,PA,"Lancaster, PA",Lancaster,"All Employees: State Government in Lancaster, PA (MSA)",SMU42295409092000001A,Annual,Not Seasonally Adjusted
1997-01-01,3.0,PA,"Lancaster, PA",Lancaster,"All Employees: State Government in Lancaster, PA (MSA)",SMU42295409092000001A,Annual,Not Seasonally Adjusted
1998-01-01,2.9,PA,"Lancaster, PA",Lancaster,"All Employees: State Government in Lancaster, PA (MSA)",SMU42295409092000001A,Annual,Not Seasonally Adjusted
1999-01-01,3.0,PA,"Lancaster, PA",Lancaster,"All Employees: State Government in Lancaster, PA (MSA)",SMU42295409092000001A,Annual,Not Seasonally Adjusted
2000-01-01,3.1,PA,"Lancaster, PA",Lancaster,"All Employees: State Government in Lancaster, PA (MSA)",SMU42295409092000001A,Annual,Not Seasonally Adjusted
2001-01-01,3.2,PA,"Lancaster, PA",Lancaster,"All Employees: State Government in Lancaster, PA (MSA)",SMU42295409092000001A,Annual,Not Seasonally Adjusted
2002-01-01,3.2,PA,"Lancaster, PA",Lancaster,"All Employees: State Government in Lancaster, PA (MSA)",SMU42295409092000001A,Annual,Not Seasonally Adjusted
2003-01-01,3.2,PA,"Lancaster, PA",Lancaster,"All Employees: State Government in Lancaster, PA (MSA)",SMU42295409092000001A,Annual,Not Seasonally Adjusted
2004-01-01,3.1,PA,"Lancaster, PA",Lancaster,"All Employees: State Government in Lancaster, PA (MSA)",SMU42295409092000001A,Annual,Not Seasonally Adjusted
2005-01-01,3.1,PA,"Lancaster, PA",Lancaster,"All Employees: State Government in Lancaster, PA (MSA)",SMU42295409092000001A,Annual,Not Seasonally Adjusted
2006-01-01,3.0,PA,"Lancaster, PA",Lancaster,"All Employees: State Government in Lancaster, PA (MSA)",SMU42295409092000001A,Annual,Not Seasonally Adjusted
2007-01-01,2.9,PA,"Lancaster, PA",Lancaster,"All Employees: State Government in Lancaster, PA (MSA)",SMU42295409092000001A,Annual,Not Seasonally Adjusted
2008-01-01,3.0,PA,"Lancaster, PA",Lancaster,"All Employees: State Government in Lancaster, PA (MSA)",SMU42295409092000001A,Annual,Not Seasonally Adjusted
2009-01-01,3.0,PA,"Lancaster, PA",Lancaster,"All Employees: State Government in Lancaster, PA (MSA)",SMU42295409092000001A,Annual,Not Seasonally Adjusted
2010-01-01,3.0,PA,"Lancaster, PA",Lancaster,"All Employees: State Government in Lancaster, PA (MSA)",SMU42295409092000001A,Annual,Not Seasonally Adjusted
2011-01-01,3.0,PA,"Lancaster, PA",Lancaster,"All Employees: State Government in Lancaster, PA (MSA)",SMU42295409092000001A,Annual,Not Seasonally Adjusted
2012-01-01,3.0,PA,"Lancaster, PA",Lancaster,"All Employees: State Government in Lancaster, PA (MSA)",SMU42295409092000001A,Annual,Not Seasonally Adjusted
2013-01-01,3.2,PA,"Lancaster, PA",Lancaster,"All Employees: State Government in Lancaster, PA (MSA)",SMU42295409092000001A,Annual,Not Seasonally Adjusted
2014-01-01,3.3,PA,"Lancaster, PA",Lancaster,"All Employees: State Government in Lancaster, PA (MSA)",SMU42295409092000001A,Annual,Not Seasonally Adjusted
2015-01-01,3.1,PA,"Lancaster, PA",Lancaster,"All Employees: State Government in Lancaster, PA (MSA)",SMU42295409092000001A,Annual,Not Seasonally Adjusted
2016-01-01,3.2,PA,"Lancaster, PA",Lancaster,"All Employees: State Government in Lancaster, PA (MSA)",SMU42295409092000001A,Annual,Not Seasonally Adjusted
2017-01-01,3.0,PA,"Lancaster, PA",Lancaster,"All Employees: State Government in Lancaster, PA (MSA)",SMU42295409092000001A,Annual,Not Seasonally Adjusted
2018-01-01,3.0,PA,"Lancaster, PA",Lancaster,"All Employees: State Government in Lancaster, PA (MSA)",SMU42295409092000001A,Annual,Not Seasonally Adjusted
2019-01-01,3.0,PA,"Lancaster, PA",Lancaster,"All Employees: State Government in Lancaster, PA (MSA)",SMU42295409092000001A,Annual,Not Seasonally Adjusted
2020-01-01,2.8,PA,"Lancaster, PA",Lancaster,"All Employees: State Government in Lancaster, PA (MSA)",SMU42295409092000001A,Annual,Not Seasonally Adjusted
1990-01-01,4.3,VA,"Lynchburg, VA",Lynchburg,"All Employees: State Government in Lynchburg, VA (MSA)",SMU51313409092000001A,Annual,Not Seasonally Adjusted
1991-01-01,4.1,VA,"Lynchburg, VA",Lynchburg,"All Employees: State Government in Lynchburg, VA (MSA)",SMU51313409092000001A,Annual,Not Seasonally Adjusted
1992-01-01,4.0,VA,"Lynchburg, VA",Lynchburg,"All Employees: State Government in Lynchburg, VA (MSA)",SMU51313409092000001A,Annual,Not Seasonally Adjusted
1993-01-01,4.1,VA,"Lynchburg, VA",Lynchburg,"All Employees: State Government in Lynchburg, VA (MSA)",SMU51313409092000001A,Annual,Not Seasonally Adjusted
1994-01-01,4.1,VA,"Lynchburg, VA",Lynchburg,"All Employees: State Government in Lynchburg, VA (MSA)",SMU51313409092000001A,Annual,Not Seasonally Adjusted
1995-01-01,3.6,VA,"Lynchburg, VA",Lynchburg,"All Employees: State Government in Lynchburg, VA (MSA)",SMU51313409092000001A,Annual,Not Seasonally Adjusted
1996-01-01,3.5,VA,"Lynchburg, VA",Lynchburg,"All Employees: State Government in Lynchburg, VA (MSA)",SMU51313409092000001A,Annual,Not Seasonally Adjusted
1997-01-01,3.5,VA,"Lynchburg, VA",Lynchburg,"All Employees: State Government in Lynchburg, VA (MSA)",SMU51313409092000001A,Annual,Not Seasonally Adjusted
1998-01-01,3.4,VA,"Lynchburg, VA",Lynchburg,"All Employees: State Government in Lynchburg, VA (MSA)",SMU51313409092000001A,Annual,Not Seasonally Adjusted
1999-01-01,3.4,VA,"Lynchburg, VA",Lynchburg,"All Employees: State Government in Lynchburg, VA (MSA)",SMU51313409092000001A,Annual,Not Seasonally Adjusted
2000-01-01,3.3,VA,"Lynchburg, VA",Lynchburg,"All Employees: State Government in Lynchburg, VA (MSA)",SMU51313409092000001A,Annual,Not Seasonally Adjusted
2001-01-01,3.4,VA,"Lynchburg, VA",Lynchburg,"All Employees: State Government in Lynchburg, VA (MSA)",SMU51313409092000001A,Annual,Not Seasonally Adjusted
2002-01-01,3.5,VA,"Lynchburg, VA",Lynchburg,"All Employees: State Government in Lynchburg, VA (MSA)",SMU51313409092000001A,Annual,Not Seasonally Adjusted
2003-01-01,3.4,VA,"Lynchburg, VA",Lynchburg,"All Employees: State Government in Lynchburg, VA (MSA)",SMU51313409092000001A,Annual,Not Seasonally Adjusted
2004-01-01,3.5,VA,"Lynchburg, VA",Lynchburg,"All Employees: State Government in Lynchburg, VA (MSA)",SMU51313409092000001A,Annual,Not Seasonally Adjusted
2005-01-01,3.6,VA,"Lynchburg, VA",Lynchburg,"All Employees: State Government in Lynchburg, VA (MSA)",SMU51313409092000001A,Annual,Not Seasonally Adjusted
2006-01-01,3.5,VA,"Lynchburg, VA",Lynchburg,"All Employees: State Government in Lynchburg, VA (MSA)",SMU51313409092000001A,Annual,Not Seasonally Adjusted
