date,All Employees: Local Government,state,msa,city,title,id,frequency,seasonal_adjustment
2002-01-01,5.0,ND,"Grand Forks, ND-MN",Grand Forks,"All Employees: Local Government in Grand Forks, ND-MN (MSA)",SMU38242209093000001A,Annual,Not Seasonally Adjusted
2003-01-01,5.0,ND,"Grand Forks, ND-MN",Grand Forks,"All Employees: Local Government in Grand Forks, ND-MN (MSA)",SMU38242209093000001A,Annual,Not Seasonally Adjusted
2004-01-01,5.0,ND,"Grand Forks, ND-MN",Grand Forks,"All Employees: Local Government in Grand Forks, ND-MN (MSA)",SMU38242209093000001A,Annual,Not Seasonally Adjusted
2005-01-01,5.1,ND,"Grand Forks, ND-MN",Grand Forks,"All Employees: Local Government in Grand Forks, ND-MN (MSA)",SMU38242209093000001A,Annual,Not Seasonally Adjusted
2006-01-01,5.1,ND,"Grand Forks, ND-MN",Grand Forks,"All Employees: Local Government in Grand Forks, ND-MN (MSA)",SMU38242209093000001A,Annual,Not Seasonally Adjusted
2007-01-01,5.1,ND,"Grand Forks, ND-MN",Grand Forks,"All Employees: Local Government in Grand Forks, ND-MN (MSA)",SMU38242209093000001A,Annual,Not Seasonally Adjusted
2008-01-01,5.1,ND,"Grand Forks, ND-MN",Grand Forks,"All Employees: Local Government in Grand Forks, ND-MN (MSA)",SMU38242209093000001A,Annual,Not Seasonally Adjusted
2009-01-01,5.0,ND,"Grand Forks, ND-MN",Grand Forks,"All Employees: Local Government in Grand Forks, ND-MN (MSA)",SMU38242209093000001A,Annual,Not Seasonally Adjusted
2010-01-01,5.0,ND,"Grand Forks, ND-MN",Grand Forks,"All Employees: Local Government in Grand Forks, ND-MN (MSA)",SMU38242209093000001A,Annual,Not Seasonally Adjusted
2011-01-01,5.1,ND,"Grand Forks, ND-MN",Grand Forks,"All Employees: Local Government in Grand Forks, ND-MN (MSA)",SMU38242209093000001A,Annual,Not Seasonally Adjusted
2012-01-01,5.6,ND,"Grand Forks, ND-MN",Grand Forks,"All Employees: Local Government in Grand Forks, ND-MN (MSA)",SMU38242209093000001A,Annual,Not Seasonally Adjusted
2013-01-01,5.7,ND,"Grand Forks, ND-MN",Grand Forks,"All Employees: Local Government in Grand Forks, ND-MN (MSA)",SMU38242209093000001A,Annual,Not Seasonally Adjusted
2014-01-01,5.7,ND,"Grand Forks, ND-MN",Grand Forks,"All Employees: Local Government in Grand Forks, ND-MN (MSA)",SMU38242209093000001A,Annual,Not Seasonally Adjusted
2015-01-01,5.8,ND,"Grand Forks, ND-MN",Grand Forks,"All Employees: Local Government in Grand Forks, ND-MN (MSA)",SMU38242209093000001A,Annual,Not Seasonally Adjusted
2016-01-01,5.9,ND,"Grand Forks, ND-MN",Grand Forks,"All Employees: Local Government in Grand Forks, ND-MN (MSA)",SMU38242209093000001A,Annual,Not Seasonally Adjusted
2017-01-01,5.9,ND,"Grand Forks, ND-MN",Grand Forks,"All Employees: Local Government in Grand Forks, ND-MN (MSA)",SMU38242209093000001A,Annual,Not Seasonally Adjusted
2018-01-01,5.8,ND,"Grand Forks, ND-MN",Grand Forks,"All Employees: Local Government in Grand Forks, ND-MN (MSA)",SMU38242209093000001A,Annual,Not Seasonally Adjusted
2019-01-01,5.9,ND,"Grand Forks, ND-MN",Grand Forks,"All Employees: Local Government in Grand Forks, ND-MN (MSA)",SMU38242209093000001A,Annual,Not Seasonally Adjusted
2020-01-01,5.7,ND,"Grand Forks, ND-MN",Grand Forks,"All Employees: Local Government in Grand Forks, ND-MN (MSA)",SMU38242209093000001A,Annual,Not Seasonally Adjusted
1990-01-01,164.2,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Local Government in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264209093000001A,Annual,Not Seasonally Adjusted
1991-01-01,170.1,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Local Government in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264209093000001A,Annual,Not Seasonally Adjusted
1992-01-01,176.5,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Local Government in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264209093000001A,Annual,Not Seasonally Adjusted
1993-01-01,183.8,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Local Government in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264209093000001A,Annual,Not Seasonally Adjusted
1994-01-01,190.5,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Local Government in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264209093000001A,Annual,Not Seasonally Adjusted
1995-01-01,197.3,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Local Government in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264209093000001A,Annual,Not Seasonally Adjusted
1996-01-01,200.6,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Local Government in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264209093000001A,Annual,Not Seasonally Adjusted
1997-01-01,206.2,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Local Government in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264209093000001A,Annual,Not Seasonally Adjusted
1998-01-01,210.7,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Local Government in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264209093000001A,Annual,Not Seasonally Adjusted
1999-01-01,215.5,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Local Government in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264209093000001A,Annual,Not Seasonally Adjusted
2000-01-01,217.9,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Local Government in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264209093000001A,Annual,Not Seasonally Adjusted
2001-01-01,223.1,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Local Government in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264209093000001A,Annual,Not Seasonally Adjusted
2002-01-01,233.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Local Government in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264209093000001A,Annual,Not Seasonally Adjusted
2003-01-01,237.8,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Local Government in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264209093000001A,Annual,Not Seasonally Adjusted
2004-01-01,239.4,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Local Government in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264209093000001A,Annual,Not Seasonally Adjusted
2005-01-01,242.9,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Local Government in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264209093000001A,Annual,Not Seasonally Adjusted
2006-01-01,247.5,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Local Government in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264209093000001A,Annual,Not Seasonally Adjusted
2007-01-01,252.9,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Local Government in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264209093000001A,Annual,Not Seasonally Adjusted
2008-01-01,262.1,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Local Government in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264209093000001A,Annual,Not Seasonally Adjusted
2009-01-01,271.2,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Local Government in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264209093000001A,Annual,Not Seasonally Adjusted
2010-01-01,275.6,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Local Government in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264209093000001A,Annual,Not Seasonally Adjusted
2011-01-01,271.1,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Local Government in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264209093000001A,Annual,Not Seasonally Adjusted
2012-01-01,264.5,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Local Government in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264209093000001A,Annual,Not Seasonally Adjusted
2013-01-01,268.1,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Local Government in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264209093000001A,Annual,Not Seasonally Adjusted
2014-01-01,274.9,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Local Government in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264209093000001A,Annual,Not Seasonally Adjusted
2015-01-01,281.2,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Local Government in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264209093000001A,Annual,Not Seasonally Adjusted
2016-01-01,288.8,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Local Government in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264209093000001A,Annual,Not Seasonally Adjusted
2017-01-01,292.7,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Local Government in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264209093000001A,Annual,Not Seasonally Adjusted
2018-01-01,294.9,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Local Government in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264209093000001A,Annual,Not Seasonally Adjusted
2019-01-01,297.2,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Local Government in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264209093000001A,Annual,Not Seasonally Adjusted
2020-01-01,290.8,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Local Government in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264209093000001A,Annual,Not Seasonally Adjusted
1990-01-01,5.9,PA,"Johnstown, PA",Johnstown,"All Employees: Local Government in Johnstown, PA (MSA)",SMU42277809093000001A,Annual,Not Seasonally Adjusted
1991-01-01,5.7,PA,"Johnstown, PA",Johnstown,"All Employees: Local Government in Johnstown, PA (MSA)",SMU42277809093000001A,Annual,Not Seasonally Adjusted
1992-01-01,5.6,PA,"Johnstown, PA",Johnstown,"All Employees: Local Government in Johnstown, PA (MSA)",SMU42277809093000001A,Annual,Not Seasonally Adjusted
1993-01-01,5.8,PA,"Johnstown, PA",Johnstown,"All Employees: Local Government in Johnstown, PA (MSA)",SMU42277809093000001A,Annual,Not Seasonally Adjusted
1994-01-01,6.0,PA,"Johnstown, PA",Johnstown,"All Employees: Local Government in Johnstown, PA (MSA)",SMU42277809093000001A,Annual,Not Seasonally Adjusted
1995-01-01,6.0,PA,"Johnstown, PA",Johnstown,"All Employees: Local Government in Johnstown, PA (MSA)",SMU42277809093000001A,Annual,Not Seasonally Adjusted
1996-01-01,6.1,PA,"Johnstown, PA",Johnstown,"All Employees: Local Government in Johnstown, PA (MSA)",SMU42277809093000001A,Annual,Not Seasonally Adjusted
1997-01-01,6.2,PA,"Johnstown, PA",Johnstown,"All Employees: Local Government in Johnstown, PA (MSA)",SMU42277809093000001A,Annual,Not Seasonally Adjusted
1998-01-01,6.4,PA,"Johnstown, PA",Johnstown,"All Employees: Local Government in Johnstown, PA (MSA)",SMU42277809093000001A,Annual,Not Seasonally Adjusted
1999-01-01,6.5,PA,"Johnstown, PA",Johnstown,"All Employees: Local Government in Johnstown, PA (MSA)",SMU42277809093000001A,Annual,Not Seasonally Adjusted
2000-01-01,6.4,PA,"Johnstown, PA",Johnstown,"All Employees: Local Government in Johnstown, PA (MSA)",SMU42277809093000001A,Annual,Not Seasonally Adjusted
2001-01-01,6.4,PA,"Johnstown, PA",Johnstown,"All Employees: Local Government in Johnstown, PA (MSA)",SMU42277809093000001A,Annual,Not Seasonally Adjusted
2002-01-01,6.4,PA,"Johnstown, PA",Johnstown,"All Employees: Local Government in Johnstown, PA (MSA)",SMU42277809093000001A,Annual,Not Seasonally Adjusted
2003-01-01,6.5,PA,"Johnstown, PA",Johnstown,"All Employees: Local Government in Johnstown, PA (MSA)",SMU42277809093000001A,Annual,Not Seasonally Adjusted
2004-01-01,6.5,PA,"Johnstown, PA",Johnstown,"All Employees: Local Government in Johnstown, PA (MSA)",SMU42277809093000001A,Annual,Not Seasonally Adjusted
2005-01-01,6.6,PA,"Johnstown, PA",Johnstown,"All Employees: Local Government in Johnstown, PA (MSA)",SMU42277809093000001A,Annual,Not Seasonally Adjusted
2006-01-01,6.4,PA,"Johnstown, PA",Johnstown,"All Employees: Local Government in Johnstown, PA (MSA)",SMU42277809093000001A,Annual,Not Seasonally Adjusted
2007-01-01,6.4,PA,"Johnstown, PA",Johnstown,"All Employees: Local Government in Johnstown, PA (MSA)",SMU42277809093000001A,Annual,Not Seasonally Adjusted
2008-01-01,6.3,PA,"Johnstown, PA",Johnstown,"All Employees: Local Government in Johnstown, PA (MSA)",SMU42277809093000001A,Annual,Not Seasonally Adjusted
2009-01-01,6.1,PA,"Johnstown, PA",Johnstown,"All Employees: Local Government in Johnstown, PA (MSA)",SMU42277809093000001A,Annual,Not Seasonally Adjusted
2010-01-01,5.6,PA,"Johnstown, PA",Johnstown,"All Employees: Local Government in Johnstown, PA (MSA)",SMU42277809093000001A,Annual,Not Seasonally Adjusted
2011-01-01,5.6,PA,"Johnstown, PA",Johnstown,"All Employees: Local Government in Johnstown, PA (MSA)",SMU42277809093000001A,Annual,Not Seasonally Adjusted
2012-01-01,5.5,PA,"Johnstown, PA",Johnstown,"All Employees: Local Government in Johnstown, PA (MSA)",SMU42277809093000001A,Annual,Not Seasonally Adjusted
2013-01-01,5.4,PA,"Johnstown, PA",Johnstown,"All Employees: Local Government in Johnstown, PA (MSA)",SMU42277809093000001A,Annual,Not Seasonally Adjusted
2014-01-01,5.2,PA,"Johnstown, PA",Johnstown,"All Employees: Local Government in Johnstown, PA (MSA)",SMU42277809093000001A,Annual,Not Seasonally Adjusted
2015-01-01,5.1,PA,"Johnstown, PA",Johnstown,"All Employees: Local Government in Johnstown, PA (MSA)",SMU42277809093000001A,Annual,Not Seasonally Adjusted
2016-01-01,5.0,PA,"Johnstown, PA",Johnstown,"All Employees: Local Government in Johnstown, PA (MSA)",SMU42277809093000001A,Annual,Not Seasonally Adjusted
2017-01-01,4.9,PA,"Johnstown, PA",Johnstown,"All Employees: Local Government in Johnstown, PA (MSA)",SMU42277809093000001A,Annual,Not Seasonally Adjusted
2018-01-01,4.9,PA,"Johnstown, PA",Johnstown,"All Employees: Local Government in Johnstown, PA (MSA)",SMU42277809093000001A,Annual,Not Seasonally Adjusted
2019-01-01,4.8,PA,"Johnstown, PA",Johnstown,"All Employees: Local Government in Johnstown, PA (MSA)",SMU42277809093000001A,Annual,Not Seasonally Adjusted
2020-01-01,4.6,PA,"Johnstown, PA",Johnstown,"All Employees: Local Government in Johnstown, PA (MSA)",SMU42277809093000001A,Annual,Not Seasonally Adjusted
1990-01-01,73.1,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Local Government in Kansas City, MO-KS (MSA)",SMU29281409093000001A,Annual,Not Seasonally Adjusted
1991-01-01,74.8,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Local Government in Kansas City, MO-KS (MSA)",SMU29281409093000001A,Annual,Not Seasonally Adjusted
1992-01-01,76.2,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Local Government in Kansas City, MO-KS (MSA)",SMU29281409093000001A,Annual,Not Seasonally Adjusted
1993-01-01,77.9,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Local Government in Kansas City, MO-KS (MSA)",SMU29281409093000001A,Annual,Not Seasonally Adjusted
1994-01-01,79.8,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Local Government in Kansas City, MO-KS (MSA)",SMU29281409093000001A,Annual,Not Seasonally Adjusted
1995-01-01,83.0,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Local Government in Kansas City, MO-KS (MSA)",SMU29281409093000001A,Annual,Not Seasonally Adjusted
1996-01-01,83.0,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Local Government in Kansas City, MO-KS (MSA)",SMU29281409093000001A,Annual,Not Seasonally Adjusted
1997-01-01,84.6,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Local Government in Kansas City, MO-KS (MSA)",SMU29281409093000001A,Annual,Not Seasonally Adjusted
1998-01-01,87.1,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Local Government in Kansas City, MO-KS (MSA)",SMU29281409093000001A,Annual,Not Seasonally Adjusted
1999-01-01,89.1,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Local Government in Kansas City, MO-KS (MSA)",SMU29281409093000001A,Annual,Not Seasonally Adjusted
2000-01-01,91.4,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Local Government in Kansas City, MO-KS (MSA)",SMU29281409093000001A,Annual,Not Seasonally Adjusted
2001-01-01,94.5,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Local Government in Kansas City, MO-KS (MSA)",SMU29281409093000001A,Annual,Not Seasonally Adjusted
2002-01-01,95.1,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Local Government in Kansas City, MO-KS (MSA)",SMU29281409093000001A,Annual,Not Seasonally Adjusted
2003-01-01,97.6,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Local Government in Kansas City, MO-KS (MSA)",SMU29281409093000001A,Annual,Not Seasonally Adjusted
2004-01-01,98.9,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Local Government in Kansas City, MO-KS (MSA)",SMU29281409093000001A,Annual,Not Seasonally Adjusted
2005-01-01,99.9,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Local Government in Kansas City, MO-KS (MSA)",SMU29281409093000001A,Annual,Not Seasonally Adjusted
2006-01-01,101.8,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Local Government in Kansas City, MO-KS (MSA)",SMU29281409093000001A,Annual,Not Seasonally Adjusted
2007-01-01,106.2,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Local Government in Kansas City, MO-KS (MSA)",SMU29281409093000001A,Annual,Not Seasonally Adjusted
2008-01-01,107.8,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Local Government in Kansas City, MO-KS (MSA)",SMU29281409093000001A,Annual,Not Seasonally Adjusted
2009-01-01,108.4,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Local Government in Kansas City, MO-KS (MSA)",SMU29281409093000001A,Annual,Not Seasonally Adjusted
2010-01-01,105.2,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Local Government in Kansas City, MO-KS (MSA)",SMU29281409093000001A,Annual,Not Seasonally Adjusted
2011-01-01,103.8,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Local Government in Kansas City, MO-KS (MSA)",SMU29281409093000001A,Annual,Not Seasonally Adjusted
2012-01-01,103.9,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Local Government in Kansas City, MO-KS (MSA)",SMU29281409093000001A,Annual,Not Seasonally Adjusted
2013-01-01,103.8,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Local Government in Kansas City, MO-KS (MSA)",SMU29281409093000001A,Annual,Not Seasonally Adjusted
2014-01-01,103.5,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Local Government in Kansas City, MO-KS (MSA)",SMU29281409093000001A,Annual,Not Seasonally Adjusted
2015-01-01,104.3,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Local Government in Kansas City, MO-KS (MSA)",SMU29281409093000001A,Annual,Not Seasonally Adjusted
2016-01-01,104.7,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Local Government in Kansas City, MO-KS (MSA)",SMU29281409093000001A,Annual,Not Seasonally Adjusted
2017-01-01,105.6,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Local Government in Kansas City, MO-KS (MSA)",SMU29281409093000001A,Annual,Not Seasonally Adjusted
2018-01-01,104.7,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Local Government in Kansas City, MO-KS (MSA)",SMU29281409093000001A,Annual,Not Seasonally Adjusted
2019-01-01,104.9,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Local Government in Kansas City, MO-KS (MSA)",SMU29281409093000001A,Annual,Not Seasonally Adjusted
2020-01-01,102.3,MO,"Kansas City, MO-KS",Kansas City,"All Employees: Local Government in Kansas City, MO-KS (MSA)",SMU29281409093000001A,Annual,Not Seasonally Adjusted
1990-01-01,12.2,PA,"Lancaster, PA",Lancaster,"All Employees: Local Government in Lancaster, PA (MSA)",SMU42295409093000001A,Annual,Not Seasonally Adjusted
1991-01-01,12.7,PA,"Lancaster, PA",Lancaster,"All Employees: Local Government in Lancaster, PA (MSA)",SMU42295409093000001A,Annual,Not Seasonally Adjusted
1992-01-01,13.0,PA,"Lancaster, PA",Lancaster,"All Employees: Local Government in Lancaster, PA (MSA)",SMU42295409093000001A,Annual,Not Seasonally Adjusted
1993-01-01,13.3,PA,"Lancaster, PA",Lancaster,"All Employees: Local Government in Lancaster, PA (MSA)",SMU42295409093000001A,Annual,Not Seasonally Adjusted
1994-01-01,13.6,PA,"Lancaster, PA",Lancaster,"All Employees: Local Government in Lancaster, PA (MSA)",SMU42295409093000001A,Annual,Not Seasonally Adjusted
1995-01-01,13.6,PA,"Lancaster, PA",Lancaster,"All Employees: Local Government in Lancaster, PA (MSA)",SMU42295409093000001A,Annual,Not Seasonally Adjusted
1996-01-01,13.7,PA,"Lancaster, PA",Lancaster,"All Employees: Local Government in Lancaster, PA (MSA)",SMU42295409093000001A,Annual,Not Seasonally Adjusted
1997-01-01,13.7,PA,"Lancaster, PA",Lancaster,"All Employees: Local Government in Lancaster, PA (MSA)",SMU42295409093000001A,Annual,Not Seasonally Adjusted
1998-01-01,13.8,PA,"Lancaster, PA",Lancaster,"All Employees: Local Government in Lancaster, PA (MSA)",SMU42295409093000001A,Annual,Not Seasonally Adjusted
1999-01-01,14.2,PA,"Lancaster, PA",Lancaster,"All Employees: Local Government in Lancaster, PA (MSA)",SMU42295409093000001A,Annual,Not Seasonally Adjusted
2000-01-01,14.5,PA,"Lancaster, PA",Lancaster,"All Employees: Local Government in Lancaster, PA (MSA)",SMU42295409093000001A,Annual,Not Seasonally Adjusted
2001-01-01,14.9,PA,"Lancaster, PA",Lancaster,"All Employees: Local Government in Lancaster, PA (MSA)",SMU42295409093000001A,Annual,Not Seasonally Adjusted
2002-01-01,15.5,PA,"Lancaster, PA",Lancaster,"All Employees: Local Government in Lancaster, PA (MSA)",SMU42295409093000001A,Annual,Not Seasonally Adjusted
2003-01-01,16.0,PA,"Lancaster, PA",Lancaster,"All Employees: Local Government in Lancaster, PA (MSA)",SMU42295409093000001A,Annual,Not Seasonally Adjusted
2004-01-01,16.2,PA,"Lancaster, PA",Lancaster,"All Employees: Local Government in Lancaster, PA (MSA)",SMU42295409093000001A,Annual,Not Seasonally Adjusted
2005-01-01,16.3,PA,"Lancaster, PA",Lancaster,"All Employees: Local Government in Lancaster, PA (MSA)",SMU42295409093000001A,Annual,Not Seasonally Adjusted
2006-01-01,16.2,PA,"Lancaster, PA",Lancaster,"All Employees: Local Government in Lancaster, PA (MSA)",SMU42295409093000001A,Annual,Not Seasonally Adjusted
2007-01-01,16.3,PA,"Lancaster, PA",Lancaster,"All Employees: Local Government in Lancaster, PA (MSA)",SMU42295409093000001A,Annual,Not Seasonally Adjusted
2008-01-01,16.6,PA,"Lancaster, PA",Lancaster,"All Employees: Local Government in Lancaster, PA (MSA)",SMU42295409093000001A,Annual,Not Seasonally Adjusted
2009-01-01,16.9,PA,"Lancaster, PA",Lancaster,"All Employees: Local Government in Lancaster, PA (MSA)",SMU42295409093000001A,Annual,Not Seasonally Adjusted
2010-01-01,16.8,PA,"Lancaster, PA",Lancaster,"All Employees: Local Government in Lancaster, PA (MSA)",SMU42295409093000001A,Annual,Not Seasonally Adjusted
2011-01-01,16.4,PA,"Lancaster, PA",Lancaster,"All Employees: Local Government in Lancaster, PA (MSA)",SMU42295409093000001A,Annual,Not Seasonally Adjusted
2012-01-01,15.9,PA,"Lancaster, PA",Lancaster,"All Employees: Local Government in Lancaster, PA (MSA)",SMU42295409093000001A,Annual,Not Seasonally Adjusted
2013-01-01,15.7,PA,"Lancaster, PA",Lancaster,"All Employees: Local Government in Lancaster, PA (MSA)",SMU42295409093000001A,Annual,Not Seasonally Adjusted
2014-01-01,15.4,PA,"Lancaster, PA",Lancaster,"All Employees: Local Government in Lancaster, PA (MSA)",SMU42295409093000001A,Annual,Not Seasonally Adjusted
2015-01-01,15.3,PA,"Lancaster, PA",Lancaster,"All Employees: Local Government in Lancaster, PA (MSA)",SMU42295409093000001A,Annual,Not Seasonally Adjusted
2016-01-01,15.4,PA,"Lancaster, PA",Lancaster,"All Employees: Local Government in Lancaster, PA (MSA)",SMU42295409093000001A,Annual,Not Seasonally Adjusted
2017-01-01,15.5,PA,"Lancaster, PA",Lancaster,"All Employees: Local Government in Lancaster, PA (MSA)",SMU42295409093000001A,Annual,Not Seasonally Adjusted
2018-01-01,15.6,PA,"Lancaster, PA",Lancaster,"All Employees: Local Government in Lancaster, PA (MSA)",SMU42295409093000001A,Annual,Not Seasonally Adjusted
2019-01-01,15.7,PA,"Lancaster, PA",Lancaster,"All Employees: Local Government in Lancaster, PA (MSA)",SMU42295409093000001A,Annual,Not Seasonally Adjusted
2020-01-01,15.3,PA,"Lancaster, PA",Lancaster,"All Employees: Local Government in Lancaster, PA (MSA)",SMU42295409093000001A,Annual,Not Seasonally Adjusted
1990-01-01,7.7,VA,"Lynchburg, VA",Lynchburg,"All Employees: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001A,Annual,Not Seasonally Adjusted
1991-01-01,7.9,VA,"Lynchburg, VA",Lynchburg,"All Employees: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001A,Annual,Not Seasonally Adjusted
1992-01-01,7.8,VA,"Lynchburg, VA",Lynchburg,"All Employees: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001A,Annual,Not Seasonally Adjusted
1993-01-01,8.0,VA,"Lynchburg, VA",Lynchburg,"All Employees: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001A,Annual,Not Seasonally Adjusted
1994-01-01,8.3,VA,"Lynchburg, VA",Lynchburg,"All Employees: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001A,Annual,Not Seasonally Adjusted
1995-01-01,8.3,VA,"Lynchburg, VA",Lynchburg,"All Employees: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001A,Annual,Not Seasonally Adjusted
1996-01-01,8.7,VA,"Lynchburg, VA",Lynchburg,"All Employees: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001A,Annual,Not Seasonally Adjusted
1997-01-01,8.9,VA,"Lynchburg, VA",Lynchburg,"All Employees: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001A,Annual,Not Seasonally Adjusted
1998-01-01,9.0,VA,"Lynchburg, VA",Lynchburg,"All Employees: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001A,Annual,Not Seasonally Adjusted
1999-01-01,9.5,VA,"Lynchburg, VA",Lynchburg,"All Employees: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001A,Annual,Not Seasonally Adjusted
2000-01-01,9.8,VA,"Lynchburg, VA",Lynchburg,"All Employees: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001A,Annual,Not Seasonally Adjusted
2001-01-01,9.9,VA,"Lynchburg, VA",Lynchburg,"All Employees: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001A,Annual,Not Seasonally Adjusted
