date,Housing Inventory: Pending Listing Count,state,msa,city,title,id,frequency,seasonal_adjustment
2021-09-01,8.0,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Pending Listing Count in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PENLISCOU18880,Monthly,Not Seasonally Adjusted
2021-10-01,9.0,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Pending Listing Count in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PENLISCOU18880,Monthly,Not Seasonally Adjusted
2021-11-01,1966.0,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Pending Listing Count in Crestview-Fort Walton Beach-Destin, FL (CBSA)",PENLISCOU18880,Monthly,Not Seasonally Adjusted
2016-07-01,13691.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Pending Listing Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PENLISCOU19100,Monthly,Not Seasonally Adjusted
2016-08-01,13373.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Pending Listing Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PENLISCOU19100,Monthly,Not Seasonally Adjusted
2016-09-01,12367.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Pending Listing Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PENLISCOU19100,Monthly,Not Seasonally Adjusted
2016-10-01,11464.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Pending Listing Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PENLISCOU19100,Monthly,Not Seasonally Adjusted
2016-11-01,11119.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Pending Listing Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PENLISCOU19100,Monthly,Not Seasonally Adjusted
2016-12-01,9668.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Pending Listing Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PENLISCOU19100,Monthly,Not Seasonally Adjusted
2017-01-01,8586.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Pending Listing Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PENLISCOU19100,Monthly,Not Seasonally Adjusted
2017-02-01,10687.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Pending Listing Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PENLISCOU19100,Monthly,Not Seasonally Adjusted
2017-03-01,11871.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Pending Listing Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PENLISCOU19100,Monthly,Not Seasonally Adjusted
2017-04-01,13384.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Pending Listing Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PENLISCOU19100,Monthly,Not Seasonally Adjusted
2017-05-01,13965.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Pending Listing Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PENLISCOU19100,Monthly,Not Seasonally Adjusted
2017-06-01,13747.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Pending Listing Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PENLISCOU19100,Monthly,Not Seasonally Adjusted
2017-07-01,13335.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Pending Listing Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PENLISCOU19100,Monthly,Not Seasonally Adjusted
2017-08-01,12625.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Pending Listing Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PENLISCOU19100,Monthly,Not Seasonally Adjusted
2017-09-01,11521.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Pending Listing Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PENLISCOU19100,Monthly,Not Seasonally Adjusted
2017-10-01,11042.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Pending Listing Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PENLISCOU19100,Monthly,Not Seasonally Adjusted
2017-11-01,10628.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Pending Listing Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PENLISCOU19100,Monthly,Not Seasonally Adjusted
2017-12-01,9946.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Pending Listing Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PENLISCOU19100,Monthly,Not Seasonally Adjusted
2018-01-01,8415.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Pending Listing Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PENLISCOU19100,Monthly,Not Seasonally Adjusted
2018-02-01,10404.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Pending Listing Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PENLISCOU19100,Monthly,Not Seasonally Adjusted
2018-03-01,11292.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Pending Listing Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PENLISCOU19100,Monthly,Not Seasonally Adjusted
2018-04-01,12816.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Pending Listing Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PENLISCOU19100,Monthly,Not Seasonally Adjusted
2018-05-01,13622.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Pending Listing Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PENLISCOU19100,Monthly,Not Seasonally Adjusted
2018-06-01,13261.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Pending Listing Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PENLISCOU19100,Monthly,Not Seasonally Adjusted
2018-07-01,12711.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Pending Listing Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PENLISCOU19100,Monthly,Not Seasonally Adjusted
2018-08-01,11624.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Pending Listing Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PENLISCOU19100,Monthly,Not Seasonally Adjusted
2018-09-01,10600.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Pending Listing Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PENLISCOU19100,Monthly,Not Seasonally Adjusted
2018-10-01,9770.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Pending Listing Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PENLISCOU19100,Monthly,Not Seasonally Adjusted
2018-11-01,9441.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Pending Listing Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PENLISCOU19100,Monthly,Not Seasonally Adjusted
2018-12-01,8599.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Pending Listing Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PENLISCOU19100,Monthly,Not Seasonally Adjusted
2019-01-01,7415.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Pending Listing Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PENLISCOU19100,Monthly,Not Seasonally Adjusted
2019-02-01,9774.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Pending Listing Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PENLISCOU19100,Monthly,Not Seasonally Adjusted
2019-03-01,11479.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Pending Listing Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PENLISCOU19100,Monthly,Not Seasonally Adjusted
2019-04-01,12804.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Pending Listing Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PENLISCOU19100,Monthly,Not Seasonally Adjusted
2019-05-01,13317.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Pending Listing Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PENLISCOU19100,Monthly,Not Seasonally Adjusted
2019-06-01,13029.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Pending Listing Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PENLISCOU19100,Monthly,Not Seasonally Adjusted
2019-07-01,13115.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Pending Listing Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PENLISCOU19100,Monthly,Not Seasonally Adjusted
2019-08-01,12283.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Pending Listing Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PENLISCOU19100,Monthly,Not Seasonally Adjusted
2019-09-01,11495.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Pending Listing Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PENLISCOU19100,Monthly,Not Seasonally Adjusted
2019-10-01,10536.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Pending Listing Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PENLISCOU19100,Monthly,Not Seasonally Adjusted
2019-11-01,10177.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Pending Listing Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PENLISCOU19100,Monthly,Not Seasonally Adjusted
2019-12-01,9236.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Pending Listing Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PENLISCOU19100,Monthly,Not Seasonally Adjusted
2020-01-01,8332.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Pending Listing Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PENLISCOU19100,Monthly,Not Seasonally Adjusted
2020-02-01,10907.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Pending Listing Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PENLISCOU19100,Monthly,Not Seasonally Adjusted
2020-03-01,12146.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Pending Listing Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PENLISCOU19100,Monthly,Not Seasonally Adjusted
2020-04-01,10571.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Pending Listing Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PENLISCOU19100,Monthly,Not Seasonally Adjusted
2020-05-01,13114.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Pending Listing Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PENLISCOU19100,Monthly,Not Seasonally Adjusted
2020-06-01,16490.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Pending Listing Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PENLISCOU19100,Monthly,Not Seasonally Adjusted
2020-07-01,16437.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Pending Listing Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PENLISCOU19100,Monthly,Not Seasonally Adjusted
2020-08-01,15695.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Pending Listing Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PENLISCOU19100,Monthly,Not Seasonally Adjusted
2020-09-01,15322.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Pending Listing Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PENLISCOU19100,Monthly,Not Seasonally Adjusted
2020-10-01,14624.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Pending Listing Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PENLISCOU19100,Monthly,Not Seasonally Adjusted
2020-11-01,13679.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Pending Listing Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PENLISCOU19100,Monthly,Not Seasonally Adjusted
2020-12-01,12310.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Pending Listing Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PENLISCOU19100,Monthly,Not Seasonally Adjusted
2021-01-01,10639.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Pending Listing Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PENLISCOU19100,Monthly,Not Seasonally Adjusted
2021-02-01,12844.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Pending Listing Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PENLISCOU19100,Monthly,Not Seasonally Adjusted
2021-03-01,12848.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Pending Listing Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PENLISCOU19100,Monthly,Not Seasonally Adjusted
2021-04-01,14397.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Pending Listing Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PENLISCOU19100,Monthly,Not Seasonally Adjusted
2021-05-01,14756.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Pending Listing Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PENLISCOU19100,Monthly,Not Seasonally Adjusted
2021-06-01,14505.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Pending Listing Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PENLISCOU19100,Monthly,Not Seasonally Adjusted
2021-07-01,14289.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Pending Listing Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PENLISCOU19100,Monthly,Not Seasonally Adjusted
2021-08-01,14538.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Pending Listing Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PENLISCOU19100,Monthly,Not Seasonally Adjusted
2021-09-01,14292.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Pending Listing Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PENLISCOU19100,Monthly,Not Seasonally Adjusted
2021-10-01,13731.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Pending Listing Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PENLISCOU19100,Monthly,Not Seasonally Adjusted
2021-11-01,13808.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Pending Listing Count in Dallas-Fort Worth-Arlington, TX (CBSA)",PENLISCOU19100,Monthly,Not Seasonally Adjusted
2016-07-01,2.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Pending Listing Count in Fort Wayne, IN (CBSA)",PENLISCOU23060,Monthly,Not Seasonally Adjusted
2016-08-01,2.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Pending Listing Count in Fort Wayne, IN (CBSA)",PENLISCOU23060,Monthly,Not Seasonally Adjusted
2016-09-01,3.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Pending Listing Count in Fort Wayne, IN (CBSA)",PENLISCOU23060,Monthly,Not Seasonally Adjusted
2016-10-01,2.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Pending Listing Count in Fort Wayne, IN (CBSA)",PENLISCOU23060,Monthly,Not Seasonally Adjusted
2016-11-01,2.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Pending Listing Count in Fort Wayne, IN (CBSA)",PENLISCOU23060,Monthly,Not Seasonally Adjusted
2016-12-01,2.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Pending Listing Count in Fort Wayne, IN (CBSA)",PENLISCOU23060,Monthly,Not Seasonally Adjusted
2017-01-01,1.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Pending Listing Count in Fort Wayne, IN (CBSA)",PENLISCOU23060,Monthly,Not Seasonally Adjusted
2017-02-01,1.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Pending Listing Count in Fort Wayne, IN (CBSA)",PENLISCOU23060,Monthly,Not Seasonally Adjusted
2017-03-01,0.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Pending Listing Count in Fort Wayne, IN (CBSA)",PENLISCOU23060,Monthly,Not Seasonally Adjusted
2017-04-01,71.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Pending Listing Count in Fort Wayne, IN (CBSA)",PENLISCOU23060,Monthly,Not Seasonally Adjusted
2017-05-01,89.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Pending Listing Count in Fort Wayne, IN (CBSA)",PENLISCOU23060,Monthly,Not Seasonally Adjusted
2017-06-01,57.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Pending Listing Count in Fort Wayne, IN (CBSA)",PENLISCOU23060,Monthly,Not Seasonally Adjusted
2017-07-01,9.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Pending Listing Count in Fort Wayne, IN (CBSA)",PENLISCOU23060,Monthly,Not Seasonally Adjusted
2017-08-01,0.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Pending Listing Count in Fort Wayne, IN (CBSA)",PENLISCOU23060,Monthly,Not Seasonally Adjusted
2017-09-01,0.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Pending Listing Count in Fort Wayne, IN (CBSA)",PENLISCOU23060,Monthly,Not Seasonally Adjusted
2017-10-01,0.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Pending Listing Count in Fort Wayne, IN (CBSA)",PENLISCOU23060,Monthly,Not Seasonally Adjusted
2017-11-01,0.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Pending Listing Count in Fort Wayne, IN (CBSA)",PENLISCOU23060,Monthly,Not Seasonally Adjusted
2017-12-01,0.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Pending Listing Count in Fort Wayne, IN (CBSA)",PENLISCOU23060,Monthly,Not Seasonally Adjusted
2018-01-01,1.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Pending Listing Count in Fort Wayne, IN (CBSA)",PENLISCOU23060,Monthly,Not Seasonally Adjusted
2018-02-01,1.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Pending Listing Count in Fort Wayne, IN (CBSA)",PENLISCOU23060,Monthly,Not Seasonally Adjusted
2018-03-01,2.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Pending Listing Count in Fort Wayne, IN (CBSA)",PENLISCOU23060,Monthly,Not Seasonally Adjusted
2018-04-01,1.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Pending Listing Count in Fort Wayne, IN (CBSA)",PENLISCOU23060,Monthly,Not Seasonally Adjusted
2018-05-01,0.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Pending Listing Count in Fort Wayne, IN (CBSA)",PENLISCOU23060,Monthly,Not Seasonally Adjusted
2018-06-01,1.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Pending Listing Count in Fort Wayne, IN (CBSA)",PENLISCOU23060,Monthly,Not Seasonally Adjusted
2018-07-01,1.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Pending Listing Count in Fort Wayne, IN (CBSA)",PENLISCOU23060,Monthly,Not Seasonally Adjusted
2018-08-01,1.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Pending Listing Count in Fort Wayne, IN (CBSA)",PENLISCOU23060,Monthly,Not Seasonally Adjusted
2018-09-01,1.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Pending Listing Count in Fort Wayne, IN (CBSA)",PENLISCOU23060,Monthly,Not Seasonally Adjusted
2018-10-01,1.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Pending Listing Count in Fort Wayne, IN (CBSA)",PENLISCOU23060,Monthly,Not Seasonally Adjusted
2018-11-01,1.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Pending Listing Count in Fort Wayne, IN (CBSA)",PENLISCOU23060,Monthly,Not Seasonally Adjusted
2018-12-01,1.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Pending Listing Count in Fort Wayne, IN (CBSA)",PENLISCOU23060,Monthly,Not Seasonally Adjusted
2019-01-01,0.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Pending Listing Count in Fort Wayne, IN (CBSA)",PENLISCOU23060,Monthly,Not Seasonally Adjusted
2019-02-01,1.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Pending Listing Count in Fort Wayne, IN (CBSA)",PENLISCOU23060,Monthly,Not Seasonally Adjusted
2019-03-01,28.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Pending Listing Count in Fort Wayne, IN (CBSA)",PENLISCOU23060,Monthly,Not Seasonally Adjusted
2019-04-01,67.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Pending Listing Count in Fort Wayne, IN (CBSA)",PENLISCOU23060,Monthly,Not Seasonally Adjusted
2019-05-01,87.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Pending Listing Count in Fort Wayne, IN (CBSA)",PENLISCOU23060,Monthly,Not Seasonally Adjusted
2019-06-01,79.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Pending Listing Count in Fort Wayne, IN (CBSA)",PENLISCOU23060,Monthly,Not Seasonally Adjusted
2019-07-01,89.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Pending Listing Count in Fort Wayne, IN (CBSA)",PENLISCOU23060,Monthly,Not Seasonally Adjusted
2019-08-01,117.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Pending Listing Count in Fort Wayne, IN (CBSA)",PENLISCOU23060,Monthly,Not Seasonally Adjusted
2019-09-01,127.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Pending Listing Count in Fort Wayne, IN (CBSA)",PENLISCOU23060,Monthly,Not Seasonally Adjusted
2019-10-01,91.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Pending Listing Count in Fort Wayne, IN (CBSA)",PENLISCOU23060,Monthly,Not Seasonally Adjusted
2019-11-01,97.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Pending Listing Count in Fort Wayne, IN (CBSA)",PENLISCOU23060,Monthly,Not Seasonally Adjusted
2019-12-01,75.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Pending Listing Count in Fort Wayne, IN (CBSA)",PENLISCOU23060,Monthly,Not Seasonally Adjusted
2020-01-01,73.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Pending Listing Count in Fort Wayne, IN (CBSA)",PENLISCOU23060,Monthly,Not Seasonally Adjusted
2020-02-01,73.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Pending Listing Count in Fort Wayne, IN (CBSA)",PENLISCOU23060,Monthly,Not Seasonally Adjusted
2020-03-01,75.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Pending Listing Count in Fort Wayne, IN (CBSA)",PENLISCOU23060,Monthly,Not Seasonally Adjusted
2020-04-01,81.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Pending Listing Count in Fort Wayne, IN (CBSA)",PENLISCOU23060,Monthly,Not Seasonally Adjusted
2020-05-01,82.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Pending Listing Count in Fort Wayne, IN (CBSA)",PENLISCOU23060,Monthly,Not Seasonally Adjusted
2020-06-01,82.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Pending Listing Count in Fort Wayne, IN (CBSA)",PENLISCOU23060,Monthly,Not Seasonally Adjusted
2020-07-01,85.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Pending Listing Count in Fort Wayne, IN (CBSA)",PENLISCOU23060,Monthly,Not Seasonally Adjusted
2020-08-01,117.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Pending Listing Count in Fort Wayne, IN (CBSA)",PENLISCOU23060,Monthly,Not Seasonally Adjusted
2020-09-01,103.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Pending Listing Count in Fort Wayne, IN (CBSA)",PENLISCOU23060,Monthly,Not Seasonally Adjusted
2020-10-01,104.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Pending Listing Count in Fort Wayne, IN (CBSA)",PENLISCOU23060,Monthly,Not Seasonally Adjusted
2020-11-01,95.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Pending Listing Count in Fort Wayne, IN (CBSA)",PENLISCOU23060,Monthly,Not Seasonally Adjusted
2020-12-01,71.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Pending Listing Count in Fort Wayne, IN (CBSA)",PENLISCOU23060,Monthly,Not Seasonally Adjusted
2021-01-01,64.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Pending Listing Count in Fort Wayne, IN (CBSA)",PENLISCOU23060,Monthly,Not Seasonally Adjusted
2021-02-01,57.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Pending Listing Count in Fort Wayne, IN (CBSA)",PENLISCOU23060,Monthly,Not Seasonally Adjusted
2021-03-01,53.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Pending Listing Count in Fort Wayne, IN (CBSA)",PENLISCOU23060,Monthly,Not Seasonally Adjusted
2021-04-01,59.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Pending Listing Count in Fort Wayne, IN (CBSA)",PENLISCOU23060,Monthly,Not Seasonally Adjusted
2021-05-01,68.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Pending Listing Count in Fort Wayne, IN (CBSA)",PENLISCOU23060,Monthly,Not Seasonally Adjusted
2021-06-01,66.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Pending Listing Count in Fort Wayne, IN (CBSA)",PENLISCOU23060,Monthly,Not Seasonally Adjusted
2021-07-01,75.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Pending Listing Count in Fort Wayne, IN (CBSA)",PENLISCOU23060,Monthly,Not Seasonally Adjusted
2021-08-01,95.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Pending Listing Count in Fort Wayne, IN (CBSA)",PENLISCOU23060,Monthly,Not Seasonally Adjusted
2021-09-01,86.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Pending Listing Count in Fort Wayne, IN (CBSA)",PENLISCOU23060,Monthly,Not Seasonally Adjusted
2021-10-01,91.0,IN,"Fort Wayne, IN",Fort Wayne,"Housing Inventory: Pending Listing Count in Fort Wayne, IN (CBSA)",PENLISCOU23060,Monthly,Not Seasonally Adjusted
