date,Housing Inventory: Active Listing Count,state,msa,city,title,id,frequency,seasonal_adjustment
2021-08-01,478.0,PA,"Lancaster, PA",Lancaster,"Housing Inventory: Active Listing Count in Lancaster, PA (CBSA)",ACTLISCOU29540,Monthly,Not Seasonally Adjusted
2021-09-01,470.0,PA,"Lancaster, PA",Lancaster,"Housing Inventory: Active Listing Count in Lancaster, PA (CBSA)",ACTLISCOU29540,Monthly,Not Seasonally Adjusted
2021-10-01,467.0,PA,"Lancaster, PA",Lancaster,"Housing Inventory: Active Listing Count in Lancaster, PA (CBSA)",ACTLISCOU29540,Monthly,Not Seasonally Adjusted
2021-11-01,422.0,PA,"Lancaster, PA",Lancaster,"Housing Inventory: Active Listing Count in Lancaster, PA (CBSA)",ACTLISCOU29540,Monthly,Not Seasonally Adjusted
2016-07-01,1970.0,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Active Listing Count in Lynchburg, VA (CBSA)",ACTLISCOU31340,Monthly,Not Seasonally Adjusted
2016-08-01,1934.0,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Active Listing Count in Lynchburg, VA (CBSA)",ACTLISCOU31340,Monthly,Not Seasonally Adjusted
2016-09-01,1888.0,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Active Listing Count in Lynchburg, VA (CBSA)",ACTLISCOU31340,Monthly,Not Seasonally Adjusted
2016-10-01,1859.0,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Active Listing Count in Lynchburg, VA (CBSA)",ACTLISCOU31340,Monthly,Not Seasonally Adjusted
2016-11-01,1770.0,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Active Listing Count in Lynchburg, VA (CBSA)",ACTLISCOU31340,Monthly,Not Seasonally Adjusted
2016-12-01,1566.0,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Active Listing Count in Lynchburg, VA (CBSA)",ACTLISCOU31340,Monthly,Not Seasonally Adjusted
2017-01-01,1451.0,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Active Listing Count in Lynchburg, VA (CBSA)",ACTLISCOU31340,Monthly,Not Seasonally Adjusted
2017-02-01,1449.0,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Active Listing Count in Lynchburg, VA (CBSA)",ACTLISCOU31340,Monthly,Not Seasonally Adjusted
2017-03-01,1473.0,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Active Listing Count in Lynchburg, VA (CBSA)",ACTLISCOU31340,Monthly,Not Seasonally Adjusted
2017-04-01,1508.0,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Active Listing Count in Lynchburg, VA (CBSA)",ACTLISCOU31340,Monthly,Not Seasonally Adjusted
2017-05-01,1566.0,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Active Listing Count in Lynchburg, VA (CBSA)",ACTLISCOU31340,Monthly,Not Seasonally Adjusted
2017-06-01,1564.0,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Active Listing Count in Lynchburg, VA (CBSA)",ACTLISCOU31340,Monthly,Not Seasonally Adjusted
2017-07-01,1544.0,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Active Listing Count in Lynchburg, VA (CBSA)",ACTLISCOU31340,Monthly,Not Seasonally Adjusted
2017-08-01,1621.0,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Active Listing Count in Lynchburg, VA (CBSA)",ACTLISCOU31340,Monthly,Not Seasonally Adjusted
2017-09-01,1576.0,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Active Listing Count in Lynchburg, VA (CBSA)",ACTLISCOU31340,Monthly,Not Seasonally Adjusted
2017-10-01,1522.0,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Active Listing Count in Lynchburg, VA (CBSA)",ACTLISCOU31340,Monthly,Not Seasonally Adjusted
2017-11-01,1429.0,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Active Listing Count in Lynchburg, VA (CBSA)",ACTLISCOU31340,Monthly,Not Seasonally Adjusted
2017-12-01,1309.0,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Active Listing Count in Lynchburg, VA (CBSA)",ACTLISCOU31340,Monthly,Not Seasonally Adjusted
2018-01-01,1185.0,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Active Listing Count in Lynchburg, VA (CBSA)",ACTLISCOU31340,Monthly,Not Seasonally Adjusted
2018-02-01,1183.0,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Active Listing Count in Lynchburg, VA (CBSA)",ACTLISCOU31340,Monthly,Not Seasonally Adjusted
2018-03-01,1280.0,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Active Listing Count in Lynchburg, VA (CBSA)",ACTLISCOU31340,Monthly,Not Seasonally Adjusted
2018-04-01,1369.0,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Active Listing Count in Lynchburg, VA (CBSA)",ACTLISCOU31340,Monthly,Not Seasonally Adjusted
2018-05-01,2355.0,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Active Listing Count in Lynchburg, VA (CBSA)",ACTLISCOU31340,Monthly,Not Seasonally Adjusted
2018-06-01,2452.0,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Active Listing Count in Lynchburg, VA (CBSA)",ACTLISCOU31340,Monthly,Not Seasonally Adjusted
2018-07-01,2487.0,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Active Listing Count in Lynchburg, VA (CBSA)",ACTLISCOU31340,Monthly,Not Seasonally Adjusted
2018-08-01,2470.0,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Active Listing Count in Lynchburg, VA (CBSA)",ACTLISCOU31340,Monthly,Not Seasonally Adjusted
2018-09-01,2525.0,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Active Listing Count in Lynchburg, VA (CBSA)",ACTLISCOU31340,Monthly,Not Seasonally Adjusted
2018-10-01,2512.0,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Active Listing Count in Lynchburg, VA (CBSA)",ACTLISCOU31340,Monthly,Not Seasonally Adjusted
2018-11-01,2487.0,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Active Listing Count in Lynchburg, VA (CBSA)",ACTLISCOU31340,Monthly,Not Seasonally Adjusted
2018-12-01,2365.0,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Active Listing Count in Lynchburg, VA (CBSA)",ACTLISCOU31340,Monthly,Not Seasonally Adjusted
2019-01-01,2135.0,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Active Listing Count in Lynchburg, VA (CBSA)",ACTLISCOU31340,Monthly,Not Seasonally Adjusted
2019-02-01,2106.0,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Active Listing Count in Lynchburg, VA (CBSA)",ACTLISCOU31340,Monthly,Not Seasonally Adjusted
2019-03-01,1712.0,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Active Listing Count in Lynchburg, VA (CBSA)",ACTLISCOU31340,Monthly,Not Seasonally Adjusted
2019-04-01,1220.0,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Active Listing Count in Lynchburg, VA (CBSA)",ACTLISCOU31340,Monthly,Not Seasonally Adjusted
2019-05-01,1232.0,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Active Listing Count in Lynchburg, VA (CBSA)",ACTLISCOU31340,Monthly,Not Seasonally Adjusted
2019-06-01,1270.0,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Active Listing Count in Lynchburg, VA (CBSA)",ACTLISCOU31340,Monthly,Not Seasonally Adjusted
2019-07-01,1270.0,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Active Listing Count in Lynchburg, VA (CBSA)",ACTLISCOU31340,Monthly,Not Seasonally Adjusted
2019-08-01,1287.0,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Active Listing Count in Lynchburg, VA (CBSA)",ACTLISCOU31340,Monthly,Not Seasonally Adjusted
2019-09-01,1303.0,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Active Listing Count in Lynchburg, VA (CBSA)",ACTLISCOU31340,Monthly,Not Seasonally Adjusted
2019-10-01,1281.0,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Active Listing Count in Lynchburg, VA (CBSA)",ACTLISCOU31340,Monthly,Not Seasonally Adjusted
2019-11-01,1225.0,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Active Listing Count in Lynchburg, VA (CBSA)",ACTLISCOU31340,Monthly,Not Seasonally Adjusted
2019-12-01,1128.0,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Active Listing Count in Lynchburg, VA (CBSA)",ACTLISCOU31340,Monthly,Not Seasonally Adjusted
2020-01-01,1019.0,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Active Listing Count in Lynchburg, VA (CBSA)",ACTLISCOU31340,Monthly,Not Seasonally Adjusted
2020-02-01,955.0,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Active Listing Count in Lynchburg, VA (CBSA)",ACTLISCOU31340,Monthly,Not Seasonally Adjusted
2020-03-01,939.0,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Active Listing Count in Lynchburg, VA (CBSA)",ACTLISCOU31340,Monthly,Not Seasonally Adjusted
2020-04-01,961.0,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Active Listing Count in Lynchburg, VA (CBSA)",ACTLISCOU31340,Monthly,Not Seasonally Adjusted
2020-05-01,836.0,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Active Listing Count in Lynchburg, VA (CBSA)",ACTLISCOU31340,Monthly,Not Seasonally Adjusted
2020-06-01,761.0,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Active Listing Count in Lynchburg, VA (CBSA)",ACTLISCOU31340,Monthly,Not Seasonally Adjusted
2020-07-01,698.0,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Active Listing Count in Lynchburg, VA (CBSA)",ACTLISCOU31340,Monthly,Not Seasonally Adjusted
2020-08-01,640.0,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Active Listing Count in Lynchburg, VA (CBSA)",ACTLISCOU31340,Monthly,Not Seasonally Adjusted
2020-09-01,627.0,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Active Listing Count in Lynchburg, VA (CBSA)",ACTLISCOU31340,Monthly,Not Seasonally Adjusted
2020-10-01,630.0,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Active Listing Count in Lynchburg, VA (CBSA)",ACTLISCOU31340,Monthly,Not Seasonally Adjusted
2020-11-01,613.0,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Active Listing Count in Lynchburg, VA (CBSA)",ACTLISCOU31340,Monthly,Not Seasonally Adjusted
2020-12-01,554.0,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Active Listing Count in Lynchburg, VA (CBSA)",ACTLISCOU31340,Monthly,Not Seasonally Adjusted
2021-01-01,461.0,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Active Listing Count in Lynchburg, VA (CBSA)",ACTLISCOU31340,Monthly,Not Seasonally Adjusted
2021-02-01,377.0,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Active Listing Count in Lynchburg, VA (CBSA)",ACTLISCOU31340,Monthly,Not Seasonally Adjusted
2021-03-01,395.0,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Active Listing Count in Lynchburg, VA (CBSA)",ACTLISCOU31340,Monthly,Not Seasonally Adjusted
2021-04-01,375.0,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Active Listing Count in Lynchburg, VA (CBSA)",ACTLISCOU31340,Monthly,Not Seasonally Adjusted
2021-05-01,382.0,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Active Listing Count in Lynchburg, VA (CBSA)",ACTLISCOU31340,Monthly,Not Seasonally Adjusted
2021-06-01,416.0,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Active Listing Count in Lynchburg, VA (CBSA)",ACTLISCOU31340,Monthly,Not Seasonally Adjusted
2021-07-01,474.0,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Active Listing Count in Lynchburg, VA (CBSA)",ACTLISCOU31340,Monthly,Not Seasonally Adjusted
2021-08-01,482.0,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Active Listing Count in Lynchburg, VA (CBSA)",ACTLISCOU31340,Monthly,Not Seasonally Adjusted
2021-09-01,499.0,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Active Listing Count in Lynchburg, VA (CBSA)",ACTLISCOU31340,Monthly,Not Seasonally Adjusted
2021-10-01,480.0,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Active Listing Count in Lynchburg, VA (CBSA)",ACTLISCOU31340,Monthly,Not Seasonally Adjusted
2021-11-01,438.0,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Active Listing Count in Lynchburg, VA (CBSA)",ACTLISCOU31340,Monthly,Not Seasonally Adjusted
2016-07-01,2142.0,WI,"Madison, WI",Madison,"Housing Inventory: Active Listing Count in Madison, WI (CBSA)",ACTLISCOU31540,Monthly,Not Seasonally Adjusted
2016-08-01,2190.0,WI,"Madison, WI",Madison,"Housing Inventory: Active Listing Count in Madison, WI (CBSA)",ACTLISCOU31540,Monthly,Not Seasonally Adjusted
2016-09-01,2189.0,WI,"Madison, WI",Madison,"Housing Inventory: Active Listing Count in Madison, WI (CBSA)",ACTLISCOU31540,Monthly,Not Seasonally Adjusted
2016-10-01,2143.0,WI,"Madison, WI",Madison,"Housing Inventory: Active Listing Count in Madison, WI (CBSA)",ACTLISCOU31540,Monthly,Not Seasonally Adjusted
2016-11-01,1947.0,WI,"Madison, WI",Madison,"Housing Inventory: Active Listing Count in Madison, WI (CBSA)",ACTLISCOU31540,Monthly,Not Seasonally Adjusted
2016-12-01,1663.0,WI,"Madison, WI",Madison,"Housing Inventory: Active Listing Count in Madison, WI (CBSA)",ACTLISCOU31540,Monthly,Not Seasonally Adjusted
2017-01-01,1431.0,WI,"Madison, WI",Madison,"Housing Inventory: Active Listing Count in Madison, WI (CBSA)",ACTLISCOU31540,Monthly,Not Seasonally Adjusted
2017-02-01,1406.0,WI,"Madison, WI",Madison,"Housing Inventory: Active Listing Count in Madison, WI (CBSA)",ACTLISCOU31540,Monthly,Not Seasonally Adjusted
2017-03-01,1408.0,WI,"Madison, WI",Madison,"Housing Inventory: Active Listing Count in Madison, WI (CBSA)",ACTLISCOU31540,Monthly,Not Seasonally Adjusted
2017-04-01,1484.0,WI,"Madison, WI",Madison,"Housing Inventory: Active Listing Count in Madison, WI (CBSA)",ACTLISCOU31540,Monthly,Not Seasonally Adjusted
2017-05-01,1652.0,WI,"Madison, WI",Madison,"Housing Inventory: Active Listing Count in Madison, WI (CBSA)",ACTLISCOU31540,Monthly,Not Seasonally Adjusted
2017-06-01,1748.0,WI,"Madison, WI",Madison,"Housing Inventory: Active Listing Count in Madison, WI (CBSA)",ACTLISCOU31540,Monthly,Not Seasonally Adjusted
2017-07-01,1819.0,WI,"Madison, WI",Madison,"Housing Inventory: Active Listing Count in Madison, WI (CBSA)",ACTLISCOU31540,Monthly,Not Seasonally Adjusted
2017-08-01,1971.0,WI,"Madison, WI",Madison,"Housing Inventory: Active Listing Count in Madison, WI (CBSA)",ACTLISCOU31540,Monthly,Not Seasonally Adjusted
2017-09-01,1943.0,WI,"Madison, WI",Madison,"Housing Inventory: Active Listing Count in Madison, WI (CBSA)",ACTLISCOU31540,Monthly,Not Seasonally Adjusted
2017-10-01,1816.0,WI,"Madison, WI",Madison,"Housing Inventory: Active Listing Count in Madison, WI (CBSA)",ACTLISCOU31540,Monthly,Not Seasonally Adjusted
2017-11-01,1587.0,WI,"Madison, WI",Madison,"Housing Inventory: Active Listing Count in Madison, WI (CBSA)",ACTLISCOU31540,Monthly,Not Seasonally Adjusted
2017-12-01,1310.0,WI,"Madison, WI",Madison,"Housing Inventory: Active Listing Count in Madison, WI (CBSA)",ACTLISCOU31540,Monthly,Not Seasonally Adjusted
2018-01-01,1110.0,WI,"Madison, WI",Madison,"Housing Inventory: Active Listing Count in Madison, WI (CBSA)",ACTLISCOU31540,Monthly,Not Seasonally Adjusted
2018-02-01,1079.0,WI,"Madison, WI",Madison,"Housing Inventory: Active Listing Count in Madison, WI (CBSA)",ACTLISCOU31540,Monthly,Not Seasonally Adjusted
2018-03-01,1185.0,WI,"Madison, WI",Madison,"Housing Inventory: Active Listing Count in Madison, WI (CBSA)",ACTLISCOU31540,Monthly,Not Seasonally Adjusted
2018-04-01,1312.0,WI,"Madison, WI",Madison,"Housing Inventory: Active Listing Count in Madison, WI (CBSA)",ACTLISCOU31540,Monthly,Not Seasonally Adjusted
2018-05-01,1420.0,WI,"Madison, WI",Madison,"Housing Inventory: Active Listing Count in Madison, WI (CBSA)",ACTLISCOU31540,Monthly,Not Seasonally Adjusted
2018-06-01,1603.0,WI,"Madison, WI",Madison,"Housing Inventory: Active Listing Count in Madison, WI (CBSA)",ACTLISCOU31540,Monthly,Not Seasonally Adjusted
2018-07-01,1711.0,WI,"Madison, WI",Madison,"Housing Inventory: Active Listing Count in Madison, WI (CBSA)",ACTLISCOU31540,Monthly,Not Seasonally Adjusted
2018-08-01,1811.0,WI,"Madison, WI",Madison,"Housing Inventory: Active Listing Count in Madison, WI (CBSA)",ACTLISCOU31540,Monthly,Not Seasonally Adjusted
2018-09-01,1882.0,WI,"Madison, WI",Madison,"Housing Inventory: Active Listing Count in Madison, WI (CBSA)",ACTLISCOU31540,Monthly,Not Seasonally Adjusted
2018-10-01,1866.0,WI,"Madison, WI",Madison,"Housing Inventory: Active Listing Count in Madison, WI (CBSA)",ACTLISCOU31540,Monthly,Not Seasonally Adjusted
2018-11-01,1688.0,WI,"Madison, WI",Madison,"Housing Inventory: Active Listing Count in Madison, WI (CBSA)",ACTLISCOU31540,Monthly,Not Seasonally Adjusted
2018-12-01,1413.0,WI,"Madison, WI",Madison,"Housing Inventory: Active Listing Count in Madison, WI (CBSA)",ACTLISCOU31540,Monthly,Not Seasonally Adjusted
2019-01-01,1257.0,WI,"Madison, WI",Madison,"Housing Inventory: Active Listing Count in Madison, WI (CBSA)",ACTLISCOU31540,Monthly,Not Seasonally Adjusted
2019-02-01,1181.0,WI,"Madison, WI",Madison,"Housing Inventory: Active Listing Count in Madison, WI (CBSA)",ACTLISCOU31540,Monthly,Not Seasonally Adjusted
2019-03-01,1233.0,WI,"Madison, WI",Madison,"Housing Inventory: Active Listing Count in Madison, WI (CBSA)",ACTLISCOU31540,Monthly,Not Seasonally Adjusted
2019-04-01,1339.0,WI,"Madison, WI",Madison,"Housing Inventory: Active Listing Count in Madison, WI (CBSA)",ACTLISCOU31540,Monthly,Not Seasonally Adjusted
2019-05-01,1449.0,WI,"Madison, WI",Madison,"Housing Inventory: Active Listing Count in Madison, WI (CBSA)",ACTLISCOU31540,Monthly,Not Seasonally Adjusted
2019-06-01,1571.0,WI,"Madison, WI",Madison,"Housing Inventory: Active Listing Count in Madison, WI (CBSA)",ACTLISCOU31540,Monthly,Not Seasonally Adjusted
2019-07-01,1664.0,WI,"Madison, WI",Madison,"Housing Inventory: Active Listing Count in Madison, WI (CBSA)",ACTLISCOU31540,Monthly,Not Seasonally Adjusted
2019-08-01,1734.0,WI,"Madison, WI",Madison,"Housing Inventory: Active Listing Count in Madison, WI (CBSA)",ACTLISCOU31540,Monthly,Not Seasonally Adjusted
2019-09-01,1814.0,WI,"Madison, WI",Madison,"Housing Inventory: Active Listing Count in Madison, WI (CBSA)",ACTLISCOU31540,Monthly,Not Seasonally Adjusted
2019-10-01,1830.0,WI,"Madison, WI",Madison,"Housing Inventory: Active Listing Count in Madison, WI (CBSA)",ACTLISCOU31540,Monthly,Not Seasonally Adjusted
2019-11-01,1597.0,WI,"Madison, WI",Madison,"Housing Inventory: Active Listing Count in Madison, WI (CBSA)",ACTLISCOU31540,Monthly,Not Seasonally Adjusted
2019-12-01,1283.0,WI,"Madison, WI",Madison,"Housing Inventory: Active Listing Count in Madison, WI (CBSA)",ACTLISCOU31540,Monthly,Not Seasonally Adjusted
2020-01-01,1136.0,WI,"Madison, WI",Madison,"Housing Inventory: Active Listing Count in Madison, WI (CBSA)",ACTLISCOU31540,Monthly,Not Seasonally Adjusted
2020-02-01,1095.0,WI,"Madison, WI",Madison,"Housing Inventory: Active Listing Count in Madison, WI (CBSA)",ACTLISCOU31540,Monthly,Not Seasonally Adjusted
2020-03-01,1158.0,WI,"Madison, WI",Madison,"Housing Inventory: Active Listing Count in Madison, WI (CBSA)",ACTLISCOU31540,Monthly,Not Seasonally Adjusted
2020-04-01,1233.0,WI,"Madison, WI",Madison,"Housing Inventory: Active Listing Count in Madison, WI (CBSA)",ACTLISCOU31540,Monthly,Not Seasonally Adjusted
2020-05-01,1172.0,WI,"Madison, WI",Madison,"Housing Inventory: Active Listing Count in Madison, WI (CBSA)",ACTLISCOU31540,Monthly,Not Seasonally Adjusted
2020-06-01,1134.0,WI,"Madison, WI",Madison,"Housing Inventory: Active Listing Count in Madison, WI (CBSA)",ACTLISCOU31540,Monthly,Not Seasonally Adjusted
2020-07-01,1109.0,WI,"Madison, WI",Madison,"Housing Inventory: Active Listing Count in Madison, WI (CBSA)",ACTLISCOU31540,Monthly,Not Seasonally Adjusted
2020-08-01,1063.0,WI,"Madison, WI",Madison,"Housing Inventory: Active Listing Count in Madison, WI (CBSA)",ACTLISCOU31540,Monthly,Not Seasonally Adjusted
2020-09-01,1044.0,WI,"Madison, WI",Madison,"Housing Inventory: Active Listing Count in Madison, WI (CBSA)",ACTLISCOU31540,Monthly,Not Seasonally Adjusted
2020-10-01,1059.0,WI,"Madison, WI",Madison,"Housing Inventory: Active Listing Count in Madison, WI (CBSA)",ACTLISCOU31540,Monthly,Not Seasonally Adjusted
2020-11-01,872.0,WI,"Madison, WI",Madison,"Housing Inventory: Active Listing Count in Madison, WI (CBSA)",ACTLISCOU31540,Monthly,Not Seasonally Adjusted
2020-12-01,672.0,WI,"Madison, WI",Madison,"Housing Inventory: Active Listing Count in Madison, WI (CBSA)",ACTLISCOU31540,Monthly,Not Seasonally Adjusted
2021-01-01,546.0,WI,"Madison, WI",Madison,"Housing Inventory: Active Listing Count in Madison, WI (CBSA)",ACTLISCOU31540,Monthly,Not Seasonally Adjusted
2021-02-01,465.0,WI,"Madison, WI",Madison,"Housing Inventory: Active Listing Count in Madison, WI (CBSA)",ACTLISCOU31540,Monthly,Not Seasonally Adjusted
2021-03-01,457.0,WI,"Madison, WI",Madison,"Housing Inventory: Active Listing Count in Madison, WI (CBSA)",ACTLISCOU31540,Monthly,Not Seasonally Adjusted
2021-04-01,511.0,WI,"Madison, WI",Madison,"Housing Inventory: Active Listing Count in Madison, WI (CBSA)",ACTLISCOU31540,Monthly,Not Seasonally Adjusted
2021-05-01,539.0,WI,"Madison, WI",Madison,"Housing Inventory: Active Listing Count in Madison, WI (CBSA)",ACTLISCOU31540,Monthly,Not Seasonally Adjusted
2021-06-01,628.0,WI,"Madison, WI",Madison,"Housing Inventory: Active Listing Count in Madison, WI (CBSA)",ACTLISCOU31540,Monthly,Not Seasonally Adjusted
2021-07-01,770.0,WI,"Madison, WI",Madison,"Housing Inventory: Active Listing Count in Madison, WI (CBSA)",ACTLISCOU31540,Monthly,Not Seasonally Adjusted
2021-08-01,884.0,WI,"Madison, WI",Madison,"Housing Inventory: Active Listing Count in Madison, WI (CBSA)",ACTLISCOU31540,Monthly,Not Seasonally Adjusted
2021-09-01,918.0,WI,"Madison, WI",Madison,"Housing Inventory: Active Listing Count in Madison, WI (CBSA)",ACTLISCOU31540,Monthly,Not Seasonally Adjusted
2021-10-01,884.0,WI,"Madison, WI",Madison,"Housing Inventory: Active Listing Count in Madison, WI (CBSA)",ACTLISCOU31540,Monthly,Not Seasonally Adjusted
2021-11-01,707.0,WI,"Madison, WI",Madison,"Housing Inventory: Active Listing Count in Madison, WI (CBSA)",ACTLISCOU31540,Monthly,Not Seasonally Adjusted
2016-07-01,1133.0,TN,"Morristown, TN",Morristown,"Housing Inventory: Active Listing Count in Morristown, TN (CBSA)",ACTLISCOU34100,Monthly,Not Seasonally Adjusted
2016-08-01,1080.0,TN,"Morristown, TN",Morristown,"Housing Inventory: Active Listing Count in Morristown, TN (CBSA)",ACTLISCOU34100,Monthly,Not Seasonally Adjusted
2016-09-01,1051.0,TN,"Morristown, TN",Morristown,"Housing Inventory: Active Listing Count in Morristown, TN (CBSA)",ACTLISCOU34100,Monthly,Not Seasonally Adjusted
2016-10-01,1026.0,TN,"Morristown, TN",Morristown,"Housing Inventory: Active Listing Count in Morristown, TN (CBSA)",ACTLISCOU34100,Monthly,Not Seasonally Adjusted
2016-11-01,958.0,TN,"Morristown, TN",Morristown,"Housing Inventory: Active Listing Count in Morristown, TN (CBSA)",ACTLISCOU34100,Monthly,Not Seasonally Adjusted
2016-12-01,906.0,TN,"Morristown, TN",Morristown,"Housing Inventory: Active Listing Count in Morristown, TN (CBSA)",ACTLISCOU34100,Monthly,Not Seasonally Adjusted
2017-01-01,834.0,TN,"Morristown, TN",Morristown,"Housing Inventory: Active Listing Count in Morristown, TN (CBSA)",ACTLISCOU34100,Monthly,Not Seasonally Adjusted
2017-02-01,835.0,TN,"Morristown, TN",Morristown,"Housing Inventory: Active Listing Count in Morristown, TN (CBSA)",ACTLISCOU34100,Monthly,Not Seasonally Adjusted
2017-03-01,834.0,TN,"Morristown, TN",Morristown,"Housing Inventory: Active Listing Count in Morristown, TN (CBSA)",ACTLISCOU34100,Monthly,Not Seasonally Adjusted
2017-04-01,861.0,TN,"Morristown, TN",Morristown,"Housing Inventory: Active Listing Count in Morristown, TN (CBSA)",ACTLISCOU34100,Monthly,Not Seasonally Adjusted
2017-05-01,894.0,TN,"Morristown, TN",Morristown,"Housing Inventory: Active Listing Count in Morristown, TN (CBSA)",ACTLISCOU34100,Monthly,Not Seasonally Adjusted
2017-06-01,903.0,TN,"Morristown, TN",Morristown,"Housing Inventory: Active Listing Count in Morristown, TN (CBSA)",ACTLISCOU34100,Monthly,Not Seasonally Adjusted
2017-07-01,923.0,TN,"Morristown, TN",Morristown,"Housing Inventory: Active Listing Count in Morristown, TN (CBSA)",ACTLISCOU34100,Monthly,Not Seasonally Adjusted
2017-08-01,914.0,TN,"Morristown, TN",Morristown,"Housing Inventory: Active Listing Count in Morristown, TN (CBSA)",ACTLISCOU34100,Monthly,Not Seasonally Adjusted
2017-09-01,908.0,TN,"Morristown, TN",Morristown,"Housing Inventory: Active Listing Count in Morristown, TN (CBSA)",ACTLISCOU34100,Monthly,Not Seasonally Adjusted
2017-10-01,890.0,TN,"Morristown, TN",Morristown,"Housing Inventory: Active Listing Count in Morristown, TN (CBSA)",ACTLISCOU34100,Monthly,Not Seasonally Adjusted
2017-11-01,843.0,TN,"Morristown, TN",Morristown,"Housing Inventory: Active Listing Count in Morristown, TN (CBSA)",ACTLISCOU34100,Monthly,Not Seasonally Adjusted
2017-12-01,788.0,TN,"Morristown, TN",Morristown,"Housing Inventory: Active Listing Count in Morristown, TN (CBSA)",ACTLISCOU34100,Monthly,Not Seasonally Adjusted
2018-01-01,723.0,TN,"Morristown, TN",Morristown,"Housing Inventory: Active Listing Count in Morristown, TN (CBSA)",ACTLISCOU34100,Monthly,Not Seasonally Adjusted
2018-02-01,684.0,TN,"Morristown, TN",Morristown,"Housing Inventory: Active Listing Count in Morristown, TN (CBSA)",ACTLISCOU34100,Monthly,Not Seasonally Adjusted
2018-03-01,713.0,TN,"Morristown, TN",Morristown,"Housing Inventory: Active Listing Count in Morristown, TN (CBSA)",ACTLISCOU34100,Monthly,Not Seasonally Adjusted
