date,Housing Inventory: Average Listing Price Month-Over-Month,state,msa,city,title,id,frequency,seasonal_adjustment
2017-11-01,-2.07,PA,"Lancaster, PA",Lancaster,"Housing Inventory: Average Listing Price Month-Over-Month in Lancaster, PA (CBSA)",AVELISPRIMM29540,Monthly,Not Seasonally Adjusted
2017-12-01,-0.6,PA,"Lancaster, PA",Lancaster,"Housing Inventory: Average Listing Price Month-Over-Month in Lancaster, PA (CBSA)",AVELISPRIMM29540,Monthly,Not Seasonally Adjusted
2018-01-01,2.8,PA,"Lancaster, PA",Lancaster,"Housing Inventory: Average Listing Price Month-Over-Month in Lancaster, PA (CBSA)",AVELISPRIMM29540,Monthly,Not Seasonally Adjusted
2018-02-01,3.64,PA,"Lancaster, PA",Lancaster,"Housing Inventory: Average Listing Price Month-Over-Month in Lancaster, PA (CBSA)",AVELISPRIMM29540,Monthly,Not Seasonally Adjusted
2018-03-01,2.76,PA,"Lancaster, PA",Lancaster,"Housing Inventory: Average Listing Price Month-Over-Month in Lancaster, PA (CBSA)",AVELISPRIMM29540,Monthly,Not Seasonally Adjusted
2018-04-01,-1.59,PA,"Lancaster, PA",Lancaster,"Housing Inventory: Average Listing Price Month-Over-Month in Lancaster, PA (CBSA)",AVELISPRIMM29540,Monthly,Not Seasonally Adjusted
2018-05-01,1.93,PA,"Lancaster, PA",Lancaster,"Housing Inventory: Average Listing Price Month-Over-Month in Lancaster, PA (CBSA)",AVELISPRIMM29540,Monthly,Not Seasonally Adjusted
2018-06-01,0.15,PA,"Lancaster, PA",Lancaster,"Housing Inventory: Average Listing Price Month-Over-Month in Lancaster, PA (CBSA)",AVELISPRIMM29540,Monthly,Not Seasonally Adjusted
2018-07-01,0.96,PA,"Lancaster, PA",Lancaster,"Housing Inventory: Average Listing Price Month-Over-Month in Lancaster, PA (CBSA)",AVELISPRIMM29540,Monthly,Not Seasonally Adjusted
2018-08-01,0.25,PA,"Lancaster, PA",Lancaster,"Housing Inventory: Average Listing Price Month-Over-Month in Lancaster, PA (CBSA)",AVELISPRIMM29540,Monthly,Not Seasonally Adjusted
2018-09-01,0.13,PA,"Lancaster, PA",Lancaster,"Housing Inventory: Average Listing Price Month-Over-Month in Lancaster, PA (CBSA)",AVELISPRIMM29540,Monthly,Not Seasonally Adjusted
2018-10-01,0.4,PA,"Lancaster, PA",Lancaster,"Housing Inventory: Average Listing Price Month-Over-Month in Lancaster, PA (CBSA)",AVELISPRIMM29540,Monthly,Not Seasonally Adjusted
2018-11-01,-0.72,PA,"Lancaster, PA",Lancaster,"Housing Inventory: Average Listing Price Month-Over-Month in Lancaster, PA (CBSA)",AVELISPRIMM29540,Monthly,Not Seasonally Adjusted
2018-12-01,0.91,PA,"Lancaster, PA",Lancaster,"Housing Inventory: Average Listing Price Month-Over-Month in Lancaster, PA (CBSA)",AVELISPRIMM29540,Monthly,Not Seasonally Adjusted
2019-01-01,0.62,PA,"Lancaster, PA",Lancaster,"Housing Inventory: Average Listing Price Month-Over-Month in Lancaster, PA (CBSA)",AVELISPRIMM29540,Monthly,Not Seasonally Adjusted
2019-02-01,0.79,PA,"Lancaster, PA",Lancaster,"Housing Inventory: Average Listing Price Month-Over-Month in Lancaster, PA (CBSA)",AVELISPRIMM29540,Monthly,Not Seasonally Adjusted
2019-03-01,2.4,PA,"Lancaster, PA",Lancaster,"Housing Inventory: Average Listing Price Month-Over-Month in Lancaster, PA (CBSA)",AVELISPRIMM29540,Monthly,Not Seasonally Adjusted
2019-04-01,2.18,PA,"Lancaster, PA",Lancaster,"Housing Inventory: Average Listing Price Month-Over-Month in Lancaster, PA (CBSA)",AVELISPRIMM29540,Monthly,Not Seasonally Adjusted
2019-05-01,-0.33,PA,"Lancaster, PA",Lancaster,"Housing Inventory: Average Listing Price Month-Over-Month in Lancaster, PA (CBSA)",AVELISPRIMM29540,Monthly,Not Seasonally Adjusted
2019-06-01,1.3,PA,"Lancaster, PA",Lancaster,"Housing Inventory: Average Listing Price Month-Over-Month in Lancaster, PA (CBSA)",AVELISPRIMM29540,Monthly,Not Seasonally Adjusted
2019-07-01,0.23,PA,"Lancaster, PA",Lancaster,"Housing Inventory: Average Listing Price Month-Over-Month in Lancaster, PA (CBSA)",AVELISPRIMM29540,Monthly,Not Seasonally Adjusted
2019-08-01,0.61,PA,"Lancaster, PA",Lancaster,"Housing Inventory: Average Listing Price Month-Over-Month in Lancaster, PA (CBSA)",AVELISPRIMM29540,Monthly,Not Seasonally Adjusted
2019-09-01,1.27,PA,"Lancaster, PA",Lancaster,"Housing Inventory: Average Listing Price Month-Over-Month in Lancaster, PA (CBSA)",AVELISPRIMM29540,Monthly,Not Seasonally Adjusted
2019-10-01,-1.17,PA,"Lancaster, PA",Lancaster,"Housing Inventory: Average Listing Price Month-Over-Month in Lancaster, PA (CBSA)",AVELISPRIMM29540,Monthly,Not Seasonally Adjusted
2019-11-01,-0.59,PA,"Lancaster, PA",Lancaster,"Housing Inventory: Average Listing Price Month-Over-Month in Lancaster, PA (CBSA)",AVELISPRIMM29540,Monthly,Not Seasonally Adjusted
2019-12-01,2.07,PA,"Lancaster, PA",Lancaster,"Housing Inventory: Average Listing Price Month-Over-Month in Lancaster, PA (CBSA)",AVELISPRIMM29540,Monthly,Not Seasonally Adjusted
2020-01-01,1.57,PA,"Lancaster, PA",Lancaster,"Housing Inventory: Average Listing Price Month-Over-Month in Lancaster, PA (CBSA)",AVELISPRIMM29540,Monthly,Not Seasonally Adjusted
2020-02-01,1.74,PA,"Lancaster, PA",Lancaster,"Housing Inventory: Average Listing Price Month-Over-Month in Lancaster, PA (CBSA)",AVELISPRIMM29540,Monthly,Not Seasonally Adjusted
2020-03-01,2.04,PA,"Lancaster, PA",Lancaster,"Housing Inventory: Average Listing Price Month-Over-Month in Lancaster, PA (CBSA)",AVELISPRIMM29540,Monthly,Not Seasonally Adjusted
2020-04-01,3.53,PA,"Lancaster, PA",Lancaster,"Housing Inventory: Average Listing Price Month-Over-Month in Lancaster, PA (CBSA)",AVELISPRIMM29540,Monthly,Not Seasonally Adjusted
2020-05-01,-1.65,PA,"Lancaster, PA",Lancaster,"Housing Inventory: Average Listing Price Month-Over-Month in Lancaster, PA (CBSA)",AVELISPRIMM29540,Monthly,Not Seasonally Adjusted
2020-06-01,-0.86,PA,"Lancaster, PA",Lancaster,"Housing Inventory: Average Listing Price Month-Over-Month in Lancaster, PA (CBSA)",AVELISPRIMM29540,Monthly,Not Seasonally Adjusted
2020-07-01,2.31,PA,"Lancaster, PA",Lancaster,"Housing Inventory: Average Listing Price Month-Over-Month in Lancaster, PA (CBSA)",AVELISPRIMM29540,Monthly,Not Seasonally Adjusted
2020-08-01,3.75,PA,"Lancaster, PA",Lancaster,"Housing Inventory: Average Listing Price Month-Over-Month in Lancaster, PA (CBSA)",AVELISPRIMM29540,Monthly,Not Seasonally Adjusted
2020-09-01,-1.37,PA,"Lancaster, PA",Lancaster,"Housing Inventory: Average Listing Price Month-Over-Month in Lancaster, PA (CBSA)",AVELISPRIMM29540,Monthly,Not Seasonally Adjusted
2020-10-01,0.59,PA,"Lancaster, PA",Lancaster,"Housing Inventory: Average Listing Price Month-Over-Month in Lancaster, PA (CBSA)",AVELISPRIMM29540,Monthly,Not Seasonally Adjusted
2020-11-01,-0.3,PA,"Lancaster, PA",Lancaster,"Housing Inventory: Average Listing Price Month-Over-Month in Lancaster, PA (CBSA)",AVELISPRIMM29540,Monthly,Not Seasonally Adjusted
2020-12-01,-1.81,PA,"Lancaster, PA",Lancaster,"Housing Inventory: Average Listing Price Month-Over-Month in Lancaster, PA (CBSA)",AVELISPRIMM29540,Monthly,Not Seasonally Adjusted
2021-01-01,4.21,PA,"Lancaster, PA",Lancaster,"Housing Inventory: Average Listing Price Month-Over-Month in Lancaster, PA (CBSA)",AVELISPRIMM29540,Monthly,Not Seasonally Adjusted
2021-02-01,2.96,PA,"Lancaster, PA",Lancaster,"Housing Inventory: Average Listing Price Month-Over-Month in Lancaster, PA (CBSA)",AVELISPRIMM29540,Monthly,Not Seasonally Adjusted
2021-03-01,-1.32,PA,"Lancaster, PA",Lancaster,"Housing Inventory: Average Listing Price Month-Over-Month in Lancaster, PA (CBSA)",AVELISPRIMM29540,Monthly,Not Seasonally Adjusted
2021-04-01,-0.37,PA,"Lancaster, PA",Lancaster,"Housing Inventory: Average Listing Price Month-Over-Month in Lancaster, PA (CBSA)",AVELISPRIMM29540,Monthly,Not Seasonally Adjusted
2021-05-01,-1.37,PA,"Lancaster, PA",Lancaster,"Housing Inventory: Average Listing Price Month-Over-Month in Lancaster, PA (CBSA)",AVELISPRIMM29540,Monthly,Not Seasonally Adjusted
2021-06-01,-4.62,PA,"Lancaster, PA",Lancaster,"Housing Inventory: Average Listing Price Month-Over-Month in Lancaster, PA (CBSA)",AVELISPRIMM29540,Monthly,Not Seasonally Adjusted
2021-07-01,-1.14,PA,"Lancaster, PA",Lancaster,"Housing Inventory: Average Listing Price Month-Over-Month in Lancaster, PA (CBSA)",AVELISPRIMM29540,Monthly,Not Seasonally Adjusted
2021-08-01,7.41,PA,"Lancaster, PA",Lancaster,"Housing Inventory: Average Listing Price Month-Over-Month in Lancaster, PA (CBSA)",AVELISPRIMM29540,Monthly,Not Seasonally Adjusted
2021-09-01,1.29,PA,"Lancaster, PA",Lancaster,"Housing Inventory: Average Listing Price Month-Over-Month in Lancaster, PA (CBSA)",AVELISPRIMM29540,Monthly,Not Seasonally Adjusted
2021-10-01,-0.79,PA,"Lancaster, PA",Lancaster,"Housing Inventory: Average Listing Price Month-Over-Month in Lancaster, PA (CBSA)",AVELISPRIMM29540,Monthly,Not Seasonally Adjusted
2021-11-01,2.32,PA,"Lancaster, PA",Lancaster,"Housing Inventory: Average Listing Price Month-Over-Month in Lancaster, PA (CBSA)",AVELISPRIMM29540,Monthly,Not Seasonally Adjusted
2017-07-01,4.87,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Average Listing Price Month-Over-Month in Lynchburg, VA (CBSA)",AVELISPRIMM31340,Monthly,Not Seasonally Adjusted
2017-08-01,-1.3,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Average Listing Price Month-Over-Month in Lynchburg, VA (CBSA)",AVELISPRIMM31340,Monthly,Not Seasonally Adjusted
2017-09-01,3.88,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Average Listing Price Month-Over-Month in Lynchburg, VA (CBSA)",AVELISPRIMM31340,Monthly,Not Seasonally Adjusted
2017-10-01,0.39,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Average Listing Price Month-Over-Month in Lynchburg, VA (CBSA)",AVELISPRIMM31340,Monthly,Not Seasonally Adjusted
2017-11-01,-0.86,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Average Listing Price Month-Over-Month in Lynchburg, VA (CBSA)",AVELISPRIMM31340,Monthly,Not Seasonally Adjusted
2017-12-01,0.07,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Average Listing Price Month-Over-Month in Lynchburg, VA (CBSA)",AVELISPRIMM31340,Monthly,Not Seasonally Adjusted
2018-01-01,-3.56,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Average Listing Price Month-Over-Month in Lynchburg, VA (CBSA)",AVELISPRIMM31340,Monthly,Not Seasonally Adjusted
2018-02-01,0.6,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Average Listing Price Month-Over-Month in Lynchburg, VA (CBSA)",AVELISPRIMM31340,Monthly,Not Seasonally Adjusted
2018-03-01,1.87,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Average Listing Price Month-Over-Month in Lynchburg, VA (CBSA)",AVELISPRIMM31340,Monthly,Not Seasonally Adjusted
2018-04-01,0.66,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Average Listing Price Month-Over-Month in Lynchburg, VA (CBSA)",AVELISPRIMM31340,Monthly,Not Seasonally Adjusted
2018-05-01,-22.63,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Average Listing Price Month-Over-Month in Lynchburg, VA (CBSA)",AVELISPRIMM31340,Monthly,Not Seasonally Adjusted
2018-06-01,1.05,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Average Listing Price Month-Over-Month in Lynchburg, VA (CBSA)",AVELISPRIMM31340,Monthly,Not Seasonally Adjusted
2018-07-01,-1.06,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Average Listing Price Month-Over-Month in Lynchburg, VA (CBSA)",AVELISPRIMM31340,Monthly,Not Seasonally Adjusted
2018-08-01,-2.75,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Average Listing Price Month-Over-Month in Lynchburg, VA (CBSA)",AVELISPRIMM31340,Monthly,Not Seasonally Adjusted
2018-09-01,-0.4,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Average Listing Price Month-Over-Month in Lynchburg, VA (CBSA)",AVELISPRIMM31340,Monthly,Not Seasonally Adjusted
2018-10-01,-1.89,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Average Listing Price Month-Over-Month in Lynchburg, VA (CBSA)",AVELISPRIMM31340,Monthly,Not Seasonally Adjusted
2018-11-01,-0.22,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Average Listing Price Month-Over-Month in Lynchburg, VA (CBSA)",AVELISPRIMM31340,Monthly,Not Seasonally Adjusted
2018-12-01,-1.14,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Average Listing Price Month-Over-Month in Lynchburg, VA (CBSA)",AVELISPRIMM31340,Monthly,Not Seasonally Adjusted
2019-01-01,-3.85,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Average Listing Price Month-Over-Month in Lynchburg, VA (CBSA)",AVELISPRIMM31340,Monthly,Not Seasonally Adjusted
2019-02-01,0.88,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Average Listing Price Month-Over-Month in Lynchburg, VA (CBSA)",AVELISPRIMM31340,Monthly,Not Seasonally Adjusted
2019-03-01,20.61,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Average Listing Price Month-Over-Month in Lynchburg, VA (CBSA)",AVELISPRIMM31340,Monthly,Not Seasonally Adjusted
2019-04-01,22.75,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Average Listing Price Month-Over-Month in Lynchburg, VA (CBSA)",AVELISPRIMM31340,Monthly,Not Seasonally Adjusted
2019-05-01,-0.22,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Average Listing Price Month-Over-Month in Lynchburg, VA (CBSA)",AVELISPRIMM31340,Monthly,Not Seasonally Adjusted
2019-06-01,1.94,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Average Listing Price Month-Over-Month in Lynchburg, VA (CBSA)",AVELISPRIMM31340,Monthly,Not Seasonally Adjusted
2019-07-01,1.77,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Average Listing Price Month-Over-Month in Lynchburg, VA (CBSA)",AVELISPRIMM31340,Monthly,Not Seasonally Adjusted
2019-08-01,-1.29,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Average Listing Price Month-Over-Month in Lynchburg, VA (CBSA)",AVELISPRIMM31340,Monthly,Not Seasonally Adjusted
2019-09-01,1.65,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Average Listing Price Month-Over-Month in Lynchburg, VA (CBSA)",AVELISPRIMM31340,Monthly,Not Seasonally Adjusted
2019-10-01,2.41,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Average Listing Price Month-Over-Month in Lynchburg, VA (CBSA)",AVELISPRIMM31340,Monthly,Not Seasonally Adjusted
2019-11-01,0.92,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Average Listing Price Month-Over-Month in Lynchburg, VA (CBSA)",AVELISPRIMM31340,Monthly,Not Seasonally Adjusted
2019-12-01,-7.35,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Average Listing Price Month-Over-Month in Lynchburg, VA (CBSA)",AVELISPRIMM31340,Monthly,Not Seasonally Adjusted
2020-01-01,-0.59,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Average Listing Price Month-Over-Month in Lynchburg, VA (CBSA)",AVELISPRIMM31340,Monthly,Not Seasonally Adjusted
2020-02-01,2.59,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Average Listing Price Month-Over-Month in Lynchburg, VA (CBSA)",AVELISPRIMM31340,Monthly,Not Seasonally Adjusted
2020-03-01,1.17,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Average Listing Price Month-Over-Month in Lynchburg, VA (CBSA)",AVELISPRIMM31340,Monthly,Not Seasonally Adjusted
2020-04-01,1.53,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Average Listing Price Month-Over-Month in Lynchburg, VA (CBSA)",AVELISPRIMM31340,Monthly,Not Seasonally Adjusted
2020-05-01,4.01,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Average Listing Price Month-Over-Month in Lynchburg, VA (CBSA)",AVELISPRIMM31340,Monthly,Not Seasonally Adjusted
2020-06-01,4.17,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Average Listing Price Month-Over-Month in Lynchburg, VA (CBSA)",AVELISPRIMM31340,Monthly,Not Seasonally Adjusted
2020-07-01,10.02,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Average Listing Price Month-Over-Month in Lynchburg, VA (CBSA)",AVELISPRIMM31340,Monthly,Not Seasonally Adjusted
2020-08-01,2.67,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Average Listing Price Month-Over-Month in Lynchburg, VA (CBSA)",AVELISPRIMM31340,Monthly,Not Seasonally Adjusted
2020-09-01,1.63,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Average Listing Price Month-Over-Month in Lynchburg, VA (CBSA)",AVELISPRIMM31340,Monthly,Not Seasonally Adjusted
2020-10-01,0.59,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Average Listing Price Month-Over-Month in Lynchburg, VA (CBSA)",AVELISPRIMM31340,Monthly,Not Seasonally Adjusted
2020-11-01,1.43,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Average Listing Price Month-Over-Month in Lynchburg, VA (CBSA)",AVELISPRIMM31340,Monthly,Not Seasonally Adjusted
2020-12-01,5.31,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Average Listing Price Month-Over-Month in Lynchburg, VA (CBSA)",AVELISPRIMM31340,Monthly,Not Seasonally Adjusted
2021-01-01,12.32,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Average Listing Price Month-Over-Month in Lynchburg, VA (CBSA)",AVELISPRIMM31340,Monthly,Not Seasonally Adjusted
2021-02-01,9.46,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Average Listing Price Month-Over-Month in Lynchburg, VA (CBSA)",AVELISPRIMM31340,Monthly,Not Seasonally Adjusted
2021-03-01,-2.53,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Average Listing Price Month-Over-Month in Lynchburg, VA (CBSA)",AVELISPRIMM31340,Monthly,Not Seasonally Adjusted
2021-04-01,1.03,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Average Listing Price Month-Over-Month in Lynchburg, VA (CBSA)",AVELISPRIMM31340,Monthly,Not Seasonally Adjusted
2021-05-01,-11.35,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Average Listing Price Month-Over-Month in Lynchburg, VA (CBSA)",AVELISPRIMM31340,Monthly,Not Seasonally Adjusted
2021-06-01,0.44,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Average Listing Price Month-Over-Month in Lynchburg, VA (CBSA)",AVELISPRIMM31340,Monthly,Not Seasonally Adjusted
2021-07-01,-6.56,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Average Listing Price Month-Over-Month in Lynchburg, VA (CBSA)",AVELISPRIMM31340,Monthly,Not Seasonally Adjusted
2021-08-01,-1.37,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Average Listing Price Month-Over-Month in Lynchburg, VA (CBSA)",AVELISPRIMM31340,Monthly,Not Seasonally Adjusted
2021-09-01,3.67,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Average Listing Price Month-Over-Month in Lynchburg, VA (CBSA)",AVELISPRIMM31340,Monthly,Not Seasonally Adjusted
2021-10-01,2.07,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Average Listing Price Month-Over-Month in Lynchburg, VA (CBSA)",AVELISPRIMM31340,Monthly,Not Seasonally Adjusted
2021-11-01,-3.49,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Average Listing Price Month-Over-Month in Lynchburg, VA (CBSA)",AVELISPRIMM31340,Monthly,Not Seasonally Adjusted
2017-07-01,-1.11,WI,"Madison, WI",Madison,"Housing Inventory: Average Listing Price Month-Over-Month in Madison, WI (CBSA)",AVELISPRIMM31540,Monthly,Not Seasonally Adjusted
2017-08-01,-2.32,WI,"Madison, WI",Madison,"Housing Inventory: Average Listing Price Month-Over-Month in Madison, WI (CBSA)",AVELISPRIMM31540,Monthly,Not Seasonally Adjusted
2017-09-01,-0.99,WI,"Madison, WI",Madison,"Housing Inventory: Average Listing Price Month-Over-Month in Madison, WI (CBSA)",AVELISPRIMM31540,Monthly,Not Seasonally Adjusted
2017-10-01,-2.47,WI,"Madison, WI",Madison,"Housing Inventory: Average Listing Price Month-Over-Month in Madison, WI (CBSA)",AVELISPRIMM31540,Monthly,Not Seasonally Adjusted
2017-11-01,1.53,WI,"Madison, WI",Madison,"Housing Inventory: Average Listing Price Month-Over-Month in Madison, WI (CBSA)",AVELISPRIMM31540,Monthly,Not Seasonally Adjusted
2017-12-01,1.61,WI,"Madison, WI",Madison,"Housing Inventory: Average Listing Price Month-Over-Month in Madison, WI (CBSA)",AVELISPRIMM31540,Monthly,Not Seasonally Adjusted
2018-01-01,2.55,WI,"Madison, WI",Madison,"Housing Inventory: Average Listing Price Month-Over-Month in Madison, WI (CBSA)",AVELISPRIMM31540,Monthly,Not Seasonally Adjusted
2018-02-01,4.22,WI,"Madison, WI",Madison,"Housing Inventory: Average Listing Price Month-Over-Month in Madison, WI (CBSA)",AVELISPRIMM31540,Monthly,Not Seasonally Adjusted
2018-03-01,1.23,WI,"Madison, WI",Madison,"Housing Inventory: Average Listing Price Month-Over-Month in Madison, WI (CBSA)",AVELISPRIMM31540,Monthly,Not Seasonally Adjusted
2018-04-01,0.84,WI,"Madison, WI",Madison,"Housing Inventory: Average Listing Price Month-Over-Month in Madison, WI (CBSA)",AVELISPRIMM31540,Monthly,Not Seasonally Adjusted
2018-05-01,-1.72,WI,"Madison, WI",Madison,"Housing Inventory: Average Listing Price Month-Over-Month in Madison, WI (CBSA)",AVELISPRIMM31540,Monthly,Not Seasonally Adjusted
2018-06-01,-2.67,WI,"Madison, WI",Madison,"Housing Inventory: Average Listing Price Month-Over-Month in Madison, WI (CBSA)",AVELISPRIMM31540,Monthly,Not Seasonally Adjusted
2018-07-01,-0.62,WI,"Madison, WI",Madison,"Housing Inventory: Average Listing Price Month-Over-Month in Madison, WI (CBSA)",AVELISPRIMM31540,Monthly,Not Seasonally Adjusted
2018-08-01,-0.57,WI,"Madison, WI",Madison,"Housing Inventory: Average Listing Price Month-Over-Month in Madison, WI (CBSA)",AVELISPRIMM31540,Monthly,Not Seasonally Adjusted
2018-09-01,1.02,WI,"Madison, WI",Madison,"Housing Inventory: Average Listing Price Month-Over-Month in Madison, WI (CBSA)",AVELISPRIMM31540,Monthly,Not Seasonally Adjusted
2018-10-01,-0.08,WI,"Madison, WI",Madison,"Housing Inventory: Average Listing Price Month-Over-Month in Madison, WI (CBSA)",AVELISPRIMM31540,Monthly,Not Seasonally Adjusted
2018-11-01,-0.88,WI,"Madison, WI",Madison,"Housing Inventory: Average Listing Price Month-Over-Month in Madison, WI (CBSA)",AVELISPRIMM31540,Monthly,Not Seasonally Adjusted
2018-12-01,-0.82,WI,"Madison, WI",Madison,"Housing Inventory: Average Listing Price Month-Over-Month in Madison, WI (CBSA)",AVELISPRIMM31540,Monthly,Not Seasonally Adjusted
2019-01-01,4.04,WI,"Madison, WI",Madison,"Housing Inventory: Average Listing Price Month-Over-Month in Madison, WI (CBSA)",AVELISPRIMM31540,Monthly,Not Seasonally Adjusted
2019-02-01,5.36,WI,"Madison, WI",Madison,"Housing Inventory: Average Listing Price Month-Over-Month in Madison, WI (CBSA)",AVELISPRIMM31540,Monthly,Not Seasonally Adjusted
2019-03-01,1.65,WI,"Madison, WI",Madison,"Housing Inventory: Average Listing Price Month-Over-Month in Madison, WI (CBSA)",AVELISPRIMM31540,Monthly,Not Seasonally Adjusted
2019-04-01,-1.5,WI,"Madison, WI",Madison,"Housing Inventory: Average Listing Price Month-Over-Month in Madison, WI (CBSA)",AVELISPRIMM31540,Monthly,Not Seasonally Adjusted
2019-05-01,-0.04,WI,"Madison, WI",Madison,"Housing Inventory: Average Listing Price Month-Over-Month in Madison, WI (CBSA)",AVELISPRIMM31540,Monthly,Not Seasonally Adjusted
2019-06-01,0.21,WI,"Madison, WI",Madison,"Housing Inventory: Average Listing Price Month-Over-Month in Madison, WI (CBSA)",AVELISPRIMM31540,Monthly,Not Seasonally Adjusted
2019-07-01,-2.79,WI,"Madison, WI",Madison,"Housing Inventory: Average Listing Price Month-Over-Month in Madison, WI (CBSA)",AVELISPRIMM31540,Monthly,Not Seasonally Adjusted
2019-08-01,-2.0,WI,"Madison, WI",Madison,"Housing Inventory: Average Listing Price Month-Over-Month in Madison, WI (CBSA)",AVELISPRIMM31540,Monthly,Not Seasonally Adjusted
2019-09-01,-1.12,WI,"Madison, WI",Madison,"Housing Inventory: Average Listing Price Month-Over-Month in Madison, WI (CBSA)",AVELISPRIMM31540,Monthly,Not Seasonally Adjusted
2019-10-01,1.0,WI,"Madison, WI",Madison,"Housing Inventory: Average Listing Price Month-Over-Month in Madison, WI (CBSA)",AVELISPRIMM31540,Monthly,Not Seasonally Adjusted
2019-11-01,0.75,WI,"Madison, WI",Madison,"Housing Inventory: Average Listing Price Month-Over-Month in Madison, WI (CBSA)",AVELISPRIMM31540,Monthly,Not Seasonally Adjusted
2019-12-01,0.07,WI,"Madison, WI",Madison,"Housing Inventory: Average Listing Price Month-Over-Month in Madison, WI (CBSA)",AVELISPRIMM31540,Monthly,Not Seasonally Adjusted
2020-01-01,0.27,WI,"Madison, WI",Madison,"Housing Inventory: Average Listing Price Month-Over-Month in Madison, WI (CBSA)",AVELISPRIMM31540,Monthly,Not Seasonally Adjusted
2020-02-01,7.33,WI,"Madison, WI",Madison,"Housing Inventory: Average Listing Price Month-Over-Month in Madison, WI (CBSA)",AVELISPRIMM31540,Monthly,Not Seasonally Adjusted
2020-03-01,4.36,WI,"Madison, WI",Madison,"Housing Inventory: Average Listing Price Month-Over-Month in Madison, WI (CBSA)",AVELISPRIMM31540,Monthly,Not Seasonally Adjusted
2020-04-01,0.1,WI,"Madison, WI",Madison,"Housing Inventory: Average Listing Price Month-Over-Month in Madison, WI (CBSA)",AVELISPRIMM31540,Monthly,Not Seasonally Adjusted
2020-05-01,-1.4,WI,"Madison, WI",Madison,"Housing Inventory: Average Listing Price Month-Over-Month in Madison, WI (CBSA)",AVELISPRIMM31540,Monthly,Not Seasonally Adjusted
2020-06-01,4.4,WI,"Madison, WI",Madison,"Housing Inventory: Average Listing Price Month-Over-Month in Madison, WI (CBSA)",AVELISPRIMM31540,Monthly,Not Seasonally Adjusted
2020-07-01,-0.59,WI,"Madison, WI",Madison,"Housing Inventory: Average Listing Price Month-Over-Month in Madison, WI (CBSA)",AVELISPRIMM31540,Monthly,Not Seasonally Adjusted
