date,Housing Inventory: Median Days on Market Year-Over-Year,state,msa,city,title,id,frequency,seasonal_adjustment
2019-06-01,-37.3831776,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Median Days on Market Year-Over-Year in Lynchburg, VA (CBSA)",MEDDAYONMARYY31340,Monthly,Not Seasonally Adjusted
2019-07-01,-34.8623853,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Median Days on Market Year-Over-Year in Lynchburg, VA (CBSA)",MEDDAYONMARYY31340,Monthly,Not Seasonally Adjusted
2019-08-01,-35.4545455,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Median Days on Market Year-Over-Year in Lynchburg, VA (CBSA)",MEDDAYONMARYY31340,Monthly,Not Seasonally Adjusted
2019-09-01,-32.0175439,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Median Days on Market Year-Over-Year in Lynchburg, VA (CBSA)",MEDDAYONMARYY31340,Monthly,Not Seasonally Adjusted
2019-10-01,-34.7457627,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Median Days on Market Year-Over-Year in Lynchburg, VA (CBSA)",MEDDAYONMARYY31340,Monthly,Not Seasonally Adjusted
2019-11-01,-30.3278689,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Median Days on Market Year-Over-Year in Lynchburg, VA (CBSA)",MEDDAYONMARYY31340,Monthly,Not Seasonally Adjusted
2019-12-01,-31.4814815,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Median Days on Market Year-Over-Year in Lynchburg, VA (CBSA)",MEDDAYONMARYY31340,Monthly,Not Seasonally Adjusted
2020-01-01,-30.1818182,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Median Days on Market Year-Over-Year in Lynchburg, VA (CBSA)",MEDDAYONMARYY31340,Monthly,Not Seasonally Adjusted
2020-02-01,-38.8888889,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Median Days on Market Year-Over-Year in Lynchburg, VA (CBSA)",MEDDAYONMARYY31340,Monthly,Not Seasonally Adjusted
2020-03-01,-27.9569892,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Median Days on Market Year-Over-Year in Lynchburg, VA (CBSA)",MEDDAYONMARYY31340,Monthly,Not Seasonally Adjusted
2020-04-01,-5.0,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Median Days on Market Year-Over-Year in Lynchburg, VA (CBSA)",MEDDAYONMARYY31340,Monthly,Not Seasonally Adjusted
2020-05-01,14.7286822,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Median Days on Market Year-Over-Year in Lynchburg, VA (CBSA)",MEDDAYONMARYY31340,Monthly,Not Seasonally Adjusted
2020-06-01,15.6716418,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Median Days on Market Year-Over-Year in Lynchburg, VA (CBSA)",MEDDAYONMARYY31340,Monthly,Not Seasonally Adjusted
2020-07-01,-2.1126761,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Median Days on Market Year-Over-Year in Lynchburg, VA (CBSA)",MEDDAYONMARYY31340,Monthly,Not Seasonally Adjusted
2020-08-01,-21.1267606,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Median Days on Market Year-Over-Year in Lynchburg, VA (CBSA)",MEDDAYONMARYY31340,Monthly,Not Seasonally Adjusted
2020-09-01,-35.483871,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Median Days on Market Year-Over-Year in Lynchburg, VA (CBSA)",MEDDAYONMARYY31340,Monthly,Not Seasonally Adjusted
2020-10-01,-35.0649351,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Median Days on Market Year-Over-Year in Lynchburg, VA (CBSA)",MEDDAYONMARYY31340,Monthly,Not Seasonally Adjusted
2020-11-01,-32.9411765,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Median Days on Market Year-Over-Year in Lynchburg, VA (CBSA)",MEDDAYONMARYY31340,Monthly,Not Seasonally Adjusted
2020-12-01,-30.2702703,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Median Days on Market Year-Over-Year in Lynchburg, VA (CBSA)",MEDDAYONMARYY31340,Monthly,Not Seasonally Adjusted
2021-01-01,-26.0416667,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Median Days on Market Year-Over-Year in Lynchburg, VA (CBSA)",MEDDAYONMARYY31340,Monthly,Not Seasonally Adjusted
2021-02-01,-31.25,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Median Days on Market Year-Over-Year in Lynchburg, VA (CBSA)",MEDDAYONMARYY31340,Monthly,Not Seasonally Adjusted
2021-03-01,-32.0895522,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Median Days on Market Year-Over-Year in Lynchburg, VA (CBSA)",MEDDAYONMARYY31340,Monthly,Not Seasonally Adjusted
2021-04-01,-27.8195489,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Median Days on Market Year-Over-Year in Lynchburg, VA (CBSA)",MEDDAYONMARYY31340,Monthly,Not Seasonally Adjusted
2021-05-01,-37.8378378,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Median Days on Market Year-Over-Year in Lynchburg, VA (CBSA)",MEDDAYONMARYY31340,Monthly,Not Seasonally Adjusted
2021-06-01,-46.4516129,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Median Days on Market Year-Over-Year in Lynchburg, VA (CBSA)",MEDDAYONMARYY31340,Monthly,Not Seasonally Adjusted
2021-07-01,-41.0071942,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Median Days on Market Year-Over-Year in Lynchburg, VA (CBSA)",MEDDAYONMARYY31340,Monthly,Not Seasonally Adjusted
2021-08-01,-19.6428571,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Median Days on Market Year-Over-Year in Lynchburg, VA (CBSA)",MEDDAYONMARYY31340,Monthly,Not Seasonally Adjusted
2021-09-01,-11.0,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Median Days on Market Year-Over-Year in Lynchburg, VA (CBSA)",MEDDAYONMARYY31340,Monthly,Not Seasonally Adjusted
2021-10-01,-4.0,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Median Days on Market Year-Over-Year in Lynchburg, VA (CBSA)",MEDDAYONMARYY31340,Monthly,Not Seasonally Adjusted
2021-11-01,-10.5263158,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Median Days on Market Year-Over-Year in Lynchburg, VA (CBSA)",MEDDAYONMARYY31340,Monthly,Not Seasonally Adjusted
2017-07-01,-23.0769231,WI,"Madison, WI",Madison,"Housing Inventory: Median Days on Market Year-Over-Year in Madison, WI (CBSA)",MEDDAYONMARYY31540,Monthly,Not Seasonally Adjusted
2017-08-01,-19.8473282,WI,"Madison, WI",Madison,"Housing Inventory: Median Days on Market Year-Over-Year in Madison, WI (CBSA)",MEDDAYONMARYY31540,Monthly,Not Seasonally Adjusted
2017-09-01,-11.7647059,WI,"Madison, WI",Madison,"Housing Inventory: Median Days on Market Year-Over-Year in Madison, WI (CBSA)",MEDDAYONMARYY31540,Monthly,Not Seasonally Adjusted
2017-10-01,-8.2191781,WI,"Madison, WI",Madison,"Housing Inventory: Median Days on Market Year-Over-Year in Madison, WI (CBSA)",MEDDAYONMARYY31540,Monthly,Not Seasonally Adjusted
2017-11-01,-2.5,WI,"Madison, WI",Madison,"Housing Inventory: Median Days on Market Year-Over-Year in Madison, WI (CBSA)",MEDDAYONMARYY31540,Monthly,Not Seasonally Adjusted
2017-12-01,-7.5268817,WI,"Madison, WI",Madison,"Housing Inventory: Median Days on Market Year-Over-Year in Madison, WI (CBSA)",MEDDAYONMARYY31540,Monthly,Not Seasonally Adjusted
2018-01-01,-11.3207547,WI,"Madison, WI",Madison,"Housing Inventory: Median Days on Market Year-Over-Year in Madison, WI (CBSA)",MEDDAYONMARYY31540,Monthly,Not Seasonally Adjusted
2018-02-01,-21.7171717,WI,"Madison, WI",Madison,"Housing Inventory: Median Days on Market Year-Over-Year in Madison, WI (CBSA)",MEDDAYONMARYY31540,Monthly,Not Seasonally Adjusted
2018-03-01,-28.0,WI,"Madison, WI",Madison,"Housing Inventory: Median Days on Market Year-Over-Year in Madison, WI (CBSA)",MEDDAYONMARYY31540,Monthly,Not Seasonally Adjusted
2018-04-01,-9.375,WI,"Madison, WI",Madison,"Housing Inventory: Median Days on Market Year-Over-Year in Madison, WI (CBSA)",MEDDAYONMARYY31540,Monthly,Not Seasonally Adjusted
2018-05-01,0.0,WI,"Madison, WI",Madison,"Housing Inventory: Median Days on Market Year-Over-Year in Madison, WI (CBSA)",MEDDAYONMARYY31540,Monthly,Not Seasonally Adjusted
2018-06-01,5.4945055,WI,"Madison, WI",Madison,"Housing Inventory: Median Days on Market Year-Over-Year in Madison, WI (CBSA)",MEDDAYONMARYY31540,Monthly,Not Seasonally Adjusted
2018-07-01,0.0,WI,"Madison, WI",Madison,"Housing Inventory: Median Days on Market Year-Over-Year in Madison, WI (CBSA)",MEDDAYONMARYY31540,Monthly,Not Seasonally Adjusted
2018-08-01,-3.8095238,WI,"Madison, WI",Madison,"Housing Inventory: Median Days on Market Year-Over-Year in Madison, WI (CBSA)",MEDDAYONMARYY31540,Monthly,Not Seasonally Adjusted
2018-09-01,-6.6666667,WI,"Madison, WI",Madison,"Housing Inventory: Median Days on Market Year-Over-Year in Madison, WI (CBSA)",MEDDAYONMARYY31540,Monthly,Not Seasonally Adjusted
2018-10-01,-8.9552239,WI,"Madison, WI",Madison,"Housing Inventory: Median Days on Market Year-Over-Year in Madison, WI (CBSA)",MEDDAYONMARYY31540,Monthly,Not Seasonally Adjusted
2018-11-01,-14.1025641,WI,"Madison, WI",Madison,"Housing Inventory: Median Days on Market Year-Over-Year in Madison, WI (CBSA)",MEDDAYONMARYY31540,Monthly,Not Seasonally Adjusted
2018-12-01,-8.1395349,WI,"Madison, WI",Madison,"Housing Inventory: Median Days on Market Year-Over-Year in Madison, WI (CBSA)",MEDDAYONMARYY31540,Monthly,Not Seasonally Adjusted
2019-01-01,-6.3829787,WI,"Madison, WI",Madison,"Housing Inventory: Median Days on Market Year-Over-Year in Madison, WI (CBSA)",MEDDAYONMARYY31540,Monthly,Not Seasonally Adjusted
2019-02-01,9.6774194,WI,"Madison, WI",Madison,"Housing Inventory: Median Days on Market Year-Over-Year in Madison, WI (CBSA)",MEDDAYONMARYY31540,Monthly,Not Seasonally Adjusted
2019-03-01,26.6666667,WI,"Madison, WI",Madison,"Housing Inventory: Median Days on Market Year-Over-Year in Madison, WI (CBSA)",MEDDAYONMARYY31540,Monthly,Not Seasonally Adjusted
2019-04-01,12.6436782,WI,"Madison, WI",Madison,"Housing Inventory: Median Days on Market Year-Over-Year in Madison, WI (CBSA)",MEDDAYONMARYY31540,Monthly,Not Seasonally Adjusted
2019-05-01,-2.247191,WI,"Madison, WI",Madison,"Housing Inventory: Median Days on Market Year-Over-Year in Madison, WI (CBSA)",MEDDAYONMARYY31540,Monthly,Not Seasonally Adjusted
2019-06-01,-6.25,WI,"Madison, WI",Madison,"Housing Inventory: Median Days on Market Year-Over-Year in Madison, WI (CBSA)",MEDDAYONMARYY31540,Monthly,Not Seasonally Adjusted
2019-07-01,-2.0,WI,"Madison, WI",Madison,"Housing Inventory: Median Days on Market Year-Over-Year in Madison, WI (CBSA)",MEDDAYONMARYY31540,Monthly,Not Seasonally Adjusted
2019-08-01,0.990099,WI,"Madison, WI",Madison,"Housing Inventory: Median Days on Market Year-Over-Year in Madison, WI (CBSA)",MEDDAYONMARYY31540,Monthly,Not Seasonally Adjusted
2019-09-01,-0.8928571,WI,"Madison, WI",Madison,"Housing Inventory: Median Days on Market Year-Over-Year in Madison, WI (CBSA)",MEDDAYONMARYY31540,Monthly,Not Seasonally Adjusted
2019-10-01,-4.9180328,WI,"Madison, WI",Madison,"Housing Inventory: Median Days on Market Year-Over-Year in Madison, WI (CBSA)",MEDDAYONMARYY31540,Monthly,Not Seasonally Adjusted
2019-11-01,4.4776119,WI,"Madison, WI",Madison,"Housing Inventory: Median Days on Market Year-Over-Year in Madison, WI (CBSA)",MEDDAYONMARYY31540,Monthly,Not Seasonally Adjusted
2019-12-01,13.9240506,WI,"Madison, WI",Madison,"Housing Inventory: Median Days on Market Year-Over-Year in Madison, WI (CBSA)",MEDDAYONMARYY31540,Monthly,Not Seasonally Adjusted
2020-01-01,9.0909091,WI,"Madison, WI",Madison,"Housing Inventory: Median Days on Market Year-Over-Year in Madison, WI (CBSA)",MEDDAYONMARYY31540,Monthly,Not Seasonally Adjusted
2020-02-01,-7.0588235,WI,"Madison, WI",Madison,"Housing Inventory: Median Days on Market Year-Over-Year in Madison, WI (CBSA)",MEDDAYONMARYY31540,Monthly,Not Seasonally Adjusted
2020-03-01,-22.8070175,WI,"Madison, WI",Madison,"Housing Inventory: Median Days on Market Year-Over-Year in Madison, WI (CBSA)",MEDDAYONMARYY31540,Monthly,Not Seasonally Adjusted
2020-04-01,-6.122449,WI,"Madison, WI",Madison,"Housing Inventory: Median Days on Market Year-Over-Year in Madison, WI (CBSA)",MEDDAYONMARYY31540,Monthly,Not Seasonally Adjusted
2020-05-01,40.2298851,WI,"Madison, WI",Madison,"Housing Inventory: Median Days on Market Year-Over-Year in Madison, WI (CBSA)",MEDDAYONMARYY31540,Monthly,Not Seasonally Adjusted
2020-06-01,25.5555556,WI,"Madison, WI",Madison,"Housing Inventory: Median Days on Market Year-Over-Year in Madison, WI (CBSA)",MEDDAYONMARYY31540,Monthly,Not Seasonally Adjusted
2020-07-01,2.0408163,WI,"Madison, WI",Madison,"Housing Inventory: Median Days on Market Year-Over-Year in Madison, WI (CBSA)",MEDDAYONMARYY31540,Monthly,Not Seasonally Adjusted
2020-08-01,-3.9215686,WI,"Madison, WI",Madison,"Housing Inventory: Median Days on Market Year-Over-Year in Madison, WI (CBSA)",MEDDAYONMARYY31540,Monthly,Not Seasonally Adjusted
2020-09-01,-14.4144144,WI,"Madison, WI",Madison,"Housing Inventory: Median Days on Market Year-Over-Year in Madison, WI (CBSA)",MEDDAYONMARYY31540,Monthly,Not Seasonally Adjusted
2020-10-01,-15.5172414,WI,"Madison, WI",Madison,"Housing Inventory: Median Days on Market Year-Over-Year in Madison, WI (CBSA)",MEDDAYONMARYY31540,Monthly,Not Seasonally Adjusted
2020-11-01,-22.8571429,WI,"Madison, WI",Madison,"Housing Inventory: Median Days on Market Year-Over-Year in Madison, WI (CBSA)",MEDDAYONMARYY31540,Monthly,Not Seasonally Adjusted
2020-12-01,-27.2222222,WI,"Madison, WI",Madison,"Housing Inventory: Median Days on Market Year-Over-Year in Madison, WI (CBSA)",MEDDAYONMARYY31540,Monthly,Not Seasonally Adjusted
2021-01-01,-26.0416667,WI,"Madison, WI",Madison,"Housing Inventory: Median Days on Market Year-Over-Year in Madison, WI (CBSA)",MEDDAYONMARYY31540,Monthly,Not Seasonally Adjusted
2021-02-01,-35.443038,WI,"Madison, WI",Madison,"Housing Inventory: Median Days on Market Year-Over-Year in Madison, WI (CBSA)",MEDDAYONMARYY31540,Monthly,Not Seasonally Adjusted
2021-03-01,-15.9090909,WI,"Madison, WI",Madison,"Housing Inventory: Median Days on Market Year-Over-Year in Madison, WI (CBSA)",MEDDAYONMARYY31540,Monthly,Not Seasonally Adjusted
2021-04-01,-35.8695652,WI,"Madison, WI",Madison,"Housing Inventory: Median Days on Market Year-Over-Year in Madison, WI (CBSA)",MEDDAYONMARYY31540,Monthly,Not Seasonally Adjusted
2021-05-01,-44.2622951,WI,"Madison, WI",Madison,"Housing Inventory: Median Days on Market Year-Over-Year in Madison, WI (CBSA)",MEDDAYONMARYY31540,Monthly,Not Seasonally Adjusted
2021-06-01,-40.7079646,WI,"Madison, WI",Madison,"Housing Inventory: Median Days on Market Year-Over-Year in Madison, WI (CBSA)",MEDDAYONMARYY31540,Monthly,Not Seasonally Adjusted
2021-07-01,-30.0,WI,"Madison, WI",Madison,"Housing Inventory: Median Days on Market Year-Over-Year in Madison, WI (CBSA)",MEDDAYONMARYY31540,Monthly,Not Seasonally Adjusted
2021-08-01,-28.5714286,WI,"Madison, WI",Madison,"Housing Inventory: Median Days on Market Year-Over-Year in Madison, WI (CBSA)",MEDDAYONMARYY31540,Monthly,Not Seasonally Adjusted
2021-09-01,-17.8947368,WI,"Madison, WI",Madison,"Housing Inventory: Median Days on Market Year-Over-Year in Madison, WI (CBSA)",MEDDAYONMARYY31540,Monthly,Not Seasonally Adjusted
2021-10-01,-10.2040816,WI,"Madison, WI",Madison,"Housing Inventory: Median Days on Market Year-Over-Year in Madison, WI (CBSA)",MEDDAYONMARYY31540,Monthly,Not Seasonally Adjusted
2021-11-01,-8.3333333,WI,"Madison, WI",Madison,"Housing Inventory: Median Days on Market Year-Over-Year in Madison, WI (CBSA)",MEDDAYONMARYY31540,Monthly,Not Seasonally Adjusted
2017-07-01,-10.4166667,TN,"Morristown, TN",Morristown,"Housing Inventory: Median Days on Market Year-Over-Year in Morristown, TN (CBSA)",MEDDAYONMARYY34100,Monthly,Not Seasonally Adjusted
2017-08-01,-9.9526066,TN,"Morristown, TN",Morristown,"Housing Inventory: Median Days on Market Year-Over-Year in Morristown, TN (CBSA)",MEDDAYONMARYY34100,Monthly,Not Seasonally Adjusted
2017-09-01,-7.0422535,TN,"Morristown, TN",Morristown,"Housing Inventory: Median Days on Market Year-Over-Year in Morristown, TN (CBSA)",MEDDAYONMARYY34100,Monthly,Not Seasonally Adjusted
2017-10-01,-3.3980583,TN,"Morristown, TN",Morristown,"Housing Inventory: Median Days on Market Year-Over-Year in Morristown, TN (CBSA)",MEDDAYONMARYY34100,Monthly,Not Seasonally Adjusted
2017-11-01,-1.8604651,TN,"Morristown, TN",Morristown,"Housing Inventory: Median Days on Market Year-Over-Year in Morristown, TN (CBSA)",MEDDAYONMARYY34100,Monthly,Not Seasonally Adjusted
2017-12-01,-4.4642857,TN,"Morristown, TN",Morristown,"Housing Inventory: Median Days on Market Year-Over-Year in Morristown, TN (CBSA)",MEDDAYONMARYY34100,Monthly,Not Seasonally Adjusted
2018-01-01,-7.4688797,TN,"Morristown, TN",Morristown,"Housing Inventory: Median Days on Market Year-Over-Year in Morristown, TN (CBSA)",MEDDAYONMARYY34100,Monthly,Not Seasonally Adjusted
2018-02-01,-1.7467249,TN,"Morristown, TN",Morristown,"Housing Inventory: Median Days on Market Year-Over-Year in Morristown, TN (CBSA)",MEDDAYONMARYY34100,Monthly,Not Seasonally Adjusted
2018-03-01,-15.2073733,TN,"Morristown, TN",Morristown,"Housing Inventory: Median Days on Market Year-Over-Year in Morristown, TN (CBSA)",MEDDAYONMARYY34100,Monthly,Not Seasonally Adjusted
2018-04-01,-15.1162791,TN,"Morristown, TN",Morristown,"Housing Inventory: Median Days on Market Year-Over-Year in Morristown, TN (CBSA)",MEDDAYONMARYY34100,Monthly,Not Seasonally Adjusted
2018-05-01,-3.0864198,TN,"Morristown, TN",Morristown,"Housing Inventory: Median Days on Market Year-Over-Year in Morristown, TN (CBSA)",MEDDAYONMARYY34100,Monthly,Not Seasonally Adjusted
2018-06-01,-22.8070175,TN,"Morristown, TN",Morristown,"Housing Inventory: Median Days on Market Year-Over-Year in Morristown, TN (CBSA)",MEDDAYONMARYY34100,Monthly,Not Seasonally Adjusted
2018-07-01,-28.4883721,TN,"Morristown, TN",Morristown,"Housing Inventory: Median Days on Market Year-Over-Year in Morristown, TN (CBSA)",MEDDAYONMARYY34100,Monthly,Not Seasonally Adjusted
2018-08-01,-24.7368421,TN,"Morristown, TN",Morristown,"Housing Inventory: Median Days on Market Year-Over-Year in Morristown, TN (CBSA)",MEDDAYONMARYY34100,Monthly,Not Seasonally Adjusted
2018-09-01,-17.1717172,TN,"Morristown, TN",Morristown,"Housing Inventory: Median Days on Market Year-Over-Year in Morristown, TN (CBSA)",MEDDAYONMARYY34100,Monthly,Not Seasonally Adjusted
2018-10-01,-24.6231156,TN,"Morristown, TN",Morristown,"Housing Inventory: Median Days on Market Year-Over-Year in Morristown, TN (CBSA)",MEDDAYONMARYY34100,Monthly,Not Seasonally Adjusted
2018-11-01,-22.2748815,TN,"Morristown, TN",Morristown,"Housing Inventory: Median Days on Market Year-Over-Year in Morristown, TN (CBSA)",MEDDAYONMARYY34100,Monthly,Not Seasonally Adjusted
2018-12-01,-14.0186916,TN,"Morristown, TN",Morristown,"Housing Inventory: Median Days on Market Year-Over-Year in Morristown, TN (CBSA)",MEDDAYONMARYY34100,Monthly,Not Seasonally Adjusted
2019-01-01,-5.3811659,TN,"Morristown, TN",Morristown,"Housing Inventory: Median Days on Market Year-Over-Year in Morristown, TN (CBSA)",MEDDAYONMARYY34100,Monthly,Not Seasonally Adjusted
2019-02-01,-10.2222222,TN,"Morristown, TN",Morristown,"Housing Inventory: Median Days on Market Year-Over-Year in Morristown, TN (CBSA)",MEDDAYONMARYY34100,Monthly,Not Seasonally Adjusted
2019-03-01,-14.1304348,TN,"Morristown, TN",Morristown,"Housing Inventory: Median Days on Market Year-Over-Year in Morristown, TN (CBSA)",MEDDAYONMARYY34100,Monthly,Not Seasonally Adjusted
2019-04-01,-3.4246575,TN,"Morristown, TN",Morristown,"Housing Inventory: Median Days on Market Year-Over-Year in Morristown, TN (CBSA)",MEDDAYONMARYY34100,Monthly,Not Seasonally Adjusted
2019-05-01,-26.1146497,TN,"Morristown, TN",Morristown,"Housing Inventory: Median Days on Market Year-Over-Year in Morristown, TN (CBSA)",MEDDAYONMARYY34100,Monthly,Not Seasonally Adjusted
2019-06-01,-6.0606061,TN,"Morristown, TN",Morristown,"Housing Inventory: Median Days on Market Year-Over-Year in Morristown, TN (CBSA)",MEDDAYONMARYY34100,Monthly,Not Seasonally Adjusted
2019-07-01,12.195122,TN,"Morristown, TN",Morristown,"Housing Inventory: Median Days on Market Year-Over-Year in Morristown, TN (CBSA)",MEDDAYONMARYY34100,Monthly,Not Seasonally Adjusted
2019-08-01,16.0839161,TN,"Morristown, TN",Morristown,"Housing Inventory: Median Days on Market Year-Over-Year in Morristown, TN (CBSA)",MEDDAYONMARYY34100,Monthly,Not Seasonally Adjusted
2019-09-01,-4.2682927,TN,"Morristown, TN",Morristown,"Housing Inventory: Median Days on Market Year-Over-Year in Morristown, TN (CBSA)",MEDDAYONMARYY34100,Monthly,Not Seasonally Adjusted
2019-10-01,8.0,TN,"Morristown, TN",Morristown,"Housing Inventory: Median Days on Market Year-Over-Year in Morristown, TN (CBSA)",MEDDAYONMARYY34100,Monthly,Not Seasonally Adjusted
2019-11-01,-1.2195122,TN,"Morristown, TN",Morristown,"Housing Inventory: Median Days on Market Year-Over-Year in Morristown, TN (CBSA)",MEDDAYONMARYY34100,Monthly,Not Seasonally Adjusted
2019-12-01,-3.2608696,TN,"Morristown, TN",Morristown,"Housing Inventory: Median Days on Market Year-Over-Year in Morristown, TN (CBSA)",MEDDAYONMARYY34100,Monthly,Not Seasonally Adjusted
2020-01-01,-18.957346,TN,"Morristown, TN",Morristown,"Housing Inventory: Median Days on Market Year-Over-Year in Morristown, TN (CBSA)",MEDDAYONMARYY34100,Monthly,Not Seasonally Adjusted
2020-02-01,-9.9009901,TN,"Morristown, TN",Morristown,"Housing Inventory: Median Days on Market Year-Over-Year in Morristown, TN (CBSA)",MEDDAYONMARYY34100,Monthly,Not Seasonally Adjusted
2020-03-01,-9.4936709,TN,"Morristown, TN",Morristown,"Housing Inventory: Median Days on Market Year-Over-Year in Morristown, TN (CBSA)",MEDDAYONMARYY34100,Monthly,Not Seasonally Adjusted
2020-04-01,0.0,TN,"Morristown, TN",Morristown,"Housing Inventory: Median Days on Market Year-Over-Year in Morristown, TN (CBSA)",MEDDAYONMARYY34100,Monthly,Not Seasonally Adjusted
2020-05-01,25.862069,TN,"Morristown, TN",Morristown,"Housing Inventory: Median Days on Market Year-Over-Year in Morristown, TN (CBSA)",MEDDAYONMARYY34100,Monthly,Not Seasonally Adjusted
2020-06-01,28.2258065,TN,"Morristown, TN",Morristown,"Housing Inventory: Median Days on Market Year-Over-Year in Morristown, TN (CBSA)",MEDDAYONMARYY34100,Monthly,Not Seasonally Adjusted
2020-07-01,-7.2463768,TN,"Morristown, TN",Morristown,"Housing Inventory: Median Days on Market Year-Over-Year in Morristown, TN (CBSA)",MEDDAYONMARYY34100,Monthly,Not Seasonally Adjusted
2020-08-01,-45.7831325,TN,"Morristown, TN",Morristown,"Housing Inventory: Median Days on Market Year-Over-Year in Morristown, TN (CBSA)",MEDDAYONMARYY34100,Monthly,Not Seasonally Adjusted
2020-09-01,-28.0254777,TN,"Morristown, TN",Morristown,"Housing Inventory: Median Days on Market Year-Over-Year in Morristown, TN (CBSA)",MEDDAYONMARYY34100,Monthly,Not Seasonally Adjusted
2020-10-01,-50.617284,TN,"Morristown, TN",Morristown,"Housing Inventory: Median Days on Market Year-Over-Year in Morristown, TN (CBSA)",MEDDAYONMARYY34100,Monthly,Not Seasonally Adjusted
2020-11-01,-49.382716,TN,"Morristown, TN",Morristown,"Housing Inventory: Median Days on Market Year-Over-Year in Morristown, TN (CBSA)",MEDDAYONMARYY34100,Monthly,Not Seasonally Adjusted
2020-12-01,-43.8202247,TN,"Morristown, TN",Morristown,"Housing Inventory: Median Days on Market Year-Over-Year in Morristown, TN (CBSA)",MEDDAYONMARYY34100,Monthly,Not Seasonally Adjusted
2021-01-01,-34.502924,TN,"Morristown, TN",Morristown,"Housing Inventory: Median Days on Market Year-Over-Year in Morristown, TN (CBSA)",MEDDAYONMARYY34100,Monthly,Not Seasonally Adjusted
2021-02-01,-47.2527473,TN,"Morristown, TN",Morristown,"Housing Inventory: Median Days on Market Year-Over-Year in Morristown, TN (CBSA)",MEDDAYONMARYY34100,Monthly,Not Seasonally Adjusted
2021-03-01,-38.4615385,TN,"Morristown, TN",Morristown,"Housing Inventory: Median Days on Market Year-Over-Year in Morristown, TN (CBSA)",MEDDAYONMARYY34100,Monthly,Not Seasonally Adjusted
2021-04-01,-58.1560284,TN,"Morristown, TN",Morristown,"Housing Inventory: Median Days on Market Year-Over-Year in Morristown, TN (CBSA)",MEDDAYONMARYY34100,Monthly,Not Seasonally Adjusted
2021-05-01,-63.0136986,TN,"Morristown, TN",Morristown,"Housing Inventory: Median Days on Market Year-Over-Year in Morristown, TN (CBSA)",MEDDAYONMARYY34100,Monthly,Not Seasonally Adjusted
2021-06-01,-55.9748428,TN,"Morristown, TN",Morristown,"Housing Inventory: Median Days on Market Year-Over-Year in Morristown, TN (CBSA)",MEDDAYONMARYY34100,Monthly,Not Seasonally Adjusted
2021-07-01,-47.65625,TN,"Morristown, TN",Morristown,"Housing Inventory: Median Days on Market Year-Over-Year in Morristown, TN (CBSA)",MEDDAYONMARYY34100,Monthly,Not Seasonally Adjusted
2021-08-01,-34.4444444,TN,"Morristown, TN",Morristown,"Housing Inventory: Median Days on Market Year-Over-Year in Morristown, TN (CBSA)",MEDDAYONMARYY34100,Monthly,Not Seasonally Adjusted
2021-09-01,-37.1681416,TN,"Morristown, TN",Morristown,"Housing Inventory: Median Days on Market Year-Over-Year in Morristown, TN (CBSA)",MEDDAYONMARYY34100,Monthly,Not Seasonally Adjusted
2021-10-01,-7.5,TN,"Morristown, TN",Morristown,"Housing Inventory: Median Days on Market Year-Over-Year in Morristown, TN (CBSA)",MEDDAYONMARYY34100,Monthly,Not Seasonally Adjusted
2021-11-01,9.7560976,TN,"Morristown, TN",Morristown,"Housing Inventory: Median Days on Market Year-Over-Year in Morristown, TN (CBSA)",MEDDAYONMARYY34100,Monthly,Not Seasonally Adjusted
2017-07-01,0.0,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Median Days on Market Year-Over-Year in New Orleans-Metairie, LA (CBSA)",MEDDAYONMARYY35380,Monthly,Not Seasonally Adjusted
