date,Housing Inventory: Median Home Size in Square Feet Month-Over-Month,state,msa,city,title,id,frequency,seasonal_adjustment
2018-10-01,1.72,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Colorado Springs, CO (CBSA)",MEDSQUFEEMM17820,Monthly,Not Seasonally Adjusted
2018-11-01,0.58,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Colorado Springs, CO (CBSA)",MEDSQUFEEMM17820,Monthly,Not Seasonally Adjusted
2018-12-01,-0.28,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Colorado Springs, CO (CBSA)",MEDSQUFEEMM17820,Monthly,Not Seasonally Adjusted
2019-01-01,1.55,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Colorado Springs, CO (CBSA)",MEDSQUFEEMM17820,Monthly,Not Seasonally Adjusted
2019-02-01,0.0,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Colorado Springs, CO (CBSA)",MEDSQUFEEMM17820,Monthly,Not Seasonally Adjusted
2019-03-01,0.55,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Colorado Springs, CO (CBSA)",MEDSQUFEEMM17820,Monthly,Not Seasonally Adjusted
2019-04-01,0.22,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Colorado Springs, CO (CBSA)",MEDSQUFEEMM17820,Monthly,Not Seasonally Adjusted
2019-05-01,3.77,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Colorado Springs, CO (CBSA)",MEDSQUFEEMM17820,Monthly,Not Seasonally Adjusted
2019-06-01,-0.72,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Colorado Springs, CO (CBSA)",MEDSQUFEEMM17820,Monthly,Not Seasonally Adjusted
2019-07-01,0.99,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Colorado Springs, CO (CBSA)",MEDSQUFEEMM17820,Monthly,Not Seasonally Adjusted
2019-08-01,-1.79,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Colorado Springs, CO (CBSA)",MEDSQUFEEMM17820,Monthly,Not Seasonally Adjusted
2019-09-01,-1.64,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Colorado Springs, CO (CBSA)",MEDSQUFEEMM17820,Monthly,Not Seasonally Adjusted
2019-10-01,-0.71,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Colorado Springs, CO (CBSA)",MEDSQUFEEMM17820,Monthly,Not Seasonally Adjusted
2019-11-01,3.1,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Colorado Springs, CO (CBSA)",MEDSQUFEEMM17820,Monthly,Not Seasonally Adjusted
2019-12-01,0.15,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Colorado Springs, CO (CBSA)",MEDSQUFEEMM17820,Monthly,Not Seasonally Adjusted
2020-01-01,-1.93,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Colorado Springs, CO (CBSA)",MEDSQUFEEMM17820,Monthly,Not Seasonally Adjusted
2020-02-01,4.68,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Colorado Springs, CO (CBSA)",MEDSQUFEEMM17820,Monthly,Not Seasonally Adjusted
2020-03-01,-0.16,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Colorado Springs, CO (CBSA)",MEDSQUFEEMM17820,Monthly,Not Seasonally Adjusted
2020-04-01,0.35,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Colorado Springs, CO (CBSA)",MEDSQUFEEMM17820,Monthly,Not Seasonally Adjusted
2020-05-01,0.35,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Colorado Springs, CO (CBSA)",MEDSQUFEEMM17820,Monthly,Not Seasonally Adjusted
2020-06-01,0.61,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Colorado Springs, CO (CBSA)",MEDSQUFEEMM17820,Monthly,Not Seasonally Adjusted
2020-07-01,-0.37,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Colorado Springs, CO (CBSA)",MEDSQUFEEMM17820,Monthly,Not Seasonally Adjusted
2020-08-01,-1.45,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Colorado Springs, CO (CBSA)",MEDSQUFEEMM17820,Monthly,Not Seasonally Adjusted
2020-09-01,-6.47,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Colorado Springs, CO (CBSA)",MEDSQUFEEMM17820,Monthly,Not Seasonally Adjusted
2020-10-01,-3.25,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Colorado Springs, CO (CBSA)",MEDSQUFEEMM17820,Monthly,Not Seasonally Adjusted
2020-11-01,2.56,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Colorado Springs, CO (CBSA)",MEDSQUFEEMM17820,Monthly,Not Seasonally Adjusted
2020-12-01,-0.87,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Colorado Springs, CO (CBSA)",MEDSQUFEEMM17820,Monthly,Not Seasonally Adjusted
2021-01-01,-2.8,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Colorado Springs, CO (CBSA)",MEDSQUFEEMM17820,Monthly,Not Seasonally Adjusted
2021-02-01,-6.03,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Colorado Springs, CO (CBSA)",MEDSQUFEEMM17820,Monthly,Not Seasonally Adjusted
2021-03-01,-4.02,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Colorado Springs, CO (CBSA)",MEDSQUFEEMM17820,Monthly,Not Seasonally Adjusted
2021-04-01,5.74,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Colorado Springs, CO (CBSA)",MEDSQUFEEMM17820,Monthly,Not Seasonally Adjusted
2021-05-01,1.4,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Colorado Springs, CO (CBSA)",MEDSQUFEEMM17820,Monthly,Not Seasonally Adjusted
2021-06-01,-1.33,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Colorado Springs, CO (CBSA)",MEDSQUFEEMM17820,Monthly,Not Seasonally Adjusted
2021-07-01,-1.16,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Colorado Springs, CO (CBSA)",MEDSQUFEEMM17820,Monthly,Not Seasonally Adjusted
2021-08-01,-0.81,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Colorado Springs, CO (CBSA)",MEDSQUFEEMM17820,Monthly,Not Seasonally Adjusted
2021-09-01,-2.44,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Colorado Springs, CO (CBSA)",MEDSQUFEEMM17820,Monthly,Not Seasonally Adjusted
2021-10-01,-0.56,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Colorado Springs, CO (CBSA)",MEDSQUFEEMM17820,Monthly,Not Seasonally Adjusted
2021-11-01,-1.06,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Colorado Springs, CO (CBSA)",MEDSQUFEEMM17820,Monthly,Not Seasonally Adjusted
2017-07-01,0.83,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Crestview-Fort Walton Beach-Destin, FL (CBSA)",MEDSQUFEEMM18880,Monthly,Not Seasonally Adjusted
2017-08-01,0.74,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Crestview-Fort Walton Beach-Destin, FL (CBSA)",MEDSQUFEEMM18880,Monthly,Not Seasonally Adjusted
2017-09-01,-0.28,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Crestview-Fort Walton Beach-Destin, FL (CBSA)",MEDSQUFEEMM18880,Monthly,Not Seasonally Adjusted
2017-10-01,-0.56,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Crestview-Fort Walton Beach-Destin, FL (CBSA)",MEDSQUFEEMM18880,Monthly,Not Seasonally Adjusted
2017-11-01,-0.18,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Crestview-Fort Walton Beach-Destin, FL (CBSA)",MEDSQUFEEMM18880,Monthly,Not Seasonally Adjusted
2017-12-01,0.03,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Crestview-Fort Walton Beach-Destin, FL (CBSA)",MEDSQUFEEMM18880,Monthly,Not Seasonally Adjusted
2018-01-01,-0.08,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Crestview-Fort Walton Beach-Destin, FL (CBSA)",MEDSQUFEEMM18880,Monthly,Not Seasonally Adjusted
2018-02-01,0.23,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Crestview-Fort Walton Beach-Destin, FL (CBSA)",MEDSQUFEEMM18880,Monthly,Not Seasonally Adjusted
2018-03-01,0.46,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Crestview-Fort Walton Beach-Destin, FL (CBSA)",MEDSQUFEEMM18880,Monthly,Not Seasonally Adjusted
2018-04-01,0.08,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Crestview-Fort Walton Beach-Destin, FL (CBSA)",MEDSQUFEEMM18880,Monthly,Not Seasonally Adjusted
2018-05-01,0.94,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Crestview-Fort Walton Beach-Destin, FL (CBSA)",MEDSQUFEEMM18880,Monthly,Not Seasonally Adjusted
2018-06-01,-0.05,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Crestview-Fort Walton Beach-Destin, FL (CBSA)",MEDSQUFEEMM18880,Monthly,Not Seasonally Adjusted
2018-07-01,-1.24,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Crestview-Fort Walton Beach-Destin, FL (CBSA)",MEDSQUFEEMM18880,Monthly,Not Seasonally Adjusted
2018-08-01,-1.15,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Crestview-Fort Walton Beach-Destin, FL (CBSA)",MEDSQUFEEMM18880,Monthly,Not Seasonally Adjusted
2018-09-01,-0.36,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Crestview-Fort Walton Beach-Destin, FL (CBSA)",MEDSQUFEEMM18880,Monthly,Not Seasonally Adjusted
2018-10-01,-1.2,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Crestview-Fort Walton Beach-Destin, FL (CBSA)",MEDSQUFEEMM18880,Monthly,Not Seasonally Adjusted
2018-11-01,-0.82,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Crestview-Fort Walton Beach-Destin, FL (CBSA)",MEDSQUFEEMM18880,Monthly,Not Seasonally Adjusted
2018-12-01,-0.08,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Crestview-Fort Walton Beach-Destin, FL (CBSA)",MEDSQUFEEMM18880,Monthly,Not Seasonally Adjusted
2019-01-01,0.05,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Crestview-Fort Walton Beach-Destin, FL (CBSA)",MEDSQUFEEMM18880,Monthly,Not Seasonally Adjusted
2019-02-01,0.9,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Crestview-Fort Walton Beach-Destin, FL (CBSA)",MEDSQUFEEMM18880,Monthly,Not Seasonally Adjusted
2019-03-01,0.98,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Crestview-Fort Walton Beach-Destin, FL (CBSA)",MEDSQUFEEMM18880,Monthly,Not Seasonally Adjusted
2019-04-01,1.34,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Crestview-Fort Walton Beach-Destin, FL (CBSA)",MEDSQUFEEMM18880,Monthly,Not Seasonally Adjusted
2019-05-01,0.54,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Crestview-Fort Walton Beach-Destin, FL (CBSA)",MEDSQUFEEMM18880,Monthly,Not Seasonally Adjusted
2019-06-01,-0.77,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Crestview-Fort Walton Beach-Destin, FL (CBSA)",MEDSQUFEEMM18880,Monthly,Not Seasonally Adjusted
2019-07-01,-0.15,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Crestview-Fort Walton Beach-Destin, FL (CBSA)",MEDSQUFEEMM18880,Monthly,Not Seasonally Adjusted
2019-08-01,-0.27,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Crestview-Fort Walton Beach-Destin, FL (CBSA)",MEDSQUFEEMM18880,Monthly,Not Seasonally Adjusted
2019-09-01,-0.35,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Crestview-Fort Walton Beach-Destin, FL (CBSA)",MEDSQUFEEMM18880,Monthly,Not Seasonally Adjusted
2019-10-01,0.73,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Crestview-Fort Walton Beach-Destin, FL (CBSA)",MEDSQUFEEMM18880,Monthly,Not Seasonally Adjusted
2019-11-01,0.21,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Crestview-Fort Walton Beach-Destin, FL (CBSA)",MEDSQUFEEMM18880,Monthly,Not Seasonally Adjusted
2019-12-01,-0.15,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Crestview-Fort Walton Beach-Destin, FL (CBSA)",MEDSQUFEEMM18880,Monthly,Not Seasonally Adjusted
2020-01-01,0.31,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Crestview-Fort Walton Beach-Destin, FL (CBSA)",MEDSQUFEEMM18880,Monthly,Not Seasonally Adjusted
2020-02-01,0.1,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Crestview-Fort Walton Beach-Destin, FL (CBSA)",MEDSQUFEEMM18880,Monthly,Not Seasonally Adjusted
2020-03-01,0.69,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Crestview-Fort Walton Beach-Destin, FL (CBSA)",MEDSQUFEEMM18880,Monthly,Not Seasonally Adjusted
2020-04-01,-0.03,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Crestview-Fort Walton Beach-Destin, FL (CBSA)",MEDSQUFEEMM18880,Monthly,Not Seasonally Adjusted
2020-05-01,-1.58,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Crestview-Fort Walton Beach-Destin, FL (CBSA)",MEDSQUFEEMM18880,Monthly,Not Seasonally Adjusted
2020-06-01,-2.54,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Crestview-Fort Walton Beach-Destin, FL (CBSA)",MEDSQUFEEMM18880,Monthly,Not Seasonally Adjusted
2020-07-01,0.66,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Crestview-Fort Walton Beach-Destin, FL (CBSA)",MEDSQUFEEMM18880,Monthly,Not Seasonally Adjusted
2020-08-01,-1.71,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Crestview-Fort Walton Beach-Destin, FL (CBSA)",MEDSQUFEEMM18880,Monthly,Not Seasonally Adjusted
2020-09-01,0.11,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Crestview-Fort Walton Beach-Destin, FL (CBSA)",MEDSQUFEEMM18880,Monthly,Not Seasonally Adjusted
2020-10-01,-2.73,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Crestview-Fort Walton Beach-Destin, FL (CBSA)",MEDSQUFEEMM18880,Monthly,Not Seasonally Adjusted
2020-11-01,1.71,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Crestview-Fort Walton Beach-Destin, FL (CBSA)",MEDSQUFEEMM18880,Monthly,Not Seasonally Adjusted
2020-12-01,-1.19,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Crestview-Fort Walton Beach-Destin, FL (CBSA)",MEDSQUFEEMM18880,Monthly,Not Seasonally Adjusted
2021-01-01,0.11,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Crestview-Fort Walton Beach-Destin, FL (CBSA)",MEDSQUFEEMM18880,Monthly,Not Seasonally Adjusted
2021-02-01,-0.38,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Crestview-Fort Walton Beach-Destin, FL (CBSA)",MEDSQUFEEMM18880,Monthly,Not Seasonally Adjusted
2021-03-01,2.92,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Crestview-Fort Walton Beach-Destin, FL (CBSA)",MEDSQUFEEMM18880,Monthly,Not Seasonally Adjusted
2021-04-01,1.9,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Crestview-Fort Walton Beach-Destin, FL (CBSA)",MEDSQUFEEMM18880,Monthly,Not Seasonally Adjusted
2021-05-01,0.92,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Crestview-Fort Walton Beach-Destin, FL (CBSA)",MEDSQUFEEMM18880,Monthly,Not Seasonally Adjusted
2021-06-01,-3.01,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Crestview-Fort Walton Beach-Destin, FL (CBSA)",MEDSQUFEEMM18880,Monthly,Not Seasonally Adjusted
2021-07-01,0.05,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Crestview-Fort Walton Beach-Destin, FL (CBSA)",MEDSQUFEEMM18880,Monthly,Not Seasonally Adjusted
2021-08-01,-1.12,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Crestview-Fort Walton Beach-Destin, FL (CBSA)",MEDSQUFEEMM18880,Monthly,Not Seasonally Adjusted
2021-09-01,-0.7,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Crestview-Fort Walton Beach-Destin, FL (CBSA)",MEDSQUFEEMM18880,Monthly,Not Seasonally Adjusted
2021-10-01,-0.76,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Crestview-Fort Walton Beach-Destin, FL (CBSA)",MEDSQUFEEMM18880,Monthly,Not Seasonally Adjusted
2021-11-01,3.19,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Crestview-Fort Walton Beach-Destin, FL (CBSA)",MEDSQUFEEMM18880,Monthly,Not Seasonally Adjusted
2017-07-01,-1.66,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Dallas-Fort Worth-Arlington, TX (CBSA)",MEDSQUFEEMM19100,Monthly,Not Seasonally Adjusted
2017-08-01,-1.89,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Dallas-Fort Worth-Arlington, TX (CBSA)",MEDSQUFEEMM19100,Monthly,Not Seasonally Adjusted
2017-09-01,-1.24,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Dallas-Fort Worth-Arlington, TX (CBSA)",MEDSQUFEEMM19100,Monthly,Not Seasonally Adjusted
2017-10-01,-0.34,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Dallas-Fort Worth-Arlington, TX (CBSA)",MEDSQUFEEMM19100,Monthly,Not Seasonally Adjusted
2017-11-01,-0.71,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Dallas-Fort Worth-Arlington, TX (CBSA)",MEDSQUFEEMM19100,Monthly,Not Seasonally Adjusted
2017-12-01,-0.93,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Dallas-Fort Worth-Arlington, TX (CBSA)",MEDSQUFEEMM19100,Monthly,Not Seasonally Adjusted
2018-01-01,0.7,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Dallas-Fort Worth-Arlington, TX (CBSA)",MEDSQUFEEMM19100,Monthly,Not Seasonally Adjusted
2018-02-01,1.76,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Dallas-Fort Worth-Arlington, TX (CBSA)",MEDSQUFEEMM19100,Monthly,Not Seasonally Adjusted
2018-03-01,0.51,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Dallas-Fort Worth-Arlington, TX (CBSA)",MEDSQUFEEMM19100,Monthly,Not Seasonally Adjusted
2018-04-01,1.06,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Dallas-Fort Worth-Arlington, TX (CBSA)",MEDSQUFEEMM19100,Monthly,Not Seasonally Adjusted
2018-05-01,1.89,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Dallas-Fort Worth-Arlington, TX (CBSA)",MEDSQUFEEMM19100,Monthly,Not Seasonally Adjusted
2018-06-01,-1.97,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Dallas-Fort Worth-Arlington, TX (CBSA)",MEDSQUFEEMM19100,Monthly,Not Seasonally Adjusted
2018-07-01,-1.59,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Dallas-Fort Worth-Arlington, TX (CBSA)",MEDSQUFEEMM19100,Monthly,Not Seasonally Adjusted
2018-08-01,-3.12,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Dallas-Fort Worth-Arlington, TX (CBSA)",MEDSQUFEEMM19100,Monthly,Not Seasonally Adjusted
2018-09-01,-1.4,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Dallas-Fort Worth-Arlington, TX (CBSA)",MEDSQUFEEMM19100,Monthly,Not Seasonally Adjusted
2018-10-01,-1.18,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Dallas-Fort Worth-Arlington, TX (CBSA)",MEDSQUFEEMM19100,Monthly,Not Seasonally Adjusted
2018-11-01,-0.93,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Dallas-Fort Worth-Arlington, TX (CBSA)",MEDSQUFEEMM19100,Monthly,Not Seasonally Adjusted
2018-12-01,-1.24,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Dallas-Fort Worth-Arlington, TX (CBSA)",MEDSQUFEEMM19100,Monthly,Not Seasonally Adjusted
2019-01-01,-1.11,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Dallas-Fort Worth-Arlington, TX (CBSA)",MEDSQUFEEMM19100,Monthly,Not Seasonally Adjusted
2019-02-01,1.04,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Median Home Size in Square Feet Month-Over-Month in Dallas-Fort Worth-Arlington, TX (CBSA)",MEDSQUFEEMM19100,Monthly,Not Seasonally Adjusted
