date,Housing Inventory: Price Reduced Count Month-Over-Month,state,msa,city,title,id,frequency,seasonal_adjustment
2020-08-01,-12.82,PA,"Lancaster, PA",Lancaster,"Housing Inventory: Price Reduced Count Month-Over-Month in Lancaster, PA (CBSA)",PRIREDCOUMM29540,Monthly,Not Seasonally Adjusted
2020-09-01,-8.82,PA,"Lancaster, PA",Lancaster,"Housing Inventory: Price Reduced Count Month-Over-Month in Lancaster, PA (CBSA)",PRIREDCOUMM29540,Monthly,Not Seasonally Adjusted
2020-10-01,-3.23,PA,"Lancaster, PA",Lancaster,"Housing Inventory: Price Reduced Count Month-Over-Month in Lancaster, PA (CBSA)",PRIREDCOUMM29540,Monthly,Not Seasonally Adjusted
2020-11-01,-10.0,PA,"Lancaster, PA",Lancaster,"Housing Inventory: Price Reduced Count Month-Over-Month in Lancaster, PA (CBSA)",PRIREDCOUMM29540,Monthly,Not Seasonally Adjusted
2020-12-01,-14.81,PA,"Lancaster, PA",Lancaster,"Housing Inventory: Price Reduced Count Month-Over-Month in Lancaster, PA (CBSA)",PRIREDCOUMM29540,Monthly,Not Seasonally Adjusted
2021-01-01,-30.43,PA,"Lancaster, PA",Lancaster,"Housing Inventory: Price Reduced Count Month-Over-Month in Lancaster, PA (CBSA)",PRIREDCOUMM29540,Monthly,Not Seasonally Adjusted
2021-02-01,-50.0,PA,"Lancaster, PA",Lancaster,"Housing Inventory: Price Reduced Count Month-Over-Month in Lancaster, PA (CBSA)",PRIREDCOUMM29540,Monthly,Not Seasonally Adjusted
2021-03-01,37.5,PA,"Lancaster, PA",Lancaster,"Housing Inventory: Price Reduced Count Month-Over-Month in Lancaster, PA (CBSA)",PRIREDCOUMM29540,Monthly,Not Seasonally Adjusted
2021-04-01,9.09,PA,"Lancaster, PA",Lancaster,"Housing Inventory: Price Reduced Count Month-Over-Month in Lancaster, PA (CBSA)",PRIREDCOUMM29540,Monthly,Not Seasonally Adjusted
2021-05-01,25.0,PA,"Lancaster, PA",Lancaster,"Housing Inventory: Price Reduced Count Month-Over-Month in Lancaster, PA (CBSA)",PRIREDCOUMM29540,Monthly,Not Seasonally Adjusted
2021-06-01,60.0,PA,"Lancaster, PA",Lancaster,"Housing Inventory: Price Reduced Count Month-Over-Month in Lancaster, PA (CBSA)",PRIREDCOUMM29540,Monthly,Not Seasonally Adjusted
2021-07-01,41.67,PA,"Lancaster, PA",Lancaster,"Housing Inventory: Price Reduced Count Month-Over-Month in Lancaster, PA (CBSA)",PRIREDCOUMM29540,Monthly,Not Seasonally Adjusted
2021-08-01,0.0,PA,"Lancaster, PA",Lancaster,"Housing Inventory: Price Reduced Count Month-Over-Month in Lancaster, PA (CBSA)",PRIREDCOUMM29540,Monthly,Not Seasonally Adjusted
2021-09-01,-20.59,PA,"Lancaster, PA",Lancaster,"Housing Inventory: Price Reduced Count Month-Over-Month in Lancaster, PA (CBSA)",PRIREDCOUMM29540,Monthly,Not Seasonally Adjusted
2021-10-01,29.63,PA,"Lancaster, PA",Lancaster,"Housing Inventory: Price Reduced Count Month-Over-Month in Lancaster, PA (CBSA)",PRIREDCOUMM29540,Monthly,Not Seasonally Adjusted
2021-11-01,0.0,PA,"Lancaster, PA",Lancaster,"Housing Inventory: Price Reduced Count Month-Over-Month in Lancaster, PA (CBSA)",PRIREDCOUMM29540,Monthly,Not Seasonally Adjusted
2017-07-01,-19.39,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Price Reduced Count Month-Over-Month in Lynchburg, VA (CBSA)",PRIREDCOUMM31340,Monthly,Not Seasonally Adjusted
2017-08-01,21.52,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Price Reduced Count Month-Over-Month in Lynchburg, VA (CBSA)",PRIREDCOUMM31340,Monthly,Not Seasonally Adjusted
2017-09-01,-21.88,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Price Reduced Count Month-Over-Month in Lynchburg, VA (CBSA)",PRIREDCOUMM31340,Monthly,Not Seasonally Adjusted
2017-10-01,5.33,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Price Reduced Count Month-Over-Month in Lynchburg, VA (CBSA)",PRIREDCOUMM31340,Monthly,Not Seasonally Adjusted
2017-11-01,-18.99,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Price Reduced Count Month-Over-Month in Lynchburg, VA (CBSA)",PRIREDCOUMM31340,Monthly,Not Seasonally Adjusted
2017-12-01,-28.13,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Price Reduced Count Month-Over-Month in Lynchburg, VA (CBSA)",PRIREDCOUMM31340,Monthly,Not Seasonally Adjusted
2018-01-01,-2.17,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Price Reduced Count Month-Over-Month in Lynchburg, VA (CBSA)",PRIREDCOUMM31340,Monthly,Not Seasonally Adjusted
2018-02-01,13.33,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Price Reduced Count Month-Over-Month in Lynchburg, VA (CBSA)",PRIREDCOUMM31340,Monthly,Not Seasonally Adjusted
2018-03-01,19.61,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Price Reduced Count Month-Over-Month in Lynchburg, VA (CBSA)",PRIREDCOUMM31340,Monthly,Not Seasonally Adjusted
2018-04-01,13.11,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Price Reduced Count Month-Over-Month in Lynchburg, VA (CBSA)",PRIREDCOUMM31340,Monthly,Not Seasonally Adjusted
2018-05-01,34.78,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Price Reduced Count Month-Over-Month in Lynchburg, VA (CBSA)",PRIREDCOUMM31340,Monthly,Not Seasonally Adjusted
2018-06-01,12.9,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Price Reduced Count Month-Over-Month in Lynchburg, VA (CBSA)",PRIREDCOUMM31340,Monthly,Not Seasonally Adjusted
2018-07-01,3.81,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Price Reduced Count Month-Over-Month in Lynchburg, VA (CBSA)",PRIREDCOUMM31340,Monthly,Not Seasonally Adjusted
2018-08-01,2.75,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Price Reduced Count Month-Over-Month in Lynchburg, VA (CBSA)",PRIREDCOUMM31340,Monthly,Not Seasonally Adjusted
2018-09-01,-12.5,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Price Reduced Count Month-Over-Month in Lynchburg, VA (CBSA)",PRIREDCOUMM31340,Monthly,Not Seasonally Adjusted
2018-10-01,4.08,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Price Reduced Count Month-Over-Month in Lynchburg, VA (CBSA)",PRIREDCOUMM31340,Monthly,Not Seasonally Adjusted
2018-11-01,-14.71,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Price Reduced Count Month-Over-Month in Lynchburg, VA (CBSA)",PRIREDCOUMM31340,Monthly,Not Seasonally Adjusted
2018-12-01,-45.98,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Price Reduced Count Month-Over-Month in Lynchburg, VA (CBSA)",PRIREDCOUMM31340,Monthly,Not Seasonally Adjusted
2019-01-01,27.66,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Price Reduced Count Month-Over-Month in Lynchburg, VA (CBSA)",PRIREDCOUMM31340,Monthly,Not Seasonally Adjusted
2019-02-01,6.67,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Price Reduced Count Month-Over-Month in Lynchburg, VA (CBSA)",PRIREDCOUMM31340,Monthly,Not Seasonally Adjusted
2019-03-01,-7.81,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Price Reduced Count Month-Over-Month in Lynchburg, VA (CBSA)",PRIREDCOUMM31340,Monthly,Not Seasonally Adjusted
2019-04-01,16.95,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Price Reduced Count Month-Over-Month in Lynchburg, VA (CBSA)",PRIREDCOUMM31340,Monthly,Not Seasonally Adjusted
2019-05-01,24.64,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Price Reduced Count Month-Over-Month in Lynchburg, VA (CBSA)",PRIREDCOUMM31340,Monthly,Not Seasonally Adjusted
2019-06-01,8.14,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Price Reduced Count Month-Over-Month in Lynchburg, VA (CBSA)",PRIREDCOUMM31340,Monthly,Not Seasonally Adjusted
2019-07-01,-15.05,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Price Reduced Count Month-Over-Month in Lynchburg, VA (CBSA)",PRIREDCOUMM31340,Monthly,Not Seasonally Adjusted
2019-08-01,20.25,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Price Reduced Count Month-Over-Month in Lynchburg, VA (CBSA)",PRIREDCOUMM31340,Monthly,Not Seasonally Adjusted
2019-09-01,-12.63,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Price Reduced Count Month-Over-Month in Lynchburg, VA (CBSA)",PRIREDCOUMM31340,Monthly,Not Seasonally Adjusted
2019-10-01,-12.05,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Price Reduced Count Month-Over-Month in Lynchburg, VA (CBSA)",PRIREDCOUMM31340,Monthly,Not Seasonally Adjusted
2019-11-01,-4.11,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Price Reduced Count Month-Over-Month in Lynchburg, VA (CBSA)",PRIREDCOUMM31340,Monthly,Not Seasonally Adjusted
2019-12-01,-51.43,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Price Reduced Count Month-Over-Month in Lynchburg, VA (CBSA)",PRIREDCOUMM31340,Monthly,Not Seasonally Adjusted
2020-01-01,32.35,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Price Reduced Count Month-Over-Month in Lynchburg, VA (CBSA)",PRIREDCOUMM31340,Monthly,Not Seasonally Adjusted
2020-02-01,-8.89,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Price Reduced Count Month-Over-Month in Lynchburg, VA (CBSA)",PRIREDCOUMM31340,Monthly,Not Seasonally Adjusted
2020-03-01,2.44,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Price Reduced Count Month-Over-Month in Lynchburg, VA (CBSA)",PRIREDCOUMM31340,Monthly,Not Seasonally Adjusted
2020-04-01,-19.05,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Price Reduced Count Month-Over-Month in Lynchburg, VA (CBSA)",PRIREDCOUMM31340,Monthly,Not Seasonally Adjusted
2020-05-01,14.71,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Price Reduced Count Month-Over-Month in Lynchburg, VA (CBSA)",PRIREDCOUMM31340,Monthly,Not Seasonally Adjusted
2020-06-01,12.82,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Price Reduced Count Month-Over-Month in Lynchburg, VA (CBSA)",PRIREDCOUMM31340,Monthly,Not Seasonally Adjusted
2020-07-01,22.73,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Price Reduced Count Month-Over-Month in Lynchburg, VA (CBSA)",PRIREDCOUMM31340,Monthly,Not Seasonally Adjusted
2020-08-01,-29.63,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Price Reduced Count Month-Over-Month in Lynchburg, VA (CBSA)",PRIREDCOUMM31340,Monthly,Not Seasonally Adjusted
2020-09-01,15.79,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Price Reduced Count Month-Over-Month in Lynchburg, VA (CBSA)",PRIREDCOUMM31340,Monthly,Not Seasonally Adjusted
2020-10-01,-2.27,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Price Reduced Count Month-Over-Month in Lynchburg, VA (CBSA)",PRIREDCOUMM31340,Monthly,Not Seasonally Adjusted
2020-11-01,-18.6,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Price Reduced Count Month-Over-Month in Lynchburg, VA (CBSA)",PRIREDCOUMM31340,Monthly,Not Seasonally Adjusted
2020-12-01,-25.71,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Price Reduced Count Month-Over-Month in Lynchburg, VA (CBSA)",PRIREDCOUMM31340,Monthly,Not Seasonally Adjusted
2021-01-01,-11.54,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Price Reduced Count Month-Over-Month in Lynchburg, VA (CBSA)",PRIREDCOUMM31340,Monthly,Not Seasonally Adjusted
2021-02-01,-39.13,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Price Reduced Count Month-Over-Month in Lynchburg, VA (CBSA)",PRIREDCOUMM31340,Monthly,Not Seasonally Adjusted
2021-03-01,35.71,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Price Reduced Count Month-Over-Month in Lynchburg, VA (CBSA)",PRIREDCOUMM31340,Monthly,Not Seasonally Adjusted
2021-04-01,-21.05,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Price Reduced Count Month-Over-Month in Lynchburg, VA (CBSA)",PRIREDCOUMM31340,Monthly,Not Seasonally Adjusted
2021-05-01,33.33,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Price Reduced Count Month-Over-Month in Lynchburg, VA (CBSA)",PRIREDCOUMM31340,Monthly,Not Seasonally Adjusted
2021-06-01,60.0,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Price Reduced Count Month-Over-Month in Lynchburg, VA (CBSA)",PRIREDCOUMM31340,Monthly,Not Seasonally Adjusted
2021-07-01,25.0,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Price Reduced Count Month-Over-Month in Lynchburg, VA (CBSA)",PRIREDCOUMM31340,Monthly,Not Seasonally Adjusted
2021-08-01,-2.5,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Price Reduced Count Month-Over-Month in Lynchburg, VA (CBSA)",PRIREDCOUMM31340,Monthly,Not Seasonally Adjusted
2021-09-01,7.69,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Price Reduced Count Month-Over-Month in Lynchburg, VA (CBSA)",PRIREDCOUMM31340,Monthly,Not Seasonally Adjusted
2021-10-01,-2.38,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Price Reduced Count Month-Over-Month in Lynchburg, VA (CBSA)",PRIREDCOUMM31340,Monthly,Not Seasonally Adjusted
2021-11-01,-36.59,VA,"Lynchburg, VA",Lynchburg,"Housing Inventory: Price Reduced Count Month-Over-Month in Lynchburg, VA (CBSA)",PRIREDCOUMM31340,Monthly,Not Seasonally Adjusted
2017-07-01,18.64,WI,"Madison, WI",Madison,"Housing Inventory: Price Reduced Count Month-Over-Month in Madison, WI (CBSA)",PRIREDCOUMM31540,Monthly,Not Seasonally Adjusted
2017-08-01,0.95,WI,"Madison, WI",Madison,"Housing Inventory: Price Reduced Count Month-Over-Month in Madison, WI (CBSA)",PRIREDCOUMM31540,Monthly,Not Seasonally Adjusted
2017-09-01,-3.3,WI,"Madison, WI",Madison,"Housing Inventory: Price Reduced Count Month-Over-Month in Madison, WI (CBSA)",PRIREDCOUMM31540,Monthly,Not Seasonally Adjusted
2017-10-01,-14.15,WI,"Madison, WI",Madison,"Housing Inventory: Price Reduced Count Month-Over-Month in Madison, WI (CBSA)",PRIREDCOUMM31540,Monthly,Not Seasonally Adjusted
2017-11-01,-33.52,WI,"Madison, WI",Madison,"Housing Inventory: Price Reduced Count Month-Over-Month in Madison, WI (CBSA)",PRIREDCOUMM31540,Monthly,Not Seasonally Adjusted
2017-12-01,-23.08,WI,"Madison, WI",Madison,"Housing Inventory: Price Reduced Count Month-Over-Month in Madison, WI (CBSA)",PRIREDCOUMM31540,Monthly,Not Seasonally Adjusted
2018-01-01,-24.44,WI,"Madison, WI",Madison,"Housing Inventory: Price Reduced Count Month-Over-Month in Madison, WI (CBSA)",PRIREDCOUMM31540,Monthly,Not Seasonally Adjusted
2018-02-01,-1.47,WI,"Madison, WI",Madison,"Housing Inventory: Price Reduced Count Month-Over-Month in Madison, WI (CBSA)",PRIREDCOUMM31540,Monthly,Not Seasonally Adjusted
2018-03-01,43.28,WI,"Madison, WI",Madison,"Housing Inventory: Price Reduced Count Month-Over-Month in Madison, WI (CBSA)",PRIREDCOUMM31540,Monthly,Not Seasonally Adjusted
2018-04-01,46.88,WI,"Madison, WI",Madison,"Housing Inventory: Price Reduced Count Month-Over-Month in Madison, WI (CBSA)",PRIREDCOUMM31540,Monthly,Not Seasonally Adjusted
2018-05-01,28.37,WI,"Madison, WI",Madison,"Housing Inventory: Price Reduced Count Month-Over-Month in Madison, WI (CBSA)",PRIREDCOUMM31540,Monthly,Not Seasonally Adjusted
2018-06-01,14.92,WI,"Madison, WI",Madison,"Housing Inventory: Price Reduced Count Month-Over-Month in Madison, WI (CBSA)",PRIREDCOUMM31540,Monthly,Not Seasonally Adjusted
2018-07-01,14.9,WI,"Madison, WI",Madison,"Housing Inventory: Price Reduced Count Month-Over-Month in Madison, WI (CBSA)",PRIREDCOUMM31540,Monthly,Not Seasonally Adjusted
2018-08-01,1.67,WI,"Madison, WI",Madison,"Housing Inventory: Price Reduced Count Month-Over-Month in Madison, WI (CBSA)",PRIREDCOUMM31540,Monthly,Not Seasonally Adjusted
2018-09-01,2.47,WI,"Madison, WI",Madison,"Housing Inventory: Price Reduced Count Month-Over-Month in Madison, WI (CBSA)",PRIREDCOUMM31540,Monthly,Not Seasonally Adjusted
2018-10-01,4.82,WI,"Madison, WI",Madison,"Housing Inventory: Price Reduced Count Month-Over-Month in Madison, WI (CBSA)",PRIREDCOUMM31540,Monthly,Not Seasonally Adjusted
2018-11-01,-29.12,WI,"Madison, WI",Madison,"Housing Inventory: Price Reduced Count Month-Over-Month in Madison, WI (CBSA)",PRIREDCOUMM31540,Monthly,Not Seasonally Adjusted
2018-12-01,-27.57,WI,"Madison, WI",Madison,"Housing Inventory: Price Reduced Count Month-Over-Month in Madison, WI (CBSA)",PRIREDCOUMM31540,Monthly,Not Seasonally Adjusted
2019-01-01,-25.37,WI,"Madison, WI",Madison,"Housing Inventory: Price Reduced Count Month-Over-Month in Madison, WI (CBSA)",PRIREDCOUMM31540,Monthly,Not Seasonally Adjusted
2019-02-01,-23.0,WI,"Madison, WI",Madison,"Housing Inventory: Price Reduced Count Month-Over-Month in Madison, WI (CBSA)",PRIREDCOUMM31540,Monthly,Not Seasonally Adjusted
2019-03-01,-3.9,WI,"Madison, WI",Madison,"Housing Inventory: Price Reduced Count Month-Over-Month in Madison, WI (CBSA)",PRIREDCOUMM31540,Monthly,Not Seasonally Adjusted
2019-04-01,21.62,WI,"Madison, WI",Madison,"Housing Inventory: Price Reduced Count Month-Over-Month in Madison, WI (CBSA)",PRIREDCOUMM31540,Monthly,Not Seasonally Adjusted
2019-05-01,21.11,WI,"Madison, WI",Madison,"Housing Inventory: Price Reduced Count Month-Over-Month in Madison, WI (CBSA)",PRIREDCOUMM31540,Monthly,Not Seasonally Adjusted
2019-06-01,22.02,WI,"Madison, WI",Madison,"Housing Inventory: Price Reduced Count Month-Over-Month in Madison, WI (CBSA)",PRIREDCOUMM31540,Monthly,Not Seasonally Adjusted
2019-07-01,6.77,WI,"Madison, WI",Madison,"Housing Inventory: Price Reduced Count Month-Over-Month in Madison, WI (CBSA)",PRIREDCOUMM31540,Monthly,Not Seasonally Adjusted
2019-08-01,8.45,WI,"Madison, WI",Madison,"Housing Inventory: Price Reduced Count Month-Over-Month in Madison, WI (CBSA)",PRIREDCOUMM31540,Monthly,Not Seasonally Adjusted
2019-09-01,-1.95,WI,"Madison, WI",Madison,"Housing Inventory: Price Reduced Count Month-Over-Month in Madison, WI (CBSA)",PRIREDCOUMM31540,Monthly,Not Seasonally Adjusted
2019-10-01,-9.93,WI,"Madison, WI",Madison,"Housing Inventory: Price Reduced Count Month-Over-Month in Madison, WI (CBSA)",PRIREDCOUMM31540,Monthly,Not Seasonally Adjusted
2019-11-01,-25.74,WI,"Madison, WI",Madison,"Housing Inventory: Price Reduced Count Month-Over-Month in Madison, WI (CBSA)",PRIREDCOUMM31540,Monthly,Not Seasonally Adjusted
2019-12-01,-65.35,WI,"Madison, WI",Madison,"Housing Inventory: Price Reduced Count Month-Over-Month in Madison, WI (CBSA)",PRIREDCOUMM31540,Monthly,Not Seasonally Adjusted
2020-01-01,42.86,WI,"Madison, WI",Madison,"Housing Inventory: Price Reduced Count Month-Over-Month in Madison, WI (CBSA)",PRIREDCOUMM31540,Monthly,Not Seasonally Adjusted
2020-02-01,-12.0,WI,"Madison, WI",Madison,"Housing Inventory: Price Reduced Count Month-Over-Month in Madison, WI (CBSA)",PRIREDCOUMM31540,Monthly,Not Seasonally Adjusted
2020-03-01,27.27,WI,"Madison, WI",Madison,"Housing Inventory: Price Reduced Count Month-Over-Month in Madison, WI (CBSA)",PRIREDCOUMM31540,Monthly,Not Seasonally Adjusted
2020-04-01,-12.5,WI,"Madison, WI",Madison,"Housing Inventory: Price Reduced Count Month-Over-Month in Madison, WI (CBSA)",PRIREDCOUMM31540,Monthly,Not Seasonally Adjusted
2020-05-01,32.65,WI,"Madison, WI",Madison,"Housing Inventory: Price Reduced Count Month-Over-Month in Madison, WI (CBSA)",PRIREDCOUMM31540,Monthly,Not Seasonally Adjusted
2020-06-01,12.31,WI,"Madison, WI",Madison,"Housing Inventory: Price Reduced Count Month-Over-Month in Madison, WI (CBSA)",PRIREDCOUMM31540,Monthly,Not Seasonally Adjusted
2020-07-01,-4.11,WI,"Madison, WI",Madison,"Housing Inventory: Price Reduced Count Month-Over-Month in Madison, WI (CBSA)",PRIREDCOUMM31540,Monthly,Not Seasonally Adjusted
2020-08-01,15.71,WI,"Madison, WI",Madison,"Housing Inventory: Price Reduced Count Month-Over-Month in Madison, WI (CBSA)",PRIREDCOUMM31540,Monthly,Not Seasonally Adjusted
2020-09-01,0.0,WI,"Madison, WI",Madison,"Housing Inventory: Price Reduced Count Month-Over-Month in Madison, WI (CBSA)",PRIREDCOUMM31540,Monthly,Not Seasonally Adjusted
2020-10-01,-4.94,WI,"Madison, WI",Madison,"Housing Inventory: Price Reduced Count Month-Over-Month in Madison, WI (CBSA)",PRIREDCOUMM31540,Monthly,Not Seasonally Adjusted
2020-11-01,-23.38,WI,"Madison, WI",Madison,"Housing Inventory: Price Reduced Count Month-Over-Month in Madison, WI (CBSA)",PRIREDCOUMM31540,Monthly,Not Seasonally Adjusted
2020-12-01,-52.54,WI,"Madison, WI",Madison,"Housing Inventory: Price Reduced Count Month-Over-Month in Madison, WI (CBSA)",PRIREDCOUMM31540,Monthly,Not Seasonally Adjusted
2021-01-01,-42.86,WI,"Madison, WI",Madison,"Housing Inventory: Price Reduced Count Month-Over-Month in Madison, WI (CBSA)",PRIREDCOUMM31540,Monthly,Not Seasonally Adjusted
2021-02-01,-25.0,WI,"Madison, WI",Madison,"Housing Inventory: Price Reduced Count Month-Over-Month in Madison, WI (CBSA)",PRIREDCOUMM31540,Monthly,Not Seasonally Adjusted
2021-03-01,33.33,WI,"Madison, WI",Madison,"Housing Inventory: Price Reduced Count Month-Over-Month in Madison, WI (CBSA)",PRIREDCOUMM31540,Monthly,Not Seasonally Adjusted
2021-04-01,25.0,WI,"Madison, WI",Madison,"Housing Inventory: Price Reduced Count Month-Over-Month in Madison, WI (CBSA)",PRIREDCOUMM31540,Monthly,Not Seasonally Adjusted
2021-05-01,50.0,WI,"Madison, WI",Madison,"Housing Inventory: Price Reduced Count Month-Over-Month in Madison, WI (CBSA)",PRIREDCOUMM31540,Monthly,Not Seasonally Adjusted
2021-06-01,6.67,WI,"Madison, WI",Madison,"Housing Inventory: Price Reduced Count Month-Over-Month in Madison, WI (CBSA)",PRIREDCOUMM31540,Monthly,Not Seasonally Adjusted
2021-07-01,75.0,WI,"Madison, WI",Madison,"Housing Inventory: Price Reduced Count Month-Over-Month in Madison, WI (CBSA)",PRIREDCOUMM31540,Monthly,Not Seasonally Adjusted
2021-08-01,35.71,WI,"Madison, WI",Madison,"Housing Inventory: Price Reduced Count Month-Over-Month in Madison, WI (CBSA)",PRIREDCOUMM31540,Monthly,Not Seasonally Adjusted
2021-09-01,-2.63,WI,"Madison, WI",Madison,"Housing Inventory: Price Reduced Count Month-Over-Month in Madison, WI (CBSA)",PRIREDCOUMM31540,Monthly,Not Seasonally Adjusted
2021-10-01,6.76,WI,"Madison, WI",Madison,"Housing Inventory: Price Reduced Count Month-Over-Month in Madison, WI (CBSA)",PRIREDCOUMM31540,Monthly,Not Seasonally Adjusted
2021-11-01,-43.04,WI,"Madison, WI",Madison,"Housing Inventory: Price Reduced Count Month-Over-Month in Madison, WI (CBSA)",PRIREDCOUMM31540,Monthly,Not Seasonally Adjusted
2017-07-01,32.26,TN,"Morristown, TN",Morristown,"Housing Inventory: Price Reduced Count Month-Over-Month in Morristown, TN (CBSA)",PRIREDCOUMM34100,Monthly,Not Seasonally Adjusted
2017-08-01,-2.44,TN,"Morristown, TN",Morristown,"Housing Inventory: Price Reduced Count Month-Over-Month in Morristown, TN (CBSA)",PRIREDCOUMM34100,Monthly,Not Seasonally Adjusted
2017-09-01,-7.5,TN,"Morristown, TN",Morristown,"Housing Inventory: Price Reduced Count Month-Over-Month in Morristown, TN (CBSA)",PRIREDCOUMM34100,Monthly,Not Seasonally Adjusted
2017-10-01,2.7,TN,"Morristown, TN",Morristown,"Housing Inventory: Price Reduced Count Month-Over-Month in Morristown, TN (CBSA)",PRIREDCOUMM34100,Monthly,Not Seasonally Adjusted
2017-11-01,-10.53,TN,"Morristown, TN",Morristown,"Housing Inventory: Price Reduced Count Month-Over-Month in Morristown, TN (CBSA)",PRIREDCOUMM34100,Monthly,Not Seasonally Adjusted
2017-12-01,-47.06,TN,"Morristown, TN",Morristown,"Housing Inventory: Price Reduced Count Month-Over-Month in Morristown, TN (CBSA)",PRIREDCOUMM34100,Monthly,Not Seasonally Adjusted
2018-01-01,22.22,TN,"Morristown, TN",Morristown,"Housing Inventory: Price Reduced Count Month-Over-Month in Morristown, TN (CBSA)",PRIREDCOUMM34100,Monthly,Not Seasonally Adjusted
2018-02-01,31.82,TN,"Morristown, TN",Morristown,"Housing Inventory: Price Reduced Count Month-Over-Month in Morristown, TN (CBSA)",PRIREDCOUMM34100,Monthly,Not Seasonally Adjusted
2018-03-01,-6.9,TN,"Morristown, TN",Morristown,"Housing Inventory: Price Reduced Count Month-Over-Month in Morristown, TN (CBSA)",PRIREDCOUMM34100,Monthly,Not Seasonally Adjusted
2018-04-01,40.74,TN,"Morristown, TN",Morristown,"Housing Inventory: Price Reduced Count Month-Over-Month in Morristown, TN (CBSA)",PRIREDCOUMM34100,Monthly,Not Seasonally Adjusted
2018-05-01,26.32,TN,"Morristown, TN",Morristown,"Housing Inventory: Price Reduced Count Month-Over-Month in Morristown, TN (CBSA)",PRIREDCOUMM34100,Monthly,Not Seasonally Adjusted
2018-06-01,-14.58,TN,"Morristown, TN",Morristown,"Housing Inventory: Price Reduced Count Month-Over-Month in Morristown, TN (CBSA)",PRIREDCOUMM34100,Monthly,Not Seasonally Adjusted
2018-07-01,19.51,TN,"Morristown, TN",Morristown,"Housing Inventory: Price Reduced Count Month-Over-Month in Morristown, TN (CBSA)",PRIREDCOUMM34100,Monthly,Not Seasonally Adjusted
2018-08-01,6.12,TN,"Morristown, TN",Morristown,"Housing Inventory: Price Reduced Count Month-Over-Month in Morristown, TN (CBSA)",PRIREDCOUMM34100,Monthly,Not Seasonally Adjusted
2018-09-01,-23.08,TN,"Morristown, TN",Morristown,"Housing Inventory: Price Reduced Count Month-Over-Month in Morristown, TN (CBSA)",PRIREDCOUMM34100,Monthly,Not Seasonally Adjusted
2018-10-01,12.5,TN,"Morristown, TN",Morristown,"Housing Inventory: Price Reduced Count Month-Over-Month in Morristown, TN (CBSA)",PRIREDCOUMM34100,Monthly,Not Seasonally Adjusted
