date,Housing Inventory: Median Home Size in Square Feet Year-Over-Year,state,msa,city,title,id,frequency,seasonal_adjustment
2020-05-01,0.92,WI,"Madison, WI",Madison,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Madison, WI (CBSA)",MEDSQUFEEYY31540,Monthly,Not Seasonally Adjusted
2020-06-01,2.63,WI,"Madison, WI",Madison,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Madison, WI (CBSA)",MEDSQUFEEYY31540,Monthly,Not Seasonally Adjusted
2020-07-01,1.51,WI,"Madison, WI",Madison,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Madison, WI (CBSA)",MEDSQUFEEYY31540,Monthly,Not Seasonally Adjusted
2020-08-01,-1.23,WI,"Madison, WI",Madison,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Madison, WI (CBSA)",MEDSQUFEEYY31540,Monthly,Not Seasonally Adjusted
2020-09-01,-1.44,WI,"Madison, WI",Madison,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Madison, WI (CBSA)",MEDSQUFEEYY31540,Monthly,Not Seasonally Adjusted
2020-10-01,-4.67,WI,"Madison, WI",Madison,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Madison, WI (CBSA)",MEDSQUFEEYY31540,Monthly,Not Seasonally Adjusted
2020-11-01,-5.72,WI,"Madison, WI",Madison,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Madison, WI (CBSA)",MEDSQUFEEYY31540,Monthly,Not Seasonally Adjusted
2020-12-01,-6.46,WI,"Madison, WI",Madison,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Madison, WI (CBSA)",MEDSQUFEEYY31540,Monthly,Not Seasonally Adjusted
2021-01-01,-4.1,WI,"Madison, WI",Madison,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Madison, WI (CBSA)",MEDSQUFEEYY31540,Monthly,Not Seasonally Adjusted
2021-02-01,-4.74,WI,"Madison, WI",Madison,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Madison, WI (CBSA)",MEDSQUFEEYY31540,Monthly,Not Seasonally Adjusted
2021-03-01,-7.97,WI,"Madison, WI",Madison,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Madison, WI (CBSA)",MEDSQUFEEYY31540,Monthly,Not Seasonally Adjusted
2021-04-01,-9.39,WI,"Madison, WI",Madison,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Madison, WI (CBSA)",MEDSQUFEEYY31540,Monthly,Not Seasonally Adjusted
2021-05-01,-5.68,WI,"Madison, WI",Madison,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Madison, WI (CBSA)",MEDSQUFEEYY31540,Monthly,Not Seasonally Adjusted
2021-06-01,-8.54,WI,"Madison, WI",Madison,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Madison, WI (CBSA)",MEDSQUFEEYY31540,Monthly,Not Seasonally Adjusted
2021-07-01,-8.57,WI,"Madison, WI",Madison,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Madison, WI (CBSA)",MEDSQUFEEYY31540,Monthly,Not Seasonally Adjusted
2021-08-01,-6.07,WI,"Madison, WI",Madison,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Madison, WI (CBSA)",MEDSQUFEEYY31540,Monthly,Not Seasonally Adjusted
2021-09-01,-5.73,WI,"Madison, WI",Madison,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Madison, WI (CBSA)",MEDSQUFEEYY31540,Monthly,Not Seasonally Adjusted
2021-10-01,-2.96,WI,"Madison, WI",Madison,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Madison, WI (CBSA)",MEDSQUFEEYY31540,Monthly,Not Seasonally Adjusted
2021-11-01,-5.37,WI,"Madison, WI",Madison,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Madison, WI (CBSA)",MEDSQUFEEYY31540,Monthly,Not Seasonally Adjusted
2017-07-01,6.14,TN,"Morristown, TN",Morristown,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Morristown, TN (CBSA)",MEDSQUFEEYY34100,Monthly,Not Seasonally Adjusted
2017-08-01,10.91,TN,"Morristown, TN",Morristown,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Morristown, TN (CBSA)",MEDSQUFEEYY34100,Monthly,Not Seasonally Adjusted
2017-09-01,10.62,TN,"Morristown, TN",Morristown,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Morristown, TN (CBSA)",MEDSQUFEEYY34100,Monthly,Not Seasonally Adjusted
2017-10-01,9.22,TN,"Morristown, TN",Morristown,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Morristown, TN (CBSA)",MEDSQUFEEYY34100,Monthly,Not Seasonally Adjusted
2017-11-01,5.32,TN,"Morristown, TN",Morristown,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Morristown, TN (CBSA)",MEDSQUFEEYY34100,Monthly,Not Seasonally Adjusted
2017-12-01,4.85,TN,"Morristown, TN",Morristown,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Morristown, TN (CBSA)",MEDSQUFEEYY34100,Monthly,Not Seasonally Adjusted
2018-01-01,6.27,TN,"Morristown, TN",Morristown,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Morristown, TN (CBSA)",MEDSQUFEEYY34100,Monthly,Not Seasonally Adjusted
2018-02-01,7.47,TN,"Morristown, TN",Morristown,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Morristown, TN (CBSA)",MEDSQUFEEYY34100,Monthly,Not Seasonally Adjusted
2018-03-01,8.69,TN,"Morristown, TN",Morristown,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Morristown, TN (CBSA)",MEDSQUFEEYY34100,Monthly,Not Seasonally Adjusted
2018-04-01,6.66,TN,"Morristown, TN",Morristown,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Morristown, TN (CBSA)",MEDSQUFEEYY34100,Monthly,Not Seasonally Adjusted
2018-05-01,4.04,TN,"Morristown, TN",Morristown,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Morristown, TN (CBSA)",MEDSQUFEEYY34100,Monthly,Not Seasonally Adjusted
2018-06-01,5.93,TN,"Morristown, TN",Morristown,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Morristown, TN (CBSA)",MEDSQUFEEYY34100,Monthly,Not Seasonally Adjusted
2018-07-01,0.96,TN,"Morristown, TN",Morristown,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Morristown, TN (CBSA)",MEDSQUFEEYY34100,Monthly,Not Seasonally Adjusted
2018-08-01,-0.79,TN,"Morristown, TN",Morristown,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Morristown, TN (CBSA)",MEDSQUFEEYY34100,Monthly,Not Seasonally Adjusted
2018-09-01,-0.76,TN,"Morristown, TN",Morristown,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Morristown, TN (CBSA)",MEDSQUFEEYY34100,Monthly,Not Seasonally Adjusted
2018-10-01,2.89,TN,"Morristown, TN",Morristown,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Morristown, TN (CBSA)",MEDSQUFEEYY34100,Monthly,Not Seasonally Adjusted
2018-11-01,4.65,TN,"Morristown, TN",Morristown,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Morristown, TN (CBSA)",MEDSQUFEEYY34100,Monthly,Not Seasonally Adjusted
2018-12-01,5.64,TN,"Morristown, TN",Morristown,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Morristown, TN (CBSA)",MEDSQUFEEYY34100,Monthly,Not Seasonally Adjusted
2019-01-01,5.42,TN,"Morristown, TN",Morristown,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Morristown, TN (CBSA)",MEDSQUFEEYY34100,Monthly,Not Seasonally Adjusted
2019-02-01,4.4,TN,"Morristown, TN",Morristown,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Morristown, TN (CBSA)",MEDSQUFEEYY34100,Monthly,Not Seasonally Adjusted
2019-03-01,7.25,TN,"Morristown, TN",Morristown,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Morristown, TN (CBSA)",MEDSQUFEEYY34100,Monthly,Not Seasonally Adjusted
2019-04-01,5.16,TN,"Morristown, TN",Morristown,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Morristown, TN (CBSA)",MEDSQUFEEYY34100,Monthly,Not Seasonally Adjusted
2019-05-01,1.6,TN,"Morristown, TN",Morristown,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Morristown, TN (CBSA)",MEDSQUFEEYY34100,Monthly,Not Seasonally Adjusted
2019-06-01,0.75,TN,"Morristown, TN",Morristown,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Morristown, TN (CBSA)",MEDSQUFEEYY34100,Monthly,Not Seasonally Adjusted
2019-07-01,2.47,TN,"Morristown, TN",Morristown,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Morristown, TN (CBSA)",MEDSQUFEEYY34100,Monthly,Not Seasonally Adjusted
2019-08-01,1.11,TN,"Morristown, TN",Morristown,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Morristown, TN (CBSA)",MEDSQUFEEYY34100,Monthly,Not Seasonally Adjusted
2019-09-01,1.75,TN,"Morristown, TN",Morristown,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Morristown, TN (CBSA)",MEDSQUFEEYY34100,Monthly,Not Seasonally Adjusted
2019-10-01,0.44,TN,"Morristown, TN",Morristown,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Morristown, TN (CBSA)",MEDSQUFEEYY34100,Monthly,Not Seasonally Adjusted
2019-11-01,0.57,TN,"Morristown, TN",Morristown,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Morristown, TN (CBSA)",MEDSQUFEEYY34100,Monthly,Not Seasonally Adjusted
2019-12-01,2.6,TN,"Morristown, TN",Morristown,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Morristown, TN (CBSA)",MEDSQUFEEYY34100,Monthly,Not Seasonally Adjusted
2020-01-01,-6.53,TN,"Morristown, TN",Morristown,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Morristown, TN (CBSA)",MEDSQUFEEYY34100,Monthly,Not Seasonally Adjusted
2020-02-01,-5.41,TN,"Morristown, TN",Morristown,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Morristown, TN (CBSA)",MEDSQUFEEYY34100,Monthly,Not Seasonally Adjusted
2020-03-01,-9.48,TN,"Morristown, TN",Morristown,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Morristown, TN (CBSA)",MEDSQUFEEYY34100,Monthly,Not Seasonally Adjusted
2020-04-01,-10.85,TN,"Morristown, TN",Morristown,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Morristown, TN (CBSA)",MEDSQUFEEYY34100,Monthly,Not Seasonally Adjusted
2020-05-01,-4.27,TN,"Morristown, TN",Morristown,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Morristown, TN (CBSA)",MEDSQUFEEYY34100,Monthly,Not Seasonally Adjusted
2020-06-01,-5.65,TN,"Morristown, TN",Morristown,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Morristown, TN (CBSA)",MEDSQUFEEYY34100,Monthly,Not Seasonally Adjusted
2020-07-01,-6.24,TN,"Morristown, TN",Morristown,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Morristown, TN (CBSA)",MEDSQUFEEYY34100,Monthly,Not Seasonally Adjusted
2020-08-01,1.16,TN,"Morristown, TN",Morristown,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Morristown, TN (CBSA)",MEDSQUFEEYY34100,Monthly,Not Seasonally Adjusted
2020-09-01,-1.72,TN,"Morristown, TN",Morristown,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Morristown, TN (CBSA)",MEDSQUFEEYY34100,Monthly,Not Seasonally Adjusted
2020-10-01,-7.35,TN,"Morristown, TN",Morristown,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Morristown, TN (CBSA)",MEDSQUFEEYY34100,Monthly,Not Seasonally Adjusted
2020-11-01,-7.17,TN,"Morristown, TN",Morristown,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Morristown, TN (CBSA)",MEDSQUFEEYY34100,Monthly,Not Seasonally Adjusted
2020-12-01,-10.4,TN,"Morristown, TN",Morristown,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Morristown, TN (CBSA)",MEDSQUFEEYY34100,Monthly,Not Seasonally Adjusted
2021-01-01,-2.79,TN,"Morristown, TN",Morristown,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Morristown, TN (CBSA)",MEDSQUFEEYY34100,Monthly,Not Seasonally Adjusted
2021-02-01,-0.78,TN,"Morristown, TN",Morristown,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Morristown, TN (CBSA)",MEDSQUFEEYY34100,Monthly,Not Seasonally Adjusted
2021-03-01,2.84,TN,"Morristown, TN",Morristown,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Morristown, TN (CBSA)",MEDSQUFEEYY34100,Monthly,Not Seasonally Adjusted
2021-04-01,4.16,TN,"Morristown, TN",Morristown,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Morristown, TN (CBSA)",MEDSQUFEEYY34100,Monthly,Not Seasonally Adjusted
2021-05-01,-5.15,TN,"Morristown, TN",Morristown,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Morristown, TN (CBSA)",MEDSQUFEEYY34100,Monthly,Not Seasonally Adjusted
2021-06-01,-0.12,TN,"Morristown, TN",Morristown,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Morristown, TN (CBSA)",MEDSQUFEEYY34100,Monthly,Not Seasonally Adjusted
2021-07-01,8.59,TN,"Morristown, TN",Morristown,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Morristown, TN (CBSA)",MEDSQUFEEYY34100,Monthly,Not Seasonally Adjusted
2021-08-01,-8.14,TN,"Morristown, TN",Morristown,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Morristown, TN (CBSA)",MEDSQUFEEYY34100,Monthly,Not Seasonally Adjusted
2021-09-01,3.78,TN,"Morristown, TN",Morristown,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Morristown, TN (CBSA)",MEDSQUFEEYY34100,Monthly,Not Seasonally Adjusted
2021-10-01,8.59,TN,"Morristown, TN",Morristown,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Morristown, TN (CBSA)",MEDSQUFEEYY34100,Monthly,Not Seasonally Adjusted
2021-11-01,2.28,TN,"Morristown, TN",Morristown,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Morristown, TN (CBSA)",MEDSQUFEEYY34100,Monthly,Not Seasonally Adjusted
2017-07-01,1.75,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in New Orleans-Metairie, LA (CBSA)",MEDSQUFEEYY35380,Monthly,Not Seasonally Adjusted
2017-08-01,0.87,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in New Orleans-Metairie, LA (CBSA)",MEDSQUFEEYY35380,Monthly,Not Seasonally Adjusted
2017-09-01,-1.21,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in New Orleans-Metairie, LA (CBSA)",MEDSQUFEEYY35380,Monthly,Not Seasonally Adjusted
2017-10-01,-0.27,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in New Orleans-Metairie, LA (CBSA)",MEDSQUFEEYY35380,Monthly,Not Seasonally Adjusted
2017-11-01,0.46,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in New Orleans-Metairie, LA (CBSA)",MEDSQUFEEYY35380,Monthly,Not Seasonally Adjusted
2017-12-01,0.22,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in New Orleans-Metairie, LA (CBSA)",MEDSQUFEEYY35380,Monthly,Not Seasonally Adjusted
2018-01-01,-0.22,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in New Orleans-Metairie, LA (CBSA)",MEDSQUFEEYY35380,Monthly,Not Seasonally Adjusted
2018-02-01,0.82,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in New Orleans-Metairie, LA (CBSA)",MEDSQUFEEYY35380,Monthly,Not Seasonally Adjusted
2018-03-01,0.43,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in New Orleans-Metairie, LA (CBSA)",MEDSQUFEEYY35380,Monthly,Not Seasonally Adjusted
2018-04-01,0.51,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in New Orleans-Metairie, LA (CBSA)",MEDSQUFEEYY35380,Monthly,Not Seasonally Adjusted
2018-05-01,0.29,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in New Orleans-Metairie, LA (CBSA)",MEDSQUFEEYY35380,Monthly,Not Seasonally Adjusted
2018-06-01,-1.56,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in New Orleans-Metairie, LA (CBSA)",MEDSQUFEEYY35380,Monthly,Not Seasonally Adjusted
2018-07-01,-1.15,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in New Orleans-Metairie, LA (CBSA)",MEDSQUFEEYY35380,Monthly,Not Seasonally Adjusted
2018-08-01,-0.81,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in New Orleans-Metairie, LA (CBSA)",MEDSQUFEEYY35380,Monthly,Not Seasonally Adjusted
2018-09-01,0.21,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in New Orleans-Metairie, LA (CBSA)",MEDSQUFEEYY35380,Monthly,Not Seasonally Adjusted
2018-10-01,-0.24,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in New Orleans-Metairie, LA (CBSA)",MEDSQUFEEYY35380,Monthly,Not Seasonally Adjusted
2018-11-01,-0.29,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in New Orleans-Metairie, LA (CBSA)",MEDSQUFEEYY35380,Monthly,Not Seasonally Adjusted
2018-12-01,0.22,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in New Orleans-Metairie, LA (CBSA)",MEDSQUFEEYY35380,Monthly,Not Seasonally Adjusted
2019-01-01,0.46,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in New Orleans-Metairie, LA (CBSA)",MEDSQUFEEYY35380,Monthly,Not Seasonally Adjusted
2019-02-01,0.92,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in New Orleans-Metairie, LA (CBSA)",MEDSQUFEEYY35380,Monthly,Not Seasonally Adjusted
2019-03-01,1.74,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in New Orleans-Metairie, LA (CBSA)",MEDSQUFEEYY35380,Monthly,Not Seasonally Adjusted
2019-04-01,1.83,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in New Orleans-Metairie, LA (CBSA)",MEDSQUFEEYY35380,Monthly,Not Seasonally Adjusted
2019-05-01,1.8,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in New Orleans-Metairie, LA (CBSA)",MEDSQUFEEYY35380,Monthly,Not Seasonally Adjusted
2019-06-01,2.69,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in New Orleans-Metairie, LA (CBSA)",MEDSQUFEEYY35380,Monthly,Not Seasonally Adjusted
2019-07-01,2.85,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in New Orleans-Metairie, LA (CBSA)",MEDSQUFEEYY35380,Monthly,Not Seasonally Adjusted
2019-08-01,2.51,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in New Orleans-Metairie, LA (CBSA)",MEDSQUFEEYY35380,Monthly,Not Seasonally Adjusted
2019-09-01,1.97,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in New Orleans-Metairie, LA (CBSA)",MEDSQUFEEYY35380,Monthly,Not Seasonally Adjusted
2019-10-01,1.09,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in New Orleans-Metairie, LA (CBSA)",MEDSQUFEEYY35380,Monthly,Not Seasonally Adjusted
2019-11-01,1.2,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in New Orleans-Metairie, LA (CBSA)",MEDSQUFEEYY35380,Monthly,Not Seasonally Adjusted
2019-12-01,1.32,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in New Orleans-Metairie, LA (CBSA)",MEDSQUFEEYY35380,Monthly,Not Seasonally Adjusted
2020-01-01,1.24,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in New Orleans-Metairie, LA (CBSA)",MEDSQUFEEYY35380,Monthly,Not Seasonally Adjusted
2020-02-01,1.13,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in New Orleans-Metairie, LA (CBSA)",MEDSQUFEEYY35380,Monthly,Not Seasonally Adjusted
2020-03-01,0.74,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in New Orleans-Metairie, LA (CBSA)",MEDSQUFEEYY35380,Monthly,Not Seasonally Adjusted
2020-04-01,-0.31,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in New Orleans-Metairie, LA (CBSA)",MEDSQUFEEYY35380,Monthly,Not Seasonally Adjusted
2020-05-01,-0.21,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in New Orleans-Metairie, LA (CBSA)",MEDSQUFEEYY35380,Monthly,Not Seasonally Adjusted
2020-06-01,-0.18,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in New Orleans-Metairie, LA (CBSA)",MEDSQUFEEYY35380,Monthly,Not Seasonally Adjusted
2020-07-01,-0.28,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in New Orleans-Metairie, LA (CBSA)",MEDSQUFEEYY35380,Monthly,Not Seasonally Adjusted
2020-08-01,-0.17,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in New Orleans-Metairie, LA (CBSA)",MEDSQUFEEYY35380,Monthly,Not Seasonally Adjusted
2020-09-01,-0.1,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in New Orleans-Metairie, LA (CBSA)",MEDSQUFEEYY35380,Monthly,Not Seasonally Adjusted
2020-10-01,0.37,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in New Orleans-Metairie, LA (CBSA)",MEDSQUFEEYY35380,Monthly,Not Seasonally Adjusted
2020-11-01,-0.5,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in New Orleans-Metairie, LA (CBSA)",MEDSQUFEEYY35380,Monthly,Not Seasonally Adjusted
2020-12-01,-0.35,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in New Orleans-Metairie, LA (CBSA)",MEDSQUFEEYY35380,Monthly,Not Seasonally Adjusted
2021-01-01,-2.3,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in New Orleans-Metairie, LA (CBSA)",MEDSQUFEEYY35380,Monthly,Not Seasonally Adjusted
2021-02-01,-2.84,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in New Orleans-Metairie, LA (CBSA)",MEDSQUFEEYY35380,Monthly,Not Seasonally Adjusted
2021-03-01,-3.62,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in New Orleans-Metairie, LA (CBSA)",MEDSQUFEEYY35380,Monthly,Not Seasonally Adjusted
2021-04-01,-5.25,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in New Orleans-Metairie, LA (CBSA)",MEDSQUFEEYY35380,Monthly,Not Seasonally Adjusted
2021-05-01,-6.18,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in New Orleans-Metairie, LA (CBSA)",MEDSQUFEEYY35380,Monthly,Not Seasonally Adjusted
2021-06-01,-4.47,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in New Orleans-Metairie, LA (CBSA)",MEDSQUFEEYY35380,Monthly,Not Seasonally Adjusted
2021-07-01,-3.45,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in New Orleans-Metairie, LA (CBSA)",MEDSQUFEEYY35380,Monthly,Not Seasonally Adjusted
2021-08-01,-3.96,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in New Orleans-Metairie, LA (CBSA)",MEDSQUFEEYY35380,Monthly,Not Seasonally Adjusted
2021-09-01,-2.93,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in New Orleans-Metairie, LA (CBSA)",MEDSQUFEEYY35380,Monthly,Not Seasonally Adjusted
2021-10-01,-3.52,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in New Orleans-Metairie, LA (CBSA)",MEDSQUFEEYY35380,Monthly,Not Seasonally Adjusted
2021-11-01,-1.73,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in New Orleans-Metairie, LA (CBSA)",MEDSQUFEEYY35380,Monthly,Not Seasonally Adjusted
2017-07-01,2.47,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",MEDSQUFEEYY35620,Monthly,Not Seasonally Adjusted
