date,All Employees: Government,state,msa,city,title,id,frequency,seasonal_adjustment
2021-01-01,1286.2707752542099,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Government in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636GOVT,Monthly,Seasonally Adjusted
2021-02-01,1281.85423011364,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Government in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636GOVT,Monthly,Seasonally Adjusted
2021-03-01,1282.9620332607199,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Government in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636GOVT,Monthly,Seasonally Adjusted
2021-04-01,1283.20034000435,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Government in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636GOVT,Monthly,Seasonally Adjusted
2021-05-01,1286.3401923779902,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Government in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636GOVT,Monthly,Seasonally Adjusted
2021-06-01,1290.1070572254,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Government in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636GOVT,Monthly,Seasonally Adjusted
2021-07-01,1298.0016329694001,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Government in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636GOVT,Monthly,Seasonally Adjusted
2021-08-01,1304.39012773091,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Government in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636GOVT,Monthly,Seasonally Adjusted
2021-09-01,1289.27610915019,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Government in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636GOVT,Monthly,Seasonally Adjusted
2021-10-01,1288.1795627844801,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Government in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636GOVT,Monthly,Seasonally Adjusted
1990-01-01,3.5,KS,"Topeka, KS",Topeka,"All Employees: Government: Federal Government in Topeka, KS (MSA)",SMU20458209091000001SA,Monthly,Seasonally Adjusted
1990-02-01,3.5,KS,"Topeka, KS",Topeka,"All Employees: Government: Federal Government in Topeka, KS (MSA)",SMU20458209091000001SA,Monthly,Seasonally Adjusted
1990-03-01,3.5,KS,"Topeka, KS",Topeka,"All Employees: Government: Federal Government in Topeka, KS (MSA)",SMU20458209091000001SA,Monthly,Seasonally Adjusted
1990-04-01,3.6,KS,"Topeka, KS",Topeka,"All Employees: Government: Federal Government in Topeka, KS (MSA)",SMU20458209091000001SA,Monthly,Seasonally Adjusted
1990-05-01,3.5,KS,"Topeka, KS",Topeka,"All Employees: Government: Federal Government in Topeka, KS (MSA)",SMU20458209091000001SA,Monthly,Seasonally Adjusted
1990-06-01,3.5,KS,"Topeka, KS",Topeka,"All Employees: Government: Federal Government in Topeka, KS (MSA)",SMU20458209091000001SA,Monthly,Seasonally Adjusted
1990-07-01,3.6,KS,"Topeka, KS",Topeka,"All Employees: Government: Federal Government in Topeka, KS (MSA)",SMU20458209091000001SA,Monthly,Seasonally Adjusted
1990-08-01,3.5,KS,"Topeka, KS",Topeka,"All Employees: Government: Federal Government in Topeka, KS (MSA)",SMU20458209091000001SA,Monthly,Seasonally Adjusted
1990-09-01,3.5,KS,"Topeka, KS",Topeka,"All Employees: Government: Federal Government in Topeka, KS (MSA)",SMU20458209091000001SA,Monthly,Seasonally Adjusted
1990-10-01,3.4,KS,"Topeka, KS",Topeka,"All Employees: Government: Federal Government in Topeka, KS (MSA)",SMU20458209091000001SA,Monthly,Seasonally Adjusted
1990-11-01,3.4,KS,"Topeka, KS",Topeka,"All Employees: Government: Federal Government in Topeka, KS (MSA)",SMU20458209091000001SA,Monthly,Seasonally Adjusted
1990-12-01,3.4,KS,"Topeka, KS",Topeka,"All Employees: Government: Federal Government in Topeka, KS (MSA)",SMU20458209091000001SA,Monthly,Seasonally Adjusted
1991-01-01,3.4,KS,"Topeka, KS",Topeka,"All Employees: Government: Federal Government in Topeka, KS (MSA)",SMU20458209091000001SA,Monthly,Seasonally Adjusted
1991-02-01,3.4,KS,"Topeka, KS",Topeka,"All Employees: Government: Federal Government in Topeka, KS (MSA)",SMU20458209091000001SA,Monthly,Seasonally Adjusted
1991-03-01,3.4,KS,"Topeka, KS",Topeka,"All Employees: Government: Federal Government in Topeka, KS (MSA)",SMU20458209091000001SA,Monthly,Seasonally Adjusted
1991-04-01,3.4,KS,"Topeka, KS",Topeka,"All Employees: Government: Federal Government in Topeka, KS (MSA)",SMU20458209091000001SA,Monthly,Seasonally Adjusted
1991-05-01,3.4,KS,"Topeka, KS",Topeka,"All Employees: Government: Federal Government in Topeka, KS (MSA)",SMU20458209091000001SA,Monthly,Seasonally Adjusted
1991-06-01,3.4,KS,"Topeka, KS",Topeka,"All Employees: Government: Federal Government in Topeka, KS (MSA)",SMU20458209091000001SA,Monthly,Seasonally Adjusted
1991-07-01,3.5,KS,"Topeka, KS",Topeka,"All Employees: Government: Federal Government in Topeka, KS (MSA)",SMU20458209091000001SA,Monthly,Seasonally Adjusted
1991-08-01,3.4,KS,"Topeka, KS",Topeka,"All Employees: Government: Federal Government in Topeka, KS (MSA)",SMU20458209091000001SA,Monthly,Seasonally Adjusted
1991-09-01,3.4,KS,"Topeka, KS",Topeka,"All Employees: Government: Federal Government in Topeka, KS (MSA)",SMU20458209091000001SA,Monthly,Seasonally Adjusted
1991-10-01,3.4,KS,"Topeka, KS",Topeka,"All Employees: Government: Federal Government in Topeka, KS (MSA)",SMU20458209091000001SA,Monthly,Seasonally Adjusted
1991-11-01,3.4,KS,"Topeka, KS",Topeka,"All Employees: Government: Federal Government in Topeka, KS (MSA)",SMU20458209091000001SA,Monthly,Seasonally Adjusted
1991-12-01,3.4,KS,"Topeka, KS",Topeka,"All Employees: Government: Federal Government in Topeka, KS (MSA)",SMU20458209091000001SA,Monthly,Seasonally Adjusted
1992-01-01,3.4,KS,"Topeka, KS",Topeka,"All Employees: Government: Federal Government in Topeka, KS (MSA)",SMU20458209091000001SA,Monthly,Seasonally Adjusted
1992-02-01,3.4,KS,"Topeka, KS",Topeka,"All Employees: Government: Federal Government in Topeka, KS (MSA)",SMU20458209091000001SA,Monthly,Seasonally Adjusted
1992-03-01,3.4,KS,"Topeka, KS",Topeka,"All Employees: Government: Federal Government in Topeka, KS (MSA)",SMU20458209091000001SA,Monthly,Seasonally Adjusted
1992-04-01,3.4,KS,"Topeka, KS",Topeka,"All Employees: Government: Federal Government in Topeka, KS (MSA)",SMU20458209091000001SA,Monthly,Seasonally Adjusted
1992-05-01,3.4,KS,"Topeka, KS",Topeka,"All Employees: Government: Federal Government in Topeka, KS (MSA)",SMU20458209091000001SA,Monthly,Seasonally Adjusted
1992-06-01,3.5,KS,"Topeka, KS",Topeka,"All Employees: Government: Federal Government in Topeka, KS (MSA)",SMU20458209091000001SA,Monthly,Seasonally Adjusted
1992-07-01,3.5,KS,"Topeka, KS",Topeka,"All Employees: Government: Federal Government in Topeka, KS (MSA)",SMU20458209091000001SA,Monthly,Seasonally Adjusted
1992-08-01,3.5,KS,"Topeka, KS",Topeka,"All Employees: Government: Federal Government in Topeka, KS (MSA)",SMU20458209091000001SA,Monthly,Seasonally Adjusted
1992-09-01,3.4,KS,"Topeka, KS",Topeka,"All Employees: Government: Federal Government in Topeka, KS (MSA)",SMU20458209091000001SA,Monthly,Seasonally Adjusted
1992-10-01,3.4,KS,"Topeka, KS",Topeka,"All Employees: Government: Federal Government in Topeka, KS (MSA)",SMU20458209091000001SA,Monthly,Seasonally Adjusted
1992-11-01,3.4,KS,"Topeka, KS",Topeka,"All Employees: Government: Federal Government in Topeka, KS (MSA)",SMU20458209091000001SA,Monthly,Seasonally Adjusted
1992-12-01,3.4,KS,"Topeka, KS",Topeka,"All Employees: Government: Federal Government in Topeka, KS (MSA)",SMU20458209091000001SA,Monthly,Seasonally Adjusted
1993-01-01,3.4,KS,"Topeka, KS",Topeka,"All Employees: Government: Federal Government in Topeka, KS (MSA)",SMU20458209091000001SA,Monthly,Seasonally Adjusted
1993-02-01,3.3,KS,"Topeka, KS",Topeka,"All Employees: Government: Federal Government in Topeka, KS (MSA)",SMU20458209091000001SA,Monthly,Seasonally Adjusted
1993-03-01,3.4,KS,"Topeka, KS",Topeka,"All Employees: Government: Federal Government in Topeka, KS (MSA)",SMU20458209091000001SA,Monthly,Seasonally Adjusted
1993-04-01,3.3,KS,"Topeka, KS",Topeka,"All Employees: Government: Federal Government in Topeka, KS (MSA)",SMU20458209091000001SA,Monthly,Seasonally Adjusted
1993-05-01,3.3,KS,"Topeka, KS",Topeka,"All Employees: Government: Federal Government in Topeka, KS (MSA)",SMU20458209091000001SA,Monthly,Seasonally Adjusted
1993-06-01,3.3,KS,"Topeka, KS",Topeka,"All Employees: Government: Federal Government in Topeka, KS (MSA)",SMU20458209091000001SA,Monthly,Seasonally Adjusted
1993-07-01,3.4,KS,"Topeka, KS",Topeka,"All Employees: Government: Federal Government in Topeka, KS (MSA)",SMU20458209091000001SA,Monthly,Seasonally Adjusted
1993-08-01,3.4,KS,"Topeka, KS",Topeka,"All Employees: Government: Federal Government in Topeka, KS (MSA)",SMU20458209091000001SA,Monthly,Seasonally Adjusted
1993-09-01,3.4,KS,"Topeka, KS",Topeka,"All Employees: Government: Federal Government in Topeka, KS (MSA)",SMU20458209091000001SA,Monthly,Seasonally Adjusted
1993-10-01,3.4,KS,"Topeka, KS",Topeka,"All Employees: Government: Federal Government in Topeka, KS (MSA)",SMU20458209091000001SA,Monthly,Seasonally Adjusted
1993-11-01,3.4,KS,"Topeka, KS",Topeka,"All Employees: Government: Federal Government in Topeka, KS (MSA)",SMU20458209091000001SA,Monthly,Seasonally Adjusted
1993-12-01,3.4,KS,"Topeka, KS",Topeka,"All Employees: Government: Federal Government in Topeka, KS (MSA)",SMU20458209091000001SA,Monthly,Seasonally Adjusted
1994-01-01,3.4,KS,"Topeka, KS",Topeka,"All Employees: Government: Federal Government in Topeka, KS (MSA)",SMU20458209091000001SA,Monthly,Seasonally Adjusted
1994-02-01,3.4,KS,"Topeka, KS",Topeka,"All Employees: Government: Federal Government in Topeka, KS (MSA)",SMU20458209091000001SA,Monthly,Seasonally Adjusted
1994-03-01,3.4,KS,"Topeka, KS",Topeka,"All Employees: Government: Federal Government in Topeka, KS (MSA)",SMU20458209091000001SA,Monthly,Seasonally Adjusted
1994-04-01,3.4,KS,"Topeka, KS",Topeka,"All Employees: Government: Federal Government in Topeka, KS (MSA)",SMU20458209091000001SA,Monthly,Seasonally Adjusted
1994-05-01,3.4,KS,"Topeka, KS",Topeka,"All Employees: Government: Federal Government in Topeka, KS (MSA)",SMU20458209091000001SA,Monthly,Seasonally Adjusted
1994-06-01,3.4,KS,"Topeka, KS",Topeka,"All Employees: Government: Federal Government in Topeka, KS (MSA)",SMU20458209091000001SA,Monthly,Seasonally Adjusted
1994-07-01,3.4,KS,"Topeka, KS",Topeka,"All Employees: Government: Federal Government in Topeka, KS (MSA)",SMU20458209091000001SA,Monthly,Seasonally Adjusted
1994-08-01,3.4,KS,"Topeka, KS",Topeka,"All Employees: Government: Federal Government in Topeka, KS (MSA)",SMU20458209091000001SA,Monthly,Seasonally Adjusted
1994-09-01,3.3,KS,"Topeka, KS",Topeka,"All Employees: Government: Federal Government in Topeka, KS (MSA)",SMU20458209091000001SA,Monthly,Seasonally Adjusted
1994-10-01,3.2,KS,"Topeka, KS",Topeka,"All Employees: Government: Federal Government in Topeka, KS (MSA)",SMU20458209091000001SA,Monthly,Seasonally Adjusted
1994-11-01,3.1,KS,"Topeka, KS",Topeka,"All Employees: Government: Federal Government in Topeka, KS (MSA)",SMU20458209091000001SA,Monthly,Seasonally Adjusted
1994-12-01,3.2,KS,"Topeka, KS",Topeka,"All Employees: Government: Federal Government in Topeka, KS (MSA)",SMU20458209091000001SA,Monthly,Seasonally Adjusted
1995-01-01,3.1,KS,"Topeka, KS",Topeka,"All Employees: Government: Federal Government in Topeka, KS (MSA)",SMU20458209091000001SA,Monthly,Seasonally Adjusted
1995-02-01,3.1,KS,"Topeka, KS",Topeka,"All Employees: Government: Federal Government in Topeka, KS (MSA)",SMU20458209091000001SA,Monthly,Seasonally Adjusted
1995-03-01,3.1,KS,"Topeka, KS",Topeka,"All Employees: Government: Federal Government in Topeka, KS (MSA)",SMU20458209091000001SA,Monthly,Seasonally Adjusted
1995-04-01,3.2,KS,"Topeka, KS",Topeka,"All Employees: Government: Federal Government in Topeka, KS (MSA)",SMU20458209091000001SA,Monthly,Seasonally Adjusted
1995-05-01,3.2,KS,"Topeka, KS",Topeka,"All Employees: Government: Federal Government in Topeka, KS (MSA)",SMU20458209091000001SA,Monthly,Seasonally Adjusted
1995-06-01,3.2,KS,"Topeka, KS",Topeka,"All Employees: Government: Federal Government in Topeka, KS (MSA)",SMU20458209091000001SA,Monthly,Seasonally Adjusted
1995-07-01,3.2,KS,"Topeka, KS",Topeka,"All Employees: Government: Federal Government in Topeka, KS (MSA)",SMU20458209091000001SA,Monthly,Seasonally Adjusted
1995-08-01,3.2,KS,"Topeka, KS",Topeka,"All Employees: Government: Federal Government in Topeka, KS (MSA)",SMU20458209091000001SA,Monthly,Seasonally Adjusted
1995-09-01,3.2,KS,"Topeka, KS",Topeka,"All Employees: Government: Federal Government in Topeka, KS (MSA)",SMU20458209091000001SA,Monthly,Seasonally Adjusted
1995-10-01,3.2,KS,"Topeka, KS",Topeka,"All Employees: Government: Federal Government in Topeka, KS (MSA)",SMU20458209091000001SA,Monthly,Seasonally Adjusted
1995-11-01,3.1,KS,"Topeka, KS",Topeka,"All Employees: Government: Federal Government in Topeka, KS (MSA)",SMU20458209091000001SA,Monthly,Seasonally Adjusted
1995-12-01,3.2,KS,"Topeka, KS",Topeka,"All Employees: Government: Federal Government in Topeka, KS (MSA)",SMU20458209091000001SA,Monthly,Seasonally Adjusted
1996-01-01,3.1,KS,"Topeka, KS",Topeka,"All Employees: Government: Federal Government in Topeka, KS (MSA)",SMU20458209091000001SA,Monthly,Seasonally Adjusted
1996-02-01,3.1,KS,"Topeka, KS",Topeka,"All Employees: Government: Federal Government in Topeka, KS (MSA)",SMU20458209091000001SA,Monthly,Seasonally Adjusted
1996-03-01,3.1,KS,"Topeka, KS",Topeka,"All Employees: Government: Federal Government in Topeka, KS (MSA)",SMU20458209091000001SA,Monthly,Seasonally Adjusted
1996-04-01,3.1,KS,"Topeka, KS",Topeka,"All Employees: Government: Federal Government in Topeka, KS (MSA)",SMU20458209091000001SA,Monthly,Seasonally Adjusted
1996-05-01,3.1,KS,"Topeka, KS",Topeka,"All Employees: Government: Federal Government in Topeka, KS (MSA)",SMU20458209091000001SA,Monthly,Seasonally Adjusted
1996-06-01,3.2,KS,"Topeka, KS",Topeka,"All Employees: Government: Federal Government in Topeka, KS (MSA)",SMU20458209091000001SA,Monthly,Seasonally Adjusted
1996-07-01,3.2,KS,"Topeka, KS",Topeka,"All Employees: Government: Federal Government in Topeka, KS (MSA)",SMU20458209091000001SA,Monthly,Seasonally Adjusted
1996-08-01,3.1,KS,"Topeka, KS",Topeka,"All Employees: Government: Federal Government in Topeka, KS (MSA)",SMU20458209091000001SA,Monthly,Seasonally Adjusted
1996-09-01,3.1,KS,"Topeka, KS",Topeka,"All Employees: Government: Federal Government in Topeka, KS (MSA)",SMU20458209091000001SA,Monthly,Seasonally Adjusted
1996-10-01,3.1,KS,"Topeka, KS",Topeka,"All Employees: Government: Federal Government in Topeka, KS (MSA)",SMU20458209091000001SA,Monthly,Seasonally Adjusted
1996-11-01,3,KS,"Topeka, KS",Topeka,"All Employees: Government: Federal Government in Topeka, KS (MSA)",SMU20458209091000001SA,Monthly,Seasonally Adjusted
1996-12-01,3,KS,"Topeka, KS",Topeka,"All Employees: Government: Federal Government in Topeka, KS (MSA)",SMU20458209091000001SA,Monthly,Seasonally Adjusted
1997-01-01,3,KS,"Topeka, KS",Topeka,"All Employees: Government: Federal Government in Topeka, KS (MSA)",SMU20458209091000001SA,Monthly,Seasonally Adjusted
1997-02-01,3,KS,"Topeka, KS",Topeka,"All Employees: Government: Federal Government in Topeka, KS (MSA)",SMU20458209091000001SA,Monthly,Seasonally Adjusted
1997-03-01,3,KS,"Topeka, KS",Topeka,"All Employees: Government: Federal Government in Topeka, KS (MSA)",SMU20458209091000001SA,Monthly,Seasonally Adjusted
1997-04-01,3,KS,"Topeka, KS",Topeka,"All Employees: Government: Federal Government in Topeka, KS (MSA)",SMU20458209091000001SA,Monthly,Seasonally Adjusted
1997-05-01,3,KS,"Topeka, KS",Topeka,"All Employees: Government: Federal Government in Topeka, KS (MSA)",SMU20458209091000001SA,Monthly,Seasonally Adjusted
1997-06-01,3.1,KS,"Topeka, KS",Topeka,"All Employees: Government: Federal Government in Topeka, KS (MSA)",SMU20458209091000001SA,Monthly,Seasonally Adjusted
1997-07-01,3.1,KS,"Topeka, KS",Topeka,"All Employees: Government: Federal Government in Topeka, KS (MSA)",SMU20458209091000001SA,Monthly,Seasonally Adjusted
1997-08-01,3,KS,"Topeka, KS",Topeka,"All Employees: Government: Federal Government in Topeka, KS (MSA)",SMU20458209091000001SA,Monthly,Seasonally Adjusted
1997-09-01,3,KS,"Topeka, KS",Topeka,"All Employees: Government: Federal Government in Topeka, KS (MSA)",SMU20458209091000001SA,Monthly,Seasonally Adjusted
1997-10-01,3,KS,"Topeka, KS",Topeka,"All Employees: Government: Federal Government in Topeka, KS (MSA)",SMU20458209091000001SA,Monthly,Seasonally Adjusted
1997-11-01,3,KS,"Topeka, KS",Topeka,"All Employees: Government: Federal Government in Topeka, KS (MSA)",SMU20458209091000001SA,Monthly,Seasonally Adjusted
1997-12-01,3,KS,"Topeka, KS",Topeka,"All Employees: Government: Federal Government in Topeka, KS (MSA)",SMU20458209091000001SA,Monthly,Seasonally Adjusted
1998-01-01,3,KS,"Topeka, KS",Topeka,"All Employees: Government: Federal Government in Topeka, KS (MSA)",SMU20458209091000001SA,Monthly,Seasonally Adjusted
1998-02-01,3,KS,"Topeka, KS",Topeka,"All Employees: Government: Federal Government in Topeka, KS (MSA)",SMU20458209091000001SA,Monthly,Seasonally Adjusted
1998-03-01,3,KS,"Topeka, KS",Topeka,"All Employees: Government: Federal Government in Topeka, KS (MSA)",SMU20458209091000001SA,Monthly,Seasonally Adjusted
1998-04-01,2.9,KS,"Topeka, KS",Topeka,"All Employees: Government: Federal Government in Topeka, KS (MSA)",SMU20458209091000001SA,Monthly,Seasonally Adjusted
1998-05-01,2.9,KS,"Topeka, KS",Topeka,"All Employees: Government: Federal Government in Topeka, KS (MSA)",SMU20458209091000001SA,Monthly,Seasonally Adjusted
1998-06-01,3,KS,"Topeka, KS",Topeka,"All Employees: Government: Federal Government in Topeka, KS (MSA)",SMU20458209091000001SA,Monthly,Seasonally Adjusted
1998-07-01,3,KS,"Topeka, KS",Topeka,"All Employees: Government: Federal Government in Topeka, KS (MSA)",SMU20458209091000001SA,Monthly,Seasonally Adjusted
1998-08-01,3.1,KS,"Topeka, KS",Topeka,"All Employees: Government: Federal Government in Topeka, KS (MSA)",SMU20458209091000001SA,Monthly,Seasonally Adjusted
1998-09-01,3,KS,"Topeka, KS",Topeka,"All Employees: Government: Federal Government in Topeka, KS (MSA)",SMU20458209091000001SA,Monthly,Seasonally Adjusted
1998-10-01,3,KS,"Topeka, KS",Topeka,"All Employees: Government: Federal Government in Topeka, KS (MSA)",SMU20458209091000001SA,Monthly,Seasonally Adjusted
1998-11-01,3,KS,"Topeka, KS",Topeka,"All Employees: Government: Federal Government in Topeka, KS (MSA)",SMU20458209091000001SA,Monthly,Seasonally Adjusted
1998-12-01,3.1,KS,"Topeka, KS",Topeka,"All Employees: Government: Federal Government in Topeka, KS (MSA)",SMU20458209091000001SA,Monthly,Seasonally Adjusted
1999-01-01,3,KS,"Topeka, KS",Topeka,"All Employees: Government: Federal Government in Topeka, KS (MSA)",SMU20458209091000001SA,Monthly,Seasonally Adjusted
1999-02-01,3,KS,"Topeka, KS",Topeka,"All Employees: Government: Federal Government in Topeka, KS (MSA)",SMU20458209091000001SA,Monthly,Seasonally Adjusted
1999-03-01,3,KS,"Topeka, KS",Topeka,"All Employees: Government: Federal Government in Topeka, KS (MSA)",SMU20458209091000001SA,Monthly,Seasonally Adjusted
1999-04-01,3,KS,"Topeka, KS",Topeka,"All Employees: Government: Federal Government in Topeka, KS (MSA)",SMU20458209091000001SA,Monthly,Seasonally Adjusted
1999-05-01,3,KS,"Topeka, KS",Topeka,"All Employees: Government: Federal Government in Topeka, KS (MSA)",SMU20458209091000001SA,Monthly,Seasonally Adjusted
1999-06-01,3,KS,"Topeka, KS",Topeka,"All Employees: Government: Federal Government in Topeka, KS (MSA)",SMU20458209091000001SA,Monthly,Seasonally Adjusted
1999-07-01,3,KS,"Topeka, KS",Topeka,"All Employees: Government: Federal Government in Topeka, KS (MSA)",SMU20458209091000001SA,Monthly,Seasonally Adjusted
1999-08-01,3,KS,"Topeka, KS",Topeka,"All Employees: Government: Federal Government in Topeka, KS (MSA)",SMU20458209091000001SA,Monthly,Seasonally Adjusted
1999-09-01,3,KS,"Topeka, KS",Topeka,"All Employees: Government: Federal Government in Topeka, KS (MSA)",SMU20458209091000001SA,Monthly,Seasonally Adjusted
1999-10-01,3,KS,"Topeka, KS",Topeka,"All Employees: Government: Federal Government in Topeka, KS (MSA)",SMU20458209091000001SA,Monthly,Seasonally Adjusted
1999-11-01,3.1,KS,"Topeka, KS",Topeka,"All Employees: Government: Federal Government in Topeka, KS (MSA)",SMU20458209091000001SA,Monthly,Seasonally Adjusted
1999-12-01,3.1,KS,"Topeka, KS",Topeka,"All Employees: Government: Federal Government in Topeka, KS (MSA)",SMU20458209091000001SA,Monthly,Seasonally Adjusted
2000-01-01,3.1,KS,"Topeka, KS",Topeka,"All Employees: Government: Federal Government in Topeka, KS (MSA)",SMU20458209091000001SA,Monthly,Seasonally Adjusted
2000-02-01,3,KS,"Topeka, KS",Topeka,"All Employees: Government: Federal Government in Topeka, KS (MSA)",SMU20458209091000001SA,Monthly,Seasonally Adjusted
2000-03-01,3,KS,"Topeka, KS",Topeka,"All Employees: Government: Federal Government in Topeka, KS (MSA)",SMU20458209091000001SA,Monthly,Seasonally Adjusted
2000-04-01,3.1,KS,"Topeka, KS",Topeka,"All Employees: Government: Federal Government in Topeka, KS (MSA)",SMU20458209091000001SA,Monthly,Seasonally Adjusted
2000-05-01,3.1,KS,"Topeka, KS",Topeka,"All Employees: Government: Federal Government in Topeka, KS (MSA)",SMU20458209091000001SA,Monthly,Seasonally Adjusted
2000-06-01,3.1,KS,"Topeka, KS",Topeka,"All Employees: Government: Federal Government in Topeka, KS (MSA)",SMU20458209091000001SA,Monthly,Seasonally Adjusted
2000-07-01,3.1,KS,"Topeka, KS",Topeka,"All Employees: Government: Federal Government in Topeka, KS (MSA)",SMU20458209091000001SA,Monthly,Seasonally Adjusted
2000-08-01,3.1,KS,"Topeka, KS",Topeka,"All Employees: Government: Federal Government in Topeka, KS (MSA)",SMU20458209091000001SA,Monthly,Seasonally Adjusted
2000-09-01,3.1,KS,"Topeka, KS",Topeka,"All Employees: Government: Federal Government in Topeka, KS (MSA)",SMU20458209091000001SA,Monthly,Seasonally Adjusted
2000-10-01,3.1,KS,"Topeka, KS",Topeka,"All Employees: Government: Federal Government in Topeka, KS (MSA)",SMU20458209091000001SA,Monthly,Seasonally Adjusted
2000-11-01,3.1,KS,"Topeka, KS",Topeka,"All Employees: Government: Federal Government in Topeka, KS (MSA)",SMU20458209091000001SA,Monthly,Seasonally Adjusted
2000-12-01,3.1,KS,"Topeka, KS",Topeka,"All Employees: Government: Federal Government in Topeka, KS (MSA)",SMU20458209091000001SA,Monthly,Seasonally Adjusted
2001-01-01,3.1,KS,"Topeka, KS",Topeka,"All Employees: Government: Federal Government in Topeka, KS (MSA)",SMU20458209091000001SA,Monthly,Seasonally Adjusted
2001-02-01,3,KS,"Topeka, KS",Topeka,"All Employees: Government: Federal Government in Topeka, KS (MSA)",SMU20458209091000001SA,Monthly,Seasonally Adjusted
2001-03-01,3.1,KS,"Topeka, KS",Topeka,"All Employees: Government: Federal Government in Topeka, KS (MSA)",SMU20458209091000001SA,Monthly,Seasonally Adjusted
2001-04-01,3.1,KS,"Topeka, KS",Topeka,"All Employees: Government: Federal Government in Topeka, KS (MSA)",SMU20458209091000001SA,Monthly,Seasonally Adjusted
2001-05-01,3.1,KS,"Topeka, KS",Topeka,"All Employees: Government: Federal Government in Topeka, KS (MSA)",SMU20458209091000001SA,Monthly,Seasonally Adjusted
2001-06-01,3.1,KS,"Topeka, KS",Topeka,"All Employees: Government: Federal Government in Topeka, KS (MSA)",SMU20458209091000001SA,Monthly,Seasonally Adjusted
2001-07-01,3.1,KS,"Topeka, KS",Topeka,"All Employees: Government: Federal Government in Topeka, KS (MSA)",SMU20458209091000001SA,Monthly,Seasonally Adjusted
2001-08-01,3.1,KS,"Topeka, KS",Topeka,"All Employees: Government: Federal Government in Topeka, KS (MSA)",SMU20458209091000001SA,Monthly,Seasonally Adjusted
2001-09-01,3.1,KS,"Topeka, KS",Topeka,"All Employees: Government: Federal Government in Topeka, KS (MSA)",SMU20458209091000001SA,Monthly,Seasonally Adjusted
2001-10-01,3.1,KS,"Topeka, KS",Topeka,"All Employees: Government: Federal Government in Topeka, KS (MSA)",SMU20458209091000001SA,Monthly,Seasonally Adjusted
2001-11-01,3.1,KS,"Topeka, KS",Topeka,"All Employees: Government: Federal Government in Topeka, KS (MSA)",SMU20458209091000001SA,Monthly,Seasonally Adjusted
2001-12-01,3.1,KS,"Topeka, KS",Topeka,"All Employees: Government: Federal Government in Topeka, KS (MSA)",SMU20458209091000001SA,Monthly,Seasonally Adjusted
2002-01-01,3.1,KS,"Topeka, KS",Topeka,"All Employees: Government: Federal Government in Topeka, KS (MSA)",SMU20458209091000001SA,Monthly,Seasonally Adjusted
2002-02-01,3,KS,"Topeka, KS",Topeka,"All Employees: Government: Federal Government in Topeka, KS (MSA)",SMU20458209091000001SA,Monthly,Seasonally Adjusted
2002-03-01,3,KS,"Topeka, KS",Topeka,"All Employees: Government: Federal Government in Topeka, KS (MSA)",SMU20458209091000001SA,Monthly,Seasonally Adjusted
2002-04-01,3,KS,"Topeka, KS",Topeka,"All Employees: Government: Federal Government in Topeka, KS (MSA)",SMU20458209091000001SA,Monthly,Seasonally Adjusted
2002-05-01,3,KS,"Topeka, KS",Topeka,"All Employees: Government: Federal Government in Topeka, KS (MSA)",SMU20458209091000001SA,Monthly,Seasonally Adjusted
2002-06-01,3.1,KS,"Topeka, KS",Topeka,"All Employees: Government: Federal Government in Topeka, KS (MSA)",SMU20458209091000001SA,Monthly,Seasonally Adjusted
2002-07-01,3,KS,"Topeka, KS",Topeka,"All Employees: Government: Federal Government in Topeka, KS (MSA)",SMU20458209091000001SA,Monthly,Seasonally Adjusted
2002-08-01,3,KS,"Topeka, KS",Topeka,"All Employees: Government: Federal Government in Topeka, KS (MSA)",SMU20458209091000001SA,Monthly,Seasonally Adjusted
2002-09-01,3,KS,"Topeka, KS",Topeka,"All Employees: Government: Federal Government in Topeka, KS (MSA)",SMU20458209091000001SA,Monthly,Seasonally Adjusted
2002-10-01,3,KS,"Topeka, KS",Topeka,"All Employees: Government: Federal Government in Topeka, KS (MSA)",SMU20458209091000001SA,Monthly,Seasonally Adjusted
