date,All Employees: Manufacturing,state,msa,city,title,id,frequency,seasonal_adjustment
2015-09-01,369.127238238954,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Manufacturing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636MFG,Monthly,Seasonally Adjusted
2015-10-01,369.236553264765,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Manufacturing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636MFG,Monthly,Seasonally Adjusted
2015-11-01,368.812161601974,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Manufacturing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636MFG,Monthly,Seasonally Adjusted
2015-12-01,369.025851283595,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Manufacturing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636MFG,Monthly,Seasonally Adjusted
2016-01-01,369.52642531144096,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Manufacturing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636MFG,Monthly,Seasonally Adjusted
2016-02-01,369.777533026164,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Manufacturing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636MFG,Monthly,Seasonally Adjusted
2016-03-01,369.54722026838,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Manufacturing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636MFG,Monthly,Seasonally Adjusted
2016-04-01,368.655924134398,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Manufacturing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636MFG,Monthly,Seasonally Adjusted
2016-05-01,368.03219767193804,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Manufacturing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636MFG,Monthly,Seasonally Adjusted
2016-06-01,367.44315513876603,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Manufacturing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636MFG,Monthly,Seasonally Adjusted
2016-07-01,367.702861635424,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Manufacturing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636MFG,Monthly,Seasonally Adjusted
2016-08-01,367.535188172921,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Manufacturing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636MFG,Monthly,Seasonally Adjusted
2016-09-01,366.71223444108705,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Manufacturing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636MFG,Monthly,Seasonally Adjusted
2016-10-01,367.46517128894897,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Manufacturing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636MFG,Monthly,Seasonally Adjusted
2016-11-01,367.01867517352304,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Manufacturing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636MFG,Monthly,Seasonally Adjusted
2016-12-01,367.127761027816,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Manufacturing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636MFG,Monthly,Seasonally Adjusted
2017-01-01,366.694511712713,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Manufacturing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636MFG,Monthly,Seasonally Adjusted
2017-02-01,366.34369923466903,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Manufacturing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636MFG,Monthly,Seasonally Adjusted
2017-03-01,366.241005583071,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Manufacturing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636MFG,Monthly,Seasonally Adjusted
2017-04-01,366.13253597092796,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Manufacturing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636MFG,Monthly,Seasonally Adjusted
2017-05-01,367.000306518013,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Manufacturing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636MFG,Monthly,Seasonally Adjusted
2017-06-01,366.416874526873,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Manufacturing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636MFG,Monthly,Seasonally Adjusted
2017-07-01,365.66998246302694,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Manufacturing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636MFG,Monthly,Seasonally Adjusted
2017-08-01,365.09399380822197,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Manufacturing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636MFG,Monthly,Seasonally Adjusted
2017-09-01,364.321292520369,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Manufacturing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636MFG,Monthly,Seasonally Adjusted
2017-10-01,364.072269751383,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Manufacturing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636MFG,Monthly,Seasonally Adjusted
2017-11-01,364.252208326072,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Manufacturing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636MFG,Monthly,Seasonally Adjusted
2017-12-01,363.874289577235,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Manufacturing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636MFG,Monthly,Seasonally Adjusted
2018-01-01,363.826443552289,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Manufacturing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636MFG,Monthly,Seasonally Adjusted
2018-02-01,364.20459010405403,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Manufacturing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636MFG,Monthly,Seasonally Adjusted
2018-03-01,363.9520467593,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Manufacturing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636MFG,Monthly,Seasonally Adjusted
2018-04-01,363.810158496073,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Manufacturing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636MFG,Monthly,Seasonally Adjusted
2018-05-01,363.687589312721,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Manufacturing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636MFG,Monthly,Seasonally Adjusted
2018-06-01,363.595780638705,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Manufacturing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636MFG,Monthly,Seasonally Adjusted
2018-07-01,362.871031649654,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Manufacturing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636MFG,Monthly,Seasonally Adjusted
2018-08-01,363.073206265036,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Manufacturing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636MFG,Monthly,Seasonally Adjusted
2018-09-01,362.372390256355,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Manufacturing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636MFG,Monthly,Seasonally Adjusted
2018-10-01,363.08121935693197,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Manufacturing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636MFG,Monthly,Seasonally Adjusted
2018-11-01,362.978260925875,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Manufacturing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636MFG,Monthly,Seasonally Adjusted
2018-12-01,363.079836107805,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Manufacturing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636MFG,Monthly,Seasonally Adjusted
2019-01-01,362.906981995496,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Manufacturing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636MFG,Monthly,Seasonally Adjusted
2019-02-01,362.905541746761,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Manufacturing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636MFG,Monthly,Seasonally Adjusted
2019-03-01,362.888443701144,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Manufacturing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636MFG,Monthly,Seasonally Adjusted
2019-04-01,363.377660236198,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Manufacturing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636MFG,Monthly,Seasonally Adjusted
2019-05-01,363.012260634692,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Manufacturing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636MFG,Monthly,Seasonally Adjusted
2019-06-01,362.18184891764,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Manufacturing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636MFG,Monthly,Seasonally Adjusted
2019-07-01,361.154988590778,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Manufacturing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636MFG,Monthly,Seasonally Adjusted
2019-08-01,359.350112457369,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Manufacturing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636MFG,Monthly,Seasonally Adjusted
2019-09-01,358.21661730560896,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Manufacturing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636MFG,Monthly,Seasonally Adjusted
2019-10-01,357.45197193614405,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Manufacturing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636MFG,Monthly,Seasonally Adjusted
2019-11-01,357.770756974778,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Manufacturing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636MFG,Monthly,Seasonally Adjusted
2019-12-01,356.931023146082,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Manufacturing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636MFG,Monthly,Seasonally Adjusted
2020-01-01,357.362373789412,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Manufacturing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636MFG,Monthly,Seasonally Adjusted
2020-02-01,357.416018579384,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Manufacturing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636MFG,Monthly,Seasonally Adjusted
2020-03-01,354.05577826606003,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Manufacturing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636MFG,Monthly,Seasonally Adjusted
2020-04-01,286.37066227630004,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Manufacturing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636MFG,Monthly,Seasonally Adjusted
2020-05-01,303.635781245151,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Manufacturing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636MFG,Monthly,Seasonally Adjusted
2020-06-01,316.712853164605,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Manufacturing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636MFG,Monthly,Seasonally Adjusted
2020-07-01,320.839743974971,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Manufacturing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636MFG,Monthly,Seasonally Adjusted
2020-08-01,323.534935534208,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Manufacturing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636MFG,Monthly,Seasonally Adjusted
2020-09-01,324.86510337537203,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Manufacturing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636MFG,Monthly,Seasonally Adjusted
2020-10-01,326.125547760602,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Manufacturing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636MFG,Monthly,Seasonally Adjusted
2020-11-01,325.91083892702,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Manufacturing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636MFG,Monthly,Seasonally Adjusted
2020-12-01,327.877281613267,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Manufacturing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636MFG,Monthly,Seasonally Adjusted
2021-01-01,328.725485015342,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Manufacturing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636MFG,Monthly,Seasonally Adjusted
2021-02-01,330.100370639208,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Manufacturing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636MFG,Monthly,Seasonally Adjusted
2021-03-01,332.297924070558,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Manufacturing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636MFG,Monthly,Seasonally Adjusted
2021-04-01,333.470652392583,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Manufacturing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636MFG,Monthly,Seasonally Adjusted
2021-05-01,334.038120355757,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Manufacturing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636MFG,Monthly,Seasonally Adjusted
2021-06-01,334.034019314563,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Manufacturing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636MFG,Monthly,Seasonally Adjusted
2021-07-01,334.002520177757,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Manufacturing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636MFG,Monthly,Seasonally Adjusted
2021-08-01,334.90282463522595,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Manufacturing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636MFG,Monthly,Seasonally Adjusted
2021-09-01,336.262660764814,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Manufacturing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636MFG,Monthly,Seasonally Adjusted
2021-10-01,335.844307329999,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Manufacturing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",NEWY636MFG,Monthly,Seasonally Adjusted
1990-01-01,5.18544767535249,KS,"Topeka, KS",Topeka,"All Employees: Manufacturing: Non-Durable Goods in Topeka, KS (MSA)",SMU20458203200000001SA,Monthly,Seasonally Adjusted
1990-02-01,5.17768784296637,KS,"Topeka, KS",Topeka,"All Employees: Manufacturing: Non-Durable Goods in Topeka, KS (MSA)",SMU20458203200000001SA,Monthly,Seasonally Adjusted
1990-03-01,5.180212827304481,KS,"Topeka, KS",Topeka,"All Employees: Manufacturing: Non-Durable Goods in Topeka, KS (MSA)",SMU20458203200000001SA,Monthly,Seasonally Adjusted
1990-04-01,5.324237235566691,KS,"Topeka, KS",Topeka,"All Employees: Manufacturing: Non-Durable Goods in Topeka, KS (MSA)",SMU20458203200000001SA,Monthly,Seasonally Adjusted
1990-05-01,5.364532583646191,KS,"Topeka, KS",Topeka,"All Employees: Manufacturing: Non-Durable Goods in Topeka, KS (MSA)",SMU20458203200000001SA,Monthly,Seasonally Adjusted
1990-06-01,5.36024571409176,KS,"Topeka, KS",Topeka,"All Employees: Manufacturing: Non-Durable Goods in Topeka, KS (MSA)",SMU20458203200000001SA,Monthly,Seasonally Adjusted
1990-07-01,5.26731629317398,KS,"Topeka, KS",Topeka,"All Employees: Manufacturing: Non-Durable Goods in Topeka, KS (MSA)",SMU20458203200000001SA,Monthly,Seasonally Adjusted
1990-08-01,5.31722515152037,KS,"Topeka, KS",Topeka,"All Employees: Manufacturing: Non-Durable Goods in Topeka, KS (MSA)",SMU20458203200000001SA,Monthly,Seasonally Adjusted
1990-09-01,5.25344808264008,KS,"Topeka, KS",Topeka,"All Employees: Manufacturing: Non-Durable Goods in Topeka, KS (MSA)",SMU20458203200000001SA,Monthly,Seasonally Adjusted
1990-10-01,5.34327694616918,KS,"Topeka, KS",Topeka,"All Employees: Manufacturing: Non-Durable Goods in Topeka, KS (MSA)",SMU20458203200000001SA,Monthly,Seasonally Adjusted
1990-11-01,5.3198643765412,KS,"Topeka, KS",Topeka,"All Employees: Manufacturing: Non-Durable Goods in Topeka, KS (MSA)",SMU20458203200000001SA,Monthly,Seasonally Adjusted
1990-12-01,5.2999722084432,KS,"Topeka, KS",Topeka,"All Employees: Manufacturing: Non-Durable Goods in Topeka, KS (MSA)",SMU20458203200000001SA,Monthly,Seasonally Adjusted
1991-01-01,5.58990763483595,KS,"Topeka, KS",Topeka,"All Employees: Manufacturing: Non-Durable Goods in Topeka, KS (MSA)",SMU20458203200000001SA,Monthly,Seasonally Adjusted
1991-02-01,5.47996605850483,KS,"Topeka, KS",Topeka,"All Employees: Manufacturing: Non-Durable Goods in Topeka, KS (MSA)",SMU20458203200000001SA,Monthly,Seasonally Adjusted
1991-03-01,5.48000930016313,KS,"Topeka, KS",Topeka,"All Employees: Manufacturing: Non-Durable Goods in Topeka, KS (MSA)",SMU20458203200000001SA,Monthly,Seasonally Adjusted
1991-04-01,5.42888788935318,KS,"Topeka, KS",Topeka,"All Employees: Manufacturing: Non-Durable Goods in Topeka, KS (MSA)",SMU20458203200000001SA,Monthly,Seasonally Adjusted
1991-05-01,5.36820403637209,KS,"Topeka, KS",Topeka,"All Employees: Manufacturing: Non-Durable Goods in Topeka, KS (MSA)",SMU20458203200000001SA,Monthly,Seasonally Adjusted
1991-06-01,5.36161096507571,KS,"Topeka, KS",Topeka,"All Employees: Manufacturing: Non-Durable Goods in Topeka, KS (MSA)",SMU20458203200000001SA,Monthly,Seasonally Adjusted
1991-07-01,5.36226513151891,KS,"Topeka, KS",Topeka,"All Employees: Manufacturing: Non-Durable Goods in Topeka, KS (MSA)",SMU20458203200000001SA,Monthly,Seasonally Adjusted
1991-08-01,5.2111059294053295,KS,"Topeka, KS",Topeka,"All Employees: Manufacturing: Non-Durable Goods in Topeka, KS (MSA)",SMU20458203200000001SA,Monthly,Seasonally Adjusted
1991-09-01,5.34809731590353,KS,"Topeka, KS",Topeka,"All Employees: Manufacturing: Non-Durable Goods in Topeka, KS (MSA)",SMU20458203200000001SA,Monthly,Seasonally Adjusted
1991-10-01,5.33906782643875,KS,"Topeka, KS",Topeka,"All Employees: Manufacturing: Non-Durable Goods in Topeka, KS (MSA)",SMU20458203200000001SA,Monthly,Seasonally Adjusted
1991-11-01,5.4214975050657905,KS,"Topeka, KS",Topeka,"All Employees: Manufacturing: Non-Durable Goods in Topeka, KS (MSA)",SMU20458203200000001SA,Monthly,Seasonally Adjusted
1991-12-01,5.400700531662201,KS,"Topeka, KS",Topeka,"All Employees: Manufacturing: Non-Durable Goods in Topeka, KS (MSA)",SMU20458203200000001SA,Monthly,Seasonally Adjusted
1992-01-01,5.39957956868503,KS,"Topeka, KS",Topeka,"All Employees: Manufacturing: Non-Durable Goods in Topeka, KS (MSA)",SMU20458203200000001SA,Monthly,Seasonally Adjusted
1992-02-01,5.38067996124305,KS,"Topeka, KS",Topeka,"All Employees: Manufacturing: Non-Durable Goods in Topeka, KS (MSA)",SMU20458203200000001SA,Monthly,Seasonally Adjusted
1992-03-01,5.377469115720099,KS,"Topeka, KS",Topeka,"All Employees: Manufacturing: Non-Durable Goods in Topeka, KS (MSA)",SMU20458203200000001SA,Monthly,Seasonally Adjusted
1992-04-01,5.33674087406441,KS,"Topeka, KS",Topeka,"All Employees: Manufacturing: Non-Durable Goods in Topeka, KS (MSA)",SMU20458203200000001SA,Monthly,Seasonally Adjusted
1992-05-01,5.38099700316761,KS,"Topeka, KS",Topeka,"All Employees: Manufacturing: Non-Durable Goods in Topeka, KS (MSA)",SMU20458203200000001SA,Monthly,Seasonally Adjusted
1992-06-01,5.25905849658025,KS,"Topeka, KS",Topeka,"All Employees: Manufacturing: Non-Durable Goods in Topeka, KS (MSA)",SMU20458203200000001SA,Monthly,Seasonally Adjusted
1992-07-01,5.3492084358986105,KS,"Topeka, KS",Topeka,"All Employees: Manufacturing: Non-Durable Goods in Topeka, KS (MSA)",SMU20458203200000001SA,Monthly,Seasonally Adjusted
1992-08-01,5.3046874586495,KS,"Topeka, KS",Topeka,"All Employees: Manufacturing: Non-Durable Goods in Topeka, KS (MSA)",SMU20458203200000001SA,Monthly,Seasonally Adjusted
1992-09-01,5.3374939084862,KS,"Topeka, KS",Topeka,"All Employees: Manufacturing: Non-Durable Goods in Topeka, KS (MSA)",SMU20458203200000001SA,Monthly,Seasonally Adjusted
1992-10-01,5.239392818731269,KS,"Topeka, KS",Topeka,"All Employees: Manufacturing: Non-Durable Goods in Topeka, KS (MSA)",SMU20458203200000001SA,Monthly,Seasonally Adjusted
1992-11-01,5.22119082873504,KS,"Topeka, KS",Topeka,"All Employees: Manufacturing: Non-Durable Goods in Topeka, KS (MSA)",SMU20458203200000001SA,Monthly,Seasonally Adjusted
1992-12-01,5.3049234865759,KS,"Topeka, KS",Topeka,"All Employees: Manufacturing: Non-Durable Goods in Topeka, KS (MSA)",SMU20458203200000001SA,Monthly,Seasonally Adjusted
1993-01-01,5.20770715140586,KS,"Topeka, KS",Topeka,"All Employees: Manufacturing: Non-Durable Goods in Topeka, KS (MSA)",SMU20458203200000001SA,Monthly,Seasonally Adjusted
1993-02-01,5.18153022205788,KS,"Topeka, KS",Topeka,"All Employees: Manufacturing: Non-Durable Goods in Topeka, KS (MSA)",SMU20458203200000001SA,Monthly,Seasonally Adjusted
1993-03-01,5.2827884866101105,KS,"Topeka, KS",Topeka,"All Employees: Manufacturing: Non-Durable Goods in Topeka, KS (MSA)",SMU20458203200000001SA,Monthly,Seasonally Adjusted
1993-04-01,5.34288360111936,KS,"Topeka, KS",Topeka,"All Employees: Manufacturing: Non-Durable Goods in Topeka, KS (MSA)",SMU20458203200000001SA,Monthly,Seasonally Adjusted
1993-05-01,5.38823902148888,KS,"Topeka, KS",Topeka,"All Employees: Manufacturing: Non-Durable Goods in Topeka, KS (MSA)",SMU20458203200000001SA,Monthly,Seasonally Adjusted
1993-06-01,5.6540404139175,KS,"Topeka, KS",Topeka,"All Employees: Manufacturing: Non-Durable Goods in Topeka, KS (MSA)",SMU20458203200000001SA,Monthly,Seasonally Adjusted
1993-07-01,5.534617033204019,KS,"Topeka, KS",Topeka,"All Employees: Manufacturing: Non-Durable Goods in Topeka, KS (MSA)",SMU20458203200000001SA,Monthly,Seasonally Adjusted
1993-08-01,5.598047476826331,KS,"Topeka, KS",Topeka,"All Employees: Manufacturing: Non-Durable Goods in Topeka, KS (MSA)",SMU20458203200000001SA,Monthly,Seasonally Adjusted
1993-09-01,5.625612252703941,KS,"Topeka, KS",Topeka,"All Employees: Manufacturing: Non-Durable Goods in Topeka, KS (MSA)",SMU20458203200000001SA,Monthly,Seasonally Adjusted
1993-10-01,5.7425038884965804,KS,"Topeka, KS",Topeka,"All Employees: Manufacturing: Non-Durable Goods in Topeka, KS (MSA)",SMU20458203200000001SA,Monthly,Seasonally Adjusted
1993-11-01,5.728600937056821,KS,"Topeka, KS",Topeka,"All Employees: Manufacturing: Non-Durable Goods in Topeka, KS (MSA)",SMU20458203200000001SA,Monthly,Seasonally Adjusted
1993-12-01,5.708030832911019,KS,"Topeka, KS",Topeka,"All Employees: Manufacturing: Non-Durable Goods in Topeka, KS (MSA)",SMU20458203200000001SA,Monthly,Seasonally Adjusted
1994-01-01,5.619449513111401,KS,"Topeka, KS",Topeka,"All Employees: Manufacturing: Non-Durable Goods in Topeka, KS (MSA)",SMU20458203200000001SA,Monthly,Seasonally Adjusted
1994-02-01,5.78223940620852,KS,"Topeka, KS",Topeka,"All Employees: Manufacturing: Non-Durable Goods in Topeka, KS (MSA)",SMU20458203200000001SA,Monthly,Seasonally Adjusted
1994-03-01,5.78720833870121,KS,"Topeka, KS",Topeka,"All Employees: Manufacturing: Non-Durable Goods in Topeka, KS (MSA)",SMU20458203200000001SA,Monthly,Seasonally Adjusted
1994-04-01,5.73885530436082,KS,"Topeka, KS",Topeka,"All Employees: Manufacturing: Non-Durable Goods in Topeka, KS (MSA)",SMU20458203200000001SA,Monthly,Seasonally Adjusted
1994-05-01,5.7972878976098,KS,"Topeka, KS",Topeka,"All Employees: Manufacturing: Non-Durable Goods in Topeka, KS (MSA)",SMU20458203200000001SA,Monthly,Seasonally Adjusted
1994-06-01,5.7433650364168,KS,"Topeka, KS",Topeka,"All Employees: Manufacturing: Non-Durable Goods in Topeka, KS (MSA)",SMU20458203200000001SA,Monthly,Seasonally Adjusted
1994-07-01,5.81881723062294,KS,"Topeka, KS",Topeka,"All Employees: Manufacturing: Non-Durable Goods in Topeka, KS (MSA)",SMU20458203200000001SA,Monthly,Seasonally Adjusted
1994-08-01,5.89531876038628,KS,"Topeka, KS",Topeka,"All Employees: Manufacturing: Non-Durable Goods in Topeka, KS (MSA)",SMU20458203200000001SA,Monthly,Seasonally Adjusted
1994-09-01,5.927678237173411,KS,"Topeka, KS",Topeka,"All Employees: Manufacturing: Non-Durable Goods in Topeka, KS (MSA)",SMU20458203200000001SA,Monthly,Seasonally Adjusted
1994-10-01,5.944913112544009,KS,"Topeka, KS",Topeka,"All Employees: Manufacturing: Non-Durable Goods in Topeka, KS (MSA)",SMU20458203200000001SA,Monthly,Seasonally Adjusted
1994-11-01,5.933032449317389,KS,"Topeka, KS",Topeka,"All Employees: Manufacturing: Non-Durable Goods in Topeka, KS (MSA)",SMU20458203200000001SA,Monthly,Seasonally Adjusted
1994-12-01,6.01630209946572,KS,"Topeka, KS",Topeka,"All Employees: Manufacturing: Non-Durable Goods in Topeka, KS (MSA)",SMU20458203200000001SA,Monthly,Seasonally Adjusted
