,city,state,year,births_census,censuspop_census,deaths_census,domesticmig_census,estimatesbase_census,internationalmig_census,naturalinc_census,netmig_census,npopchg_census,popestimate_census,residual_census,med_zhvi,med_zori
3202,Riverside,CA,2011,62442.0,,26662.0,14854.0,,1487.0,35780.0,16341.0,52071.0,4294436.0,-50.0,201975.0,
3203,Riverside,CA,2012,60270.0,,26684.0,4060.0,,2120.0,33586.0,6180.0,39415.0,4333851.0,-351.0,200532.0,
3204,Riverside,CA,2013,60499.0,,27701.0,-1084.0,,2922.0,32798.0,1838.0,34337.0,4368188.0,-299.0,241504.0,
3205,Riverside,CA,2014,61027.0,,27856.0,9136.0,,3675.0,33171.0,12811.0,45396.0,4413584.0,-586.0,288883.5,1437.5
3206,Riverside,CA,2015,61811.0,,29025.0,7343.0,,5610.0,32786.0,12953.0,45416.0,4459000.0,-323.0,300748.5,1506.0
3207,Riverside,CA,2016,60996.0,,30055.0,14221.0,,4944.0,30941.0,19165.0,50008.0,4509008.0,-98.0,319937.0,1580.0
3208,Riverside,CA,2017,60999.0,,30602.0,21154.0,,2476.0,30397.0,23630.0,53897.0,4562905.0,-130.0,339865.5,1672.0
3209,Riverside,CA,2018,58577.0,,31996.0,19546.0,,-106.0,26581.0,19440.0,45943.0,4608848.0,-78.0,367991.5,1768.5
3210,Riverside,CA,2019,57603.0,,33405.0,11804.0,,-2098.0,24198.0,9706.0,34000.0,4642848.0,96.0,379750.5,1855.5
3211,Riverside,CA,2020,57191.0,,36229.0,15655.0,,-1337.0,20962.0,14318.0,35523.0,4678371.0,243.0,394665.5,1960.0
3212,Roanoke,VA,2010,781.0,308707.0,808.0,-154.0,308668.0,125.0,-27.0,-29.0,-66.0,308602.0,-10.0,153643.5,
3213,Roanoke,VA,2011,3260.0,,3370.0,-29.0,,716.0,-110.0,687.0,570.0,309172.0,-7.0,150768.0,
3214,Roanoke,VA,2012,3303.0,,3284.0,506.0,,873.0,19.0,1379.0,1376.0,310548.0,-22.0,150717.0,
3215,Roanoke,VA,2013,3402.0,,3432.0,892.0,,578.0,-30.0,1470.0,1425.0,311973.0,-15.0,153535.0,
3216,Roanoke,VA,2014,3332.0,,3337.0,234.0,,725.0,-5.0,959.0,899.0,312872.0,-55.0,157095.5,
3217,Roanoke,VA,2015,3319.0,,3476.0,-179.0,,811.0,-157.0,632.0,451.0,313323.0,-24.0,161557.0,
3218,Roanoke,VA,2016,3383.0,,3493.0,-1078.0,,649.0,-110.0,-429.0,-549.0,312774.0,-10.0,164769.0,
3219,Roanoke,VA,2017,3152.0,,3686.0,145.0,,658.0,-534.0,803.0,243.0,313017.0,-26.0,169521.0,
3220,Roanoke,VA,2018,3130.0,,3691.0,436.0,,339.0,-561.0,775.0,193.0,313210.0,-21.0,174939.5,
3221,Roanoke,VA,2019,3228.0,,3805.0,496.0,,535.0,-577.0,1031.0,450.0,313660.0,-4.0,183058.0,
3222,Roanoke,VA,2020,3182.0,,3902.0,433.0,,418.0,-720.0,851.0,124.0,313784.0,-7.0,191105.0,
3223,Rochester,MN,2010,750.0,206877.0,300.0,-274.0,206890.0,163.0,450.0,-111.0,338.0,207228.0,-1.0,170206.0,
3224,Rochester,MN,2011,2962.0,,1506.0,-690.0,,508.0,1456.0,-182.0,1270.0,208498.0,-4.0,158169.0,
3225,Rochester,MN,2012,2817.0,,1465.0,-754.0,,517.0,1352.0,-237.0,1094.0,209592.0,-21.0,161858.5,
3226,Rochester,MN,2013,2862.0,,1522.0,116.0,,543.0,1340.0,659.0,1980.0,211572.0,-19.0,166460.0,
3227,Rochester,MN,2014,2939.0,,1561.0,-926.0,,739.0,1378.0,-187.0,1178.0,212750.0,-13.0,175485.0,
3228,Rochester,MN,2015,2967.0,,1602.0,-884.0,,818.0,1365.0,-66.0,1288.0,214038.0,-11.0,181420.5,
3229,Rochester,MN,2016,2930.0,,1627.0,215.0,,817.0,1303.0,1032.0,2323.0,216361.0,-12.0,195976.5,
3230,Rochester,MN,2017,2833.0,,1596.0,44.0,,535.0,1237.0,579.0,1801.0,218162.0,-15.0,210751.0,
3231,Rochester,MN,2018,2811.0,,1766.0,172.0,,490.0,1045.0,662.0,1699.0,219861.0,-8.0,224680.0,
3232,Rochester,MN,2019,2783.0,,1681.0,387.0,,440.0,1102.0,827.0,1932.0,221793.0,3.0,234174.5,
3233,Rochester,MN,2020,2773.0,,1754.0,-110.0,,352.0,1019.0,242.0,1269.0,223062.0,8.0,246763.0,
3234,Rochester,NY,2010,3044.0,1079671.0,2316.0,-898.0,1079702.0,493.0,728.0,-405.0,273.0,1079975.0,-50.0,129631.5,
3235,Rochester,NY,2011,11960.0,,9551.0,-3096.0,,2363.0,2409.0,-733.0,1660.0,1081635.0,-16.0,125858.5,
3236,Rochester,NY,2012,11641.0,,9582.0,-4477.0,,2502.0,2059.0,-1975.0,29.0,1081664.0,-55.0,126096.0,
3237,Rochester,NY,2013,11803.0,,9597.0,-4150.0,,2261.0,2206.0,-1889.0,297.0,1081961.0,-20.0,128098.5,
3238,Rochester,NY,2014,11502.0,,9443.0,-6223.0,,2582.0,2059.0,-3641.0,-1581.0,1080380.0,1.0,129881.5,974.0
3239,Rochester,NY,2015,11675.0,,9952.0,-7317.0,,2658.0,1723.0,-4659.0,-2930.0,1077450.0,6.0,131666.0,1011.5
3240,Rochester,NY,2016,11393.0,,9691.0,-7427.0,,2952.0,1702.0,-4475.0,-2766.0,1074684.0,7.0,142210.5,1038.0
3241,Rochester,NY,2017,10987.0,,9865.0,-5549.0,,2694.0,1122.0,-2855.0,-1736.0,1072948.0,-3.0,144648.5,1067.5
3242,Rochester,NY,2018,11194.0,,10189.0,-3622.0,,2934.0,1005.0,-688.0,311.0,1073259.0,-6.0,145725.0,1102.0
3243,Rochester,NY,2019,10804.0,,10055.0,-4356.0,,882.0,749.0,-3474.0,-2708.0,1070551.0,17.0,155665.0,1128.0
3244,Rochester,NY,2020,10737.0,,10757.0,-4268.0,,1193.0,-20.0,-3075.0,-3065.0,1067486.0,30.0,163717.5,1165.0
3245,Rockford,IL,2010,1036.0,349431.0,627.0,-734.0,349431.0,61.0,409.0,-673.0,-247.0,349184.0,17.0,112801.5,
3246,Rockford,IL,2011,4386.0,,3106.0,-3012.0,,329.0,1280.0,-2683.0,-1394.0,347790.0,9.0,106625.5,
3247,Rockford,IL,2012,4173.0,,2994.0,-3522.0,,335.0,1179.0,-3187.0,-1933.0,345857.0,75.0,100844.0,
3248,Rockford,IL,2013,4147.0,,3216.0,-2388.0,,320.0,931.0,-2068.0,-1114.0,344743.0,23.0,99716.5,
3249,Rockford,IL,2014,4136.0,,3267.0,-3583.0,,385.0,869.0,-3198.0,-2271.0,342472.0,58.0,97843.0,
3250,Rockford,IL,2015,4247.0,,3446.0,-2943.0,,464.0,801.0,-2479.0,-1664.0,340808.0,14.0,101597.5,
3251,Rockford,IL,2016,4314.0,,3299.0,-2469.0,,379.0,1015.0,-2090.0,-1078.0,339730.0,-3.0,106136.0,
3252,Rockford,IL,2017,4156.0,,3381.0,-2826.0,,451.0,775.0,-2375.0,-1591.0,338139.0,9.0,111941.5,
3253,Rockford,IL,2018,4084.0,,3567.0,-2069.0,,365.0,517.0,-1704.0,-1183.0,336956.0,4.0,117204.5,
3254,Rockford,IL,2019,3943.0,,3300.0,-2046.0,,190.0,643.0,-1856.0,-1210.0,335746.0,3.0,122922.5,
3255,Rockford,IL,2020,3941.0,,3386.0,-2409.0,,178.0,555.0,-2231.0,-1674.0,334072.0,2.0,125958.5,
3256,Rocky Mount,NC,2010,466.0,152392.0,375.0,-50.0,152369.0,20.0,91.0,-30.0,45.0,152414.0,-16.0,102643.0,
3257,Rocky Mount,NC,2011,1762.0,,1571.0,-781.0,,-7.0,191.0,-788.0,-598.0,151816.0,-1.0,97319.5,
3258,Rocky Mount,NC,2012,1789.0,,1555.0,-1215.0,,28.0,234.0,-1187.0,-924.0,150892.0,29.0,96647.0,
3259,Rocky Mount,NC,2013,1745.0,,1611.0,-1221.0,,57.0,134.0,-1164.0,-1010.0,149882.0,20.0,96960.0,
3260,Rocky Mount,NC,2014,1753.0,,1539.0,-1034.0,,49.0,214.0,-985.0,-769.0,149113.0,2.0,98794.5,
3261,Rocky Mount,NC,2015,1635.0,,1674.0,-1575.0,,81.0,-39.0,-1494.0,-1524.0,147589.0,9.0,99329.0,
3262,Rocky Mount,NC,2016,1630.0,,1721.0,-257.0,,104.0,-91.0,-153.0,-248.0,147341.0,-4.0,101426.0,
3263,Rocky Mount,NC,2017,1685.0,,1733.0,-492.0,,92.0,-48.0,-400.0,-453.0,146888.0,-5.0,104204.5,
3264,Rocky Mount,NC,2018,1681.0,,1815.0,-656.0,,80.0,-134.0,-576.0,-712.0,146176.0,-2.0,107117.5,
3265,Rocky Mount,NC,2019,1651.0,,1895.0,-313.0,,69.0,-244.0,-244.0,-489.0,145687.0,-1.0,112286.0,
3266,Rocky Mount,NC,2020,1633.0,,1904.0,220.0,,56.0,-271.0,276.0,1.0,145688.0,-4.0,117555.5,
3267,Rome,GA,2010,325.0,96317.0,202.0,-13.0,96318.0,17.0,123.0,4.0,118.0,96436.0,-9.0,96381.5,
3268,Rome,GA,2011,1302.0,,984.0,-629.0,,50.0,318.0,-579.0,-262.0,96174.0,-1.0,88556.0,
3269,Rome,GA,2012,1128.0,,1012.0,-440.0,,99.0,116.0,-341.0,-230.0,95944.0,-5.0,85805.5,
3270,Rome,GA,2013,1187.0,,1040.0,-289.0,,106.0,147.0,-183.0,-43.0,95901.0,-7.0,89702.5,
3271,Rome,GA,2014,1137.0,,1025.0,-219.0,,118.0,112.0,-101.0,-7.0,95894.0,-18.0,94617.5,
3272,Rome,GA,2015,1168.0,,1046.0,23.0,,178.0,122.0,201.0,315.0,96209.0,-8.0,99763.0,
3273,Rome,GA,2016,1283.0,,1114.0,97.0,,260.0,169.0,357.0,521.0,96730.0,-5.0,104358.5,
3274,Rome,GA,2017,1165.0,,1079.0,475.0,,171.0,86.0,646.0,729.0,97459.0,-3.0,108938.5,
3275,Rome,GA,2018,1155.0,,1119.0,265.0,,153.0,36.0,418.0,448.0,97907.0,-6.0,117970.5,
3276,Rome,GA,2019,1106.0,,1218.0,390.0,,139.0,-112.0,529.0,418.0,98325.0,1.0,127088.5,
3277,Rome,GA,2020,1088.0,,1252.0,320.0,,119.0,-164.0,439.0,279.0,98604.0,4.0,138610.5,
3278,Sacramento,CA,2010,6925.0,2149127.0,3720.0,384.0,2149151.0,972.0,3205.0,1356.0,4459.0,2153610.0,-102.0,248329.0,
3279,Sacramento,CA,2011,28103.0,,15530.0,1867.0,,4911.0,12573.0,6778.0,19319.0,2172929.0,-32.0,222309.0,
3280,Sacramento,CA,2012,27141.0,,15838.0,1898.0,,4463.0,11303.0,6361.0,17330.0,2190259.0,-334.0,217620.0,
3281,Sacramento,CA,2013,27101.0,,15879.0,3591.0,,5691.0,11222.0,9282.0,20235.0,2210494.0,-269.0,275592.5,
3282,Sacramento,CA,2014,27461.0,,16248.0,7676.0,,6463.0,11213.0,14139.0,25100.0,2235594.0,-252.0,312416.0,1272.5
3283,Sacramento,CA,2015,27445.0,,17054.0,9416.0,,7792.0,10391.0,17208.0,27448.0,2263042.0,-151.0,324103.0,1353.0
3284,Sacramento,CA,2016,27356.0,,17292.0,11532.0,,7459.0,10064.0,18991.0,29001.0,2292043.0,-54.0,350282.5,1462.0
3285,Sacramento,CA,2017,26942.0,,17865.0,12954.0,,6553.0,9077.0,19507.0,28552.0,2320595.0,-32.0,380495.5,1584.0
3286,Sacramento,CA,2018,26708.0,,18263.0,9785.0,,4502.0,8445.0,14287.0,22697.0,2343292.0,-35.0,408900.5,1682.0
3287,Sacramento,CA,2019,26490.0,,18677.0,9921.0,,2598.0,7813.0,12519.0,20362.0,2363654.0,30.0,419798.0,1769.5
3288,Sacramento,CA,2020,26438.0,,20367.0,2806.0,,2126.0,6071.0,4932.0,11095.0,2374749.0,92.0,438186.5,1850.0
3289,Saginaw,MI,2010,586.0,200169.0,546.0,-393.0,200169.0,47.0,40.0,-346.0,-298.0,199871.0,8.0,84494.5,
3290,Saginaw,MI,2011,2229.0,,1994.0,-1374.0,,195.0,235.0,-1179.0,-942.0,198929.0,2.0,77172.0,
3291,Saginaw,MI,2012,2373.0,,2002.0,-1134.0,,244.0,371.0,-890.0,-520.0,198409.0,-1.0,74026.0,
3292,Saginaw,MI,2013,2302.0,,2048.0,-2067.0,,231.0,254.0,-1836.0,-1550.0,196859.0,32.0,77954.0,
3293,Saginaw,MI,2014,2296.0,,2000.0,-2108.0,,240.0,296.0,-1868.0,-1542.0,195317.0,30.0,78287.0,
3294,Saginaw,MI,2015,2165.0,,2094.0,-2235.0,,218.0,71.0,-2017.0,-1933.0,193384.0,13.0,77452.5,
3295,Saginaw,MI,2016,2290.0,,2139.0,-1142.0,,245.0,151.0,-897.0,-748.0,192636.0,-2.0,76823.5,
3296,Saginaw,MI,2017,2173.0,,2177.0,-800.0,,172.0,-4.0,-628.0,-634.0,192002.0,-2.0,86365.5,
3297,Saginaw,MI,2018,2243.0,,2207.0,-1309.0,,108.0,36.0,-1201.0,-1161.0,190841.0,4.0,90544.5,
3298,Saginaw,MI,2019,2139.0,,2208.0,-376.0,,88.0,-69.0,-288.0,-357.0,190484.0,0.0,97558.5,
3299,Saginaw,MI,2020,2132.0,,2276.0,-548.0,,71.0,-144.0,-477.0,-616.0,189868.0,5.0,104552.0,
3300,Salem,OR,2010,1420.0,390738.0,815.0,80.0,390745.0,100.0,605.0,180.0,743.0,391488.0,-42.0,199620.0,
3301,Salem,OR,2011,5332.0,,3137.0,-391.0,,719.0,2195.0,328.0,2507.0,393995.0,-16.0,180026.0,
3302,Salem,OR,2012,5236.0,,3208.0,26.0,,137.0,2028.0,163.0,2097.0,396092.0,-94.0,171363.5,
3303,Salem,OR,2013,5158.0,,3337.0,181.0,,33.0,1821.0,214.0,1967.0,398059.0,-68.0,180443.0,
3304,Salem,OR,2014,5213.0,,3222.0,1917.0,,250.0,1991.0,2167.0,4116.0,402175.0,-42.0,194451.5,
3305,Salem,OR,2015,5218.0,,3549.0,4168.0,,83.0,1669.0,4251.0,5943.0,408118.0,23.0,211391.0,
3306,Salem,OR,2016,5435.0,,3490.0,6359.0,,647.0,1945.0,7006.0,8970.0,417088.0,19.0,233154.0,
3307,Salem,OR,2017,5317.0,,3569.0,5089.0,,615.0,1748.0,5704.0,7465.0,424553.0,13.0,260484.5,
3308,Salem,OR,2018,5208.0,,3660.0,4087.0,,166.0,1548.0,4253.0,5813.0,430366.0,12.0,290951.0,
3309,Salem,OR,2019,4998.0,,3489.0,1477.0,,51.0,1509.0,1528.0,3042.0,433408.0,5.0,311303.0,
3310,Salem,OR,2020,4965.0,,3944.0,2443.0,,68.0,1021.0,2511.0,3540.0,436948.0,8.0,323788.5,
3311,Salinas,CA,2010,1673.0,415057.0,517.0,93.0,415058.0,71.0,1156.0,164.0,1300.0,416358.0,-20.0,347990.0,
3312,Salinas,CA,2011,6861.0,,2323.0,-515.0,,8.0,4538.0,-507.0,4021.0,420379.0,-10.0,325321.5,
3313,Salinas,CA,2012,6808.0,,2377.0,-808.0,,292.0,4431.0,-516.0,3843.0,424222.0,-72.0,319576.5,
3314,Salinas,CA,2013,6563.0,,2462.0,-2518.0,,345.0,4101.0,-2173.0,1941.0,426163.0,13.0,372735.5,
3315,Salinas,CA,2014,6460.0,,2375.0,-2806.0,,534.0,4085.0,-2272.0,1822.0,427985.0,9.0,455416.5,
3316,Salinas,CA,2015,6454.0,,2488.0,-2651.0,,890.0,3966.0,-1761.0,2193.0,430178.0,-12.0,468726.5,
3317,Salinas,CA,2016,6346.0,,2610.0,-1439.0,,980.0,3736.0,-459.0,3258.0,433436.0,-19.0,511352.0,
3318,Salinas,CA,2017,6016.0,,2557.0,-3371.0,,275.0,3459.0,-3096.0,367.0,433803.0,4.0,543528.5,
3319,Salinas,CA,2018,5823.0,,2614.0,-3406.0,,-252.0,3209.0,-3658.0,-444.0,433359.0,5.0,571881.0,
3320,Salinas,CA,2019,5904.0,,2736.0,-2736.0,,-412.0,3168.0,-3148.0,21.0,433380.0,1.0,600359.5,
3321,Salinas,CA,2020,5799.0,,2892.0,-5111.0,,-260.0,2907.0,-5371.0,-2474.0,430906.0,-10.0,622660.0,
3322,Salisbury,MD,2010,1076.0,373802.0,839.0,601.0,373751.0,218.0,237.0,819.0,1070.0,374821.0,14.0,,
3323,Salisbury,MD,2011,4216.0,,3859.0,2317.0,,760.0,357.0,3077.0,3435.0,378256.0,1.0,,
3324,Salisbury,MD,2012,4207.0,,3777.0,1910.0,,678.0,430.0,2588.0,3054.0,381310.0,36.0,,
3325,Salisbury,MD,2013,4102.0,,3995.0,2533.0,,734.0,107.0,3267.0,3403.0,384713.0,29.0,,
3326,Salisbury,MD,2014,4165.0,,4058.0,3486.0,,582.0,107.0,4068.0,4272.0,388985.0,97.0,,
3327,Salisbury,MD,2015,4074.0,,4332.0,4404.0,,653.0,-258.0,5057.0,4840.0,393825.0,41.0,,
3328,Salisbury,MD,2016,4389.0,,4316.0,4790.0,,557.0,73.0,5347.0,5433.0,399258.0,13.0,,
3329,Salisbury,MD,2017,4126.0,,4572.0,5284.0,,693.0,-446.0,5977.0,5553.0,404811.0,22.0,,
3330,Salisbury,MD,2018,4179.0,,4639.0,6246.0,,409.0,-460.0,6655.0,6212.0,411023.0,17.0,,
3331,Salisbury,MD,2019,4172.0,,4913.0,6334.0,,510.0,-741.0,6844.0,6087.0,417110.0,-16.0,,
3332,Salisbury,MD,2020,4153.0,,5368.0,7197.0,,418.0,-1215.0,7615.0,6371.0,423481.0,-29.0,,
3333,Salt Lake City,UT,2010,5022.0,1087873.0,1512.0,-311.0,1087808.0,575.0,3510.0,264.0,3691.0,1091499.0,-83.0,234953.5,
3334,Salt Lake City,UT,2011,19004.0,,5991.0,527.0,,1888.0,13013.0,2415.0,15401.0,1106900.0,-27.0,212993.5,
3335,Salt Lake City,UT,2012,18693.0,,6321.0,1737.0,,3057.0,12372.0,4794.0,17050.0,1123950.0,-116.0,216006.5,
3336,Salt Lake City,UT,2013,19234.0,,6531.0,1467.0,,2284.0,12703.0,3751.0,16366.0,1140316.0,-88.0,243625.5,
3337,Salt Lake City,UT,2014,18795.0,,6472.0,-4054.0,,3422.0,12323.0,-632.0,11497.0,1151813.0,-194.0,258422.0,1040.0
3338,Salt Lake City,UT,2015,18554.0,,6955.0,-512.0,,2606.0,11599.0,2094.0,13553.0,1165366.0,-140.0,272666.0,1084.0
3339,Salt Lake City,UT,2016,18598.0,,7011.0,3686.0,,4768.0,11587.0,8454.0,20028.0,1185394.0,-13.0,294886.0,1138.0
3340,Salt Lake City,UT,2017,18178.0,,7063.0,2529.0,,5737.0,11115.0,8266.0,19369.0,1204763.0,-12.0,322113.5,1198.5
3341,Salt Lake City,UT,2018,17235.0,,7034.0,12.0,,3944.0,10201.0,3956.0,14132.0,1218895.0,-25.0,351783.0,1263.0
3342,Salt Lake City,UT,2019,17129.0,,7185.0,-52.0,,1885.0,9944.0,1833.0,11800.0,1230695.0,23.0,377858.5,1324.0
3343,Salt Lake City,UT,2020,17109.0,,7740.0,-1609.0,,1520.0,9369.0,-89.0,9334.0,1240029.0,54.0,403231.5,1353.5
3344,San Angelo,TX,2010,405.0,112966.0,211.0,199.0,112968.0,56.0,194.0,255.0,459.0,113427.0,10.0,,
3345,San Angelo,TX,2011,1538.0,,1021.0,504.0,,85.0,517.0,589.0,1105.0,114532.0,-1.0,,
3346,San Angelo,TX,2012,1563.0,,1029.0,751.0,,263.0,534.0,1014.0,1564.0,116096.0,16.0,,
3347,San Angelo,TX,2013,1554.0,,997.0,794.0,,106.0,557.0,900.0,1461.0,117557.0,4.0,,
3348,San Angelo,TX,2014,1612.0,,1110.0,1142.0,,64.0,502.0,1206.0,1734.0,119291.0,26.0,124006.0,
3349,San Angelo,TX,2015,1753.0,,1064.0,381.0,,105.0,689.0,486.0,1168.0,120459.0,-7.0,127960.0,
3350,San Angelo,TX,2016,1648.0,,1023.0,-524.0,,100.0,625.0,-424.0,195.0,120654.0,-6.0,132102.0,
3351,San Angelo,TX,2017,1604.0,,1118.0,-619.0,,34.0,486.0,-585.0,-101.0,120553.0,-2.0,139635.0,
3352,San Angelo,TX,2018,1523.0,,1131.0,238.0,,-30.0,392.0,208.0,593.0,121146.0,-7.0,149339.0,
3353,San Angelo,TX,2019,1525.0,,1126.0,730.0,,10.0,399.0,740.0,1143.0,122289.0,4.0,154521.5,
3354,San Angelo,TX,2020,1491.0,,1137.0,226.0,,15.0,354.0,241.0,600.0,122889.0,5.0,160412.5,
3355,San Antonio,TX,2010,7440.0,2142508.0,3552.0,5363.0,2142525.0,945.0,3888.0,6308.0,10496.0,2153021.0,300.0,148138.5,
3356,San Antonio,TX,2011,31253.0,,14853.0,20341.0,,4103.0,16400.0,24444.0,40929.0,2193950.0,85.0,142889.5,
3357,San Antonio,TX,2012,30979.0,,14825.0,20236.0,,6351.0,16154.0,26587.0,43126.0,2237076.0,385.0,144143.5,
3358,San Antonio,TX,2013,31618.0,,15984.0,22089.0,,4972.0,15634.0,27061.0,43040.0,2280116.0,345.0,148815.0,
3359,San Antonio,TX,2014,32862.0,,15968.0,25311.0,,6250.0,16894.0,31561.0,48868.0,2328984.0,413.0,158562.0,974.5
3360,San Antonio,TX,2015,33881.0,,16871.0,26658.0,,6535.0,17010.0,33193.0,50373.0,2379357.0,170.0,168074.0,1013.5
3361,San Antonio,TX,2016,33744.0,,16780.0,24192.0,,5495.0,16964.0,29687.0,46694.0,2426051.0,43.0,179267.0,1050.5
3362,San Antonio,TX,2017,33069.0,,17426.0,25416.0,,4407.0,15643.0,29823.0,45552.0,2471603.0,86.0,189419.0,1083.5
3363,San Antonio,TX,2018,32616.0,,18233.0,23466.0,,3015.0,14383.0,26481.0,40923.0,2512526.0,59.0,199376.5,1114.0
3364,San Antonio,TX,2019,32313.0,,18579.0,21537.0,,2300.0,13734.0,23837.0,37621.0,2550147.0,50.0,208883.0,1154.5
3365,San Antonio,TX,2020,32333.0,,19743.0,25798.0,,2193.0,12590.0,27991.0,40585.0,2590732.0,4.0,214282.5,1179.0
3366,San Diego,CA,2010,10719.0,3095313.0,4679.0,-204.0,3095352.0,2377.0,6040.0,2173.0,7908.0,3103260.0,-305.0,385382.5,
3367,San Diego,CA,2011,44686.0,,19667.0,180.0,,8863.0,25019.0,9043.0,33976.0,3137236.0,-86.0,364795.0,
3368,San Diego,CA,2012,43831.0,,19877.0,441.0,,14054.0,23954.0,14495.0,37912.0,3175148.0,-537.0,358942.5,
3369,San Diego,CA,2013,43743.0,,20732.0,-504.0,,13571.0,23011.0,13067.0,35640.0,3210788.0,-438.0,424632.0,
3370,San Diego,CA,2014,44247.0,,19878.0,547.0,,14072.0,24369.0,14619.0,38519.0,3249307.0,-469.0,460052.5,1693.5
3371,San Diego,CA,2015,44442.0,,20555.0,-8727.0,,16772.0,23887.0,8045.0,31518.0,3280825.0,-414.0,478768.0,1802.5
3372,San Diego,CA,2016,43311.0,,21046.0,-10940.0,,13468.0,22265.0,2528.0,24637.0,3305462.0,-156.0,508256.5,1906.0
3373,San Diego,CA,2017,42315.0,,21531.0,-16292.0,,9188.0,20784.0,-7104.0,13557.0,3319019.0,-123.0,547420.5,2004.0
3374,San Diego,CA,2018,40513.0,,21906.0,-9636.0,,4645.0,18607.0,-4991.0,13464.0,3332483.0,-152.0,582396.0,2101.0
3375,San Diego,CA,2019,39369.0,,22814.0,-21362.0,,2756.0,16555.0,-18606.0,-2024.0,3330459.0,27.0,591776.0,2179.0
3376,San Diego,CA,2020,39080.0,,25040.0,-14678.0,,2458.0,14040.0,-12220.0,1968.0,3332427.0,148.0,621279.5,2230.5
3377,San Francisco,CA,2010,12880.0,4335391.0,6757.0,-1748.0,4335608.0,4153.0,6123.0,2405.0,8278.0,4343886.0,-250.0,586340.5,
3378,San Francisco,CA,2011,51978.0,,28479.0,6520.0,,22397.0,23499.0,28917.0,52387.0,4396273.0,-29.0,542827.0,
3379,San Francisco,CA,2012,51037.0,,28272.0,14691.0,,22104.0,22765.0,36795.0,59645.0,4455918.0,85.0,546043.0,
3380,San Francisco,CA,2013,52204.0,,29241.0,15903.0,,25121.0,22963.0,41024.0,64110.0,4520028.0,123.0,681702.0,
3381,San Francisco,CA,2014,52066.0,,28343.0,13661.0,,27846.0,23723.0,41507.0,65249.0,4585277.0,19.0,765577.5,2302.5
3382,San Francisco,CA,2015,52636.0,,29541.0,6913.0,,33006.0,23095.0,39919.0,62887.0,4648164.0,-127.0,847311.0,2639.0
3383,San Francisco,CA,2016,52466.0,,29618.0,-12269.0,,29422.0,22848.0,17153.0,39853.0,4688017.0,-148.0,927227.5,2793.5
3384,San Francisco,CA,2017,51633.0,,30381.0,-23874.0,,26337.0,21252.0,2463.0,23534.0,4711551.0,-181.0,973760.5,2860.0
3385,San Francisco,CA,2018,49727.0,,30732.0,-24236.0,,19462.0,18995.0,-4774.0,14062.0,4725613.0,-159.0,1113647.0,2954.0
3386,San Francisco,CA,2019,49383.0,,31552.0,-31972.0,,12569.0,17831.0,-19403.0,-1597.0,4724016.0,-25.0,1101934.0,3048.5
3387,San Francisco,CA,2020,48795.0,,35813.0,-50074.0,,10001.0,12982.0,-40073.0,-27114.0,4696902.0,-23.0,1127699.5,2969.5
3388,San Jose,CA,2010,6057.0,1836911.0,2204.0,-1884.0,1836945.0,2654.0,3853.0,770.0,4600.0,1841545.0,-23.0,622462.0,
3389,San Jose,CA,2011,24786.0,,9428.0,-2883.0,,14017.0,15358.0,11134.0,26440.0,1867985.0,-52.0,589398.0,
3390,San Jose,CA,2012,24135.0,,9584.0,-1335.0,,13489.0,14551.0,12154.0,26324.0,1894309.0,-381.0,622684.5,
3391,San Jose,CA,2013,24916.0,,9764.0,-1905.0,,16131.0,15152.0,14226.0,29061.0,1923370.0,-317.0,759981.5,
3392,San Jose,CA,2014,24139.0,,9745.0,-7419.0,,19162.0,14394.0,11743.0,25807.0,1949177.0,-330.0,830053.0,2331.0
3393,San Jose,CA,2015,24409.0,,10189.0,-11291.0,,22035.0,14220.0,10744.0,24835.0,1974012.0,-129.0,933501.5,2668.0
3394,San Jose,CA,2016,24042.0,,10443.0,-20461.0,,20235.0,13599.0,-226.0,13402.0,1987414.0,29.0,1003207.5,2783.5
3395,San Jose,CA,2017,23310.0,,10595.0,-25692.0,,17936.0,12715.0,-7756.0,5027.0,1992441.0,68.0,1063795.0,2832.0
3396,San Jose,CA,2018,22530.0,,10567.0,-24210.0,,13183.0,11963.0,-11027.0,959.0,1993400.0,23.0,1305937.0,2942.0
3397,San Jose,CA,2019,21997.0,,11065.0,-27708.0,,8623.0,10932.0,-19085.0,-8186.0,1985214.0,-33.0,1198775.5,3031.5
3398,San Jose,CA,2020,21878.0,,12493.0,-30271.0,,6911.0,9385.0,-23360.0,-14054.0,1971160.0,-79.0,1240128.5,2969.0
3399,San Luis Obispo,CA,2010,700.0,269637.0,519.0,64.0,269599.0,-12.0,181.0,52.0,201.0,269800.0,-32.0,440863.0,
3400,San Luis Obispo,CA,2011,2645.0,,2256.0,839.0,,34.0,389.0,873.0,1256.0,271056.0,-6.0,404301.0,
3401,San Luis Obispo,CA,2012,2629.0,,2265.0,2644.0,,61.0,364.0,2705.0,3118.0,274174.0,49.0,399448.5,
3402,San Luis Obispo,CA,2013,2631.0,,2258.0,1034.0,,168.0,373.0,1202.0,1539.0,275713.0,-36.0,454319.0,
3403,San Luis Obispo,CA,2014,2632.0,,2240.0,1934.0,,226.0,392.0,2160.0,2558.0,278271.0,6.0,498151.0,
