date,year,month,city,state,housing_median_listing_price,education,financial,hourly_earnings,resident_population,government,manufacturing,housing_active_listing_count,unemployment_rate,housing_median_home_size_in_square_feet,housing_new_listing_count,housing_median_days_on_market,leisure
2019-01-01,2019,1,Topeka,KS,119500.0,1.4766243944131502e-06,5.393485347647135e-07,23.7884709402808,231.862,2.8078849641847675e-07,4.764827117129708e-07,5.014080293187085e-05,3.4,1589.5,1.5724155799434698e-05,68.0,6.269807893707973e-07
2019-02-01,2019,2,Topeka,KS,123500.0,1.4815034259154338e-06,5.39263993206511e-07,23.9931173447296,231.862,2.8078849641847675e-07,4.819534590019904e-07,4.7493368537068065e-05,3.4,1600.0,1.5724155799434698e-05,67.5,6.295956406098133e-07
2019-03-01,2019,3,Topeka,KS,130428.5714,1.481841632350574e-06,5.347147406520316e-07,24.2667616913574,231.862,2.8078849641847675e-07,4.77232865744466e-07,4.556796170448423e-05,3.4,1661.142857,1.8612266048310458e-05,56.0,6.259084293338286e-07
2019-04-01,2019,4,Topeka,KS,140000.0,1.4585671818494099e-06,5.254556907648334e-07,24.355761987087604,231.862,2.8078849641847675e-07,4.887797936303622e-07,4.388323072597337e-05,3.3,1695.5,2.6955695656173768e-05,37.0,6.240187857007143e-07
2019-05-01,2019,5,Topeka,KS,158250.0,1.4725201618416416e-06,5.239207300569383e-07,23.936400921911,231.862,2.8078849641847675e-07,4.891051404997784e-07,4.4204131864737336e-05,3.3,1800.0,2.150037629718622e-05,38.0,6.266903581312379e-07
2019-06-01,2019,6,Topeka,KS,149999.0,1.47616479989196e-06,5.206817624833694e-07,24.3662632002665,231.862,2.727659679493774e-07,4.885168863891666e-07,4.6289989266703166e-05,3.3,1800.0,2.2783980852242115e-05,40.0,6.34463096647883e-07
2019-07-01,2019,7,Topeka,KS,149999.5,1.4728354974081524e-06,5.185605051970456e-07,24.0062034396948,231.862,2.8078849641847675e-07,4.947812856355573e-07,4.5808637558557203e-05,3.2,1785.5,2.1179475158422247e-05,41.0,6.269914451375589e-07
2019-08-01,2019,8,Topeka,KS,145614.2857,1.4875630520494707e-06,5.167135766444499e-07,24.141739843945498,231.862,2.8078849641847675e-07,4.964539452581397e-07,4.500638471164728e-05,3.2,1746.0,2.0858574019658272e-05,45.0,6.300118471175024e-07
2019-09-01,2019,9,Topeka,KS,141664.2857,1.4813215666289391e-06,5.137785050251343e-07,24.244322454520898,231.862,2.8078849641847675e-07,4.926924882480529e-07,4.4284357149428336e-05,3.2,1737.0,2.0858574019658272e-05,38.5,6.267688959469665e-07
2019-10-01,2019,10,Topeka,KS,148699.5,1.488562948827825e-06,5.128027775074715e-07,23.5993836420932,231.862,2.8078849641847675e-07,4.977053874934262e-07,4.677134097484912e-05,3.2,1749.0,2.3104881991006086e-05,41.0,6.394172213679026e-07
2019-11-01,2019,11,Topeka,KS,135000.0,1.4854833960743745e-06,5.113362596316189e-07,23.816206724729,231.862,2.727659679493774e-07,4.985403475338715e-07,4.70922421136131e-05,3.2,1726.0,1.7649562632018537e-05,46.0,6.333235472528422e-07
2019-12-01,2019,12,Topeka,KS,131900.0,1.4827658997592273e-06,5.0967891921215e-07,23.5663046429668,231.862,2.6474343948027807e-07,4.969636602851238e-07,4.364255487190038e-05,3.2,1682.5,1.2194243273030991e-05,55.0,6.320008962699407e-07
2020-01-01,2020,1,Topeka,KS,129450.0,1.519296908470966e-06,5.126966366925234e-07,23.5558728413578,230.878,2.6814288944053613e-07,4.997228139008658e-07,3.835255873210093e-05,3.2,1650.5,1.5926062524346997e-05,61.5,6.424229097861905e-07
2020-02-01,2020,2,Topeka,KS,139900.0,1.5243621038801359e-06,5.054382509274844e-07,23.7815836676678,230.878,2.7626843154479486e-07,5.041761064844917e-07,3.48585756272697e-05,3.3,1673.0,1.755117094519873e-05,64.0,6.374587562019751e-07
2020-03-01,2020,3,Topeka,KS,149950.0,1.492828488105562e-06,5.004787620681271e-07,23.588533836473605,230.878,2.7626843154479486e-07,5.086550397749451e-07,3.36397443116309e-05,3.3,1682.0,1.8851257681880116e-05,37.0,6.262881614652654e-07
2020-04-01,2020,4,Topeka,KS,163000.0,1.4283220180940346e-06,4.998551750077902e-07,23.6287010910009,230.878,2.6814288944053613e-07,4.5447117229755996e-07,3.2664679259119855e-05,12.6,1790.5,1.52760191560063e-05,40.0,3.729055682186996e-07
2020-05-01,2020,5,Topeka,KS,169777.0,1.434776200623012e-06,4.981952284739922e-07,23.548238256511997,230.878,2.7626843154479486e-07,4.549383508525203e-07,2.7139310628223964e-05,9.0,1818.0,1.755117094519873e-05,44.0,4.810714724985491e-07
2020-06-01,2020,6,Topeka,KS,152450.0,1.4226059058884985e-06,4.956017681199426e-07,23.3948151838029,230.878,2.6814288944053613e-07,4.868907148430653e-07,2.5351691365287053e-05,6.5,1731.0,2.1451431155242895e-05,26.0,5.376539084398472e-07
2020-07-01,2020,7,Topeka,KS,135200.0,1.452953645870827e-06,5.011238740905556e-07,23.503149171241798,230.878,2.7626843154479486e-07,5.008142021475065e-07,2.502666968111671e-05,6.4,1632.5,1.8851257681880116e-05,25.5,5.386438412082131e-07
2020-08-01,2020,8,Topeka,KS,149900.0,1.4582807831588275e-06,4.909153437451993e-07,23.661771267108804,230.878,2.843939736490535e-07,5.027225538552418e-07,2.4051604628605667e-05,5.8,1660.0,1.6251084208517344e-05,31.0,5.401734147216246e-07
2020-09-01,2020,9,Topeka,KS,144950.0,1.4679754998925342e-06,4.882378668021885e-07,23.5238109334171,230.878,2.7626843154479486e-07,5.074844202228709e-07,2.3076539576094624e-05,5.6,1622.0,1.657610589268769e-05,29.0,5.45562904408821e-07
2020-10-01,2020,10,Topeka,KS,142800.0,1.465797334401393e-06,4.869573573923226e-07,23.4223414486305,230.878,2.7626843154479486e-07,5.112957011578738e-07,2.1370175734200304e-05,4.1,1659.0,1.4300954103495263e-05,31.0,5.57109416334613e-07
2020-11-01,2020,11,Topeka,KS,144950.0,1.4642732538427922e-06,4.853116008287387e-07,23.433617581594802,230.878,2.6814288944053613e-07,5.126297485695898e-07,2.1451431155242895e-05,4.2,1626.0,1.3650910735154566e-05,30.0,5.516864988128841e-07
2020-12-01,2020,12,Topeka,KS,144950.0,1.4683891875079987e-06,4.834056196913522e-07,23.7703088490649,230.878,2.7626843154479486e-07,5.117558613037998e-07,1.982632273439116e-05,4.2,1569.0,1.3650910735154566e-05,35.0,5.581274832551211e-07
2016-07-01,2016,7,Tulsa,OK,207000.0,6.438998546768442e-09,3.926733048786577e-09,24.1753559146683,989.124,4.843653058357581e-09,1.164609450085823e-08,4.379340700199345e-06,5.0,2195.0,1.5169589777943932e-06,57.0,3.7313497960542834e-08
2016-08-01,2016,8,Tulsa,OK,207000.0,6.65616954986251e-09,3.823397968555351e-09,23.9207940096631,989.124,4.8685951229526536e-09,1.1499270958833371e-08,4.356606982548476e-06,5.0,2196.5,1.4962919617481481e-06,60.0,3.701949517993588e-08
2016-09-01,2016,9,Tulsa,OK,199950.0,6.5863090793766985e-09,3.823397968555351e-09,24.1282328030526,989.124,4.86418567647696e-09,1.1482526739014055e-08,4.415507978280275e-06,4.9,2159.5,1.4218907039816658e-06,59.5,3.7367013896724467e-08
2016-10-01,2016,10,Tulsa,OK,197900.0,6.425052947739841e-09,3.823397968555351e-09,24.216859971682002,989.124,4.8661999481548806e-09,1.1215211597395537e-08,4.393807611431717e-06,4.9,2111.0,1.3598896558429303e-06,60.0,3.7533159803060863e-08
2016-11-01,2016,11,Tulsa,OK,195000.0,6.426055730777412e-09,3.720062888324126e-09,24.154187760251798,989.124,4.866220345823411e-09,1.1277218788506358e-08,4.283239075584305e-06,4.8,2099.5,1.2813549948671988e-06,62.5,3.73470736868362e-08
2016-12-01,2016,12,Tulsa,OK,192000.0,6.36792448570969e-09,3.720062888324126e-09,24.252605583277504,989.124,4.906744783687923e-09,1.1357713579218514e-08,4.078635616726478e-06,4.6,2068.0,9.300157220810314e-07,68.0,3.760083050344476e-08
2017-01-01,2017,1,Tulsa,OK,196500.0,6.29929202909042e-09,3.485188803542379e-09,24.732030841154998,991.785,4.8436877806373976e-09,1.1029231197274235e-08,3.94748884777697e-06,4.5,2090.0,1.3653739665642498e-06,69.0,3.6929798700716564e-08
2017-02-01,2017,2,Tulsa,OK,199949.5,6.338542391099183e-09,3.485188803542379e-09,24.3975621479184,991.785,4.848783461904839e-09,1.1152987203237558e-08,3.8931609046629285e-06,4.4,2134.0,1.5334830735586467e-06,63.5,3.681880032017309e-08
2017-03-01,2017,3,Tulsa,OK,203768.5,6.318824309568961e-09,3.485188803542379e-09,24.3846284242454,991.785,4.819188221725153e-09,1.1024591299012675e-08,3.9597895141424155e-06,4.4,2138.0,1.652389515091269e-06,52.5,3.722470846169808e-08
2017-04-01,2017,4,Tulsa,OK,210000.0,6.3420624047507926e-09,3.485188803542379e-09,24.9341949760321,991.785,4.80134210415267e-09,1.119420934144923e-08,4.097146955223203e-06,4.3,2200.0,1.6318884044821962e-06,51.0,3.738225142652883e-08
2017-05-01,2017,5,Tulsa,OK,214500.0,6.392966896680939e-09,3.485188803542379e-09,24.843794026406602,991.785,4.815649404918394e-09,1.1332538338263716e-08,4.223228785469001e-06,4.3,2201.0,1.6974919584312292e-06,51.0,3.7443750350112844e-08
2017-06-01,2017,6,Tulsa,OK,219250.0,6.297707013894019e-09,3.485188803542379e-09,25.0127939784951,991.785,4.908494383868136e-09,1.1220545505940807e-08,4.439515502394718e-06,4.2,2228.0,1.652389515091269e-06,52.5,3.763259333690876e-08
2017-07-01,2017,7,Tulsa,OK,215000.0,6.378874605496965e-09,3.485188803542379e-09,25.159705830711303,991.785,4.912080968229322e-09,1.1650904968090508e-08,4.6742532188686024e-06,4.2,2189.0,1.652389515091269e-06,54.0,3.739375519177504e-08
2017-08-01,2017,8,Tulsa,OK,219200.0,6.392203661439666e-09,3.3826832504970147e-09,25.181083365992897,991.785,4.828968275889726e-09,1.161153946570865e-08,4.649651886137716e-06,4.2,2210.0,1.4760799638532427e-06,58.0,3.739268250214052e-08
2017-09-01,2017,9,Tulsa,OK,210000.0,6.4490642755452954e-09,3.3826832504970147e-09,25.185988969053696,991.785,4.8185459951670865e-09,1.1591043545821491e-08,4.627100664467734e-06,4.1,2187.0,1.4309775205132826e-06,61.0,3.7364493974314747e-08
2017-10-01,2017,10,Tulsa,OK,209950.0,6.4557503450684574e-09,3.3826832504970147e-09,25.1811538616955,991.785,4.8216161757116174e-09,1.1754806889389562e-08,4.5471463330923515e-06,4.1,2178.5,1.4186768541478392e-06,62.5,3.721394271238262e-08
2017-11-01,2017,11,Tulsa,OK,208750.0,6.4707560493236505e-09,3.3826832504970147e-09,25.280280121664,991.785,4.8205188549530966e-09,1.1399048525303267e-08,4.4815427791433185e-06,4.0,2157.0,1.3325721895897331e-06,63.0,3.716434740099489e-08
2017-12-01,2017,12,Tulsa,OK,204557.0,6.516811272009742e-09,3.3826832504970147e-09,25.288256798762802,991.785,4.776443757572175e-09,1.1486529129941565e-08,4.2498802292607954e-06,3.9,2114.0,1.0414564189408992e-06,65.0,3.7270005995721184e-08
2018-01-01,2018,1,Tulsa,OK,203750.0,6.482252835838856e-09,3.2579736776499976e-09,25.0498895520578,994.033,4.814986778131302e-09,1.1594452422925977e-08,4.056177228674247e-06,3.8,2093.5,1.327624273642374e-06,68.0,3.723803504011321e-08
2018-02-01,2018,2,Tulsa,OK,207450.0,6.516869670269921e-09,3.2579736776499976e-09,25.5030233925282,994.033,4.820286893345234e-09,1.1500332181675075e-08,3.963528602216074e-06,3.7,2098.0,1.4375808852630611e-06,64.5,3.7113270719007606e-08
2018-03-01,2018,3,Tulsa,OK,215000.0,6.590805288347487e-09,3.2579736776499976e-09,25.330223375304605,994.033,4.780715011801424e-09,1.1541541772665333e-08,3.965564835764606e-06,3.6,2182.0,1.5678998323690614e-06,52.0,3.745441293878348e-08
2018-04-01,2018,4,Tulsa,OK,220499.5,6.391034262833982e-09,3.2579736776499976e-09,25.4967664840127,994.033,4.777207457262172e-09,1.170181061950831e-08,3.983890937701387e-06,3.5,2207.5,1.730798516251561e-06,50.0,3.737135722210125e-08
2018-05-01,2018,5,Tulsa,OK,219900.0,6.4419365865802034e-09,3.2579736776499976e-09,25.493960745805502,994.033,4.783181436306788e-09,1.1742731663206545e-08,4.1498439719066836e-06,3.4,2199.0,1.7796681214163111e-06,47.0,3.731162289535494e-08
2018-06-01,2018,6,Tulsa,OK,215000.0,6.367447237451368e-09,3.2579736776499976e-09,25.7902776609732,994.033,4.769093541759322e-09,1.1841612096098301e-08,4.37179342869659e-06,3.3,2176.0,1.5678998323690614e-06,50.0,3.7298262555294734e-08
2018-07-01,2018,7,Tulsa,OK,215000.0,6.311852312300586e-09,3.2579736776499976e-09,25.992526185590897,994.033,4.677747277332304e-09,1.1875504776539862e-08,4.501094259028324e-06,3.2,2177.0,1.649349174310311e-06,57.5,3.7511663930882427e-08
2018-08-01,2018,8,Tulsa,OK,214900.0,6.22604006971294e-09,3.2579736776499976e-09,26.0042781316539,994.033,4.793104876546289e-09,1.1937801326420313e-08,4.556072564838668e-06,3.1,2155.0,1.6208419046308737e-06,58.0,3.76741143994508e-08
2018-09-01,2018,9,Tulsa,OK,214900.0,6.323528692222755e-09,3.1561620002234345e-09,25.9761884198242,994.033,4.883056432256645e-09,1.1916413831099814e-08,4.545891397096012e-06,3.1,2136.0,1.3316967407394364e-06,60.0,3.7468880385344693e-08
2018-10-01,2018,10,Tulsa,OK,214649.5,6.393433078232842e-09,3.1561620002234345e-09,26.249767730086003,994.033,4.8786061978880396e-09,1.2193327714525517e-08,4.397246348053231e-06,3.1,2125.0,1.2583923329923114e-06,64.5,3.7785132165898966e-08
2018-11-01,2018,11,Tulsa,OK,219150.0,6.32091993913752e-09,3.1561620002234345e-09,25.8818424628232,994.033,4.9871396739805145e-09,1.2364470274607279e-08,4.135590337066965e-06,3.2,2148.0,1.140290787177499e-06,65.0,3.79820467346591e-08
2018-12-01,2018,12,Tulsa,OK,215000.0,6.368456318898513e-09,3.1561620002234345e-09,26.039822559952,994.033,4.963254442065723e-09,1.2350792273704366e-08,3.992035871895512e-06,3.2,2128.0,1.1199284516921865e-06,67.0,3.816801604357177e-08
2019-01-01,2019,1,Tulsa,OK,215999.5,6.306574215016437e-09,3.106071515535013e-09,25.7637421637678,999.348,4.842720366455126e-09,1.2034769204228341e-08,3.6801937666322914e-06,3.2,2117.5,1.3025461194179088e-06,71.0,3.7593061815656664e-08
2019-02-01,2019,2,Tulsa,OK,221443.0,6.340888881755613e-09,3.106071515535013e-09,26.0434690407395,999.348,4.848871638304279e-09,1.2039389384688428e-08,3.5359117349429233e-06,3.2,2160.0,1.354647964194625e-06,59.5,3.7673905439886725e-08
2019-03-01,2019,3,Tulsa,OK,229185.7143,6.398375123629409e-09,3.005875660195174e-09,25.9276742397668,999.348,4.904603463885587e-09,1.2138130535080291e-08,3.4226904184089048e-06,3.1,2218.714286,1.43881248268009e-06,54.0,3.784429971394725e-08
2019-04-01,2019,4,Tulsa,OK,233685.7143,6.487379528892515e-09,3.106071515535013e-09,25.699052697815198,999.348,4.805465577930816e-09,1.2083391509835676e-08,3.366580739418595e-06,3.1,2250.214286,1.5830945143694583e-06,51.0,3.8026427086781966e-08
2019-05-01,2019,5,Tulsa,OK,239900.0,6.336347455833415e-09,3.106071515535013e-09,25.8176790749332,999.348,4.904801100031164e-09,1.2124073944418398e-08,3.3635748637584e-06,3.0,2296.0,1.4788908248160257e-06,50.0,3.7920144526925754e-08
2019-06-01,2019,6,Tulsa,OK,239690.0,6.36672391463525e-09,3.106071515535013e-09,25.885979418164702,999.348,4.890335408922476e-09,1.2040326611903664e-08,3.4677785533118327e-06,3.0,2261.0,1.4107576431849351e-06,53.0,3.7817633155815734e-08
2019-07-01,2019,7,Tulsa,OK,241895.0,5.983207367715962e-09,3.106071515535013e-09,25.6910302664384,999.348,4.907984861247656e-09,1.1996386513709754e-08,3.489821641486597e-06,3.0,2275.5,1.3586557984082188e-06,56.5,3.764291843102871e-08
2019-08-01,2019,8,Tulsa,OK,241185.7143,6.192913022912362e-09,3.106071515535013e-09,25.7017062302628,999.348,4.912692402510739e-09,1.195030605020353e-08,3.381610117719571e-06,3.1,2277.142857,1.3225852904858766e-06,57.0,3.789041392979452e-08
2019-09-01,2019,9,Tulsa,OK,242685.7143,6.231442684817616e-09,3.106071515535013e-09,25.731833799303697,999.348,4.900719835862264e-09,1.1837002880651676e-08,3.217288914962235e-06,3.1,2279.642857,1.118185745592605e-06,58.0,3.761111955007585e-08
2019-10-01,2019,10,Tulsa,OK,248950.0,6.476580955575987e-09,2.905679804855335e-09,25.5769237592409,999.348,4.887873308848965e-09,1.1594479059834877e-08,3.210275205088446e-06,3.1,2325.5,1.2023502640780697e-06,59.5,3.757725715589937e-08
2019-11-01,2019,11,Tulsa,OK,248500.0,6.423707037116386e-09,2.905679804855335e-09,25.777351149030103,999.348,4.905157288101017e-09,1.1473972891055306e-08,3.1190969767291924e-06,3.0,2295.0,9.097783664857393e-07,58.0,3.7820367716931616e-08
2019-12-01,2019,12,Tulsa,OK,249725.0,6.472838427634686e-09,3.005875660195174e-09,25.7769484244482,999.348,4.895114989136453e-09,1.146923701383898e-08,2.9337346443504902e-06,3.0,2279.5,9.017626980585523e-07,63.0,3.78039775805747e-08
2020-01-01,2020,1,Tulsa,OK,239900.0,6.296620194392612e-09,2.943032986979215e-09,26.0586575516093,1006.411,4.846878441780511e-09,1.111768084374446e-08,2.7654699967648026e-06,3.0,2231.0,1.028099523451406e-06,70.5,3.704067305902175e-08
2020-02-01,2020,2,Tulsa,OK,245000.0,6.339823230039055e-09,2.943032986979215e-09,25.8513392438969,1006.411,4.8528982353646425e-09,1.1113533482916634e-08,2.6330335123507378e-06,3.1,2214.0,1.098732315138907e-06,63.0,3.7009622769230315e-08
2020-03-01,2020,3,Tulsa,OK,256000.0,6.2750915226177916e-09,2.943032986979215e-09,26.115706956893,1006.411,4.9033670549348955e-09,1.0990604012122099e-08,2.6163563254245227e-06,3.3,2264.5,1.2086055466527977e-06,51.0,3.634789270846434e-08
2020-04-01,2020,4,Tulsa,OK,261700.0,5.5643400735979204e-09,2.943032986979215e-09,26.2620448796958,1006.411,4.900820598301541e-09,1.0733055858761912e-08,2.5928120615286887e-06,13.7,2274.0,1.028099523451406e-06,53.0,2.446740290440431e-08
2020-05-01,2020,5,Tulsa,OK,269500.0,5.326912026357992e-09,2.943032986979215e-09,26.220567719489605,1006.411,4.899939427101591e-09,1.0368900469119725e-08,2.4574325441276448e-06,10.1,2296.0,1.1026563591215459e-06,56.0,2.9506779919292448e-08
2020-06-01,2020,6,Tulsa,OK,282450.0,5.736887002861496e-09,2.943032986979215e-09,25.938382852538,1006.411,4.785384309252278e-09,1.0225886910707847e-08,2.2308190041302455e-06,8.5,2340.5,1.110504447086824e-06,53.0,3.236051906125856e-08
2020-07-01,2020,7,Tulsa,OK,293750.0,5.633196892443759e-09,2.8449318874132416e-09,25.880538111656104,1006.411,4.8055010348324415e-09,9.99786191655611e-09,2.122907794607674e-06,7.7,2423.5,1.1418967989479356e-06,52.0,3.246185201231805e-08
2020-08-01,2020,8,Tulsa,OK,282000.0,5.638377718899236e-09,2.8449318874132416e-09,26.4044519727874,1006.411,5.491481930374998e-09,9.836184665348212e-09,1.9767371562543726e-06,6.6,2364.0,1.0908842271736291e-06,50.0,3.233000826849476e-08
2020-09-01,2020,9,Tulsa,OK,281250.0,5.512384095256354e-09,2.7468307878472675e-09,26.243876454597697,1006.411,5.381944551921902e-09,9.826295140274297e-09,1.87471201270576e-06,6.0,2356.0,1.016327391503489e-06,49.5,3.288899433330881e-08
2020-10-01,2020,10,Tulsa,OK,275000.0,5.549088373323525e-09,2.7468307878472675e-09,25.9119134597441,1006.411,4.968537722700253e-09,9.871174872125933e-09,1.860977858766524e-06,5.3,2290.0,1.028099523451406e-06,49.0,3.45218281717093e-08
2020-11-01,2020,11,Tulsa,OK,267450.0,5.603202259974927e-09,2.7468307878472675e-09,26.434122959388198,1006.411,4.803205215745413e-09,9.469208148615815e-09,1.8384146058663497e-06,5.1,2232.5,9.731629076944606e-07,50.0,3.506516131367573e-08
2020-12-01,2020,12,Tulsa,OK,270512.0,4.970298834323641e-09,2.7468307878472675e-09,26.5485406124717,1006.411,4.703861759786793e-09,9.463759439863466e-09,1.6039529779036724e-06,4.9,2260.0,6.396191691701494e-07,57.5,3.457158323047302e-08
