msa,city,state,date,year,month,Housing Inventory: Median Listing Price,Housing Inventory: New Listing Count,Per Capita Personal Income,Resident Population
"Ogden-Clearfield, UT",Ogden,UT,2019-03-01,2019,3,4.59,744.0,46201.0,683.056
"Ogden-Clearfield, UT",Ogden,UT,2019-04-01,2019,4,5.92,852.0,46201.0,683.056
"Ogden-Clearfield, UT",Ogden,UT,2019-05-01,2019,5,3.75,1048.0,46201.0,683.056
"Ogden-Clearfield, UT",Ogden,UT,2019-06-01,2019,6,3.12,1128.0,46201.0,683.056
"Ogden-Clearfield, UT",Ogden,UT,2019-07-01,2019,7,2.32,916.0,46201.0,683.056
"Ogden-Clearfield, UT",Ogden,UT,2019-08-01,2019,8,-0.77,852.0,46201.0,683.056
"Ogden-Clearfield, UT",Ogden,UT,2019-09-01,2019,9,-2.6,888.0,46201.0,683.056
"Ogden-Clearfield, UT",Ogden,UT,2019-10-01,2019,10,-1.52,888.0,46201.0,683.056
"Ogden-Clearfield, UT",Ogden,UT,2019-11-01,2019,11,-1.22,668.0,46201.0,683.056
"Ogden-Clearfield, UT",Ogden,UT,2019-12-01,2019,12,1.46,376.0,46201.0,683.056
"Ogden-Clearfield, UT",Ogden,UT,2020-01-01,2020,1,2.64,544.0,49371.0,691.359
"Ogden-Clearfield, UT",Ogden,UT,2020-02-01,2020,2,3.79,576.0,49371.0,691.359
"Ogden-Clearfield, UT",Ogden,UT,2020-03-01,2020,3,1.71,916.0,49371.0,691.359
"Ogden-Clearfield, UT",Ogden,UT,2020-04-01,2020,4,-3.94,712.0,49371.0,691.359
"Ogden-Clearfield, UT",Ogden,UT,2020-05-01,2020,5,5.12,728.0,49371.0,691.359
"Ogden-Clearfield, UT",Ogden,UT,2020-06-01,2020,6,13.24,728.0,49371.0,691.359
"Ogden-Clearfield, UT",Ogden,UT,2020-07-01,2020,7,15.24,656.0,49371.0,691.359
"Ogden-Clearfield, UT",Ogden,UT,2020-08-01,2020,8,16.66,656.0,49371.0,691.359
"Ogden-Clearfield, UT",Ogden,UT,2020-09-01,2020,9,20.07,660.0,49371.0,691.359
"Ogden-Clearfield, UT",Ogden,UT,2020-10-01,2020,10,23.55,572.0,49371.0,691.359
"Ogden-Clearfield, UT",Ogden,UT,2020-11-01,2020,11,25.54,428.0,49371.0,691.359
"Ogden-Clearfield, UT",Ogden,UT,2020-12-01,2020,12,21.08,328.0,49371.0,691.359
"Ogden-Clearfield, UT",Ogden,UT,2021-01-01,2021,1,21.57,364.0,,
"Ogden-Clearfield, UT",Ogden,UT,2021-02-01,2021,2,17.91,432.0,,
"Ogden-Clearfield, UT",Ogden,UT,2021-03-01,2021,3,13.5,580.0,,
"Ogden-Clearfield, UT",Ogden,UT,2021-04-01,2021,4,20.11,592.0,,
"Ogden-Clearfield, UT",Ogden,UT,2021-05-01,2021,5,21.46,696.0,,
"Ogden-Clearfield, UT",Ogden,UT,2021-06-01,2021,6,10.01,840.0,,
"Ogden-Clearfield, UT",Ogden,UT,2021-07-01,2021,7,7.27,824.0,,
"Ogden-Clearfield, UT",Ogden,UT,2021-08-01,2021,8,13.36,820.0,,
"Ogden-Clearfield, UT",Ogden,UT,2021-09-01,2021,9,14.43,800.0,,
"Ogden-Clearfield, UT",Ogden,UT,2021-10-01,2021,10,10.33,712.0,,
"Ogden-Clearfield, UT",Ogden,UT,2021-11-01,2021,11,7.15,604.0,,
"Wichita, KS",Wichita,KS,2016-07-01,2016,7,169000.0,904.0,46583.0,637.989
"Wichita, KS",Wichita,KS,2016-08-01,2016,8,165000.0,876.0,46583.0,637.989
"Wichita, KS",Wichita,KS,2016-09-01,2016,9,165884.0,840.0,46583.0,637.989
"Wichita, KS",Wichita,KS,2016-10-01,2016,10,167500.0,768.0,46583.0,637.989
"Wichita, KS",Wichita,KS,2016-11-01,2016,11,164950.0,660.0,46583.0,637.989
"Wichita, KS",Wichita,KS,2016-12-01,2016,12,164500.0,432.0,46583.0,637.989
"Wichita, KS",Wichita,KS,2017-01-01,2017,1,164950.0,624.0,48780.0,637.847
"Wichita, KS",Wichita,KS,2017-02-01,2017,2,166000.0,716.0,48780.0,637.847
"Wichita, KS",Wichita,KS,2017-03-01,2017,3,176950.0,876.0,48780.0,637.847
"Wichita, KS",Wichita,KS,2017-04-01,2017,4,182650.0,872.0,48780.0,637.847
"Wichita, KS",Wichita,KS,2017-05-01,2017,5,189900.0,896.0,48780.0,637.847
"Wichita, KS",Wichita,KS,2017-06-01,2017,6,186450.0,992.0,48780.0,637.847
"Wichita, KS",Wichita,KS,2017-07-01,2017,7,184900.0,920.0,48780.0,637.847
"Wichita, KS",Wichita,KS,2017-08-01,2017,8,180450.0,944.0,48780.0,637.847
"Wichita, KS",Wichita,KS,2017-09-01,2017,9,175000.0,892.0,48780.0,637.847
"Wichita, KS",Wichita,KS,2017-10-01,2017,10,170000.0,784.0,48780.0,637.847
"Wichita, KS",Wichita,KS,2017-11-01,2017,11,170000.0,720.0,48780.0,637.847
"Wichita, KS",Wichita,KS,2017-12-01,2017,12,170000.0,464.0,48780.0,637.847
"Wichita, KS",Wichita,KS,2018-01-01,2018,1,172000.0,588.0,50308.0,637.971
"Wichita, KS",Wichita,KS,2018-02-01,2018,2,179900.0,616.0,50308.0,637.971
"Wichita, KS",Wichita,KS,2018-03-01,2018,3,189900.0,792.0,50308.0,637.971
"Wichita, KS",Wichita,KS,2018-04-01,2018,4,199950.0,884.0,50308.0,637.971
"Wichita, KS",Wichita,KS,2018-05-01,2018,5,200000.0,940.0,50308.0,637.971
"Wichita, KS",Wichita,KS,2018-06-01,2018,6,199900.0,904.0,50308.0,637.971
"Wichita, KS",Wichita,KS,2018-07-01,2018,7,199917.5,760.0,50308.0,637.971
"Wichita, KS",Wichita,KS,2018-08-01,2018,8,199700.0,844.0,50308.0,637.971
"Wichita, KS",Wichita,KS,2018-09-01,2018,9,189900.0,792.0,50308.0,637.971
"Wichita, KS",Wichita,KS,2018-10-01,2018,10,190000.0,852.0,50308.0,637.971
"Wichita, KS",Wichita,KS,2018-11-01,2018,11,184450.0,728.0,50308.0,637.971
"Wichita, KS",Wichita,KS,2018-12-01,2018,12,184000.0,484.0,50308.0,637.971
"Wichita, KS",Wichita,KS,2019-01-01,2019,1,186750.0,600.0,52706.0,640.763
"Wichita, KS",Wichita,KS,2019-02-01,2019,2,195432.5,640.0,52706.0,640.763
"Wichita, KS",Wichita,KS,2019-03-01,2019,3,203342.8571,664.0,52706.0,640.763
"Wichita, KS",Wichita,KS,2019-04-01,2019,4,212500.0,828.0,52706.0,640.763
"Wichita, KS",Wichita,KS,2019-05-01,2019,5,219450.0,820.0,52706.0,640.763
"Wichita, KS",Wichita,KS,2019-06-01,2019,6,217310.0,848.0,52706.0,640.763
"Wichita, KS",Wichita,KS,2019-07-01,2019,7,204950.0,828.0,52706.0,640.763
"Wichita, KS",Wichita,KS,2019-08-01,2019,8,199900.0,772.0,52706.0,640.763
"Wichita, KS",Wichita,KS,2019-09-01,2019,9,202525.0,620.0,52706.0,640.763
"Wichita, KS",Wichita,KS,2019-10-01,2019,10,218500.0,692.0,52706.0,640.763
"Wichita, KS",Wichita,KS,2019-11-01,2019,11,209000.0,556.0,52706.0,640.763
"Wichita, KS",Wichita,KS,2019-12-01,2019,12,199250.0,428.0,52706.0,640.763
"Wichita, KS",Wichita,KS,2020-01-01,2020,1,199400.0,580.0,55000.0,643.768
"Wichita, KS",Wichita,KS,2020-02-01,2020,2,207250.0,512.0,55000.0,643.768
"Wichita, KS",Wichita,KS,2020-03-01,2020,3,223400.0,624.0,55000.0,643.768
"Wichita, KS",Wichita,KS,2020-04-01,2020,4,229900.0,576.0,55000.0,643.768
"Wichita, KS",Wichita,KS,2020-05-01,2020,5,246275.0,600.0,55000.0,643.768
"Wichita, KS",Wichita,KS,2020-06-01,2020,6,259450.0,588.0,55000.0,643.768
"Wichita, KS",Wichita,KS,2020-07-01,2020,7,249900.0,556.0,55000.0,643.768
"Wichita, KS",Wichita,KS,2020-08-01,2020,8,250000.0,604.0,55000.0,643.768
"Wichita, KS",Wichita,KS,2020-09-01,2020,9,242000.0,616.0,55000.0,643.768
"Wichita, KS",Wichita,KS,2020-10-01,2020,10,239900.0,640.0,55000.0,643.768
"Wichita, KS",Wichita,KS,2020-11-01,2020,11,236025.0,544.0,55000.0,643.768
"Wichita, KS",Wichita,KS,2020-12-01,2020,12,222500.0,440.0,55000.0,643.768
"Wichita, KS",Wichita,KS,2021-01-01,2021,1,225000.0,412.0,,
"Wichita, KS",Wichita,KS,2021-02-01,2021,2,247450.0,324.0,,
"Wichita, KS",Wichita,KS,2021-03-01,2021,3,249165.0,424.0,,
"Wichita, KS",Wichita,KS,2021-04-01,2021,4,239500.0,512.0,,
"Wichita, KS",Wichita,KS,2021-05-01,2021,5,235000.0,636.0,,
"Wichita, KS",Wichita,KS,2021-06-01,2021,6,224950.0,684.0,,
"Wichita, KS",Wichita,KS,2021-07-01,2021,7,219700.0,716.0,,
"Wichita, KS",Wichita,KS,2021-08-01,2021,8,216504.5,680.0,,
"Wichita, KS",Wichita,KS,2021-09-01,2021,9,207500.0,624.0,,
"Wichita, KS",Wichita,KS,2021-10-01,2021,10,220000.0,596.0,,
"Wichita, KS",Wichita,KS,2021-11-01,2021,11,224750.0,476.0,,
"Wichita, KS",Wichita,KS,2017-07-01,2017,7,-0.83,920.0,48780.0,637.847
"Wichita, KS",Wichita,KS,2017-08-01,2017,8,-2.41,944.0,48780.0,637.847
"Wichita, KS",Wichita,KS,2017-09-01,2017,9,-3.02,892.0,48780.0,637.847
"Wichita, KS",Wichita,KS,2017-10-01,2017,10,-2.86,784.0,48780.0,637.847
"Wichita, KS",Wichita,KS,2017-11-01,2017,11,0.0,720.0,48780.0,637.847
"Wichita, KS",Wichita,KS,2017-12-01,2017,12,0.0,464.0,48780.0,637.847
"Wichita, KS",Wichita,KS,2018-01-01,2018,1,1.18,588.0,50308.0,637.971
"Wichita, KS",Wichita,KS,2018-02-01,2018,2,4.59,616.0,50308.0,637.971
"Wichita, KS",Wichita,KS,2018-03-01,2018,3,5.56,792.0,50308.0,637.971
"Wichita, KS",Wichita,KS,2018-04-01,2018,4,5.29,884.0,50308.0,637.971
"Wichita, KS",Wichita,KS,2018-05-01,2018,5,0.03,940.0,50308.0,637.971
"Wichita, KS",Wichita,KS,2018-06-01,2018,6,-0.05,904.0,50308.0,637.971
"Wichita, KS",Wichita,KS,2018-07-01,2018,7,0.01,760.0,50308.0,637.971
"Wichita, KS",Wichita,KS,2018-08-01,2018,8,-0.11,844.0,50308.0,637.971
"Wichita, KS",Wichita,KS,2018-09-01,2018,9,-4.91,792.0,50308.0,637.971
"Wichita, KS",Wichita,KS,2018-10-01,2018,10,0.05,852.0,50308.0,637.971
"Wichita, KS",Wichita,KS,2018-11-01,2018,11,-2.92,728.0,50308.0,637.971
"Wichita, KS",Wichita,KS,2018-12-01,2018,12,-0.24,484.0,50308.0,637.971
"Wichita, KS",Wichita,KS,2019-01-01,2019,1,1.49,600.0,52706.0,640.763
"Wichita, KS",Wichita,KS,2019-02-01,2019,2,4.65,640.0,52706.0,640.763
"Wichita, KS",Wichita,KS,2019-03-01,2019,3,4.05,664.0,52706.0,640.763
"Wichita, KS",Wichita,KS,2019-04-01,2019,4,4.5,828.0,52706.0,640.763
"Wichita, KS",Wichita,KS,2019-05-01,2019,5,3.27,820.0,52706.0,640.763
"Wichita, KS",Wichita,KS,2019-06-01,2019,6,-0.98,848.0,52706.0,640.763
"Wichita, KS",Wichita,KS,2019-07-01,2019,7,-5.69,828.0,52706.0,640.763
"Wichita, KS",Wichita,KS,2019-08-01,2019,8,-2.46,772.0,52706.0,640.763
"Wichita, KS",Wichita,KS,2019-09-01,2019,9,1.31,620.0,52706.0,640.763
"Wichita, KS",Wichita,KS,2019-10-01,2019,10,7.89,692.0,52706.0,640.763
"Wichita, KS",Wichita,KS,2019-11-01,2019,11,-4.35,556.0,52706.0,640.763
"Wichita, KS",Wichita,KS,2019-12-01,2019,12,-4.67,428.0,52706.0,640.763
"Wichita, KS",Wichita,KS,2020-01-01,2020,1,0.08,580.0,55000.0,643.768
"Wichita, KS",Wichita,KS,2020-02-01,2020,2,3.94,512.0,55000.0,643.768
"Wichita, KS",Wichita,KS,2020-03-01,2020,3,7.79,624.0,55000.0,643.768
"Wichita, KS",Wichita,KS,2020-04-01,2020,4,2.91,576.0,55000.0,643.768
"Wichita, KS",Wichita,KS,2020-05-01,2020,5,7.12,600.0,55000.0,643.768
"Wichita, KS",Wichita,KS,2020-06-01,2020,6,5.35,588.0,55000.0,643.768
"Wichita, KS",Wichita,KS,2020-07-01,2020,7,-3.68,556.0,55000.0,643.768
"Wichita, KS",Wichita,KS,2020-08-01,2020,8,0.04,604.0,55000.0,643.768
"Wichita, KS",Wichita,KS,2020-09-01,2020,9,-3.2,616.0,55000.0,643.768
"Wichita, KS",Wichita,KS,2020-10-01,2020,10,-0.87,640.0,55000.0,643.768
"Wichita, KS",Wichita,KS,2020-11-01,2020,11,-1.62,544.0,55000.0,643.768
"Wichita, KS",Wichita,KS,2020-12-01,2020,12,-5.73,440.0,55000.0,643.768
"Wichita, KS",Wichita,KS,2021-01-01,2021,1,1.12,412.0,,
"Wichita, KS",Wichita,KS,2021-02-01,2021,2,9.98,324.0,,
"Wichita, KS",Wichita,KS,2021-03-01,2021,3,0.69,424.0,,
"Wichita, KS",Wichita,KS,2021-04-01,2021,4,-3.88,512.0,,
"Wichita, KS",Wichita,KS,2021-05-01,2021,5,-1.88,636.0,,
"Wichita, KS",Wichita,KS,2021-06-01,2021,6,-4.28,684.0,,
"Wichita, KS",Wichita,KS,2021-07-01,2021,7,-2.33,716.0,,
"Wichita, KS",Wichita,KS,2021-08-01,2021,8,-1.45,680.0,,
"Wichita, KS",Wichita,KS,2021-09-01,2021,9,-4.16,624.0,,
"Wichita, KS",Wichita,KS,2021-10-01,2021,10,6.02,596.0,,
"Wichita, KS",Wichita,KS,2021-11-01,2021,11,2.16,476.0,,
"Wichita, KS",Wichita,KS,2016-07-01,2016,7,77.50912409,904.0,46583.0,637.989
"Wichita, KS",Wichita,KS,2016-08-01,2016,8,77.65558097,876.0,46583.0,637.989
"Wichita, KS",Wichita,KS,2016-09-01,2016,9,77.74296254,840.0,46583.0,637.989
"Wichita, KS",Wichita,KS,2016-10-01,2016,10,76.91462074,768.0,46583.0,637.989
"Wichita, KS",Wichita,KS,2016-11-01,2016,11,77.36850723,660.0,46583.0,637.989
"Wichita, KS",Wichita,KS,2016-12-01,2016,12,77.20037453,432.0,46583.0,637.989
"Wichita, KS",Wichita,KS,2017-01-01,2017,1,77.85169949,624.0,48780.0,637.847
"Wichita, KS",Wichita,KS,2017-02-01,2017,2,78.55572308,716.0,48780.0,637.847
"Wichita, KS",Wichita,KS,2017-03-01,2017,3,80.20140352,876.0,48780.0,637.847
"Wichita, KS",Wichita,KS,2017-04-01,2017,4,80.7050592,872.0,48780.0,637.847
"Wichita, KS",Wichita,KS,2017-05-01,2017,5,81.548248,896.0,48780.0,637.847
"Wichita, KS",Wichita,KS,2017-06-01,2017,6,81.71889004,992.0,48780.0,637.847
"Wichita, KS",Wichita,KS,2017-07-01,2017,7,81.64414414,920.0,48780.0,637.847
"Wichita, KS",Wichita,KS,2017-08-01,2017,8,81.09654716,944.0,48780.0,637.847
"Wichita, KS",Wichita,KS,2017-09-01,2017,9,80.27522936,892.0,48780.0,637.847
"Wichita, KS",Wichita,KS,2017-10-01,2017,10,80.25047042,784.0,48780.0,637.847
"Wichita, KS",Wichita,KS,2017-11-01,2017,11,80.47707889,720.0,48780.0,637.847
"Wichita, KS",Wichita,KS,2017-12-01,2017,12,80.95238095,464.0,48780.0,637.847
"Wichita, KS",Wichita,KS,2018-01-01,2018,1,81.74391807,588.0,50308.0,637.971
"Wichita, KS",Wichita,KS,2018-02-01,2018,2,83.73615782,616.0,50308.0,637.971
"Wichita, KS",Wichita,KS,2018-03-01,2018,3,84.21052632,792.0,50308.0,637.971
"Wichita, KS",Wichita,KS,2018-04-01,2018,4,86.18534483,884.0,50308.0,637.971
"Wichita, KS",Wichita,KS,2018-05-01,2018,5,85.96854627,940.0,50308.0,637.971
"Wichita, KS",Wichita,KS,2018-06-01,2018,6,86.02681722,904.0,50308.0,637.971
"Wichita, KS",Wichita,KS,2018-07-01,2018,7,86.01340861,760.0,50308.0,637.971
"Wichita, KS",Wichita,KS,2018-08-01,2018,8,85.61363636,844.0,50308.0,637.971
"Wichita, KS",Wichita,KS,2018-09-01,2018,9,84.03597527,792.0,50308.0,637.971
"Wichita, KS",Wichita,KS,2018-10-01,2018,10,84.08095801,852.0,50308.0,637.971
"Wichita, KS",Wichita,KS,2018-11-01,2018,11,83.43151694,728.0,50308.0,637.971
"Wichita, KS",Wichita,KS,2018-12-01,2018,12,84.03716216,484.0,50308.0,637.971
"Wichita, KS",Wichita,KS,2019-01-01,2019,1,84.65706462,600.0,52706.0,640.763
"Wichita, KS",Wichita,KS,2019-02-01,2019,2,86.79084219,640.0,52706.0,640.763
"Wichita, KS",Wichita,KS,2019-03-01,2019,3,88.50492255,664.0,52706.0,640.763
"Wichita, KS",Wichita,KS,2019-04-01,2019,4,90.72490006,828.0,52706.0,640.763
"Wichita, KS",Wichita,KS,2019-05-01,2019,5,92.0886765,820.0,52706.0,640.763
"Wichita, KS",Wichita,KS,2019-06-01,2019,6,91.77318912,848.0,52706.0,640.763
"Wichita, KS",Wichita,KS,2019-07-01,2019,7,90.89729442,828.0,52706.0,640.763
"Wichita, KS",Wichita,KS,2019-08-01,2019,8,89.43827438,772.0,52706.0,640.763
"Wichita, KS",Wichita,KS,2019-09-01,2019,9,89.98045174,620.0,52706.0,640.763
"Wichita, KS",Wichita,KS,2019-10-01,2019,10,92.88416031,692.0,52706.0,640.763
"Wichita, KS",Wichita,KS,2019-11-01,2019,11,92.46068455,556.0,52706.0,640.763
"Wichita, KS",Wichita,KS,2019-12-01,2019,12,91.74117647,428.0,52706.0,640.763
"Wichita, KS",Wichita,KS,2020-01-01,2020,1,91.54155172,580.0,55000.0,643.768
"Wichita, KS",Wichita,KS,2020-02-01,2020,2,94.19230769,512.0,55000.0,643.768
"Wichita, KS",Wichita,KS,2020-03-01,2020,3,96.16685228,624.0,55000.0,643.768
"Wichita, KS",Wichita,KS,2020-04-01,2020,4,97.50872933,576.0,55000.0,643.768
"Wichita, KS",Wichita,KS,2020-05-01,2020,5,101.6518424,600.0,55000.0,643.768
"Wichita, KS",Wichita,KS,2020-06-01,2020,6,103.252696,588.0,55000.0,643.768
"Wichita, KS",Wichita,KS,2020-07-01,2020,7,100.9868352,556.0,55000.0,643.768
"Wichita, KS",Wichita,KS,2020-08-01,2020,8,101.8898932,604.0,55000.0,643.768
"Wichita, KS",Wichita,KS,2020-09-01,2020,9,102.3956083,616.0,55000.0,643.768
"Wichita, KS",Wichita,KS,2020-10-01,2020,10,100.9329941,640.0,55000.0,643.768
"Wichita, KS",Wichita,KS,2020-11-01,2020,11,99.99188996,544.0,55000.0,643.768
"Wichita, KS",Wichita,KS,2020-12-01,2020,12,98.80791032,440.0,55000.0,643.768
"Wichita, KS",Wichita,KS,2021-01-01,2021,1,102.4136578,412.0,,
"Wichita, KS",Wichita,KS,2021-02-01,2021,2,109.361057,324.0,,
"Wichita, KS",Wichita,KS,2021-03-01,2021,3,109.8279585,424.0,,
"Wichita, KS",Wichita,KS,2021-04-01,2021,4,108.2872338,512.0,,
"Wichita, KS",Wichita,KS,2021-05-01,2021,5,108.7824351,636.0,,
"Wichita, KS",Wichita,KS,2021-06-01,2021,6,107.6321604,684.0,,
"Wichita, KS",Wichita,KS,2021-07-01,2021,7,107.3097463,716.0,,
"Wichita, KS",Wichita,KS,2021-08-01,2021,8,105.9086722,680.0,,
"Wichita, KS",Wichita,KS,2021-09-01,2021,9,105.2417231,624.0,,
"Wichita, KS",Wichita,KS,2021-10-01,2021,10,107.4025116,596.0,,
"Wichita, KS",Wichita,KS,2021-11-01,2021,11,107.7923546,476.0,,
"Wichita, KS",Wichita,KS,2017-07-01,2017,7,-0.09,920.0,48780.0,637.847
"Wichita, KS",Wichita,KS,2017-08-01,2017,8,-0.67,944.0,48780.0,637.847
"Wichita, KS",Wichita,KS,2017-09-01,2017,9,-1.01,892.0,48780.0,637.847
"Wichita, KS",Wichita,KS,2017-10-01,2017,10,-0.03,784.0,48780.0,637.847
"Wichita, KS",Wichita,KS,2017-11-01,2017,11,0.28,720.0,48780.0,637.847
"Wichita, KS",Wichita,KS,2017-12-01,2017,12,0.59,464.0,48780.0,637.847
"Wichita, KS",Wichita,KS,2018-01-01,2018,1,0.98,588.0,50308.0,637.971
"Wichita, KS",Wichita,KS,2018-02-01,2018,2,2.44,616.0,50308.0,637.971
"Wichita, KS",Wichita,KS,2018-03-01,2018,3,0.57,792.0,50308.0,637.971
"Wichita, KS",Wichita,KS,2018-04-01,2018,4,2.35,884.0,50308.0,637.971
"Wichita, KS",Wichita,KS,2018-05-01,2018,5,-0.25,940.0,50308.0,637.971
"Wichita, KS",Wichita,KS,2018-06-01,2018,6,0.07,904.0,50308.0,637.971
"Wichita, KS",Wichita,KS,2018-07-01,2018,7,-0.02,760.0,50308.0,637.971
"Wichita, KS",Wichita,KS,2018-08-01,2018,8,-0.46,844.0,50308.0,637.971
"Wichita, KS",Wichita,KS,2018-09-01,2018,9,-1.84,792.0,50308.0,637.971
"Wichita, KS",Wichita,KS,2018-10-01,2018,10,0.05,852.0,50308.0,637.971
"Wichita, KS",Wichita,KS,2018-11-01,2018,11,-0.77,728.0,50308.0,637.971
"Wichita, KS",Wichita,KS,2018-12-01,2018,12,0.73,484.0,50308.0,637.971
"Wichita, KS",Wichita,KS,2019-01-01,2019,1,0.74,600.0,52706.0,640.763
"Wichita, KS",Wichita,KS,2019-02-01,2019,2,2.52,640.0,52706.0,640.763
"Wichita, KS",Wichita,KS,2019-03-01,2019,3,1.97,664.0,52706.0,640.763
"Wichita, KS",Wichita,KS,2019-04-01,2019,4,2.51,828.0,52706.0,640.763
"Wichita, KS",Wichita,KS,2019-05-01,2019,5,1.5,820.0,52706.0,640.763
"Wichita, KS",Wichita,KS,2019-06-01,2019,6,-0.34,848.0,52706.0,640.763
"Wichita, KS",Wichita,KS,2019-07-01,2019,7,-0.95,828.0,52706.0,640.763
"Wichita, KS",Wichita,KS,2019-08-01,2019,8,-1.61,772.0,52706.0,640.763
"Wichita, KS",Wichita,KS,2019-09-01,2019,9,0.61,620.0,52706.0,640.763
"Wichita, KS",Wichita,KS,2019-10-01,2019,10,3.23,692.0,52706.0,640.763
"Wichita, KS",Wichita,KS,2019-11-01,2019,11,-0.46,556.0,52706.0,640.763
"Wichita, KS",Wichita,KS,2019-12-01,2019,12,-0.78,428.0,52706.0,640.763
"Wichita, KS",Wichita,KS,2020-01-01,2020,1,-0.22,580.0,55000.0,643.768
"Wichita, KS",Wichita,KS,2020-02-01,2020,2,2.9,512.0,55000.0,643.768
"Wichita, KS",Wichita,KS,2020-03-01,2020,3,2.1,624.0,55000.0,643.768
"Wichita, KS",Wichita,KS,2020-04-01,2020,4,1.4,576.0,55000.0,643.768
"Wichita, KS",Wichita,KS,2020-05-01,2020,5,4.25,600.0,55000.0,643.768
"Wichita, KS",Wichita,KS,2020-06-01,2020,6,1.57,588.0,55000.0,643.768
"Wichita, KS",Wichita,KS,2020-07-01,2020,7,-2.19,556.0,55000.0,643.768
"Wichita, KS",Wichita,KS,2020-08-01,2020,8,0.89,604.0,55000.0,643.768
"Wichita, KS",Wichita,KS,2020-09-01,2020,9,0.5,616.0,55000.0,643.768
"Wichita, KS",Wichita,KS,2020-10-01,2020,10,-1.43,640.0,55000.0,643.768
"Wichita, KS",Wichita,KS,2020-11-01,2020,11,-0.93,544.0,55000.0,643.768
"Wichita, KS",Wichita,KS,2020-12-01,2020,12,-1.18,440.0,55000.0,643.768
"Wichita, KS",Wichita,KS,2021-01-01,2021,1,3.65,412.0,,
"Wichita, KS",Wichita,KS,2021-02-01,2021,2,6.78,324.0,,
"Wichita, KS",Wichita,KS,2021-03-01,2021,3,0.43,424.0,,
"Wichita, KS",Wichita,KS,2021-04-01,2021,4,-1.4,512.0,,
"Wichita, KS",Wichita,KS,2021-05-01,2021,5,0.46,636.0,,
"Wichita, KS",Wichita,KS,2021-06-01,2021,6,-1.06,684.0,,
"Wichita, KS",Wichita,KS,2021-07-01,2021,7,-0.3,716.0,,
"Wichita, KS",Wichita,KS,2021-08-01,2021,8,-1.31,680.0,,
"Wichita, KS",Wichita,KS,2021-09-01,2021,9,-0.63,624.0,,
"Wichita, KS",Wichita,KS,2021-10-01,2021,10,2.05,596.0,,
"Wichita, KS",Wichita,KS,2021-11-01,2021,11,0.36,476.0,,
"Wichita, KS",Wichita,KS,2017-07-01,2017,7,5.33,920.0,48780.0,637.847
"Wichita, KS",Wichita,KS,2017-08-01,2017,8,4.43,944.0,48780.0,637.847
"Wichita, KS",Wichita,KS,2017-09-01,2017,9,3.26,892.0,48780.0,637.847
"Wichita, KS",Wichita,KS,2017-10-01,2017,10,4.34,784.0,48780.0,637.847
"Wichita, KS",Wichita,KS,2017-11-01,2017,11,4.02,720.0,48780.0,637.847
"Wichita, KS",Wichita,KS,2017-12-01,2017,12,4.86,464.0,48780.0,637.847
"Wichita, KS",Wichita,KS,2018-01-01,2018,1,5.0,588.0,50308.0,637.971
"Wichita, KS",Wichita,KS,2018-02-01,2018,2,6.59,616.0,50308.0,637.971
"Wichita, KS",Wichita,KS,2018-03-01,2018,3,5.0,792.0,50308.0,637.971
"Wichita, KS",Wichita,KS,2018-04-01,2018,4,6.79,884.0,50308.0,637.971
"Wichita, KS",Wichita,KS,2018-05-01,2018,5,5.42,940.0,50308.0,637.971
"Wichita, KS",Wichita,KS,2018-06-01,2018,6,5.27,904.0,50308.0,637.971
"Wichita, KS",Wichita,KS,2018-07-01,2018,7,5.35,760.0,50308.0,637.971
"Wichita, KS",Wichita,KS,2018-08-01,2018,8,5.57,844.0,50308.0,637.971
"Wichita, KS",Wichita,KS,2018-09-01,2018,9,4.68,792.0,50308.0,637.971
"Wichita, KS",Wichita,KS,2018-10-01,2018,10,4.77,852.0,50308.0,637.971
"Wichita, KS",Wichita,KS,2018-11-01,2018,11,3.67,728.0,50308.0,637.971
"Wichita, KS",Wichita,KS,2018-12-01,2018,12,3.81,484.0,50308.0,637.971
"Wichita, KS",Wichita,KS,2019-01-01,2019,1,3.56,600.0,52706.0,640.763
"Wichita, KS",Wichita,KS,2019-02-01,2019,2,3.65,640.0,52706.0,640.763
"Wichita, KS",Wichita,KS,2019-03-01,2019,3,5.1,664.0,52706.0,640.763
"Wichita, KS",Wichita,KS,2019-04-01,2019,4,5.27,828.0,52706.0,640.763
"Wichita, KS",Wichita,KS,2019-05-01,2019,5,7.12,820.0,52706.0,640.763
"Wichita, KS",Wichita,KS,2019-06-01,2019,6,6.68,848.0,52706.0,640.763
"Wichita, KS",Wichita,KS,2019-07-01,2019,7,5.68,828.0,52706.0,640.763
"Wichita, KS",Wichita,KS,2019-08-01,2019,8,4.47,772.0,52706.0,640.763
"Wichita, KS",Wichita,KS,2019-09-01,2019,9,7.07,620.0,52706.0,640.763
"Wichita, KS",Wichita,KS,2019-10-01,2019,10,10.47,692.0,52706.0,640.763
"Wichita, KS",Wichita,KS,2019-11-01,2019,11,10.82,556.0,52706.0,640.763
"Wichita, KS",Wichita,KS,2019-12-01,2019,12,9.17,428.0,52706.0,640.763
"Wichita, KS",Wichita,KS,2020-01-01,2020,1,8.13,580.0,55000.0,643.768
"Wichita, KS",Wichita,KS,2020-02-01,2020,2,8.53,512.0,55000.0,643.768
